Freq(Hz),S21 Log Mag(dB),21 90,S11 Log Mag(dB),11 90,,,21 180,11 180,,21 Thru,11 Thru,,21 Thru2,11 Thru2
1670000000,-0.28206065,-285.12231,-26.650423,-31.168104,,37.971138,-322.028862,-223.74086,,-238.84683,59.354023,,-230.98064,30.055012
1671000000,-0.29755056,-285.40918,-26.903107,-31.11425,,37.850548,-322.149452,-223.91135,,-238.97223,59.835224,,-231.33282,29.920559
1672000000,-0.32363579,-285.55594,-26.932335,-32.298405,,37.633816,-322.366184,-224.01353,,-239.10829,59.37915,,-231.49878,29.729109
1673000000,-0.29042229,-285.70483,-27.02121,-32.555637,,37.556309,-322.443691,-223.99167,,-239.23489,59.218521,,-231.46277,29.759407
1674000000,-0.3280184,-285.8533,-27.289749,-32.521984,,37.178112,-322.821888,-224.59094,,-239.37483,59.705227,,-231.73488,29.42244
1675000000,-0.30115366,-286.22134,-27.407703,-33.627342,,37.085392,-322.914608,-224.63644,,-239.69211,59.640312,,-231.87364,29.258533
1676000000,-0.31008586,-286.32275,-27.663673,-33.181713,,36.719437,-323.280563,-225.43217,,-239.78291,60.527893,,-232.05315,29.167807
1677000000,-0.2987996,-286.34985,-27.920233,-34.838669,,36.827888,-323.172112,-225.06265,,-239.83012,60.562996,,-231.85667,29.212515
1678000000,-0.31857139,-286.76044,-28.075401,-35.05006,,36.385433,-323.614567,-225.52827,,-240.07036,60.33313,,-232.27206,28.846167
1679000000,-0.30553523,-286.84515,-28.182514,-35.825474,,36.245361,-323.754639,-225.57573,,-240.1833,60.174351,,-232.42957,28.598833
1680000000,-0.27940288,-287.05627,-28.297844,-35.930035,,36.0513,-323.9487,-225.87848,,-240.34377,60.771423,,-232.56705,28.70632
1681000000,-0.29605412,-287.15732,-28.674824,-38.028236,,35.80732,-324.19268,-225.94034,,-240.55746,61.168941,,-232.6071,28.382301
1682000000,-0.30889136,-287.2981,-28.872208,-36.925171,,35.782829,-324.217171,-226.33295,,-240.54468,61.834675,,-232.61403,28.500135
1683000000,-0.29246733,-287.68753,-28.998222,-37.572899,,35.389519,-324.610481,-226.60384,,-240.8522,61.621399,,-233.04463,28.084457
1684000000,-0.30395749,-287.74075,-29.225245,-39.028843,,35.210655,-324.789345,-226.84151,,-240.89449,61.876339,,-233.01628,27.939522
1685000000,-0.31443569,-287.91025,-29.392967,-39.464237,,35.051113,-324.948887,-226.9545,,-241.15092,61.923534,,-233.33871,27.779665
1686000000,-0.32466242,-288.08386,-29.615671,-39.586094,,34.864513,-325.135487,-227.32082,,-241.25444,62.211262,,-233.36293,27.703394
1687000000,-0.32440287,-288.32233,-29.661657,-40.04266,,34.609734,-325.390266,-227.61447,,-241.40211,62.056416,,-233.65927,27.467951
1688000000,-0.2897307,-288.42667,-30.124763,-42.544907,,34.528728,-325.471272,-227.54224,,-241.51552,62.586807,,-233.50012,27.483791
1689000000,-0.29767352,-288.62921,-30.214005,-42.769871,,34.380737,-325.619263,-227.81303,,-241.57227,62.661507,,-233.74854,27.214306
1690000000,-0.29501554,-288.82794,-30.381304,-42.87241,,33.996681,-326.003319,-228.18494,,-241.76857,62.890251,,-234.02873,27.015717
1691000000,-0.33686227,-288.85162,-30.636686,-42.104713,,33.956242,-326.043758,-228.65024,,-241.73778,63.795315,,-233.98059,27.159222
1692000000,-0.32832009,-289.39621,-31.067822,-46.038517,,33.570061,-326.429939,-228.75298,,-242.16064,63.465408,,-234.26341,26.611029
1693000000,-0.30971494,-289.37878,-31.105179,-46.292603,,33.405357,-326.594643,-228.95567,,-242.20616,63.559769,,-234.41223,26.498768
1694000000,-0.29584944,-289.44211,-31.313704,-46.457153,,33.222595,-326.777405,-229.2108,,-242.21201,63.868053,,-234.57648,26.408941
1695000000,-0.30061257,-289.62924,-31.599106,-48.870762,,33.123917,-326.876083,-229.384,,-242.47696,63.946644,,-234.77693,26.003101
1696000000,-0.31065777,-289.86865,-32.037167,-47.837936,,32.912849,-327.087151,-229.78609,,-242.57704,65.027115,,-234.91859,26.06815
1697000000,-0.30860502,-290.07843,-32.161121,-50.165455,,32.71426,-327.28574,-229.88815,,-242.74992,64.556801,,-234.7547,25.993504
1698000000,-0.30764547,-290.4418,-32.191315,-50.476082,,32.189655,-327.810345,-230.29237,,-243.22321,64.339668,,-235.1891,25.724133
1699000000,-0.31279311,-290.3186,-32.458378,-52.0355,,32.292511,-327.707489,-230.20683,,-243.17607,64.699432,,-235.14503,25.70015
1700000000,-0.30050111,-290.61432,-32.934788,-54.096859,,32.084305,-327.915695,-230.53014,,-243.41319,65.607635,,-235.34512,25.504665
1701000000,-0.28307012,-290.66266,-32.849422,-55.736954,,31.948433,-328.051567,-230.46324,,-243.3703,64.771561,,-235.45869,25.11644
1702000000,-0.3085919,-291.00314,-33.33815,-59.359951,,31.704601,-328.295399,-230.6579,,-243.58783,65.142952,,-235.53252,25.012411
1703000000,-0.30371204,-291.01688,-33.589741,-59.378811,,31.695045,-328.304955,-230.89789,,-243.52679,65.985146,,-235.63721,24.942276
1704000000,-0.29920831,-291.34625,-33.847408,-59.639305,,31.265915,-328.734085,-231.32094,,-243.99643,66.327873,,-235.80133,24.915073
1705000000,-0.31642014,-291.58588,-34.517109,-60.923962,,31.003168,-328.996832,-231.91643,,-244.09566,68.045486,,-236.13219,24.766291
1706000000,-0.30111802,-291.57578,-34.692005,-61.237194,,30.982899,-329.017101,-231.99355,,-244.0154,68.548592,,-236.06061,24.730843
1707000000,-0.30096152,-291.92007,-35.082623,-67.219391,,30.781239,-329.218761,-231.81845,,-244.19449,68.333939,,-236.17526,24.548565
1708000000,-0.2947726,-292.01227,-35.448715,-67.095619,,30.544333,-329.455667,-232.28081,,-244.51143,68.894379,,-236.42058,24.462923
1709000000,-0.28460383,-292.00958,-35.203888,-67.313881,,30.537212,-329.462788,-232.46979,,-244.31474,68.302361,,-236.40627,24.29126
1710000000,-0.28217205,-292.34048,-35.814938,-71.73217,,30.183365,-329.816635,-232.80974,,-244.56468,69.176811,,-236.64983,23.977009
1711000000,-0.2961337,-292.55112,-36.269558,-73.796242,,30.093107,-329.906893,-232.97107,,-244.65839,70.158417,,-236.69838,23.934263
1712000000,-0.29614854,-292.92972,-35.963093,-74.968231,,29.618719,-330.381281,-233.28987,,-244.98695,69.138298,,-236.99095,23.564972
1713000000,-0.31435469,-292.86862,-36.566853,-77.274284,,29.768612,-330.231388,-233.18779,,-244.91275,70.333206,,-236.93576,23.716558
1714000000,-0.31236735,-292.99683,-36.83213,-83.396416,,29.293695,-330.706305,-233.72369,,-245.26753,70.771118,,-237.13289,23.404213
1715000000,-0.31389928,-293.26035,-37.001904,-84.541046,,29.181297,-330.818703,-233.75441,,-245.34564,70.927284,,-237.36014,23.260273
1716000000,-0.28678304,-293.6499,-36.906487,-89.217064,,29.104134,-330.895866,-233.55914,,-245.56151,70.5896,,-237.43054,23.116789
1717000000,-0.29339284,-293.68039,-37.281071,-90.593246,,28.73527,-331.26473,-234.12799,,-245.72931,71.087524,,-237.65808,22.799875
1718000000,-0.27735463,-293.91864,-37.508911,-94.482666,,28.507029,-331.492971,-234.57623,,-245.88045,71.59211,,-237.76752,22.730022
1719000000,-0.30920926,-293.90494,-38.09399,-100.97211,,28.477877,-331.522123,-234.72238,,-245.93298,73.771851,,-237.81497,22.732918
1720000000,-0.32657051,-294.1402,-37.781921,-101.25425,,28.231213,-331.768787,-234.75226,,-246.06483,73.284042,,-237.99348,22.443832
1721000000,-0.31006256,-294.4093,-37.959763,-110.22862,,27.788799,-332.211201,-235.17079,,-246.58388,74.138634,,-238.26678,22.148571
1722000000,-0.32456869,-294.64783,-38.546925,-112.73449,,27.753824,-332.246176,-235.46494,,-246.31641,75.286491,,-238.35797,22.219765
1723000000,-0.26987633,-294.8595,-37.890453,-117.74433,,27.603493,-332.396507,-235.43968,,-246.61913,74.923561,,-238.60657,21.684668
1724000000,-0.31720302,-294.96545,-37.965778,-118.9194,,27.333366,-332.666634,-235.72392,,-246.83755,74.86676,,-238.6852,21.681419
1725000000,-0.29767796,-295.05637,-37.99025,-125.116,,27.362036,-332.637964,-235.88152,,-246.76152,76.51461,,-238.52483,21.68425
1726000000,-0.29224053,-295.31641,-38.03875,-129.06036,,26.937765,-333.062235,-236.3672,,-246.89314,77.177055,,-238.88783,21.410084
1727000000,-0.30259278,-295.4812,-37.974064,-131.48677,,26.737259,-333.262741,-236.36681,,-247.21234,77.428284,,-239.01788,21.451773
1728000000,-0.29220295,-295.68085,-37.410305,-132.63428,,26.567163,-333.432837,-236.5085,,-247.40489,76.984367,,-239.15088,21.057762
1729000000,-0.31876233,-295.67932,-37.522137,-137.18111,,26.636408,-333.363592,-236.58208,,-247.50327,77.367363,,-239.16443,20.998819
1730000000,-0.32685915,-295.96121,-37.632027,-140.92094,,26.097355,-333.902645,-237.29572,,-247.71127,78.703629,,-239.44753,20.893791
1731000000,-0.30313027,-296.13525,-36.869213,-145.74847,,26.015871,-333.984129,-237.40413,,-247.7184,79.879349,,-239.4731,20.702316
1732000000,-0.32463521,-296.24985,-37.185719,-146.93079,,25.929571,-334.070429,-237.35309,,-247.78096,80.201904,,-239.68536,20.664349
1733000000,-0.32196838,-296.39792,-37.209953,-152.20357,,25.771866,-334.228134,-237.89735,,-247.90068,81.31395,,-239.71423,20.599964
1734000000,-0.29252914,-296.59183,-36.282719,-152.2934,,25.460375,-334.539625,-237.98238,,-247.95068,80.99736,,-239.87349,20.120218
1735000000,-0.30213901,-296.8829,-36.405083,-156.41037,,25.394552,-334.605448,-238.24364,,-248.32088,82.14222,,-240.05615,20.135153
1736000000,-0.26324084,-297.07645,-35.556114,-158.59958,,25.03056,-334.96944,-238.31833,,-248.63203,83.028755,,-240.31595,19.732765
1737000000,-0.31225261,-297.15909,-35.578453,-156.32571,,24.977032,-335.022968,-238.3627,,-248.56619,81.331253,,-240.33191,19.54833
1738000000,-0.31448993,-297.33017,-35.474411,-162.63077,,24.679773,-335.320227,-239.04156,,-248.70238,84.289726,,-240.61304,19.583645
1739000000,-0.33205464,-297.53232,-34.997643,-165.81833,,24.586185,-335.413815,-239.30965,,-248.77945,85.317612,,-240.56075,19.269274
1740000000,-0.31970668,-297.87411,-34.956722,-168.1414,,24.311947,-335.688053,-239.40936,,-249.06932,85.517677,,-240.84727,19.358341
1741000000,-0.3199757,-297.92142,-34.382545,-167.46626,,24.040066,-335.959934,-239.46577,,-249.15981,85.891251,,-240.97867,18.999933
1742000000,-0.34126347,-298.11926,-34.344315,-171.1393,,24.022959,-335.977041,-239.7114,,-249.36409,86.966988,,-241.02736,18.954924
1743000000,-0.29442307,-298.36087,-33.639763,-171.1507,,23.703194,-336.296806,-239.83928,,-249.5685,87.620674,,-241.15013,18.738413
1744000000,-0.31503829,-298.4581,-33.501583,-172.36766,,23.545086,-336.454914,-240.05556,,-249.62392,87.795914,,-241.28517,18.476667
1745000000,-0.30998948,-298.67755,-33.291958,-174.30292,,23.318857,-336.681143,-240.27122,,-249.8363,89.698257,,-241.5571,18.394926
1746000000,-0.3055158,-298.84003,-33.016895,-178.51997,,23.217178,-336.782822,-240.66751,,-249.84169,92.373344,,-241.65466,18.357018
1747000000,-0.31679818,-299.11472,-32.710228,-177.74982,,23.020561,-336.979439,-240.71155,,-250.14044,91.271965,,-241.96997,17.9037
1748000000,-0.27618504,-299.18362,-32.085312,-177.07332,,22.653009,-337.346991,-240.94878,,-250.36423,92.560074,,-241.88533,17.485048
1749000000,-0.30462816,-299.46579,-32.625973,-179.54437,,22.473322,-337.526678,-241.28078,,-250.34283,91.377754,,-242.03484,17.866261
1750000000,-0.2971777,-299.64447,-31.984787,-180.54431,,22.207417,-337.792583,-241.47519,,-250.58464,93.992874,,-242.2561,17.447977
1751000000,-0.309735,-299.79172,-31.79158,-182.78024,,22.141956,-337.858044,-241.79015,,-250.61041,95.535172,,-242.3996,17.459738
1752000000,-0.29833615,-299.89539,-31.813707,-182.56734,,21.992851,-338.007149,-241.98584,,-250.86307,94.03849,,-242.51715,17.244066
1753000000,-0.31822675,-299.91568,-31.300682,-183.58615,,22.011642,-337.988358,-241.91257,,-250.7581,97.509048,,-242.34825,17.252731
1754000000,-0.31022957,-300.12408,-31.065823,-183.82635,,21.672575,-338.327425,-242.15501,,-251.03699,97.437767,,-242.64973,16.941626
1755000000,-0.31862018,-300.38089,-30.828733,-184.7934,,21.587688,-338.412312,-242.23309,,-251.08104,97.978188,,-242.8297,16.585625
1756000000,-0.29094687,-300.49976,-30.715353,-185.25992,,21.280516,-338.719484,-242.62086,,-251.31813,98.386719,,-242.82443,16.782099
1757000000,-0.3209905,-300.64923,-30.498936,-187.20987,,21.08235,-338.91765,-242.87973,,-251.34105,100.4968,,-243.02278,16.429237
1758000000,-0.30228207,-301.00378,-30.459408,-187.76675,,20.621227,-339.378773,-243.18034,,-251.81851,98.954407,,-243.31978,16.497288
1759000000,-0.29717192,-301.15594,-30.213522,-187.40218,,20.769693,-339.230307,-243.1111,,-251.61382,100.94529,,-243.28648,16.159275
1760000000,-0.30925229,-301.35812,-29.640285,-189.0202,,20.338858,-339.661142,-243.8157,,-252.00713,103.57477,,-243.50105,15.865989
1761000000,-0.32826719,-301.46194,-29.680225,-190.67526,,20.242165,-339.757835,-243.90971,,-251.87236,104.10381,,-243.56087,15.959718
1762000000,-0.3355262,-301.76389,-29.523132,-191.55106,,20.003069,-339.996931,-244.09526,,-252.40932,103.65742,,-243.93581,15.701169
1763000000,-0.33055452,-301.9072,-29.499479,-190.02983,,19.755852,-340.244148,-244.19568,,-252.4191,104.03448,,-244.05756,15.264487
1764000000,-0.32807875,-301.9404,-29.100988,-191.67885,,19.778307,-340.221693,-244.14386,,-252.5721,106.08342,,-244.09291,15.284431
1765000000,-0.31407899,-302.33743,-28.782539,-192.1976,,19.494711,-340.505289,-244.4743,,-252.61763,109.02675,,-244.22672,15.042339
1766000000,-0.31650212,-302.4364,-28.564827,-192.18608,,19.187956,-340.812044,-244.68817,,-252.86592,108.47617,,-244.4742,14.851712
1767000000,-0.30183324,-302.60919,-28.691189,-191.60463,,19.084803,-340.915197,-244.76248,,-252.94882,107.11619,,-244.50288,14.477612
1768000000,-0.33695698,-302.62256,-28.457806,-193.00439,,18.971615,-341.028385,-244.79034,,-253.04575,109.43665,,-244.60233,14.647428
1769000000,-0.31723562,-302.97073,-28.358599,-193.78461,,18.633131,-341.366869,-245.29988,,-253.22028,109.21646,,-244.82753,14.518061
1770000000,-0.33588463,-303.06866,-28.088976,-194.65807,,18.673965,-341.326035,-245.24278,,-253.33986,111.81301,,-244.84543,14.364103
1771000000,-0.31313729,-303.21481,-27.926527,-195.16284,,18.33147,-341.66853,-245.71832,,-253.53029,111.13012,,-245.08348,14.148301
1772000000,-0.29780889,-303.45886,-27.71571,-196.16045,,18.208303,-341.791697,-245.96436,,-253.71353,113.4589,,-245.14339,14.172447
1773000000,-0.3521561,-303.78369,-27.634186,-196.28734,,17.762592,-342.237408,-246.59915,,-253.9086,113.62834,,-245.44379,13.4467
1774000000,-0.33495447,-303.7717,-27.567822,-196.65181,,17.627167,-342.372833,-246.4388,,-254.07529,114.25692,,-245.5235,13.594223
1775000000,-0.28693178,-303.96066,-27.240168,-197.30667,,17.531387,-342.468613,-246.52782,,-254.07266,116.59479,,-245.66495,13.547708
1776000000,-0.31319082,-304.26434,-27.014853,-197.29549,,17.353926,-342.646074,-246.51285,,-254.37978,118.39085,,-245.71645,13.228164
1777000000,-0.32539248,-304.2244,-27.09623,-198.63248,,17.198294,-342.801706,-247.30832,,-254.34145,117.28002,,-245.88208,13.267919
1778000000,-0.32470632,-304.44482,-26.899466,-198.50403,,16.976099,-343.023901,-247.2446,,-254.71475,117.93375,,-245.97218,12.984728
1779000000,-0.29058421,-304.59924,-26.644403,-198.32689,,16.771885,-343.228115,-247.69646,,-254.71002,120.28364,,-246.04897,12.633859
1780000000,-0.30283615,-304.77057,-26.571692,-198.11829,,16.629766,-343.370234,-247.48476,,-254.90477,119.87657,,-246.26884,12.654632
1781000000,-0.30855513,-304.91473,-26.493107,-199.81305,,16.493526,-343.506474,-247.88962,,-254.88368,120.43229,,-246.18826,12.674827
1782000000,-0.31941479,-305.18787,-26.305658,-199.53203,,16.132229,-343.867771,-247.7747,,-255.12524,122.58059,,-246.66753,12.100111
1783000000,-0.32231155,-305.45172,-26.258343,-200.45416,,15.964456,-344.035544,-248.18214,,-255.39589,122.09563,,-246.76463,12.214819
1784000000,-0.35376215,-305.52701,-26.119562,-201.08775,,15.716348,-344.283652,-248.69167,,-255.45195,123.47114,,-246.80228,12.114837
1785000000,-0.32463151,-305.65591,-26.025801,-200.63809,,15.530417,-344.469583,-249.03032,,-255.57808,123.88481,,-247.00328,11.707891
1786000000,-0.31277627,-305.92517,-25.801208,-201.59671,,15.504369,-344.495631,-248.65848,,-255.57948,125.8898,,-247.04041,11.621468
1787000000,-0.32214707,-306.08228,-25.726181,-201.84607,,15.20821,-344.79179,-249.01157,,-255.91101,126.36558,,-247.36218,11.433814
1788000000,-0.31018141,-306.14557,-25.553913,-201.95216,,15.118267,-344.881733,-249.09583,,-256.02237,127.46246,,-247.34496,11.349009
1789000000,-0.34106719,-306.62329,-25.566336,-203.35445,,14.788478,-345.211522,-249.65929,,-256.09714,126.78616,,-247.64832,11.15026
1790000000,-0.30448988,-306.74841,-25.36488,-203.35364,,14.723902,-345.276098,-249.79037,,-256.39008,127.74905,,-247.8259,11.079838
1791000000,-0.32104629,-306.87833,-25.261499,-203.34119,,14.269188,-345.730812,-250.04385,,-256.58154,128.18646,,-247.93988,10.620605
1792000000,-0.3320483,-306.95346,-25.036888,-203.94475,,14.148359,-345.851641,-250.291,,-256.39627,131.17287,,-247.97928,10.660874
1793000000,-0.34465423,-307.07925,-25.097336,-204.29012,,14.040689,-345.959311,-250.5374,,-256.78946,129.76172,,-248.09914,10.489459
1794000000,-0.34888753,-307.20575,-24.97963,-204.37793,,13.824404,-346.175596,-250.59842,,-256.7471,130.86853,,-248.19099,10.406662
1795000000,-0.33868697,-307.62427,-24.811644,-205.40274,,13.507792,-346.492208,-250.98351,,-257.04288,132.22942,,-248.43005,10.196414
1796000000,-0.33068088,-307.77579,-24.758694,-204.79305,,13.552561,-346.447439,-251.01326,,-257.23108,132.96196,,-248.47368,9.8399744
1797000000,-0.33548331,-307.73993,-24.621431,-205.54118,,13.437959,-346.562041,-251.20242,,-257.10727,132.70236,,-248.62837,9.7642851
1798000000,-0.33511141,-308.07843,-24.583078,-205.15373,,12.944366,-347.055634,-251.70502,,-257.38025,132.80328,,-248.80418,9.6789055
1799000000,-0.33470199,-308.10522,-24.462219,-205.14197,,12.93276,-347.06724,-251.4848,,-257.60098,135.3149,,-248.89575,9.3621016
1800000000,-0.32780635,-308.48532,-24.269688,-205.91498,,12.823316,-347.176684,-251.5603,,-257.66425,136.13419,,-248.98444,9.2720146
1801000000,-0.3460573,-308.5535,-24.263197,-206.55344,,12.646488,-347.353512,-251.91197,,-257.83167,135.63153,,-249.21893,9.0457296
1802000000,-0.32297689,-308.50388,-24.120209,-205.99834,,12.284456,-347.715544,-252.26102,,-258.02319,136.64247,,-249.30095,8.7070341
1803000000,-0.34409991,-309.04749,-24.033092,-206.82054,,11.960984,-348.039016,-252.52983,,-258.20547,137.05402,,-249.5959,8.5724792
1804000000,-0.33363265,-309.06711,-23.943369,-208.02414,,12.096189,-347.903811,-252.93359,,-258.20572,137.40646,,-249.56746,8.5141764
1805000000,-0.33570525,-309.34866,-23.887802,-207.60791,,11.633801,-348.366199,-252.97507,,-258.39771,137.96454,,-249.91345,8.372982
1806000000,-0.32947731,-309.62543,-23.690525,-208.35132,,11.600812,-348.399188,-253.11223,,-258.73926,137.98312,,-249.78854,8.1816711
1807000000,-0.3427527,-309.61032,-23.700554,-208.21964,,11.469848,-348.530152,-253.12766,,-258.53436,138.58392,,-249.92616,8.1995993
1808000000,-0.33540681,-309.84204,-23.541336,-208.74529,,11.151903,-348.848097,-253.47188,,-258.86832,139.45139,,-250.0885,7.8341279
1809000000,-0.35771635,-309.96884,-23.528872,-208.6955,,11.094268,-348.905732,-253.77005,,-259.15353,140.19397,,-250.22986,7.5839696
1810000000,-0.34906167,-310.06894,-23.421326,-209.34904,,10.841115,-349.158885,-253.9016,,-259.02481,139.95032,,-250.42603,7.5504942
1811000000,-0.33288002,-310.29712,-23.268446,-209.60165,,10.630498,-349.369502,-254.34425,,-259.31888,140.46758,,-250.52481,7.5187473
1812000000,-0.36086777,-310.59219,-23.218758,-210.01199,,10.26605,-349.73395,-254.52599,,-259.4632,141.76471,,-250.74019,6.927474
1813000000,-0.33251727,-310.77383,-23.041176,-210.60677,,10.129595,-349.870405,-254.83386,,-259.61627,141.69388,,-250.77838,7.2370458
1814000000,-0.35405922,-310.93127,-23.015411,-210.92041,,10.155287,-349.844713,-254.58052,,-259.85574,141.23126,,-251.01074,7.0234094
1815000000,-0.34919944,-311.06973,-22.994781,-210.48358,,9.818799,-350.181201,-254.71819,,-260.01007,142.51401,,-251.24384,6.766562
1816000000,-0.32608008,-311.34143,-22.809477,-211.31479,,9.5211296,-350.4788704,-255.48175,,-260.02289,143.36569,,-251.30023,6.4682899
