Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
2353000000,-0.42841563,-336.04449,-28.568682,157.93144
2354000000,-0.42359936,-336.03903,-28.73542,157.19191
2355000000,-0.39062905,-336.37109,-28.529339,158.67885
2356000000,-0.42398146,-336.58762,-28.591463,158.70564
2357000000,-0.38724428,-336.89658,-28.709749,159.40672
2358000000,-0.42333487,-336.71362,-28.693689,159.83482
2359000000,-0.43235984,-337.15283,-28.739054,159.41034
2360000000,-0.41105008,-337.07938,-28.878078,160.53137
2361000000,-0.40351129,-337.20676,-28.719402,160.78346
2362000000,-0.4203043,-337.24146,-28.971161,161.52789
2363000000,-0.41559771,-337.46982,-29.084679,162.48022
2364000000,-0.40889826,-337.71393,-29.084251,162.20129
2365000000,-0.39287311,-337.68195,-29.205935,162.72946
2366000000,-0.43238306,-337.99472,-29.162851,162.93488
2367000000,-0.43114212,-338.13089,-29.279844,163.81812
2368000000,-0.42423609,-338.34158,-29.327614,163.91287
2369000000,-0.38054499,-338.48175,-29.193657,164.47151
2370000000,-0.42463094,-338.5517,-29.286053,164.80046
2371000000,-0.42940214,-338.69299,-29.532721,165.18808
2372000000,-0.42744923,-338.98096,-29.542696,166.6996
2373000000,-0.37312537,-339.1676,-29.420935,167.02606
2374000000,-0.42447492,-339.2305,-29.601072,166.03256
2375000000,-0.41596955,-339.52597,-29.667723,166.95343
2376000000,-0.41182187,-339.39655,-29.806217,167.82813
2377000000,-0.42076451,-339.50113,-29.635393,168.48424
2378000000,-0.42469925,-339.77496,-29.839142,169.47249
2379000000,-0.42990521,-339.82138,-29.998787,168.95868
2380000000,-0.44974226,-340.04852,-29.979624,170.10297
2381000000,-0.40290576,-340.36557,-29.943817,170.62735
2382000000,-0.42097902,-340.34714,-29.898489,171.62866
2383000000,-0.41819039,-340.444,-30.130146,172.38095
2384000000,-0.39534003,-340.68304,-29.950413,172.51427
2385000000,-0.416731,-340.94281,-30.06196,173.1387
2386000000,-0.40473658,-341.02673,-30.087521,174.06342
2387000000,-0.44217378,-341.14029,-30.176857,174.00865
2388000000,-0.4194425,-341.07062,-30.272079,175.54231
2389000000,-0.40574726,-341.41745,-30.348619,175.51422
2390000000,-0.43042529,-341.43234,-30.223753,176.53525
2391000000,-0.38914406,-341.48993,-30.186701,177.27316
2392000000,-0.43926358,-341.82947,-30.442209,177.45872
2393000000,-0.42519271,-342.21915,-30.29743,177.49464
2394000000,-0.43828082,-342.01733,-30.575499,179.11275
2395000000,-0.39350027,-342.2403,-30.259977,180.95358
2396000000,-0.41144317,-342.50189,-30.279787,180.69748
2397000000,-0.42773995,-342.22961,-30.548449,181.15199
2398000000,-0.42864537,-342.93164,-30.397091,181.27255
2399000000,-0.42048046,-342.77316,-30.475563,182.57594
2400000000,-0.4661808,-342.92407,-30.630234,183.10152
2401000000,-0.41639438,-343.22552,-30.379143,183.09346
2402000000,-0.42430937,-343.39011,-30.43289,184.42169
2403000000,-0.41003713,-343.49634,-30.478601,184.37144
2404000000,-0.40979281,-343.32974,-30.488569,186.76453
2405000000,-0.40115008,-343.50558,-30.474159,187.33321
2406000000,-0.41531846,-343.76627,-30.489405,187.65118
2407000000,-0.43282619,-344.01346,-30.470623,187.65558
2408000000,-0.37681076,-344.16925,-30.34239,190.30156
2409000000,-0.41474611,-344.36203,-30.334978,189.27336
2410000000,-0.44200191,-344.42349,-30.37496,190.03119
2411000000,-0.4430505,-344.54138,-30.515392,190.31235
2412000000,-0.40474388,-344.54474,-30.452536,192.09041
2413000000,-0.44079766,-344.90317,-30.28157,191.01649
2414000000,-0.4083944,-344.96964,-30.32802,193.41464
2415000000,-0.38304484,-345.11758,-30.166578,194.17142
2416000000,-0.4251968,-345.35559,-30.350695,194.94577
2417000000,-0.42775169,-345.43118,-30.331888,196.09305
2418000000,-0.41640604,-345.49722,-30.219559,196.47272
2419000000,-0.39429855,-345.49823,-30.155943,197.87419
2420000000,-0.46084467,-345.86865,-30.319086,198.59818
2421000000,-0.42707002,-346.04123,-30.124561,198.48239
2422000000,-0.43059021,-346.35022,-30.093166,199.16034
2423000000,-0.39672646,-346.34439,-30.122982,200.16
2424000000,-0.3966119,-346.41266,-29.987545,200.88126
2425000000,-0.43299061,-346.48679,-29.99966,201.61984
2426000000,-0.45241699,-346.85095,-30.171331,202.01756
2427000000,-0.40011388,-346.71823,-29.84339,204.15363
2428000000,-0.41532201,-347.18018,-29.933092,203.55965
2429000000,-0.42253178,-347.09308,-29.9314,205.04843
2430000000,-0.4062199,-347.37848,-29.769558,204.74106
2431000000,-0.410474,-347.50256,-29.588598,205.19841
2432000000,-0.40974283,-347.79736,-29.880367,206.1517
2433000000,-0.43729678,-347.56516,-29.719053,207.34747
2434000000,-0.44064769,-348.01801,-29.884617,207.89388
2435000000,-0.42529449,-347.96982,-29.66576,208.96931
2436000000,-0.44462338,-348.42065,-29.734175,207.89354
2437000000,-0.41789359,-348.11719,-29.54084,210.61371
2438000000,-0.38019034,-348.58405,-29.44861,210.26089
2439000000,-0.42752492,-348.61731,-29.453978,210.43434
2440000000,-0.44638652,-348.84067,-29.569792,211.4502
2441000000,-0.42788088,-348.93097,-29.343565,212.36833
2442000000,-0.43518156,-349.0813,-29.448788,212.07442
2443000000,-0.41821244,-349.1041,-29.318094,213.76628
2444000000,-0.42661461,-349.31439,-29.174763,214.86658
2445000000,-0.40982804,-349.45999,-29.034256,214.20593
2446000000,-0.43825978,-349.7196,-29.19269,215.15996
2447000000,-0.40198562,-349.81958,-28.886787,215.46861
2448000000,-0.46040842,-349.97119,-29.231867,216.27029
2449000000,-0.4358789,-349.98166,-29.021069,217.11244
2450000000,-0.42304078,-350.14276,-28.881695,216.6291
2451000000,-0.40020874,-350.37128,-28.695747,217.40776
2452000000,-0.42902127,-350.51199,-28.870741,217.91074
2453000000,-0.43471304,-350.56586,-28.776016,219.4478
2454000000,-0.46533421,-350.75107,-28.791811,218.83273
2455000000,-0.43486673,-350.76358,-28.638462,220.15698
2456000000,-0.45662752,-351.01099,-28.634037,220.61012
2457000000,-0.44055676,-351.40897,-28.425928,220.13174
2458000000,-0.40909201,-351.29572,-28.327309,221.64696
2459000000,-0.43410835,-351.40549,-28.297749,221.73193
2460000000,-0.46319127,-351.66895,-28.449118,221.47643
2461000000,-0.41206491,-351.94818,-28.098293,220.9752
2462000000,-0.42181963,-351.98239,-28.118219,222.74879
2463000000,-0.43972552,-352.28357,-28.064693,222.21021
2464000000,-0.39448303,-352.19983,-27.76755,222.4738
2465000000,-0.46761942,-352.63065,-28.018991,222.41014
2466000000,-0.41473433,-352.57773,-27.837227,223.91019
2467000000,-0.44469222,-352.73825,-27.819065,224.63234
2468000000,-0.42628863,-352.79007,-27.694006,224.98627
2469000000,-0.46632209,-353.13568,-27.665741,224.91615
2470000000,-0.43270677,-352.99258,-27.643167,225.65182
2471000000,-0.41741166,-353.31345,-27.423767,225.72139
2472000000,-0.44310534,-353.40411,-27.417871,225.39111
2473000000,-0.43012145,-353.56876,-27.311563,226.72418
2474000000,-0.43626872,-354.04797,-27.183933,225.74385
2475000000,-0.45924541,-353.84616,-27.188828,227.5352
2476000000,-0.46455353,-354.00812,-27.15423,227.07379
2477000000,-0.44929689,-354.33313,-27.157354,227.23219
2478000000,-0.41676596,-354.47006,-26.872257,227.66824
2479000000,-0.44171351,-354.35132,-26.930588,228.40428
2480000000,-0.42936999,-354.52374,-26.779858,229.18512
2481000000,-0.42018214,-354.80521,-26.691647,228.6523
2482000000,-0.41746077,-355.02634,-26.657402,229.61261
2483000000,-0.43683082,-355.05594,-26.591112,229.48944
2484000000,-0.45127663,-354.99316,-26.575645,230.75385
2485000000,-0.45242691,-355.21008,-26.50153,230.78574
2486000000,-0.43204191,-355.49036,-26.405056,230.64906
2487000000,-0.41577765,-355.37079,-26.319021,231.5994
2488000000,-0.43884671,-355.70523,-26.291624,231.5074
2489000000,-0.45207006,-355.7691,-26.290897,231.48039
2490000000,-0.4223412,-356.07813,-26.123503,231.14622
2491000000,-0.43090987,-356.04736,-26.040699,232.53069
2492000000,-0.44639772,-356.48474,-26.112539,231.77515
2493000000,-0.44930759,-356.52661,-26.019888,232.09521
2494000000,-0.4606145,-356.58374,-26.064329,233.31497
2495000000,-0.44922522,-356.93747,-25.883402,232.70523
2496000000,-0.44923663,-357.00836,-25.763628,232.73572
2497000000,-0.43696827,-357.10666,-25.698189,233.11267
2498000000,-0.46099797,-357.4003,-25.761408,233.05154
2499000000,-0.44508061,-357.30322,-25.570089,234.2888
2500000000,-0.43265414,-357.59869,-25.524208,233.90642
2501000000,-0.46535179,-357.78687,-25.528168,233.47717
2502000000,-0.42633128,-357.97766,-25.42786,233.61411
2503000000,-0.46590209,-357.6702,-25.434963,235.12997
2504000000,-0.48072448,-358.06335,-25.432163,234.60091
2505000000,-0.42916051,-358.22119,-25.236713,234.86879
2506000000,-0.45538256,-358.33478,-25.240263,235.27344
2507000000,-0.46076342,-358.31448,-25.204088,235.80769
2508000000,-0.46492422,-358.71036,-25.030903,235.17978
2509000000,-0.44527844,-358.90479,-24.96315,234.87398
2510000000,-0.46741393,-358.89783,-24.973196,235.98082
2511000000,-0.4283438,-359.07977,-24.791618,235.65068
2512000000,-0.45798376,-359.35535,-24.844465,235.31056
2513000000,-0.46336436,-359.38663,-24.75918,235.69589
2514000000,-0.42746553,-359.75119,-24.604658,235.31947
2515000000,-0.44011104,-359.58713,-24.605852,235.98752
2516000000,-0.44082394,-359.81836,-24.5816,235.95679
2517000000,-0.46839595,-360.10199,-24.536325,236.03456
2518000000,-0.4512729,-360.23569,-24.502357,235.59088
2519000000,-0.46377417,-360.27332,-24.449293,236.37088
2520000000,-0.44235197,-360.52686,-24.338598,236.04506
2521000000,-0.47441798,-360.62289,-24.31373,236.06117
2522000000,-0.44462496,-360.5499,-24.201181,236.65829
2523000000,-0.4631224,-360.64713,-24.233927,237.25569
2524000000,-0.48263264,-361.08801,-24.162056,236.2112
2525000000,-0.4337748,-361.11987,-23.99865,236.57254
2526000000,-0.45785359,-361.39749,-23.96768,236.6154
2527000000,-0.47129694,-361.61697,-23.973875,236.33694
2528000000,-0.44895238,-361.634,-23.862196,236.67305
2529000000,-0.43924242,-361.8497,-23.745548,236.71704
2530000000,-0.46789685,-361.86395,-23.753407,237.16327
2531000000,-0.50586557,-362.21985,-23.786535,236.94208
2532000000,-0.45314333,-362.05728,-23.640371,237.73015
2533000000,-0.41870821,-362.37112,-23.566978,237.51497
2534000000,-0.47256291,-362.40118,-23.545134,237.66933
2535000000,-0.45547271,-362.6553,-23.457584,237.38733
2536000000,-0.46270815,-362.87051,-23.386822,237.32751
2537000000,-0.45035648,-362.78101,-23.411091,237.6658
2538000000,-0.44342557,-362.98654,-23.324728,237.66711
2539000000,-0.47382411,-363.08078,-23.292007,238.03857
2540000000,-0.43952098,-363.4281,-23.11585,238.19211
2541000000,-0.47319886,-363.73419,-23.188255,237.36771
2542000000,-0.46179372,-363.70139,-23.060772,237.97588
2543000000,-0.43776131,-363.6268,-22.963249,237.83197
2544000000,-0.47154924,-363.8837,-22.976885,238.66
2545000000,-0.47010013,-363.95709,-22.920042,238.16428
2546000000,-0.47258103,-364.21854,-22.823954,238.34587
2547000000,-0.42474636,-364.16931,-22.71032,238.61296
2548000000,-0.45202735,-364.1777,-22.739202,239.19751
2549000000,-0.46086934,-364.45975,-22.719448,238.81915
2550000000,-0.49732444,-364.57022,-22.682632,239.04965
2551000000,-0.47793531,-364.84348,-22.614229,239.24416
2552000000,-0.44495609,-365.1311,-22.515263,238.50281
2553000000,-0.47582769,-365.03876,-22.502575,239.47299
2554000000,-0.4603312,-365.37912,-22.450764,239.23773
2555000000,-0.44362423,-365.60861,-22.358091,238.64818
2556000000,-0.48294374,-365.50647,-22.450434,239.38434
2557000000,-0.43879977,-365.68719,-22.236525,239.10924
2558000000,-0.44849843,-366.00467,-22.273483,238.62151
2559000000,-0.46960604,-366.07104,-22.178442,239.18932
2560000000,-0.50096565,-366.25632,-22.219429,239.05537
2561000000,-0.46169743,-366.47052,-22.16942,238.7274
2562000000,-0.44325697,-366.39532,-22.039808,239.04211
2563000000,-0.45298186,-366.92676,-22.034529,238.54701
2564000000,-0.44779861,-366.95938,-21.977304,238.83546
2565000000,-0.47738811,-367.19803,-21.891741,238.43521
2566000000,-0.47964185,-367.28009,-21.94684,239.45232
2567000000,-0.49414191,-367.23218,-21.902735,239.38084
2568000000,-0.47742862,-367.40463,-21.919884,238.7509
2569000000,-0.46553519,-367.36542,-21.813158,239.71016
2570000000,-0.47715825,-367.53937,-21.706619,239.61559
2571000000,-0.49044934,-367.90396,-21.794193,238.48341
2572000000,-0.48403993,-368.0228,-21.710787,239.21251
2573000000,-0.50493169,-368.12402,-21.716818,238.7809
2574000000,-0.45494679,-368.33987,-21.442989,239.39767
2575000000,-0.47217035,-368.44467,-21.504362,239.01111
2576000000,-0.46762049,-368.77029,-21.490389,238.43808
2577000000,-0.47174904,-368.70099,-21.458086,238.70113
2578000000,-0.48069569,-368.94165,-21.46829,238.91199
2579000000,-0.49050906,-369.34543,-21.374693,238.51239
2580000000,-0.50659269,-369.18835,-21.395674,239.27263
2581000000,-0.4659102,-369.18256,-21.219173,239.02728
2582000000,-0.48367476,-369.39252,-21.236513,238.97772
2583000000,-0.50545275,-369.57645,-21.232288,239.17055
2584000000,-0.47120363,-369.86542,-21.103424,239.05362
2585000000,-0.49753773,-370.12509,-21.119528,238.48723
2586000000,-0.44804189,-370.06839,-20.994928,238.9406
2587000000,-0.4493193,-370.21698,-20.954432,239.05966
2588000000,-0.48223165,-370.28479,-20.939121,239.12799
2589000000,-0.47796422,-370.38058,-20.951168,239.03059
2590000000,-0.46520534,-370.69116,-20.79108,238.97575
2591000000,-0.48469189,-370.70261,-20.843735,238.53972
2592000000,-0.52415639,-370.90305,-20.759806,239.00548
2593000000,-0.48815823,-371.03104,-20.691946,238.82272
2594000000,-0.49972147,-371.35101,-20.713041,238.41956
2595000000,-0.50678742,-371.35107,-20.656973,238.68085
2596000000,-0.46143916,-371.32764,-20.555458,238.9131
2597000000,-0.5178951,-371.45389,-20.562748,239.33153
2598000000,-0.49510995,-371.65265,-20.594606,239.22502
2599000000,-0.48116443,-371.78769,-20.440861,239.39001
2600000000,-0.50141054,-371.98187,-20.463009,238.71143
2601000000,-0.48554587,-372.44147,-20.412317,238.9534
2602000000,-0.4562479,-372.43961,-20.300203,238.26396
2603000000,-0.50345212,-372.43396,-20.321539,238.873
2604000000,-0.4721773,-372.6485,-20.225582,238.79459
2605000000,-0.50407076,-372.78546,-20.249092,238.78891
2606000000,-0.47482702,-373.00104,-20.253204,238.83128
2607000000,-0.494728,-373.03253,-20.13413,238.9454
2608000000,-0.50389487,-373.11246,-20.181669,239.13922
2609000000,-0.49939638,-373.4021,-20.101278,238.99321
2610000000,-0.49660116,-373.35178,-20.054253,239.03236
2611000000,-0.49721479,-373.58353,-19.998533,238.72791
2612000000,-0.50073981,-373.81854,-20.045393,238.26599
2613000000,-0.47339872,-373.85013,-19.912762,238.77937
2614000000,-0.48697591,-373.86472,-19.92642,239.13416
2615000000,-0.49917749,-374.12927,-19.890419,238.55663
2616000000,-0.52882987,-374.38446,-19.840982,238.25583
2617000000,-0.46105772,-374.66934,-19.740042,238.24976
2618000000,-0.48514894,-374.74231,-19.717875,238.46617
2619000000,-0.50590348,-374.78976,-19.779943,238.42094
2620000000,-0.51511157,-374.92313,-19.689808,238.78296
2621000000,-0.49560988,-375.00464,-19.719505,239.00714
2622000000,-0.52153319,-375.22299,-19.713453,238.15649
2623000000,-0.50201946,-375.28699,-19.585339,238.39743
2624000000,-0.48163894,-375.49005,-19.601883,238.1546
2625000000,-0.51439774,-375.46179,-19.690775,238.38945
2626000000,-0.51496196,-375.75629,-19.498611,237.63252
2627000000,-0.48013481,-375.91992,-19.421663,237.84116
2628000000,-0.50733817,-376.1449,-19.495493,237.93532
2629000000,-0.46402907,-376.13666,-19.253248,238.29617
2630000000,-0.49329057,-376.46722,-19.292044,237.66821
2631000000,-0.50887918,-376.43103,-19.287239,237.77284
2632000000,-0.49013704,-376.56421,-19.339973,237.88913
2633000000,-0.48374566,-376.9183,-19.150486,236.96967
2634000000,-0.49678525,-376.99573,-19.198116,237.32703
2635000000,-0.48442179,-377.11719,-19.069002,237.31277
2636000000,-0.51292318,-377.15897,-19.156,237.51089
2637000000,-0.49150518,-377.41339,-19.120413,237.40555
2638000000,-0.48413363,-377.58887,-19.013908,237.26387
2639000000,-0.50138122,-377.8595,-18.970552,237.14084
2640000000,-0.50630283,-377.65967,-19.04847,237.69365
2641000000,-0.51580125,-378.01297,-19.006021,237.2343
2642000000,-0.5080573,-377.95648,-18.945377,237.60736
2643000000,-0.49166951,-378.21124,-18.907133,237.56639
2644000000,-0.49307719,-378.10541,-18.907171,237.53882
2645000000,-0.51627272,-378.5806,-18.9151,236.85211
2646000000,-0.54513747,-378.66422,-18.88217,236.77876
2647000000,-0.53544402,-378.65894,-18.828747,237.25345
2648000000,-0.51213264,-378.8757,-18.770569,236.45525
2649000000,-0.52140427,-379.13986,-18.749733,236.88913
2650000000,-0.4997656,-379.35504,-18.692417,236.5421
2651000000,-0.54540336,-379.54593,-18.676994,236.08762
2652000000,-0.53426749,-379.673,-18.658237,236.32359
2653000000,-0.52801824,-379.84735,-18.641562,236.29826
2654000000,-0.51365876,-379.81107,-18.63438,236.85651
2655000000,-0.49416903,-379.88989,-18.52449,236.36749
2656000000,-0.51349837,-380.01892,-18.55018,236.47246
2657000000,-0.51917934,-380.27835,-18.485081,236.63518
2658000000,-0.49956247,-380.37344,-18.372782,236.44545
2659000000,-0.52583396,-380.70056,-18.420404,235.86742
2660000000,-0.50251991,-380.74237,-18.401569,235.97208
2661000000,-0.47371623,-380.83636,-18.244505,236.19572
2662000000,-0.5305413,-380.88654,-18.377935,236.17366
2663000000,-0.51567441,-381.20474,-18.315826,235.70996
2664000000,-0.52751797,-381.10693,-18.299408,236.19011
2665000000,-0.47930977,-381.24213,-18.197216,236.13768
2666000000,-0.53693193,-381.51511,-18.209368,236.53549
2667000000,-0.53941131,-381.85095,-18.189159,236.09857
2668000000,-0.51422822,-381.73776,-18.132584,235.62503
2669000000,-0.53465074,-381.89691,-18.144812,235.62207
2670000000,-0.53228503,-382.15808,-18.16124,235.79701
2671000000,-0.51768821,-382.28519,-18.043621,235.33153
2672000000,-0.53509319,-382.3371,-18.121828,236.01071
2673000000,-0.52975386,-382.71051,-18.10231,235.43884
2674000000,-0.54662871,-382.64572,-17.926289,235.12651
2675000000,-0.50480628,-382.70181,-17.97674,235.45605
2676000000,-0.52692735,-382.96667,-17.940462,235.42503
2677000000,-0.52788162,-383.04376,-17.961552,235.37428
2678000000,-0.55904615,-383.41315,-17.974314,235.06078
2679000000,-0.54007077,-383.5723,-17.91256,234.57675
2680000000,-0.55920231,-383.44479,-17.900982,234.96712
2681000000,-0.51688457,-383.80408,-17.849335,234.79869
2682000000,-0.51288253,-383.74057,-17.736273,234.83855
2683000000,-0.55366069,-384.14374,-17.817879,234.222
2684000000,-0.53359097,-384.11646,-17.732431,234.64047
2685000000,-0.5197944,-384.10062,-17.688818,234.85503
2686000000,-0.5484978,-384.31638,-17.749451,235.00558
2687000000,-0.51035088,-384.57462,-17.61878,234.23911
2688000000,-0.53248119,-384.74582,-17.703604,234.65378
2689000000,-0.53290069,-384.65027,-17.603903,234.4837
2690000000,-0.48003036,-385.0498,-17.559824,234.07764
2691000000,-0.54857147,-385.0975,-17.643385,233.90646
2692000000,-0.55567539,-385.0267,-17.651373,233.73927
2693000000,-0.52510172,-385.29596,-17.570429,234.04608
2694000000,-0.51715058,-385.56784,-17.492792,233.88005
2695000000,-0.54560018,-385.69763,-17.50341,234.20563
2696000000,-0.54965484,-385.99442,-17.522976,233.62712
2697000000,-0.54349005,-386.01416,-17.474794,233.991
