Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S22(dB)_HFSS,S22(dB)_measured,S33(dB)_HFSS,S33(dB)_measured,S44(dB)_HFSS,S44(dB)_measured
1.223,-4.549136461,-4.5667214,-4.529360391,-4.6553946,-4.536039879,-4.4205718,-4.531441172,-4.6322279
1.224,-4.548677058,-4.5436668,-4.52889599,-4.6626196,-4.535581884,-4.4045577,-4.530965207,-4.6115851
1.225,-4.548222285,-4.5677042,-4.528436179,-4.6426086,-4.535128517,-4.4155202,-4.53049389,-4.6474175
1.226,-4.54777215,-4.5900927,-4.527980967,-4.6691165,-4.53467979,-4.413794,-4.530027234,-4.6245184
1.227,-4.547326667,-4.5864506,-4.527530367,-4.6924677,-4.534235714,-4.4480686,-4.529565248,-4.6211638
1.228,-4.546885844,-4.575531,-4.527084388,-4.6465106,-4.533796298,-4.4384022,-4.529107944,-4.6276369
1.229,-4.546449694,-4.6022644,-4.526643041,-4.6406817,-4.533361556,-4.4111576,-4.528655333,-4.6255107
1.23,-4.546018228,-4.5675554,-4.526206338,-4.6304512,-4.532931496,-4.4073553,-4.528207426,-4.6341586
1.231,-4.545591456,-4.5515351,-4.52577429,-4.6514964,-4.532506132,-4.4202418,-4.527764233,-4.6040053
1.232,-4.54516939,-4.5780578,-4.525346907,-4.7039304,-4.532085472,-4.432744,-4.527325766,-4.6063914
1.233,-4.54475204,-4.5610552,-4.524924201,-4.6336832,-4.53166953,-4.3927627,-4.526892036,-4.6128492
1.234,-4.544339418,-4.5562305,-4.524506182,-4.6734891,-4.531258315,-4.4329066,-4.526463053,-4.6025376
1.235,-4.543931535,-4.5523968,-4.524092862,-4.6398807,-4.530851838,-4.3928905,-4.526038829,-4.593955
1.236,-4.543528403,-4.5662355,-4.523684251,-4.6269774,-4.530450112,-4.3744717,-4.525619376,-4.6459699
1.237,-4.543130031,-4.577569,-4.523280361,-4.634223,-4.530053147,-4.4058585,-4.525204703,-4.6201415
1.238,-4.542736433,-4.5715728,-4.522881204,-4.6415691,-4.529660955,-4.3998322,-4.524794823,-4.6301799
1.239,-4.542347618,-4.5583162,-4.522486789,-4.6563215,-4.529273546,-4.4099445,-4.524389746,-4.629169
1.24,-4.541963599,-4.5648398,-4.522097129,-4.6433511,-4.528890932,-4.3888717,-4.523989484,-4.6217418
1.241,-4.541584386,-4.5490737,-4.521712234,-4.6570983,-4.528513124,-4.4003119,-4.523594048,-4.6286592
1.242,-4.541209991,-4.5307412,-4.521332116,-4.6199355,-4.528140134,-4.373199,-4.52320345,-4.620831
1.243,-4.540840425,-4.5391326,-4.520956786,-4.6231661,-4.527771973,-4.4146771,-4.5228177,-4.6327429
1.244,-4.5404757,-4.5396876,-4.520586256,-4.627892,-4.527408652,-4.4086943,-4.52243681,-4.6295891
1.245,-4.540115828,-4.5517168,-4.520220536,-4.6367159,-4.527050183,-4.4187031,-4.522060791,-4.6148324
1.246,-4.539760818,-4.5777164,-4.519859639,-4.6584325,-4.526696577,-4.3977561,-4.521689655,-4.575213
1.247,-4.539410684,-4.5551138,-4.519503575,-4.6369624,-4.526347846,-4.4023132,-4.521323414,-4.6347833
1.248,-4.539065437,-4.5666714,-4.519152356,-4.6546259,-4.526004001,-4.3992572,-4.520962078,-4.6058378
1.249,-4.538725088,-4.5768905,-4.518805994,-4.6512933,-4.525665053,-4.3979683,-4.520605659,-4.5902576
1.25,-4.538389648,-4.572762,-4.518464499,-4.6470585,-4.525331015,-4.4283438,-4.520254169,-4.6240315
1.251,-4.53805913,-4.5644269,-4.518127884,-4.6548266,-4.525001898,-4.4083943,-4.519907619,-4.6032491
1.252,-4.537733545,-4.5489001,-4.51779616,-4.6144099,-4.524677713,-4.3817482,-4.519566021,-4.596252
1.253,-4.537412905,-4.5683298,-4.517469339,-4.6835852,-4.524358472,-4.4188666,-4.519229387,-4.6061683
1.254,-4.537097221,-4.5577531,-4.517147432,-4.6668887,-4.524044187,-4.408215,-4.518897727,-4.637012
1.255,-4.536786505,-4.5651765,-4.51683045,-4.6455388,-4.52373487,-4.40241,-4.518571054,-4.5845189
1.256,-4.53648077,-4.5504646,-4.516518406,-4.6471548,-4.523430532,-4.3969979,-4.51824938,-4.6007438
1.257,-4.536180026,-4.5493217,-4.516211311,-4.6439691,-4.523131185,-4.389843,-4.517932716,-4.6016378
1.258,-4.535884285,-4.5765934,-4.515909178,-4.6422486,-4.52283684,-4.3991766,-4.517621074,-4.5815701
1.259,-4.53559356,-4.5830269,-4.515612016,-4.6741085,-4.522547511,-4.4115381,-4.517314465,-4.5455713
1.26,-4.535307862,-4.5902152,-4.51531984,-4.6417618,-4.522263207,-4.4235234,-4.517012902,-4.5708036
1.261,-4.535027203,-4.5689526,-4.515032659,-4.642571,-4.521983943,-4.39855,-4.516716396,-4.5749021
1.262,-4.534751596,-4.5657759,-4.514750487,-4.6650696,-4.521709728,-4.4141054,-4.51642496,-4.5796146
1.263,-4.534481051,-4.5652065,-4.514473335,-4.6442533,-4.521440576,-4.4125147,-4.516138605,-4.6155186
1.264,-4.534215582,-4.5547614,-4.514201214,-4.6672802,-4.521176498,-4.4108524,-4.515857343,-4.5815668
1.265,-4.5339552,-4.53368,-4.513934137,-4.6423745,-4.520917507,-4.3925362,-4.515581186,-4.6197791
1.266,-4.533699917,-4.573113,-4.513672117,-4.6682506,-4.520663613,-4.4542742,-4.515310146,-4.567513
1.267,-4.533449745,-4.5406208,-4.513415164,-4.6337152,-4.52041483,-4.3989391,-4.515044235,-4.584167
1.268,-4.533204697,-4.5693111,-4.513163291,-4.6559758,-4.52017117,-4.412333,-4.514783465,-4.5660129
1.269,-4.532964784,-4.5812731,-4.512916509,-4.6392951,-4.519932644,-4.4135637,-4.514527849,-4.5997591
1.27,-4.53273002,-4.5694885,-4.512674832,-4.6606503,-4.519699265,-4.4201007,-4.514277398,-4.6064057
1.271,-4.532500415,-4.5794039,-4.512438271,-4.6591268,-4.519471045,-4.4311767,-4.514032125,-4.5998778
1.272,-4.532275983,-4.5687766,-4.512206838,-4.6692915,-4.519247997,-4.3985162,-4.513792042,-4.5911217
1.273,-4.532056735,-4.5612597,-4.511980546,-4.6425757,-4.519030131,-4.4306078,-4.513557161,-4.5840702
1.274,-4.531842684,-4.599225,-4.511759407,-4.6545601,-4.518817462,-4.4217529,-4.513327494,-4.5702219
1.275,-4.531633843,-4.5393119,-4.511543432,-4.6479111,-4.518610001,-4.3779178,-4.513103053,-4.5983
1.276,-4.531430223,-4.5738211,-4.511332635,-4.6392741,-4.51840776,-4.4133067,-4.512883852,-4.6029892
1.277,-4.531231837,-4.5553231,-4.511127028,-4.6192722,-4.518210753,-4.3894482,-4.512669902,-4.5934658
1.278,-4.531038698,-4.5921679,-4.510926622,-4.6479597,-4.518018991,-4.4232817,-4.512461215,-4.5980005
1.279,-4.530850818,-4.5713744,-4.510731431,-4.6817379,-4.517832486,-4.4121614,-4.512257805,-4.5827651
1.28,-4.53066821,-4.5905137,-4.510541466,-4.6923966,-4.517651252,-4.4216728,-4.512059683,-4.6011767
1.281,-4.530490885,-4.5777974,-4.510356741,-4.6702166,-4.517475301,-4.4292026,-4.511866862,-4.5917516
1.282,-4.530318858,-4.5802312,-4.510177268,-4.6661606,-4.517304645,-4.4440398,-4.511679355,-4.5963683
1.283,-4.530152139,-4.5616283,-4.510003058,-4.6573653,-4.517139297,-4.395895,-4.511497174,-4.6039782
1.284,-4.529990743,-4.5601187,-4.509834126,-4.6416793,-4.51697927,-4.3961444,-4.511320332,-4.5848074
1.285,-4.529834682,-4.5462308,-4.509670483,-4.6427331,-4.516824577,-4.4011927,-4.511148841,-4.6046877
1.286,-4.529683968,-4.5334511,-4.509512142,-4.6455765,-4.516675229,-4.4265442,-4.510982715,-4.6165228
1.287,-4.529538614,-4.5653815,-4.509359116,-4.6556973,-4.51653124,-4.4461718,-4.510821965,-4.5914907
1.288,-4.529398633,-4.5450368,-4.509211417,-4.6378717,-4.516392623,-4.3962407,-4.510666604,-4.6069026
1.289,-4.529264038,-4.5859451,-4.509069058,-4.6849413,-4.51625939,-4.4413071,-4.510516646,-4.6004
1.29,-4.529134841,-4.5742526,-4.508932053,-4.6508737,-4.516131555,-4.4181142,-4.510372103,-4.6083236
1.291,-4.529011056,-4.5923824,-4.508800413,-4.6903291,-4.516009129,-4.4077926,-4.510232988,-4.6117105
1.292,-4.528892696,-4.5751772,-4.508674151,-4.6568489,-4.515892127,-4.4171348,-4.510099314,-4.6174216
1.293,-4.528779773,-4.5592332,-4.508553281,-4.6447029,-4.51578056,-4.4099636,-4.509971093,-4.6045189
1.294,-4.528672301,-4.5653667,-4.508437815,-4.6466298,-4.515674443,-4.4014506,-4.509848339,-4.6009989
1.295,-4.528570293,-4.5485997,-4.508327767,-4.6491818,-4.515573787,-4.4136896,-4.509731065,-4.6400981
1.296,-4.52847376,-4.5596595,-4.508223149,-4.6646247,-4.515478607,-4.3954206,-4.509619284,-4.6049414
1.297,-4.528382718,-4.5848613,-4.508123974,-4.6762147,-4.515388914,-4.4338908,-4.509513008,-4.6013908
1.298,-4.528297179,-4.5658207,-4.508030255,-4.6578531,-4.515304723,-4.4208112,-4.509412251,-4.6151619
1.299,-4.528217155,-4.5651236,-4.507942006,-4.660224,-4.515226046,-4.4516439,-4.509317026,-4.6063256
1.3,-4.528142662,-4.5591359,-4.507859239,-4.6521077,-4.515152897,-4.4405789,-4.509227346,-4.6512771
1.301,-4.52807371,-4.6048002,-4.507781968,-4.6841717,-4.515085289,-4.4371719,-4.509143224,-4.5802584
1.302,-4.528010315,-4.5610805,-4.507710206,-4.6552424,-4.515023235,-4.4425087,-4.509064674,-4.5997849
1.303,-4.527952488,-4.540854,-4.507643966,-4.6469054,-4.514966748,-4.3866563,-4.508991709,-4.6044102
1.304,-4.527900245,-4.5623336,-4.507583262,-4.667717,-4.514915842,-4.441258,-4.508924342,-4.6008463
1.305,-4.527853597,-4.5711422,-4.507528106,-4.679656,-4.514870531,-4.4430666,-4.508862586,-4.621984
1.306,-4.527812559,-4.5486989,-4.507478512,-4.6729388,-4.514830827,-4.404511,-4.508806456,-4.6095328
1.307,-4.527777143,-4.5791774,-4.507434494,-4.663455,-4.514796744,-4.4449286,-4.508755964,-4.6332426
1.308,-4.527747364,-4.5762382,-4.507396064,-4.679482,-4.514768296,-4.4198112,-4.508711123,-4.6069546
1.309,-4.527723236,-4.5881267,-4.507363237,-4.6788073,-4.514745495,-4.4334164,-4.508671948,-4.6228471
1.31,-4.52770477,-4.5590172,-4.507336026,-4.6579103,-4.514728357,-4.422296,-4.508638452,-4.6385031
1.311,-4.527691982,-4.5484767,-4.507314444,-4.6470909,-4.514716894,-4.4324999,-4.508610648,-4.6205173
1.312,-4.527684885,-4.5833511,-4.507298505,-4.6660471,-4.51471112,-4.4215717,-4.50858855,-4.6074104
1.313,-4.527683493,-4.5624061,-4.507288223,-4.6756582,-4.514711048,-4.4133415,-4.508572172,-4.6410532
1.314,-4.527687819,-4.5886254,-4.507283611,-4.6975584,-4.514716693,-4.4429832,-4.508561527,-4.6277447
1.315,-4.527697877,-4.5683489,-4.507284682,-4.6611109,-4.514728068,-4.4274502,-4.50855663,-4.6484385
1.316,-4.527713681,-4.5904894,-4.507291452,-4.6842718,-4.514745188,-4.4539723,-4.508557493,-4.6150994
1.317,-4.527735246,-4.5563512,-4.507303933,-4.6407695,-4.514768065,-4.399035,-4.508564132,-4.6332626
1.318,-4.527762584,-4.5509176,-4.507322139,-4.6730437,-4.514796714,-4.4214845,-4.508576559,-4.6318283
1.319,-4.527795709,-4.5808148,-4.507346084,-4.6841664,-4.514831148,-4.4479766,-4.508594788,-4.5951681
1.32,-4.527834637,-4.5336695,-4.507375782,-4.647491,-4.514871382,-4.4074502,-4.508618834,-4.6306443
1.321,-4.52787938,-4.5796871,-4.507411248,-4.6785569,-4.51491743,-4.4289632,-4.50864871,-4.6307926
1.322,-4.527929954,-4.5992765,-4.507452494,-4.6759858,-4.514969306,-4.4216261,-4.508684431,-4.5984864
1.323,-4.527986371,-4.6049747,-4.507499535,-4.7039661,-4.515027023,-4.4514737,-4.508726011,-4.6211534
1.324,-4.528048646,-4.5579839,-4.507552385,-4.6809459,-4.515090596,-4.4334245,-4.508773463,-4.6360998
1.325,-4.528116794,-4.5510645,-4.507611058,-4.6793499,-4.51516004,-4.4291997,-4.508826801,-4.6483917
1.326,-4.528190828,-4.5466461,-4.507675568,-4.6459384,-4.515235368,-4.4131169,-4.508886041,-4.6387224
1.327,-4.528270764,-4.5811787,-4.50774593,-4.6819711,-4.515316594,-4.4418221,-4.508951196,-4.6500149
1.328,-4.528356614,-4.5838747,-4.507822158,-4.6841841,-4.515403734,-4.4477568,-4.509022281,-4.6410685
1.329,-4.528448394,-4.5852418,-4.507904265,-4.700799,-4.5154968,-4.4308858,-4.509099309,-4.6655421
1.33,-4.528546118,-4.5506368,-4.507992266,-4.6584964,-4.515595809,-4.4049764,-4.509182295,-4.6366153
1.331,-4.5286498,-4.5795188,-4.508086176,-4.6934595,-4.515700773,-4.4431629,-4.509271254,-4.6283569
1.332,-4.528759456,-4.5585446,-4.508186009,-4.6532927,-4.515811708,-4.4050021,-4.5093662,-4.6315184
1.333,-4.528875098,-4.5656343,-4.50829178,-4.6723156,-4.515928628,-4.4425411,-4.509467148,-4.6283932
1.334,-4.528996743,-4.583457,-4.508403502,-4.6712408,-4.516051548,-4.4320049,-4.509574111,-4.6496663
1.335,-4.529124405,-4.5614514,-4.508521191,-4.6637926,-4.516180482,-4.4455996,-4.509687105,-4.6541419
1.336,-4.529258097,-4.5641146,-4.50864486,-4.6466475,-4.516315444,-4.4161959,-4.509806145,-4.6563272
1.337,-4.529397836,-4.5555167,-4.508774525,-4.6739492,-4.516456451,-4.4239788,-4.509931244,-4.6516743
1.338,-4.529543635,-4.5689721,-4.508910201,-4.670907,-4.516603515,-4.4262791,-4.510062417,-4.6008544
1.339,-4.529695511,-4.5639739,-4.509051901,-4.6839252,-4.516756653,-4.4410963,-4.51019968,-4.6337833
1.34,-4.529853476,-4.5815344,-4.509199641,-4.6633587,-4.516915878,-4.4707594,-4.510343047,-4.6156001
1.341,-4.530017547,-4.5405831,-4.509353435,-4.684875,-4.517081207,-4.4520054,-4.510492533,-4.6213255
1.342,-4.530187737,-4.5401087,-4.509513298,-4.6861429,-4.517252653,-4.4197111,-4.510648153,-4.6152864
1.343,-4.530364064,-4.5872545,-4.509679246,-4.7074776,-4.517430231,-4.492558,-4.510809922,-4.6159391
1.344,-4.53054654,-4.584209,-4.509851293,-4.6554651,-4.517613958,-4.4486895,-4.510977854,-4.6335058
1.345,-4.530735181,-4.5567517,-4.510029453,-4.6658254,-4.517803846,-4.4639659,-4.511151965,-4.6553564
1.346,-4.530930003,-4.5778241,-4.510213743,-4.6795225,-4.517999913,-4.470418,-4.51133227,-4.6509542
1.347,-4.53113102,-4.5744371,-4.510404177,-4.7218232,-4.518202173,-4.4631734,-4.511518784,-4.6193128
1.348,-4.531338249,-4.5719438,-4.51060077,-4.6867867,-4.51841064,-4.4255686,-4.511711521,-4.6312566
1.349,-4.531551703,-4.5807486,-4.510803537,-4.7154603,-4.518625331,-4.4506021,-4.511910498,-4.6370401
1.35,-4.531771398,-4.5612526,-4.511012494,-4.6788096,-4.51884626,-4.4298921,-4.51211573,-4.6313119
1.351,-4.53199735,-4.5872302,-4.511227655,-4.698472,-4.519073444,-4.4236288,-4.512327231,-4.6266518
1.352,-4.532229574,-4.5516496,-4.511449037,-4.6941738,-4.519306896,-4.4296722,-4.512545018,-4.6681709
1.353,-4.532468085,-4.5725212,-4.511676654,-4.6969666,-4.519546634,-4.4385104,-4.512769105,-4.6226926
1.354,-4.532712899,-4.5543327,-4.511910522,-4.6916704,-4.519792671,-4.4392257,-4.512999508,-4.6425171
1.355,-4.532964032,-4.6089945,-4.512150656,-4.7099361,-4.520045024,-4.4769807,-4.513236242,-4.6539712
1.356,-4.533221498,-4.5978718,-4.512397071,-4.7080283,-4.520303708,-4.4333801,-4.513479324,-4.6589642
1.357,-4.533485314,-4.6045213,-4.512649784,-4.7212462,-4.520568739,-4.4621921,-4.513728768,-4.6323438
1.358,-4.533755496,-4.5930285,-4.512908809,-4.6913629,-4.520840133,-4.4579973,-4.51398459,-4.6424088
1.359,-4.534032058,-4.572062,-4.513174163,-4.7036495,-4.521117904,-4.4577127,-4.514246806,-4.6508512
1.36,-4.534315017,-4.5439944,-4.513445861,-4.6797748,-4.52140207,-4.4215751,-4.514515432,-4.6517506
1.361,-4.534604389,-4.57833,-4.513723919,-4.6934838,-4.521692645,-4.4512639,-4.514790483,-4.6447606
1.362,-4.534900189,-4.5614314,-4.514008352,-4.6910305,-4.521989646,-4.4465442,-4.515071975,-4.6648669
1.363,-4.535202434,-4.5663486,-4.514299177,-4.7026424,-4.522293088,-4.4472594,-4.515359925,-4.6572814
1.364,-4.535511139,-4.582901,-4.514596409,-4.7158957,-4.522602988,-4.4596586,-4.515654347,-4.6746678
1.365,-4.53582632,-4.5839128,-4.514900064,-4.7209172,-4.522919361,-4.4602156,-4.515955259,-4.6728969
1.366,-4.536147993,-4.5940042,-4.515210158,-4.6941242,-4.523242223,-4.4696541,-4.516262675,-4.6522269
1.367,-4.536476176,-4.5759463,-4.515526707,-4.7037206,-4.523571591,-4.439899,-4.516576613,-4.662065
1.368,-4.536810882,-4.6065459,-4.515849728,-4.705791,-4.523907481,-4.474112,-4.516897087,-4.6578422
1.369,-4.53715213,-4.592731,-4.516179235,-4.7076497,-4.524249908,-4.4778605,-4.517224116,-4.6305304
1.37,-4.537499935,-4.6015573,-4.516515246,-4.7329011,-4.52459889,-4.4614334,-4.517557714,-4.6663542
1.371,-4.537854313,-4.5929699,-4.516857777,-4.7121363,-4.524954442,-4.4733586,-4.517897897,-4.6654692
1.372,-4.538215281,-4.5844183,-4.517206844,-4.7183886,-4.525316581,-4.47681,-4.518244683,-4.6550546
1.373,-4.538582856,-4.5922961,-4.517562463,-4.7056551,-4.525685323,-4.4434919,-4.518598088,-4.6942639
1.374,-4.538957053,-4.6210155,-4.517924651,-4.7304592,-4.526060685,-4.4595094,-4.518958128,-4.657042
1.375,-4.539337889,-4.6160522,-4.518293424,-4.7093496,-4.526442683,-4.4799852,-4.519324819,-4.6637897
1.376,-4.539725381,-4.5962358,-4.518668798,-4.718698,-4.526831333,-4.4703059,-4.519698179,-4.6779189
1.377,-4.540119546,-4.5838184,-4.519050791,-4.7147374,-4.527226653,-4.4725995,-4.520078223,-4.635076
1.378,-4.5405204,-4.585814,-4.519439418,-4.7044907,-4.527628659,-4.4760847,-4.520464968,-4.6726961
1.379,-4.540927959,-4.6224327,-4.519834697,-4.7230506,-4.528037368,-4.4932332,-4.520858432,-4.6714458
1.38,-4.541342242,-4.5832038,-4.520236644,-4.7220736,-4.528452796,-4.4829874,-4.52125863,-4.6750278
1.381,-4.541763263,-4.5903668,-4.520645275,-4.7291245,-4.528874961,-4.496542,-4.52166558,-4.6796441
1.382,-4.542191042,-4.5921941,-4.521060608,-4.689539,-4.529303878,-4.4969268,-4.522079299,-4.6894827
1.383,-4.542625593,-4.5795302,-4.521482659,-4.684731,-4.529739566,-4.4761591,-4.522499803,-4.6677661
1.384,-4.543066935,-4.5910335,-4.521911446,-4.7133698,-4.530182041,-4.500865,-4.522927109,-4.6663527
1.385,-4.543515084,-4.6293483,-4.522346985,-4.7374263,-4.53063132,-4.5142841,-4.523361235,-4.6642718
1.386,-4.543970058,-4.6183453,-4.522789293,-4.7297363,-4.531087421,-4.4822659,-4.523802198,-4.6735458
1.387,-4.544431874,-4.6108556,-4.523238388,-4.7530646,-4.53155036,-4.5092711,-4.524250014,-4.678822
1.388,-4.544900548,-4.6112642,-4.523694287,-4.7257695,-4.532020154,-4.4915442,-4.524704701,-4.6895142
1.389,-4.545376099,-4.6131148,-4.524157006,-4.7345414,-4.532496822,-4.5113449,-4.525166276,-4.7051392
1.39,-4.545858543,-4.6192384,-4.524626563,-4.7354131,-4.532980379,-4.4831033,-4.525634756,-4.6609588
1.391,-4.546347898,-4.610723,-4.525102975,-4.7297759,-4.533470845,-4.4921761,-4.526110159,-4.6740365
1.392,-4.546844182,-4.5848246,-4.52558626,-4.7328944,-4.533968235,-4.4777794,-4.526592503,-4.6966901
1.393,-4.547347411,-4.6024766,-4.526076435,-4.7251191,-4.534472568,-4.4856906,-4.527081804,-4.6808248
1.394,-4.547857604,-4.6021538,-4.526573517,-4.7389326,-4.534983861,-4.4944553,-4.527578081,-4.7218966
1.395,-4.548374778,-4.6003957,-4.527077524,-4.7173777,-4.535502132,-4.4828033,-4.52808135,-4.6842699
1.396,-4.548898951,-4.6030221,-4.527588474,-4.7460785,-4.536027398,-4.4628005,-4.52859163,-4.712708
1.397,-4.54943014,-4.5855637,-4.528106385,-4.7240572,-4.536559677,-4.4966688,-4.529108938,-4.7028046
1.398,-4.549968364,-4.5856466,-4.528631273,-4.7207103,-4.537098987,-4.482717,-4.529633292,-4.6615109
1.399,-4.55051364,-4.6139894,-4.529163157,-4.7242608,-4.537645346,-4.5014238,-4.53016471,-4.6891136
1.4,-4.551065985,-4.6135049,-4.529702054,-4.7425838,-4.538198771,-4.5104017,-4.53070321,-4.6727848
1.401,-4.551625419,-4.6182904,-4.530247983,-4.7149549,-4.538759281,-4.509552,-4.531248809,-4.6676955
1.402,-4.552191959,-4.5940747,-4.530800962,-4.7257209,-4.539326894,-4.4701867,-4.531801526,-4.7172842
1.403,-4.552765623,-4.5842304,-4.531361007,-4.7334352,-4.539901627,-4.4897947,-4.532361379,-4.6986938
1.404,-4.553346429,-4.6331,-4.531928138,-4.7697539,-4.540483499,-4.5294013,-4.532928386,-4.6916304
1.405,-4.553934396,-4.6114106,-4.532502373,-4.7376719,-4.541072528,-4.507339,-4.533502565,-4.7297649
1.406,-4.554529542,-4.6071625,-4.533083729,-4.7527871,-4.541668733,-4.5021257,-4.534083934,-4.6996827
1.407,-4.555131885,-4.6370025,-4.533672226,-4.7601094,-4.542272131,-4.5230002,-4.534672512,-4.717495
1.408,-4.555741443,-4.6258888,-4.53426788,-4.7367969,-4.542882741,-4.5162215,-4.535268317,-4.7509656
1.409,-4.556358236,-4.6266503,-4.534870711,-4.7316389,-4.543500582,-4.5146723,-4.535871368,-4.7221031
1.41,-4.556982281,-4.6173153,-4.535480738,-4.7361612,-4.544125671,-4.5163426,-4.536481683,-4.7228913
1.411,-4.557613597,-4.6369896,-4.536097977,-4.7549381,-4.544758028,-4.5230737,-4.53709928,-4.715528
1.412,-4.558252202,-4.6205249,-4.536722449,-4.7418003,-4.545397671,-4.5039587,-4.537724178,-4.711628
1.413,-4.558898117,-4.6068983,-4.537354172,-4.7423096,-4.546044619,-4.5027781,-4.538356396,-4.6929226
1.414,-4.559551358,-4.6111245,-4.537993164,-4.7568927,-4.546698891,-4.5019474,-4.538995953,-4.7029781
1.415,-4.560211945,-4.6425362,-4.538639444,-4.7744355,-4.547360505,-4.5314088,-4.539642868,-4.6947918
1.416,-4.560879898,-4.6399984,-4.539293031,-4.7622895,-4.548029481,-4.5166492,-4.540297159,-4.7135944
1.417,-4.561555234,-4.6106157,-4.539953944,-4.7700953,-4.548705836,-4.5125136,-4.540958845,-4.704392
1.418,-4.562237973,-4.6485543,-4.540622202,-4.7707434,-4.549389591,-4.5089769,-4.541627945,-4.7440987
1.419,-4.562928134,-4.6051345,-4.541297823,-4.7458048,-4.550080765,-4.5116606,-4.542304479,-4.6985512
1.42,-4.563625737,-4.6404395,-4.541980827,-4.7690735,-4.550779375,-4.5500402,-4.542988466,-4.7324677
1.421,-4.5643308,-4.642736,-4.542671233,-4.7544971,-4.551485443,-4.5137548,-4.543679924,-4.7269626
1.422,-4.565043342,-4.641933,-4.543369061,-4.7650013,-4.552198987,-4.5224152,-4.544378873,-4.7010117
1.423,-4.565763384,-4.6324105,-4.544074328,-4.7906566,-4.552920026,-4.5189519,-4.545085333,-4.6954546
1.424,-4.566490944,-4.6220264,-4.544787056,-4.7704883,-4.553648579,-4.546422,-4.545799322,-4.7156124
1.425,-4.567226042,-4.5964413,-4.545507262,-4.7423353,-4.554384667,-4.50739,-4.546520861,-4.7112622
1.426,-4.567968697,-4.6236186,-4.546234967,-4.7628942,-4.555128309,-4.4864626,-4.547249969,-4.7262034
1.427,-4.568718929,-4.6401234,-4.54697019,-4.7927241,-4.555879524,-4.5536232,-4.547986665,-4.723702
1.428,-4.569476759,-4.6144767,-4.547712951,-4.7864466,-4.556638332,-4.5544949,-4.548730969,-4.6982946
1.429,-4.570242205,-4.6398945,-4.548463269,-4.7629261,-4.557404752,-4.5318513,-4.549482901,-4.6928029
1.43,-4.571015287,-4.667676,-4.549221164,-4.8030591,-4.558178806,-4.5486259,-4.550242481,-4.7236028
1.431,-4.571796025,-4.6251731,-4.549986657,-4.7545171,-4.558960512,-4.5074067,-4.551009729,-4.7244759
1.432,-4.57258444,-4.6661248,-4.550759765,-4.7857423,-4.55974989,-4.507853,-4.551784664,-4.712594
1.433,-4.573380551,-4.666481,-4.551540511,-4.7778378,-4.560546961,-4.5766068,-4.552567306,-4.71911
1.434,-4.574184378,-4.6551576,-4.552328913,-4.7960892,-4.561351744,-4.5352311,-4.553357676,-4.7228646
1.435,-4.574995942,-4.6575398,-4.553124992,-4.7778697,-4.56216426,-4.5568151,-4.554155795,-4.7380514
1.436,-4.575815263,-4.6624846,-4.553928768,-4.7802906,-4.56298453,-4.5511661,-4.554961681,-4.7025108
1.437,-4.576642361,-4.6668081,-4.554740262,-4.8034143,-4.563812572,-4.5629516,-4.555775355,-4.7433209
1.438,-4.577477256,-4.6411743,-4.555559492,-4.780375,-4.564648408,-4.536912,-4.556596839,-4.7503977
1.439,-4.578319969,-4.6463242,-4.556386481,-4.7918563,-4.565492058,-4.558567,-4.557426152,-4.7645202
1.44,-4.57917052,-4.6547112,-4.557221247,-4.8012543,-4.566343542,-4.5606475,-4.558263314,-4.7361135
1.441,-4.580028931,-4.6479726,-4.558063813,-4.7943783,-4.567202882,-4.564539,-4.559108347,-4.7571969
1.442,-4.580895221,-4.6642203,-4.558914198,-4.7948241,-4.568070097,-4.5802698,-4.559961271,-4.769691
1.443,-4.581769412,-4.6610632,-4.559772422,-4.7783737,-4.568945209,-4.5521154,-4.560822107,-4.7513189
1.444,-4.582651524,-4.6684875,-4.560638508,-4.8138952,-4.569828239,-4.582478,-4.561690875,-4.7287879
