"Freq [GHz]","dB(S(1,1)) [] - line_width='1mm' reflect_length='10mm'","dB(S(1,1)) [] - line_width='3.09mm' reflect_length='15mm'"
2.834,-0.134320386244933,-0.222443030983613
2.835,-0.134351392048692,-0.222459757004382
2.836,-0.134382390551963,-0.222476432783459
2.837,-0.134413381738227,-0.222493058382083
2.838,-0.134444365591019,-0.222509633861741
2.839,-0.134475342093895,-0.222526159284137
2.84,-0.134506311230464,-0.222542634711232
2.841,-0.134537272984362,-0.222559060205211
2.842,-0.134568227339251,-0.2225754358285
2.843,-0.134599174278855,-0.222591761643744
2.844,-0.134630113786909,-0.222608037713843
2.845,-0.1346610458472,-0.222624264101913
2.846,-0.134691970443553,-0.222640440871316
2.847,-0.134722887559818,-0.222656568085633
2.848,-0.134753797179889,-0.222672645808696
2.849,-0.134784699287698,-0.222688674104544
2.85,-0.134815593867212,-0.222704653037478
2.851,-0.134846480902437,-0.222720582671995
2.852,-0.13487736037741,-0.222736463072867
2.853,-0.134908232276215,-0.222752294305041
2.854,-0.134939096582964,-0.222768076433745
2.855,-0.134969953281808,-0.222783809524394
2.856,-0.135000802356939,-0.222799493642674
2.857,-0.135031643792588,-0.222815128854464
2.858,-0.135062477573014,-0.222830715225891
2.859,-0.135093303682522,-0.222846252823299
2.86,-0.135124122105449,-0.222861741713266
2.861,-0.135154932826175,-0.222877181962597
2.862,-0.135185735829112,-0.222892573638319
2.863,-0.135216531098715,-0.222907916807687
2.864,-0.135247318619469,-0.222923211538189
2.865,-0.135278098375906,-0.222938457897526
2.866,-0.135308870352589,-0.222953655953617
2.867,-0.135339634534119,-0.222968805774638
2.868,-0.135370390905143,-0.222983907428945
2.869,-0.135401139450329,-0.222998960985166
2.87,-0.135431880154405,-0.223013966512107
2.871,-0.135462613002115,-0.223028924078818
2.872,-0.135493337978256,-0.223043833754584
2.873,-0.135524055067658,-0.223058695608877
2.874,-0.135554764255192,-0.22307350971142
2.875,-0.135585465525755,-0.22308827613214
2.876,-0.135616158864299,-0.223102994941202
2.877,-0.135646844255812,-0.223117666208974
2.878,-0.135677521685303,-0.223132290006049
2.879,-0.135708191137836,-0.223146866403238
2.88,-0.135738852598511,-0.223161395471578
2.881,-0.135769506052462,-0.223175877282307
2.882,-0.135800151484865,-0.223190311906907
2.883,-0.135830788880929,-0.223204699417056
2.884,-0.135861418225906,-0.223219039884653
2.885,-0.135892039505092,-0.223233333381811
2.886,-0.135922652703808,-0.22324757998087
2.887,-0.13595325780742,-0.223261779754384
2.888,-0.13598385480134,-0.223275932775107
2.889,-0.136014443671012,-0.223290039116023
2.89,-0.136045024401911,-0.223304098850316
2.891,-0.136075596979564,-0.223318112051406
2.892,-0.136106161389537,-0.223332078792895
2.893,-0.136136717617418,-0.223345999148637
2.894,-0.136167265648852,-0.223359873192656
2.895,-0.136197805469515,-0.223373700999223
2.896,-0.136228337065127,-0.223387482642789
2.897,-0.136258860421435,-0.223401218198055
2.898,-0.136289375524239,-0.223414907739891
2.899,-0.13631988235937,-0.223428551343399
2.9,-0.136350380912702,-0.223442149083891
2.901,-0.136380871170143,-0.223455701036894
2.902,-0.136411353117646,-0.223469207278113
2.903,-0.136441826741201,-0.223482667883497
2.904,-0.136472292026834,-0.223496082929186
2.905,-0.136502748960622,-0.223509452491521
2.906,-0.13653319752866,-0.223522776647063
2.907,-0.136563637717106,-0.22353605547257
2.908,-0.136594069512145,-0.22354928904502
2.909,-0.136624492899994,-0.223562477441574
2.91,-0.136654907866925,-0.223575620739612
2.911,-0.136685314399244,-0.22358871901672
2.912,-0.136715712483291,-0.223601772350671
2.913,-0.136746102105455,-0.223614780819476
2.914,-0.136776483252154,-0.223627744501309
2.915,-0.136806855909856,-0.223640663474573
2.916,-0.136837220065059,-0.223653537817855
2.917,-0.136867575704308,-0.223666367609957
2.918,-0.136897922814184,-0.223679152929888
2.919,-0.136928261381314,-0.223691893856825
2.92,-0.136958591392355,-0.223704590470182
2.921,-0.136988912834005,-0.223717242849558
2.922,-0.137019225693009,-0.223729851074746
2.923,-0.137049529956152,-0.223742415225743
2.924,-0.137079825610251,-0.223754935382739
2.925,-0.137110112642167,-0.223767411626131
2.926,-0.137140391038805,-0.223779844036504
2.927,-0.137170660787103,-0.223792232694646
2.928,-0.137200921874042,-0.223804577681532
2.929,-0.137231174286641,-0.223816879078348
2.93,-0.137261418011967,-0.223829136966455
2.931,-0.137291653037117,-0.223841351427429
2.932,-0.137321879349236,-0.223853522543019
2.933,-0.1373520969355,-0.223865650395194
2.934,-0.137382305783139,-0.22387773506608
2.935,-0.137412505879408,-0.223889776638034
2.936,-0.137442697211617,-0.223901775193584
2.937,-0.137472879767097,-0.223913730815453
2.938,-0.137503053533248,-0.223925643586548
2.939,-0.137533218497476,-0.223937513589978
2.94,-0.137563374647259,-0.223949340909035
2.941,-0.137593521970092,-0.223961125627213
2.942,-0.137623660453525,-0.223972867828175
2.943,-0.137653790085143,-0.223984567595786
2.944,-0.137683910852568,-0.223996225014099
2.945,-0.137714022743465,-0.224007840167339
2.946,-0.137744125745552,-0.224019413139944
2.947,-0.137774219846563,-0.224030944016524
2.948,-0.13780430503429,-0.22404243288187
2.949,-0.137834381296567,-0.22405387982096
2.95,-0.13786444862126,-0.224065284918974
2.951,-0.137894506996276,-0.224076648261253
2.952,-0.137924556409566,-0.224087969933334
2.953,-0.137954596849126,-0.224099250020936
2.954,-0.137984628302984,-0.224110488609974
2.955,-0.138014650759211,-0.224121685786508
2.956,-0.138044664205927,-0.224132841636819
2.957,-0.138074668631279,-0.224143956247345
2.958,-0.138104664023473,-0.224155029704723
2.959,-0.138134650370731,-0.224166062095761
2.96,-0.13816462766134,-0.224177053507438
2.961,-0.138194595883617,-0.224188004026926
2.962,-0.138224555025916,-0.224198913741577
2.963,-0.138254505076642,-0.224209782738908
2.964,-0.13828444602423,-0.224220611106618
2.965,-0.138314377857169,-0.224231398932593
2.966,-0.138344300563979,-0.224242146304881
2.967,-0.138374214133222,-0.224252853311726
2.968,-0.138404118553499,-0.224263520041512
2.969,-0.138434013813466,-0.224274146582844
2.97,-0.138463899901804,-0.224284733024466
2.971,-0.13849377680724,-0.224295279455311
2.972,-0.138523644518546,-0.22430578596448
2.973,-0.138553503024535,-0.224316252641249
2.974,-0.138583352314053,-0.22432667957508
2.975,-0.138613192375996,-0.224337066855569
2.976,-0.1386430231993,-0.224347414572533
2.977,-0.13867284477293,-0.224357722815917
2.978,-0.138702657085921,-0.224367991675858
2.979,-0.138732460127312,-0.224378221242661
2.98,-0.138762253886216,-0.224388411606798
2.981,-0.138792038351769,-0.224398562858899
2.982,-0.138821813513148,-0.224408675089783
2.983,-0.138851579359579,-0.224418748390412
2.984,-0.138881335880334,-0.22442878285195
2.985,-0.138911083064709,-0.224438778565685
2.986,-0.138940820902055,-0.224448735623088
2.987,-0.13897054938176,-0.224458654115824
2.988,-0.139000268493256,-0.224468534135674
2.989,-0.139029978226014,-0.224478375774606
2.99,-0.139059678569544,-0.22448817912477
2.991,-0.139089369513412,-0.224497944278452
2.992,-0.139119051047196,-0.224507671328096
2.993,-0.139148723160546,-0.224517360366338
2.994,-0.139178385843141,-0.224527011485962
2.995,-0.139208039084697,-0.224536624779888
2.996,-0.139237682874978,-0.224546200341236
2.997,-0.139267317203791,-0.224555738263268
2.998,-0.139296942060975,-0.224565238639392
2.999,-0.13932655743642,-0.224574701563194
3,-0.13935616332006,-0.224584127128409
3.001,-0.139385759701861,-0.224593515428942
3.002,-0.139415346571827,-0.224602866558836
3.003,-0.139444923920025,-0.224612180612294
3.004,-0.13947449173655,-0.224621457683695
3.005,-0.139504050011522,-0.224630697867541
3.006,-0.139533598735139,-0.224639901258527
3.007,-0.13956313789761,-0.224649067951461
3.008,-0.139592667489202,-0.224658198041336
3.009,-0.139622187500219,-0.224667291623277
3.01,-0.139651697921003,-0.224676348792586
3.011,-0.139681198741946,-0.224685369644685
3.012,-0.139710689953475,-0.224694354275181
3.013,-0.139740171546057,-0.224703302779796
3.014,-0.139769643510218,-0.224712215254435
3.015,-0.139799105836491,-0.224721091795138
3.016,-0.13982855851549,-0.224729932498095
3.017,-0.139858001537849,-0.224738737459635
3.018,-0.139887434894245,-0.224747506776249
3.019,-0.139916858575404,-0.22475624054457
3.02,-0.139946272572085,-0.224764938861383
3.021,-0.139975676875094,-0.224773601823613
3.022,-0.140005071475284,-0.224782229528322
3.023,-0.140034456363542,-0.224790822072741
3.024,-0.140063831530793,-0.224799379554219
3.025,-0.140093196968021,-0.224807902070268
3.026,-0.140122552666228,-0.224816389718528
3.027,-0.140151898616485,-0.224824842596807
3.028,-0.140181234809883,-0.224833260803018
3.029,-0.140210561237561,-0.224841644435252
3.03,-0.140239877890707,-0.224849993591713
3.031,-0.140269184760543,-0.224858308370754
3.032,-0.14029848183834,-0.224866588870884
3.033,-0.140327769115403,-0.224874835190732
3.034,-0.140357046583079,-0.224883047429075
3.035,-0.140386314232766,-0.224891225684809
3.036,-0.140415572055902,-0.224899370057002
3.037,-0.140444820043953,-0.224907480644823
3.038,-0.140474058188449,-0.224915557547614
3.039,-0.140503286480946,-0.224923600864815
3.04,-0.140532504913042,-0.22493161069603
3.041,-0.140561713476387,-0.224939587140973
3.042,-0.140590912162666,-0.224947530299523
3.043,-0.140620100963606,-0.22495544027165
3.044,-0.140649279870988,-0.22496331715751
3.045,-0.140678448876609,-0.224971161057339
3.046,-0.140707607972334,-0.224978972071544
3.047,-0.140736757150063,-0.224986750300633
3.048,-0.140765896401721,-0.224994495845278
3.049,-0.140795025719305,-0.225002208806227
3.05,-0.140824145094834,-0.225009889284427
3.051,-0.140853254520364,-0.225017537380901
3.052,-0.140882353988008,-0.225025153196815
3.053,-0.140911443489917,-0.225032736833462
3.054,-0.140940523018283,-0.225040288392272
3.055,-0.140969592565334,-0.22504780797479
3.056,-0.14099865212335,-0.225055295682685
3.057,-0.141027701684653,-0.225062751617767
3.058,-0.141056741241596,-0.225070175881945
3.059,-0.141085770786579,-0.225077568577268
3.06,-0.141114790312049,-0.225084929805917
3.061,-0.141143799810496,-0.225092259670166
3.062,-0.141172799274437,-0.225099558272447
3.063,-0.14120178869646,-0.225106825715283
3.064,-0.141230768069159,-0.22511406210134
3.065,-0.141259737385197,-0.225121267533384
3.066,-0.141288696637274,-0.225128442114319
3.067,-0.141317645818119,-0.225135585947158
3.068,-0.141346584920518,-0.225142699135033
3.069,-0.141375513937296,-0.22514978178119
3.07,-0.141404432861314,-0.225156833989011
3.071,-0.14143334168548,-0.225163855861965
3.072,-0.141462240402743,-0.225170847503664
3.073,-0.141491129006094,-0.225177809017809
3.074,-0.14152000748857,-0.225184740508256
3.075,-0.141548875843236,-0.225191642078916
3.076,-0.141577734063218,-0.225198513833878
3.077,-0.141606582141677,-0.225205355877283
3.078,-0.141635420071811,-0.225212168313438
3.079,-0.141664247846858,-0.225218951246724
3.08,-0.141693065460116,-0.225225704781662
3.081,-0.141721872904901,-0.22523242902285
3.082,-0.141750670174593,-0.22523912407502
3.083,-0.141779457262594,-0.225245790043008
3.084,-0.141808234162367,-0.22525242703175
3.085,-0.141837000867401,-0.225259035146305
3.086,-0.141865757371235,-0.22526561449183
3.087,-0.141894503667457,-0.225272165173593
3.088,-0.141923239749687,-0.225278687296953
3.089,-0.141951965611579,-0.225285180967399
3.09,-0.141980681246844,-0.225291646290501
3.091,-0.142009386649238,-0.225298083371957
3.092,-0.142038081812545,-0.225304492317549
3.093,-0.142066766730601,-0.225310873233171
3.094,-0.142095441397274,-0.225317226224811
3.095,-0.142124105806487,-0.225323551398564
3.096,-0.142152759952198,-0.225329848860635
3.097,-0.1421814038284,-0.225336118717324
3.098,-0.142210037429147,-0.225342361075013
3.099,-0.14223866074852,-0.225348576040201
3.1,-0.142267273780637,-0.225354763719499
3.101,-0.142295876519679,-0.225360924219585
3.102,-0.142324468959844,-0.22536705764725
3.103,-0.142353051095397,-0.225373164109386
3.104,-0.142381622920625,-0.225379243712965
3.105,-0.142410184429868,-0.225385296565087
3.106,-0.142438735617502,-0.225391322772903
3.107,-0.14246727647795,-0.225397322443684
3.108,-0.142495807005668,-0.225403295684798
3.109,-0.14252432719517,-0.225409242603695
3.11,-0.142552837040996,-0.225415163307922
3.111,-0.142581336537732,-0.225421057905101
3.112,-0.142609825680015,-0.225426926502978
3.113,-0.142638304462508,-0.225432769209372
3.114,-0.142666772879935,-0.225438586132171
3.115,-0.142695230927047,-0.225444377379392
3.116,-0.142723678598635,-0.225450143059114
3.117,-0.142752115889552,-0.225455883279521
3.118,-0.142780542794668,-0.225461598148852
3.119,-0.142808959308911,-0.225467287775471
3.12,-0.142837365427247,-0.225472952267802
3.121,-0.14286576114468,-0.225478591734368
3.122,-0.142894146456259,-0.225484206283769
3.123,-0.142922521357079,-0.225489796024699
3.124,-0.142950885842265,-0.225495361065915
3.125,-0.142979239906994,-0.225500901516282
3.126,-0.143007583546484,-0.225506417484727
3.127,-0.143035916755989,-0.225511909080269
3.128,-0.143064239530813,-0.225517376411998
3.129,-0.143092551866293,-0.225522819589109
3.13,-0.143120853757813,-0.225528238720853
3.131,-0.143149145200802,-0.225533633916542
3.132,-0.143177426190715,-0.225539005285622
3.133,-0.143205696723074,-0.225544352937558
3.134,-0.143233956793416,-0.225549676981944
3.135,-0.143262206397339,-0.225554977528396
3.136,-0.143290445530479,-0.225560254686658
3.137,-0.143318674188505,-0.225565508566509
3.138,-0.143346892367131,-0.22557073927783
3.139,-0.143375100062119,-0.225575946930556
3.14,-0.143403297269268,-0.225581131634701
3.141,-0.143431483984423,-0.225586293500362
3.142,-0.143459660203463,-0.225591432637693
3.143,-0.143487825922307,-0.225596549156919
3.144,-0.143515981136929,-0.225601643168359
3.145,-0.143544125843334,-0.22560671478237
3.146,-0.143572260037567,-0.225611764109391
3.147,-0.143600383715722,-0.225616791259942
3.148,-0.143628496873932,-0.225621796344595
3.149,-0.143656599508366,-0.225626779473986
3.15,-0.143684691615241,-0.225631740758834
3.151,-0.143712773190811,-0.225636680309918
3.152,-0.143740844231383,-0.225641598238068
3.153,-0.143768904733284,-0.225646494654198
3.154,-0.143796954692899,-0.225651369669277
3.155,-0.143824994106649,-0.225656223394332
3.156,-0.143853022970997,-0.225661055940473
3.157,-0.143881041282454,-0.225665867418845
3.158,-0.143909049037562,-0.225670657940668
3.159,-0.143937046232903,-0.225675427617228
3.16,-0.143965032865106,-0.225680176559851
3.161,-0.143993008930852,-0.225684904879955
3.162,-0.144020974426836,-0.225689612688986
3.163,-0.144048929349825,-0.225694300098458
3.164,-0.144076873696604,-0.225698967219944
3.165,-0.14410480746401,-0.225703614165093
3.166,-0.144132730648919,-0.225708241045565
3.167,-0.14416064324825,-0.225712847973101
3.168,-0.144188545258954,-0.225717435059516
3.169,-0.144216436678039,-0.225722002416638
3.17,-0.14424431750254,-0.225726550156397
3.171,-0.144272187729544,-0.225731078390714
3.172,-0.144300047356168,-0.225735587231639
3.173,-0.144327896379579,-0.225740076791191
3.174,-0.144355734796979,-0.225744547181492
3.175,-0.144383562605619,-0.22574899851472
3.176,-0.144411379802783,-0.22575343090307
3.177,-0.144439186385798,-0.225757844458793
3.178,-0.144466982352032,-0.225762239294208
3.179,-0.144494767698897,-0.225766615521673
3.18,-0.144522542423846,-0.22577097325356
3.181,-0.144550306524362,-0.225775312602344
3.182,-0.144578059997989,-0.225779633680506
3.183,-0.144605802842291,-0.225783936600587
3.184,-0.144633535054886,-0.22578822147517
3.185,-0.144661256633429,-0.225792488416857
3.186,-0.144688967575614,-0.225796737538346
3.187,-0.144716667879181,-0.225800968952329
3.188,-0.144744357541906,-0.225805182771551
3.189,-0.144772036561604,-0.225809379108821
3.19,-0.144799704936139,-0.225813558076959
3.191,-0.144827362663405,-0.225817719788836
3.192,-0.144855009741347,-0.225821864357364
3.193,-0.144882646167943,-0.225825991895482
3.194,-0.144910271941215,-0.225830102516189
3.195,-0.144937887059224,-0.225834196332492
3.196,-0.144965491520075,-0.22583827345748
3.197,-0.14499308532191,-0.225842334004196
3.198,-0.14502066846291,-0.225846378085801
3.199,-0.145048240941303,-0.225850405815455
3.2,-0.145075802755354,-0.225854417306336
3.201,-0.145103353903365,-0.225858412671694
3.202,-0.145130894383688,-0.225862392024782
3.203,-0.145158424194695,-0.225866355478876
3.204,-0.145185943334827,-0.225870303147323
3.205,-0.145213451802544,-0.225874235143463
3.206,-0.145240949596352,-0.225878151580667
3.207,-0.145268436714806,-0.225882052572375
3.208,-0.145295913156481,-0.225885938231987
3.209,-0.145323378920021,-0.225889808672982
3.21,-0.145350834004075,-0.225893664008872
3.211,-0.145378278407367,-0.225897504353164
3.212,-0.14540571212864,-0.225901329819382
3.213,-0.145433135166681,-0.225905140521117
3.214,-0.145460547520319,-0.225908936571951
3.215,-0.145487949188431,-0.225912718085501
3.216,-0.145515340169917,-0.225916485175404
3.217,-0.145542720463722,-0.225920237955331
3.218,-0.14557009006885,-0.225923976538946
3.219,-0.145597448984316,-0.225927701039959
3.22,-0.145624797209197,-0.22593141157209
3.221,-0.145652134742599,-0.225935108249092
3.222,-0.14567946158367,-0.225938791184693
3.223,-0.145706777731605,-0.225942460492702
3.224,-0.145734083185626,-0.225946116286887
3.225,-0.145761377945002,-0.225949758681087
3.226,-0.145788662009042,-0.225953387789112
3.227,-0.145815935377093,-0.225957003724806
3.228,-0.14584319804855,-0.22596060660201
3.229,-0.145870450022833,-0.225964196534627
3.23,-0.145897691299411,-0.225967773636514
3.231,-0.145924921877793,-0.22597133802158
3.232,-0.145952141757525,-0.225974889803721
