Freq(Hz),S11 50 Phase,S21 50 Phase,,S11 BSF Phase,S21 BSF Phase,,S11 BSF Milled Phase,S21 BSF Milled Phase
1341000000,-147.07829,153.52731,,-163.2005,115.64801,,-47.352081,56.355244
1342000000,-147.59828,153.20714,,-163.37354,115.37122,,-47.59124,55.952332
1343000000,-147.75545,153.23016,,-163.4458,115.2953,,-46.917503,55.881607
1344000000,-147.85582,152.94754,,-163.2171,115.24118,,-48.0476,55.578915
1345000000,-148.34694,152.97635,,-163.36346,115.05597,,-48.387241,55.300053
1346000000,-148.94626,152.67024,,-163.83083,114.63436,,-46.266705,55.060329
1347000000,-148.82008,152.69649,,-163.51463,114.78044,,-47.333946,54.677032
1348000000,-149.09387,152.59045,,-163.94171,114.43914,,-47.505295,54.458019
1349000000,-149.36812,152.39322,,-163.85513,114.20413,,-47.041458,54.261906
1350000000,-149.73497,152.11517,,-163.73547,114.07972,,-47.091331,53.970612
1351000000,-149.94737,152.0417,,-164.11729,113.78848,,-47.339752,53.649136
1352000000,-150.62943,151.65356,,-164.35997,113.44532,,-48.454166,53.267838
1353000000,-150.48372,151.6987,,-164.07672,113.43849,,-48.087811,53.115784
1354000000,-151.02515,151.41664,,-164.30212,113.23725,,-48.724903,52.694458
1355000000,-151.15401,151.39653,,-164.32256,113.08842,,-47.742191,52.283066
1356000000,-151.62868,151.26968,,-164.47418,112.84077,,-47.946213,52.195534
1357000000,-151.5916,151.0528,,-164.20226,112.73988,,-48.359188,52.084339
1358000000,-152.37183,150.91263,,-164.42841,112.44608,,-48.390163,51.512699
1359000000,-152.22154,150.78571,,-164.67258,112.1703,,-48.816673,51.200806
1360000000,-152.68407,150.51894,,-164.72906,112.01526,,-48.488457,51.055092
1361000000,-152.62608,150.34142,,-164.55853,111.7528,,-48.689789,50.61306
1362000000,-153.05467,150.43718,,-164.79846,111.61028,,-48.702526,50.582348
1363000000,-153.3837,150.22684,,-164.70911,111.65754,,-48.630901,50.10601
1364000000,-153.75952,150.08098,,-165.20416,111.19721,,-49.213783,49.853432
1365000000,-153.51743,149.88818,,-164.5946,111.09904,,-49.671886,49.548141
1366000000,-154.70248,149.56412,,-165.26094,110.81399,,-49.554405,49.215137
1367000000,-154.61198,149.53839,,-165.10728,110.77891,,-50.174858,48.945732
1368000000,-155.02841,149.3503,,-165.64958,110.28096,,-49.98674,48.696499
1369000000,-155.11324,149.09383,,-165.30043,110.19031,,-50.090034,48.356239
1370000000,-155.35034,149.02087,,-165.11557,109.94752,,-50.243916,47.96331
1371000000,-155.55521,149.03027,,-165.22446,109.98423,,-50.216953,47.807388
1372000000,-155.96992,148.75407,,-165.46062,109.79315,,-50.972561,47.670349
1373000000,-156.52641,148.50157,,-166.0307,109.33484,,-50.523323,47.154781
1374000000,-156.69714,148.32797,,-165.51079,109.27385,,-51.157211,46.973206
1375000000,-156.36137,148.39589,,-165.23119,109.25451,,-51.444515,46.49284
1376000000,-156.93861,148.26169,,-165.48865,108.96708,,-51.823963,46.584358
1377000000,-157.60591,148.04268,,-166.12402,108.7673,,-51.686157,46.030006
1378000000,-157.72556,147.78879,,-165.9825,108.54849,,-51.98933,45.856567
1379000000,-157.93915,147.73178,,-165.89598,108.22463,,-52.282902,45.326633
1380000000,-158.00233,147.80194,,-165.5907,108.35438,,-52.291775,45.114639
1381000000,-158.87865,147.30899,,-165.96251,107.8884,,-52.596466,44.607201
1382000000,-158.75017,147.29733,,-166.32965,107.74919,,-52.845722,44.510033
1383000000,-159.70282,147.08498,,-166.75691,107.45868,,-53.391308,44.207298
1384000000,-159.55864,146.79906,,-166.31778,107.30884,,-53.587692,44.175488
1385000000,-159.87749,146.74887,,-166.28246,107.18809,,-53.505447,43.767723
1386000000,-160.57153,146.60335,,-166.62083,106.93351,,-53.990551,43.22628
1387000000,-160.32771,146.41035,,-166.32809,106.56371,,-54.022808,43.05431
1388000000,-160.92937,146.17487,,-166.81998,106.39838,,-54.445774,42.659069
1389000000,-161.16051,146.12213,,-166.78247,106.30737,,-54.640255,42.55584
1390000000,-161.15865,145.89313,,-165.95364,106.03464,,-54.913887,42.464806
1391000000,-161.69354,145.70897,,-166.60185,105.69727,,-55.486481,41.980099
1392000000,-161.87105,145.75928,,-166.56523,105.6267,,-55.28017,41.624168
1393000000,-162.47417,145.35837,,-166.77197,105.30707,,-55.406765,41.397667
1394000000,-162.1199,145.42799,,-166.50075,105.33617,,-55.59581,41.322605
1395000000,-162.26189,145.19698,,-166.35823,105.01291,,-56.262402,40.853279
1396000000,-163.26884,144.9213,,-166.65932,104.99119,,-55.985348,40.535618
1397000000,-163.06532,144.94806,,-166.58791,104.62316,,-56.785282,40.184361
1398000000,-163.98952,144.70634,,-166.67564,104.45398,,-56.846687,39.809528
1399000000,-163.9046,144.59438,,-166.83421,104.12589,,-57.061661,39.601696
1400000000,-164.30086,144.34416,,-166.64856,104.04682,,-57.42308,39.27599
1401000000,-164.37462,144.39629,,-166.76006,103.95692,,-57.707161,38.865475
1402000000,-164.52116,144.14807,,-166.49146,103.66717,,-57.814785,38.668476
1403000000,-165.03331,144.03494,,-166.86053,103.55074,,-58.251125,38.505184
1404000000,-165.48514,143.80075,,-166.75502,103.36487,,-58.290134,38.118473
1405000000,-165.7701,143.72807,,-166.96704,103.01023,,-58.479698,37.934261
1406000000,-166.21518,143.5072,,-166.81914,103.02042,,-58.858479,37.689285
1407000000,-166.39351,143.4769,,-167.18433,102.56344,,-58.961136,37.274422
1408000000,-165.99908,143.36739,,-166.85609,102.43983,,-59.52417,36.968014
1409000000,-166.88821,142.9279,,-167.06604,102.09636,,-59.485458,36.59362
1410000000,-167.14415,142.93237,,-166.69296,102.20337,,-59.953442,36.333855
1411000000,-167.55284,142.79379,,-166.84514,101.77704,,-60.175579,35.929169
1412000000,-167.41759,142.61726,,-166.56187,101.64032,,-60.699898,35.758465
1413000000,-168.00703,142.49768,,-167.21852,101.4241,,-60.855892,35.516624
1414000000,-168.2495,142.30371,,-166.90166,101.23523,,-60.953728,35.192039
1415000000,-168.69072,142.08499,,-166.77541,100.99722,,-61.490929,34.672424
1416000000,-168.95311,141.9164,,-166.68037,100.88953,,-61.622028,34.681297
1417000000,-169.15567,141.84233,,-166.70898,100.64794,,-61.670372,34.353458
1418000000,-169.99692,141.63351,,-167.08777,100.47598,,-61.9697,33.955189
1419000000,-170.12621,141.48402,,-166.79172,100.17886,,-62.437683,33.601807
1420000000,-170.61613,141.28014,,-166.84438,99.912788,,-62.414913,33.45364
1421000000,-170.6073,141.2588,,-166.51677,99.826599,,-62.954353,32.990341
1422000000,-170.94495,141.14146,,-166.91412,99.707581,,-63.029102,32.738132
1423000000,-171.33406,140.99248,,-166.90419,99.415146,,-63.514423,32.387955
1424000000,-171.67155,140.84685,,-166.59698,99.34053,,-63.850834,32.077877
1425000000,-171.92711,140.73662,,-166.63684,99.101364,,-63.818932,31.809769
1426000000,-172.04259,140.46654,,-166.78175,98.898125,,-64.136276,31.574745
1427000000,-172.56537,140.38948,,-166.78227,98.711159,,-64.684593,31.13258
1428000000,-173.09567,140.20056,,-166.7222,98.381973,,-64.709015,31.106991
1429000000,-173.26842,140.05864,,-166.6131,98.434967,,-65.14106,30.735975
1430000000,-173.70386,139.80759,,-166.42697,97.905334,,-65.180809,30.399113
1431000000,-174.01848,139.56442,,-166.18015,97.883965,,-65.575333,30.007648
1432000000,-174.48909,139.51083,,-166.75854,97.60511,,-65.89547,29.763557
1433000000,-174.48415,139.32352,,-166.36081,97.320869,,-66.210136,29.331408
1434000000,-174.9823,139.25078,,-166.7086,97.066078,,-66.52227,29.146442
1435000000,-174.87599,139.22856,,-166.36584,96.906639,,-66.69725,28.808002
1436000000,-175.64024,138.65314,,-166.5578,96.574341,,-67.167587,28.405352
1437000000,-176.2486,138.69974,,-165.9675,96.752769,,-67.336319,28.228571
1438000000,-176.74059,138.59764,,-166.16609,96.410606,,-67.408592,27.945585
1439000000,-176.5078,138.53647,,-166.27026,96.243347,,-67.718369,27.724876
1440000000,-176.75049,138.33846,,-165.77306,95.990005,,-68.039162,27.217421
1441000000,-177.24898,138.21939,,-165.9243,95.653526,,-68.448921,26.95462
1442000000,-177.403,137.90427,,-165.90942,95.56797,,-68.62764,26.578506
1443000000,-178.28831,137.82848,,-166.02191,95.27903,,-68.984406,26.399647
1444000000,-178.62154,137.57346,,-166.34435,95.092522,,-69.249023,26.089497
1445000000,-178.16171,137.59946,,-165.16286,95.025322,,-69.566841,25.723764
1446000000,-178.96693,137.24362,,-165.76833,94.738869,,-69.822021,25.477819
1447000000,-179.27776,137.0502,,-165.87317,94.417824,,-69.969582,25.257467
1448000000,-179.32327,137.12231,,-165.43301,94.281265,,-70.342934,24.760384
1449000000,-179.59499,137.12595,,-165.32884,94.22364,,-70.696648,24.533409
1450000000,-179.69949,136.8846,,-164.43187,94.020767,,-70.856758,24.359062
1451000000,179.89149,136.67772,,-165.08241,93.6269,,-71.244102,23.856836
1452000000,179.90321,136.57368,,-164.73555,93.503036,,-71.653221,23.547356
1453000000,178.88028,136.31795,,-164.76563,93.441948,,-71.688492,23.35994
1454000000,178.41251,136.18143,,-164.79242,93.190086,,-72.00293,23.172457
1455000000,178.22899,135.86389,,-164.8149,92.826431,,-72.404961,22.759731
1456000000,177.96513,135.91774,,-164.21854,92.738113,,-72.590347,22.469131
1457000000,177.8831,135.65276,,-163.84666,92.583344,,-72.82132,22.267292
1458000000,177.34535,135.5522,,-163.82535,92.303734,,-73.223068,21.817913
1459000000,177.02892,135.30853,,-163.68021,91.968063,,-73.623932,21.531673
1460000000,176.88242,135.25781,,-164.12666,91.75515,,-73.69458,21.326693
1461000000,176.30588,134.96127,,-163.61057,91.435822,,-74.058678,20.878803
1462000000,175.86147,134.80084,,-163.49767,91.31913,,-74.331718,20.664474
1463000000,175.52896,134.70322,,-163.07925,91.163277,,-74.530197,20.438164
1464000000,175.51781,134.78699,,-163.24954,91.056992,,-74.983467,19.842644
1465000000,175.40834,134.42119,,-162.63474,90.822113,,-75.061188,19.755314
1466000000,174.67111,134.60365,,-162.50386,90.734314,,-75.333435,19.482588
1467000000,174.39584,134.05463,,-162.40111,90.431183,,-75.739647,18.981888
1468000000,174.14526,134.04887,,-162.04224,90.306,,-76.226379,18.826168
1469000000,173.43163,133.80298,,-161.95723,90.027206,,-76.478096,18.390219
1470000000,172.77792,133.66083,,-162.27151,89.822548,,-76.497383,18.256586
1471000000,172.25546,133.51761,,-162.24052,89.434654,,-76.913422,17.947086
1472000000,172.89388,133.30232,,-161.85632,89.234848,,-77.068382,17.580555
1473000000,171.84772,133.19601,,-161.4942,89.147209,,-77.611847,17.248108
1474000000,172.26373,133.09827,,-161.48259,88.893364,,-77.913673,16.99674
1475000000,171.5536,132.80679,,-161.2177,88.632584,,-78.228745,16.487638
1476000000,170.70874,132.66835,,-161.05769,88.499893,,-78.388405,16.469414
1477000000,170.77365,132.64487,,-160.4711,88.352875,,-78.711304,16.02009
1478000000,170.70851,132.40372,,-159.41222,88.123993,,-78.897392,15.863215
1479000000,170.00279,132.25137,,-159.63029,87.790276,,-79.515945,15.461733
1480000000,169.7527,132.11969,,-159.96774,87.531815,,-79.377937,15.174669
1481000000,169.41177,131.98177,,-159.19754,87.552338,,-80.021454,14.705359
1482000000,168.76016,131.79956,,-159.15596,87.195755,,-80.244293,14.552715
1483000000,168.20242,131.76895,,-159.09254,87.27195,,-80.342026,14.237995
1484000000,168.77563,131.50146,,-158.25256,86.771683,,-80.853043,13.825397
1485000000,167.74155,131.32768,,-158.63652,86.554176,,-81.08007,13.504085
1486000000,167.90732,131.38277,,-158.13135,86.422272,,-81.461067,13.272597
1487000000,166.95871,130.96391,,-157.85211,86.221031,,-81.603104,13.152013
1488000000,167.25136,130.88397,,-157.74997,85.87011,,-81.948143,12.601339
1489000000,166.59302,130.86064,,-157.33795,85.822166,,-82.296318,12.372429
1490000000,166.21133,130.62593,,-157.48593,85.449196,,-82.603607,12.053117
1491000000,165.61609,130.41122,,-156.78044,85.231758,,-82.865288,11.759601
1492000000,165.37421,130.49068,,-156.33237,85.342117,,-83.336411,11.384192
1493000000,165.09735,129.93985,,-155.79294,84.82814,,-83.370064,11.136165
1494000000,164.26155,129.99809,,-155.37306,84.861076,,-83.958778,10.666965
1495000000,164.35281,129.87761,,-155.43135,84.599861,,-84.092201,10.541508
1496000000,164.05055,129.71033,,-154.97523,84.317001,,-84.120735,10.411881
1497000000,163.65172,129.42786,,-154.79897,84.1446,,-84.600891,9.9694433
1498000000,163.49069,129.37076,,-154.50806,83.993263,,-84.814331,9.698164
1499000000,163.21408,129.22957,,-153.35265,83.70401,,-85.423592,9.2484531
1500000000,162.80434,129.112,,-153.57051,83.492584,,-85.47229,8.8019142
1501000000,161.7453,128.77333,,-153.01044,83.235199,,-85.576828,8.8618269
1502000000,162.3804,128.84041,,-152.40041,83.22863,,-85.946411,8.4935102
1503000000,161.11343,128.39946,,-152.2115,82.795883,,-86.471863,7.9961724
1504000000,161.02567,128.43082,,-152.37132,82.620956,,-86.610283,7.8553996
1505000000,161.15138,128.36314,,-151.57416,82.609543,,-86.992264,7.4336543
1506000000,161.03093,128.19025,,-151.42297,82.252037,,-87.285156,7.1295805
1507000000,160.10904,127.96216,,-151.11267,82.231895,,-87.658615,6.7891288
1508000000,159.71165,127.76862,,-150.90233,81.779549,,-87.712311,6.7472129
1509000000,158.87166,127.58918,,-149.88594,81.545464,,-88.096886,6.3348813
1510000000,159.44301,127.42416,,-149.92981,81.407707,,-88.549217,5.8624573
1511000000,158.13794,127.25955,,-149.38651,81.119354,,-88.526314,5.8351765
1512000000,157.93373,127.17128,,-148.8299,81.038315,,-88.91124,5.352283
1513000000,157.67407,127.05206,,-148.02905,80.710793,,-89.246544,5.1059752
1514000000,156.62621,126.80447,,-148.19904,80.429604,,-89.586861,4.7021017
1515000000,156.33603,126.63924,,-147.37421,80.356026,,-89.926697,4.3739791
1516000000,156.56847,126.61076,,-146.57588,80.13343,,-90.284798,3.9980073
1517000000,156.03024,126.46835,,-146.78351,79.753677,,-90.359192,3.79053
1518000000,155.31664,126.35111,,-145.78357,79.736618,,-90.816879,3.4293463
1519000000,154.90543,126.04215,,-145.60689,79.334335,,-91.27327,3.0322478
1520000000,155.28302,126.00607,,-144.80321,79.311188,,-91.192108,2.9281352
1521000000,154.06035,125.69771,,-143.54982,79.10157,,-91.78981,2.4748147
1522000000,153.67188,125.5896,,-144.15979,78.662659,,-91.958008,2.2422986
1523000000,153.33868,125.59392,,-143.32446,78.576042,,-92.284447,1.8476934
1524000000,153.03606,125.21032,,-142.7941,78.247139,,-92.45031,1.6091095
1525000000,152.8242,125.07121,,-142.21135,78.084572,,-92.594337,1.4451913
1526000000,152.57977,124.97556,,-141.75233,78.025414,,-93.043396,1.2073157
1527000000,151.94972,125.06052,,-140.93417,77.776062,,-93.445518,0.66698557
1528000000,152.2556,124.69147,,-141.14989,77.458542,,-93.62043,0.55816954
1529000000,151.3963,124.53761,,-139.65996,77.334969,,-94.103958,0.021675622
1530000000,150.90167,124.46002,,-139.8172,77.031624,,-94.337936,-0.10730606
1531000000,150.27429,124.21475,,-139.22345,77.07682,,-94.568268,-0.4278897
1532000000,150.30991,124.13866,,-138.81274,76.846901,,-94.635902,-0.46224245
1533000000,150.1104,123.90427,,-138.91043,76.389236,,-95.211464,-0.99717242
1534000000,149.61182,123.84914,,-137.83705,76.292343,,-95.413765,-1.3357229
1535000000,148.59467,123.55131,,-137.07343,75.968124,,-95.706947,-1.6622847
1536000000,148.5666,123.50664,,-136.38615,75.749924,,-95.955078,-1.935937
1537000000,148.12267,123.24048,,-136.49243,75.42955,,-96.245186,-2.1432414
1538000000,147.83942,123.18394,,-135.88741,75.326561,,-96.569351,-2.5468605
1539000000,146.98959,123.0438,,-134.55469,75.259926,,-97.03968,-2.8278451
1540000000,146.4183,122.75938,,-134.77721,74.908684,,-97.116737,-2.9383745
1541000000,145.89784,122.72515,,-134.11671,74.656715,,-97.49884,-3.4735465
1542000000,146.72076,122.55235,,-133.97305,74.640892,,-97.784996,-3.7919204
1543000000,145.80771,122.33761,,-133.23434,74.356483,,-98.165306,-4.2140141
1544000000,145.02286,122.01229,,-132.701,74.033424,,-98.296822,-4.3186865
1545000000,144.24657,121.9656,,-132.12436,73.735962,,-98.671616,-4.6391768
1546000000,144.50612,121.9584,,-131.88658,73.746315,,-99.16172,-5.028111
1547000000,143.98381,121.82738,,-130.94962,73.462761,,-99.31073,-5.2768188
1548000000,143.18459,121.56069,,-130.62947,73.165817,,-99.498337,-5.4547482
1549000000,143.21312,121.43755,,-129.89662,73.002304,,-99.872276,-5.8283372
1550000000,142.25519,121.34337,,-129.43358,72.898178,,-100.10998,-6.0333719
1551000000,141.92853,120.99893,,-128.81482,72.535049,,-100.31461,-6.4279385
1552000000,142.20854,120.95686,,-128.79961,72.299988,,-100.62086,-6.5864477
1553000000,141.3472,120.79401,,-128.11617,72.168694,,-101.04382,-7.103725
1554000000,141.26917,120.66992,,-127.93473,71.941177,,-101.28379,-7.2510614
1555000000,140.32129,120.44337,,-126.79772,71.753319,,-101.50395,-7.6081376
1556000000,139.47687,120.23272,,-126.73805,71.646683,,-101.93239,-7.9011879
1557000000,140.04366,120.32388,,-126.12663,71.454361,,-102.0139,-8.1476774
1558000000,139.17624,120.06913,,-125.17834,71.108711,,-102.66956,-8.5226755
1559000000,138.68311,119.9334,,-125.0865,70.770607,,-102.81442,-8.9303064
1560000000,138.27606,119.75203,,-124.8805,70.546379,,-103.15624,-9.2274084
1561000000,138.14975,119.81521,,-123.84507,70.40345,,-103.34856,-9.393652
1562000000,137.85309,119.30786,,-123.91373,70.066345,,-103.60366,-9.6226988
1563000000,137.44803,119.37726,,-123.63203,69.891441,,-103.60004,-9.7916622
1564000000,136.72711,119.25911,,-122.67738,69.910065,,-104.18516,-10.365961
1565000000,136.59924,118.91322,,-122.72195,69.402321,,-104.36658,-10.482535
1566000000,135.34584,118.77142,,-121.00757,69.328423,,-104.72198,-10.901511
1567000000,134.87474,118.58219,,-120.77773,69.058945,,-104.93826,-11.043827
1568000000,135.06851,118.33291,,-121.2044,68.778397,,-105.44674,-11.535601
1569000000,134.32256,118.20296,,-120.50774,68.625641,,-105.4778,-11.556933
1570000000,133.46906,118.12708,,-119.92062,68.391037,,-105.99014,-12.034704
1571000000,134.20224,117.99006,,-120.15206,68.183418,,-106.1193,-12.312914
1572000000,133.23225,117.9908,,-119.0713,68.023941,,-106.47277,-12.642369
1573000000,132.66792,117.85233,,-118.24554,67.932068,,-106.9895,-13.070211
1574000000,132.04729,117.4468,,-118.30343,67.632385,,-107.31152,-13.422292
1575000000,131.93057,117.31075,,-118.27934,67.248947,,-107.46082,-13.532187
1576000000,130.80861,117.30832,,-117.14915,67.18412,,-107.71876,-13.756776
1577000000,131.00183,117.19751,,-117.16441,67.001526,,-107.94276,-14.068101
1578000000,129.95479,117.00809,,-116.56648,66.571037,,-107.98987,-14.161522
1579000000,129.79701,116.85048,,-115.95491,66.537033,,-108.61381,-14.625829
1580000000,129.627,116.67593,,-116.33006,66.114189,,-108.77715,-14.906142
1581000000,128.94496,116.6067,,-115.20631,66.263931,,-109.15116,-15.299675
1582000000,128.63451,116.32326,,-115.15344,65.760254,,-109.06882,-15.281473
1583000000,127.76873,116.08915,,-114.98857,65.557549,,-109.61254,-15.872045
1584000000,127.56734,116.0117,,-114.9135,65.295807,,-109.8099,-16.048786
1585000000,127.03649,115.80476,,-114.13544,65.169762,,-110.18905,-16.43977
1586000000,126.55703,115.82339,,-113.59055,65.025291,,-110.41193,-16.65756
1587000000,126.46612,115.36975,,-113.77858,64.721336,,-110.80276,-17.044992
1588000000,126.03609,115.45223,,-113.3447,64.318947,,-111.02206,-17.158213
1589000000,125.20097,115.12923,,-112.78075,64.179413,,-111.39031,-17.638186
1590000000,125.16183,115.2,,-112.62332,64.257736,,-111.79877,-17.813356
1591000000,124.44595,115.16093,,-112.03179,63.854244,,-112.00796,-17.993877
1592000000,124.10703,114.85555,,-111.68668,63.723515,,-112.08141,-18.354824
1593000000,123.93601,114.70107,,-111.72592,63.376587,,-112.45549,-18.5973
1594000000,122.9845,114.55803,,-111.11238,63.217609,,-112.62469,-18.989267
1595000000,122.43565,114.37987,,-111.03957,62.924538,,-112.96275,-19.184214
