Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),,S11 BSF HFSS Mag,S21 BSF HFSS Mag
4446000000,-11.069882,-4.2359071,,-13.25045724,-3.011530044
4447000000,-11.072022,-4.2289715,,-13.21740135,-3.011741717
4448000000,-10.996013,-4.2279401,,-13.18468849,-3.011958069
4449000000,-10.95373,-4.241879,,-13.15231664,-3.012178836
4450000000,-10.961569,-4.2182031,,-13.12028378,-3.012403757
4451000000,-10.912172,-4.2247915,,-13.08858788,-3.012632572
4452000000,-10.879313,-4.1938062,,-13.05722689,-3.012865024
4453000000,-10.82681,-4.1939745,,-13.02619878,-3.01310086
4454000000,-10.81084,-4.2206278,,-12.99550149,-3.013339829
4455000000,-10.771577,-4.20154,,-12.96513296,-3.01358168
4456000000,-10.745659,-4.204638,,-12.93509113,-3.013826166
4457000000,-10.690769,-4.1831284,,-12.90537395,-3.014073044
4458000000,-10.68554,-4.2047515,,-12.87597934,-3.014322071
4459000000,-10.670727,-4.2015505,,-12.84690524,-3.014573008
4460000000,-10.634979,-4.202559,,-12.81814961,-3.014825617
4461000000,-10.579709,-4.1731324,,-12.78971038,-3.015079663
4462000000,-10.57508,-4.1908956,,-12.76158551,-3.015334915
4463000000,-10.528992,-4.1928682,,-12.73377294,-3.015591141
4464000000,-10.501431,-4.1913052,,-12.70627063,-3.015848116
4465000000,-10.444198,-4.1679072,,-12.67907656,-3.016105612
4466000000,-10.417593,-4.1897511,,-12.65218869,-3.016363407
4467000000,-10.36418,-4.1858172,,-12.62560501,-3.016621282
4468000000,-10.354494,-4.174983,,-12.5993235,-3.016879017
4469000000,-10.299149,-4.1777883,,-12.57334217,-3.017136397
4470000000,-10.307153,-4.1604838,,-12.54765902,-3.017393209
4471000000,-10.231416,-4.1685133,,-12.52227208,-3.017649241
4472000000,-10.200508,-4.1654816,,-12.49717937,-3.017904286
4473000000,-10.160388,-4.1649413,,-12.47237894,-3.018158137
4474000000,-10.172471,-4.1585765,,-12.44786884,-3.018410589
4475000000,-10.125889,-4.1615057,,-12.42364714,-3.018661442
4476000000,-10.116221,-4.1651258,,-12.39971192,-3.018910495
4477000000,-10.055603,-4.1672282,,-12.37606127,-3.019157553
4478000000,-10.035449,-4.1613111,,-12.3526933,-3.01940242
4479000000,-9.9790564,-4.1558352,,-12.32960612,-3.019644904
4480000000,-9.9625692,-4.1641026,,-12.30679787,-3.019884816
4481000000,-9.8741102,-4.1536355,,-12.28426671,-3.020121967
4482000000,-9.9167118,-4.1511035,,-12.26201078,-3.020356172
4483000000,-9.837368,-4.1650009,,-12.24002827,-3.020587247
4484000000,-9.7889977,-4.1175871,,-12.21831736,-3.020815013
4485000000,-9.7907343,-4.1429734,,-12.19687628,-3.021039291
4486000000,-9.7587423,-4.1569524,,-12.17570324,-3.021259903
4487000000,-9.7083874,-4.1456852,,-12.15479647,-3.021476677
4488000000,-9.6746912,-4.1426063,,-12.13415423,-3.021689439
4489000000,-9.6643362,-4.1435208,,-12.1137748,-3.021898022
4490000000,-9.6239681,-4.1326108,,-12.09365645,-3.022102256
4491000000,-9.5986538,-4.1357064,,-12.07379749,-3.022301978
4492000000,-9.6049891,-4.1323862,,-12.05419624,-3.022497024
4493000000,-9.5720072,-4.1336079,,-12.03485102,-3.022687233
4494000000,-9.5372047,-4.1261816,,-12.01576019,-3.022872447
4495000000,-9.4569836,-4.1128287,,-11.99692211,-3.02305251
4496000000,-9.4660769,-4.1404424,,-11.97833517,-3.023227266
4497000000,-9.4909,-4.1349902,,-11.95999776,-3.023396565
4498000000,-9.3861284,-4.1362605,,-11.9419083,-3.023560257
4499000000,-9.4097786,-4.1360989,,-11.92406521,-3.023718192
4500000000,-9.3292904,-4.1328654,,-11.90646695,-3.023870227
4501000000,-9.3238735,-4.1295762,,-11.88911198,-3.024016217
4502000000,-9.3230982,-4.130331,,-11.87199878,-3.024156021
4503000000,-9.2631998,-4.1252937,,-11.85512583,-3.0242895
4504000000,-9.2930107,-4.1562753,,-11.83849167,-3.024416517
4505000000,-9.2072477,-4.1197767,,-11.82209481,-3.024536936
4506000000,-9.1909351,-4.1194091,,-11.8059338,-3.024650625
4507000000,-9.2022781,-4.1264095,,-11.7900072,-3.024757452
4508000000,-9.1580229,-4.1406565,,-11.77431359,-3.024857289
4509000000,-9.1024141,-4.1373415,,-11.75885155,-3.024950009
4510000000,-9.0737343,-4.1093764,,-11.74361971,-3.025035487
4511000000,-9.023675,-4.1220193,,-11.72861668,-3.025113601
4512000000,-9.0310097,-4.1360002,,-11.71384111,-3.025184228
4513000000,-9.0300407,-4.1348047,,-11.69929166,-3.025247252
4514000000,-8.976182,-4.1166735,,-11.68496699,-3.025302555
4515000000,-8.9197245,-4.1254025,,-11.6708658,-3.025350021
4516000000,-8.9044704,-4.1101613,,-11.65698678,-3.025389539
4517000000,-8.8756552,-4.127017,,-11.64332868,-3.025420998
4518000000,-8.8409405,-4.1154423,,-11.6298902,-3.025444288
4519000000,-8.8247271,-4.1170211,,-11.61667012,-3.025459303
4520000000,-8.7879696,-4.1184726,,-11.60366719,-3.025465938
4521000000,-8.7670898,-4.1189771,,-11.59088021,-3.025464089
4522000000,-8.7495794,-4.11871,,-11.57830795,-3.025453655
4523000000,-8.743103,-4.1457591,,-11.56594925,-3.025434537
4524000000,-8.7049713,-4.1214981,,-11.55380293,-3.025406639
4525000000,-8.6571121,-4.090775,,-11.54186782,-3.025369863
4526000000,-8.6260815,-4.1202455,,-11.5301428,-3.025324117
4527000000,-8.6215229,-4.1094084,,-11.51862673,-3.025269308
4528000000,-8.6214848,-4.1220541,,-11.50731849,-3.025205347
4529000000,-8.5653896,-4.0978308,,-11.49621701,-3.025132146
4530000000,-8.5309477,-4.1111736,,-11.48532118,-3.025049618
4531000000,-8.5143423,-4.1132622,,-11.47462994,-3.024957678
4532000000,-8.4676313,-4.0930953,,-11.46414225,-3.024856245
4533000000,-8.4637098,-4.1132269,,-11.45385705,-3.024745237
4534000000,-8.4405546,-4.1137676,,-11.44377333,-3.024624575
4535000000,-8.4417381,-4.1289477,,-11.43389008,-3.024494182
4536000000,-8.3936319,-4.1091356,,-11.42420629,-3.024353983
4537000000,-8.3732891,-4.1179957,,-11.414721,-3.024203902
4538000000,-8.3787508,-4.1001949,,-11.40543322,-3.024043869
4539000000,-8.3055325,-4.0898118,,-11.39634201,-3.023873813
4540000000,-8.2990303,-4.0950575,,-11.38744642,-3.023693665
4541000000,-8.2415171,-4.1337376,,-11.37874553,-3.023503359
4542000000,-8.2707233,-4.1031241,,-11.37023842,-3.023302829
4543000000,-8.2086105,-4.0939941,,-11.36192421,-3.023092011
4544000000,-8.1974459,-4.0853596,,-11.35380199,-3.022870844
4545000000,-8.172308,-4.0971813,,-11.3458709,-3.022639268
4546000000,-8.1543236,-4.0930057,,-11.33813008,-3.022397224
4547000000,-8.1387396,-4.0976071,,-11.33057868,-3.022144655
4548000000,-8.1012945,-4.0912104,,-11.32321588,-3.021881506
4549000000,-8.0994186,-4.1047182,,-11.31604084,-3.021607723
4550000000,-8.0550013,-4.0959044,,-11.30905277,-3.021323254
4551000000,-8.0524979,-4.1053939,,-11.30225087,-3.021028048
4552000000,-8.0172749,-4.0883384,,-11.29563437,-3.020722058
4553000000,-8.0042877,-4.1158166,,-11.28920249,-3.020405235
4554000000,-7.9916635,-4.0915995,,-11.28295447,-3.020077534
4555000000,-7.9961581,-4.0916705,,-11.27688958,-3.019738911
4556000000,-7.9695539,-4.0873694,,-11.27100709,-3.019389324
4557000000,-7.9304061,-4.1154079,,-11.26530628,-3.01902873
4558000000,-7.9327564,-4.1191196,,-11.25978644,-3.018657091
4559000000,-7.9019952,-4.0955381,,-11.25444689,-3.018274369
4560000000,-7.8834352,-4.1170807,,-11.24928693,-3.017880527
4561000000,-7.848217,-4.0921645,,-11.24430591,-3.01747553
4562000000,-7.8322377,-4.1133752,,-11.23950316,-3.017059346
4563000000,-7.8262882,-4.1119275,,-11.23487805,-3.01663194
4564000000,-7.7816019,-4.0928407,,-11.23042995,-3.016193284
4565000000,-7.7703495,-4.0694022,,-11.22615822,-3.015743349
4566000000,-7.7556133,-4.0946121,,-11.22206227,-3.015282105
4567000000,-7.7299018,-4.092299,,-11.2181415,-3.014809528
4568000000,-7.7084565,-4.1067014,,-11.21439531,-3.014325593
4569000000,-7.680388,-4.1068778,,-11.21082315,-3.013830276
4570000000,-7.6790514,-4.0975261,,-11.20742445,-3.013323555
4571000000,-7.6475949,-4.1006408,,-11.20419866,-3.01280541
4572000000,-7.6198363,-4.0612535,,-11.20114525,-3.012275821
4573000000,-7.622262,-4.0714998,,-11.19826367,-3.011734772
4574000000,-7.5866165,-4.0960507,,-11.19555343,-3.011182245
4575000000,-7.5655508,-4.0835624,,-11.19301402,-3.010618225
4576000000,-7.5530586,-4.0867538,,-11.19064493,-3.010042699
4577000000,-7.5407267,-4.0960274,,-11.1884457,-3.009455655
4578000000,-7.4885836,-4.0900888,,-11.18641585,-3.008857081
4579000000,-7.5108037,-4.0970807,,-11.18455492,-3.008246968
4580000000,-7.5024199,-4.100884,,-11.18286247,-3.007625307
4581000000,-7.473362,-4.0958753,,-11.18133806,-3.006992091
4582000000,-7.4965162,-4.1094594,,-11.17998125,-3.006347316
4583000000,-7.4334993,-4.0676684,,-11.17879164,-3.005690975
4584000000,-7.4083214,-4.0695047,,-11.17776882,-3.005023066
4585000000,-7.3646855,-4.0744834,,-11.1769124,-3.004343587
4586000000,-7.3868237,-4.072402,,-11.176222,-3.003652538
4587000000,-7.3548436,-4.071651,,-11.17569724,-3.002949918
4588000000,-7.3824282,-4.1115198,,-11.17533775,-3.002235731
4589000000,-7.3531904,-4.0994411,,-11.1751432,-3.001509977
4590000000,-7.2996359,-4.0891428,,-11.17511324,-3.000772663
4591000000,-7.2830238,-4.0747099,,-11.17524754,-3.000023794
4592000000,-7.2817078,-4.0626278,,-11.17554578,-2.999263376
4593000000,-7.2792869,-4.0884752,,-11.17600765,-2.998491416
4594000000,-7.2470798,-4.0736752,,-11.17663285,-2.997707925
4595000000,-7.2340088,-4.0870719,,-11.17742111,-2.996912913
4596000000,-7.2338452,-4.0881767,,-11.17837212,-2.99610639
4597000000,-7.1806054,-4.0582409,,-11.17948564,-2.995288369
4598000000,-7.2092857,-4.0806022,,-11.18076141,-2.994458865
4599000000,-7.194119,-4.1036758,,-11.18219917,-2.993617891
4600000000,-7.1475973,-4.0761051,,-11.18379869,-2.992765465
4601000000,-7.1508622,-4.0663791,,-11.18555975,-2.991901603
4602000000,-7.1392593,-4.063839,,-11.18748212,-2.991026323
4603000000,-7.105402,-4.075707,,-11.18956561,-2.990139644
4604000000,-7.1414666,-4.1040301,,-11.19181001,-2.989241588
4605000000,-7.1037602,-4.055244,,-11.19421514,-2.988332176
4606000000,-7.0585546,-4.059114,,-11.19678083,-2.987411429
4607000000,-7.047339,-4.0429087,,-11.1995069,-2.986479373
4608000000,-7.0370388,-4.0587487,,-11.20239321,-2.985536032
4609000000,-7.0483136,-4.0704646,,-11.2054396,-2.984581431
4610000000,-7.0217299,-4.055913,,-11.20864595,-2.983615598
4611000000,-7.0219612,-4.0672936,,-11.21201211,-2.98263856
4612000000,-7.0247631,-4.0712924,,-11.21553799,-2.981650346
4613000000,-6.9918337,-4.0516934,,-11.21922347,-2.980650987
4614000000,-6.9700375,-4.0390787,,-11.22306846,-2.979640513
4615000000,-6.9758453,-4.0711088,,-11.22707287,-2.978618957
4616000000,-6.9707875,-4.0663686,,-11.23123662,-2.97758635
4617000000,-6.9693871,-4.0801935,,-11.23555964,-2.976542729
4618000000,-6.9299054,-4.0536914,,-11.24004189,-2.975488126
4619000000,-6.9299879,-4.0280361,,-11.2446833,-2.974422579
4620000000,-6.9328737,-4.0746479,,-11.24948385,-2.973346124
4621000000,-6.9047637,-4.0779386,,-11.25444351,-2.972258799
4622000000,-6.8584304,-4.0362134,,-11.25956226,-2.971160643
4623000000,-6.8784056,-4.0509558,,-11.26484009,-2.970051695
4624000000,-6.857533,-4.0346599,,-11.270277,-2.968931998
4625000000,-6.8445091,-4.0532537,,-11.275873,-2.967801591
4626000000,-6.843854,-4.0758219,,-11.28162812,-2.966660518
4627000000,-6.810853,-4.0355883,,-11.28754238,-2.965508823
4628000000,-6.8477902,-4.0568962,,-11.29361583,-2.964346549
4629000000,-6.8161325,-4.0464725,,-11.29984852,-2.963173742
4630000000,-6.7940431,-4.064712,,-11.3062405,-2.961990448
4631000000,-6.7871337,-4.0495186,,-11.31279184,-2.960796715
4632000000,-6.8021259,-4.0709877,,-11.31950263,-2.95959259
4633000000,-6.7771807,-4.0462432,,-11.32637295,-2.958378122
4634000000,-6.782558,-4.0375032,,-11.33340291,-2.957153361
4635000000,-6.729528,-4.0288582,,-11.3405926,-2.955918357
4636000000,-6.7384548,-4.033215,,-11.34794216,-2.954673162
4637000000,-6.6973825,-4.0378089,,-11.35545169,-2.953417828
4638000000,-6.7138281,-4.0392756,,-11.36312136,-2.952152409
4639000000,-6.697125,-4.0217843,,-11.37095129,-2.950876957
4640000000,-6.6965761,-4.0271897,,-11.37894165,-2.949591529
4641000000,-6.6793966,-4.0386229,,-11.3870926,-2.948296178
4642000000,-6.6907535,-4.0391064,,-11.39540432,-2.946990963
4643000000,-6.6451435,-4.0016012,,-11.403877,-2.945675939
4644000000,-6.6725283,-4.0274596,,-11.41251083,-2.944351165
4645000000,-6.6683826,-4.0431571,,-11.42130602,-2.9430167
4646000000,-6.6330485,-4.0224442,,-11.43026278,-2.941672603
4647000000,-6.6575584,-4.0433455,,-11.43938134,-2.940318935
4648000000,-6.6124048,-4.012991,,-11.44866193,-2.938955756
4649000000,-6.6290131,-4.0096679,,-11.4581048,-2.937583128
4650000000,-6.6259437,-4.0249906,,-11.46771019,-2.936201114
4651000000,-6.6192555,-4.0417094,,-11.47747839,-2.934809777
4652000000,-6.5840583,-3.9853704,,-11.48740965,-2.933409181
4653000000,-6.5950289,-4.0178552,,-11.49750427,-2.931999391
4654000000,-6.5397367,-3.9862976,,-11.50776254,-2.930580473
4655000000,-6.5540895,-4.0109129,,-11.51818475,-2.929152492
4656000000,-6.5221119,-3.981313,,-11.52877124,-2.927715516
4657000000,-6.5645146,-4.0115037,,-11.53952231,-2.926269612
4658000000,-6.545424,-3.9990594,,-11.5504383,-2.924814849
4659000000,-6.5438232,-4.0111814,,-11.56151957,-2.923351295
4660000000,-6.5107245,-3.9769895,,-11.57276645,-2.92187902
4661000000,-6.5369406,-4.00845,,-11.58417931,-2.920398095
4662000000,-6.5167985,-3.9998589,,-11.59575854,-2.91890859
4663000000,-6.5005627,-3.9862502,,-11.6075045,-2.917410578
4664000000,-6.4982419,-3.9770384,,-11.6194176,-2.91590413
4665000000,-6.4705024,-3.9472511,,-11.63149824,-2.91438932
4666000000,-6.4690275,-3.9598997,,-11.64374683,-2.912866222
4667000000,-6.4804792,-3.9815521,,-11.65616381,-2.911334909
4668000000,-6.4795761,-3.9992013,,-11.66874959,-2.909795456
4669000000,-6.4535093,-3.9750075,,-11.68150463,-2.908247939
4670000000,-6.4759674,-3.9896591,,-11.69442939,-2.906692435
4671000000,-6.4575276,-3.963042,,-11.70752433,-2.905129019
4672000000,-6.4586902,-3.985342,,-11.72078992,-2.90355777
4673000000,-6.4530182,-3.9820659,,-11.73422665,-2.901978765
4674000000,-6.4363098,-3.9779382,,-11.74783503,-2.900392083
4675000000,-6.4519572,-3.9831202,,-11.76161554,-2.898797802
4676000000,-6.3985825,-3.9674749,,-11.77556873,-2.897196004
4677000000,-6.4287405,-3.9797075,,-11.7896951,-2.895586767
4678000000,-6.4146719,-3.9601254,,-11.80399521,-2.893970174
4679000000,-6.450491,-3.9597294,,-11.81846959,-2.892346304
4680000000,-6.403235,-3.9455504,,-11.83311882,-2.890715241
4681000000,-6.39118,-3.9510548,,-11.84794346,-2.889077066
4682000000,-6.4011712,-3.9426637,,-11.8629441,-2.887431864
4683000000,-6.3827972,-3.9443421,,-11.87812132,-2.885779716
4684000000,-6.3622627,-3.9424145,,-11.89347573,-2.884120709
4685000000,-6.3934641,-3.9355724,,-11.90900795,-2.882454925
4686000000,-6.3760343,-3.9302382,,-11.9247186,-2.880782451
4687000000,-6.3855886,-3.9291551,,-11.94060832,-2.879103372
4688000000,-6.3760343,-3.9044952,,-11.95667775,-2.877417774
4689000000,-6.3615808,-3.9371214,,-11.97292755,-2.875725743
4690000000,-6.3905101,-3.9530368,,-11.98935839,-2.874027368
4691000000,-6.3495469,-3.9111702,,-12.00597096,-2.872322736
4692000000,-6.3431835,-3.9335556,,-12.02276594,-2.870611934
4693000000,-6.3708692,-3.9426994,,-12.03974404,-2.868895051
4694000000,-6.3655853,-3.9276016,,-12.05690597,-2.867172178
4695000000,-6.3644385,-3.9099307,,-12.07425247,-2.865443402
4696000000,-6.3608966,-3.9070902,,-12.09178426,-2.863708814
4697000000,-6.318162,-3.8989937,,-12.1095021,-2.861968504
4698000000,-6.3188396,-3.9003279,,-12.12740674,-2.860222564
4699000000,-6.3282413,-3.9060354,,-12.14549896,-2.858471084
4700000000,-6.3347659,-3.9014513,,-12.16377955,-2.856714156
4701000000,-6.328784,-3.8895047,,-12.18224929,-2.854951873
4702000000,-6.2957668,-3.8693717,,-12.20090901,-2.853184327
4703000000,-6.3316193,-3.8942268,,-12.21975951,-2.851411611
4704000000,-6.3126435,-3.8905272,,-12.23880162,-2.849633819
4705000000,-6.3376641,-3.8682935,,-12.2580362,-2.847851043
4706000000,-6.3301778,-3.8791001,,-12.2774641,-2.846063379
4707000000,-6.2972512,-3.8631206,,-12.29708617,-2.844270921
4708000000,-6.3316846,-3.88589,,-12.31690332,-2.842473764
4709000000,-6.2935266,-3.8628941,,-12.33691642,-2.840672004
4710000000,-6.2885156,-3.8537331,,-12.35712638,-2.838865735
4711000000,-6.331635,-3.8746111,,-12.37753412,-2.837055054
4712000000,-6.3099866,-3.8627298,,-12.39814057,-2.835240058
4713000000,-6.3075809,-3.8689137,,-12.41894667,-2.833420842
4714000000,-6.2855358,-3.8478496,,-12.43995337,-2.831597506
4715000000,-6.3555779,-3.8732736,,-12.46116164,-2.829770145
4716000000,-6.2703857,-3.8303523,,-12.48257246,-2.827938857
4717000000,-6.3155389,-3.8611372,,-12.50418683,-2.826103742
4718000000,-6.2899709,-3.8272452,,-12.52600574,-2.824264896
4719000000,-6.2880969,-3.8208902,,-12.54803023,-2.822422419
4720000000,-6.2829318,-3.8246481,,-12.57026131,-2.820576411
4721000000,-6.2665715,-3.8011839,,-12.59270004,-2.818726969
4722000000,-6.3186808,-3.8290114,,-12.61534747,-2.816874195
4723000000,-6.2984014,-3.8297591,,-12.63820467,-2.815018188
4724000000,-6.2666945,-3.8110158,,-12.66127273,-2.813159048
4725000000,-6.2621055,-3.7964289,,-12.68455275,-2.811296875
4726000000,-6.2967091,-3.8101246,,-12.70804584,-2.809431772
4727000000,-6.2757812,-3.8086934,,-12.73175311,-2.807563837
4728000000,-6.3073092,-3.8347847,,-12.75567572,-2.805693174
4729000000,-6.3008924,-3.8069599,,-12.77981482,-2.803819883
4730000000,-6.2812347,-3.8042834,,-12.80417156,-2.801944067
4731000000,-6.2884302,-3.7976396,,-12.82874713,-2.800065826
4732000000,-6.2717414,-3.7733326,,-12.85354273,-2.798185265
4733000000,-6.300633,-3.8044662,,-12.87855956,-2.796302485
4734000000,-6.2760267,-3.7795391,,-12.90379884,-2.794417589
4735000000,-6.3143268,-3.804194,,-12.92926182,-2.79253068
4736000000,-6.2984252,-3.7746696,,-12.95494973,-2.790641861
4737000000,-6.2981896,-3.7820642,,-12.98086385,-2.788751236
4738000000,-6.2988982,-3.7711067,,-13.00700545,-2.786858908
4739000000,-6.3159003,-3.7722216,,-13.03337584,-2.784964981
4740000000,-6.2796187,-3.7540216,,-13.05997631,-2.78306956
4741000000,-6.3271742,-3.7644806,,-13.08680819,-2.781172747
4742000000,-6.2919497,-3.7547061,,-13.11387281,-2.779274648
4743000000,-6.2898026,-3.7325027,,-13.14117154,-2.777375368
4744000000,-6.3146343,-3.736819,,-13.16870573,-2.77547501
4745000000,-6.3095055,-3.7332308,,-13.19647678,-2.77357368
4746000000,-6.3182273,-3.745079,,-13.22448607,-2.771671483
4747000000,-6.3089685,-3.7218695,,-13.25273501,-2.769768523
4748000000,-6.2863016,-3.718482,,-13.28122504,-2.767864907
4749000000,-6.3040614,-3.7329364,,-13.3099576,-2.76596074
4750000000,-6.3246665,-3.7463217,,-13.33893415,-2.764056127
4751000000,-6.2890506,-3.7157023,,-13.36815615,-2.762151174
4752000000,-6.3141375,-3.7040105,,-13.3976251,-2.760245987
4753000000,-6.2832932,-3.6955736,,-13.4273425,-2.758340671
4754000000,-6.3130445,-3.7006533,,-13.45730987,-2.756435333
4755000000,-6.2369819,-3.6621358,,-13.48752874,-2.75453008
4756000000,-6.3268619,-3.6990433,,-13.51800067,-2.752625016
4757000000,-6.3143148,-3.6945932,,-13.54872721,-2.750720249
4758000000,-6.336606,-3.6916595,,-13.57970996,-2.748815885
4759000000,-6.3128858,-3.6855714,,-13.6109505,-2.74691203
4760000000,-6.312017,-3.6657977,,-13.64245046,-2.745008791
4761000000,-6.3067951,-3.6683211,,-13.67421145,-2.743106275
4762000000,-6.3205247,-3.6604323,,-13.70623513,-2.741204589
4763000000,-6.3506651,-3.6698515,,-13.73852315,-2.739303838
4764000000,-6.3268733,-3.6533225,,-13.77107719,-2.73740413
4765000000,-6.34131,-3.6658971,,-13.80389894,-2.735505572
4766000000,-6.3440347,-3.6614158,,-13.83699011,-2.73360827
4767000000,-6.3424101,-3.6473479,,-13.87035243,-2.731712332
4768000000,-6.3415227,-3.6334298,,-13.90398762,-2.729817865
4769000000,-6.3447256,-3.6206095,,-13.93789745,-2.727924974
4770000000,-6.357935,-3.6203129,,-13.97208368,-2.726033768
4771000000,-6.3443804,-3.6200819,,-14.00654811,-2.724144353
4772000000,-6.3600225,-3.638562,,-14.04129253,-2.722256837
4773000000,-6.3721986,-3.6224089,,-14.07631876,-2.720371326
4774000000,-6.3838015,-3.6199229,,-14.11162864,-2.718487926
4775000000,-6.3734798,-3.6184042,,-14.14722402,-2.716606746
4776000000,-6.3426452,-3.5937908,,-14.18310675,-2.714727892
4777000000,-6.379499,-3.5867863,,-14.21927871,-2.712851471
4778000000,-6.401896,-3.5859177,,-14.25574182,-2.710977589
