frequency, S11, S21,, S22, S12
1407978752,-8.855650385,-0.947657145,,-8.869531556,-0.947653213
1408978688,-8.849396094,-0.948941604,,-8.863246889,-0.948940948
1409978624,-8.843142105,-0.950226883,,-8.856948826,-0.950231472
1410978560,-8.836881207,-0.951521506,,-8.850670615,-0.951523472
1411978496,-8.830619182,-0.952817607,,-8.844379744,-0.952816952
1412978432,-8.824358194,-0.954113877,,-8.838085615,-0.954112565
1413978368,-8.818093926,-0.955411626,,-8.831794725,-0.955414249
1414978304,-8.811817754,-0.956710855,,-8.825491222,-0.956712823
1415978240,-8.805549832,-0.958019437,,-8.819186651,-0.958015501
1416978176,-8.799284399,-0.959318349,,-8.812894685,-0.959325565
1417978112,-8.793001349,-0.960633177,,-8.806582949,-0.960631865
1418978048,-8.786727267,-0.961942272,,-8.800273757,-0.961942272
1419977984,-8.780444929,-0.963254164,,-8.793972134,-0.963257445
1420977920,-8.774161518,-0.964570166,,-8.787665868,-0.964572135
1421977856,-8.767877755,-0.965888968,,-8.78133991,-0.96589225
1422977792,-8.761572888,-0.967218448,,-8.775024402,-0.967211883
1423977728,-8.755284153,-0.968539569,,-8.768710731,-0.968542852
1424977664,-8.748985074,-0.969871372,,-8.762400327,-0.969872686
1425977600,-8.742682101,-0.971201383,,-8.756072443,-0.971198755
1426977536,-8.736383099,-0.972534855,,-8.749752135,-0.97253157
1427977472,-8.7300795,-0.973862591,,-8.7434151,-0.973866533
1428977408,-8.723772741,-0.975203646,,-8.737083506,-0.975204303
1429977344,-8.717452856,-0.976548167,,-8.730750924,-0.976548167
1430977280,-8.711135537,-0.977889582,,-8.724409514,-0.977888267
1431977216,-8.70482363,-0.979232491,,-8.718073547,-0.979235778
1432977152,-8.698498635,-0.980583471,,-8.71173091,-0.980588731
1433977088,-8.692166976,-0.981939894,,-8.705380194,-0.981937263
1434977024,-8.685838613,-0.9832965,,-8.699034931,-0.983292554
1435976960,-8.679503604,-0.98465066,,-8.692673788,-0.98465066
1436976896,-8.673169058,-0.986014212,,-8.686316689,-0.98601487
1437976832,-8.666826469,-0.987375319,,-8.679957949,-0.987375977
1438976768,-8.660479398,-0.988744507,,-8.673596864,-0.988747139
1439976704,-8.654117234,-0.990118489,,-8.667225643,-0.990118489
1440976640,-8.647773976,-0.99148542,,-8.66086273,-0.991490027
1441976576,-8.641416352,-0.992865045,,-8.654490409,-0.992865045
1442976512,-8.635044392,-0.994245518,,-8.648103746,-0.994245518
1443976448,-8.62867649,-0.995630133,,-8.641722574,-0.995626183
1444976384,-8.62230911,-0.997012306,,-8.635335577,-0.997016257
1445976320,-8.615933085,-0.998398621,,-8.628943474,-0.998401255
1446976256,-8.609552664,-0.999791057,,-8.622544867,-0.999791716
1447976192,-8.603168562,-1.001183687,,-8.616139064,-1.001182369
1448976128,-8.596777267,-1.0025831,,-8.609736658,-1.002581123
1449976064,-8.590380908,-1.003982708,,-8.60332778,-1.003983367
1450976000,-8.583981607,-1.00538449,,-8.59691667,-1.005387786
1451975936,-8.577582182,-1.00679372,,-8.590500521,-1.006794379
1452975872,-8.571170697,-1.008203148,,-8.584080751,-1.008205125
1453975808,-8.564754899,-1.009620027,,-8.577662992,-1.009621346
1454975744,-8.558339007,-1.011040405,,-8.571230389,-1.011041065
1455975680,-8.551912509,-1.012458347,,-8.564791393,-1.012459666
1456975616,-8.545481033,-1.013882426,,-8.558355839,-1.013883745
1457975552,-8.539038291,-1.015313305,,-8.551907603,-1.015310007
1458975488,-8.532598998,-1.01674241,,-8.545465624,-1.01674307
1459975424,-8.526164547,-1.018175019,,-8.539007491,-1.018178979
1460975360,-8.51971048,-1.019614433,,-8.53254863,-1.019615753
1461975296,-8.513257783,-1.021055375,,-8.526081355,-1.021055375
1462975232,-8.506788315,-1.022502466,,-8.519611273,-1.022500486
1463975168,-8.500325121,-1.023949767,,-8.513138392,-1.023949767
1464975104,-8.493852862,-1.025399259,,-8.506647372,-1.025398598
1465975040,-8.487367379,-1.026858207,,-8.500171021,-1.026857547
1466974976,-8.480879141,-1.028316708,,-8.493674472,-1.028314066
1467974912,-8.474384677,-1.029787315,,-8.487187713,-1.029783351
1468974848,-8.467893038,-1.031247565,,-8.48068776,-1.031249547
1469974784,-8.461387552,-1.032721246,,-8.474173252,-1.032719924
1470974720,-8.454879353,-1.034194483,,-8.46767202,-1.034196466
1471974656,-8.448367757,-1.035667937,,-8.461140978,-1.03566992
1472974592,-8.441839602,-1.037156816,,-8.454625305,-1.037150865
1473974528,-8.435312241,-1.038637319,,-8.448093758,-1.038637981
1474974464,-8.428784293,-1.040127302,,-8.441559543,-1.040127963
1475974400,-8.422235003,-1.041624121,,-8.435017817,-1.041622798
1476974336,-8.415693458,-1.043121164,,-8.428483137,-1.043121164
1477974272,-8.409135459,-1.044619755,,-8.421918825,-1.044621078
1478974208,-8.40258314,-1.046123202,,-8.415353978,-1.046121879
1479974144,-8.396010959,-1.047632171,,-8.40878653,-1.047635481
1480974080,-8.38943482,-1.049152621,,-8.402223391,-1.049147988
1481974016,-8.382854732,-1.05066602,,-8.395640406,-1.050664696
1482973952,-8.376267952,-1.052184945,,-8.389047271,-1.052185607
1483973888,-8.369672432,-1.053713373,,-8.382465371,-1.053710724
1484973824,-8.36306819,-1.055240709,,-8.375862319,-1.055240709
1485973760,-8.356462122,-1.056773579,,-8.369256055,-1.056774904
1486973696,-8.349840495,-1.058314635,,-8.362643835,-1.058311985
1487973632,-8.343217072,-1.059857916,,-8.356030486,-1.059857254
1488973568,-8.336583627,-1.061398785,,-8.349392661,-1.061399448
1489973504,-8.32995458,-1.062949834,,-8.342770907,-1.062948508
1490973440,-8.323300467,-1.064503776,,-8.336119924,-1.06450245
1491973376,-8.316650779,-1.066062601,,-8.329480902,-1.066062601
1492973312,-8.309990459,-1.067623659,,-8.322825049,-1.067626312
1493973248,-8.303316112,-1.0691969,,-8.316172939,-1.069196237
1494973184,-8.296642117,-1.070767071,,-8.30949515,-1.070766408
1495973120,-8.289962332,-1.072341471,,-8.302820449,-1.072342134
1496973056,-8.283266536,-1.073919436,,-8.296138587,-1.073923418
1497972992,-8.27656772,-1.075510925,,-8.289453676,-1.075511588
1498972928,-8.269860442,-1.077101339,,-8.282755492,-1.077098684
1499972864,-8.263143359,-1.07869599,,-8.276051563,-1.078697982
1500972800,-8.256415135,-1.08029488,,-8.269335092,-1.080292887
1501972736,-8.249682593,-1.081900002,,-8.262617001,-1.081899338
1502972672,-8.242943029,-1.083510032,,-8.255888449,-1.083507375
1503972608,-8.236197817,-1.085115671,,-8.249147423,-1.085118329
1504972544,-8.229436113,-1.086737515,,-8.242404141,-1.086738844
1505972480,-8.222674909,-1.088360951,,-8.235645032,-1.088357628
1506972416,-8.215894553,-1.08998731,,-8.228891167,-1.08998731
1507972352,-8.209116759,-1.091618587,,-8.22212355,-1.091617922
1508972288,-8.202321897,-1.093259438,,-8.215349666,-1.093257443
1509972224,-8.195526915,-1.094899894,,-8.208566823,-1.094900559
1510972160,-8.18871289,-1.096549265,,-8.201770982,-1.096547935
1511972096,-8.181903505,-1.098195583,,-8.19496961,-1.098196913
1512972032,-8.17507378,-1.099852817,,-8.188155965,-1.099852817
1513971968,-8.168232528,-1.101513653,,-8.181334127,-1.101512322
1514971904,-8.16138719,-1.103181421,,-8.174520989,-1.103182086
1515971840,-8.154537104,-1.104856789,,-8.167684162,-1.104855457
1516971776,-8.147673533,-1.106527777,,-8.160830437,-1.106529774
1517971712,-8.14080727,-1.108209033,,-8.153982753,-1.108212363
1518971648,-8.133913453,-1.10990256,,-8.147126293,-1.109901228
1519971584,-8.127027072,-1.111595708,,-8.140252335,-1.111595042
1520971520,-8.120122606,-1.11329314,,-8.133373687,-1.113289143
1521971456,-8.113212842,-1.114995525,,-8.126480289,-1.114991527
1522971392,-8.106301146,-1.116699532,,-8.119582242,-1.1166962
1523971328,-8.099366088,-1.118415828,,-8.112676205,-1.118413162
1524971264,-8.092427804,-1.120133086,,-8.105762198,-1.120131752
1525971200,-8.085482289,-1.12185864,,-8.098838902,-1.121859307
1526971136,-8.078529561,-1.123583158,,-8.091896297,-1.123582491
1527971072,-8.071557616,-1.125321982,,-8.084953827,-1.125321315
1528971008,-8.064583184,-1.127059773,,-8.07800013,-1.127056437
1529970944,-8.057589598,-1.128805874,,-8.071039241,-1.128803872
1530970880,-8.050594234,-1.130556284,,-8.064064503,-1.130554949
1531970816,-8.043591102,-1.132311673,,-8.05708262,-1.132315011
1532970752,-8.036571569,-1.134078053,,-8.050086943,-1.134074715
1533970688,-8.029547647,-1.135846747,,-8.043089496,-1.135840738
1534970624,-8.022506053,-1.13761709,,-8.036083628,-1.137617758
1535970560,-8.015460779,-1.139397099,,-8.029058718,-1.139396431
1536970496,-8.008397894,-1.141184105,,-8.022028769,-1.141181433
1537970432,-8.001327391,-1.142980786,,-8.014993795,-1.142977445
1538970368,-7.994251941,-1.144772443,,-8.007937214,-1.144773779
1539970304,-7.987158308,-1.146577122,,-8.000880966,-1.146574448
1540970240,-7.980055803,-1.148387475,,-7.993809145,-1.148386137
1541970176,-7.972949079,-1.15020083,,-7.9867251,-1.15020083
1542970112,-7.965822283,-1.152021203,,-7.97963217,-1.152021203
1543970048,-7.958688674,-1.153851273,,-7.972529715,-1.153847259
1544969984,-7.951552229,-1.155677663,,-7.965403879,-1.155676994
1545969920,-7.944397128,-1.157522454,,-7.958297648,-1.157519778
1546969856,-7.93722671,-1.159367587,,-7.951159502,-1.15936424
1547969792,-7.930050892,-1.161216407,,-7.944013256,-1.16121239
1548969728,-7.922857184,-1.163077621,,-7.936860909,-1.163073603
1549969664,-7.915663385,-1.164936502,,-7.929689306,-1.164933154
1550969600,-7.908447155,-1.166809796,,-7.922518892,-1.166805777
1551969536,-7.90122759,-1.1686888,,-7.915334544,-1.16868344
1552969472,-7.893998797,-1.170571507,,-7.908144839,-1.170570167
1553969408,-7.886753583,-1.17245792,,-7.900929433,-1.172456579
1554969344,-7.879499198,-1.174356754,,-7.893716605,-1.174354743
1555969280,-7.872225843,-1.176257961,,-7.886482088,-1.176257961
1556969216,-7.864949922,-1.178163552,,-7.87923773,-1.178162882
1557969152,-7.857660328,-1.180081579,,-7.871990757,-1.180080238
1558969088,-7.850359055,-1.181997962,,-7.864718279,-1.181999304
1559969024,-7.843044827,-1.18392746,,-7.857449124,-1.183930815
1560968960,-7.835717023,-1.185864713,,-7.850153886,-1.185863371
1561968896,-7.828380242,-1.187810396,,-7.842856783,-1.187805697
1562968832,-7.821031249,-1.189761157,,-7.835555868,-1.189755114
1563968768,-7.813672029,-1.191708941,,-7.828221161,-1.191705583
1564968704,-7.806297403,-1.193671208,,-7.820891178,-1.19366785
1565968640,-7.79891456,-1.195639235,,-7.813549638,-1.195639235
1566968576,-7.791517677,-1.197617055,,-7.806189414,-1.197614367
1567968512,-7.784109385,-1.199601986,,-7.798824203,-1.19959997
1568968448,-7.776689064,-1.201589328,,-7.791450121,-1.201588656
1569968384,-7.769254153,-1.2035932,,-7.784058106,-1.203585133
1570968320,-7.761805336,-1.205591422,,-7.776654687,-1.205592767
1571968256,-7.754352356,-1.207602149,,-7.769239894,-1.207600804
1572968192,-7.746882292,-1.209621353,,-7.76181505,-1.209622026
1573968128,-7.739397772,-1.211648365,,-7.754376301,-1.211649038
1574968064,-7.731900124,-1.213675789,,-7.746917213,-1.213675116
1575968000,-7.72439777,-1.215719105,,-7.739462393,-1.215715066
1576967936,-7.716877184,-1.217765531,,-7.731985359,-1.217764185
1577967872,-7.709348076,-1.219819784,,-7.7244952,-1.21981709
1578967808,-7.70179695,-1.221883887,,-7.716992594,-1.221879846
1579967744,-7.694243802,-1.223953133,,-7.70948466,-1.223949764
1580967680,-7.686671286,-1.226026849,,-7.701961758,-1.226024828
1581967616,-7.679083945,-1.228115822,,-7.694420709,-1.228111778
1582967552,-7.671492088,-1.230201187,,-7.686867985,-1.230199839
1583967488,-7.663877771,-1.232301146,,-7.679312612,-1.232303168
1584967424,-7.656257071,-1.234410986,,-7.671730851,-1.23440694
1585967360,-7.648621682,-1.236528692,,-7.664158681,-1.236525994
1586967296,-7.640971643,-1.238648195,,-7.656547381,-1.23864752
1587967232,-7.633305713,-1.240781643,,-7.648942509,-1.240779619
1588967168,-7.625639266,-1.242915546,,-7.641312701,-1.242912847
1589967104,-7.617948049,-1.245066107,,-7.633684235,-1.245064757
1590967040,-7.610248071,-1.247219831,,-7.626028359,-1.247217806
1591966976,-7.602535532,-1.249381448,,-7.618368126,-1.249379422
1592966912,-7.594805371,-1.251552315,,-7.610697807,-1.251551639
1593966848,-7.587064633,-1.253729733,,-7.603004682,-1.253727031
1594966784,-7.579315256,-1.255912357,,-7.595299637,-1.255912357
1595966720,-7.57154392,-1.25811168,,-7.587593522,-1.258107624
1596966656,-7.563764014,-1.260312838,,-7.579859635,-1.260310134
1597966592,-7.555970489,-1.262519892,,-7.572113295,-1.262518539
1598966528,-7.548162746,-1.264738932,,-7.564353901,-1.264736902
1599966464,-7.540346524,-1.266963876,,-7.556586565,-1.266962523
1600966400,-7.532509823,-1.269203527,,-7.548808773,-1.269197436
1601966336,-7.524661548,-1.271446387,,-7.541021188,-1.271444356
1602966272,-7.516799205,-1.273697874,,-7.533214343,-1.273697874
1603966208,-7.508924726,-1.275962057,,-7.525393979,-1.275957994
1604966144,-7.501033097,-1.278232171,,-7.517555709,-1.278225398
1605966080,-7.493130037,-1.280507543,,-7.509712843,-1.280506866
1606966016,-7.485218728,-1.28279292,,-7.501850881,-1.28279292
1607965952,-7.477285346,-1.285089664,,-7.493981224,-1.285088308
1608965888,-7.469344416,-1.287390325,,-7.486091293,-1.287391003
1609965824,-7.461381504,-1.289706433,,-7.478195621,-1.289704399
1610965760,-7.453409229,-1.292025113,,-7.470270323,-1.292025791
1611965696,-7.445421343,-1.294355864,,-7.462354444,-1.29435722
1612965632,-7.437422276,-1.296695979,,-7.454406515,-1.296693943
1613965568,-7.429406424,-1.299043429,,-7.44644921,-1.299040715
1614965504,-7.421376334,-1.301403651,,-7.438487571,-1.301400936
1615965440,-7.413340178,-1.303766467,,-7.430498433,-1.303767146
1616965376,-7.405281102,-1.306141388,,-7.422502525,-1.306145463
1617965312,-7.397206658,-1.308527064,,-7.414488609,-1.308525026
1618965248,-7.389128122,-1.310916027,,-7.406459235,-1.310916707
1619965184,-7.381026181,-1.313321874,,-7.398418814,-1.313320514
1620965120,-7.372915848,-1.315736458,,-7.390372373,-1.315732379
1621965056,-7.364789058,-1.318158425,,-7.382308084,-1.318155705
1622964992,-7.356653317,-1.32058234,,-7.374217271,-1.3205837
1623964928,-7.348492498,-1.323025212,,-7.366128642,-1.323023851
1624964864,-7.340327157,-1.325472764,,-7.358017938,-1.325471403
1625964800,-7.332139317,-1.327933168,,-7.34989516,-1.327931126
1626964736,-7.32393772,-1.330406433,,-7.341775871,-1.330405071
1627964672,-7.315723643,-1.332885758,,-7.333624696,-1.332883715
1628964608,-7.307494645,-1.335376597,,-7.325464661,-1.335372509
1629964544,-7.299256337,-1.337866693,,-7.317276587,-1.337867375
1630964480,-7.290994534,-1.34037922,,-7.309085309,-1.340374449
1631964416,-7.282725352,-1.342894422,,-7.300875995,-1.342893059
1632964352,-7.274451899,-1.345417077,,-7.292661674,-1.345419123
1633964288,-7.266148922,-1.347955373,,-7.2844189,-1.347958101
1634964224,-7.257830048,-1.350507276,,-7.276176745,-1.350503183
1635964160,-7.249505167,-1.353055736,,-7.267909322,-1.353059148
1636964096,-7.241156471,-1.355626006,,-7.259624708,-1.355626006
1637964032,-7.232798767,-1.358203081,,-7.251327873,-1.358201716
1638963968,-7.224431472,-1.360790382,,-7.243028078,-1.360786284
1639963904,-7.216044188,-1.363387233,,-7.234701374,-1.3633845
1640963840,-7.207640037,-1.36599774,,-7.226366251,-1.365992957
1641963776,-7.199224575,-1.368614398,,-7.218021508,-1.368610297
1642963712,-7.190795392,-1.371239943,,-7.209654918,-1.371239943
1643963648,-7.182354973,-1.373879171,,-7.201278177,-1.373877804
1644963584,-7.173888084,-1.37653346,,-7.19289315,-1.376528672
1645963520,-7.165417375,-1.379189822,,-7.184482138,-1.379188454
1646963456,-7.156931889,-1.381856471,,-7.176058648,-1.38185784
1647963392,-7.148420095,-1.384546422,,-7.167630653,-1.384539577
1648963328,-7.139901542,-1.387230249,,-7.159170729,-1.38722751
1649963264,-7.131366525,-1.389931235,,-7.15070638,-1.389928495
1650963200,-7.122826027,-1.392643912,,-7.142230927,-1.392641172
1651963136,-7.114261858,-1.395368291,,-7.133731632,-1.395364179
1652963072,-7.105688641,-1.398099581,,-7.125220107,-1.398097524
1653963008,-7.097094891,-1.40084533,,-7.116704285,-1.40084533
1654962944,-7.088489751,-1.40360075,,-7.108161735,-1.403596635
1655962880,-7.079861761,-1.406367907,,-7.099611928,-1.40636379
1656962816,-7.071232747,-1.409146809,,-7.091044594,-1.409143377
1657962752,-7.062581581,-1.411931288,,-7.082460995,-1.411930602
1658962688,-7.053913153,-1.414733709,,-7.073865409,-1.414729589
1659962624,-7.045235956,-1.417547218,,-7.065259688,-1.417546531
1660962560,-7.036539778,-1.420375946,,-7.056644466,-1.420369763
1661962496,-7.027834907,-1.423208223,,-7.047997463,-1.423202725
1662962432,-7.01910634,-1.426049551,,-7.039336241,-1.426045427
1663962368,-7.010370967,-1.428906127,,-7.030671076,-1.428904064
1664962304,-7.001616206,-1.431774523,,-7.021991759,-1.431771772
1665962240,-6.992846914,-1.434654062,,-7.013301942,-1.434655438
1666962176,-6.984065532,-1.437543378,,-7.004587846,-1.437544754
1667962112,-6.975264316,-1.440447296,,-6.99586694,-1.440448673
1668962048,-6.96645469,-1.443363076,,-6.987121866,-1.443360321
1669961984,-6.957630108,-1.446286593,,-6.978357484,-1.446284527
1670961920,-6.948787036,-1.449222679,,-6.969583427,-1.44922199
1671961856,-6.93993388,-1.4521741,,-6.960797333,-1.452169965
1672961792,-6.93105935,-1.455133977,,-6.952002228,-1.455133287
1673961728,-6.922177801,-1.458105073,,-6.943189192,-1.458104384
1674961664,-6.913274386,-1.461094298,,-6.934360664,-1.461090849
1675961600,-6.904362246,-1.464094078,,-6.925527413,-1.464092698
1676961536,-6.895430722,-1.467101659,,-6.916668629,-1.467098898
1677961472,-6.886489367,-1.470120502,,-6.907789144,-1.47011636
1678961408,-6.877525172,-1.473156142,,-6.898896147,-1.473151308
1679961344,-6.868558344,-1.476198921,,-6.889997994,-1.476194085
1680961280,-6.859568777,-1.479261286,,-6.881088773,-1.479258521
1681961216,-6.850568364,-1.482330118,,-6.872161412,-1.482327353
1682961152,-6.841557142,-1.485408191,,-6.863210046,-1.485408883
1683961088,-6.832525704,-1.48850658,,-6.854259588,-1.488507963
1684961024,-6.823469395,-1.491619767,,-6.845289952,-1.491616999
1685960960,-6.814411855,-1.494739461,,-6.836304737,-1.494735308
1686960896,-6.805341322,-1.497868436,,-6.827294555,-1.497866359
1687960832,-6.796247256,-1.501016398,,-6.81828777,-1.50101155
1688960768,-6.787145001,-1.504173665,,-6.809258472,-1.50417228
1689960704,-6.778033415,-1.507341632,,-6.800209082,-1.50733678
1690960640,-6.768899629,-1.510527933,,-6.791154944,-1.510527239
1691960576,-6.759748399,-1.513722184,,-6.782077287,-1.513720797
1692960512,-6.750585633,-1.516935491,,-6.772990262,-1.516929248
1693960448,-6.741417219,-1.520151914,,-6.763875146,-1.520150526
1694960384,-6.732225652,-1.523392277,,-6.754769503,-1.523386724
1695960320,-6.723025013,-1.52663994,,-6.74564523,-1.526635773
1696960256,-6.71380717,-1.52990116,,-6.736501217,-1.529899771
1697960192,-6.704578005,-1.533175256,,-6.727338693,-1.533171782
1698960128,-6.695334065,-1.536460155,,-6.718164719,-1.53645946
1699960064,-6.686069581,-1.539764905,,-6.708982831,-1.539763514
1700960000,-6.676793917,-1.543080485,,-6.699779082,-1.543075616
1701959936,-6.66750595,-1.546413862,,-6.69057565,-1.546408992
1702959872,-6.658206883,-1.54974835,,-6.681336499,-1.549745566
1703959808,-6.648890959,-1.553104837,,-6.672098908,-1.553105533
1704959744,-6.639561707,-1.5564722,,-6.662844311,-1.5564722
1705959680,-6.63021339,-1.559859508,,-6.653580879,-1.559855328
1706959616,-6.620858781,-1.563257023,,-6.644295904,-1.563250751
