frequency,e',e'',u',u''
3834000000,1.0075,0.0092,1.0052,0.0063
3835000000,1.0075,0.0092,1.0052,0.0063
3836000000,1.0075,0.0092,1.0052,0.0063
3837000000,1.0075,0.0092,1.0052,0.0063
3838000000,1.0075,0.0092,1.0052,0.0063
3839000000,1.0075,0.0092,1.0052,0.0063
3840000000,1.0075,0.0092,1.0052,0.0063
3841000000,1.0075,0.0092,1.0052,0.0063
3842000000,1.0075,0.0092,1.0052,0.0063
3843000000,1.0075,0.0092,1.0052,0.0063
3844000000,1.0075,0.0092,1.0052,0.0063
3845000000,1.0075,0.0092,1.0052,0.0063
3846000000,1.0075,0.0092,1.0052,0.0063
3847000000,1.0075,0.0092,1.0052,0.0063
3848000000,1.0075,0.0092,1.0052,0.0063
3849000000,1.0075,0.0092,1.0052,0.0063
3850000000,1.0075,0.0092,1.0052,0.0063
3851000000,1.0075,0.0092,1.0051,0.0063
3852000000,1.0075,0.0092,1.0051,0.0063
3853000000,1.0075,0.0091,1.0051,0.0063
3854000000,1.0075,0.0091,1.0051,0.0063
3855000000,1.0075,0.0091,1.0051,0.0063
3856000000,1.0075,0.0091,1.0051,0.0063
3857000000,1.0075,0.0091,1.0051,0.0063
3858000000,1.0075,0.0091,1.0051,0.0063
3859000000,1.0075,0.0091,1.0051,0.0063
3860000000,1.0075,0.0091,1.0051,0.0063
3861000000,1.0075,0.0091,1.0051,0.0063
3862000000,1.0075,0.0091,1.0051,0.0063
3863000000,1.0075,0.0091,1.0051,0.0063
3864000000,1.0075,0.0091,1.0051,0.0063
3865000000,1.0074,0.0091,1.0051,0.0063
3866000000,1.0074,0.0091,1.0051,0.0063
3867000000,1.0074,0.0091,1.0051,0.0063
3868000000,1.0074,0.0091,1.0051,0.0063
3869000000,1.0074,0.0091,1.0051,0.0063
3870000000,1.0074,0.0091,1.0051,0.0063
3871000000,1.0074,0.0091,1.0051,0.0062
3872000000,1.0074,0.0091,1.0051,0.0062
3873000000,1.0074,0.0091,1.0051,0.0062
3874000000,1.0074,0.0091,1.0051,0.0062
3875000000,1.0074,0.0091,1.0051,0.0062
3876000000,1.0074,0.0091,1.0051,0.0062
3877000000,1.0074,0.0091,1.0051,0.0062
3878000000,1.0074,0.0091,1.0051,0.0062
3879000000,1.0074,0.0091,1.0051,0.0062
3880000000,1.0074,0.0091,1.0051,0.0062
3881000000,1.0074,0.0091,1.0051,0.0062
3882000000,1.0074,0.0091,1.0051,0.0062
3883000000,1.0074,0.0091,1.0051,0.0062
3884000000,1.0074,0.0091,1.0051,0.0062
3885000000,1.0074,0.0091,1.0051,0.0062
3886000000,1.0074,0.0091,1.0051,0.0062
3887000000,1.0074,0.0091,1.0051,0.0062
3888000000,1.0074,0.0091,1.0051,0.0062
3889000000,1.0074,0.0091,1.0051,0.0062
3890000000,1.0074,0.0091,1.0051,0.0062
3891000000,1.0074,0.0091,1.005,0.0062
3892000000,1.0074,0.0091,1.005,0.0062
3893000000,1.0074,0.0091,1.005,0.0062
3894000000,1.0074,0.0091,1.005,0.0062
3895000000,1.0074,0.0091,1.005,0.0062
3896000000,1.0074,0.0091,1.005,0.0062
3897000000,1.0074,0.0091,1.005,0.0062
3898000000,1.0074,0.0091,1.005,0.0062
3899000000,1.0074,0.0091,1.005,0.0062
3900000000,1.0074,0.0091,1.005,0.0062
3901000000,1.0074,0.0091,1.005,0.0062
3902000000,1.0074,0.0091,1.005,0.0062
3903000000,1.0074,0.0091,1.005,0.0062
3904000000,1.0074,0.009,1.005,0.0062
3905000000,1.0074,0.009,1.005,0.0062
3906000000,1.0074,0.009,1.005,0.0062
3907000000,1.0074,0.009,1.005,0.0062
3908000000,1.0074,0.009,1.005,0.0062
3909000000,1.0074,0.009,1.005,0.0062
3910000000,1.0074,0.009,1.005,0.0062
3911000000,1.0074,0.009,1.005,0.0062
3912000000,1.0074,0.009,1.005,0.0062
3913000000,1.0074,0.009,1.005,0.0062
3914000000,1.0074,0.009,1.005,0.0062
3915000000,1.0074,0.009,1.005,0.0062
3916000000,1.0074,0.009,1.005,0.0062
3917000000,1.0074,0.009,1.005,0.0062
3918000000,1.0074,0.009,1.005,0.0062
3919000000,1.0073,0.009,1.005,0.0062
3920000000,1.0073,0.009,1.005,0.0062
3921000000,1.0073,0.009,1.005,0.0062
3922000000,1.0073,0.009,1.005,0.0062
3923000000,1.0073,0.009,1.005,0.0062
3924000000,1.0073,0.009,1.005,0.0062
3925000000,1.0073,0.009,1.005,0.0062
3926000000,1.0073,0.009,1.005,0.0062
3927000000,1.0073,0.009,1.005,0.0062
3928000000,1.0073,0.009,1.005,0.0062
3929000000,1.0073,0.009,1.005,0.0062
3930000000,1.0073,0.009,1.005,0.0062
3931000000,1.0073,0.009,1.005,0.0062
3932000000,1.0073,0.009,1.005,0.0062
3933000000,1.0073,0.009,1.0049,0.0062
3934000000,1.0073,0.009,1.0049,0.0062
3935000000,1.0073,0.009,1.0049,0.0062
3936000000,1.0073,0.009,1.0049,0.0062
3937000000,1.0073,0.009,1.0049,0.0062
3938000000,1.0073,0.009,1.0049,0.0062
3939000000,1.0073,0.009,1.0049,0.0062
3940000000,1.0073,0.009,1.0049,0.0062
3941000000,1.0073,0.009,1.0049,0.0062
3942000000,1.0073,0.009,1.0049,0.0062
3943000000,1.0073,0.009,1.0049,0.0062
3944000000,1.0073,0.009,1.0049,0.0062
3945000000,1.0073,0.009,1.0049,0.0062
3946000000,1.0073,0.009,1.0049,0.0062
3947000000,1.0073,0.009,1.0049,0.0062
3948000000,1.0073,0.009,1.0049,0.0062
3949000000,1.0073,0.009,1.0049,0.0062
3950000000,1.0073,0.0089,1.0049,0.0062
3951000000,1.0073,0.0089,1.0049,0.0062
3952000000,1.0073,0.0089,1.0049,0.0062
3953000000,1.0073,0.0089,1.0049,0.0062
3954000000,1.0073,0.0089,1.0049,0.0062
3955000000,1.0073,0.0089,1.0049,0.0062
3956000000,1.0073,0.0089,1.0049,0.0062
3957000000,1.0073,0.0089,1.0049,0.0062
3958000000,1.0073,0.0089,1.0049,0.0062
3959000000,1.0073,0.0089,1.0049,0.0062
3960000000,1.0073,0.0089,1.0049,0.0062
3961000000,1.0073,0.0089,1.0049,0.0062
3962000000,1.0073,0.0089,1.0049,0.0062
3963000000,1.0073,0.0089,1.0049,0.0062
3964000000,1.0073,0.0089,1.0049,0.0062
3965000000,1.0073,0.0089,1.0049,0.0062
3966000000,1.0073,0.0089,1.0049,0.0062
3967000000,1.0073,0.0089,1.0049,0.0062
3968000000,1.0073,0.0089,1.0049,0.0062
3969000000,1.0073,0.0089,1.0048,0.0062
3970000000,1.0073,0.0089,1.0048,0.0062
3971000000,1.0073,0.0089,1.0048,0.0062
3972000000,1.0073,0.0089,1.0048,0.0062
3973000000,1.0073,0.0089,1.0048,0.0062
3974000000,1.0073,0.0089,1.0048,0.0062
3975000000,1.0073,0.0089,1.0048,0.0062
3976000000,1.0073,0.0089,1.0048,0.0062
3977000000,1.0073,0.0089,1.0048,0.0062
3978000000,1.0073,0.0089,1.0048,0.0062
3979000000,1.0073,0.0089,1.0048,0.0062
3980000000,1.0073,0.0089,1.0048,0.0062
3981000000,1.0073,0.0089,1.0048,0.0062
3982000000,1.0073,0.0089,1.0048,0.0062
3983000000,1.0073,0.0089,1.0048,0.0062
3984000000,1.0073,0.0089,1.0048,0.0062
3985000000,1.0073,0.0089,1.0048,0.0062
3986000000,1.0073,0.0089,1.0048,0.0062
3987000000,1.0073,0.0089,1.0048,0.0062
3988000000,1.0073,0.0089,1.0048,0.0062
3989000000,1.0072,0.0089,1.0048,0.0062
3990000000,1.0072,0.0089,1.0048,0.0062
3991000000,1.0072,0.0089,1.0048,0.0062
3992000000,1.0072,0.0089,1.0048,0.0062
3993000000,1.0072,0.0089,1.0048,0.0062
3994000000,1.0072,0.0089,1.0048,0.0062
3995000000,1.0072,0.0089,1.0048,0.0062
3996000000,1.0072,0.0089,1.0048,0.0062
3997000000,1.0072,0.0089,1.0048,0.0062
3998000000,1.0072,0.0089,1.0048,0.0062
3999000000,1.0072,0.0089,1.0048,0.0062
4000000000,1.0072,0.0089,1.0048,0.0062
4001000000,1.0072,0.0089,1.0048,0.0062
4002000000,1.0072,0.0089,1.0048,0.0062
4003000000,1.0072,0.0089,1.0048,0.0062
4004000000,1.0072,0.0089,1.0048,0.0062
4005000000,1.0072,0.0089,1.0048,0.0062
4006000000,1.0072,0.0089,1.0048,0.0062
4007000000,1.0072,0.0089,1.0048,0.0062
4008000000,1.0072,0.0089,1.0047,0.0062
4009000000,1.0072,0.0089,1.0047,0.0062
4010000000,1.0072,0.0088,1.0047,0.0062
4011000000,1.0072,0.0088,1.0047,0.0062
4012000000,1.0072,0.0088,1.0047,0.0061
4013000000,1.0072,0.0088,1.0047,0.0061
4014000000,1.0072,0.0088,1.0047,0.0061
4015000000,1.0072,0.0088,1.0047,0.0061
4016000000,1.0072,0.0088,1.0047,0.0061
4017000000,1.0072,0.0088,1.0047,0.0061
4018000000,1.0072,0.0088,1.0047,0.0061
4019000000,1.0072,0.0088,1.0047,0.0061
4020000000,1.0072,0.0088,1.0047,0.0061
4021000000,1.0072,0.0088,1.0047,0.0061
4022000000,1.0072,0.0088,1.0047,0.0061
4023000000,1.0072,0.0088,1.0047,0.0061
4024000000,1.0072,0.0088,1.0047,0.0061
4025000000,1.0072,0.0088,1.0047,0.0061
4026000000,1.0072,0.0088,1.0047,0.0061
4027000000,1.0072,0.0088,1.0047,0.0061
4028000000,1.0072,0.0088,1.0047,0.0061
4029000000,1.0072,0.0088,1.0047,0.0061
4030000000,1.0072,0.0088,1.0047,0.0061
4031000000,1.0072,0.0088,1.0047,0.0061
4032000000,1.0072,0.0088,1.0047,0.0061
4033000000,1.0072,0.0088,1.0047,0.0061
4034000000,1.0072,0.0088,1.0047,0.0061
4035000000,1.0071,0.0088,1.0047,0.0061
4036000000,1.0071,0.0088,1.0047,0.0061
4037000000,1.0071,0.0088,1.0047,0.0061
4038000000,1.0071,0.0088,1.0047,0.0061
4039000000,1.0071,0.0088,1.0047,0.0061
4040000000,1.0071,0.0088,1.0047,0.0061
4041000000,1.0071,0.0088,1.0047,0.0061
4042000000,1.0071,0.0088,1.0047,0.0061
4043000000,1.0071,0.0088,1.0047,0.0061
4044000000,1.0071,0.0088,1.0047,0.0061
4045000000,1.0071,0.0088,1.0047,0.0061
4046000000,1.0071,0.0088,1.0047,0.0061
4047000000,1.0071,0.0088,1.0047,0.0061
4048000000,1.0071,0.0088,1.0047,0.0061
4049000000,1.0071,0.0088,1.0047,0.0061
4050000000,1.0071,0.0088,1.0047,0.0061
4051000000,1.0071,0.0088,1.0047,0.0061
4052000000,1.0071,0.0088,1.0047,0.0061
4053000000,1.0071,0.0088,1.0046,0.0061
4054000000,1.0071,0.0088,1.0046,0.0061
4055000000,1.0071,0.0088,1.0046,0.0061
4056000000,1.0071,0.0088,1.0046,0.0061
4057000000,1.0071,0.0088,1.0046,0.0061
4058000000,1.0071,0.0088,1.0046,0.0061
4059000000,1.0071,0.0088,1.0046,0.0061
4060000000,1.0071,0.0088,1.0046,0.0061
4061000000,1.0071,0.0088,1.0046,0.0061
4062000000,1.0071,0.0088,1.0046,0.0061
4063000000,1.0071,0.0087,1.0046,0.0061
4064000000,1.0071,0.0087,1.0046,0.0061
4065000000,1.0071,0.0087,1.0046,0.0061
4066000000,1.0071,0.0087,1.0046,0.0061
4067000000,1.0071,0.0087,1.0046,0.0061
4068000000,1.0071,0.0087,1.0046,0.0061
4069000000,1.0071,0.0087,1.0046,0.0061
4070000000,1.0071,0.0087,1.0046,0.0061
4071000000,1.0071,0.0087,1.0046,0.0061
4072000000,1.0071,0.0087,1.0046,0.0061
4073000000,1.0071,0.0087,1.0046,0.0061
4074000000,1.0071,0.0087,1.0046,0.0061
4075000000,1.0071,0.0087,1.0046,0.0061
4076000000,1.0071,0.0087,1.0046,0.0061
4077000000,1.0071,0.0087,1.0046,0.0061
4078000000,1.0071,0.0087,1.0046,0.0061
4079000000,1.0071,0.0087,1.0046,0.0061
4080000000,1.0071,0.0087,1.0046,0.0061
4081000000,1.0071,0.0087,1.0046,0.0061
4082000000,1.0071,0.0087,1.0046,0.0061
4083000000,1.0071,0.0087,1.0046,0.0061
4084000000,1.0071,0.0087,1.0046,0.0061
4085000000,1.0071,0.0087,1.0046,0.0061
4086000000,1.0071,0.0087,1.0045,0.0061
4087000000,1.0071,0.0087,1.0045,0.0061
4088000000,1.0071,0.0087,1.0045,0.0061
4089000000,1.0071,0.0087,1.0045,0.0061
4090000000,1.0071,0.0087,1.0045,0.0061
4091000000,1.0071,0.0087,1.0045,0.0061
4092000000,1.0071,0.0087,1.0045,0.0061
4093000000,1.0071,0.0087,1.0045,0.0061
4094000000,1.0071,0.0087,1.0045,0.0061
4095000000,1.0071,0.0087,1.0045,0.0061
4096000000,1.0071,0.0087,1.0045,0.0061
4097000000,1.0071,0.0087,1.0045,0.0061
4098000000,1.0071,0.0087,1.0045,0.0061
4099000000,1.0071,0.0086,1.0045,0.0061
4100000000,1.0071,0.0086,1.0045,0.0061
4101000000,1.0071,0.0086,1.0045,0.0061
4102000000,1.0071,0.0086,1.0045,0.0061
4103000000,1.0071,0.0086,1.0045,0.0061
4104000000,1.007,0.0086,1.0045,0.0061
4105000000,1.007,0.0086,1.0045,0.0061
4106000000,1.007,0.0086,1.0045,0.0061
4107000000,1.007,0.0086,1.0045,0.0061
4108000000,1.007,0.0086,1.0045,0.0061
4109000000,1.007,0.0086,1.0045,0.0061
4110000000,1.007,0.0086,1.0045,0.0061
4111000000,1.007,0.0086,1.0045,0.0061
4112000000,1.007,0.0086,1.0045,0.0061
4113000000,1.007,0.0086,1.0045,0.0061
4114000000,1.007,0.0086,1.0045,0.0061
4115000000,1.007,0.0086,1.0045,0.0061
4116000000,1.007,0.0086,1.0045,0.0061
4117000000,1.007,0.0086,1.0045,0.0061
4118000000,1.007,0.0086,1.0045,0.0061
4119000000,1.007,0.0086,1.0045,0.0061
4120000000,1.007,0.0086,1.0045,0.0061
4121000000,1.007,0.0086,1.0045,0.0061
4122000000,1.007,0.0086,1.0045,0.0061
4123000000,1.007,0.0086,1.0045,0.0061
4124000000,1.007,0.0086,1.0045,0.0061
4125000000,1.007,0.0086,1.0045,0.0061
4126000000,1.007,0.0086,1.0044,0.0061
4127000000,1.007,0.0086,1.0044,0.0061
4128000000,1.007,0.0086,1.0044,0.0061
4129000000,1.007,0.0086,1.0044,0.0061
4130000000,1.007,0.0086,1.0044,0.0061
4131000000,1.007,0.0086,1.0044,0.0061
4132000000,1.007,0.0086,1.0044,0.0061
4133000000,1.007,0.0086,1.0044,0.0061
4134000000,1.007,0.0086,1.0044,0.0061
4135000000,1.007,0.0086,1.0044,0.0061
4136000000,1.007,0.0086,1.0044,0.0061
4137000000,1.007,0.0086,1.0044,0.0061
4138000000,1.007,0.0086,1.0044,0.0061
4139000000,1.007,0.0086,1.0044,0.0061
4140000000,1.007,0.0086,1.0044,0.0061
4141000000,1.007,0.0086,1.0044,0.0061
4142000000,1.007,0.0086,1.0044,0.006
4143000000,1.007,0.0086,1.0044,0.006
4144000000,1.007,0.0086,1.0044,0.006
4145000000,1.007,0.0086,1.0044,0.006
4146000000,1.007,0.0086,1.0044,0.006
4147000000,1.007,0.0086,1.0044,0.006
4148000000,1.007,0.0086,1.0044,0.006
4149000000,1.007,0.0086,1.0044,0.006
4150000000,1.007,0.0085,1.0044,0.006
4151000000,1.007,0.0085,1.0044,0.006
4152000000,1.007,0.0085,1.0044,0.006
4153000000,1.007,0.0085,1.0044,0.006
4154000000,1.007,0.0085,1.0044,0.006
4155000000,1.007,0.0085,1.0044,0.006
4156000000,1.007,0.0085,1.0044,0.006
4157000000,1.0069,0.0085,1.0044,0.006
4158000000,1.0069,0.0085,1.0044,0.006
4159000000,1.0069,0.0085,1.0044,0.006
4160000000,1.0069,0.0085,1.0044,0.006
4161000000,1.0069,0.0085,1.0044,0.006
4162000000,1.0069,0.0085,1.0044,0.006
4163000000,1.0069,0.0085,1.0044,0.006
4164000000,1.0069,0.0085,1.0044,0.006
4165000000,1.0069,0.0085,1.0044,0.006
4166000000,1.0069,0.0085,1.0044,0.006
4167000000,1.0069,0.0085,1.0044,0.006
4168000000,1.0069,0.0085,1.0044,0.006
4169000000,1.0069,0.0085,1.0044,0.006
4170000000,1.0069,0.0085,1.0044,0.006
4171000000,1.0069,0.0085,1.0044,0.006
4172000000,1.0069,0.0085,1.0044,0.006
4173000000,1.0069,0.0085,1.0044,0.006
4174000000,1.0069,0.0085,1.0044,0.006
4175000000,1.0069,0.0085,1.0044,0.006
4176000000,1.0069,0.0085,1.0044,0.006
4177000000,1.0069,0.0085,1.0044,0.006
4178000000,1.0069,0.0085,1.0044,0.006
4179000000,1.0069,0.0085,1.0044,0.006
4180000000,1.0069,0.0085,1.0044,0.006
4181000000,1.0069,0.0085,1.0044,0.006
4182000000,1.0069,0.0085,1.0044,0.006
4183000000,1.0069,0.0085,1.0044,0.006
4184000000,1.0069,0.0085,1.0044,0.006
4185000000,1.0069,0.0085,1.0044,0.006
4186000000,1.0069,0.0085,1.0044,0.006
4187000000,1.0069,0.0085,1.0044,0.006
4188000000,1.0069,0.0085,1.0044,0.006
4189000000,1.0069,0.0085,1.0044,0.006
4190000000,1.0069,0.0085,1.0044,0.006
4191000000,1.0069,0.0085,1.0044,0.006
4192000000,1.0069,0.0085,1.0044,0.006
4193000000,1.0069,0.0085,1.0044,0.006
4194000000,1.0069,0.0085,1.0044,0.006
4195000000,1.0068,0.0085,1.0044,0.006
4196000000,1.0068,0.0085,1.0044,0.006
4197000000,1.0068,0.0085,1.0044,0.006
4198000000,1.0068,0.0085,1.0044,0.006
4199000000,1.0068,0.0085,1.0044,0.006
4200000000,1.0068,0.0085,1.0044,0.006
4201000000,1.0068,0.0085,1.0044,0.006
4202000000,1.0068,0.0085,1.0044,0.006
4203000000,1.0068,0.0085,1.0044,0.006
4204000000,1.0068,0.0085,1.0044,0.006
4205000000,1.0068,0.0085,1.0044,0.006
4206000000,1.0068,0.0085,1.0044,0.006
4207000000,1.0068,0.0085,1.0044,0.006
4208000000,1.0068,0.0085,1.0044,0.006
4209000000,1.0068,0.0085,1.0044,0.006
4210000000,1.0068,0.0085,1.0044,0.006
4211000000,1.0068,0.0085,1.0044,0.006
4212000000,1.0068,0.0084,1.0044,0.006
4213000000,1.0068,0.0084,1.0043,0.006
4214000000,1.0068,0.0084,1.0043,0.006
4215000000,1.0068,0.0084,1.0043,0.006
4216000000,1.0068,0.0084,1.0043,0.006
4217000000,1.0068,0.0084,1.0043,0.006
4218000000,1.0068,0.0084,1.0043,0.006
4219000000,1.0068,0.0084,1.0043,0.006
4220000000,1.0068,0.0084,1.0043,0.006
4221000000,1.0068,0.0084,1.0043,0.006
4222000000,1.0068,0.0084,1.0043,0.006
4223000000,1.0068,0.0084,1.0043,0.006
4224000000,1.0068,0.0084,1.0043,0.006
4225000000,1.0068,0.0084,1.0043,0.006
4226000000,1.0068,0.0084,1.0043,0.006
4227000000,1.0068,0.0084,1.0043,0.006
4228000000,1.0068,0.0084,1.0043,0.006
4229000000,1.0068,0.0084,1.0043,0.006
4230000000,1.0068,0.0084,1.0043,0.006
4231000000,1.0068,0.0084,1.0043,0.006
4232000000,1.0068,0.0084,1.0043,0.006
4233000000,1.0068,0.0084,1.0043,0.006
4234000000,1.0068,0.0084,1.0043,0.006
4235000000,1.0068,0.0084,1.0043,0.006
4236000000,1.0068,0.0084,1.0043,0.006
4237000000,1.0068,0.0084,1.0043,0.006
4238000000,1.0068,0.0084,1.0043,0.006
4239000000,1.0068,0.0084,1.0043,0.006
4240000000,1.0068,0.0084,1.0043,0.006
4241000000,1.0068,0.0084,1.0043,0.006
4242000000,1.0068,0.0084,1.0043,0.006
4243000000,1.0068,0.0084,1.0043,0.006
4244000000,1.0068,0.0084,1.0043,0.006
4245000000,1.0068,0.0084,1.0043,0.006
4246000000,1.0068,0.0084,1.0043,0.006
4247000000,1.0068,0.0084,1.0043,0.006
4248000000,1.0067,0.0084,1.0043,0.0059
4249000000,1.0067,0.0084,1.0043,0.0059
4250000000,1.0067,0.0084,1.0043,0.0059
4251000000,1.0067,0.0084,1.0043,0.0059
4252000000,1.0067,0.0084,1.0043,0.0059
4253000000,1.0067,0.0084,1.0043,0.0059
4254000000,1.0067,0.0084,1.0043,0.0059
4255000000,1.0067,0.0084,1.0043,0.0059
4256000000,1.0067,0.0084,1.0043,0.0059
4257000000,1.0067,0.0084,1.0043,0.0059
4258000000,1.0067,0.0084,1.0043,0.0059
4259000000,1.0067,0.0084,1.0043,0.0059
4260000000,1.0067,0.0084,1.0043,0.0059
4261000000,1.0067,0.0084,1.0042,0.0059
4262000000,1.0067,0.0084,1.0042,0.0059
4263000000,1.0067,0.0084,1.0042,0.0059
4264000000,1.0067,0.0084,1.0042,0.0059
4265000000,1.0067,0.0084,1.0042,0.0059
4266000000,1.0067,0.0084,1.0042,0.0059
4267000000,1.0067,0.0083,1.0042,0.0059
4268000000,1.0067,0.0083,1.0042,0.0059
4269000000,1.0067,0.0083,1.0042,0.0059
4270000000,1.0067,0.0083,1.0042,0.0059
4271000000,1.0067,0.0083,1.0042,0.0059
4272000000,1.0067,0.0083,1.0042,0.0059
4273000000,1.0067,0.0083,1.0042,0.0059
4274000000,1.0067,0.0083,1.0042,0.0059
4275000000,1.0067,0.0083,1.0042,0.0059
4276000000,1.0067,0.0083,1.0042,0.0059
4277000000,1.0067,0.0083,1.0042,0.0059
4278000000,1.0067,0.0083,1.0042,0.0059
4279000000,1.0067,0.0083,1.0042,0.0059
4280000000,1.0067,0.0083,1.0042,0.0059
4281000000,1.0067,0.0083,1.0042,0.0059
4282000000,1.0067,0.0083,1.0042,0.0059
4283000000,1.0067,0.0083,1.0042,0.0059
4284000000,1.0067,0.0083,1.0042,0.0059
4285000000,1.0067,0.0083,1.0042,0.0059
4286000000,1.0067,0.0083,1.0042,0.0059
4287000000,1.0067,0.0083,1.0042,0.0059
4288000000,1.0067,0.0083,1.0042,0.0059
4289000000,1.0067,0.0083,1.0042,0.0059
4290000000,1.0067,0.0083,1.0042,0.0059
4291000000,1.0067,0.0083,1.0042,0.0059
4292000000,1.0067,0.0083,1.0042,0.0059
4293000000,1.0067,0.0083,1.0042,0.0059
4294000000,1.0067,0.0083,1.0042,0.0059
4295000000,1.0067,0.0083,1.0042,0.0059
4296000000,1.0067,0.0083,1.0042,0.0059
4297000000,1.0067,0.0083,1.0042,0.0059
4298000000,1.0067,0.0083,1.0042,0.0059
4299000000,1.0067,0.0083,1.0042,0.0059
4300000000,1.0066,0.0083,1.0041,0.0059
4301000000,1.0066,0.0083,1.0041,0.0059
4302000000,1.0066,0.0083,1.0041,0.0059
4303000000,1.0066,0.0083,1.0041,0.0059
4304000000,1.0066,0.0083,1.0041,0.0059
4305000000,1.0066,0.0083,1.0041,0.0059
4306000000,1.0066,0.0083,1.0041,0.0059
4307000000,1.0066,0.0083,1.0041,0.0059
4308000000,1.0066,0.0083,1.0041,0.0059
4309000000,1.0066,0.0083,1.0041,0.0059
4310000000,1.0066,0.0083,1.0041,0.0059
4311000000,1.0066,0.0083,1.0041,0.0059
4312000000,1.0066,0.0083,1.0041,0.0059
4313000000,1.0066,0.0083,1.0041,0.0059
4314000000,1.0066,0.0083,1.0041,0.0059
4315000000,1.0066,0.0083,1.0041,0.0059
4316000000,1.0066,0.0083,1.0041,0.0059
4317000000,1.0066,0.0083,1.0041,0.0059
4318000000,1.0066,0.0083,1.0041,0.0059
4319000000,1.0066,0.0083,1.0041,0.0059
4320000000,1.0066,0.0083,1.0041,0.0059
4321000000,1.0066,0.0083,1.0041,0.0059
4322000000,1.0066,0.0083,1.0041,0.0059
4323000000,1.0066,0.0083,1.0041,0.0059
4324000000,1.0066,0.0083,1.0041,0.0059
4325000000,1.0066,0.0083,1.0041,0.0059
4326000000,1.0066,0.0083,1.0041,0.0059
4327000000,1.0066,0.0083,1.0041,0.0058
4328000000,1.0066,0.0083,1.0041,0.0058
4329000000,1.0066,0.0083,1.0041,0.0058
4330000000,1.0066,0.0083,1.0041,0.0058
4331000000,1.0066,0.0083,1.0041,0.0058
4332000000,1.0066,0.0083,1.0041,0.0058
4333000000,1.0065,0.0083,1.0041,0.0058
4334000000,1.0065,0.0083,1.0041,0.0058
4335000000,1.0065,0.0083,1.0041,0.0058
4336000000,1.0065,0.0083,1.0041,0.0058
4337000000,1.0065,0.0083,1.0041,0.0058
4338000000,1.0065,0.0083,1.0041,0.0058
4339000000,1.0065,0.0083,1.0041,0.0058
4340000000,1.0065,0.0083,1.0041,0.0058
4341000000,1.0065,0.0083,1.0041,0.0058
4342000000,1.0065,0.0083,1.0041,0.0058
4343000000,1.0065,0.0083,1.0041,0.0058
4344000000,1.0065,0.0083,1.0041,0.0058
4345000000,1.0065,0.0082,1.0041,0.0058
4346000000,1.0065,0.0082,1.0041,0.0058
4347000000,1.0065,0.0082,1.0041,0.0058
4348000000,1.0065,0.0082,1.0041,0.0058
4349000000,1.0065,0.0082,1.0041,0.0058
4350000000,1.0065,0.0082,1.0041,0.0058
4351000000,1.0065,0.0082,1.0041,0.0058
4352000000,1.0065,0.0082,1.0041,0.0058
4353000000,1.0065,0.0082,1.0041,0.0058
4354000000,1.0065,0.0082,1.0041,0.0058
4355000000,1.0065,0.0082,1.0041,0.0058
4356000000,1.0065,0.0082,1.0041,0.0058
4357000000,1.0065,0.0082,1.0041,0.0058
4358000000,1.0065,0.0082,1.0041,0.0058
4359000000,1.0065,0.0082,1.0041,0.0058
4360000000,1.0065,0.0082,1.0041,0.0058
4361000000,1.0065,0.0082,1.0041,0.0058
4362000000,1.0065,0.0082,1.0041,0.0058
4363000000,1.0065,0.0082,1.0041,0.0058
4364000000,1.0064,0.0082,1.004,0.0058
4365000000,1.0064,0.0082,1.004,0.0058
4366000000,1.0064,0.0082,1.004,0.0058
4367000000,1.0064,0.0082,1.004,0.0058
4368000000,1.0064,0.0082,1.004,0.0058
4369000000,1.0064,0.0082,1.004,0.0058
4370000000,1.0064,0.0082,1.004,0.0058
4371000000,1.0064,0.0082,1.004,0.0058
4372000000,1.0064,0.0082,1.004,0.0058
4373000000,1.0064,0.0082,1.004,0.0058
4374000000,1.0064,0.0082,1.004,0.0058
4375000000,1.0064,0.0082,1.004,0.0058
4376000000,1.0064,0.0082,1.004,0.0058
4377000000,1.0064,0.0082,1.004,0.0058
4378000000,1.0064,0.0082,1.004,0.0058
4379000000,1.0064,0.0082,1.004,0.0058
4380000000,1.0064,0.0082,1.004,0.0058
4381000000,1.0064,0.0082,1.004,0.0058
4382000000,1.0064,0.0082,1.004,0.0058
4383000000,1.0064,0.0082,1.004,0.0058
4384000000,1.0064,0.0081,1.004,0.0058
4385000000,1.0064,0.0081,1.004,0.0058
4386000000,1.0064,0.0081,1.004,0.0058
4387000000,1.0064,0.0081,1.004,0.0058
4388000000,1.0064,0.0081,1.004,0.0058
4389000000,1.0064,0.0081,1.004,0.0058
4390000000,1.0064,0.0081,1.004,0.0058
4391000000,1.0064,0.0081,1.004,0.0058
4392000000,1.0064,0.0081,1.004,0.0058
4393000000,1.0064,0.0081,1.004,0.0058
4394000000,1.0064,0.0081,1.004,0.0058
4395000000,1.0064,0.0081,1.004,0.0058
4396000000,1.0064,0.0081,1.004,0.0058
4397000000,1.0064,0.0081,1.004,0.0058
4398000000,1.0064,0.0081,1.004,0.0057
4399000000,1.0064,0.0081,1.004,0.0057
4400000000,1.0064,0.0081,1.004,0.0057
4401000000,1.0064,0.0081,1.004,0.0057
4402000000,1.0064,0.0081,1.004,0.0057
4403000000,1.0064,0.0081,1.004,0.0057
