Freq(Hz),S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
4603000000,-33.29316241,-119.06429,-128.0512549
4604000000,-33.43516128,-119.17485,-128.1830162
4605000000,-33.57714102,-119.46603,-128.3146804
4606000000,-33.71910168,-119.44989,-128.446296
4607000000,-33.86104327,-119.54337,-128.5779699
4608000000,-34.00296583,-119.79644,-128.7096827
4609000000,-34.14486939,-119.88338,-128.8413274
4610000000,-34.28675397,-120.0741,-128.9729916
4611000000,-34.42861962,-120.0658,-129.1045781
4612000000,-34.57046634,-120.35363,-129.2362617
4613000000,-34.71229419,-120.31693,-129.3678288
4614000000,-34.85410318,-120.72033,-129.4994541
4615000000,-34.99589335,-120.68131,-129.6311183
4616000000,-35.13766472,-120.8949,-129.7627242
4617000000,-35.27941733,-121.119,-129.8942718
4618000000,-35.4211512,-121.02506,-130.0258583
4619000000,-35.56286636,-121.05136,-130.1574545
4620000000,-35.70456286,-121.28678,-130.2890313
4621000000,-35.8462407,-121.50337,-130.4205497
4622000000,-35.98789993,-121.4965,-130.5522237
4623000000,-36.12954057,-121.70769,-130.6837324
4624000000,-36.27116265,-121.71418,-130.81528
4625000000,-36.4127662,-121.90914,-130.9468179
4626000000,-36.55435126,-122.23843,-131.0783559
4627000000,-36.69591785,-122.32758,-131.2099035
4628000000,-36.837466,-122.41502,-131.3414122
4629000000,-36.97899574,-122.59369,-131.4729404
4630000000,-37.1205071,-122.73956,-131.6044492
4631000000,-37.2620001,-122.84122,-131.7359483
4632000000,-37.40347479,-122.93065,-131.867457
4633000000,-37.54493119,-123.05746,-131.9989561
4634000000,-37.68636932,-123.14538,-132.1304357
4635000000,-37.82778922,-123.41968,-132.2619153
4636000000,-37.96919092,-123.62228,-132.3933949
4637000000,-38.11057445,-123.65408,-132.5248649
4638000000,-38.25193983,-123.63066,-132.6562668
4639000000,-38.3932871,-123.87981,-132.7877172
4640000000,-38.53461628,-123.87063,-132.919226
4641000000,-38.67592741,-123.97417,-133.0506668
4642000000,-38.81722051,-124.18321,-133.1821075
4643000000,-38.95849562,-124.27448,-133.3134803
4644000000,-39.09975276,-124.35776,-133.4449405
4645000000,-39.24099196,-124.56535,-133.5763521
4646000000,-39.38221325,-124.6391,-133.7077152
4647000000,-39.52341667,-124.86549,-133.8391268
4648000000,-39.66460223,-124.98283,-133.9705773
4649000000,-39.80576998,-125.15546,-134.1019112
4650000000,-39.94691993,-125.12155,-134.233352
4651000000,-40.08805213,-125.17744,-134.3646665
4652000000,-40.22916659,-125.19072,-134.4960587
4653000000,-40.37026335,-125.627,-134.6274314
4654000000,-40.51134244,-125.66802,-134.7587751
4655000000,-40.65240388,-125.56722,-134.8901284
4656000000,-40.79344771,-126.03132,-135.021472
4657000000,-40.93447396,-125.98388,-135.1528837
4658000000,-41.07548265,-126.06718,-135.2841593
4659000000,-41.21647382,-126.36945,-135.4154932
4660000000,-41.35744749,-126.39705,-135.5468077
4661000000,-41.49840369,-126.31006,-135.6781416
4662000000,-41.63934245,-126.62622,-135.8094464
4663000000,-41.78026381,-126.83507,-135.9407608
4664000000,-41.92116779,-126.96158,-136.0719976
4665000000,-42.06205441,-126.96232,-136.2033607
4666000000,-42.20292372,-127.22784,-136.3345877
4667000000,-42.34377573,-127.15495,-136.4659411
4668000000,-42.48461049,-127.34921,-136.5971487
4669000000,-42.62542801,-127.59525,-136.7284729
4670000000,-42.76622833,-127.68758,-136.8596805
4671000000,-42.90701147,-127.77409,-136.9910144
4672000000,-43.04777747,-127.87596,-137.1222609
4673000000,-43.18852636,-128.03319,-137.2534394
4674000000,-43.32925815,-128.24136,-137.3847442
4675000000,-43.4699729,-128.29811,-137.515981
4676000000,-43.61067061,-128.32549,-137.6471595
4677000000,-43.75135133,-128.56932,-137.7784351
4678000000,-43.89201507,-128.79459,-137.9096039
4679000000,-44.03266188,-128.72865,-138.0408115
4680000000,-44.17329178,-128.74768,-138.1720385
4681000000,-44.31390479,-129.01616,-138.303285
4682000000,-44.45450095,-128.99498,-138.4344829
4683000000,-44.59508029,-129.30927,-138.5656226
4684000000,-44.73564284,-129.35083,-138.6968011
4685000000,-44.87618862,-129.50146,-138.8279796
4686000000,-45.01671767,-129.45341,-138.959226
4687000000,-45.15723001,-129.82275,-139.0903365
4688000000,-45.29772567,-129.98141,-139.2214956
4689000000,-45.43820469,-130.16154,-139.3527032
4690000000,-45.57866709,-130.0518,-139.4838137
4691000000,-45.7191129,-130.24985,-139.6150116
4692000000,-45.85954215,-130.52811,-139.7460833
4693000000,-45.99995486,-130.34705,-139.8772326
4694000000,-46.14035108,-130.55183,-140.0083625
4695000000,-46.28073082,-130.54837,-140.139541
4696000000,-46.42109412,-131.06198,-140.2706127
4697000000,-46.56144101,-131.01456,-140.4017231
4698000000,-46.70177151,-131.09523,-140.5328336
4699000000,-46.84208565,-131.13264,-140.6639441
4700000000,-46.98238347,-131.39597,-140.7950352
4701000000,-47.12266499,-131.47209,-140.926136
4702000000,-47.26293024,-131.47638,-141.057159
4703000000,-47.40317925,-131.58699,-141.1882987
4704000000,-47.54341205,-131.70866,-141.3193897
4705000000,-47.68362867,-131.64278,-141.4504614
4706000000,-47.82382914,-132.06534,-141.581533
4707000000,-47.96401348,-132.04382,-141.7126046
4708000000,-48.10418173,-132.09245,-141.8436471
4709000000,-48.24433391,-132.38211,-141.9746507
4710000000,-48.38447006,-132.41232,-142.1057612
4711000000,-48.5245902,-132.68996,-142.2368037
4712000000,-48.66469436,-132.65373,-142.3677782
4713000000,-48.80478258,-132.99023,-142.498811
4714000000,-48.94485487,-133.00606,-142.6298438
4715000000,-49.08491128,-132.95757,-142.7608571
4716000000,-49.22495182,-133.13849,-142.8918705
4717000000,-49.36497653,-133.26068,-143.0228935
4718000000,-49.50498543,-133.48523,-143.1539652
4719000000,-49.64497856,-133.80417,-143.2849105
4720000000,-49.78495595,-133.71169,-143.4159044
4721000000,-49.92491761,-133.89792,-143.5468887
4722000000,-50.06486359,-134.06323,-143.6778826
4723000000,-50.20479392,-133.98436,-143.8088668
4724000000,-50.34470861,-134.1012,-143.9398413
4725000000,-50.4846077,-134.35391,-144.0708158
4726000000,-50.62449122,-134.37025,-144.2017805
4727000000,-50.76435919,-134.41876,-144.332755
4728000000,-50.90421166,-134.52728,-144.4637101
4729000000,-51.04404863,-134.99228,-144.5946652
4730000000,-51.18387015,-134.96175,-144.7255522
4731000000,-51.32367625,-134.89066,-144.8566044
4732000000,-51.46346695,-135.28763,-144.9875012
4733000000,-51.60324227,-135.29498,-145.1184369
4734000000,-51.74300226,-135.29781,-145.2493725
4735000000,-51.88274693,-135.48871,-145.3802887
4736000000,-52.02247633,-135.50905,-145.5111563
4737000000,-52.16219047,-135.68849,-145.6420726
4738000000,-52.30188938,-135.95497,-145.7729888
4739000000,-52.4415731,-135.8284,-145.9039633
4740000000,-52.58124165,-136.10312,-146.0348503
4741000000,-52.72089506,-136.27388,-146.1657082
4742000000,-52.86053337,-136.27147,-146.2966536
4743000000,-53.00015659,-136.61586,-146.4274921
4744000000,-53.13976476,-136.54706,-146.5583597
4745000000,-53.27935791,-136.74516,-146.6892565
4746000000,-53.41893607,-136.80211,-146.8201242
4747000000,-53.55849926,-137.0567,-146.9510015
4748000000,-53.69804751,-137.3289,-147.0818691
4749000000,-53.83758086,-137.35695,-147.2127368
4750000000,-53.97709933,-137.46082,-147.343585
4751000000,-54.11660295,-137.49144,-147.4744429
4752000000,-54.25609175,-137.6991,-147.6053591
4753000000,-54.39556575,-137.80066,-147.7361491
4754000000,-54.53502499,-137.9648,-147.8669876
4755000000,-54.6744695,-138.13698,-147.997826
4756000000,-54.8138993,-138.11601,-148.1287034
4757000000,-54.95331443,-138.29663,-148.2595419
4758000000,-55.0927149,-138.44481,-148.3903124
4759000000,-55.23210076,-138.25854,-148.5211412
4760000000,-55.37147202,-138.60744,-148.6519505
4761000000,-55.51082872,-138.76086,-148.7827502
4762000000,-55.65017089,-138.98077,-148.9135595
4763000000,-55.78949856,-139.16562,-149.0443689
4764000000,-55.92881175,-138.88615,-149.1751685
4765000000,-56.06811049,-139.21092,-149.3059682
4766000000,-56.20739481,-139.14893,-149.4366998
4767000000,-56.34666474,-139.57758,-149.567548
4768000000,-56.48592031,-139.68115,-149.6983185
4769000000,-56.62516155,-139.58337,-149.8290502
4770000000,-56.76438848,-139.85541,-149.9598207
4771000000,-56.90360114,-139.99846,-150.0906494
4772000000,-57.04279955,-140.21883,-150.2214296
4773000000,-57.18198374,-140.30679,-150.352171
4774000000,-57.32115375,-140.21774,-150.4829415
4775000000,-57.46030959,-140.40707,-150.6136537
4776000000,-57.5994513,-140.63515,-150.7444631
4777000000,-57.7385789,-140.76889,-150.8752044
4778000000,-57.87769243,-140.85739,-151.0059458
4779000000,-58.01679192,-141.13239,-151.1366191
4780000000,-58.15587738,-141.17772,-151.2673508
4781000000,-58.29494886,-141.40831,-151.3980824
4782000000,-58.43400637,-141.31137,-151.5288238
4783000000,-58.57304995,-141.44542,-151.6595457
4784000000,-58.71207963,-141.76051,-151.7902579
4785000000,-58.85109543,-141.64348,-151.9209896
4786000000,-58.99009738,-141.80957,-152.0517018
4787000000,-59.12908552,-141.8808,-152.1823557
4788000000,-59.26805987,-142.1895,-152.3131068
4789000000,-59.40702045,-142.26335,-152.4438093
4790000000,-59.5459673,-142.27525,-152.5745118
4791000000,-59.68490045,-142.56264,-152.7052046
4792000000,-59.82381992,-142.53502,-152.8358876
4793000000,-59.96272574,-142.72034,-152.9665804
4794000000,-60.10161794,-142.71585,-153.0972732
4795000000,-60.24049655,-143.03351,-153.2279563
4796000000,-60.3793616,-143.41144,-153.3586296
4797000000,-60.51821311,-143.24495,-153.4893127
4798000000,-60.65705112,-143.3367,-153.6199666
4799000000,-60.79587565,-143.6409,-153.7505817
4800000000,-60.93468673,-143.54547,-153.8813036
4801000000,-61.07348439,-143.99425,-154.0118993
4802000000,-61.21226865,-143.93431,-154.1426115
4803000000,-61.35103956,-144.03333,-154.2732751
4804000000,-61.48979712,-144.23419,-154.4039096
4805000000,-61.62854138,-144.20392,-154.5345733
4806000000,-61.76727236,-144.5336,-154.6652078
4807000000,-61.90599009,-144.63649,-154.795784
4808000000,-62.04469459,-144.61749,-154.9264768
4809000000,-62.1833859,-144.80785,-155.057053
4810000000,-62.32206404,-144.92418,-155.1877458
4811000000,-62.46072905,-145.07838,-155.3183609
4812000000,-62.59938094,-145.08376,-155.4489857
4813000000,-62.73801975,-145.1575,-155.5795522
4814000000,-62.87664551,-145.37495,-155.7102255
4815000000,-63.01525824,-145.44069,-155.840792
4816000000,-63.15385798,-145.69371,-155.9713974
4817000000,-63.29244474,-145.67294,-156.1020027
4818000000,-63.43101857,-145.70181,-156.2326567
4819000000,-63.56957948,-146.21742,-156.3632037
4820000000,-63.7081275,-145.85892,-156.4937994
4821000000,-63.84666267,-146.04948,-156.6244436
4822000000,-63.98518501,-146.12965,-156.7549907
4823000000,-64.12369455,-146.38643,-156.8855766
4824000000,-64.26219132,-146.63855,-157.0161625
4825000000,-64.40067534,-146.93849,-157.1467388
4826000000,-64.53914664,-146.8396,-157.2773053
4827000000,-64.67760526,-147.01241,-157.4078815
4828000000,-64.81605121,-147.01703,-157.5384674
4829000000,-64.95448453,-147.47212,-157.6690339
4830000000,-65.09290525,-147.17218,-157.7996101
4831000000,-65.23131338,-147.30501,-157.9301572
4832000000,-65.36970897,-147.59422,-158.0607237
4833000000,-65.50809204,-147.6282,-158.1912805
4834000000,-65.64646262,-147.82167,-158.321779
4835000000,-65.78482073,-148.03113,-158.4523261
4836000000,-65.9231664,-148.02412,-158.5828829
4837000000,-66.06149966,-148.28944,-158.7134882
4838000000,-66.19982054,-148.35616,-158.8440256
4839000000,-66.33812906,-148.47272,-158.9745144
4840000000,-66.47642526,-148.63576,-159.1051003
4841000000,-66.61470916,-148.62993,-159.2356474
4842000000,-66.75298079,-148.83784,-159.3661653
4843000000,-66.89124018,-149.15875,-159.4966347
4844000000,-67.02948735,-148.95523,-159.6272303
4845000000,-67.16772233,-149.02205,-159.757758
4846000000,-67.30594515,-149.24831,-159.8882273
4847000000,-67.44415584,-149.42616,-160.0187938
4848000000,-67.58235442,-149.51505,-160.1493021
4849000000,-67.72054093,-149.54134,-160.2797617
4850000000,-67.85871539,-149.79288,-160.4102699
4851000000,-67.99687782,-149.76091,-160.5407782
4852000000,-68.13502826,-149.99265,-160.6713447
4853000000,-68.27316674,-150.10951,-160.8017946
4854000000,-68.41129327,-150.40158,-160.9323611
4855000000,-68.54940789,-150.13229,-161.0628596
4856000000,-68.68751063,-150.2493,-161.1932804
4857000000,-68.82560151,-150.57515,-161.3237789
4858000000,-68.96368057,-150.42102,-161.4542774
4859000000,-69.10174781,-150.88393,-161.5848148
4860000000,-69.23980329,-151.09718,-161.7152453
4861000000,-69.37784702,-150.93819,-161.8457341
4862000000,-69.51587903,-151.04578,-161.9762131
4863000000,-69.65389934,-151.22969,-162.1066825
4864000000,-69.79190799,-151.49115,-162.2371713
4865000000,-69.929905,-151.52087,-162.3676407
4866000000,-70.06789041,-151.75896,-162.49811
4867000000,-70.20586422,-151.78908,-162.6285211
4868000000,-70.34382649,-151.60742,-162.759039
4869000000,-70.48177722,-152.09058,-162.8895084
4870000000,-70.61971645,-151.94504,-163.019968
4871000000,-70.75764421,-152.25148,-163.1504277
4872000000,-70.89556052,-152.05324,-163.2808873
4873000000,-71.03346541,-152.38692,-163.411347
4874000000,-71.17135891,-152.53796,-163.5417484
4875000000,-71.30924104,-152.72276,-163.6722469
4876000000,-71.44711183,-152.70706,-163.8027065
4877000000,-71.58497132,-152.98286,-163.9331467
4878000000,-71.72281951,-152.93611,-164.0635287
4879000000,-71.86065645,-153.06934,-164.1939689
4880000000,-71.99848216,-153.13864,-164.3244285
4881000000,-72.13629666,-153.36264,-164.4548688
4882000000,-72.27409999,-153.40176,-164.5853478
4883000000,-72.41189217,-153.69595,-164.7157298
4884000000,-72.54967322,-153.76622,-164.8462283
4885000000,-72.68744318,-153.53014,-164.9765908
4886000000,-72.82520207,-153.77454,-165.1070699
4887000000,-72.96294991,-153.99947,-165.2374324
4888000000,-73.10068674,-154.10057,-165.3678726
4889000000,-73.23841259,-154.1349,-165.4982934
4890000000,-73.37612747,-154.3222,-165.6287142
4891000000,-73.51383141,-154.27238,-165.7591738
4892000000,-73.65152444,-154.52356,-165.8895363
4893000000,-73.7892066,-154.7435,-166.0200154
4894000000,-73.92687789,-154.84695,-166.1503779
4895000000,-74.06453836,-154.94333,-166.2808376
4896000000,-74.20218803,-154.89008,-166.4111418
4897000000,-74.33982692,-155.14609,-166.5416014
4898000000,-74.47745506,-155.25368,-166.6720028
4899000000,-74.61507248,-155.27826,-166.8024042
4900000000,-74.7526792,-155.37187,-166.9328055
4901000000,-74.89027525,-155.62703,-167.0632263
4902000000,-75.02786066,-155.50287,-167.1936277
4903000000,-75.16543545,-155.82518,-167.3239513
4904000000,-75.30299965,-156.05351,-167.454411
4905000000,-75.44055329,-156.22668,-167.5847346
4906000000,-75.57809639,-156.16042,-167.7151943
4907000000,-75.71562897,-156.37308,-167.8455374
4908000000,-75.85315107,-156.39139,-167.9759776
4909000000,-75.99066271,-156.41011,-168.1063595
4910000000,-76.12816392,-156.33086,-168.2367415
4911000000,-76.26565472,-156.71706,-168.3670651
4912000000,-76.40313514,-156.85158,-168.4974665
4913000000,-76.54060521,-157.03955,-168.627829
4914000000,-76.67806495,-157.03239,-168.7582303
4915000000,-76.81551438,-157.34518,-168.8886511
4916000000,-76.95295354,-157.53824,-169.0189748
4917000000,-77.09038245,-157.50377,-169.1493567
4918000000,-77.22780113,-157.53542,-169.2797192
4919000000,-77.36520961,-157.57536,-169.4101595
4920000000,-77.50260792,-157.81219,-169.540522
4921000000,-77.63999609,-157.72447,-169.6708262
4922000000,-77.77737413,-158.08684,-169.8012081
4923000000,-77.91474207,-158.10004,-169.9316289
4924000000,-78.05209995,-158.25862,-170.0619331
4925000000,-78.18944778,-158.1382,-170.1922957
4926000000,-78.3267856,-158.4436,-170.3226582
4927000000,-78.46411342,-158.64262,-170.4530207
4928000000,-78.60143127,-158.82523,-170.5833832
4929000000,-78.73873919,-158.63287,-170.7137457
4930000000,-78.87603718,-158.86043,-170.8440888
4931000000,-79.01332529,-158.92107,-170.9744513
4932000000,-79.15060353,-159.05219,-171.1047555
4933000000,-79.28787193,-159.24637,-171.235118
4934000000,-79.42513052,-159.38388,-171.3655194
4935000000,-79.56237932,-159.65533,-171.4958236
4936000000,-79.69961835,-159.4436,-171.626225
4937000000,-79.83684765,-159.67113,-171.7565875
4938000000,-79.97406723,-159.8665,-171.8869305
4939000000,-80.11127713,-159.95732,-172.0172153
4940000000,-80.24847737,-160.20256,-172.1476167
4941000000,-80.38566796,-160.25743,-172.2779792
4942000000,-80.52284895,-160.28951,-172.4082446
4943000000,-80.66002034,-160.35478,-172.538646
4944000000,-80.79718218,-160.57072,-172.6690085
4945000000,-80.93433448,-160.48793,-172.7992738
4946000000,-81.07147726,-160.82616,-172.9296752
4947000000,-81.20861056,-160.62418,-173.05996
4948000000,-81.3457344,-161.09503,-173.1903614
4949000000,-81.48284879,-161.44337,-173.3206461
4950000000,-81.61995378,-161.09235,-173.4509698
4951000000,-81.75704938,-161.40009,-173.5813712
4952000000,-81.89413561,-161.5441,-173.7117142
4953000000,-82.03121251,-161.6671,-173.8420379
4954000000,-82.16828009,-161.6586,-173.9723033
4955000000,-82.30533838,-161.86197,-174.1026463
4956000000,-82.44238741,-162.21748,-174.23297
4957000000,-82.5794272,-162.13577,-174.3633131
4958000000,-82.71645777,-162.19965,-174.4936367
4959000000,-82.85347915,-162.46091,-174.6240381
4960000000,-82.99049136,-162.61028,-174.7543035
4961000000,-83.12749443,-162.47374,-174.8846854
4962000000,-83.26448839,-162.57619,-175.0149508
4963000000,-83.40147325,-162.879,-175.1452744
4964000000,-83.53844904,-162.74454,-175.2755981
4965000000,-83.67541578,-162.98163,-175.4059412
4966000000,-83.8123735,-163.03549,-175.5362648
4967000000,-83.94932223,-163.46979,-175.6665302
4968000000,-84.08626198,-163.20352,-175.7969121
4969000000,-84.22319278,-163.26952,-175.9272358
4970000000,-84.36011466,-163.43048,-176.0575594
4971000000,-84.49702763,-163.54457,-176.1878831
4972000000,-84.63393173,-163.79071,-176.3182067
4973000000,-84.77082698,-163.86395,-176.4485304
4974000000,-84.90771339,-164.01413,-176.578854
4975000000,-85.044591,-164.09306,-176.7091194
4976000000,-85.18145982,-164.2771,-176.8394819
4977000000,-85.31831989,-164.4321,-176.9698055
4978000000,-85.45517122,-164.56009,-177.1001292
4979000000,-85.59201384,-164.53152,-177.2303946
4980000000,-85.72884777,-164.43004,-177.3607182
4981000000,-85.86567304,-164.7458,-177.4910224
