"Freq [GHz]","ang_deg(S(1,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(1,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'"
1.025,45.520308468824,-44.6496602192132,-44.6496602190959,45.4880461636271
1.026,45.306551620134,-44.8694230255108,-44.8694230253899,45.2847684973758
1.027,45.0926813690428,-45.089225370934,-45.0892253708095,45.0814005630169
1.028,44.878697562934,-45.3090673591999,-45.3090673590718,44.877942384354
1.029,44.6646000503353,-45.5289490938458,-45.5289490937141,44.674393987078
1.03,44.4503886809192,-45.7488706782298,-45.7488706780945,44.470755398774
1.031,44.2360633055043,-45.9688322155296,-45.9688322153908,44.2670266489276
1.032,44.0216237760563,-46.1888338087432,-46.1888338086008,44.063207768932
1.033,43.8070699456893,-46.4088755606876,-46.4088755605418,43.8592987920952
1.034,43.5924016686666,-46.6289575739992,-46.62895757385,43.6552997536458
1.035,43.3776188004016,-46.8490799511331,-46.8490799509804,43.4512106907408
1.036,43.1627211974591,-47.0692427943631,-47.069242794207,43.2470316424713
1.037,42.947708717556,-47.289446205781,-47.2894462056215,43.04276264987
1.038,42.7325812195623,-47.5096902872966,-47.5096902871338,42.8384037559174
1.039,42.5173385635018,-47.7299751406375,-47.7299751404712,42.6339550055485
1.04,42.301980610553,-47.9503008673483,-47.9503008671788,42.4294164456595
1.041,42.0865072230506,-48.1706675687909,-48.170667568618,42.2247881251143
1.042,41.8709182644849,-48.3910753461439,-48.3910753459677,42.0200700947509
1.043,41.6552135995037,-48.6115243004021,-48.6115243002227,41.8152624073884
1.044,41.4393930939127,-48.8320145323769,-48.8320145321942,41.6103651178327
1.045,41.2234566146758,-49.0525461426951,-49.0525461425093,41.4053782828839
1.046,41.0074040299163,-49.2731192317996,-49.2731192316106,41.2003019613417
1.047,40.7912352089172,-49.4937338999482,-49.493733899756,40.9951362140129
1.048,40.5749500221216,-49.7143902472138,-49.7143902470185,40.7898811037166
1.049,40.3585483411338,-49.9350883734843,-49.9350883732859,40.5845366952916
1.05,40.1420300387191,-50.1558283784618,-50.1558283782603,40.3791030556018
1.051,39.9253949888048,-50.3766103616627,-50.3766103614581,40.1735802535433
1.052,39.7086430664803,-50.5974344224175,-50.5974344222099,39.9679683600496
1.053,39.4917741479977,-50.8183006598701,-50.8183006596595,39.762267448099
1.054,39.2747881107719,-51.039209172978,-51.0392091727644,39.5564775927198
1.055,39.0576848333812,-51.2601600605118,-51.2601600602952,39.3505988709969
1.056,38.840464195567,-51.4811534210549,-51.4811534208354,39.1446313620777
1.057,38.6231260782349,-51.7021893530035,-51.702189352781,38.9385751471782
1.058,38.4056703634541,-51.923267954566,-51.9232679543406,38.7324303095889
1.059,38.1880969344578,-52.1443893237629,-52.1443893235346,38.5261969346811
1.06,37.9704056756434,-52.3655535584267,-52.3655535581956,38.3198751099126
1.061,37.7525964725723,-52.5867607562015,-52.5867607559676,38.1134649248334
1.062,37.5346692119704,-52.8080110145426,-52.8080110143059,37.9069664710921
1.063,37.3166237817272,-53.0293044307167,-53.0293044304772,37.700379842441
1.064,37.0984600708965,-53.2506411018012,-53.2506411015589,37.4937051347424
1.065,36.8801779696962,-53.472021124684,-53.472021124439,37.2869424459745
1.066,36.6617773695074,-53.6934445960637,-53.693444595816,37.0800918762364
1.067,36.4432581628751,-53.914911612449,-53.9149116121986,36.873153527754
1.068,36.2246202435075,-54.1364222701584,-54.1364222699053,36.6661275048862
1.069,36.0058635062754,-54.3579766653203,-54.3579766650645,36.4590139141297
1.07,35.7869878472124,-54.5795748938724,-54.579574893614,36.2518128641248
1.071,35.5679931635142,-54.8012170515617,-54.8012170513007,36.0445244656609
1.072,35.3488793535379,-55.0229032339444,-55.0229032336809,35.8371488316817
1.073,35.1296463168022,-55.2446335363854,-55.2446335361193,35.6296860772913
1.074,34.9102939539856,-55.4664080540581,-55.4664080537895,35.4221363197583
1.075,34.6908221669275,-55.6882268819445,-55.6882268816734,35.2144996785222
1.076,34.4712308586257,-55.9100901148347,-55.9100901145611,35.0067762751981
1.077,34.2515199332373,-56.1319978473267,-56.1319978470507,34.798966233582
1.078,34.0316892960765,-56.3539501738264,-56.3539501735479,34.5910696796558
1.079,33.8117388536149,-56.5759471885471,-56.5759471882662,34.3830867415926
1.08,33.5916685134802,-56.7979889855095,-56.7979889852262,34.1750175497618
1.081,33.3714781844548,-57.0200756585416,-57.0200756582559,33.9668622367336
1.082,33.1511677764756,-57.2422073012782,-57.2422073009902,33.7586209372844
1.083,32.9307372006327,-57.4643840071609,-57.4643840068706,33.5502937884017
1.084,32.7101863691679,-57.6866058694381,-57.6866058691454,33.3418809292884
1.085,32.4895151954738,-57.9088729811643,-57.9088729808693,33.1333825013681
1.086,32.268723594093,-58.1311854352002,-58.1311854349031,32.9247986482897
1.087,32.047811480716,-58.353543324213,-58.3535433239136,32.716129515932
1.088,31.8267787721806,-58.5759467406752,-58.5759467403737,32.5073752524082
1.089,31.6056253864702,-58.7983957768653,-58.7983957765615,32.2985360080707
1.09,31.3843512427122,-59.0208905248671,-59.0208905245612,32.0896119355152
1.091,31.1629562611767,-59.24343107657,-59.2434310762619,31.8806031895856
1.092,30.941440363275,-59.4660175236682,-59.466017523358,31.6715099273783
1.093,30.7198034715578,-59.6886499576612,-59.688649957349,31.4623323082461
1.094,30.4980455097135,-59.9113284698533,-59.911328469539,31.2530704938031
1.095,30.2761664025666,-60.1340531513534,-60.134053151037,31.043724647928
1.096,30.0541660760755,-60.3568240930749,-60.3568240927565,30.8342949367695
1.097,29.8320444573313,-60.5796413857357,-60.5796413854153,30.6247815287493
1.098,29.6098014745552,-60.8025051198577,-60.8025051195354,30.4151845945665
1.099,29.3874370570967,-61.0254153857673,-61.025415385443,30.2055043072016
1.1,29.1649511354318,-61.2483722735942,-61.248372273268,29.9957408419207
1.101,28.9423436411603,-61.4713758732725,-61.4713758729444,29.7858943762786
1.102,28.719614507004,-61.6944262745396,-61.6944262742096,29.575965090123
1.103,28.4967636668047,-61.9175235669365,-61.9175235666046,29.3659531655986
1.104,28.2737910555208,-62.1406678398076,-62.1406678394739,29.1558587871498
1.105,28.0506966092263,-62.3638591823006,-62.3638591819651,28.9456821415253
1.106,27.8274802651071,-62.5870976833662,-62.5870976830289,28.735423417781
1.107,27.604141961459,-62.8103834317583,-62.8103834314192,28.5250828072833
1.108,27.3806816376853,-63.0337165160334,-63.0337165156925,28.3146605037133
1.109,27.1570992342938,-63.257097024551,-63.2570970242084,28.1041567030691
1.11,26.9333946928938,-63.4805250454733,-63.480525045129,27.8935716036697
1.111,26.7095679561939,-63.7040006667648,-63.7040006664188,27.6829054061583
1.112,26.4856189679986,-63.9275239761926,-63.927523975845,27.4721583135047
1.113,26.2615476732054,-64.1510950613263,-64.151095060977,27.2613305310091
1.114,26.0373540178021,-64.3747140095373,-64.3747140091865,27.0504222663045
1.115,25.8130379488634,-64.5983809079996,-64.5983809076471,26.8394337293602
1.116,25.5885994145475,-64.8220958436889,-64.8220958433349,26.628365132484
1.117,25.3640383640932,-65.045858903383,-65.0458589030275,26.4172166903254
1.118,25.1393547478167,-65.2696701736616,-65.2696701733045,26.2059886198781
1.119,24.9145485171074,-65.4935297409062,-65.4935297405476,25.9946811404827
1.12,24.6896196244253,-65.7174376912998,-65.7174376909397,25.7832944738291
1.121,24.4645680232972,-65.9413941108271,-65.9413941104656,25.5718288439595
1.122,24.2393936683125,-66.1653990852745,-66.1653990849116,25.3602844772699
1.123,24.0140965151201,-66.3894527002299,-66.3894526998655,25.1486616025132
1.124,23.7886765204245,-66.6135550410822,-66.6135550407163,24.9369604508013
1.125,23.5631336419817,-66.8377061930221,-66.8377061926549,24.7251812556069
1.126,23.3374678385953,-67.0619062410413,-67.0619062406728,24.5133242527659
1.127,23.1116790701128,-67.286155269933,-67.2861552695632,24.3013896804798
1.128,22.885767297421,-67.5104533642913,-67.5104533639202,24.0893777793168
1.129,22.6597324824418,-67.7348006085116,-67.7348006081392,23.8772887922143
1.13,22.4335745881287,-67.9591970867902,-67.9591970864165,23.6651229644807
1.131,22.2072935784615,-68.1836428831246,-68.1836428827497,23.4528805437968
1.132,21.9808894184424,-68.4081380813132,-68.4081380809371,23.2405617802175
1.133,21.754362074091,-68.6326827649554,-68.632682764578,23.028166926174
1.134,21.5277115124405,-68.8572770174515,-68.8572770170729,22.8156962364742
1.135,21.3009377015322,-69.0819209220027,-69.081920921623,22.603149968305
1.136,21.0740406104112,-69.3066145616111,-69.3066145612303,22.3905283812332
1.137,20.8470202091213,-69.5313580190794,-69.5313580186975,22.1778317372072
1.138,20.6198764687003,-69.7561513770117,-69.7561513766287,21.9650603005574
1.139,20.3926093611748,-69.9809947178123,-69.9809947174282,21.7522143379982
1.14,20.1652188595547,-70.2058881236867,-70.2058881233015,21.539294118628
1.141,19.9377049378293,-70.4308316766408,-70.4308316762547,21.3262999139316
1.142,19.7100675709603,-70.6558254584818,-70.6558254580946,21.1132319977793
1.143,19.4823067348776,-70.8808695508173,-70.8808695504292,20.900090646429
1.144,19.2544224064736,-71.105964035056,-71.1059640346668,20.6868761385263
1.145,19.0264145635975,-71.3311089924069,-71.3311089920168,20.4735887551054
1.146,18.7982831850495,-71.5563045038804,-71.5563045034894,20.2602287795892
1.147,18.5700282505756,-71.7815506502874,-71.7815506498955,20.0467964977902
1.148,18.3416497408614,-72.0068475122397,-72.0068475118469,19.8332921979106
1.149,18.1131476375261,-72.2321951701501,-72.2321951697564,19.6197161705428
1.15,17.8845219231169,-72.457593704232,-72.4575937038376,19.4060687086693
1.151,17.6557725811026,-72.6830431945001,-72.6830431941048,19.192350107663
1.152,17.4268995958676,-72.9085437207698,-72.9085437203737,18.9785606652873
1.153,17.1979029527055,-73.1340953626576,-73.1340953622607,18.7647006816958
1.154,16.9687826378127,-73.359698199581,-73.3596981991833,18.5507704594323
1.155,16.7395386382822,-73.5853523107587,-73.5853523103603,18.3367703034308
1.156,16.5101709420968,-73.8110577752103,-73.8110577748112,18.1227005210147
1.157,16.2806795381228,-74.0368146717569,-74.0368146713571,17.9085614218968
1.158,16.0510644161026,-74.2626230790208,-74.2626230786203,17.6943533181787
1.159,15.8213255666488,-74.4884830754252,-74.4884830750241,17.4800765243503
1.16,15.5914629812364,-74.7143947391954,-74.7143947387936,17.265731357289
1.161,15.3614766521962,-74.9403581483575,-74.9403581479551,17.0513181362589
1.162,15.1313665727079,-75.1663733807395,-75.1663733803365,16.8368371829105
1.163,14.9011327367925,-75.3924405139709,-75.3924405135673,16.6222888212792
1.164,14.6707751393053,-75.6185596254828,-75.6185596250787,16.4076733777845
1.165,14.4402937759281,-75.8447307925082,-75.8447307921035,16.1929911812292
1.166,14.2096886431621,-76.070954092082,-76.0709540916768,15.9782425627977
1.167,13.9789597383204,-76.297229601041,-76.2972296006353,15.7634278560551
1.168,13.7481070595196,-76.5235573960239,-76.5235573956178,15.5485473969461
1.169,13.5171306056729,-76.749937553472,-76.7499375530653,15.333601523793
1.17,13.2860303764817,-76.9763701496283,-76.9763701492212,15.1185905772945
1.171,13.0548063724277,-77.2028552605386,-77.2028552601311,14.9035149005242
1.172,12.8234585947649,-77.4293929620511,-77.4293929616433,14.6883748389287
1.173,12.5919870455113,-77.6559833298167,-77.6559833294084,14.473170740326
1.174,12.3603917274407,-77.8826264392887,-77.8826264388801,14.2579029549035
1.175,12.1286726440743,-78.1093223657238,-78.1093223653149,14.0425718352162
1.176,11.8968297996724,-78.3360711841814,-78.336071183772,13.8271777361846
1.177,11.6648631992254,-78.5628729695239,-78.5628729691142,13.6117210150925
1.178,11.4327728484454,-78.7897277964173,-78.7897277960074,13.396202031585
1.179,11.2005587537577,-79.016635739331,-79.0166357389208,13.180621147666
1.18,10.9682209222911,-79.2435968725378,-79.2435968721274,12.964978727696
1.181,10.7357593618697,-79.4706112701144,-79.4706112697038,12.7492751383895
1.182,10.5031740810036,-79.6976790059414,-79.6976790055305,12.5335107488124
1.183,10.2704650888794,-79.9248001537033,-79.9248001532923,12.3176859303797
1.184,10.0376323953512,-80.1519747868892,-80.151974786478,12.1018010568524
1.185,9.80467601093136,-80.3792029787922,-80.3792029783808,11.8858565043349
1.186,9.57159594678051,-80.6064848025102,-80.6064848020987,11.6698526512719
1.187,9.33839221469826,-80.8338203309459,-80.8338203305343,11.4537898784456
1.188,9.10506482711362,-81.061209636807,-81.0612096363952,11.2376685689729
1.189,8.87161379707492,-81.288652792606,-81.2886527921941,11.0214891083015
1.19,8.63803913823983,-81.5161498706612,-81.5161498702493,10.8052518842073
1.191,8.4043408648658,-81.7437009430962,-81.7437009426843,10.588957286791
1.192,8.17051899179953,-81.9713060818405,-81.9713060814285,10.3726057084743
1.193,7.93657353446673,-82.1989653586294,-82.1989653582174,10.1561975439968
1.194,7.7025045088621,-82.4266788450044,-82.4266788445925,9.9397331904124
1.195,7.46831193153855,-82.6544466123136,-82.6544466119017,9.72321304708543
1.196,7.23399581959694,-82.8822687317116,-82.8822687312997,9.50663751568692
1.197,6.99955619067512,-83.1101452741598,-83.1101452737479,9.290007000191
1.198,6.76499306293748,-83.3380763104266,-83.3380763100148,9.07332190687072
1.199,6.5303064550639,-83.5660619110881,-83.5660619106764,8.85658264429417
1.2,6.29549638623883,-83.7941021465276,-83.794102146116,8.63978962332043
1.201,6.06056287614037,-84.0221970869362,-84.0221970865248,8.42294325709534
1.202,5.82550594492848,-84.2503468023135,-84.2503468019022,8.20604396104724
1.203,5.5903256132346,-84.478551362467,-84.4785513620559,7.98909215288257
1.204,5.35502190214966,-84.7068108370129,-84.706810836602,7.77208825258186
1.205,5.11959483321254,-84.9351252953765,-84.9351252949657,7.55503268239446
1.206,4.88404442839876,-85.1634948067917,-85.1634948063812,7.33792586683477
1.207,4.64837071010858,-85.3919194403024,-85.3919194398921,7.12076823267707
1.208,4.41257370115518,-85.6203992647619,-85.6203992643518,6.90356020895102
1.209,4.17665342475273,-85.8489343488334,-85.8489343484236,6.68630222693652
1.21,3.9406099045045,-86.0775247609906,-86.077524760581,6.4689947201594
1.211,3.70444316439028,-86.3061705695175,-86.3061705691083,6.25163812438571
1.212,3.46815322875467,-86.5348718425093,-86.5348718421004,6.03423287761727
1.213,3.23174012229428,-86.763628647872,-86.7636286474634,5.81677942008627
1.214,2.99520387004537,-86.9924410533235,-86.9924410529153,5.59927819424977
1.215,2.75854449737149,-87.2213091263932,-87.2213091259853,5.38172964478507
1.216,2.5217620299504,-87.4502329344226,-87.450232934015,5.16413421858373
1.217,2.28485649376142,-87.6792125445658,-87.6792125441587,4.94649236474635
1.218,2.04782791507269,-87.9082480237898,-87.9082480233831,4.72880453457718
1.219,1.81067632042786,-88.1373394388745,-88.1373394384682,4.51107118157818
1.22,1.57340173663303,-88.3664868564134,-88.3664868560075,4.29329276144359
1.221,1.33600419074368,-88.5956903428137,-88.5956903424083,4.07546973205415
1.222,1.09848371005111,-88.8249499642968,-88.8249499638919,3.85760255347125
1.223,0.86084032206902,-89.0542657868988,-89.0542657864944,3.63969168793091
1.224,0.623074054520035,-89.2836378764705,-89.2836378760665,3.42173759983801
1.225,0.385184935321801,-89.513066298678,-89.5130662982745,3.20374075575992
1.226,0.147172992573405,-89.742551119003,-89.7425511186001,2.98570162442085
1.227,-0.0909617454585146,-89.9720924027433,-89.9720924023409,2.7676206766952
1.228,-0.329219250354159,-90.201690215013,-90.2016902146112,2.54949838560156
1.229,-0.567599493554157,-90.4313446207432,-90.4313446203419,2.33133522629618
1.23,-0.806102446374209,-90.6610556846817,-90.6610556842811,2.11313167606688
1.231,-1.04472808001933,-90.8908234713945,-90.8908234709945,1.8948882143261
1.232,-1.28347636559815,-91.1206480452651,-91.1206480448657,1.67660532260494
1.233,-1.52234727413776,-91.3505294704956,-91.3505294700968,1.45828348454585
1.234,-1.76134077659818,-91.5804678111069,-91.5804678107088,1.23992318589662
1.235,-2.00045684388723,-91.810463130939,-91.8104631305416,1.02152491450331
1.236,-2.23969544687538,-92.0405154936518,-92.040515493255,0.803089160303356
1.237,-2.47905655641092,-92.2706249627252,-92.2706249623291,0.584616415318876
1.238,-2.71854014333481,-92.5007916014594,-92.500791601064,0.366107173649695
1.239,-2.9581461784962,-92.7310154729758,-92.7310154725811,0.147561931466248
1.24,-3.19787463276762,-92.9612966402172,-92.9612966398233,-0.0710188129974729
1.241,-3.43772547706043,-93.1916351659483,-93.1916351655551,-0.289634559450871
1.242,-3.67769868234036,-93.4220311127559,-93.4220311123635,-0.508284805554171
1.243,-3.91779421964344,-93.65248454305,-93.6524845426583,-0.726969046925607
1.244,-4.15801206009143,-93.8829955190634,-93.8829955186725,-0.945686777148609
1.245,-4.39835217490781,-94.113564102853,-94.1135641024629,-1.16443748777932
1.246,-4.63881453543415,-94.3441903562997,-94.3441903559105,-1.38322066835396
1.247,-4.87939911314563,-94.5748743411094,-94.574874340721,-1.60203580639639
1.248,-5.12010587966773,-94.8056161188127,-94.8056161184252,-1.82088238742545
1.249,-5.36093480679243,-95.0364157507665,-95.0364157503798,-2.0397598949629
1.25,-5.60188586649452,-95.2672732981534,-95.2672732977675,-2.25866781054064
1.251,-5.84295903094838,-95.4981888219829,-95.498188821598,-2.4776056137088
1.252,-6.08415427254457,-95.7291623830919,-95.7291623827078,-2.69657278204335
1.253,-6.32547156390661,-95.9601940421447,-95.9601940417616,-2.91556879115396
1.254,-6.56691087790771,-96.1912838596342,-96.1912838592519,-3.13459311469171
1.255,-6.80847218768816,-96.4224318958818,-96.4224318955005,-3.35364522435714
1.256,-7.05015546667193,-96.6536382110385,-96.6536382106581,-3.5727245899083
1.257,-7.29196068858438,-96.8849028650849,-96.8849028647055,-3.79183067916852
1.258,-7.53388782746934,-97.1162259178324,-97.116225917454,-4.01096295803472
1.259,-7.77593685770648,-97.3476074289231,-97.3476074285457,-4.23012089048531
1.26,-8.018107754029,-97.5790474578307,-97.5790474574542,-4.44930393858846
1.261,-8.26040049154141,-97.810546063861,-97.8105460634856,-4.66851156251043
1.262,-8.50281504573691,-98.0421033061526,-98.0421033057781,-4.88774322052337
1.263,-8.74535139251556,-98.273719243677,-98.2737192433036,-5.10699836901418
1.264,-8.98800950820251,-98.5053939352401,-98.5053939348678,-5.32627646249242
1.265,-9.23078936956546,-98.7371274394819,-98.7371274391105,-5.54557695359881
1.266,-9.47369095383318,-98.9689198148771,-98.9689198145068,-5.76489929311358
1.267,-9.71671423871422,-99.2007711197367,-99.2007711193675,-5.98424292996515
1.268,-9.95985920241472,-99.4326814122074,-99.4326814118393,-6.20360731123831
1.269,-10.2031258236572,-99.6646507502731,-99.664650749906,-6.42299188218291
1.27,-10.4465140816992,-99.8966791917546,-99.8966791913887,-6.64239608622225
1.271,-10.6900239563523,-100.128766794311,-100.128766793947,-6.86181936496207
1.272,-10.9336554280002,-100.360913615442,-100.360913615078,-7.08126115819864
1.273,-11.1774084776189,-100.593119712482,-100.59311971212,-7.3007209039279
1.274,-11.4212830867944,-100.82538514261,-100.825385142249,-7.52019803835369
1.275,-11.6652792377429,-101.057709962844,-101.057709962484,-7.73969199589692
1.276,-11.90939691333,-101.290094230043,-101.290094229684,-7.95920220920409
1.277,-12.1536360970894,-101.522538000908,-101.52253800055,-8.17872810915602
1.278,-12.397996773243,-101.755041331982,-101.755041331625,-8.39826912487656
1.279,-12.6424789267207,-101.987604279652,-101.987604279297,-8.61782468374206
1.28,-12.8870825431795,-102.22022690015,-102.220226899796,-8.83739421138926
1.281,-13.1318076090239,-102.452909249551,-102.452909249198,-9.05697713172504
1.282,-13.3766541114253,-102.685651383776,-102.685651383424,-9.27657286693451
1.283,-13.6216220383424,-102.918453358591,-102.918453358241,-9.49618083749083
1.284,-13.8667113785418,-103.151315229611,-103.151315229262,-9.71580046216352
1.285,-14.111922121617,-103.384237052295,-103.384237051947,-9.93543115802754
1.286,-14.3572542580099,-103.617218881954,-103.617218881607,-10.1550723404723
1.287,-14.6027077790311,-103.850260773745,-103.850260773399,-10.3747234232108
1.288,-14.8482826768798,-104.083362782675,-104.083362782331,-10.5943838182885
1.289,-15.0939789446654,-104.316524963602,-104.316524963259,-10.8140529360924
1.29,-15.3397965764277,-104.549747371236,-104.549747370894,-11.0337301853602
1.291,-15.5857355671578,-104.783030060136,-104.783030059796,-11.2534149731889
1.292,-15.8317959128195,-105.016373084716,-105.016373084377,-11.4731067050444
1.293,-16.07797761037,-105.249776499241,-105.249776498904,-11.6928047847706
1.294,-16.3242806577816,-105.483240357833,-105.483240357497,-11.9125086145978
1.295,-16.5707050540622,-105.716764714466,-105.716764714131,-12.1322175951525
1.296,-16.8172507992777,-105.950349622972,-105.950349622638,-12.3519311254665
1.297,-17.0639178945729,-106.183995137036,-106.183995136704,-12.5716486029853
1.298,-17.3107063421932,-106.417701310204,-106.417701309873,-12.791369423578
1.299,-17.5576161455067,-106.651468195877,-106.651468195547,-13.0110929815461
1.3,-17.8046473090257,-106.885295847316,-106.885295846988,-13.2308186696324
1.301,-18.0517998384286,-107.119184317641,-107.119184317314,-13.4505458790305
1.302,-18.2990737405822,-107.353133659833,-107.353133659508,-13.6702739993938
1.303,-18.5464690235639,-107.587143926734,-107.58714392641,-13.8900024188444
1.304,-18.7939856966836,-107.821215171046,-107.821215170724,-14.1097305239824
1.305,-19.0416237705066,-108.055347445337,-108.055347445016,-14.3294576998953
1.306,-19.2893832568754,-108.289540802037,-108.289540801717,-14.5491833301663
1.307,-19.5372641689329,-108.523795293439,-108.523795293121,-14.7689067968842
1.308,-19.7852665211447,-108.758110971705,-108.758110971388,-14.9886274806521
1.309,-20.0333903293222,-108.992487888858,-108.992487888543,-15.2083447605968
1.31,-20.281635610645,-109.226926096793,-109.226926096479,-15.4280580143771
1.311,-20.5300023836844,-109.461425647269,-109.461425646957,-15.6477666181939
1.312,-20.7784906684261,-109.695986591917,-109.695986591607,-15.8674699467985
1.313,-21.0271004862937,-109.930608982236,-109.930608981926,-16.0871673735019
1.314,-21.2758318601718,-110.165292869593,-110.165292869285,-16.3068582701839
1.315,-21.5246848144297,-110.400038305231,-110.400038304925,-16.5265420073019
1.316,-21.773659374944,-110.634845340263,-110.634845339958,-16.7462179539
1.317,-22.0227555691237,-110.869714025674,-110.869714025371,-16.965885477618
1.318,-22.2719734259325,-111.104644412325,-111.104644412024,-17.1855439447003
1.319,-22.5213129759134,-111.339636550951,-111.339636550651,-17.4051927200048
1.32,-22.7707742512123,-111.574690492163,-111.574690491865,-17.6248311670118
1.321,-23.0203572856021,-111.809806286449,-111.809806286152,-17.8444586478332
1.322,-23.2700621145069,-112.044983984175,-112.044983983879,-18.0640745232207
1.323,-23.5198887750261,-112.280223635584,-112.280223635289,-18.2836781525753
1.324,-23.7698373059588,-112.5155252908,-112.515525290507,-18.5032688939558
1.325,-24.0199077478279,-112.750888999828,-112.750888999537,-18.7228461040875
1.326,-24.2701001429053,-112.986314812554,-112.986314812265,-18.9424091383711
1.327,-24.5204145352357,-113.221802778746,-113.221802778458,-19.1619573508916
1.328,-24.770850970662,-113.457352948056,-113.457352947769,-19.3814900944264
1.329,-25.0214094968498,-113.69296537002,-113.692965369735,-19.6010067204548
1.33,-25.2720901633123,-113.928640094059,-113.928640093775,-19.8205065791658
1.331,-25.5228930214353,-114.164377169481,-114.164377169199,-20.0399890194673
1.332,-25.7738181245027,-114.400176645482,-114.400176645202,-20.2594533889942
1.333,-26.0248655277211,-114.636038571145,-114.636038570867,-20.4788990341175
1.334,-26.2760352882458,-114.871962995443,-114.871962995167,-20.698325299952
1.335,-26.5273274652057,-115.10794996724,-115.107949966965,-20.9177315303656
1.336,-26.7787421197291,-115.343999535289,-115.343999535016,-21.1371170679869
1.337,-27.0302793149691,-115.580111748239,-115.580111747967,-21.3564812542143
1.338,-27.2819391161298,-115.816286654628,-115.816286654358,-21.5758234292237
1.339,-27.5337215904914,-116.052524302893,-116.052524302625,-21.7951429319772
1.34,-27.785626807437,-116.288824741364,-116.288824741097,-22.0144391002311
1.341,-28.0376548384777,-116.525188018267,-116.525188018002,-22.2337112705442
1.342,-28.2898057572794,-116.761614181727,-116.761614181463,-22.452958778286
1.343,-28.5420796396889,-116.998103279767,-116.998103279505,-22.6721809576447
1.344,-28.79447656376,-117.23465536031,-117.23465536005,-22.8913771416353
1.345,-29.0469966097803,-117.47127047118,-117.471270470921,-23.1105466621074
1.346,-29.2996398602972,-117.707948660101,-117.707948659843,-23.3296888497536
1.347,-29.5524064001451,-117.944689974702,-117.944689974446,-23.5488030341168
1.348,-29.8052963164717,-118.181494462516,-118.181494462262,-23.7678885435987
1.349,-30.0583096987651,-118.41836217098,-118.418362170727,-23.9869447054672
1.35,-30.3114466388806,-118.655293147437,-118.655293147186,-24.2059708458641
1.351,-30.5647072310676,-118.892287439139,-118.892287438889,-24.4249662898129
1.352,-30.8180915719972,-119.129345093244,-119.129345092997,-24.6439303612267
1.353,-31.071599760789,-119.366466156822,-119.366466156577,-24.8628623829152
1.354,-31.3252318990384,-119.603650676853,-119.603650676609,-25.0817616765927
1.355,-31.5789880908442,-119.840898700227,-119.840898699984,-25.3006275628855
1.356,-31.8328684428362,-120.078210273749,-120.078210273508,-25.5194593613388
1.357,-32.086873064203,-120.315585444137,-120.315585443898,-25.738256390425
1.358,-32.3410020667189,-120.553024258025,-120.553024257787,-25.95701796755
1.359,-32.5952555647727,-120.790526761962,-120.790526761726,-26.175743409061
1.36,-32.8496336753952,-121.028093002416,-121.028093002182,-26.3944320302534
1.361,-33.1041365182873,-121.265723025774,-121.265723025541,-26.6130831453782
1.362,-33.3587642158479,-121.50341687834,-121.503416878109,-26.8316960676487
1.363,-33.6135168932025,-121.741174606343,-121.741174606113,-27.0502701092475
1.364,-33.8683946782314,-121.97899625593,-121.978996255703,-27.2688045813335
1.365,-34.1233977015983,-122.216881873176,-122.21688187295,-27.487298794049
1.366,-34.3785260967781,-122.454831504076,-122.454831503852,-27.705752056526
1.367,-34.6337800000868,-122.692845194555,-122.692845194332,-27.924163676893
1.368,-34.889159550709,-122.930922990461,-122.930922990241,-28.1425329622819
1.369,-35.1446648907275,-123.169064937574,-123.169064937355,-28.3608592188343
1.37,-35.4002961651522,-123.407271081601,-123.407271081384,-28.5791417517082
1.371,-35.6560535219487,-123.645541468181,-123.645541467965,-28.7973798650841
1.372,-35.9119371120679,-123.883876142883,-123.883876142669,-29.0155728621719
1.373,-36.1679470894751,-124.12227515121,-124.122275150998,-29.2337200452166
1.374,-36.4240836111792,-124.360738538602,-124.360738538391,-29.4518207155048
1.375,-36.6803468372626,-124.599266350431,-124.599266350222,-29.6698741733709
1.376,-36.9367369309101,-124.837858632007,-124.837858631799,-29.8878797182029
1.377,-37.1932540584391,-125.076515428578,-125.076515428373,-30.1058366484489
1.378,-37.4498983893294,-125.315236785333,-125.31523678513,-30.3237442616224
1.379,-37.7066700962524,-125.554022747401,-125.554022747198,-30.5416018543085
1.38,-37.9635693551022,-125.79287335985,-125.792873359649,-30.7594087221698
