Freq(Hz),S11 Phase_copper strip,S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
1112000000,102.00081,-20.86174539,-159.31897,-96.93202418
1113000000,101.91316,-21.18850107,-159.39848,-97.12502286
1114000000,102.01121,-21.51607485,-159.38957,-97.31815754
1115000000,102.04163,-21.84447877,-159.79143,-97.51096194
1116000000,101.69293,-22.17372511,-159.72687,-97.70370806
1117000000,101.83335,-22.50382639,-160.12399,-97.89648332
1118000000,101.52708,-22.8347954,-159.92543,-98.08902544
1119000000,101.44305,-23.16664518,-160.62401,-98.28156756
1120000000,101.44758,-23.49938901,-160.74425,-98.47400283
1121000000,101.64629,-23.83304047,-161.16585,-98.66632153
1122000000,101.43974,-24.16761338,-161.08682,-98.85869851
1123000000,101.71218,-24.50312184,-161.50302,-99.0508035
1124000000,101.33937,-24.83958026,-162.02647,-99.24285992
1125000000,101.54929,-25.17700328,-161.75508,-99.43492605
1126000000,101.50792,-25.51540586,-162.04124,-99.62690476
1127000000,101.45276,-25.85480326,-162.60559,-99.81866976
1128000000,100.99992,-26.19521102,-162.98958,-100.0104445
1129000000,101.0509,-26.53664498,-163.28549,-100.2021512
1130000000,101.02708,-26.8791213,-163.20631,-100.3938093
1131000000,101.15398,-27.22265645,-163.20555,-100.5853509
1132000000,101.12669,-27.5672672,-163.67834,-100.7768439
1133000000,101.16252,-27.91297066,-163.40096,-100.9682786
1134000000,101.15022,-28.25978425,-164.0519,-101.1595385
1135000000,101.12675,-28.60772574,-164.11205,-101.3508955
1136000000,100.69099,-28.95681322,-164.07256,-101.5421165
1137000000,100.85965,-29.30706513,-164.73988,-101.7332987
1138000000,100.93375,-29.65850023,-165.11131,-101.9244225
1139000000,101.06365,-30.01113765,-165.15141,-102.1154881
1140000000,100.92532,-30.36499689,-165.10597,-102.3064469
1141000000,100.64035,-30.72009778,-165.44252,-102.4973667
1142000000,100.61797,-31.07646051,-165.8615,-102.688306
1143000000,100.91517,-31.43410566,-166.14777,-102.8790996
1144000000,100.84031,-31.79305417,-166.37892,-103.0698447
1145000000,100.9306,-32.15332735,-166.12321,-103.260512
1146000000,100.93015,-32.51494691,-166.83849,-103.4512181
1147000000,100.86128,-32.87793491,-167.20491,-103.6418272
1148000000,100.76015,-33.24231382,-167.23485,-103.8323196
1149000000,100.84553,-33.6081065,-167.47426,-104.0229092
1150000000,100.81502,-33.9753362,-167.66042,-104.2132948
1151000000,100.98771,-34.34402658,-167.78284,-104.4037387
1152000000,100.91585,-34.71420167,-168.384,-104.5940855
1153000000,101.15616,-35.08588593,-168.11021,-104.7844905
1154000000,100.91934,-35.45910422,-168.55536,-104.9747498
1155000000,101.17037,-35.8338818,-168.85503,-105.1649606
1156000000,101.12042,-36.21024436,-168.98042,-105.3551907
1157000000,101.14624,-36.58821798,-169.03784,-105.5453141
1158000000,101.27262,-36.96782916,-169.80498,-105.7353985
1159000000,101.28746,-37.34910482,-169.66745,-105.9254733
1160000000,101.17356,-37.73207228,-169.91577,-106.1155869
1161000000,101.42393,-38.1167593,-170.10188,-106.3055451
1162000000,101.44408,-38.50319404,-170.14011,-106.4954936
1163000000,101.1497,-38.89140505,-170.60574,-106.6854615
1164000000,101.36613,-39.28142134,-170.53899,-106.8752739
1165000000,101.30296,-39.67327229,-170.40988,-107.0652515
1166000000,101.59666,-40.0669877,-171.20494,-107.2550057
1167000000,101.67336,-40.46259778,-171.7211,-107.4447794
1168000000,101.53016,-40.86013313,-171.65588,-107.634553
1169000000,101.39661,-41.25962476,-171.57004,-107.824278
1170000000,101.87479,-41.66110405,-171.9256,-108.0139836
1171000000,102.02715,-42.06460277,-172.18802,-108.2036698
1172000000,101.96206,-42.47015309,-172.66925,-108.393356
1173000000,102.14835,-42.8777875,-172.57417,-108.5829354
1174000000,102.42637,-43.28753888,-173.36772,-108.7724661
1175000000,101.98949,-43.69944046,-173.41801,-108.9621232
1176000000,102.55123,-44.1135258,-173.24815,-109.151586
1177000000,102.56461,-44.52982877,-173.37617,-109.3411361
1178000000,102.13425,-44.94838357,-173.26758,-109.5305698
1179000000,102.56579,-45.36922469,-173.90891,-109.7200908
1180000000,102.62716,-45.79238688,-173.81438,-109.9095147
1181000000,103.16057,-46.21790517,-174.34158,-110.0988998
1182000000,103.0864,-46.64581483,-175.00565,-110.2883431
1183000000,102.9585,-47.07615134,-174.83197,-110.4777573
1184000000,103.37421,-47.50895037,-175.74066,-110.667055
1185000000,103.64611,-47.94424777,-175.63126,-110.8563915
1186000000,103.58639,-48.38207952,-175.86732,-111.0457474
1187000000,103.76121,-48.82248175,-175.39566,-111.2350159
1188000000,103.95383,-49.26549062,-176.03123,-111.4242941
1189000000,103.88187,-49.7111424,-176.17233,-111.6136208
1190000000,104.15516,-50.15947332,-177.29332,-111.8028602
1191000000,104.50893,-50.61051962,-176.85495,-111.992119
1192000000,104.51653,-51.06431747,-177.01695,-112.1813194
1193000000,104.94975,-51.52090295,-177.12141,-112.3705491
1194000000,104.8401,-51.98031196,-177.43156,-112.5597301
1195000000,105.20396,-52.44258022,-177.80087,-112.7489015
1196000000,105.41084,-52.9077432,-177.77985,-112.9380631
1197000000,105.7182,-53.37583607,-178.44255,-113.1272345
1198000000,105.81464,-53.84689364,-178.4606,-113.3163767
1199000000,106.02997,-54.32095028,-178.38087,-113.5055092
1200000000,106.58997,-54.79803991,-179.08789,-113.6946125
1201000000,106.43066,-55.27819587,-179.33089,-113.8838324
1202000000,106.74014,-55.76145091,-179.78342,-114.0728775
1203000000,106.89749,-56.24783707,-179.56677,-114.2620488
1204000000,107.15968,-56.73738563,-179.78519,-114.4511619
1205000000,107.45145,-57.23012699,-179.94165,-114.640275
1206000000,107.42786,-57.72609067,-179.94768,-114.8293492
1207000000,108.07809,-58.22530512,-179.8884,-115.018472
1208000000,108.58794,-58.72779771,178.821,-115.207517
1209000000,108.64011,-59.23359458,178.73891,-115.3966204
1210000000,108.77531,-59.74272056,179.54973,-115.5856751
1211000000,109.12565,-60.2551991,178.47163,-115.7747688
1212000000,109.57698,-60.7710521,177.8586,-115.9638527
1213000000,109.98955,-61.29029985,177.93799,-116.1529366
1214000000,109.69303,-61.81296088,178.23875,-116.3420011
1215000000,110.53383,-62.33905188,177.25641,-116.5310559
1216000000,110.74188,-62.86858755,177.01534,-116.7201301
1217000000,110.9599,-63.40158049,177.44223,-116.9091946
1218000000,111.3191,-63.93804104,177.10097,-117.0983659
