Freq,S21,S31,S32
3.543,-336.05264,-334.89557,-278.44482
3.544,-335.98285,-335.09882,-278.43842
3.545,-336.04144,-335.52917,-278.71548
3.546,-336.13803,-335.59296,-278.76025
3.547,-336.38803,-335.57208,-278.81863
3.548,-336.60779,-335.70044,-278.98419
3.549,-336.69159,-335.9819,-279.1861
3.55,-336.60126,-335.83255,-278.96863
3.551,-336.76178,-335.96725,-279.22693
3.552,-336.83353,-336.08698,-279.21063
3.553,-336.73892,-336.09729,-279.19778
3.554,-337.0585,-336.39929,-279.43066
3.555,-337.27789,-336.55103,-279.69247
3.556,-337.379,-336.5405,-279.59833
3.557,-337.42419,-336.55573,-279.70853
3.558,-337.33624,-336.5387,-279.85916
3.559,-337.63303,-336.83725,-279.90515
3.56,-337.78983,-336.86703,-279.93784
3.561,-337.72424,-337.00818,-280.02985
3.562,-337.82733,-337.16837,-280.18942
3.563,-338.06284,-337.36841,-280.29245
3.564,-338.06744,-337.23523,-280.34952
3.565,-338.21332,-337.35431,-280.54471
3.566,-338.13461,-337.44394,-280.3927
3.567,-338.54492,-337.52295,-280.63602
3.568,-338.62558,-337.57211,-280.75137
3.569,-338.5177,-337.60284,-280.85474
3.57,-338.71841,-337.88199,-280.74664
3.571,-338.77008,-337.92911,-280.96112
3.572,-338.71796,-337.95126,-281.12488
3.573,-338.99304,-338.16592,-281.19543
3.574,-338.83121,-338.27579,-281.07135
3.575,-339.10217,-338.4198,-281.43707
3.576,-339.11511,-338.40872,-281.53943
3.577,-339.38107,-338.38589,-281.33185
3.578,-339.57581,-338.8013,-281.56708
3.579,-339.7421,-338.89719,-281.78625
3.58,-339.69592,-338.86221,-281.91733
3.581,-339.73093,-338.96255,-282.02466
3.582,-339.90149,-339.06503,-282.01669
3.583,-339.88766,-339.04904,-282.02298
3.584,-340.065,-339.1239,-282.27332
3.585,-340.05316,-339.33392,-282.21692
3.586,-340.22244,-339.5303,-282.36679
3.587,-340.31329,-339.46088,-282.52112
3.588,-340.44629,-339.41696,-282.46402
3.589,-340.48871,-339.78995,-282.60223
3.59,-340.82764,-339.92648,-282.78696
3.591,-340.95169,-339.84747,-282.78717
3.592,-340.77332,-340.02219,-282.80231
3.593,-340.89566,-340.05716,-282.92361
3.594,-341.23074,-340.29431,-283.12512
3.595,-341.1889,-340.43387,-283.19739
3.596,-341.47519,-340.52985,-283.47107
3.597,-341.48315,-340.47131,-283.39661
3.598,-341.51706,-340.64847,-283.42816
3.599,-341.5144,-340.73553,-283.50278
3.6,-341.6041,-340.76843,-283.58313
3.601,-341.75366,-340.94101,-283.71933
3.602,-341.94452,-341.20862,-283.98376
3.603,-342.21994,-341.22064,-284.10349
3.604,-342.12357,-341.19687,-284.22369
3.605,-342.29321,-341.48602,-284.28439
3.606,-342.26352,-341.30899,-284.37009
3.607,-342.5144,-341.65042,-284.57864
3.608,-342.49277,-341.64316,-284.48224
3.609,-342.44528,-341.73639,-284.72165
3.61,-342.73224,-341.90018,-284.78
3.611,-342.75168,-341.82547,-284.80188
3.612,-342.88345,-341.96719,-284.73541
3.613,-343.12164,-342.16635,-285.03061
3.614,-343.10916,-342.26389,-285.06464
3.615,-343.29507,-342.48602,-285.49924
3.616,-343.2428,-342.34991,-285.10342
3.617,-343.49036,-342.60745,-285.4848
3.618,-343.64474,-342.72009,-285.48227
3.619,-343.72974,-342.78497,-285.71762
3.62,-343.69797,-342.94867,-285.7153
3.621,-343.86655,-342.98889,-285.87027
3.622,-344.00372,-343.21448,-285.92471
3.623,-344.26645,-343.39978,-286.08353
3.624,-344.1051,-343.32477,-285.92896
3.625,-344.41345,-343.36212,-286.1575
3.626,-344.33939,-343.5679,-286.51233
3.627,-344.44293,-343.53375,-286.31018
3.628,-344.47217,-343.53604,-286.39307
3.629,-344.63055,-343.86401,-286.67621
3.63,-344.7262,-343.94427,-286.6315
3.631,-344.98666,-343.88815,-286.88107
3.632,-344.88461,-343.82495,-286.80569
3.633,-345.05478,-344.26895,-287.18008
3.634,-345.16003,-344.30167,-287.27362
3.635,-345.20642,-344.4263,-287.25415
3.636,-345.40808,-344.52744,-287.20956
3.637,-345.56702,-344.79922,-287.49863
3.638,-345.61075,-344.86975,-287.68088
3.639,-345.63208,-344.79922,-287.65067
3.64,-345.8385,-344.84811,-287.82681
3.641,-345.83612,-344.86945,-287.91287
3.642,-345.62952,-345.00784,-287.60434
3.643,-346.02109,-345.27942,-288.08395
3.644,-346.09454,-345.18259,-288.13321
3.645,-346.36847,-345.23743,-288.19516
3.646,-346.3551,-345.58917,-288.31534
3.647,-346.37997,-345.70679,-288.48141
3.648,-346.57004,-345.58502,-288.77051
3.649,-346.7811,-345.7063,-288.82297
3.65,-346.75879,-345.60202,-288.69702
3.651,-346.91882,-346.04288,-288.85709
3.652,-346.9675,-346.0975,-288.94772
3.653,-347.15225,-346.19827,-289.14493
3.654,-347.01794,-346.19318,-289.15112
3.655,-347.3576,-346.39612,-289.36526
3.656,-347.24716,-346.39209,-289.28424
3.657,-347.44009,-346.465,-289.46378
3.658,-347.64444,-346.69214,-289.65372
3.659,-347.85913,-346.87067,-289.89316
3.66,-347.83496,-346.96967,-289.84332
3.661,-347.87619,-346.83356,-289.96167
3.662,-347.90109,-347.00235,-290.03857
3.663,-348.20175,-347.25342,-290.09277
3.664,-348.18988,-347.1102,-290.36325
3.665,-348.2305,-347.25916,-290.28842
3.666,-348.42798,-347.49484,-290.41629
3.667,-348.57495,-347.70078,-290.59201
3.668,-348.5752,-347.6524,-290.60809
3.669,-348.74887,-347.68176,-290.61676
3.67,-348.75653,-347.84219,-290.94937
3.671,-348.97327,-348.2012,-291.00269
3.672,-348.78568,-347.96207,-291.07111
3.673,-349.20123,-348.31882,-291.14835
3.674,-349.17398,-348.20016,-291.30725
3.675,-349.35767,-348.40646,-291.65897
3.676,-349.26221,-348.30066,-291.46567
3.677,-349.3858,-348.61465,-291.57468
3.678,-349.70941,-348.85901,-291.59171
3.679,-349.8046,-348.82294,-291.79123
3.68,-349.67609,-348.9624,-291.88449
3.681,-349.99271,-348.90698,-292.05811
3.682,-350.0965,-349.09711,-292.15305
3.683,-350.11008,-349.13205,-292.24768
3.684,-350.16202,-349.25931,-292.38626
3.685,-350.33209,-349.28207,-292.40707
3.686,-350.61768,-349.78952,-292.8186
3.687,-350.51706,-349.81329,-292.79498
3.688,-350.69901,-349.72086,-292.76111
3.689,-350.80615,-349.8226,-293.07199
3.69,-350.8847,-349.99927,-293.15463
3.691,-350.76163,-350.04062,-293.15381
3.692,-350.87756,-350.11392,-293.23495
3.693,-351.12265,-350.15213,-293.40448
3.694,-351.40417,-350.49161,-293.56165
3.695,-351.39569,-350.31882,-293.73166
3.696,-351.62369,-350.64493,-293.70078
3.697,-351.51083,-350.74438,-293.93457
3.698,-351.44955,-350.53375,-293.89139
3.699,-351.6586,-350.77686,-294.03983
3.7,-351.95706,-351.03683,-294.1192
3.701,-352.06842,-351.07013,-294.22992
3.702,-352.10141,-351.19327,-294.4754
3.703,-352.05896,-351.19147,-294.45493
3.704,-352.40887,-351.397,-294.82416
3.705,-352.43716,-351.35397,-294.68069
3.706,-352.14258,-351.57175,-294.64377
3.707,-352.64185,-351.65799,-295.08679
3.708,-352.57623,-351.67218,-295.11847
3.709,-352.82007,-351.90201,-295.10587
3.71,-352.66446,-351.7764,-295.1192
3.711,-352.93661,-351.92679,-295.31747
3.712,-353.13419,-352.13696,-295.42218
3.713,-353.13947,-352.2395,-295.61841
3.714,-353.2829,-352.53323,-295.62946
3.715,-353.37436,-352.43414,-295.8898
3.716,-353.46094,-352.53632,-295.94476
3.717,-353.53729,-352.73016,-296.05518
3.718,-353.64023,-352.85138,-296.12241
3.719,-353.86243,-352.93961,-296.33313
3.72,-353.98776,-353.06757,-296.42807
3.721,-354.02441,-353.00504,-296.70483
3.722,-354.013,-353.06525,-296.78409
3.723,-354.26392,-353.32278,-297.05325
3.724,-354.42499,-353.31647,-296.93799
3.725,-354.30182,-353.37674,-296.81653
3.726,-354.42285,-353.43161,-297.2341
3.727,-354.52359,-353.59692,-297.21844
3.728,-354.85593,-353.89301,-297.48831
3.729,-354.84998,-353.90402,-297.62646
3.73,-354.94537,-353.79269,-297.55902
3.731,-354.97125,-354.05566,-297.63586
3.732,-355.09927,-354.1441,-297.71829
3.733,-355.08655,-354.14386,-297.93372
3.734,-355.28217,-354.42059,-297.99292
3.735,-355.28455,-354.42664,-298.10172
3.736,-355.61893,-354.62906,-298.11331
3.737,-355.94241,-354.65192,-298.41409
3.738,-355.76328,-354.80457,-298.54935
3.739,-355.71881,-354.73514,-298.71906
3.74,-355.8028,-354.75717,-298.81876
3.741,-355.99591,-355.04877,-298.7981
3.742,-356.04282,-354.99658,-299.04498
3.743,-356.22778,-355.35629,-299.19977
3.744,-356.40186,-355.39612,-299.06161
3.745,-356.41275,-355.37189,-299.34476
3.746,-356.5397,-355.57239,-299.57556
3.747,-356.67807,-355.68439,-299.81155
3.748,-356.84055,-355.89798,-299.82462
3.749,-356.68799,-355.85736,-299.72076
3.75,-357.18405,-356.04404,-299.97873
3.751,-356.94104,-355.93463,-299.99969
3.752,-357.36475,-356.15836,-300.38065
3.753,-357.13779,-356.09628,-300.23389
3.754,-357.28351,-356.3772,-300.45471
3.755,-357.43835,-356.44452,-300.65097
3.756,-357.47952,-356.59558,-300.91348
3.757,-357.56882,-356.62375,-300.73364
3.758,-357.66968,-356.7395,-300.77405
3.759,-357.91815,-357.01959,-301.06427
3.76,-358.05426,-356.98175,-301.19055
3.761,-357.88626,-356.97787,-301.33746
3.762,-358.33221,-357.21259,-301.53104
3.763,-358.26727,-357.27673,-301.51624
3.764,-358.56485,-357.42911,-301.84915
3.765,-358.36551,-357.38632,-301.51138
3.766,-358.49591,-357.51501,-301.86227
3.767,-358.60849,-357.53564,-301.82825
3.768,-359.01752,-357.92776,-302.4075
3.769,-359.03241,-357.80811,-302.3811
3.77,-359.08951,-358.08051,-302.48685
3.771,-359.06418,-358.11157,-302.57993
3.772,-359.2771,-358.17566,-302.75558
3.773,-359.28314,-358.24707,-302.94867
3.774,-359.37088,-358.2724,-302.70966
3.775,-359.39493,-358.42688,-303.02197
3.776,-359.68063,-358.77518,-303.16943
3.777,-359.72766,-358.60962,-303.3381
3.778,-359.95895,-358.82874,-303.45453
3.779,-359.70685,-358.8407,-303.50302
3.78,-360.0423,-359.10333,-303.75113
3.781,-360.08868,-359.07907,-304.02499
3.782,-360.12762,-359.15704,-303.80023
3.783,-360.22156,-359.17691,-304.02887
3.784,-360.35287,-359.21921,-304.15012
3.785,-360.62881,-359.46173,-304.32663
3.786,-360.60587,-359.58798,-304.37756
3.787,-360.61319,-359.51001,-304.5202
3.788,-360.81961,-359.84952,-304.85754
3.789,-361.0058,-359.86081,-304.76956
3.79,-360.90622,-359.78467,-304.79276
3.791,-361.07916,-360.02713,-304.81689
3.792,-361.21942,-360.18323,-305.09656
3.793,-361.04337,-359.98203,-305.06537
3.794,-361.40088,-360.159,-305.26285
3.795,-361.59045,-360.26315,-305.35706
3.796,-361.6666,-360.63586,-305.89752
3.797,-361.50928,-360.53552,-305.48608
3.798,-361.63654,-360.66415,-305.87527
3.799,-361.84134,-360.92285,-305.83047
3.8,-362.05801,-360.7045,-305.90305
3.801,-361.95438,-360.97964,-306.1221
3.802,-361.99219,-360.94138,-306.23297
3.803,-362.2554,-361.138,-306.41287
3.804,-362.43253,-361.37451,-306.59476
3.805,-362.62415,-361.54846,-306.72049
3.806,-362.66739,-361.44067,-306.70432
3.807,-362.81387,-361.69189,-307.01468
3.808,-362.82718,-361.73569,-307.04199
3.809,-362.99176,-361.83649,-307.21176
3.81,-363.06989,-362.04413,-307.53983
3.811,-363.07443,-362.01785,-307.61014
3.812,-363.15906,-362.07413,-307.646
3.813,-363.27884,-362.0192,-307.57605
3.814,-363.58453,-362.56375,-307.90063
3.815,-363.22357,-362.29388,-307.98608
3.816,-363.56516,-362.50562,-307.99814
3.817,-363.77161,-362.66928,-308.39093
3.818,-363.67636,-362.62042,-308.37448
3.819,-363.92694,-362.85242,-308.39316
3.82,-363.96283,-362.78156,-308.57309
3.821,-364.0025,-363.0885,-308.75259
3.822,-363.97025,-363.02737,-308.62778
3.823,-364.33136,-363.15903,-308.98749
3.824,-364.41049,-363.32581,-309.39084
3.825,-364.50748,-363.33746,-309.35217
3.826,-364.55533,-363.39697,-309.62863
3.827,-364.76633,-363.57391,-309.34311
3.828,-364.73569,-363.55933,-309.66138
3.829,-364.82504,-363.8259,-309.81815
3.83,-365.02478,-363.91016,-309.94589
3.831,-365.11838,-364.17212,-310.0578
3.832,-365.02728,-364.0502,-310.01373
3.833,-365.17032,-364.0976,-310.27289
3.834,-365.33862,-364.26453,-310.20538
3.835,-365.35208,-364.38718,-310.43259
3.836,-365.47168,-364.54147,-310.68869
3.837,-365.57864,-364.50558,-310.77576
3.838,-365.58234,-364.71017,-310.82504
3.839,-365.92245,-364.8746,-311.1655
3.84,-366.04041,-364.80606,-311.20386
3.841,-366.13531,-364.99792,-311.28723
3.842,-366.19254,-365.15451,-311.38385
3.843,-366.2879,-365.33344,-311.75381
3.844,-366.23309,-364.94968,-311.69818
3.845,-366.36234,-365.38556,-311.96219
3.846,-366.59589,-365.65399,-312.03922
3.847,-366.72168,-365.56189,-312.38361
3.848,-366.7355,-365.52359,-312.19031
3.849,-367.00302,-365.94489,-312.4989
3.85,-366.89188,-365.76544,-312.53134
3.851,-366.90015,-365.85776,-312.62231
3.852,-367.15375,-366.17365,-312.89963
3.853,-367.33566,-366.23532,-313.17102
3.854,-367.44754,-366.26019,-313.23877
3.855,-367.36569,-366.2247,-313.24997
3.856,-367.32773,-366.49048,-313.17032
3.857,-367.58347,-366.4527,-313.48831
3.858,-367.58514,-366.80252,-313.62796
3.859,-367.98337,-366.5975,-313.56586
3.86,-367.89563,-366.90997,-313.91995
3.861,-367.9671,-367.02005,-313.98788
3.862,-368.10284,-367.01019,-314.16669
3.863,-368.17282,-367.16064,-314.23044
3.864,-368.38858,-367.32672,-314.49786
3.865,-368.46146,-367.40021,-314.51813
3.866,-368.5777,-367.50885,-314.88983
3.867,-368.60672,-367.31558,-314.83893
3.868,-368.83337,-367.58337,-314.80157
3.869,-368.86664,-367.91351,-315.4747
3.87,-368.89389,-367.79651,-315.19702
3.871,-368.92154,-367.97034,-315.37735
3.872,-369.03317,-367.9935,-315.39917
3.873,-369.00711,-367.91696,-315.71921
3.874,-369.15915,-368.18488,-315.71133
3.875,-369.37173,-368.30032,-315.99911
3.876,-369.46371,-368.47098,-316.23901
3.877,-369.50217,-368.50287,-316.18073
3.878,-369.58716,-368.49017,-316.36142
3.879,-369.86307,-368.7399,-316.50525
3.88,-369.99338,-368.92764,-316.6886
3.881,-370.14853,-369.14948,-316.90344
3.882,-369.96735,-368.85782,-316.8215
3.883,-370.15457,-369.1008,-316.99933
3.884,-370.43073,-369.15381,-317.31888
3.885,-370.47366,-369.29865,-317.32315
3.886,-370.50146,-369.30713,-317.39929
3.887,-370.56046,-369.43246,-317.52786
3.888,-370.73718,-369.48669,-317.57236
3.889,-370.83127,-369.70679,-317.98505
3.89,-370.75235,-369.73172,-317.8963
3.891,-370.90973,-370.00894,-318.12753
3.892,-371.19162,-369.95721,-318.27579
3.893,-371.1077,-370.16199,-318.57541
3.894,-371.28827,-370.12375,-318.50162
3.895,-371.25421,-370.26495,-318.72107
3.896,-371.37158,-370.30615,-318.86261
3.897,-371.70795,-370.41486,-319.12643
3.898,-371.49103,-370.54535,-318.88434
3.899,-371.91528,-370.70334,-319.48584
3.9,-371.89783,-370.83752,-319.40826
3.901,-372.19656,-370.96213,-319.60004
3.902,-371.97876,-370.96796,-319.65558
3.903,-372.25449,-371.12363,-320.05777
3.904,-372.23422,-371.09973,-319.65793
3.905,-372.40585,-371.32669,-320.29391
3.906,-372.22076,-371.31448,-320.16013
3.907,-372.32336,-371.26743,-320.32086
3.908,-372.62097,-371.49677,-320.31998
3.909,-372.64481,-371.62866,-320.46112
3.91,-372.733,-371.82333,-320.8602
3.911,-372.83188,-371.84058,-320.97086
3.912,-372.90021,-372.02081,-321.28195
3.913,-373.00983,-372.11401,-321.25348
3.914,-373.29144,-372.06241,-321.4444
3.915,-373.28351,-372.21768,-321.55826
3.916,-373.26193,-372.37051,-321.68149
3.917,-373.47775,-372.5336,-321.80011
3.918,-373.57428,-372.38025,-321.82553
3.919,-373.60141,-372.5116,-322.18088
3.92,-373.96844,-372.75623,-322.16327
3.921,-373.95724,-372.85919,-322.26816
3.922,-373.82516,-372.86874,-322.48889
3.923,-373.95453,-372.94528,-322.69739
3.924,-374.02014,-373.01129,-322.73721
3.925,-374.19669,-373.10822,-322.99255
3.926,-374.44547,-373.37872,-323.33319
3.927,-374.34955,-373.42581,-323.16153
3.928,-374.32056,-373.29211,-323.21918
3.929,-374.68051,-373.37283,-323.47858
3.93,-374.57254,-373.58014,-323.56931
3.931,-374.60251,-373.81586,-323.79602
3.932,-374.9751,-373.92361,-324.013
3.933,-375.05743,-373.92303,-324.16791
3.934,-375.0228,-373.95566,-324.22223
3.935,-375.14276,-374.06967,-324.28433
3.936,-375.25336,-374.15308,-324.56354
3.937,-375.45786,-374.40616,-324.79898
3.938,-375.45313,-374.53079,-324.99487
3.939,-375.59808,-374.59882,-324.96008
3.94,-375.78683,-374.69684,-325.43365
3.941,-375.65393,-374.47849,-325.07324
3.942,-375.64471,-374.65976,-325.39969
3.943,-375.83957,-374.88504,-325.5831
3.944,-376.02905,-375.03787,-325.85968
3.945,-376.11639,-375.13956,-325.93268
3.946,-376.2684,-375.24426,-325.97913
3.947,-376.18359,-375.17517,-326.15359
3.948,-376.49744,-375.49573,-326.37866
3.949,-376.58859,-375.47192,-326.43582
3.95,-376.54111,-375.58865,-326.56702
3.951,-376.63965,-375.67694,-326.83701
3.952,-376.60355,-375.68253,-326.86368
3.953,-376.82303,-375.86697,-326.95389
3.954,-376.96933,-375.94434,-326.9278
3.955,-376.85364,-375.77429,-327.25537
3.956,-376.92267,-375.95435,-327.25778
3.957,-377.16788,-376.2272,-327.39999
3.958,-377.49835,-376.46793,-327.97452
3.959,-377.51752,-376.45303,-328.00308
3.96,-377.54346,-376.60342,-328.14539
3.961,-377.74579,-376.55789,-328.26263
3.962,-377.73328,-376.67834,-328.47137
3.963,-377.74005,-376.73703,-328.54364
3.964,-377.84909,-376.8186,-328.6694
3.965,-378.05533,-376.88577,-328.81216
3.966,-378.13358,-377.08267,-328.87695
3.967,-378.09894,-377.01846,-329.12268
3.968,-378.28607,-377.48291,-329.28812
3.969,-378.21201,-377.20279,-329.10965
3.97,-378.45468,-377.37274,-329.39014
3.971,-378.57022,-377.67053,-329.82193
3.972,-378.70087,-377.64783,-329.79892
3.973,-378.90588,-377.63913,-329.85913
3.974,-378.8154,-377.78671,-330.15891
3.975,-378.95517,-377.86673,-330.50363
3.976,-378.99371,-378.05789,-330.44879
3.977,-379.36496,-378.22208,-330.63123
3.978,-379.09442,-378.0889,-330.62469
3.979,-379.42456,-378.30713,-330.89386
3.98,-379.47055,-378.46588,-331.20966
3.981,-379.69757,-378.60886,-331.44913
3.982,-379.56464,-378.52411,-331.29129
3.983,-379.57098,-378.51801,-331.49307
3.984,-379.54477,-378.57007,-331.4191
3.985,-379.96033,-378.94955,-331.90295
3.986,-379.98093,-378.82156,-331.88376
3.987,-380.04645,-379.01151,-332.09604
3.988,-380.05591,-379.00162,-332.0889
3.989,-380.25992,-379.32248,-332.39514
3.99,-380.39514,-379.38937,-332.63052
3.991,-380.36655,-379.35663,-332.67868
3.992,-380.43912,-379.44653,-332.97009
3.993,-380.64923,-379.6127,-333.19464
3.994,-380.64816,-379.74234,-333.15973
3.995,-380.68533,-379.69803,-333.22763
3.996,-380.88306,-379.95151,-333.56781
3.997,-380.88574,-380.07687,-333.67297
3.998,-381.01398,-380.13971,-333.91025
3.999,-381.33255,-380.25418,-334.01294
4,-381.47757,-380.41409,-334.28952
4.001,-381.26166,-380.2962,-334.25522
4.002,-381.4234,-380.52966,-334.35168
4.003,-381.37152,-380.43799,-334.41913
4.004,-381.45172,-380.47797,-334.50531
4.005,-381.62119,-380.65063,-334.74774
4.006,-381.73462,-380.81573,-334.96402
4.007,-381.91016,-380.75241,-335.22327
4.008,-381.88663,-380.9454,-335.29239
4.009,-381.90268,-381.03314,-335.29779
4.01,-382.15576,-381.21979,-335.67947
4.011,-382.20145,-381.30054,-335.77649
4.012,-382.20721,-381.29111,-335.73547
4.013,-382.27808,-381.44806,-335.96671
4.014,-382.55276,-381.48248,-336.22733
4.015,-382.71204,-381.79202,-336.46432
4.016,-382.82983,-381.86877,-336.61285
4.017,-382.69778,-381.83163,-336.742
4.018,-382.784,-381.78,-336.63589
4.019,-382.8999,-382.0914,-337.11914
4.02,-382.90204,-382.1199,-336.98367
4.021,-383.07608,-382.22897,-337.2251
4.022,-383.14877,-382.23218,-337.38739
4.023,-383.26556,-382.55771,-337.6806
4.024,-383.1795,-382.33041,-337.58325
4.025,-383.39249,-382.49686,-337.85468
4.026,-383.57892,-382.62125,-338.18771
4.027,-383.74533,-382.84464,-338.29929
4.028,-383.68607,-382.85239,-338.47852
4.029,-383.90668,-382.93723,-338.5304
4.03,-383.98199,-383.09528,-338.75662
4.031,-384.12964,-383.39975,-339.12332
4.032,-384.18369,-383.31561,-339.02417
4.033,-384.35046,-383.2912,-339.11261
4.034,-384.29587,-383.39154,-339.30832
4.035,-384.26303,-383.32025,-339.50961
4.036,-384.43616,-383.75577,-339.78867
4.037,-384.42148,-383.83713,-339.8205
4.038,-384.74274,-383.87134,-339.94266
4.039,-384.89291,-384.01614,-340.33047
4.04,-385.01016,-384.21313,-340.40192
4.041,-384.92407,-384.16321,-340.77301
4.042,-385.06894,-384.25262,-340.86667
4.043,-385.10794,-384.27985,-340.82928
4.044,-385.23145,-384.33188,-340.84509
4.045,-385.22794,-384.56424,-341.08371
4.046,-385.20853,-384.38959,-340.95694
4.047,-385.3678,-384.57071,-341.33566
4.048,-385.44012,-384.55841,-341.65356
4.049,-385.53268,-384.6713,-341.50632
4.05,-385.6384,-384.8273,-341.90891
4.051,-385.83478,-384.91104,-342.05548
4.052,-386.01495,-385.24991,-342.41385
4.053,-386.0549,-385.23279,-342.33633
4.054,-386.12961,-385.43918,-342.56805
4.055,-386.23099,-385.33835,-342.76794
4.056,-386.17694,-385.54718,-343.00156
4.057,-386.19537,-385.44913,-342.89429
4.058,-386.39804,-385.62839,-343.1666
4.059,-386.58282,-385.72333,-343.22244
4.06,-386.50421,-385.80246,-343.46634
4.061,-386.67218,-385.97931,-343.54095
4.062,-386.55212,-385.9418,-343.75269
4.063,-386.75284,-385.93063,-343.9342
4.064,-386.85971,-385.96729,-344.15802
4.065,-386.94312,-386.32599,-344.18732
4.066,-387.04227,-386.31256,-344.53775
4.067,-387.20313,-386.40863,-344.6106
4.068,-387.40018,-386.53683,-344.75983
4.069,-387.60797,-386.77258,-345.16678
4.07,-387.38165,-386.59146,-345.047
4.071,-387.55029,-386.77893,-345.48941
4.072,-387.74207,-386.90421,-345.55893
4.073,-387.71585,-386.95691,-345.61243
4.074,-387.8754,-387.15903,-345.68262
4.075,-387.93134,-387.27249,-345.89526
4.076,-387.86713,-387.3443,-346.11584
4.077,-388.06345,-387.45148,-346.26736
4.078,-388.08664,-387.50601,-346.41058
4.079,-388.31302,-387.54956,-346.71521
4.08,-388.34222,-387.57629,-346.76205
4.081,-388.30124,-387.63818,-346.64771
4.082,-388.52411,-387.88193,-347.34076
4.083,-388.60443,-387.95581,-347.27594
4.084,-388.56351,-387.9509,-347.42722
4.085,-388.81161,-387.98685,-347.59485
4.086,-388.92957,-388.21634,-347.81409
4.087,-388.8031,-388.18246,-347.96204
4.088,-389.13596,-388.45993,-348.19684
4.089,-389.23724,-388.4314,-348.13208
4.09,-389.2084,-388.54907,-348.47977
4.091,-389.21207,-388.61478,-348.51392
4.092,-389.23575,-388.63242,-348.54376
4.093,-389.66666,-388.7272,-349.00095
4.094,-389.48862,-388.94507,-349.08151
4.095,-389.56561,-389.15854,-349.29089
4.096,-389.78427,-389.0256,-349.30011
4.097,-389.8046,-389.14023,-349.52957
4.098,-390.11276,-389.21088,-349.72757
4.099,-390.04456,-389.44278,-349.93903
4.1,-390.172,-389.36407,-349.96265
4.101,-390.03296,-389.47818,-350.07535
4.102,-390.12869,-389.72369,-350.40558
4.103,-390.26544,-389.65555,-350.49237
4.104,-390.38959,-389.8064,-350.63821
4.105,-390.56149,-389.9762,-350.70581
4.106,-390.43964,-389.85211,-350.99796
4.107,-390.53036,-390.11649,-351.19885
4.108,-390.76929,-390.0795,-351.17575
4.109,-390.93604,-390.27386,-351.56168
4.11,-390.7355,-390.15512,-351.52658
4.111,-390.90973,-390.35721,-351.83795
4.112,-390.89941,-390.39188,-351.85046
4.113,-391.14386,-390.48517,-352.07529
4.114,-391.15207,-390.64752,-352.22324
4.115,-391.30347,-390.72238,-352.47763
4.116,-391.43219,-390.63818,-352.54715
4.117,-391.42325,-391.01645,-352.80353
4.118,-391.63452,-391.08707,-352.88327
4.119,-391.63672,-391.08975,-353.18799
4.12,-391.74158,-391.07446,-353.26599
4.121,-391.98236,-391.40668,-353.69162
4.122,-392.01212,-391.44714,-353.58313
4.123,-392.00455,-391.59543,-353.87662
4.124,-391.79398,-391.48642,-353.93317
4.125,-392.17999,-391.58405,-354.11301
4.126,-392.13037,-391.68094,-354.19458
4.127,-392.36319,-391.86508,-354.53729
4.128,-392.44046,-391.98459,-354.66498
4.129,-392.65359,-392.17279,-355.03339
4.13,-392.68976,-392.24072,-355.14194
4.131,-392.72131,-392.1156,-355.0907
4.132,-392.80893,-392.32687,-355.30966
4.133,-392.8851,-392.37881,-355.51349
4.134,-392.91046,-392.57162,-355.80441
4.135,-392.95801,-392.53174,-355.71494
4.136,-393.13745,-392.71191,-356.0007
4.137,-393.35364,-392.79422,-356.17322
4.138,-393.19919,-392.92313,-356.23605
4.139,-393.30893,-392.9982,-356.55002
4.14,-393.58508,-393.09756,-356.62378
4.141,-393.54474,-393.01846,-356.68839
4.142,-393.45779,-393.10916,-356.88516
4.143,-393.70309,-393.33542,-357.18277
4.144,-393.82581,-393.50113,-357.33261
4.145,-394.06329,-393.51828,-357.67447
4.146,-393.99826,-393.52884,-357.7381
4.147,-393.99478,-393.84003,-357.89819
4.148,-394.23798,-393.74359,-357.88663
4.149,-394.08099,-393.68204,-358.06122
4.15,-394.22873,-393.9003,-358.44846
4.151,-394.42035,-394.246,-358.6351
4.152,-394.5191,-394.19666,-358.69482
4.153,-394.35522,-394.23218,-358.92377
4.154,-394.53815,-394.23328,-359.02271
4.155,-394.65225,-394.38443,-359.11011
4.156,-394.63535,-394.36044,-359.34421
4.157,-394.86987,-394.5871,-359.46851
4.158,-395.01727,-394.79056,-359.79102
4.159,-394.96655,-394.74048,-359.83075
4.16,-395.25439,-394.93372,-360.08237
4.161,-395.17117,-395.02402,-360.22281
4.162,-395.11441,-394.97021,-360.28958
4.163,-395.44788,-395.0842,-360.53198
4.164,-395.38422,-395.00046,-360.57269
4.165,-395.44638,-395.11646,-360.71384
4.166,-395.66733,-395.48529,-361.07181
4.167,-395.69278,-395.57678,-361.18317
4.168,-395.77539,-395.59085,-361.41531
4.169,-395.94809,-395.63263,-361.49823
4.17,-395.9444,-395.72958,-361.82663
4.171,-396.06006,-395.73026,-361.75259
4.172,-396.16278,-395.94867,-362.13864
4.173,-396.08075,-395.89807,-362.19391
4.174,-396.33713,-396.07272,-362.36777
4.175,-396.23422,-396.08521,-362.46851
4.176,-396.43759,-396.39557,-362.78378
4.177,-396.57928,-396.31702,-362.93927
4.178,-396.37643,-396.27618,-362.79422
