Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
2.127,-19.827017,-3.9544897,-2.6891623,-18.037636,-21.60748636,-3.89168744,-2.876188153,-20.25663655
2.128,-19.943722,-3.9756472,-2.7349298,-18.03931,-21.64495798,-3.888086301,-2.878102709,-20.28548206
2.129,-19.981686,-3.9514556,-2.700583,-18.016848,-21.68232773,-3.884501922,-2.880016341,-20.31436524
2.13,-19.949812,-3.9610531,-2.7083228,-18.018963,-21.71959326,-3.880934234,-2.881929015,-20.34328643
2.131,-20.048178,-3.9499469,-2.6916878,-18.043055,-21.75675222,-3.877383168,-2.883840694,-20.37224597
2.132,-20.035473,-3.9646671,-2.7191691,-18.011591,-21.79380221,-3.873848653,-2.885751346,-20.4012442
2.133,-20.11631,-3.933223,-2.6991532,-18.081964,-21.83074084,-3.870330621,-2.887660934,-20.43028145
2.134,-20.134586,-3.9645872,-2.7188494,-18.070751,-21.86756569,-3.866829004,-2.889569424,-20.45935807
2.135,-20.179066,-3.9445944,-2.7346306,-18.082394,-21.90427431,-3.863343733,-2.891476783,-20.48847442
2.136,-20.220165,-3.9353707,-2.7194197,-18.077707,-21.94086426,-3.85987474,-2.893382977,-20.51763082
2.137,-20.237873,-3.9230695,-2.6964171,-18.084381,-21.97733305,-3.856421958,-2.895287972,-20.54682765
2.138,-20.301172,-3.9190218,-2.7361686,-18.103472,-22.01367819,-3.852985321,-2.897191734,-20.57606525
2.139,-20.397419,-3.9354246,-2.7157562,-18.123852,-22.04989719,-3.84956476,-2.89909423,-20.60534397
2.14,-20.391045,-3.9101436,-2.7339969,-18.119251,-22.08598751,-3.846160211,-2.900995428,-20.63466419
2.141,-20.385902,-3.9051797,-2.7310996,-18.175348,-22.12194661,-3.842771607,-2.902895295,-20.66402625
2.142,-20.423445,-3.9098134,-2.7279882,-18.119329,-22.15777195,-3.839398882,-2.904793797,-20.69343052
2.143,-20.446451,-3.8877544,-2.7181427,-18.11795,-22.19346096,-3.836041972,-2.906690903,-20.72287737
2.144,-20.468256,-3.8916004,-2.7270019,-18.16927,-22.22901104,-3.832700811,-2.908586581,-20.75236717
2.145,-20.512623,-3.8875406,-2.7301905,-18.18343,-22.26441962,-3.829375335,-2.910480798,-20.78190029
2.146,-20.536888,-3.8485978,-2.7390144,-18.173845,-22.29968408,-3.826065479,-2.912373523,-20.8114771
2.147,-20.669315,-3.8786867,-2.7221792,-18.148729,-22.33480181,-3.822771181,-2.914264725,-20.84109799
2.148,-20.636229,-3.8769121,-2.7132313,-18.1819,-22.36977018,-3.819492376,-2.916154371,-20.87076332
2.149,-20.699249,-3.9108825,-2.762677,-18.181103,-22.40458654,-3.816229002,-2.918042432,-20.90047349
2.15,-20.732117,-3.8652604,-2.7212784,-18.192097,-22.43924824,-3.812980995,-2.919928876,-20.93022888
2.151,-20.766928,-3.8536639,-2.7286873,-18.216238,-22.47375264,-3.809748293,-2.921813673,-20.96002988
2.152,-20.756674,-3.8686478,-2.712867,-18.249048,-22.50809706,-3.806530835,-2.923696792,-20.98987687
2.153,-20.84326,-3.8607528,-2.7445474,-18.194885,-22.54227883,-3.803328558,-2.925578202,-21.01977025
2.154,-20.877192,-3.8502209,-2.756947,-18.291773,-22.57629528,-3.800141401,-2.927457875,-21.04971043
2.155,-20.895178,-3.8819516,-2.7430584,-18.269182,-22.61014371,-3.796969303,-2.929335779,-21.07969779
2.156,-20.912161,-3.8593349,-2.763901,-18.273558,-22.64382143,-3.793812203,-2.931211886,-21.10973273
2.157,-20.94096,-3.8595066,-2.7292926,-18.270573,-22.67732576,-3.790670041,-2.933086165,-21.13981568
2.158,-21.02223,-3.8157082,-2.72644,-18.273136,-22.710654,-3.787542757,-2.934958588,-21.16994702
2.159,-21.012333,-3.8367896,-2.7541234,-18.306318,-22.74380345,-3.784430291,-2.936829125,-21.20012718
2.16,-21.056244,-3.8293681,-2.7592673,-18.30648,-22.7767714,-3.781332584,-2.938697748,-21.23035657
2.161,-21.12598,-3.8431566,-2.753835,-18.34811,-22.80955517,-3.778249577,-2.940564428,-21.2606356
2.162,-21.130503,-3.7998946,-2.7437901,-18.302458,-22.84215206,-3.77518121,-2.942429136,-21.2909647
2.163,-21.148546,-3.822217,-2.7557404,-18.345165,-22.87455936,-3.772127426,-2.944291844,-21.32134428
2.164,-21.214676,-3.865371,-2.7725904,-18.346531,-22.90677438,-3.769088167,-2.946152524,-21.35177478
2.165,-21.241848,-3.8345304,-2.7579508,-18.303442,-22.93879445,-3.766063374,-2.948011149,-21.38225662
2.166,-21.274944,-3.8159723,-2.7749398,-18.380659,-22.97061687,-3.763052991,-2.949867689,-21.41279023
2.167,-21.403997,-3.8087015,-2.7862041,-18.391796,-23.00223897,-3.760056959,-2.951722118,-21.44337605
2.168,-21.368439,-3.8066549,-2.7643514,-18.398684,-23.03365808,-3.757075223,-2.953574409,-21.47401452
2.169,-21.342245,-3.8052514,-2.7959101,-18.435608,-23.06487154,-3.754107725,-2.955424534,-21.50470609
2.17,-21.392729,-3.8283114,-2.7387455,-18.429127,-23.09587669,-3.75115441,-2.957272465,-21.53545119
2.171,-21.464424,-3.81251,-2.7508903,-18.418215,-23.12667091,-3.748215222,-2.959118177,-21.56625027
2.172,-21.417568,-3.8019149,-2.7599101,-18.453094,-23.15725156,-3.745290105,-2.960961643,-21.59710379
2.173,-21.53891,-3.7948658,-2.7795041,-18.419439,-23.18761604,-3.742379004,-2.962802836,-21.6280122
2.174,-21.629478,-3.8017461,-2.7794311,-18.465233,-23.21776173,-3.739481863,-2.96464173,-21.65897596
2.175,-21.524216,-3.7686405,-2.7573569,-18.461269,-23.24768606,-3.736598629,-2.966478298,-21.68999552
2.176,-21.6518,-3.8196144,-2.794224,-18.512415,-23.27738646,-3.733729247,-2.968312515,-21.72107137
2.177,-21.664145,-3.7875962,-2.7974887,-18.545494,-23.30686039,-3.730873662,-2.970144355,-21.75220396
2.178,-21.692812,-3.7455359,-2.7470818,-18.519808,-23.33610531,-3.728031822,-2.971973792,-21.78339377
2.179,-21.7283,-3.7864852,-2.7678127,-18.52495,-23.36511873,-3.725203672,-2.973800801,-21.81464127
2.18,-21.803446,-3.7972245,-2.8009205,-18.579432,-23.39389815,-3.72238916,-2.975625357,-21.84594694
2.181,-21.795475,-3.7632897,-2.7769909,-18.535305,-23.42244111,-3.719588232,-2.977447435,-21.87731127
2.182,-21.882441,-3.7733917,-2.7900596,-18.582169,-23.45074518,-3.716800837,-2.979267009,-21.90873473
2.183,-21.908243,-3.7824504,-2.8050799,-18.625666,-23.47880795,-3.714026921,-2.981084054,-21.94021783
2.184,-21.916618,-3.7664695,-2.7830138,-18.590664,-23.50662704,-3.711266433,-2.982898547,-21.97176106
2.185,-22.036606,-3.7467248,-2.7792487,-18.595926,-23.53420008,-3.708519321,-2.984710463,-22.0033649
2.186,-21.962866,-3.7388916,-2.7913256,-18.562561,-23.56152477,-3.705785534,-2.986519777,-22.03502987
2.187,-22.068676,-3.7491536,-2.810323,-18.614136,-23.5885988,-3.70306502,-2.988326466,-22.06675647
2.188,-22.081728,-3.7582588,-2.8161116,-18.652775,-23.61541991,-3.700357729,-2.990130505,-22.09854521
2.189,-22.102736,-3.7470772,-2.7989516,-18.622223,-23.64198588,-3.69766361,-2.991931871,-22.1303966
2.19,-22.139067,-3.735615,-2.7723262,-18.651251,-23.66829452,-3.694982613,-2.993730539,-22.16231115
2.191,-22.217518,-3.7479568,-2.78023,-18.663559,-23.69434368,-3.692314688,-2.995526488,-22.19428939
2.192,-22.228737,-3.7246287,-2.7875898,-18.679083,-23.72013122,-3.689659785,-2.997319692,-22.22633185
2.193,-22.271357,-3.7408018,-2.8041027,-18.731585,-23.74565509,-3.687017855,-2.999110129,-22.25843905
2.194,-22.279222,-3.7522435,-2.8095109,-18.720953,-23.77091324,-3.684388849,-3.000897777,-22.29061152
2.195,-22.397047,-3.7580824,-2.8043189,-18.667431,-23.79590368,-3.681772717,-3.002682611,-22.3228498
2.196,-22.393906,-3.7257948,-2.7894483,-18.73069,-23.82062445,-3.679169411,-3.00446461,-22.35515444
2.197,-22.457838,-3.727694,-2.8101125,-18.722113,-23.84507365,-3.676578883,-3.006243751,-22.38752598
2.198,-22.43206,-3.6899993,-2.7863905,-18.71982,-23.86924941,-3.674001085,-3.008020012,-22.41996496
2.199,-22.526363,-3.709305,-2.7960474,-18.751564,-23.89314991,-3.671435968,-3.00979337,-22.45247194
2.2,-22.534288,-3.7300076,-2.8259625,-18.765301,-23.91677338,-3.668883486,-3.011563802,-22.48504748
2.201,-22.495546,-3.692765,-2.7910945,-18.745335,-23.94011811,-3.666343591,-3.013331289,-22.51769215
2.202,-22.635599,-3.7123077,-2.806848,-18.829048,-23.96318243,-3.663816237,-3.015095806,-22.5504065
2.203,-22.573664,-3.7132378,-2.8018608,-18.814983,-23.98596471,-3.661301375,-3.016857333,-22.58319112
2.204,-22.691509,-3.6975217,-2.7799532,-18.804056,-24.00846338,-3.658798961,-3.018615849,-22.61604657
2.205,-22.714701,-3.6892993,-2.8165586,-18.854462,-24.03067694,-3.656308947,-3.020371331,-22.64897344
2.206,-22.763865,-3.7063427,-2.8454423,-18.83507,-24.05260391,-3.653831288,-3.022123759,-22.68197232
2.207,-22.76195,-3.6802483,-2.819365,-18.847076,-24.0742429,-3.651365937,-3.023873112,-22.71504378
2.208,-22.752979,-3.6743248,-2.7924764,-18.829901,-24.09559256,-3.648912851,-3.025619368,-22.74818844
2.209,-22.818172,-3.6972561,-2.8410354,-18.899168,-24.11665159,-3.646471983,-3.027362507,-22.78140688
2.21,-22.869917,-3.6911509,-2.8481095,-18.881666,-24.13741875,-3.644043288,-3.029102508,-22.81469971
2.211,-22.875889,-3.6764734,-2.8460381,-18.908062,-24.15789288,-3.641626723,-3.030839351,-22.84806754
2.212,-22.963129,-3.7048073,-2.8413403,-18.916441,-24.17807286,-3.639222242,-3.032573015,-22.88151099
2.213,-22.911928,-3.6871161,-2.8265531,-18.906723,-24.19795763,-3.636829801,-3.03430348,-22.91503066
2.214,-22.967045,-3.6733985,-2.8159745,-18.941977,-24.21754619,-3.634449356,-3.036030726,-22.9486272
2.215,-22.9946,-3.6540031,-2.8060124,-18.910614,-24.23683762,-3.632080864,-3.037754733,-22.98230123
2.216,-23.067083,-3.697403,-2.8270004,-18.965372,-24.25583104,-3.629724281,-3.039475481,-23.01605337
2.217,-23.078447,-3.6433239,-2.795857,-18.95285,-24.27452564,-3.627379565,-3.041192951,-23.04988428
2.218,-23.089844,-3.6453335,-2.8349273,-18.990517,-24.29292069,-3.625046672,-3.042907122,-23.08379459
2.219,-23.165977,-3.6475093,-2.8341339,-18.987358,-24.3110155,-3.622725559,-3.044617975,-23.11778495
2.22,-23.226593,-3.6702769,-2.848954,-19.00979,-24.32880945,-3.620416184,-3.046325492,-23.15185603
2.221,-23.207066,-3.6680074,-2.8491924,-19.044754,-24.34630201,-3.618118505,-3.048029653,-23.18600848
2.222,-23.200541,-3.6562467,-2.8367009,-19.030689,-24.36349268,-3.61583248,-3.049730438,-23.22024297
2.223,-23.331873,-3.6456616,-2.8318095,-19.033909,-24.38038105,-3.613558067,-3.051427829,-23.25456017
2.224,-23.316448,-3.6688156,-2.8338618,-19.061283,-24.39696676,-3.611295225,-3.053121808,-23.28896076
2.225,-23.368984,-3.6432092,-2.8639071,-19.031664,-24.41324954,-3.609043913,-3.054812354,-23.32344541
2.226,-23.396236,-3.6273782,-2.849479,-19.027479,-24.42922916,-3.606804089,-3.056499451,-23.35801483
2.227,-23.498907,-3.6626487,-2.8751218,-19.073395,-24.44490547,-3.604575712,-3.058183079,-23.39266971
2.228,-23.501034,-3.6087527,-2.8197751,-19.055029,-24.46027839,-3.602358743,-3.059863221,-23.42741074
2.229,-23.466986,-3.6213822,-2.8380501,-19.051998,-24.47534791,-3.600153141,-3.061539857,-23.46223864
2.23,-23.52286,-3.6556997,-2.8484333,-19.091099,-24.49011406,-3.597958866,-3.063212971,-23.49715411
2.231,-23.53821,-3.6249704,-2.8479943,-19.08605,-24.50457698,-3.595775877,-3.064882543,-23.53215788
2.232,-23.550739,-3.6605902,-2.8772798,-19.103479,-24.51873684,-3.593604136,-3.066548557,-23.56725067
2.233,-23.642942,-3.6334922,-2.8643911,-19.146467,-24.5325939,-3.591443603,-3.068210995,-23.60243322
2.234,-23.623606,-3.6238558,-2.8720212,-19.100853,-24.54614847,-3.589294239,-3.069869838,-23.63770625
2.235,-23.639986,-3.6027312,-2.8507824,-19.145935,-24.55940095,-3.587156004,-3.07152507,-23.67307051
2.236,-23.651121,-3.6183825,-2.8456509,-19.113874,-24.57235178,-3.585028861,-3.073176674,-23.70852676
2.237,-23.756943,-3.6310771,-2.894062,-19.149998,-24.58500148,-3.582912771,-3.074824631,-23.74407575
2.238,-23.785313,-3.5873325,-2.8363724,-19.137255,-24.59735064,-3.580807695,-3.076468926,-23.77971825
2.239,-23.827917,-3.6270142,-2.8754911,-19.140972,-24.60939991,-3.578713595,-3.078109541,-23.81545502
2.24,-23.827991,-3.601336,-2.8636584,-19.186762,-24.62114999,-3.576630435,-3.079746458,-23.85128685
2.241,-23.822235,-3.6131597,-2.8769696,-19.178997,-24.63260167,-3.574558175,-3.081379663,-23.88721451
2.242,-23.904852,-3.6105976,-2.8885112,-19.236059,-24.6437558,-3.572496779,-3.083009137,-23.9232388
2.243,-23.894081,-3.6156847,-2.8848031,-19.233927,-24.65461327,-3.570446209,-3.084634864,-23.95936052
2.244,-23.925074,-3.5826266,-2.8684099,-19.25337,-24.66517505,-3.568406429,-3.086256829,-23.99558047
2.245,-23.967262,-3.6205058,-2.8820095,-19.218515,-24.67544219,-3.566377402,-3.087875014,-24.03189946
2.246,-23.971401,-3.5837252,-2.8960049,-19.248026,-24.68541576,-3.564359091,-3.089489403,-24.06831831
2.247,-24.042934,-3.5720468,-2.8719938,-19.250341,-24.69509692,-3.56235146,-3.091099981,-24.10483786
2.248,-24.031288,-3.5627525,-2.8518567,-19.265499,-24.70448689,-3.560354473,-3.092706731,-24.14145893
2.249,-24.075621,-3.5756817,-2.8773937,-19.246981,-24.71358694,-3.558368095,-3.094309639,-24.17818236
2.25,-24.093554,-3.6007814,-2.8606248,-19.293388,-24.72239839,-3.556392289,-3.095908686,-24.21500901
2.251,-24.151747,-3.5778801,-2.8764758,-19.308222,-24.73092264,-3.554427019,-3.09750386,-24.25193973
2.252,-24.206547,-3.5729623,-2.8862019,-19.328484,-24.73916112,-3.552472252,-3.099095143,-24.2889754
2.253,-24.208244,-3.5739636,-2.8717151,-19.35655,-24.74711535,-3.550527951,-3.10068252,-24.32611687
2.254,-24.197664,-3.5588422,-2.8819458,-19.385172,-24.75478686,-3.548594083,-3.102265976,-24.36336503
2.255,-24.241388,-3.572989,-2.904541,-19.341549,-24.76217728,-3.546670611,-3.103845496,-24.40072078
2.256,-24.281237,-3.5813298,-2.8819809,-19.401821,-24.76928825,-3.544757503,-3.105421065,-24.438185
2.257,-24.315098,-3.5750854,-2.897362,-19.435499,-24.7761215,-3.542854723,-3.106992668,-24.47575861
2.258,-24.346346,-3.5968916,-2.9278309,-19.440784,-24.78267877,-3.540962238,-3.108560289,-24.51344251
2.259,-24.41058,-3.5737844,-2.8995442,-19.426767,-24.78896189,-3.539080014,-3.110123915,-24.55123764
2.26,-24.379084,-3.5538497,-2.8736563,-19.477076,-24.79497272,-3.537208017,-3.11168353,-24.58914492
2.261,-24.424511,-3.5615823,-2.9059582,-19.445322,-24.80071314,-3.535346214,-3.11323912,-24.62716528
2.262,-24.421631,-3.5615184,-2.9256024,-19.477045,-24.80618513,-3.533494572,-3.11479067,-24.66529969
2.263,-24.494471,-3.5493107,-2.9015238,-19.470854,-24.81139068,-3.531653058,-3.116338166,-24.7035491
2.264,-24.541498,-3.5743685,-2.9014668,-19.551228,-24.81633181,-3.529821638,-3.117881594,-24.74191447
2.265,-24.529936,-3.5663722,-2.9158871,-19.507723,-24.82101063,-3.528000281,-3.119420939,-24.78039677
2.266,-24.637312,-3.5627031,-2.8993309,-19.533184,-24.82542924,-3.526188954,-3.120956188,-24.81899701
2.267,-24.552046,-3.520442,-2.9024882,-19.553514,-24.82958981,-3.524387624,-3.122487326,-24.85771616
2.268,-24.562601,-3.5415866,-2.8916481,-19.571785,-24.83349453,-3.522596261,-3.12401434,-24.89655523
2.269,-24.619181,-3.5808854,-2.9089475,-19.612089,-24.83714566,-3.520814831,-3.125537215,-24.93551524
2.27,-24.675491,-3.5334492,-2.9086883,-19.624212,-24.84054545,-3.519043303,-3.127055938,-24.97459721
2.271,-24.696241,-3.5466738,-2.9058425,-19.602207,-24.84369622,-3.517281647,-3.128570496,-25.01380217
2.272,-24.729382,-3.5282972,-2.9167159,-19.651625,-24.8466003,-3.515529829,-3.130080875,-25.05313117
2.273,-24.74781,-3.535629,-2.9162076,-19.68877,-24.84926007,-3.513787821,-3.131587062,-25.09258525
2.274,-24.765165,-3.5364575,-2.9178078,-19.688923,-24.85167794,-3.51205559,-3.133089042,-25.13216549
2.275,-24.758171,-3.5364344,-2.9142442,-19.708124,-24.85385632,-3.510333106,-3.134586804,-25.17187295
2.276,-24.812397,-3.5298369,-2.9337025,-19.740883,-24.85579768,-3.508620339,-3.136080333,-25.21170871
2.277,-24.870041,-3.5037494,-2.9437404,-19.738888,-24.85750452,-3.506917258,-3.137569618,-25.25167389
2.278,-24.876238,-3.5252836,-2.9387305,-19.729897,-24.85897933,-3.505223833,-3.139054644,-25.29176957
2.279,-24.896202,-3.5229714,-2.912199,-19.767441,-24.86022465,-3.503540034,-3.140535399,-25.33199687
2.28,-24.942171,-3.5393746,-2.9163251,-19.761669,-24.86124305,-3.501865832,-3.142011871,-25.37235693
2.281,-24.886175,-3.5309601,-2.9211059,-19.785427,-24.8620371,-3.500201197,-3.143484046,-25.41285087
2.282,-24.982244,-3.5124857,-2.9219189,-19.804607,-24.86260941,-3.498546099,-3.144951912,-25.45347986
2.283,-24.974503,-3.5087719,-2.9348319,-19.849007,-24.86296258,-3.49690051,-3.146415457,-25.49424504
2.284,-24.952902,-3.5051267,-2.9180391,-19.853758,-24.86309926,-3.4952644,-3.147874668,-25.5351476
2.285,-25.02269,-3.5045545,-2.9473996,-19.858206,-24.86302209,-3.493637741,-3.149329532,-25.57618872
2.286,-25.076933,-3.5008826,-2.9282532,-19.836666,-24.86273376,-3.492020503,-3.150780038,-25.61736958
2.287,-25.017284,-3.5142074,-2.9349713,-19.876781,-24.86223693,-3.490412659,-3.152226174,-25.65869141
2.288,-25.059959,-3.5098636,-2.9197876,-19.853668,-24.8615343,-3.48881418,-3.153667927,-25.70015542
2.289,-25.022112,-3.4889019,-2.9523108,-19.898186,-24.86062858,-3.487225038,-3.155105285,-25.74176284
2.29,-24.975977,-3.4818811,-2.952523,-19.926561,-24.85952248,-3.485645205,-3.156538236,-25.78351492
2.291,-25.110064,-3.5001094,-2.9813101,-19.915979,-24.85821873,-3.484074654,-3.15796677,-25.82541291
2.292,-25.147228,-3.5231299,-2.9383132,-19.953728,-24.85672005,-3.482513356,-3.159390873,-25.86745808
2.293,-25.096581,-3.5082641,-2.9722879,-19.962929,-24.8550292,-3.480961285,-3.160810535,-25.90965172
2.294,-25.073414,-3.4578497,-2.9198065,-19.961617,-24.85314892,-3.479418413,-3.162225743,-25.95199513
2.295,-25.104578,-3.5095191,-2.9632497,-20.002419,-24.85108194,-3.477884713,-3.163636487,-25.9944896
2.296,-25.225506,-3.4795551,-2.9310389,-20.01116,-24.84883104,-3.476360158,-3.165042754,-26.03713647
2.297,-25.166761,-3.4839997,-2.9435632,-20.00036,-24.84639895,-3.474844722,-3.166444535,-26.07993706
2.298,-25.178904,-3.4805624,-2.9460196,-20.02099,-24.84378845,-3.473338377,-3.167841816,-26.12289273
2.299,-25.195087,-3.4636889,-2.9200263,-20.043312,-24.84100229,-3.471841099,-3.169234588,-26.16600485
2.3,-25.217789,-3.441463,-2.9058683,-20.013504,-24.83804322,-3.470352859,-3.170622839,-26.20927478
2.301,-25.26524,-3.4820094,-2.9467766,-20.048695,-24.834914,-3.468873633,-3.172006558,-26.25270391
2.302,-25.24836,-3.47279,-2.9321744,-19.998404,-24.83161739,-3.467403395,-3.173385734,-26.29629366
2.303,-25.239304,-3.458993,-2.9589374,-20.110262,-24.82815612,-3.465942119,-3.174760357,-26.34004545
2.304,-25.186377,-3.4708431,-2.9640639,-20.077667,-24.82453296,-3.464489779,-3.176130416,-26.3839607
2.305,-25.255825,-3.4667187,-2.9490609,-20.118359,-24.82075063,-3.463046349,-3.177495899,-26.42804087
2.306,-25.32608,-3.4943147,-2.9549658,-20.115431,-24.81681187,-3.461611806,-3.178856797,-26.47228742
2.307,-25.28866,-3.4994273,-2.9738414,-20.086433,-24.8127194,-3.460186124,-3.180213099,-26.51670183
2.308,-25.297541,-3.4510701,-2.9406791,-20.138235,-24.80847595,-3.458769277,-3.181564794,-26.5612856
2.309,-25.39459,-3.4558113,-2.9466875,-20.156633,-24.80408423,-3.457361242,-3.182911873,-26.60604023
2.31,-25.351961,-3.4709883,-2.9727459,-20.168203,-24.79954693,-3.455961993,-3.184254324,-26.65096724
2.311,-25.388945,-3.4502068,-2.9720509,-20.128651,-24.79486675,-3.454571507,-3.185592138,-26.69606819
2.312,-25.357136,-3.4808922,-2.9860735,-20.198154,-24.79004636,-3.453189758,-3.186925304,-26.74134463
2.313,-25.401104,-3.4767153,-3.0071695,-20.197969,-24.78508843,-3.451816724,-3.188253813,-26.78679813
2.314,-25.421551,-3.4688315,-2.9705541,-20.212893,-24.77999563,-3.450452381,-3.189577654,-26.83243028
2.315,-25.429363,-3.477567,-2.9675124,-20.167913,-24.77477059,-3.449096703,-3.190896817,-26.87824269
2.316,-25.421186,-3.4362662,-2.9851,-20.228197,-24.76941593,-3.447749669,-3.192211294,-26.92423698
2.317,-25.390734,-3.4514778,-2.9741454,-20.292982,-24.76393429,-3.446411254,-3.193521073,-26.97041479
2.318,-25.444435,-3.442271,-2.9848166,-20.270918,-24.75832825,-3.445081436,-3.194826145,-27.01677777
2.319,-25.437763,-3.4454882,-2.9546275,-20.254051,-24.75260041,-3.44376019,-3.196126501,-27.06332761
2.32,-25.53882,-3.4505568,-2.9892471,-20.313725,-24.74675332,-3.442447495,-3.197422131,-27.11006598
2.321,-25.424126,-3.4357512,-2.9969037,-20.295862,-24.74078955,-3.441143328,-3.198713026,-27.15699461
2.322,-25.534769,-3.427402,-2.9678178,-20.33692,-24.73471163,-3.439847666,-3.199999175,-27.20411521
2.323,-25.423805,-3.4352398,-2.957233,-20.324329,-24.72852208,-3.438560486,-3.201280571,-27.25142953
2.324,-25.450897,-3.410934,-2.9724436,-20.28113,-24.7222234,-3.437281766,-3.202557203,-27.29893934
2.325,-25.50205,-3.4606481,-2.9969316,-20.348284,-24.71581806,-3.436011484,-3.203829062,-27.34664641
2.326,-25.491495,-3.4173741,-3.0125954,-20.360367,-24.70930855,-3.434749618,-3.205096139,-27.39455253
2.327,-25.491467,-3.4418316,-2.986953,-20.370653,-24.7026973,-3.433496147,-3.206358426,-27.44265954
2.328,-25.432701,-3.445148,-3.0007079,-20.360044,-24.69598673,-3.432251048,-3.207615912,-27.49096926
2.329,-25.455225,-3.4354553,-2.9945674,-20.40917,-24.68917925,-3.4310143,-3.20886859,-27.53948355
2.33,-25.515907,-3.4483731,-3.0140162,-20.428591,-24.68227725,-3.429785882,-3.21011645,-27.58820428
2.331,-25.536541,-3.4261239,-2.9960854,-20.430481,-24.6752831,-3.428565772,-3.211359484,-27.63713335
