Freq(Hz),S11_Phase_90deg,S11_Phase_180deg,S11_Phase_thru,S11_Phase_thru_with_coupling,,
4489000000,-420.92969,-1066.8718,-281.85797,217.42371,,
4490000000,-420.78748,-1066.9972,-282.40955,218.20479,,
4491000000,-420.90341,-1068.6016,-282.61182,218.08533,,
4492000000,-421.23355,-1067.6758,-282.57855,217.75136,,
4493000000,-421.55249,-1068.3848,-282.5553,217.34369,,
4494000000,-421.54599,-1069.699,-282.93393,217.26675,,
4495000000,-421.8165,-1070.7505,-283.25037,217.82071,,
4496000000,-422.25848,-1070.163,-283.55106,217.40942,,
4497000000,-422.62195,-1070.9109,-283.74356,217.33824,,
4498000000,-422.47421,-1071.5958,-283.94714,217.73276,,
4499000000,-422.82782,-1073.131,-283.63696,217.64984,,
4500000000,-423.15176,-1072.844,-283.74564,217.02858,,
4501000000,-423.72745,-1075.0992,-284.02869,216.41693,,
4502000000,-423.49561,-1073.994,-284.6611,217.33627,,
4503000000,-423.97174,-1074.4374,-284.02997,216.36368,,
4504000000,-423.90964,-1075.3381,-285.26401,217.19322,,
4505000000,-424.25616,-1075.9807,-284.95105,216.64578,,
4506000000,-424.54028,-1076.6096,-284.82037,216.30682,,
4507000000,-424.81723,-1077.4187,-285.42169,216.75305,,
4508000000,-425.26114,-1078.2133,-285.35434,216.18919,,
4509000000,-425.01376,-1078.8083,-286.06635,217.17963,,
4510000000,-425.77557,-1079.3368,-285.93762,215.9202,,
4511000000,-425.89343,-1081.2078,-286.22745,216.03738,,
4512000000,-426.03293,-1081.9993,-286.62894,216.54842,,
4513000000,-426.30582,-1081.23,-286.68924,216.15224,,
4514000000,-426.43692,-1082.0808,-286.81305,216.42624,,
4515000000,-426.74533,-1083.7537,-287.13074,216.50319,,
4516000000,-427.05945,-1083.7877,-287.17746,215.72734,,
4517000000,-427.22397,-1084.6085,-287.7963,216.08813,,
4518000000,-427.45908,-1084.5366,-287.79254,215.95294,,
4519000000,-427.56656,-1085.4703,-287.87387,215.89476,,
4520000000,-428.02225,-1086.0314,-288.11719,215.19305,,
4521000000,-428.43579,-1086.9775,-288.14011,215.06709,,
4522000000,-428.18127,-1086.9545,-288.35571,215.47433,,
4523000000,-428.89566,-1088.679,-288.71039,215.2907,,
4524000000,-428.77322,-1089.5138,-288.24017,215.14233,,
4525000000,-429.21677,-1090.1172,-288.86429,215.22264,,
4526000000,-429.67487,-1090.4905,-288.65054,214.7962,,
4527000000,-429.70901,-1091.7843,-289.0155,214.94141,,
4528000000,-429.65152,-1091.3324,-290.25488,215.435,,
4529000000,-430.24753,-1093.0013,-289.47092,214.96742,,
4530000000,-430.11899,-1092.9712,-290.22333,215.48132,,
4531000000,-430.5795,-1093.4302,-290.00687,214.93367,,
4532000000,-430.57956,-1093.5052,-290.74341,214.83194,,
4533000000,-431.07864,-1094.6699,-290.49045,214.83098,,
4534000000,-431.35757,-1096.2886,-290.53204,214.62808,,
4535000000,-431.21146,-1095.4587,-290.91998,214.98543,,
4536000000,-431.69272,-1096.7516,-290.76013,214.09882,,
4537000000,-431.7782,-1097.7872,-291.59222,214.80322,,
4538000000,-432.36447,-1099.2657,-291.10046,214.27699,,
4539000000,-431.91254,-1098.1959,-291.8425,214.84496,,
4540000000,-432.33603,-1099.073,-292.3855,214.41612,,
4541000000,-432.96362,-1101.1073,-291.76166,214.2991,,
4542000000,-432.9245,-1100.2219,-291.92404,213.81873,,
4543000000,-432.82199,-1101.6051,-292.77765,214.12256,,
4544000000,-433.64209,-1102.2487,-292.95313,214.03331,,
4545000000,-434.11102,-1103.1831,-292.55554,213.22647,,
4546000000,-433.73181,-1103.3208,-293.00806,214.01244,,
4547000000,-434.16785,-1104.0286,-293.22571,213.86502,,
4548000000,-434.31512,-1104.1808,-293.767,213.76672,,
4549000000,-434.43173,-1104.9565,-293.75848,213.73816,,
4550000000,-434.88614,-1106.0837,-293.92825,213.40323,,
4551000000,-435.22678,-1107.001,-293.98428,213.43469,,
4552000000,-435.40643,-1108.2465,-294.2886,213.60501,,
4553000000,-435.23795,-1107.7628,-294.88815,213.94519,,
4554000000,-435.56158,-1108.0029,-295.0607,213.7045,,
4555000000,-436.08865,-1109.1199,-295.09354,213.08823,,
4556000000,-436.16089,-1109.6244,-295.23245,213.16045,,
4557000000,-436.2901,-1109.9369,-295.22125,213.22289,,
4558000000,-436.65216,-1111.291,-295.73776,213.07243,,
4559000000,-436.7688,-1111.7506,-296.09256,213.05159,,
4560000000,-437.3045,-1111.9893,-295.86658,212.67101,,
4561000000,-437.49734,-1113.1644,-295.65408,212.52274,,
4562000000,-437.46509,-1113.2814,-296.48544,212.96539,,
4563000000,-437.84106,-1114.5197,-296.47421,212.53316,,
4564000000,-437.87036,-1113.9379,-297.20105,212.944,,
4565000000,-438.63373,-1115.9321,-296.66565,211.67148,,
4566000000,-438.38223,-1115.8384,-296.85385,212.2103,,
4567000000,-438.74454,-1116.7035,-296.84033,211.64474,,
4568000000,-439.08276,-1117.204,-296.89374,211.9958,,
4569000000,-439.15152,-1118.4369,-297.1767,211.78432,,
4570000000,-439.72052,-1119.8593,-297.45297,211.28314,,
4571000000,-439.4592,-1117.8541,-298.07452,212.0377,,
4572000000,-440.17847,-1119.8462,-297.62622,210.95126,,
4573000000,-439.89423,-1120.4458,-298.12817,211.80357,,
4574000000,-440.03818,-1120.1292,-298.62912,211.63203,,
4575000000,-440.66922,-1121.9952,-298.66345,210.97354,,
4576000000,-440.75067,-1123.2461,-299.37274,211.22685,,
4577000000,-441.32153,-1123.7295,-298.70435,210.53386,,
4578000000,-441.24231,-1123.8661,-299.2515,210.68419,,
4579000000,-441.39127,-1124.4781,-299.65622,210.79155,,
4580000000,-441.52542,-1124.5908,-300.0784,211.1832,,
4581000000,-441.84418,-1125.3285,-299.97406,210.71159,,
4582000000,-442.27521,-1125.8367,-299.79584,210.09424,,
4583000000,-442.69141,-1127.3577,-299.91394,210.11118,,
4584000000,-442.69321,-1127.2417,-300.18979,210.30104,,
4585000000,-443.13321,-1128.6571,-301.16895,210.18956,,
4586000000,-442.86038,-1127.5466,-301.12357,210.42267,,
4587000000,-443.16898,-1128.9053,-301.08017,210.03737,,
4588000000,-443.06763,-1128.4764,-302.00061,210.68158,,
4589000000,-443.74448,-1130.9108,-301.42282,209.66699,,
4590000000,-444.02557,-1131.2468,-302.06201,209.47699,,
4591000000,-444.52057,-1133.4294,-301.09372,208.80893,,
4592000000,-444.81409,-1133.4821,-302.21915,209.5648,,
4593000000,-445.05978,-1134.2693,-302.57333,209.28537,,
4594000000,-445.02805,-1134.2909,-302.32852,208.95096,,
4595000000,-445.25397,-1134.8832,-302.90649,209.42458,,
4596000000,-445.63647,-1135.5294,-302.89774,209.02022,,
4597000000,-445.72824,-1135.7506,-302.81708,208.58923,,
4598000000,-445.72162,-1135.6454,-303.08145,209.0267,,
4599000000,-445.98639,-1136.929,-303.30588,209.0798,,
4600000000,-445.91589,-1136.7507,-304.28018,209.60895,,
4601000000,-446.64474,-1138.7897,-303.59888,208.43942,,
4602000000,-446.7948,-1139.0784,-304.38464,208.83492,,
4603000000,-446.96619,-1139.9359,-304.26123,208.48961,,
4604000000,-447.41528,-1140.6587,-304.61588,208.10735,,
4605000000,-447.34537,-1141.4115,-304.56653,208.24059,,
4606000000,-447.56183,-1141.8295,-304.66861,208.31877,,
4607000000,-448.0209,-1142.7537,-305.1337,207.94197,,
4608000000,-448.17902,-1142.6099,-305.03473,208.00572,,
4609000000,-448.43753,-1143.9949,-305.4397,207.82719,,
4610000000,-448.4715,-1143.5311,-306.28482,208.00899,,
4611000000,-448.9545,-1145.0494,-306.07355,207.48303,,
4612000000,-448.92673,-1145.9225,-305.96347,207.82742,,
4613000000,-448.88724,-1144.4915,-306.7583,208.01399,,
4614000000,-449.40228,-1145.3036,-306.29266,207.49287,,
4615000000,-449.77893,-1147.7229,-306.7139,207.03754,,
4616000000,-449.95737,-1148.028,-306.98456,207.16861,,
4617000000,-450.05261,-1148.6084,-306.76636,206.94273,,
4618000000,-450.39569,-1149.4785,-307.05984,206.93921,,
4619000000,-450.89572,-1150.7581,-306.9169,206.35454,,
4620000000,-451.05261,-1150.6146,-307.30988,206.4691,,
4621000000,-450.81592,-1149.9553,-308.78928,207.08968,,
4622000000,-451.42926,-1152.2748,-307.6514,206.12791,,
4623000000,-451.53546,-1151.6322,-307.90076,206.18842,,
4624000000,-451.57321,-1151.8325,-308.78717,206.4129,,
4625000000,-452.10013,-1153.2554,-308.48325,205.65733,,
4626000000,-452.11276,-1153.759,-308.90118,205.9922,,
4627000000,-452.41815,-1154.3112,-308.97223,205.48352,,
4628000000,-452.84546,-1154.7771,-309.55859,205.5311,,
4629000000,-452.75726,-1154.9294,-309.7381,205.75795,,
4630000000,-453.29764,-1156.9814,-309.48917,205.34305,,
4631000000,-453.50122,-1156.151,-309.88303,205.02481,,
4632000000,-453.38931,-1156.8502,-310.26645,205.4043,,
4633000000,-453.78934,-1157.3906,-310.36023,204.90036,,
4634000000,-453.90933,-1157.6333,-310.35733,204.63509,,
4635000000,-454.30066,-1159.4811,-310.79254,204.66928,,
4636000000,-454.271,-1158.819,-310.83209,204.82533,,
4637000000,-454.87415,-1160.6025,-310.87003,204.12073,,
4638000000,-454.99774,-1160.6976,-311.13077,204.12871,,
4639000000,-455.22678,-1161.8606,-311.44537,204.16959,,
4640000000,-455.58429,-1162.4937,-311.44385,203.81906,,
4641000000,-455.75671,-1163.7145,-311.67218,203.75371,,
4642000000,-456.13074,-1163.6655,-312.24438,203.45541,,
4643000000,-456.03552,-1163.7019,-312.45248,203.67839,,
4644000000,-456.38391,-1164.7335,-312.5686,203.54442,,
4645000000,-456.758,-1165.6222,-312.61554,203.35033,,
4646000000,-456.9794,-1166.7958,-312.33896,203.22847,,
4647000000,-456.61789,-1165.5565,-313.22885,203.33624,,
4648000000,-457.26654,-1166.2592,-313.06564,203.18488,,
4649000000,-457.51294,-1167.3988,-313.54794,202.92418,,
4650000000,-457.69315,-1167.6207,-313.82275,202.78276,,
4651000000,-457.90884,-1168.0847,-313.4408,202.59264,,
4652000000,-458.27881,-1169.6123,-313.75235,202.24838,,
4653000000,-458.56531,-1169.8523,-314.03595,201.64067,,
4654000000,-458.52469,-1170.0378,-314.25735,202.10132,,
4655000000,-458.78229,-1170.4849,-314.41013,202.24562,,
4656000000,-458.98041,-1171.1981,-314.72025,201.76096,,
4657000000,-459.41824,-1171.9337,-314.49777,201.76965,,
4658000000,-459.3175,-1171.9573,-315.16248,201.78117,,
4659000000,-459.53311,-1171.9695,-315.70612,201.95309,,
4660000000,-459.88794,-1173.2689,-315.75607,201.38168,,
4661000000,-459.87714,-1173.1515,-315.44095,201.70406,,
4662000000,-460.12161,-1173.4668,-315.96402,201.53189,,
4663000000,-460.39377,-1174.6125,-316.21994,201.24103,,
4664000000,-460.80124,-1174.7109,-316.74789,201.17351,,
4665000000,-460.59775,-1174.3079,-317.31653,201.50841,,
4666000000,-460.80679,-1174.7081,-317.01953,201.03885,,
4667000000,-461.20001,-1176.49,-317.21182,201.06126,,
4668000000,-461.73422,-1176.9302,-317.54843,200.67819,,
4669000000,-461.67096,-1177.4441,-317.44144,200.50194,,
4670000000,-462.24814,-1178.3721,-317.30197,199.82417,,
4671000000,-462.22595,-1178.1464,-317.89667,200.39426,,
4672000000,-462.34244,-1178.2512,-318.17422,200.30493,,
4673000000,-462.74982,-1179.7761,-317.43387,199.57582,,
4674000000,-462.94193,-1179.8333,-318.57251,199.66612,,
4675000000,-463.19928,-1180.446,-318.73288,199.5636,,
4676000000,-463.27753,-1180.287,-319.25839,199.89426,,
4677000000,-463.57599,-1181.6538,-318.70938,199.4234,,
4678000000,-464.01694,-1182.1913,-319.28604,199.07935,,
4679000000,-464.00137,-1181.6752,-319.9201,199.36819,,
4680000000,-464.30725,-1182.843,-319.23822,198.9599,,
4681000000,-464.6571,-1184.1151,-319.37396,198.24335,,
4682000000,-464.44037,-1182.8286,-320.69501,199.04655,,
4683000000,-465.09491,-1184.7178,-320.15707,198.2951,,
4684000000,-465.13751,-1184.9404,-320.30545,198.21465,,
4685000000,-465.35364,-1185.5925,-320.66959,198.10777,,
4686000000,-465.63718,-1185.4399,-320.8891,198.23727,,
4687000000,-465.93661,-1187.3517,-320.80124,197.68677,,
4688000000,-466.30991,-1187.8738,-320.32669,197.15518,,
4689000000,-466.39511,-1187.5247,-321.4299,197.71252,,
4690000000,-466.79654,-1188.6019,-321.42679,197.29227,,
4691000000,-466.72879,-1188.9132,-321.90656,197.35168,,
4692000000,-466.9032,-1188.9681,-322.28171,197.36877,,
4693000000,-467.04642,-1189.5688,-322.69305,197.21138,,
4694000000,-467.60928,-1190.562,-322.64902,197.08818,,
4695000000,-467.79944,-1191.1006,-322.72833,196.69733,,
4696000000,-468.05905,-1191.6069,-322.90436,196.70258,,
4697000000,-467.96906,-1191.7338,-323.17459,196.35162,,
4698000000,-468.52612,-1192.6663,-323.45544,195.79637,,
4699000000,-468.54285,-1193.2333,-323.49188,196.32855,,
4700000000,-469.14285,-1194.4849,-322.86078,195.33356,,
4701000000,-469.0585,-1193.9194,-323.6778,195.29958,,
4702000000,-469.7348,-1195.8439,-323.67435,194.71646,,
4703000000,-469.94855,-1196.5068,-324.37357,194.81825,,
4704000000,-470.02301,-1195.8778,-324.76028,194.80199,,
4705000000,-470.3558,-1196.7894,-324.68005,194.84225,,
4706000000,-470.58331,-1197.6479,-324.51514,193.78058,,
4707000000,-470.39453,-1196.505,-325.01581,194.53209,,
4708000000,-471.09503,-1198.4077,-325.44351,194.22603,,
4709000000,-471.18835,-1198.0587,-325.77438,194.23685,,
4710000000,-471.35086,-1198.8481,-325.58234,194.33142,,
4711000000,-471.66592,-1199.3625,-325.96567,194.07089,,
4712000000,-471.63144,-1199.0049,-325.97787,194.15761,,
4713000000,-471.96576,-1199.2272,-326.5665,194.17371,,
4714000000,-472.16672,-1200.6425,-326.59787,193.68346,,
4715000000,-472.82809,-1201.7587,-325.97232,193.16061,,
4716000000,-472.66827,-1201.7013,-326.53043,192.98093,,
4717000000,-472.96136,-1201.2975,-327.35602,193.15041,,
4718000000,-473.45972,-1202.2357,-327.65762,193.11568,,
4719000000,-473.60428,-1202.937,-327.42828,192.73929,,
4720000000,-473.64368,-1203.1935,-328.3248,192.69533,,
4721000000,-473.69177,-1202.9894,-328.18869,192.50816,,
4722000000,-474.203,-1203.4723,-328.14758,192.06049,,
4723000000,-474.42075,-1204.9564,-328.18991,192.16803,,
4724000000,-474.19196,-1204.1971,-328.95941,191.98619,,
4725000000,-474.73795,-1205.2144,-328.61191,191.4628,,
4726000000,-474.99585,-1205.4203,-328.98044,191.4594,,
4727000000,-475.41681,-1206.5316,-329.0903,191.23988,,
4728000000,-475.38275,-1206.0944,-329.08679,190.68761,,
4729000000,-475.66748,-1206.8627,-329.71225,191.00369,,
4730000000,-476.09415,-1207.276,-329.61627,190.81082,,
4731000000,-475.89355,-1206.9927,-330.86514,191.05136,,
4732000000,-476.54535,-1209.3585,-330.48776,190.52435,,
4733000000,-476.96265,-1209.7766,-330.33133,189.96588,,
4734000000,-477.14822,-1209.5785,-330.37396,189.731,,
4735000000,-476.90256,-1208.8352,-331.45795,190.61197,,
4736000000,-477.59454,-1210.7823,-330.74884,189.31117,,
4737000000,-477.83011,-1210.9479,-331.25208,189.19829,,
4738000000,-478.21631,-1211.9796,-331.35577,188.54713,,
4739000000,-478.01309,-1211.8762,-331.58661,188.92737,,
4740000000,-478.20132,-1212.2021,-332.4426,188.75616,,
4741000000,-478.83551,-1213.1458,-331.52008,188.33876,,
4742000000,-479.03577,-1213.4077,-332.45221,188.02757,,
4743000000,-479.20367,-1213.1931,-332.98758,188.06798,,
4744000000,-478.74857,-1212.4921,-333.60788,188.43222,,
4745000000,-479.9549,-1215.7179,-332.33868,187.10255,,
4746000000,-480.01331,-1215.2233,-333.46582,187.31418,,
4747000000,-480.37311,-1215.9882,-333.16986,186.93501,,
4748000000,-480.48853,-1216.4327,-334.05328,186.96136,,
4749000000,-480.68326,-1217.0022,-334.15201,186.99789,,
4750000000,-480.82233,-1216.8436,-334.46017,186.78198,,
4751000000,-481.25064,-1217.5585,-334.35202,186.75328,,
4752000000,-481.52344,-1218.5399,-335.11548,186.22473,,
4753000000,-481.62595,-1218.2737,-335.03162,186.28201,,
4754000000,-481.73386,-1218.1704,-335.52679,186.29192,,
4755000000,-482.43707,-1219.9277,-334.77591,185.64787,,
4756000000,-482.3407,-1219.443,-335.86841,185.53011,,
4757000000,-482.54822,-1219.8577,-335.79202,185.4996,,
4758000000,-483.35315,-1222.2213,-335.02209,184.49947,,
4759000000,-483.27081,-1221.0618,-336.21255,185.1068,,
4760000000,-483.46832,-1222.1041,-335.75412,184.21837,,
4761000000,-483.92285,-1222.9073,-336.00757,184.2361,,
4762000000,-484.15845,-1223.7292,-335.703,183.79413,,
4763000000,-483.98392,-1222.6747,-337.64899,184.59926,,
4764000000,-484.51035,-1223.5917,-336.68552,184.09772,,
4765000000,-484.83005,-1224.4138,-337.72449,183.62915,,
4766000000,-484.89807,-1224.2783,-338.10516,183.75058,,
4767000000,-485.44745,-1225.4219,-337.35516,183.24774,,
4768000000,-485.2973,-1224.9517,-338.2222,182.95459,,
4769000000,-485.52036,-1225.3762,-338.50208,183.27306,,
4770000000,-485.96201,-1226.5367,-338.34625,182.7226,,
4771000000,-486.12833,-1226.8342,-338.06213,182.66322,,
4772000000,-486.52029,-1227.6021,-339.77866,182.42633,,
4773000000,-486.64542,-1227.1429,-338.90466,182.30624,,
4774000000,-486.88611,-1228.524,-338.79547,181.67245,,
4775000000,-487.25363,-1228.844,-339.84207,181.51759,,
4776000000,-487.24112,-1228.4573,-340.14606,181.93814,,
4777000000,-487.39612,-1228.644,-340.1506,181.70427,,
4778000000,-487.93237,-1229.7061,-339.62872,181.27115,,
4779000000,-488.02652,-1229.8983,-340.91373,180.85129,,
4780000000,-488.3345,-1230.4771,-340.80698,180.71198,,
4781000000,-488.73529,-1231.3357,-340.60538,180.2999,,
4782000000,-488.65671,-1230.9412,-341.16791,180.19466,,
4783000000,-489.04947,-1231.5045,-341.12292,179.95744,,
4784000000,-489.01123,-1231.6656,-342.58566,180.08958,,
4785000000,-489.38846,-1231.5897,-342.439,179.86493,,
4786000000,-489.92755,-1233.6465,-341.9509,179.37563,,
4787000000,-490.14084,-1232.7451,-341.87866,179.17464,,
4788000000,-490.22208,-1233.9409,-343.23993,179.09402,,
4789000000,-490.29742,-1233.9546,-342.82669,178.58403,,
4790000000,-490.61475,-1234.0936,-342.83829,178.46286,,
4791000000,-491.36774,-1235.855,-342.94336,177.86032,,
4792000000,-491.5697,-1236.2322,-343.56619,177.93668,,
4793000000,-491.15274,-1235.1553,-344.33011,178.14738,,
4794000000,-491.0918,-1235.0446,-345.52609,178.31155,,
4795000000,-492.46097,-1238.3607,-344.17188,176.96107,,
4796000000,-492.34195,-1237.6194,-344.3345,177.12018,,
4797000000,-492.85001,-1239.7161,-344.20691,176.40582,,
4798000000,-492.63351,-1238.108,-345.6145,176.9651,,
4799000000,-492.9957,-1239.3606,-346.0654,176.34232,,
4800000000,-493.2959,-1239.149,-345.46191,176.29875,,
4801000000,-493.51337,-1240.3584,-346.23026,175.85234,,
4802000000,-493.64929,-1239.9353,-346.45337,176.10506,,
4803000000,-493.89508,-1240.3431,-346.57651,175.67302,,
4804000000,-494.20316,-1240.9725,-347.38187,175.77563,,
4805000000,-494.43839,-1241.5427,-346.99417,175.00479,,
4806000000,-494.67505,-1242.3093,-347.50204,174.87964,,
4807000000,-495.12708,-1242.8511,-347.83173,174.56026,,
4808000000,-495.24698,-1242.9711,-348.39474,174.46555,,
4809000000,-495.19965,-1242.2406,-348.47925,174.06853,,
4810000000,-495.77289,-1243.4766,-348.47308,174.03519,,
4811000000,-496.09955,-1243.6627,-348.97458,173.85597,,
4812000000,-496.34323,-1244.4552,-349.36783,173.51878,,
4813000000,-496.39001,-1244.8542,-349.94492,173.72528,,
4814000000,-496.44656,-1244.4182,-351.34509,173.15834,,
4815000000,-496.60776,-1244.8801,-350.99115,173.18721,,
4816000000,-496.85419,-1245.2992,-350.33719,172.95593,,
4817000000,-497.29877,-1245.8373,-351.45844,172.57004,,
4818000000,-497.70468,-1246.4398,-350.9039,172.44614,,
4819000000,-497.66574,-1246.5878,-351.50281,172.01511,,
4820000000,-497.55621,-1246.3698,-353.04199,172.50484,,
4821000000,-498.19247,-1247.3214,-351.73288,171.56789,,
4822000000,-498.54333,-1248.739,-353.29745,171.63091,,
4823000000,-498.84167,-1248.9292,-353.45654,171.45815,,
4824000000,-499.01947,-1249.9808,-351.931,170.89098,,
4825000000,-499.31616,-1249.8292,-353.83246,171.20052,,
4826000000,-499.90964,-1250.3341,-352.97668,170.3475,,
4827000000,-499.73166,-1250.317,-354.62698,170.33284,,
4828000000,-500.06482,-1250.4386,-353.89621,169.88956,,
4829000000,-500.63431,-1251.4718,-354.4859,169.42653,,
4830000000,-500.758,-1251.3849,-354.83551,169.47441,,
4831000000,-500.92957,-1251.7932,-355.64697,169.09262,,
4832000000,-500.70477,-1252.1643,-356.88458,169.33183,,
4833000000,-501.233,-1252.5078,-356.25983,169.18475,,
4834000000,-501.4249,-1252.6377,-356.76291,168.92361,,
4835000000,-501.84662,-1253.782,-356.68399,168.52757,,
4836000000,-502.00372,-1253.1207,-357.18146,168.46471,,
4837000000,-502.88531,-1255.7671,-356.05176,167.53339,,
