Freq(Hz),S21 Log Mag(dB),S21 Phase,S11 Log Mag(dB),S11 Phase
1490000000,-0.5812664,69.169312,-16.527281,178.45103
1491000000,-0.55355,68.92128,-16.382,178.61414
1492000000,-0.55031759,68.852249,-16.40407,178.57248
1493000000,-0.55381459,68.654778,-16.357761,178.63792
1494000000,-0.54255235,68.330902,-16.244053,178.46979
1495000000,-0.55928832,68.300613,-16.274469,178.3985
1496000000,-0.54819721,68.074242,-16.172621,178.20996
1497000000,-0.55755764,67.718338,-16.218742,177.80621
1498000000,-0.57963336,67.813202,-16.085844,178.36873
1499000000,-0.55906832,67.355125,-16.062292,178.03345
1500000000,-0.57979721,67.218231,-15.999386,178.27025
1501000000,-0.56287402,66.99498,-15.942734,178.03307
1502000000,-0.58868486,66.676323,-15.945709,178.36865
1503000000,-0.56965983,66.448112,-15.885879,177.95717
1504000000,-0.56980139,66.608559,-15.832784,178.43266
1505000000,-0.56503958,66.137794,-15.74193,177.63811
1506000000,-0.57262433,65.816277,-15.676307,177.98766
1507000000,-0.55291945,65.825485,-15.67253,178.18842
1508000000,-0.56254005,65.480728,-15.623563,177.72031
1509000000,-0.56028718,65.424255,-15.601011,178.29782
1510000000,-0.58204049,65.206902,-15.579984,178.08461
1511000000,-0.58798385,65.164246,-15.52355,177.96416
1512000000,-0.58210695,64.808479,-15.462056,177.93713
1513000000,-0.58827323,64.671013,-15.47198,177.8759
1514000000,-0.5679639,64.298767,-15.380198,177.77165
1515000000,-0.59589124,64.079514,-15.414556,177.68187
1516000000,-0.56849855,64.158875,-15.364205,177.87836
1517000000,-0.59575939,63.785511,-15.303043,177.98325
1518000000,-0.57778865,63.586746,-15.279796,177.41011
1519000000,-0.57199121,63.505577,-15.233496,177.83284
1520000000,-0.60085827,63.255802,-15.156401,177.70174
1521000000,-0.58832175,63.064163,-15.147064,177.67256
1522000000,-0.58450824,62.806061,-15.112807,177.69574
1523000000,-0.59466249,62.631039,-15.062866,177.24815
1524000000,-0.63519973,62.26236,-15.002824,177.45358
1525000000,-0.59345573,62.191612,-14.99472,177.32019
1526000000,-0.59396821,62.102428,-14.909155,177.45218
1527000000,-0.57721031,61.897648,-14.887308,177.14665
1528000000,-0.60240799,61.629093,-14.917266,177.24994
1529000000,-0.58578092,61.449295,-14.85387,176.98083
1530000000,-0.62404919,61.266476,-14.820039,177.2547
1531000000,-0.5965811,60.951694,-14.782367,177.15573
1532000000,-0.60395479,60.81966,-14.718961,177.32204
1533000000,-0.61760247,60.63047,-14.72472,177.13344
1534000000,-0.59873074,60.496822,-14.68328,176.69637
1535000000,-0.61528176,60.16898,-14.687321,176.88136
1536000000,-0.62927866,60.060947,-14.607728,176.58566
1537000000,-0.62526202,59.962868,-14.575717,176.81517
1538000000,-0.62758398,59.689289,-14.547415,176.93518
1539000000,-0.62444216,59.37534,-14.52936,176.89989
1540000000,-0.63572776,59.506618,-14.449685,176.78685
1541000000,-0.65070909,59.051796,-14.468509,176.74867
1542000000,-0.63017166,58.939568,-14.372148,176.82442
1543000000,-0.59730315,58.622749,-14.316727,176.66711
1544000000,-0.60454261,58.547283,-14.338264,176.60396
1545000000,-0.60077304,58.376953,-14.292236,176.72966
1546000000,-0.63856447,58.133892,-14.228961,176.76591
1547000000,-0.63212788,57.98074,-14.22422,176.25797
1548000000,-0.62738496,57.789391,-14.226447,176.50848
1549000000,-0.6143555,57.563175,-14.102036,176.37097
1550000000,-0.62947106,57.279686,-14.129074,176.4261
1551000000,-0.66238397,57.140381,-14.110743,176.01802
1552000000,-0.65138942,56.865864,-14.045577,176.07289
1553000000,-0.62924582,56.755299,-14.023508,175.89781
1554000000,-0.64926094,56.571884,-14.000642,175.79437
1555000000,-0.62070078,56.386524,-13.887094,175.72353
1556000000,-0.65287679,56.014812,-13.947056,175.64987
1557000000,-0.64156592,55.859253,-13.900334,175.62793
1558000000,-0.65993869,55.766701,-13.870064,175.79796
1559000000,-0.62334907,55.542194,-13.784331,175.55304
1560000000,-0.64613718,55.370865,-13.84473,175.58105
1561000000,-0.64810055,55.179108,-13.749439,175.26389
1562000000,-0.65282816,54.88549,-13.708593,175.10829
1563000000,-0.64692807,54.613461,-13.675659,175.00867
1564000000,-0.62812895,54.631641,-13.657542,175.36343
1565000000,-0.64910054,54.397354,-13.646321,175.39085
1566000000,-0.67558813,54.194836,-13.590849,175.07738
1567000000,-0.67810643,54.179996,-13.589255,175.31299
1568000000,-0.66184378,53.862572,-13.552853,174.82912
1569000000,-0.66973543,53.574089,-13.523083,174.99699
1570000000,-0.64287794,53.393799,-13.48191,174.87924
1571000000,-0.66574663,53.316265,-13.485682,174.81726
1572000000,-0.66490185,52.943462,-13.416683,174.37968
1573000000,-0.67553377,52.748344,-13.435659,174.60878
1574000000,-0.6810382,52.657982,-13.397769,174.7007
1575000000,-0.6924156,52.451244,-13.362796,174.50081
1576000000,-0.68619525,52.357716,-13.345948,174.49612
1577000000,-0.67519331,52.074966,-13.277741,174.61351
1578000000,-0.67809665,51.833279,-13.258624,174.31017
1579000000,-0.69072521,51.744713,-13.267595,174.35823
1580000000,-0.71139586,51.440903,-13.218232,173.94308
1581000000,-0.70474982,51.56942,-13.193234,174.50934
1582000000,-0.67783314,50.986336,-13.195764,173.80217
1583000000,-0.6908319,50.942463,-13.117984,174.24802
1584000000,-0.68034446,50.824326,-13.147717,174.22679
1585000000,-0.68679494,50.548672,-13.105977,173.92955
1586000000,-0.71229941,50.319901,-13.09814,173.89729
1587000000,-0.69800276,50.10342,-13.015792,173.42113
1588000000,-0.71209675,49.905029,-13.047673,173.55891
1589000000,-0.68270421,49.890697,-12.98427,173.54947
1590000000,-0.68830293,49.436832,-12.956263,173.51656
1591000000,-0.71025002,49.5144,-12.972874,173.4825
1592000000,-0.69957477,49.220516,-12.934913,173.27586
1593000000,-0.67669302,48.992718,-12.866985,173.16783
1594000000,-0.70069712,48.644997,-12.933188,173.46938
1595000000,-0.69330293,48.811012,-12.831908,173.22906
1596000000,-0.725052,48.323498,-12.832932,172.63107
1597000000,-0.68627638,48.328819,-12.812212,172.96077
1598000000,-0.71955901,48.127537,-12.81391,173.01375
1599000000,-0.73138946,47.776249,-12.78903,172.98428
1600000000,-0.70202547,47.692539,-12.782623,172.87283
1601000000,-0.68364632,47.305504,-12.684815,172.5152
1602000000,-0.73233694,47.255653,-12.723993,172.55238
1603000000,-0.71469975,46.811375,-12.673626,172.21164
1604000000,-0.70475197,47.06395,-12.657485,172.57513
1605000000,-0.75780678,46.646915,-12.667052,172.45358
1606000000,-0.72168708,46.325813,-12.630573,172.34108
1607000000,-0.74761486,46.327457,-12.621093,172.56685
1608000000,-0.72711658,46.257549,-12.545264,172.2796
1609000000,-0.75864804,46.022663,-12.607095,172.34523
1610000000,-0.73329085,45.663948,-12.503226,172.06627
1611000000,-0.74561012,45.692982,-12.53911,172.22983
1612000000,-0.77397603,45.287693,-12.515759,171.92697
1613000000,-0.72981232,45.173882,-12.437192,172.04802
1614000000,-0.74094462,44.813923,-12.456219,171.76227
1615000000,-0.76499206,44.843681,-12.485068,171.843
1616000000,-0.75006348,44.57127,-12.42546,171.8018
1617000000,-0.74806327,44.408318,-12.395932,171.5567
1618000000,-0.76438528,44.276836,-12.418483,171.35841
1619000000,-0.72536528,43.83392,-12.326815,171.20644
1620000000,-0.73105651,43.642578,-12.323512,171.43048
1621000000,-0.76137495,43.540813,-12.331877,171.16106
1622000000,-0.74169821,43.317333,-12.280402,171.23984
1623000000,-0.75286585,43.211594,-12.254957,171.15167
1624000000,-0.74947137,42.943161,-12.206566,171.0325
1625000000,-0.75816292,42.82597,-12.253409,171.00703
1626000000,-0.7599988,42.72102,-12.171543,170.95641
1627000000,-0.79124373,42.487129,-12.203797,170.91905
1628000000,-0.75912857,42.2019,-12.149261,170.86917
1629000000,-0.75834471,42.143208,-12.141767,171.01202
1630000000,-0.76994967,42.05291,-12.118148,170.8367
1631000000,-0.74126989,41.630672,-12.073384,170.8139
1632000000,-0.76028252,41.549068,-12.081969,170.51825
1633000000,-0.76573873,41.170288,-12.052351,170.46211
1634000000,-0.75000119,41.099674,-12.016305,170.20375
1635000000,-0.78891647,40.859253,-12.03992,170.42107
1636000000,-0.79020262,40.579731,-12.029256,169.95743
1637000000,-0.79522693,40.571709,-11.991864,170.03632
1638000000,-0.77931863,40.532795,-11.973378,170.20529
1639000000,-0.77670389,39.92178,-11.957164,169.64445
1640000000,-0.75278807,39.919983,-11.938371,169.6692
1641000000,-0.78643948,39.670982,-11.919319,169.71687
1642000000,-0.75903499,39.669998,-11.904351,169.8687
1643000000,-0.75756472,39.40493,-11.817549,169.7037
1644000000,-0.78433657,39.199345,-11.847909,169.55417
1645000000,-0.80303127,38.891842,-11.821318,169.38998
1646000000,-0.79286575,38.904804,-11.776925,169.44514
1647000000,-0.76572019,38.678101,-11.779008,169.34448
1648000000,-0.83269215,38.495907,-11.816368,169.23454
1649000000,-0.8073498,38.160046,-11.783509,169.17432
1650000000,-0.79294336,38.018177,-11.734031,168.91531
1651000000,-0.80337071,37.790981,-11.71899,168.91353
1652000000,-0.77403301,37.613194,-11.676469,169.05064
1653000000,-0.8025434,37.478542,-11.699477,168.76157
1654000000,-0.77287555,37.18203,-11.647017,168.68581
1655000000,-0.79681492,37.031219,-11.647458,168.72995
1656000000,-0.78771943,36.876015,-11.608582,168.48743
1657000000,-0.79144406,36.613651,-11.604614,168.34471
1658000000,-0.81710207,36.541241,-11.618072,168.37042
1659000000,-0.79165506,36.323074,-11.596671,168.27219
1660000000,-0.79621553,36.043465,-11.537129,168.22047
1661000000,-0.81408179,35.890202,-11.565585,168.04631
1662000000,-0.80567384,35.896,-11.546849,168.17389
1663000000,-0.81197149,35.624435,-11.541801,167.95096
1664000000,-0.80654633,35.308228,-11.499415,167.56316
1665000000,-0.81821001,35.262089,-11.474846,167.75851
1666000000,-0.80396891,34.98521,-11.485106,167.66449
1667000000,-0.81387877,34.704308,-11.475562,167.56874
1668000000,-0.81373912,34.331928,-11.442493,167.16908
1669000000,-0.80535668,34.362553,-11.410419,167.27077
1670000000,-0.81317008,34.241802,-11.437607,167.3378
1671000000,-0.80304629,33.961349,-11.393647,167.09233
1672000000,-0.83414674,33.81308,-11.385066,167.10962
1673000000,-0.83138758,33.73291,-11.393952,167.0551
1674000000,-0.80279535,33.379047,-11.330421,166.75601
1675000000,-0.82116169,33.235241,-11.329363,167.00534
1676000000,-0.84010178,33.100971,-11.345319,166.61443
1677000000,-0.86032706,32.904091,-11.344735,166.71951
1678000000,-0.82073843,32.870033,-11.288358,166.81134
1679000000,-0.83249956,32.525455,-11.278142,166.50452
1680000000,-0.82656235,32.44997,-11.282138,166.53226
1681000000,-0.81904066,32.057575,-11.242121,166.20947
1682000000,-0.83675152,31.988762,-11.27863,166.29462
1683000000,-0.84827286,31.754637,-11.264923,166.01942
1684000000,-0.84730327,31.548132,-11.213903,165.9805
1685000000,-0.81791979,31.363529,-11.179699,166.03748
1686000000,-0.8297199,31.35243,-11.160546,166.01152
1687000000,-0.84696728,30.977013,-11.187724,165.83607
1688000000,-0.82575774,30.879675,-11.126772,165.70071
1689000000,-0.82841641,30.414043,-11.138389,165.6281
1690000000,-0.84902894,30.303814,-11.140207,165.49088
1691000000,-0.85191882,30.246195,-11.157079,165.41843
1692000000,-0.84770334,30.048267,-11.110169,165.49557
1693000000,-0.87240744,30.031008,-11.142424,165.66397
1694000000,-0.84913296,29.728556,-11.096989,165.25903
1695000000,-0.82897711,29.481064,-11.066259,165.2726
1696000000,-0.88148969,29.252857,-11.101135,165.24954
1697000000,-0.8386991,28.996048,-11.042161,165.11617
1698000000,-0.84711766,29.148762,-11.035922,165.07004
1699000000,-0.83826393,28.795464,-11.032387,164.91591
1700000000,-0.85575378,28.44833,-11.004651,164.72823
1701000000,-0.86531073,28.325317,-11.022864,164.57365
1702000000,-0.87628931,27.991165,-11.028953,164.61357
1703000000,-0.85416228,28.001646,-10.966791,164.40218
1704000000,-0.87480372,27.791569,-10.998446,164.63884
1705000000,-0.90401554,27.627996,-11.013324,164.36484
1706000000,-0.85998148,27.349031,-10.934187,164.30084
1707000000,-0.86824787,27.168646,-10.896371,164.05424
1708000000,-0.90228903,27.043409,-10.926326,164.06985
1709000000,-0.86474848,26.844429,-10.908627,164.03131
1710000000,-0.87615597,26.737852,-10.887673,163.9048
1711000000,-0.88285738,26.461845,-10.914651,163.61678
1712000000,-0.8573001,26.183571,-10.891849,163.70193
1713000000,-0.85903502,26.209412,-10.848662,163.84917
1714000000,-0.86695445,25.921299,-10.845998,163.67146
1715000000,-0.88957167,25.635143,-10.853959,163.54552
1716000000,-0.89344758,25.544373,-10.864492,163.4915
1717000000,-0.85957325,25.414331,-10.82283,163.56197
1718000000,-0.87039042,24.971066,-10.809173,163.05775
1719000000,-0.88210243,25.030174,-10.810246,163.39209
1720000000,-0.87315947,24.713163,-10.775749,162.92661
1721000000,-0.87673765,24.693855,-10.734987,163.09213
1722000000,-0.8801493,24.278727,-10.7837,162.77858
1723000000,-0.84473282,24.07007,-10.722456,162.7231
1724000000,-0.89413553,24.089762,-10.747243,162.72691
1725000000,-0.88211519,23.822941,-10.729901,162.66315
1726000000,-0.89068687,23.676357,-10.736244,162.58424
1727000000,-0.90627813,23.445908,-10.720204,162.43204
1728000000,-0.88885039,23.319187,-10.667665,162.46196
1729000000,-0.91008836,23.121374,-10.703552,162.48207
1730000000,-0.90030688,22.752529,-10.665382,162.23067
1731000000,-0.90285283,22.59704,-10.674206,162.06958
1732000000,-0.85895914,22.63072,-10.611633,162.18925
1733000000,-0.89108294,22.319221,-10.639469,161.87552
1734000000,-0.91288781,22.046879,-10.6715,161.9048
1735000000,-0.89143002,22.109041,-10.610579,161.83817
1736000000,-0.92080182,21.738581,-10.657177,161.74127
1737000000,-0.91478395,21.743101,-10.635226,161.9285
1738000000,-0.91235286,21.40213,-10.61652,161.74911
1739000000,-0.9178862,21.12616,-10.593935,161.26543
1740000000,-0.89002144,21.130795,-10.558825,161.69986
1741000000,-0.88835531,20.838739,-10.571706,161.4267
1742000000,-0.89197308,20.710806,-10.541234,161.6194
1743000000,-0.93749142,20.442394,-10.59604,161.09515
1744000000,-0.90879887,20.393887,-10.513573,161.36613
1745000000,-0.9076367,20.051954,-10.541424,161.13908
1746000000,-0.90842575,20.096621,-10.546394,161.35976
1747000000,-0.88043255,19.651821,-10.519173,160.88469
1748000000,-0.9287619,19.413408,-10.517726,160.56261
1749000000,-0.90210378,19.506983,-10.495892,160.70604
1750000000,-0.9185465,19.162966,-10.533325,160.57422
1751000000,-0.90097952,19.181376,-10.46881,160.60283
1752000000,-0.91957867,18.579037,-10.48303,160.31145
1753000000,-0.91635835,18.787565,-10.47723,160.40388
1754000000,-0.8875246,18.482004,-10.425623,160.31302
1755000000,-0.93266308,18.381075,-10.465663,160.23453
1756000000,-0.91697139,18.012318,-10.431021,160.14294
1757000000,-0.9127419,17.707109,-10.452663,159.89024
1758000000,-0.91045922,17.578611,-10.431784,159.80646
1759000000,-0.90754014,17.429001,-10.399219,160.03145
1760000000,-0.92267066,17.069719,-10.394748,159.76492
1761000000,-0.91530097,17.320793,-10.405396,159.90376
1762000000,-0.94285095,17.034214,-10.411792,159.73434
1763000000,-0.92114908,16.744469,-10.395854,159.4118
1764000000,-0.91415083,16.514961,-10.364877,159.44536
1765000000,-0.92955071,16.274935,-10.396812,159.29893
1766000000,-0.93136936,16.278969,-10.428679,159.39529
1767000000,-0.94569081,15.836735,-10.390448,159.17497
1768000000,-0.9007104,15.823667,-10.350313,159.25114
1769000000,-0.93041641,15.640511,-10.345319,159.10437
1770000000,-0.92813993,15.423399,-10.388673,158.92616
1771000000,-0.94962341,15.016928,-10.38949,158.47093
1772000000,-0.92980331,15.119295,-10.372985,158.84166
1773000000,-0.92015827,14.749261,-10.357325,158.54646
1774000000,-0.92891192,14.620026,-10.354974,158.61139
1775000000,-0.907067,14.503101,-10.303432,158.6441
1776000000,-0.94314975,14.323298,-10.341134,158.45694
1777000000,-0.9381125,14.134716,-10.355082,158.30287
1778000000,-0.91289645,13.991879,-10.301517,158.28609
1779000000,-0.93120688,13.661282,-10.311443,158.12335
1780000000,-0.9379276,13.653139,-10.317368,158.36839
1781000000,-0.93527716,13.251116,-10.31576,157.89395
1782000000,-0.92523909,13.113199,-10.303679,157.92644
1783000000,-0.94008118,13.027161,-10.313075,157.83743
1784000000,-0.94901133,12.817735,-10.317005,157.82379
1785000000,-0.9550277,12.58076,-10.318728,157.528
1786000000,-0.94862735,12.324247,-10.305241,157.71004
1787000000,-0.93212271,12.247258,-10.296976,157.54599
1788000000,-0.93235004,11.889018,-10.26164,157.48347
1789000000,-0.93595022,12.007176,-10.259848,157.29434
1790000000,-0.93030524,11.882668,-10.24841,157.47382
1791000000,-0.94891649,11.521034,-10.263935,157.2988
1792000000,-0.91817659,11.336568,-10.255883,157.18942
1793000000,-0.93784171,11.061798,-10.231977,156.94099
1794000000,-0.92741507,11.004258,-10.222292,157.19218
1795000000,-0.94694245,10.702533,-10.244271,156.9081
1796000000,-0.91958332,10.573116,-10.221748,156.7972
1797000000,-0.91658384,10.368422,-10.227944,156.80225
1798000000,-0.91896814,10.227202,-10.199533,156.83189
1799000000,-0.94934291,9.7842417,-10.217385,156.43425
1800000000,-0.91881031,9.7191973,-10.211989,156.35571
1801000000,-0.92670053,9.4655857,-10.200674,156.2794
1802000000,-0.93319702,9.4450827,-10.195301,156.39259
1803000000,-0.92554325,9.1742935,-10.159718,156.31136
1804000000,-0.97943687,9.1945257,-10.207265,156.27576
1805000000,-0.92657536,8.8089752,-10.190383,156.09357
1806000000,-0.97168487,8.4668465,-10.188203,155.91725
1807000000,-0.92027658,8.4401865,-10.1793,155.87505
1808000000,-0.94827628,8.2467136,-10.228448,155.94128
1809000000,-0.94447893,8.0413656,-10.180728,155.97839
1810000000,-0.98899209,7.6961136,-10.212743,155.50276
1811000000,-0.94498205,7.7596421,-10.15495,155.715
1812000000,-0.95931327,7.5594511,-10.203148,155.53345
1813000000,-0.92257094,7.4539475,-10.118529,155.61438
1814000000,-0.9656046,6.937398,-10.151929,155.33379
1815000000,-0.97830594,7.0016127,-10.187455,155.31958
1816000000,-0.94331253,6.7712092,-10.136024,155.33023
1817000000,-0.97485369,6.5678449,-10.157914,155.19286
1818000000,-0.94844615,6.4888768,-10.153492,155.00024
1819000000,-0.96154857,5.9831982,-10.166468,154.78893
1820000000,-0.93995452,6.0261855,-10.149473,154.88287
1821000000,-0.95848686,5.8703027,-10.157003,154.87747
1822000000,-0.94921029,5.5942597,-10.166817,154.73236
1823000000,-0.96533453,5.5610862,-10.157544,154.82466
1824000000,-0.94209528,5.4582791,-10.164594,154.79379
1825000000,-0.94502866,5.0246954,-10.136277,154.41743
1826000000,-0.95730352,4.9180083,-10.145205,154.43892
1827000000,-0.96576124,4.7990522,-10.165553,154.47495
1828000000,-0.97013539,4.5963035,-10.154424,154.47763
1829000000,-0.96471477,4.4000816,-10.165976,154.29469
1830000000,-0.96924311,4.0811167,-10.143195,154.04132
1831000000,-0.94289815,3.7811723,-10.122499,153.9682
1832000000,-0.97867703,3.708292,-10.160715,153.76927
1833000000,-0.96575671,3.6735976,-10.131174,153.94774
1834000000,-0.983509,3.5657754,-10.170289,154.09113
1835000000,-0.94940841,3.3905237,-10.132254,153.92867
1836000000,-0.96207279,3.1036804,-10.154573,153.60374
1837000000,-0.95955229,3.0994742,-10.102952,153.72012
1838000000,-0.92367512,2.7725942,-10.076961,153.47284
