Freq(Hz),Line S21 Phase,,Thru S21 Phase,,Line S21 Phase Sim,,Thru S21 Phase Sim
1404000000,-43.470478,,-0.89403605,,39.28805176,,-89.9617187
1405000000,-43.396011,,-0.96125233,,39.18695971,,-90.02641805
1406000000,-43.354046,,-0.85386699,,39.08586773,,-90.09111722
1407000000,-43.444885,,-0.78329206,,38.98477582,,-90.1558162
1408000000,-43.47298,,-1.040127,,38.88368398,,-90.220515
1409000000,-43.486252,,-0.86378753,,38.78259222,,-90.28521361
1410000000,-43.480122,,-0.94049793,,38.68150052,,-90.34991204
1411000000,-43.718567,,-1.0339956,,38.5804089,,-90.41461029
1412000000,-43.41021,,-0.71156245,,38.47931734,,-90.47930836
1413000000,-43.882851,,-0.95512831,,38.37822585,,-90.54400625
1414000000,-43.769196,,-0.8609128,,38.27713443,,-90.60870396
1415000000,-43.794685,,-0.89771706,,38.17604307,,-90.6734015
1416000000,-43.70578,,-0.80472088,,38.07495178,,-90.73809886
1417000000,-43.781384,,-0.89582843,,37.97386056,,-90.80279605
1418000000,-43.796879,,-0.93569332,,37.8727694,,-90.86749307
1419000000,-43.69474,,-0.82260722,,37.7716783,,-90.93218991
1420000000,-43.952541,,-0.92196864,,37.67058727,,-90.99688659
1421000000,-44.102097,,-1.0509738,,37.5694963,,-91.0615831
1422000000,-43.970963,,-0.90117657,,37.46840539,,-91.12627945
1423000000,-43.847549,,-0.71209842,,37.36731454,,-91.19097563
1424000000,-44.024944,,-0.91737723,,37.26622376,,-91.25567164
1425000000,-43.994205,,-0.73313087,,37.16513303,,-91.32036749
1426000000,-44.271122,,-0.92883444,,37.06404236,,-91.38506319
1427000000,-44.122707,,-1.0006378,,36.96295174,,-91.44975872
1428000000,-44.205246,,-0.97047043,,36.86186119,,-91.51445409
1429000000,-44.186073,,-0.89205188,,36.76077069,,-91.57914931
1430000000,-43.982502,,-0.90560251,,36.65968025,,-91.64384437
1431000000,-44.254963,,-0.7780757,,36.55858986,,-91.70853928
1432000000,-44.215027,,-0.80958784,,36.45749952,,-91.77323403
1433000000,-44.28157,,-0.84505022,,36.35640924,,-91.83792863
1434000000,-44.225662,,-0.96458226,,36.25531901,,-91.90262309
1435000000,-44.229401,,-0.84343952,,36.15422883,,-91.96731739
1436000000,-44.34856,,-0.82469428,,36.0531387,,-92.03201154
1437000000,-44.513794,,-1.0518928,,35.95204863,,-92.09670555
1438000000,-44.463959,,-0.86518806,,35.8509586,,-92.16139942
1439000000,-44.364559,,-0.78897059,,35.74986862,,-92.22609314
1440000000,-44.375183,,-0.8573705,,35.64877868,,-92.29078671
1441000000,-44.55682,,-0.98909861,,35.5476888,,-92.35548015
1442000000,-44.582817,,-0.98917735,,35.44659895,,-92.42017345
1443000000,-44.536335,,-0.82204068,,35.34550916,,-92.48486661
1444000000,-44.726948,,-0.99671149,,35.2444194,,-92.54955963
1445000000,-44.496101,,-0.84853011,,35.14332969,,-92.61425251
1446000000,-44.600929,,-1.0265822,,35.04224002,,-92.67894526
1447000000,-44.608135,,-0.90807527,,34.9411504,,-92.74363788
1448000000,-44.522457,,-0.76863331,,34.84006081,,-92.80833037
1449000000,-44.625717,,-0.81730545,,34.73897126,,-92.87302273
1450000000,-44.772442,,-0.80330908,,34.63788175,,-92.93771495
1451000000,-44.787701,,-1.0034177,,34.53679228,,-93.00240705
1452000000,-44.638165,,-0.67667592,,34.43570285,,-93.06709902
1453000000,-44.743015,,-0.76339906,,34.33461345,,-93.13179087
1454000000,-44.868019,,-0.82316542,,34.23352409,,-93.1964826
1455000000,-44.778812,,-0.83956265,,34.13243476,,-93.2611742
1456000000,-44.980865,,-0.98536485,,34.03134546,,-93.32586568
1457000000,-44.836987,,-0.80414307,,33.9302562,,-93.39055704
1458000000,-44.898987,,-0.73105156,,33.82916696,,-93.45524828
1459000000,-45.141865,,-0.92371637,,33.72807776,,-93.5199394
1460000000,-44.925808,,-0.75195694,,33.62698859,,-93.58463041
1461000000,-45.091984,,-0.88591558,,33.52589944,,-93.6493213
1462000000,-44.973633,,-0.73582482,,33.42481033,,-93.71401208
1463000000,-45.068275,,-0.81136274,,33.32372124,,-93.77870275
1464000000,-45.000389,,-0.75078094,,33.22263217,,-93.84339331
1465000000,-45.133667,,-0.74276674,,33.12154313,,-93.90808376
1466000000,-45.32848,,-0.85942763,,33.02045411,,-93.9727741
1467000000,-45.348263,,-0.8219561,,32.91936512,,-94.03746433
1468000000,-45.407429,,-0.86045724,,32.81827615,,-94.10215446
1469000000,-45.22213,,-0.88203162,,32.71718719,,-94.16684448
1470000000,-45.274307,,-0.82386363,,32.61609826,,-94.2315344
1471000000,-45.326633,,-0.93630457,,32.51500935,,-94.29622422
1472000000,-45.413624,,-0.7494188,,32.41392045,,-94.36091394
1473000000,-45.539463,,-1.1020179,,32.31283157,,-94.42560356
1474000000,-45.491997,,-0.89069796,,32.21174271,,-94.49029308
1475000000,-45.600388,,-0.91590482,,32.11065386,,-94.55498251
1476000000,-45.40485,,-0.79456699,,32.00956503,,-94.61967184
1477000000,-45.647499,,-0.846946,,31.90847621,,-94.68436108
1478000000,-45.537189,,-0.92694598,,31.80738739,,-94.74905022
1479000000,-45.502785,,-0.82339084,,31.70629859,,-94.81373928
1480000000,-45.626587,,-0.8111881,,31.6052098,,-94.87842824
1481000000,-45.604008,,-0.96533936,,31.50412102,,-94.94311712
1482000000,-45.761837,,-0.7871685,,31.40303225,,-95.0078059
1483000000,-45.7024,,-0.98688847,,31.30194348,,-95.07249461
1484000000,-45.572128,,-0.88685817,,31.20085472,,-95.13718322
1485000000,-45.703457,,-0.80719501,,31.09976596,,-95.20187176
1486000000,-45.775814,,-0.89605892,,30.99867721,,-95.26656021
1487000000,-45.933491,,-1.0087572,,30.89758846,,-95.33124858
1488000000,-45.893852,,-0.76628965,,30.7964997,,-95.39593687
1489000000,-45.916439,,-0.86929059,,30.69541095,,-95.46062508
1490000000,-46.098099,,-0.99364048,,30.5943222,,-95.52531322
1491000000,-46.218811,,-0.89521033,,30.49323345,,-95.59000128
1492000000,-46.088715,,-0.92376399,,30.39214469,,-95.65468927
1493000000,-46.003563,,-0.70676374,,30.29105593,,-95.71937718
1494000000,-46.173214,,-0.85707885,,30.18996717,,-95.78406502
1495000000,-46.154964,,-0.92898858,,30.08887839,,-95.84875279
1496000000,-45.954803,,-0.88138962,,29.98778961,,-95.91344049
1497000000,-46.16626,,-0.87047315,,29.88670083,,-95.97812813
1498000000,-46.148457,,-0.86183023,,29.78561203,,-96.04281569
1499000000,-46.264561,,-0.83308762,,29.68452322,,-96.1075032
1500000000,-46.436363,,-1.1209069,,29.5834344,,-96.17219063
1501000000,-46.428738,,-0.91775537,,29.48234557,,-96.23687801
1502000000,-46.429619,,-1.0554653,,29.38125672,,-96.30156532
1503000000,-46.202934,,-0.9845655,,29.28016786,,-96.36625257
1504000000,-46.480587,,-1.0489334,,29.17907898,,-96.43093977
1505000000,-46.457737,,-0.96964747,,29.07799008,,-96.4956269
1506000000,-46.451351,,-0.95113683,,28.97690117,,-96.56031398
1507000000,-46.511028,,-1.0247732,,28.87581223,,-96.625001
1508000000,-46.439037,,-1.0132767,,28.77472328,,-96.68968798
1509000000,-46.424961,,-0.91359776,,28.6736343,,-96.75437489
1510000000,-46.51561,,-0.87842852,,28.5725453,,-96.81906176
1511000000,-46.65102,,-0.97341692,,28.47145627,,-96.88374857
1512000000,-46.663528,,-0.86220205,,28.37036722,,-96.94843534
1513000000,-46.527912,,-0.87174398,,28.26927815,,-97.01312206
1514000000,-46.617451,,-0.73291731,,28.16818904,,-97.07780873
1515000000,-46.767193,,-0.91142315,,28.06709991,,-97.14249536
1516000000,-46.946373,,-1.0485529,,27.96601075,,-97.20718195
1517000000,-46.802094,,-0.68317538,,27.86492155,,-97.27186849
1518000000,-46.790333,,-0.9855473,,27.76383232,,-97.33655499
1519000000,-46.878296,,-1.0396458,,27.66274306,,-97.40124145
1520000000,-46.864632,,-0.8804419,,27.56165377,,-97.46592787
1521000000,-47.02837,,-0.92668217,,27.46056444,,-97.53061425
1522000000,-46.883064,,-0.71350735,,27.35947507,,-97.5953006
1523000000,-47.09864,,-1.0200266,,27.25838566,,-97.65998691
1524000000,-46.851269,,-0.84205204,,27.15729621,,-97.72467319
1525000000,-46.910763,,-0.71568537,,27.05620673,,-97.78935944
1526000000,-46.91951,,-0.91875714,,26.9551172,,-97.85404565
1527000000,-46.938927,,-0.82963979,,26.85402763,,-97.91873184
1528000000,-47.158825,,-0.95977467,,26.75293801,,-97.98341799
1529000000,-47.256481,,-0.83451444,,26.65184835,,-98.04810412
1530000000,-47.040688,,-0.72582817,,26.55075864,,-98.11279022
1531000000,-47.219501,,-0.90048146,,26.44966888,,-98.1774763
1532000000,-46.959354,,-0.94580382,,26.34857908,,-98.24216236
1533000000,-47.11692,,-0.84417325,,26.24748922,,-98.30684839
1534000000,-47.114273,,-0.69359004,,26.14639931,,-98.3715344
1535000000,-47.237583,,-0.86951602,,26.04530935,,-98.43622039
1536000000,-47.313107,,-0.999654,,25.94421933,,-98.50090636
1537000000,-47.437508,,-0.96714199,,25.84312926,,-98.56559231
1538000000,-47.21653,,-0.80611289,,25.74203914,,-98.63027825
1539000000,-47.619564,,-1.030022,,25.64094895,,-98.69496417
1540000000,-47.413406,,-0.93706661,,25.53985871,,-98.75965008
1541000000,-47.646599,,-0.91155618,,25.4387684,,-98.82433597
1542000000,-47.478966,,-0.80372822,,25.33767804,,-98.88902186
1543000000,-47.403053,,-0.70287484,,25.23658761,,-98.95370773
1544000000,-47.670818,,-0.91340941,,25.13549712,,-99.0183936
1545000000,-47.539307,,-0.7471841,,25.03440656,,-99.08307946
1546000000,-47.459629,,-0.69037235,,24.93331593,,-99.14776531
1547000000,-47.608059,,-0.81880593,,24.83222524,,-99.21245115
1548000000,-47.601929,,-1.0267189,,24.73113448,,-99.27713699
1549000000,-47.660118,,-0.869528,,24.63004365,,-99.34182283
1550000000,-47.765137,,-1.0306516,,24.52895275,,-99.40650867
1551000000,-47.758156,,-0.80310577,,24.42786177,,-99.47119451
1552000000,-47.754028,,-0.77510333,,24.32677072,,-99.53588035
1553000000,-47.802639,,-0.98656821,,24.22567959,,-99.60056619
1554000000,-47.760254,,-0.71400422,,24.12458839,,-99.66525203
1555000000,-47.91555,,-0.89547038,,24.02349711,,-99.72993788
1556000000,-47.969757,,-0.81558949,,23.92240575,,-99.79462373
1557000000,-47.916927,,-0.92160875,,23.82131431,,-99.85930959
1558000000,-47.838093,,-0.81654406,,23.72022278,,-99.92399546
1559000000,-47.962059,,-0.89003003,,23.61913118,,-99.98868134
1560000000,-48.122169,,-1.0848893,,23.51803949,,-100.0533672
1561000000,-48.036705,,-0.95037711,,23.41694771,,-100.1180531
1562000000,-48.02631,,-0.80669457,,23.31585585,,-100.182739
1563000000,-48.050266,,-0.92711323,,23.2147639,,-100.247425
1564000000,-48.292393,,-1.0041816,,23.11367186,,-100.3121109
1565000000,-48.147648,,-1.0028943,,23.01257972,,-100.3767969
1566000000,-48.082275,,-0.82758576,,22.9114875,,-100.4414829
1567000000,-48.152908,,-0.87031955,,22.81039518,,-100.5061689
1568000000,-48.143127,,-0.7536096,,22.70930277,,-100.5708549
1569000000,-48.287712,,-0.83438671,,22.60821026,,-100.6355409
1570000000,-48.18322,,-0.77084678,,22.50711765,,-100.700227
1571000000,-48.407825,,-0.87288409,,22.40602494,,-100.7649131
1572000000,-48.347321,,-0.98647827,,22.30493214,,-100.8295992
1573000000,-48.322491,,-0.96368188,,22.20383923,,-100.8942853
1574000000,-48.392345,,-0.86592746,,22.10274622,,-100.9589715
1575000000,-48.53455,,-0.93669099,,22.0016531,,-101.0236577
1576000000,-48.552242,,-0.87007421,,21.90055988,,-101.0883439
1577000000,-48.595291,,-0.93551511,,21.79946655,,-101.1530302
1578000000,-48.484814,,-0.96735311,,21.69837312,,-101.2177165
1579000000,-48.5909,,-0.88415575,,21.59727957,,-101.2824028
1580000000,-48.560642,,-0.77560169,,21.49618591,,-101.3470891
1581000000,-48.573563,,-0.87029719,,21.39509214,,-101.4117755
1582000000,-48.932629,,-0.88919318,,21.29399826,,-101.476462
1583000000,-48.647549,,-0.90889829,,21.19290426,,-101.5411484
1584000000,-48.855808,,-0.92115027,,21.09181015,,-101.6058349
1585000000,-48.731216,,-0.90030611,,20.99071592,,-101.6705215
1586000000,-48.900185,,-0.89314216,,20.88962157,,-101.7352081
1587000000,-48.921215,,-0.85288757,,20.78852709,,-101.7998947
1588000000,-48.814735,,-0.86473233,,20.6874325,,-101.8645814
1589000000,-49.145702,,-0.890504,,20.58633779,,-101.9292681
1590000000,-48.919472,,-0.81784892,,20.48524294,,-101.9939549
1591000000,-48.890759,,-0.8650226,,20.38414798,,-102.0586417
1592000000,-48.824997,,-0.7226826,,20.28305288,,-102.1233286
1593000000,-49.02586,,-0.9268319,,20.18195766,,-102.1880155
1594000000,-48.989075,,-0.91570359,,20.08086231,,-102.2527024
1595000000,-48.933865,,-0.79778332,,19.97976683,,-102.3173895
1596000000,-49.041725,,-0.8201943,,19.87867121,,-102.3820765
1597000000,-49.187366,,-0.85594529,,19.77757546,,-102.4467637
1598000000,-48.992352,,-0.79058468,,19.67647957,,-102.5114508
1599000000,-49.328594,,-0.86399138,,19.57538355,,-102.5761381
1600000000,-49.269119,,-0.94223166,,19.47428739,,-102.6408254
1601000000,-49.214809,,-0.76424021,,19.37319109,,-102.7055128
1602000000,-49.193253,,-0.83940101,,19.27209465,,-102.7702002
1603000000,-49.182182,,-0.72546005,,19.17099806,,-102.8348877
1604000000,-49.256512,,-0.78611881,,19.06990133,,-102.8995752
1605000000,-49.474693,,-0.87196827,,18.96880446,,-102.9642628
1606000000,-49.288155,,-0.79341286,,18.86770744,,-103.0289505
1607000000,-49.316154,,-0.78989178,,18.76661027,,-103.0936382
1608000000,-49.434784,,-0.91552144,,18.66551296,,-103.158326
1609000000,-49.420334,,-0.81127119,,18.56441549,,-103.2230139
1610000000,-49.461597,,-0.5727405,,18.46331787,,-103.2877019
1611000000,-49.321346,,-0.70060581,,18.36222009,,-103.3523899
1612000000,-49.562401,,-0.82692426,,18.26112217,,-103.417078
1613000000,-49.699852,,-0.8708635,,18.16002408,,-103.4817661
1614000000,-49.543373,,-0.6000762,,18.05892584,,-103.5464544
1615000000,-49.657715,,-0.88073325,,17.95782744,,-103.6111427
1616000000,-49.628803,,-0.88805944,,17.85672887,,-103.6758311
1617000000,-49.823097,,-0.88719636,,17.75563015,,-103.7405196
1618000000,-49.728207,,-0.79565853,,17.65453126,,-103.8052081
1619000000,-49.768368,,-0.87048715,,17.55343221,,-103.8698967
1620000000,-49.794918,,-0.90242785,,17.45233299,,-103.9345855
1621000000,-49.968384,,-0.97435176,,17.3512336,,-103.9992743
1622000000,-49.914974,,-0.87179565,,17.25013405,,-104.0639631
1623000000,-50.015812,,-0.77318871,,17.14903432,,-104.1286521
1624000000,-49.911743,,-0.68982118,,17.04793442,,-104.1933411
1625000000,-49.989025,,-0.67741281,,16.94683435,,-104.2580303
1626000000,-49.875389,,-0.76731586,,16.8457341,,-104.3227195
1627000000,-49.991123,,-0.78674352,,16.74463368,,-104.3874088
1628000000,-50.172974,,-0.8139016,,16.64353308,,-104.4520982
1629000000,-50.097095,,-0.91208851,,16.5424323,,-104.5167877
1630000000,-50.126663,,-0.7923063,,16.44133134,,-104.5814773
1631000000,-50.130627,,-0.75786805,,16.3402302,,-104.646167
1632000000,-50.137421,,-0.9545325,,16.23912888,,-104.7108568
1633000000,-50.112423,,-0.73208135,,16.13802737,,-104.7755467
1634000000,-50.295158,,-0.86611617,,16.03692567,,-104.8402366
1635000000,-50.174923,,-0.77554899,,15.93582379,,-104.9049267
1636000000,-50.365902,,-0.75989383,,15.83472172,,-104.9696169
1637000000,-50.337795,,-0.71726018,,15.73361945,,-105.0343072
1638000000,-50.328831,,-0.92023075,,15.632517,,-105.0989975
1639000000,-50.214977,,-0.78012574,,15.53141435,,-105.163688
1640000000,-50.301369,,-0.67889917,,15.43031151,,-105.2283786
1641000000,-50.514919,,-0.76786339,,15.32920847,,-105.2930693
1642000000,-50.473309,,-0.99309903,,15.22810523,,-105.3577601
1643000000,-50.61298,,-0.87125945,,15.1270018,,-105.422451
1644000000,-50.511639,,-0.82593125,,15.02589816,,-105.487142
1645000000,-50.459301,,-0.7699275,,14.92479432,,-105.5518331
1646000000,-50.59568,,-0.97594535,,14.82369028,,-105.6165243
1647000000,-50.610935,,-0.97491753,,14.72258603,,-105.6812157
1648000000,-50.446281,,-0.54946935,,14.62148158,,-105.7459071
1649000000,-50.539776,,-0.68107992,,14.52037692,,-105.8105987
1650000000,-50.758553,,-0.78052044,,14.41927205,,-105.8752904
1651000000,-50.667248,,-0.6254344,,14.31816697,,-105.9399822
1652000000,-50.637836,,-0.82607687,,14.21706168,,-106.0046741
1653000000,-50.616745,,-0.8021155,,14.11595617,,-106.0693661
1654000000,-50.841072,,-0.90812415,,14.01485045,,-106.1340583
1655000000,-50.849758,,-0.80189717,,13.91374451,,-106.1987506
1656000000,-50.879436,,-0.91227049,,13.81263835,,-106.263443
1657000000,-50.720348,,-0.52933252,,13.71153198,,-106.3281355
1658000000,-51.004665,,-0.91881275,,13.61042538,,-106.3928282
1659000000,-50.985008,,-0.7934888,,13.50931856,,-106.4575209
1660000000,-51.075855,,-0.93595856,,13.40821152,,-106.5222138
1661000000,-50.957031,,-0.89467043,,13.30710426,,-106.5869069
1662000000,-50.896477,,-0.84963417,,13.20599676,,-106.6516
1663000000,-50.943092,,-0.59267324,,13.10488904,,-106.7162933
1664000000,-51.107929,,-0.75479704,,13.00378109,,-106.7809867
1665000000,-51.155415,,-0.87021327,,12.90267291,,-106.8456803
1666000000,-51.109661,,-0.79067761,,12.80156449,,-106.9103739
1667000000,-51.135654,,-0.91864115,,12.70045584,,-106.9750678
1668000000,-51.094841,,-0.69990706,,12.59934696,,-107.0397617
1669000000,-51.14262,,-0.72003412,,12.49823784,,-107.1044558
1670000000,-51.338184,,-0.83791178,,12.39712848,,-107.16915
1671000000,-51.178432,,-0.75944513,,12.29601888,,-107.2338444
1672000000,-51.291748,,-0.77872121,,12.19490903,,-107.2985389
1673000000,-51.306213,,-0.88320988,,12.09379895,,-107.3632335
1674000000,-51.386169,,-0.84909165,,11.99268862,,-107.4279283
1675000000,-51.646847,,-0.86189407,,11.89157805,,-107.4926232
1676000000,-51.320332,,-0.62694377,,11.79046723,,-107.5573183
1677000000,-51.389458,,-0.81951016,,11.68935616,,-107.6220135
1678000000,-51.512848,,-0.75466639,,11.58824484,,-107.6867089
1679000000,-51.517803,,-0.80129981,,11.48713327,,-107.7514044
1680000000,-51.633034,,-0.8619808,,11.38602145,,-107.8161
1681000000,-51.562439,,-0.75828046,,11.28490937,,-107.8807958
1682000000,-51.583462,,-0.82293493,,11.18379703,,-107.9454918
1683000000,-51.627087,,-0.83365721,,11.08268444,,-108.0101879
1684000000,-51.786613,,-0.85222781,,10.98157159,,-108.0748842
1685000000,-51.750961,,-0.76871043,,10.88045848,,-108.1395806
1686000000,-51.751419,,-0.78136957,,10.77934511,,-108.2042771
1687000000,-51.691433,,-0.79689538,,10.67823147,,-108.2689739
1688000000,-51.852695,,-0.71803552,,10.57711757,,-108.3336707
1689000000,-51.810776,,-0.72532904,,10.47600341,,-108.3983678
1690000000,-51.792995,,-0.83058447,,10.37488897,,-108.463065
1691000000,-51.784531,,-0.73670465,,10.27377427,,-108.5277623
1692000000,-51.956177,,-0.81220478,,10.17265929,,-108.5924599
1693000000,-51.84832,,-0.71463329,,10.07154405,,-108.6571575
1694000000,-52.045727,,-0.7567153,,9.970428526,,-108.7218554
1695000000,-52.220036,,-0.91312695,,9.869312731,,-108.7865534
1696000000,-52.057369,,-0.81518877,,9.768196659,,-108.8512515
1697000000,-51.990261,,-0.7537455,,9.66708031,,-108.9159499
1698000000,-52.041908,,-0.76200545,,9.565963681,,-108.9806484
1699000000,-52.139153,,-0.76728874,,9.464846771,,-109.0453471
1700000000,-52.195526,,-0.74943542,,9.363729578,,-109.1100459
1701000000,-52.236935,,-0.94060469,,9.262612102,,-109.1747449
1702000000,-52.375191,,-0.85956281,,9.16149434,,-109.2394441
1703000000,-52.242599,,-0.83523011,,9.060376292,,-109.3041434
1704000000,-52.402309,,-0.92183018,,8.959257955,,-109.368843
1705000000,-52.380096,,-0.76212615,,8.858139328,,-109.4335427
1706000000,-52.334198,,-0.5969258,,8.75702041,,-109.4982426
1707000000,-52.283348,,-0.69976091,,8.6559012,,-109.5629426
1708000000,-52.433609,,-0.84244567,,8.554781695,,-109.6276428
1709000000,-52.430305,,-0.83010906,,8.453661894,,-109.6923432
1710000000,-52.4268,,-0.79840499,,8.352541797,,-109.7570438
1711000000,-52.567184,,-0.80381608,,8.2514214,,-109.8217446
1712000000,-52.353065,,-0.59869039,,8.150300704,,-109.8864456
1713000000,-52.48642,,-0.62681603,,8.049179706,,-109.9511467
1714000000,-52.816235,,-0.73781997,,7.948058405,,-110.015848
1715000000,-52.606358,,-0.66841626,,7.8469368,,-110.0805495
1716000000,-52.519569,,-0.78056246,,7.745814888,,-110.1452512
1717000000,-52.643311,,-0.87793219,,7.644692669,,-110.2099531
1718000000,-52.629425,,-0.78734112,,7.543570142,,-110.2746551
1719000000,-52.682056,,-0.72941834,,7.442447303,,-110.3393574
1720000000,-52.638435,,-0.70224357,,7.341324153,,-110.4040598
1721000000,-52.744514,,-0.71220762,,7.24020069,,-110.4687625
1722000000,-52.687843,,-0.61986595,,7.139076911,,-110.5334653
1723000000,-52.795715,,-0.59779912,,7.037952817,,-110.5981683
1724000000,-52.770977,,-0.79391193,,6.936828404,,-110.6628715
1725000000,-52.757641,,-0.74144697,,6.835703673,,-110.7275749
1726000000,-53.004379,,-0.77569646,,6.73457862,,-110.7922785
1727000000,-52.898079,,-0.80560881,,6.633453246,,-110.8569823
1728000000,-52.923634,,-0.68871039,,6.532327548,,-110.9216863
1729000000,-53.194672,,-0.8188206,,6.431201524,,-110.9863905
1730000000,-52.998299,,-0.77339828,,6.330075175,,-111.0510949
1731000000,-52.996357,,-0.70628762,,6.228948497,,-111.1157995
1732000000,-53.020061,,-0.6258651,,6.127821489,,-111.1805043
1733000000,-53.178749,,-0.79328424,,6.026694151,,-111.2452093
