Freq(Hz),S11 Log Mag(dB),S11 Phase(�),S22 Log Mag(dB),S22 Phase(�),S21 Log Mag(dB),S21 Phase(�),S31 Log Mag(dB),S31 Phase(�),S32 Log Mag(dB),S32 Phase(�),S33 Log Mag(dB),S33 Phase(�)
3464000000,-21.235821,-112.02281,-13.655979,-78.181587,-3.2940946,-327.99191,-3.3396578,-327.2067,-15.325503,-271.93063,-13.754692,-75.436172
3465000000,-21.241909,-112.15678,-13.671985,-78.26889,-3.278677,-327.91467,-3.3397775,-327.26773,-15.287535,-272.0419,-13.772022,-75.230217
3466000000,-21.197187,-112.91633,-13.661758,-78.57991,-3.3165319,-328.11362,-3.3624249,-327.42075,-15.312918,-271.99457,-13.773808,-75.684998
3467000000,-21.066032,-112.57603,-13.591486,-78.716255,-3.2959008,-328.36365,-3.3479071,-327.60461,-15.298611,-272.18472,-13.693838,-75.462776
3468000000,-21.072666,-112.86683,-13.6481,-78.729271,-3.3006005,-328.35651,-3.3407445,-327.58676,-15.2679,-272.29065,-13.721749,-75.555313
3469000000,-20.887859,-113.61938,-13.560967,-78.792076,-3.2922342,-328.58508,-3.3503211,-327.83771,-15.24355,-272.43036,-13.72094,-75.58744
3470000000,-20.915369,-113.8011,-13.638179,-78.882446,-3.2850246,-328.64255,-3.3523736,-327.92944,-15.25376,-272.57504,-13.740751,-76.039337
3471000000,-20.903452,-113.28899,-13.651924,-79.068222,-3.3121164,-328.71112,-3.3439803,-327.97305,-15.245646,-272.5351,-13.72631,-75.817764
3472000000,-20.848604,-113.64299,-13.567727,-78.633263,-3.2897394,-328.52637,-3.3418734,-328.05902,-15.23149,-272.52954,-13.652526,-75.910324
3473000000,-20.785168,-113.53635,-13.572865,-78.70742,-3.2767785,-328.88132,-3.3324847,-328.30417,-15.217492,-272.68735,-13.655886,-76.08902
3474000000,-20.795095,-113.78098,-13.517913,-78.791954,-3.3073192,-328.82147,-3.331959,-328.24142,-15.197716,-272.64017,-13.630428,-75.795555
3475000000,-20.650867,-114.09184,-13.527464,-79.137459,-3.2793028,-328.89755,-3.3686824,-328.43689,-15.182953,-272.74991,-13.614875,-76.250221
3476000000,-20.56649,-114.87001,-13.495869,-79.475876,-3.3029699,-329.27795,-3.357012,-328.578,-15.171949,-273.0824,-13.591393,-76.493958
3477000000,-20.594584,-114.49747,-13.464236,-79.228882,-3.280942,-329.21585,-3.3348353,-328.51263,-15.14329,-272.98813,-13.577112,-76.083336
3478000000,-20.504436,-115.04674,-13.483617,-79.627441,-3.3046513,-329.2529,-3.3566351,-328.7951,-15.171417,-273.1163,-13.586998,-76.328827
3479000000,-20.452961,-114.65745,-13.457177,-79.256721,-3.3101556,-329.31757,-3.3488486,-328.77469,-15.160357,-273.0798,-13.568596,-76.165199
3480000000,-20.415419,-114.86802,-13.427693,-79.262917,-3.308027,-329.67325,-3.3376515,-328.93753,-15.118798,-273.26492,-13.547284,-76.278877
3481000000,-20.392647,-115.35803,-13.459983,-79.295219,-3.3092296,-329.72849,-3.3609822,-329.01242,-15.127813,-273.32605,-13.581372,-76.730515
3482000000,-20.339338,-115.61833,-13.407187,-79.755768,-3.3000872,-329.83432,-3.3485172,-329.11636,-15.094552,-273.31128,-13.519252,-76.749947
3483000000,-20.272394,-115.64918,-13.43082,-79.425865,-3.2883971,-329.80484,-3.3506036,-329.34561,-15.087231,-273.3959,-13.509526,-76.348602
3484000000,-20.203537,-115.8674,-13.395652,-79.704483,-3.306689,-330.12003,-3.3588579,-329.25317,-15.094088,-273.50629,-13.505393,-76.783684
3485000000,-20.159081,-115.87789,-13.37774,-79.725151,-3.2967236,-330.25644,-3.349926,-329.22577,-15.059935,-273.72742,-13.454795,-76.427971
3486000000,-20.077581,-116.07683,-13.312508,-80.02462,-3.302875,-330.22333,-3.3420584,-329.62946,-15.075966,-273.91785,-13.449971,-76.901726
3487000000,-20.052683,-116.45905,-13.375039,-79.916695,-3.3592377,-330.33972,-3.4058259,-329.72632,-15.104238,-273.8194,-13.468274,-76.890335
3488000000,-20.015917,-116.6072,-13.321701,-79.910164,-3.3215771,-330.27896,-3.3685377,-329.58752,-15.018581,-273.65863,-13.443679,-77.078751
3489000000,-19.960226,-116.52269,-13.337584,-79.943123,-3.3175962,-330.53558,-3.3692229,-329.94034,-15.036287,-274.03854,-13.474784,-76.819649
3490000000,-19.935434,-116.77263,-13.296106,-79.74527,-3.32004,-330.62857,-3.3584278,-329.77988,-15.007763,-274.02722,-13.432795,-77.057625
3491000000,-19.820206,-117.09716,-13.277506,-79.982788,-3.2837691,-330.77023,-3.3458867,-330.31058,-14.993073,-274.15945,-13.383446,-76.718575
3492000000,-19.801828,-117.29491,-13.24177,-80.085991,-3.315697,-330.72696,-3.3709841,-330.22357,-14.995843,-274.27426,-13.349281,-76.925453
3493000000,-19.792892,-117.23718,-13.290622,-80.359093,-3.2955678,-330.96988,-3.3580189,-330.20715,-14.989458,-274.11526,-13.376719,-76.90152
3494000000,-19.67037,-117.37687,-13.236859,-80.148071,-3.3103399,-330.92444,-3.3589962,-330.22235,-14.951789,-274.2041,-13.359968,-77.040001
3495000000,-19.645758,-117.51521,-13.209744,-80.548271,-3.3247168,-331.09409,-3.3622937,-330.50272,-14.95786,-274.49249,-13.337783,-77.320259
3496000000,-19.581539,-117.77144,-13.188631,-80.246712,-3.299804,-331.13324,-3.3512564,-330.46848,-14.950251,-274.49408,-13.326092,-77.466408
3497000000,-19.678764,-118.47586,-13.224325,-80.933441,-3.3385162,-331.45862,-3.3834662,-330.79059,-14.958129,-274.85062,-13.369936,-77.58783
3498000000,-19.560369,-117.86336,-13.156176,-80.410049,-3.3094649,-331.33069,-3.351037,-330.67984,-14.91643,-274.72937,-13.265763,-77.365402
3499000000,-19.470963,-118.89703,-13.165419,-80.765144,-3.3019404,-331.58841,-3.307502,-330.74188,-14.915122,-274.82581,-13.271982,-77.630547
3500000000,-19.46287,-118.45353,-13.148105,-80.752953,-3.2979617,-331.47379,-3.3700919,-330.80505,-14.880066,-274.68628,-13.289879,-77.674126
3501000000,-19.392324,-118.31188,-13.113661,-80.675255,-3.3062005,-331.80536,-3.341589,-331.02875,-14.889522,-274.89844,-13.224536,-77.349106
3502000000,-19.412092,-118.94934,-13.123956,-81.087975,-3.3241961,-331.90112,-3.3788445,-331.26038,-14.883249,-275.02734,-13.287092,-77.572731
3503000000,-19.299683,-119.20395,-13.102206,-80.810204,-3.3247623,-332.08694,-3.3698103,-331.27762,-14.857614,-275.0961,-13.269318,-78.090973
3504000000,-19.260515,-119.50184,-13.079355,-80.828545,-3.3111839,-332.14178,-3.3661425,-331.35629,-14.846335,-275.36566,-13.216729,-77.995102
3505000000,-19.335297,-119.41008,-13.106634,-80.609962,-3.3060288,-332.09818,-3.3676224,-331.3902,-14.853558,-275.16113,-13.232048,-77.995758
3506000000,-19.204613,-119.3957,-13.056557,-81.297928,-3.2970619,-332.24234,-3.3639877,-331.58179,-14.80722,-275.28345,-13.199369,-78.263611
3507000000,-19.12479,-119.57689,-13.026982,-80.990242,-3.3071454,-332.21268,-3.3522081,-331.52164,-14.784029,-275.51694,-13.175197,-77.879128
3508000000,-19.107359,-119.79872,-13.050699,-80.8367,-3.3037403,-332.48962,-3.3636997,-331.80933,-14.800694,-275.49945,-13.203899,-77.979576
3509000000,-19.014538,-119.96293,-12.995175,-81.179558,-3.3416171,-332.53564,-3.3836255,-331.84488,-14.799096,-275.4281,-13.151254,-78.242195
3510000000,-18.998487,-120.14538,-12.989754,-81.430855,-3.3112071,-332.55865,-3.3376501,-332.03802,-14.746799,-275.71002,-13.135203,-78.205803
3511000000,-19.012241,-120.22048,-13.022106,-81.116745,-3.3409781,-332.79922,-3.4099541,-332.0675,-14.791561,-275.85785,-13.14449,-78.219009
3512000000,-18.962751,-120.76691,-12.993992,-81.30381,-3.3450902,-332.72452,-3.3845747,-332.0618,-14.759668,-275.72009,-13.141144,-77.895142
3513000000,-18.947779,-120.06947,-12.978846,-81.549034,-3.3390734,-332.80042,-3.3896024,-332.15939,-14.733395,-275.91119,-13.146366,-78.366592
3514000000,-18.898121,-120.4779,-12.944778,-81.304077,-3.3255823,-333.18295,-3.3989003,-332.42273,-14.730033,-276.11157,-13.112801,-78.311066
3515000000,-18.809404,-120.74277,-12.966409,-81.236237,-3.3511522,-333.04074,-3.3853154,-332.30737,-14.709208,-275.93021,-13.084161,-78.358185
3516000000,-18.817724,-121.06634,-12.905323,-81.910233,-3.3435104,-333.35321,-3.3701708,-332.69803,-14.68939,-276.28543,-13.030506,-78.751976
3517000000,-18.791883,-120.83089,-12.91946,-81.519005,-3.3084631,-333.14413,-3.3528214,-332.52023,-14.647196,-276.21188,-13.093494,-78.30584
3518000000,-18.74465,-121.00693,-12.918905,-81.462402,-3.3047228,-333.54065,-3.3758574,-332.73935,-14.681057,-276.22421,-13.05983,-78.685921
3519000000,-18.660585,-121.4853,-12.909132,-81.941284,-3.3424091,-333.63287,-3.3580422,-332.83194,-14.666327,-276.46481,-13.025743,-78.541199
3520000000,-18.612976,-121.27511,-12.849308,-82.000862,-3.3244319,-333.65579,-3.3901498,-333.00159,-14.632685,-276.61777,-13.020814,-78.69146
3521000000,-18.522352,-121.59548,-12.808345,-82.016556,-3.308718,-333.74576,-3.3763168,-333.01788,-14.619277,-276.64041,-12.951728,-79.000526
3522000000,-18.538258,-121.86821,-12.878638,-82.058609,-3.3447211,-333.92099,-3.373255,-333.05542,-14.639142,-276.76062,-13.020416,-78.792419
3523000000,-18.541861,-121.97326,-12.807692,-81.807449,-3.3342412,-333.98941,-3.3837907,-333.24078,-14.599873,-276.77155,-12.976705,-78.668869
3524000000,-18.478601,-122.00246,-12.776381,-81.891129,-3.2984817,-333.93048,-3.388557,-333.18423,-14.572043,-276.68524,-12.983667,-78.592476
3525000000,-18.454391,-122.42116,-12.801002,-82.143234,-3.3469813,-334.14349,-3.3987665,-333.38156,-14.617447,-276.86328,-12.947324,-79.18454
3526000000,-18.32155,-122.57597,-12.715943,-82.356277,-3.3083367,-334.42444,-3.3860698,-333.54395,-14.560973,-276.98648,-12.947668,-79.214928
3527000000,-18.390886,-122.73593,-12.788583,-82.391251,-3.3468316,-334.48071,-3.3749919,-333.63245,-14.573633,-277.17859,-12.944552,-79.220367
3528000000,-18.381302,-122.31066,-12.733215,-82.478508,-3.3294792,-334.44174,-3.4057689,-333.47299,-14.558108,-277.09482,-12.884039,-78.840919
3529000000,-18.264532,-122.97791,-12.787045,-82.535385,-3.3261304,-334.45364,-3.3867157,-333.69046,-14.548595,-277.18304,-12.914832,-79.249794
3530000000,-18.308908,-123.18729,-12.763529,-82.016884,-3.3674359,-334.48547,-3.3915036,-333.79962,-14.521219,-277.28342,-12.914991,-79.172012
3531000000,-18.198481,-122.92702,-12.720689,-82.575005,-3.3472025,-334.85495,-3.3778861,-334.08109,-14.509748,-277.54202,-12.884787,-79.630363
3532000000,-18.181446,-122.95116,-12.70399,-82.372879,-3.3484151,-334.7392,-3.3882072,-334.01471,-14.517141,-277.51392,-12.876247,-79.206749
3533000000,-18.147629,-122.91629,-12.70551,-82.559372,-3.3165972,-334.94165,-3.3895557,-334.21854,-14.478065,-277.55249,-12.817369,-79.396767
3534000000,-18.116104,-123.6035,-12.686125,-82.97097,-3.336123,-335.07477,-3.3888507,-334.29657,-14.472812,-277.57382,-12.848354,-79.521973
3535000000,-18.024155,-123.65003,-12.681955,-83.055084,-3.3371291,-335.0817,-3.377492,-334.36569,-14.442072,-277.79208,-12.811052,-79.710266
3536000000,-18.009684,-123.42953,-12.639641,-82.730003,-3.3683589,-335.13226,-3.3729546,-334.59265,-14.457954,-277.75119,-12.799829,-79.798103
3537000000,-18.054684,-123.63942,-12.667713,-82.843399,-3.3524351,-335.20892,-3.414211,-334.41266,-14.45399,-277.7793,-12.857347,-79.490738
3538000000,-17.939156,-124.46538,-12.595845,-83.364014,-3.3370659,-335.66251,-3.3693295,-334.86859,-14.401694,-278.09128,-12.773355,-80.235153
3539000000,-17.931782,-124.45377,-12.606332,-83.536819,-3.3550611,-335.54428,-3.3987122,-334.858,-14.41767,-278.29364,-12.790435,-80.085114
3540000000,-17.889339,-124.27323,-12.524761,-83.071182,-3.3408184,-335.78024,-3.3992805,-334.89099,-14.423798,-278.38379,-12.767383,-79.935875
3541000000,-17.824972,-124.8872,-12.557286,-83.271393,-3.3347754,-336.06311,-3.3778291,-335.12369,-14.390622,-278.44363,-12.743503,-79.932594
3542000000,-17.832527,-124.94046,-12.532966,-83.269402,-3.3109472,-335.85764,-3.3756363,-335.12814,-14.359885,-278.29956,-12.733316,-80.112938
3543000000,-17.814396,-124.63343,-12.542048,-83.379776,-3.3416169,-336.05264,-3.3803303,-334.89557,-14.350883,-278.44482,-12.786133,-80.127357
3544000000,-17.790915,-124.89944,-12.56551,-83.396881,-3.3519852,-335.98285,-3.3981574,-335.09882,-14.338129,-278.43842,-12.732855,-80.077309
3545000000,-17.716816,-124.78418,-12.502449,-83.479935,-3.3332882,-336.04144,-3.3793786,-335.52917,-14.328344,-278.71548,-12.678043,-80.123985
3546000000,-17.653759,-124.93023,-12.484936,-83.39518,-3.3474765,-336.13803,-3.3822391,-335.59296,-14.2709,-278.76025,-12.698344,-80.425781
3547000000,-17.651117,-125.36364,-12.433248,-83.800797,-3.3565199,-336.38803,-3.408124,-335.57208,-14.331921,-278.81863,-12.68312,-80.737587
3548000000,-17.618294,-125.22831,-12.490273,-83.468796,-3.3637149,-336.60779,-3.4122906,-335.70044,-14.297786,-278.98419,-12.669858,-80.241783
3549000000,-17.620319,-125.70896,-12.485635,-83.981194,-3.3492191,-336.69159,-3.3998487,-335.9819,-14.272062,-279.1861,-12.679677,-80.505707
3550000000,-17.566998,-125.97192,-12.463085,-83.840645,-3.3699985,-336.60126,-3.409797,-335.83255,-14.286659,-278.96863,-12.687308,-80.637985
3551000000,-17.52957,-125.87054,-12.448098,-84.146881,-3.3526244,-336.76178,-3.4187717,-335.96725,-14.272954,-279.22693,-12.635077,-80.717758
3552000000,-17.481529,-125.65484,-12.455123,-83.960632,-3.3630462,-336.83353,-3.3802109,-336.08698,-14.258327,-279.21063,-12.623154,-80.327553
3553000000,-17.437054,-126.01801,-12.426108,-84.042717,-3.3353567,-336.73892,-3.391304,-336.09729,-14.243979,-279.19778,-12.615317,-80.865067
3554000000,-17.387728,-126.28773,-12.392102,-84.107048,-3.3572364,-337.0585,-3.4091184,-336.39929,-14.218094,-279.43066,-12.598058,-80.933899
3555000000,-17.403105,-126.03087,-12.361271,-84.309349,-3.3523657,-337.27789,-3.3965142,-336.55103,-14.196501,-279.69247,-12.597898,-80.773911
3556000000,-17.380024,-126.31602,-12.415729,-84.141685,-3.3974345,-337.379,-3.4293609,-336.5405,-14.218442,-279.59833,-12.608846,-80.872887
3557000000,-17.311951,-126.78388,-12.365192,-84.327751,-3.3601863,-337.42419,-3.4058704,-336.55573,-14.203403,-279.70853,-12.552374,-81.030884
3558000000,-17.291327,-126.82634,-12.340097,-84.286827,-3.3813326,-337.33624,-3.4330351,-336.5387,-14.183802,-279.85916,-12.570308,-81.226807
3559000000,-17.217966,-126.71665,-12.349957,-84.320625,-3.350745,-337.63303,-3.414552,-336.83725,-14.176946,-279.90515,-12.526694,-81.078987
3560000000,-17.200256,-126.8919,-12.309505,-84.518204,-3.3534362,-337.78983,-3.4054677,-336.86703,-14.158513,-279.93784,-12.542622,-81.310966
3561000000,-17.184097,-126.57823,-12.265687,-84.692017,-3.3258612,-337.72424,-3.3596876,-337.00818,-14.114975,-280.02985,-12.475387,-81.211525
3562000000,-17.066595,-127.87098,-12.278597,-84.955048,-3.3719175,-337.82733,-3.4196081,-337.16837,-14.11701,-280.18942,-12.484449,-81.790306
3563000000,-17.101141,-127.49805,-12.253992,-84.958237,-3.3737738,-338.06284,-3.4128957,-337.36841,-14.093012,-280.29245,-12.494815,-81.637291
3564000000,-17.13665,-127.49547,-12.279198,-84.848587,-3.370086,-338.06744,-3.3782694,-337.23523,-14.07591,-280.34952,-12.502983,-81.152855
3565000000,-17.085365,-127.87172,-12.284032,-85.154282,-3.3483984,-338.21332,-3.3961265,-337.35431,-14.058095,-280.54471,-12.478802,-81.687645
3566000000,-17.06184,-127.83658,-12.200247,-84.864082,-3.354636,-338.13461,-3.3990042,-337.44394,-14.032229,-280.3927,-12.404847,-81.554176
3567000000,-17.037949,-127.84962,-12.208248,-84.952759,-3.3791597,-338.54492,-3.4209967,-337.52295,-14.059309,-280.63602,-12.480192,-81.710152
3568000000,-16.995426,-128.0298,-12.210663,-85.23732,-3.3770318,-338.62558,-3.4213941,-337.57211,-14.058755,-280.75137,-12.434564,-82.066719
3569000000,-16.992172,-128.18117,-12.24712,-85.338089,-3.3607349,-338.5177,-3.4107394,-337.60284,-14.038787,-280.85474,-12.426153,-81.858047
3570000000,-16.875355,-128.43123,-12.207094,-85.498672,-3.3857963,-338.71841,-3.4441118,-337.88199,-14.023158,-280.74664,-12.426163,-82.04866
3571000000,-16.911316,-128.69734,-12.170597,-85.259811,-3.3736205,-338.77008,-3.3948259,-337.92911,-13.999619,-280.96112,-12.413229,-82.167328
3572000000,-16.836294,-128.49312,-12.135128,-85.407227,-3.3833296,-338.71796,-3.4222994,-337.95126,-13.987736,-281.12488,-12.370859,-81.950333
3573000000,-16.837946,-128.57082,-12.135009,-85.411484,-3.4014199,-338.99304,-3.4327922,-338.16592,-13.98871,-281.19543,-12.358014,-82.062141
3574000000,-16.748384,-128.38647,-12.110648,-85.402489,-3.3521621,-338.83121,-3.3980534,-338.27579,-13.954884,-281.07135,-12.333712,-82.19326
3575000000,-16.708435,-128.92657,-12.099814,-85.603966,-3.3627558,-339.10217,-3.4147413,-338.4198,-13.928874,-281.43707,-12.291241,-82.351257
3576000000,-16.734831,-128.82014,-12.053694,-85.26059,-3.3663514,-339.11511,-3.4249752,-338.40872,-13.933335,-281.53943,-12.344851,-82.094017
3577000000,-16.717506,-129.17467,-12.0848,-85.803947,-3.3914061,-339.38107,-3.4455283,-338.38589,-13.951407,-281.33185,-12.337102,-82.420662
3578000000,-16.696774,-129.2916,-12.091417,-86.034523,-3.3913395,-339.57581,-3.4540031,-338.8013,-13.920263,-281.56708,-12.343039,-82.653587
3579000000,-16.645494,-129.60323,-12.059132,-86.056427,-3.4007554,-339.7421,-3.4134736,-338.89719,-13.921558,-281.78625,-12.278748,-82.767204
3580000000,-16.581158,-129.18362,-12.038027,-85.787491,-3.3377683,-339.69592,-3.3841064,-338.86221,-13.866773,-281.91733,-12.270344,-82.33606
3581000000,-16.554003,-129.75275,-12.010471,-86.294533,-3.381789,-339.73093,-3.4180167,-338.96255,-13.871483,-282.02466,-12.262204,-82.547157
3582000000,-16.529396,-129.70607,-11.991904,-85.875153,-3.3786972,-339.90149,-3.407608,-339.06503,-13.855287,-282.01669,-12.244727,-82.796463
3583000000,-16.55229,-129.84335,-11.965012,-86.145844,-3.3805099,-339.88766,-3.423326,-339.04904,-13.847144,-282.02298,-12.299272,-83.146828
3584000000,-16.513903,-130.13356,-11.980799,-86.184479,-3.3693931,-340.065,-3.4355423,-339.1239,-13.826954,-282.27332,-12.201877,-82.92598
3585000000,-16.458761,-129.94969,-11.967552,-86.295677,-3.3625603,-340.05316,-3.4223926,-339.33392,-13.812919,-282.21692,-12.195522,-82.825859
3586000000,-16.40234,-130.54123,-11.944849,-86.853653,-3.4182539,-340.22244,-3.4303401,-339.5303,-13.797249,-282.36679,-12.170511,-83.403229
3587000000,-16.358913,-130.55261,-11.892028,-86.672058,-3.3514795,-340.31329,-3.4037857,-339.46088,-13.760286,-282.52112,-12.174455,-83.333023
3588000000,-16.44495,-130.44901,-11.937185,-86.461327,-3.3957233,-340.44629,-3.3963535,-339.41696,-13.765261,-282.46402,-12.234415,-83.318878
3589000000,-16.307089,-130.4529,-11.868667,-86.659111,-3.3492894,-340.48871,-3.4064019,-339.78995,-13.737646,-282.60223,-12.123185,-83.430367
3590000000,-16.293285,-131.00056,-11.934311,-87.233078,-3.3951731,-340.82764,-3.4367309,-339.92648,-13.744915,-282.78696,-12.135612,-83.637764
3591000000,-16.276375,-130.96994,-11.895335,-87.104668,-3.4125912,-340.95169,-3.4419842,-339.84747,-13.75627,-282.78717,-12.180205,-83.357315
3592000000,-16.283819,-130.87952,-11.87083,-87.098923,-3.4097204,-340.77332,-3.4337769,-340.02219,-13.73743,-282.80231,-12.166688,-83.688591
3593000000,-16.246164,-131.15924,-11.890754,-87.185219,-3.3962202,-340.89566,-3.4376945,-340.05716,-13.702958,-282.92361,-12.165667,-84.035927
3594000000,-16.193119,-131.55598,-11.843535,-87.342812,-3.3699088,-341.23074,-3.4106519,-340.29431,-13.712269,-283.12512,-12.111608,-83.836975
3595000000,-16.159489,-131.46484,-11.865407,-87.321091,-3.380049,-341.1889,-3.4187324,-340.43387,-13.705763,-283.19739,-12.10752,-83.766655
3596000000,-16.121372,-131.39366,-11.784413,-87.218788,-3.3951976,-341.47519,-3.4510016,-340.52985,-13.689047,-283.47107,-12.085832,-83.635674
3597000000,-16.17717,-131.65526,-11.835997,-87.144333,-3.428592,-341.48315,-3.4376118,-340.47131,-13.685787,-283.39661,-12.09451,-83.697258
3598000000,-16.096455,-131.83038,-11.775826,-87.401817,-3.3857448,-341.51706,-3.4254246,-340.64847,-13.67779,-283.42816,-12.049833,-83.904549
3599000000,-16.047289,-131.64645,-11.777837,-87.285614,-3.3592913,-341.5144,-3.4175074,-340.73553,-13.643756,-283.50278,-12.028767,-84.027176
3600000000,-16.03006,-131.96867,-11.740993,-87.230591,-3.3968799,-341.6041,-3.4407313,-340.76843,-13.627848,-283.58313,-12.005488,-83.956917
3601000000,-15.980149,-132.36314,-11.761837,-87.841766,-3.401036,-341.75366,-3.4266486,-340.94101,-13.619971,-283.71933,-12.079703,-84.260612
3602000000,-15.959828,-132.23611,-11.721854,-87.569656,-3.3673825,-341.94452,-3.4218748,-341.20862,-13.583574,-283.98376,-12.004626,-84.087761
3603000000,-15.931939,-132.69447,-11.739025,-87.892487,-3.3979061,-342.21994,-3.4287395,-341.22064,-13.604521,-284.10349,-12.009302,-84.476845
3604000000,-15.900634,-132.65019,-11.71737,-88.181786,-3.3677418,-342.12357,-3.4039733,-341.19687,-13.557957,-284.22369,-11.948995,-84.429222
3605000000,-15.924191,-132.65857,-11.668468,-88.056046,-3.3853734,-342.29321,-3.4328356,-341.48602,-13.547654,-284.28439,-11.961756,-84.813293
