Freq(Hz),S21 Log Mag(dB),S21 Phase(�)
4141000000,-6.5780702,-211.6732
4142000000,-6.5927749,-211.64758
4143000000,-6.5814757,-211.82278
4144000000,-6.5917287,-211.89787
4145000000,-6.5745001,-212.09024
4146000000,-6.5750513,-212.17032
4147000000,-6.5770345,-212.20172
4148000000,-6.5671015,-212.20871
4149000000,-6.5916805,-212.18013
4150000000,-6.5987868,-212.29163
4151000000,-6.612772,-212.45808
4152000000,-6.6053977,-212.45819
4153000000,-6.6256061,-212.3504
4154000000,-6.6217995,-212.54797
4155000000,-6.588347,-212.51627
4156000000,-6.586184,-212.54048
4157000000,-6.6005259,-212.86859
4158000000,-6.6018448,-212.96902
4159000000,-6.5842838,-212.90474
4160000000,-6.6153154,-213.05927
4161000000,-6.6278567,-213.08487
4162000000,-6.6058636,-213.062
4163000000,-6.6176701,-213.20461
4164000000,-6.6012244,-213.22856
4165000000,-6.5974936,-213.3717
4166000000,-6.6217074,-213.50473
4167000000,-6.6061563,-213.46211
4168000000,-6.6063876,-213.51997
4169000000,-6.6174607,-213.54024
4170000000,-6.610466,-213.65161
4171000000,-6.6436386,-213.62212
4172000000,-6.6060324,-213.93172
4173000000,-6.6187797,-213.8219
4174000000,-6.6316338,-213.96021
4175000000,-6.621078,-214.02539
4176000000,-6.6421771,-214.11664
4177000000,-6.6149678,-214.26607
4178000000,-6.6306667,-214.07185
4179000000,-6.5959606,-214.47606
4180000000,-6.6269169,-214.3387
4181000000,-6.6418548,-214.46013
4182000000,-6.6171436,-214.55431
4183000000,-6.6312699,-214.37651
4184000000,-6.6632028,-214.718
4185000000,-6.6156058,-214.52057
4186000000,-6.6320329,-214.64001
4187000000,-6.6727467,-214.9935
4188000000,-6.6460319,-214.89551
4189000000,-6.620749,-214.90097
4190000000,-6.6345668,-214.96356
4191000000,-6.6543169,-215.17406
4192000000,-6.653182,-215.18134
4193000000,-6.6449714,-215.0675
4194000000,-6.6606803,-215.21916
4195000000,-6.6565819,-215.29315
4196000000,-6.667563,-215.3774
4197000000,-6.6595526,-215.3782
4198000000,-6.6931777,-215.4998
4199000000,-6.6637378,-215.56055
4200000000,-6.6631541,-215.60301
4201000000,-6.6459527,-215.78349
4202000000,-6.674983,-215.66325
4203000000,-6.6617274,-215.83963
4204000000,-6.6576452,-215.97992
4205000000,-6.6747684,-215.88759
4206000000,-6.7124639,-215.86253
4207000000,-6.6995564,-216.0291
4208000000,-6.7289295,-215.85123
4209000000,-6.6702695,-216.17636
4210000000,-6.6867023,-216.28102
4211000000,-6.6822071,-216.22128
4212000000,-6.6905184,-216.43246
4213000000,-6.7029085,-216.19952
4214000000,-6.6896739,-216.32057
4215000000,-6.6894217,-216.49898
4216000000,-6.7067256,-216.61293
4217000000,-6.685719,-216.67087
4218000000,-6.6959162,-216.65897
4219000000,-6.6983361,-216.97939
4220000000,-6.6977944,-216.83934
4221000000,-6.7005529,-217.01921
4222000000,-6.7129288,-216.95863
4223000000,-6.692771,-217.24588
4224000000,-6.6991434,-217.1147
4225000000,-6.7199316,-217.30641
4226000000,-6.7165756,-217.10747
4227000000,-6.7391734,-217.37773
4228000000,-6.7066731,-217.45497
4229000000,-6.7503099,-217.52478
4230000000,-6.734549,-217.39435
4231000000,-6.7469387,-217.55946
4232000000,-6.7099233,-217.42319
4233000000,-6.7325392,-217.64473
4234000000,-6.7463927,-217.90327
4235000000,-6.7236762,-217.83615
4236000000,-6.7217188,-217.65895
4237000000,-6.7435174,-218.08226
4238000000,-6.7442412,-217.85506
4239000000,-6.7384038,-218.02962
4240000000,-6.7394829,-217.98106
4241000000,-6.7397614,-218.19093
4242000000,-6.7525625,-218.17871
4243000000,-6.7602329,-218.34209
4244000000,-6.7510929,-218.3636
4245000000,-6.7618241,-218.25746
4246000000,-6.7422051,-218.39693
4247000000,-6.782176,-218.51514
4248000000,-6.7772722,-218.49471
4249000000,-6.7699299,-218.53343
4250000000,-6.7440305,-218.70448
4251000000,-6.7322588,-218.85051
4252000000,-6.7835932,-218.93604
4253000000,-6.805758,-218.79771
4254000000,-6.7630076,-218.94571
4255000000,-6.7662988,-218.89061
4256000000,-6.7452903,-218.96909
4257000000,-6.7565136,-219.00359
4258000000,-6.7602491,-218.87241
4259000000,-6.7700958,-219.29446
4260000000,-6.7694206,-219.35883
4261000000,-6.7689257,-219.25009
4262000000,-6.7820182,-219.35156
4263000000,-6.7477822,-219.47438
4264000000,-6.7842298,-219.41267
4265000000,-6.8018928,-219.44568
4266000000,-6.8045692,-219.49846
4267000000,-6.8006721,-219.50426
4268000000,-6.8096271,-219.54768
4269000000,-6.7938495,-219.8308
4270000000,-6.7971921,-219.8766
4271000000,-6.8093767,-219.93175
4272000000,-6.8232989,-219.89322
4273000000,-6.8029613,-220.11894
4274000000,-6.8170714,-219.93712
4275000000,-6.801559,-219.9868
4276000000,-6.8069158,-220.17137
4277000000,-6.798841,-220.20555
4278000000,-6.8259921,-220.19469
4279000000,-6.8013968,-220.41771
4280000000,-6.8015862,-220.53693
4281000000,-6.799767,-220.42822
4282000000,-6.8387432,-220.54918
4283000000,-6.831171,-220.50046
4284000000,-6.8332849,-220.58101
4285000000,-6.8468781,-220.58917
4286000000,-6.8365631,-220.74118
4287000000,-6.8613391,-220.66801
4288000000,-6.8439503,-220.71553
4289000000,-6.8502183,-220.72375
4290000000,-6.8341722,-220.90741
4291000000,-6.8284669,-221.04617
4292000000,-6.8242488,-221.1248
4293000000,-6.842526,-221.16476
4294000000,-6.8702784,-220.91154
4295000000,-6.8261533,-221.01428
4296000000,-6.8462501,-221.37984
4297000000,-6.8775177,-221.41872
4298000000,-6.8325229,-221.42572
4299000000,-6.8664289,-221.33093
4300000000,-6.8621039,-221.27119
4301000000,-6.8658047,-221.51952
4302000000,-6.8767028,-221.64554
4303000000,-6.8505697,-221.42577
4304000000,-6.864861,-221.73862
4305000000,-6.8604784,-221.84383
4306000000,-6.8686256,-221.76286
4307000000,-6.8674169,-221.60297
4308000000,-6.8790803,-221.85538
4309000000,-6.8520346,-222.02086
4310000000,-6.8690901,-221.83205
4311000000,-6.9017005,-221.92001
4312000000,-6.8724599,-221.88531
4313000000,-6.8987927,-222.04268
4314000000,-6.8802285,-222.22279
4315000000,-6.8980908,-222.29033
4316000000,-6.8795938,-222.15623
4317000000,-6.8983998,-222.27745
4318000000,-6.8766875,-222.3681
4319000000,-6.8929982,-222.52708
4320000000,-6.8906226,-222.32298
4321000000,-6.8658075,-222.68828
4322000000,-6.9028406,-222.77589
4323000000,-6.9039674,-222.46423
4324000000,-6.8885531,-222.66489
4325000000,-6.9076285,-222.58502
4326000000,-6.9210472,-222.72304
4327000000,-6.9042625,-222.89801
4328000000,-6.9177904,-222.82249
4329000000,-6.9417181,-222.98169
4330000000,-6.9404025,-222.79298
4331000000,-6.922915,-223.02556
4332000000,-6.9349141,-222.95058
4333000000,-6.9023376,-223.08246
4334000000,-6.9119248,-223.15213
4335000000,-6.9204202,-223.18973
4336000000,-6.9385643,-223.38876
4337000000,-6.9172664,-223.18915
4338000000,-6.9326606,-223.43513
4339000000,-6.9268112,-223.39935
4340000000,-6.9264793,-223.39426
4341000000,-6.9342332,-223.53003
4342000000,-6.9117012,-223.64742
4343000000,-6.9345503,-223.62335
4344000000,-6.9495187,-223.84085
4345000000,-6.9891872,-223.72475
4346000000,-6.9556279,-223.78624
4347000000,-6.9380436,-223.84392
4348000000,-6.9415092,-223.98567
4349000000,-6.9474702,-223.90106
4350000000,-6.9534307,-223.79144
4351000000,-6.9715424,-223.84518
4352000000,-6.9805379,-223.99091
4353000000,-6.9627013,-224.02515
4354000000,-6.9376097,-224.14342
4355000000,-6.9786739,-224.27388
4356000000,-6.9829473,-224.31239
4357000000,-6.9484725,-224.35858
4358000000,-6.9966226,-224.29568
4359000000,-6.9844923,-224.41364
4360000000,-6.9826517,-224.20717
4361000000,-6.9794846,-224.50087
4362000000,-6.9779487,-224.45677
4363000000,-6.9688649,-224.54211
4364000000,-6.9792061,-224.53673
4365000000,-6.9730334,-224.67778
4366000000,-6.9714832,-224.70064
4367000000,-7.0168781,-224.72583
4368000000,-6.9625154,-224.86989
4369000000,-7.004951,-224.92682
4370000000,-6.9880381,-224.82893
4371000000,-6.9902563,-224.96349
4372000000,-7.0015612,-224.90149
4373000000,-6.990447,-225.06383
4374000000,-6.9872875,-224.942
4375000000,-7.0003519,-225.02853
4376000000,-7.0017834,-225.11217
4377000000,-6.9930043,-225.31609
4378000000,-7.0124679,-225.24722
4379000000,-6.9979124,-225.21637
4380000000,-7.0079346,-225.29266
4381000000,-7.011405,-225.47786
4382000000,-6.9969845,-225.39268
4383000000,-6.9780202,-225.5533
4384000000,-6.9930673,-225.46457
4385000000,-7.0010605,-225.65572
4386000000,-7.0177274,-225.55766
4387000000,-7.0262766,-225.73189
4388000000,-7.022747,-225.72346
4389000000,-7.0203528,-225.66844
4390000000,-6.9997401,-225.72218
4391000000,-7.03122,-225.80719
4392000000,-7.0162029,-225.97679
4393000000,-7.0312567,-225.87025
4394000000,-7.0227995,-225.99022
4395000000,-7.0394144,-226.03934
4396000000,-7.0557775,-226.03798
4397000000,-7.0037498,-226.01132
4398000000,-7.0228329,-226.09595
4399000000,-7.0257692,-226.20218
4400000000,-7.0080314,-226.18729
4401000000,-7.0305972,-226.22597
4402000000,-7.0290542,-226.09319
4403000000,-7.0075889,-226.38562
4404000000,-7.0045524,-226.35678
4405000000,-7.0250473,-226.37317
4406000000,-7.0327244,-226.5713
4407000000,-7.0263615,-226.46567
4408000000,-7.0514016,-226.7485
4409000000,-7.0368414,-226.67151
4410000000,-7.0331712,-226.6841
4411000000,-7.0304203,-226.8596
4412000000,-7.0650363,-226.67882
4413000000,-7.0313492,-226.78876
4414000000,-7.0170054,-227.10999
4415000000,-7.0338154,-226.93893
4416000000,-7.0605955,-226.83223
4417000000,-7.0727305,-226.99063
4418000000,-7.0254207,-227.20477
4419000000,-7.0290618,-227.23663
4420000000,-7.0458627,-227.15277
4421000000,-7.0641799,-227.01486
4422000000,-7.0543904,-227.18968
4423000000,-7.0294113,-227.17036
4424000000,-7.0605721,-227.32677
4425000000,-7.0214143,-227.41214
4426000000,-7.0618281,-227.32271
4427000000,-7.0804296,-227.33908
4428000000,-7.0722027,-227.38756
4429000000,-7.0704598,-227.45337
4430000000,-7.0618868,-227.53493
4431000000,-7.0687308,-227.63846
4432000000,-7.0839748,-227.76694
4433000000,-7.0436068,-227.52036
4434000000,-7.0565886,-227.63258
4435000000,-7.0395284,-227.76279
4436000000,-7.0755172,-227.70157
4437000000,-7.0592384,-227.88454
4438000000,-7.0803342,-227.7525
4439000000,-7.0842519,-227.84047
4440000000,-7.0749459,-227.96106
4441000000,-7.0466614,-228.03291
4442000000,-7.0966811,-227.92548
4443000000,-7.0873761,-228.03441
4444000000,-7.0758429,-228.11223
4445000000,-7.0578222,-228.2112
4446000000,-7.0895014,-228.34625
4447000000,-7.0882254,-228.15623
4448000000,-7.0665092,-228.35123
4449000000,-7.0922079,-228.36925
4450000000,-7.0656357,-228.4603
4451000000,-7.0875001,-228.47116
4452000000,-7.0688543,-228.37883
4453000000,-7.091743,-228.59102
4454000000,-7.0513549,-228.48271
4455000000,-7.0726118,-228.68362
4456000000,-7.0537496,-228.71762
4457000000,-7.0783634,-228.62125
4458000000,-7.0868177,-228.41573
4459000000,-7.0882463,-228.75595
4460000000,-7.0625062,-228.70212
4461000000,-7.0853939,-228.67473
4462000000,-7.0957246,-228.8325
4463000000,-7.0454512,-228.83488
4464000000,-7.0704632,-228.88422
4465000000,-7.0741124,-228.93976
4466000000,-7.0745006,-229.04453
4467000000,-7.0891147,-229.06346
4468000000,-7.0701332,-229.05902
4469000000,-7.0621672,-229.10022
4470000000,-7.0740252,-229.32065
4471000000,-7.086638,-229.28954
4472000000,-7.0661631,-229.40474
4473000000,-7.0623116,-229.25093
4474000000,-7.0851784,-229.51665
4475000000,-7.0765438,-229.4407
4476000000,-7.1017199,-229.52089
4477000000,-7.0849609,-229.46477
4478000000,-7.0866718,-229.50868
4479000000,-7.1146226,-229.46811
4480000000,-7.0677319,-229.62561
4481000000,-7.0961866,-229.60687
4482000000,-7.1037712,-229.64795
4483000000,-7.1094232,-229.67935
4484000000,-7.0682764,-229.62996
4485000000,-7.1238041,-229.70377
4486000000,-7.1048179,-229.8286
4487000000,-7.0725303,-229.67883
4488000000,-7.104094,-229.99815
4489000000,-7.0688992,-230.07301
4490000000,-7.072813,-229.98778
4491000000,-7.0766425,-230.00175
4492000000,-7.0902729,-230.12979
4493000000,-7.0644875,-230.27582
4494000000,-7.0924087,-230.23763
4495000000,-7.1091399,-230.07855
4496000000,-7.0857368,-230.41473
4497000000,-7.1043715,-230.33368
4498000000,-7.1119151,-230.30551
4499000000,-7.0927467,-230.34447
4500000000,-7.1002197,-230.39633
4501000000,-7.078239,-230.4584
4502000000,-7.075675,-230.50845
4503000000,-7.0867605,-230.46996
4504000000,-7.0990524,-230.63145
4505000000,-7.0843592,-230.55785
4506000000,-7.1004081,-230.67529
4507000000,-7.07936,-230.60126
4508000000,-7.1096292,-230.57153
4509000000,-7.0784211,-230.6814
4510000000,-7.0489664,-230.92216
4511000000,-7.0980558,-230.92683
4512000000,-7.1001401,-230.87698
4513000000,-7.0708046,-230.83958
4514000000,-7.0811486,-231.21805
4515000000,-7.0943918,-231.2179
4516000000,-7.0867434,-231.22081
4517000000,-7.0748796,-231.18877
4518000000,-7.0847034,-231.09334
4519000000,-7.0946989,-231.19347
4520000000,-7.0985022,-231.11902
4521000000,-7.1041675,-231.4299
4522000000,-7.1049347,-231.23502
4523000000,-7.0860314,-231.34944
4524000000,-7.1001225,-231.28813
4525000000,-7.0773654,-231.34074
4526000000,-7.1144676,-231.22841
4527000000,-7.1176801,-231.34831
4528000000,-7.0919142,-231.37143
4529000000,-7.0676732,-231.61055
4530000000,-7.099525,-231.45914
4531000000,-7.103559,-231.63786
4532000000,-7.1069059,-231.56609
4533000000,-7.0521398,-231.67418
4534000000,-7.0763164,-231.91519
4535000000,-7.1017313,-231.70461
4536000000,-7.0741134,-231.73692
4537000000,-7.1053696,-231.97511
4538000000,-7.0776725,-231.89992
4539000000,-7.0836124,-231.95572
4540000000,-7.0761094,-232.04376
4541000000,-7.0659752,-232.04123
4542000000,-7.1079021,-232.16226
4543000000,-7.0748186,-232.15628
4544000000,-7.0888271,-232.21059
4545000000,-7.0894322,-232.29321
4546000000,-7.0764027,-232.31419
4547000000,-7.0605884,-232.54294
4548000000,-7.0586267,-232.13582
4549000000,-7.0660343,-232.41858
4550000000,-7.0610371,-232.29073
4551000000,-7.0592213,-232.59315
4552000000,-7.1122031,-232.50708
4553000000,-7.0695782,-232.47937
4554000000,-7.0836492,-232.65688
4555000000,-7.0602231,-232.59425
4556000000,-7.0653224,-232.58423
4557000000,-7.0726128,-232.70493
4558000000,-7.0677586,-232.71228
4559000000,-7.0676632,-232.74146
4560000000,-7.0658798,-232.78711
4561000000,-7.069098,-232.97377
4562000000,-7.0701056,-232.95052
4563000000,-7.0558786,-232.9836
4564000000,-7.0539374,-232.84085
4565000000,-7.06569,-233.0248
4566000000,-7.0624623,-233.09938
4567000000,-7.0872631,-233.00256
4568000000,-7.0456944,-233.05441
4569000000,-7.0668893,-233.25694
4570000000,-7.0902448,-233.34885
4571000000,-7.0508957,-233.21429
4572000000,-7.0560174,-233.35388
4573000000,-7.0396056,-233.49437
4574000000,-7.0397525,-233.19159
4575000000,-7.0862031,-233.56322
4576000000,-7.0602627,-233.40855
4577000000,-7.0657692,-233.53627
4578000000,-7.0530748,-233.42221
4579000000,-7.0596285,-233.65236
4580000000,-7.0414453,-233.55635
4581000000,-7.0364585,-233.69984
4582000000,-7.0524035,-233.60059
4583000000,-7.0414958,-233.7614
4584000000,-7.0316615,-233.76306
4585000000,-7.0610518,-233.79953
4586000000,-7.0712414,-234.09789
4587000000,-7.0382438,-233.83235
4588000000,-7.0179062,-233.88365
4589000000,-7.0453,-233.95158
4590000000,-7.0423784,-233.90221
4591000000,-7.0462132,-234.09645
4592000000,-7.0284805,-234.19933
4593000000,-7.0270553,-233.9825
4594000000,-7.0618091,-234.19749
4595000000,-7.042038,-234.21986
4596000000,-7.0368237,-234.36606
4597000000,-7.0693994,-234.21378
4598000000,-7.0052352,-234.30893
4599000000,-7.025682,-234.22035
4600000000,-7.0373893,-234.31055
4601000000,-7.060225,-234.43488
4602000000,-7.0385733,-234.37906
4603000000,-7.0101805,-234.43581
4604000000,-7.0440831,-234.63443
4605000000,-7.0155997,-234.55173
4606000000,-7.0228825,-234.57578
4607000000,-7.0056567,-234.57138
4608000000,-7.0264716,-234.84065
4609000000,-7.0099888,-234.7435
4610000000,-7.0529146,-234.79738
4611000000,-6.9982872,-234.83185
4612000000,-7.0147753,-234.99706
4613000000,-7.0387678,-235.05484
4614000000,-7.0091987,-234.97189
4615000000,-7.0269804,-234.95728
4616000000,-7.0086508,-235.08818
4617000000,-7.0043726,-235.2912
4618000000,-7.0133491,-235.0248
4619000000,-7.0133128,-235.29048
4620000000,-7.0145106,-235.32135
4621000000,-7.0260797,-235.29207
4622000000,-7.0060678,-235.47957
4623000000,-6.9907036,-235.18918
4624000000,-7.0075841,-235.29179
4625000000,-7.0077682,-235.35283
4626000000,-7.0098553,-235.54427
4627000000,-6.9958749,-235.57927
4628000000,-6.9871144,-235.49875
4629000000,-6.9873142,-235.66672
4630000000,-7.0006795,-235.70418
4631000000,-7.0134296,-235.7654
4632000000,-6.9920177,-235.937
4633000000,-6.9948173,-235.78824
4634000000,-6.9897246,-235.92862
4635000000,-6.985435,-235.9281
4636000000,-6.9823804,-235.86696
4637000000,-6.9916706,-235.92877
4638000000,-7.0050254,-235.97127
4639000000,-6.956841,-235.81786
4640000000,-6.9943061,-236.14981
4641000000,-6.9727955,-236.04005
4642000000,-6.9738183,-236.15169
4643000000,-6.9827471,-236.2325
4644000000,-7.0002995,-236.34935
4645000000,-6.989542,-236.17049
4646000000,-6.9922876,-236.24448
4647000000,-6.9744277,-236.33318
4648000000,-6.968956,-236.34302
4649000000,-6.9824347,-236.38681
4650000000,-6.9565969,-236.61784
4651000000,-6.9755745,-236.47314
4652000000,-6.9823732,-236.52306
4653000000,-6.9486833,-236.52277
4654000000,-6.9885354,-236.59514
4655000000,-6.958765,-236.72531
4656000000,-6.9378204,-236.94948
4657000000,-6.9664207,-236.80116
4658000000,-6.9560437,-236.67378
4659000000,-6.9544458,-236.85594
4660000000,-6.9650335,-236.78889
4661000000,-6.9338026,-236.88335
4662000000,-6.9506273,-237.1115
4663000000,-6.9397101,-236.98009
4664000000,-6.9520106,-237.07404
4665000000,-6.9554038,-237.25005
4666000000,-6.9437075,-237.02809
4667000000,-6.9615493,-237.24242
4668000000,-6.9337578,-237.30414
4669000000,-6.9614258,-237.21638
4670000000,-6.9213185,-237.16579
4671000000,-6.9213405,-237.46783
4672000000,-6.9419618,-237.40883
4673000000,-6.9315801,-237.51559
4674000000,-6.9268932,-237.52945
4675000000,-6.9086332,-237.50011
4676000000,-6.9399557,-237.68608
4677000000,-6.9158731,-237.44484
4678000000,-6.8844576,-237.55576
4679000000,-6.9041543,-237.7682
4680000000,-6.9171467,-237.87003
4681000000,-6.8932176,-237.77156
4682000000,-6.9123759,-237.91928
4683000000,-6.8992491,-237.93257
4684000000,-6.8888025,-237.90005
4685000000,-6.904953,-238.08739
4686000000,-6.9028654,-237.92383
4687000000,-6.8796511,-237.95103
4688000000,-6.9062967,-237.90691
4689000000,-6.8690963,-238.16859
4690000000,-6.8740768,-238.13629
4691000000,-6.9109488,-238.18094
4692000000,-6.9083962,-238.26984
4693000000,-6.8789711,-238.2467
4694000000,-6.8730664,-238.17274
4695000000,-6.8595467,-238.31763
4696000000,-6.8628678,-238.65094
4697000000,-6.9013472,-238.3403
4698000000,-6.866395,-238.42021
4699000000,-6.8866744,-238.49876
4700000000,-6.8857527,-238.7973
4701000000,-6.8641548,-238.62253
4702000000,-6.8704119,-238.5475
4703000000,-6.8747468,-238.81505
4704000000,-6.8720231,-238.84377
4705000000,-6.858222,-238.80669
4706000000,-6.8692985,-238.93874
4707000000,-6.8599677,-239.07242
4708000000,-6.8448677,-239.03723
4709000000,-6.8207383,-238.88551
4710000000,-6.823514,-239.16478
4711000000,-6.8404059,-239.11414
4712000000,-6.8475561,-239.14926
4713000000,-6.8306937,-239.06624
4714000000,-6.8402643,-239.38707
4715000000,-6.8393803,-239.36792
4716000000,-6.8149924,-239.32047
4717000000,-6.8375697,-239.43394
4718000000,-6.823472,-239.37671
4719000000,-6.8380194,-239.63385
4720000000,-6.8197942,-239.62312
4721000000,-6.8260078,-239.5594
4722000000,-6.833261,-239.68727
4723000000,-6.8016624,-239.53891
4724000000,-6.7992473,-239.53787
4725000000,-6.8007393,-239.74139
4726000000,-6.8053885,-239.84152
4727000000,-6.8112984,-239.89095
4728000000,-6.8122034,-239.75784
4729000000,-6.8194742,-239.74883
4730000000,-6.8059821,-239.99857
4731000000,-6.7812691,-240.11224
4732000000,-6.799932,-239.97107
4733000000,-6.8023171,-240.0744
4734000000,-6.7802606,-240.3004
4735000000,-6.787559,-240.18279
4736000000,-6.7819786,-240.08408
4737000000,-6.7840648,-240.31418
4738000000,-6.7666326,-240.42841
4739000000,-6.7807794,-240.27893
4740000000,-6.8069191,-240.32373
4741000000,-6.776031,-240.6295
4742000000,-6.7609491,-240.36583
4743000000,-6.7922492,-240.66458
4744000000,-6.7764797,-240.66896
4745000000,-6.7592244,-240.71541
4746000000,-6.7457113,-240.76491
4747000000,-6.7314696,-240.74425
4748000000,-6.7452059,-240.71843
4749000000,-6.7347546,-240.80728
4750000000,-6.7517948,-240.80157
4751000000,-6.7685108,-240.80663
4752000000,-6.7314,-241.09541
4753000000,-6.7277164,-241.15407
4754000000,-6.7177424,-241.15259
4755000000,-6.7314224,-241.20125
4756000000,-6.7398329,-241.28403
4757000000,-6.7147756,-241.17447
4758000000,-6.7363715,-241.28171
4759000000,-6.6955519,-241.24608
4760000000,-6.7013974,-241.35898
4761000000,-6.7117853,-241.49109
4762000000,-6.7144322,-241.48137
4763000000,-6.7380257,-241.4894
4764000000,-6.7252588,-241.67747
4765000000,-6.7030363,-241.65559
4766000000,-6.7094464,-241.84174
4767000000,-6.7149682,-241.80536
4768000000,-6.7196054,-241.66092
4769000000,-6.7112975,-241.98068
4770000000,-6.6761322,-241.71111
4771000000,-6.6883526,-241.86894
4772000000,-6.678936,-242.0609
4773000000,-6.6946864,-241.96631
4774000000,-6.6717525,-242.05064
4775000000,-6.6327205,-242.05727
4776000000,-6.6624227,-242.05302
4777000000,-6.6671801,-242.08612
4778000000,-6.6618552,-242.3179
4779000000,-6.6796122,-242.23122
4780000000,-6.662971,-242.50674
4781000000,-6.6561737,-242.28889
4782000000,-6.6423612,-242.62912
4783000000,-6.6441102,-242.59641
4784000000,-6.6487203,-242.61406
4785000000,-6.6064534,-242.58934
4786000000,-6.6200089,-242.82312
4787000000,-6.5966382,-242.76265
4788000000,-6.6203842,-242.87773
4789000000,-6.6026888,-242.8223
4790000000,-6.6181755,-242.85448
4791000000,-6.6447005,-242.83203
4792000000,-6.6195178,-242.91661
4793000000,-6.6285372,-242.93327
4794000000,-6.6191096,-242.9678
4795000000,-6.6237469,-243.13356
4796000000,-6.6442771,-243.1575
4797000000,-6.5998669,-243.22096
4798000000,-6.5981154,-243.14323
4799000000,-6.6238656,-243.21468
4800000000,-6.5968461,-243.37041
4801000000,-6.5976319,-243.43639
4802000000,-6.5897255,-243.57217
4803000000,-6.5844259,-243.72363
4804000000,-6.5879965,-243.63902
4805000000,-6.5817294,-243.58652
4806000000,-6.565299,-243.7959
4807000000,-6.5758615,-243.8315
4808000000,-6.6039491,-243.85402
4809000000,-6.5770192,-244.02763
4810000000,-6.5938478,-244.09293
4811000000,-6.5842938,-243.89349
4812000000,-6.5675836,-243.99777
4813000000,-6.5596442,-244.20724
4814000000,-6.5777812,-244.05238
4815000000,-6.5820332,-244.26732
4816000000,-6.5513101,-244.38292
4817000000,-6.5396557,-244.40367
4818000000,-6.5742259,-244.26779
4819000000,-6.5375385,-244.5537
4820000000,-6.5597105,-244.44133
4821000000,-6.5288033,-244.58197
4822000000,-6.5300732,-244.59276
4823000000,-6.5308757,-244.77831
4824000000,-6.5220146,-244.79158
4825000000,-6.5500183,-244.84367
4826000000,-6.5274525,-244.70677
4827000000,-6.5191793,-244.88994
4828000000,-6.5251908,-245.0201
4829000000,-6.5290589,-245.10121
4830000000,-6.4909716,-245.01056
4831000000,-6.5275307,-245.08397
4832000000,-6.4956608,-245.14719
4833000000,-6.4964776,-245.17352
4834000000,-6.4938326,-245.26027
4835000000,-6.5102811,-245.20981
4836000000,-6.4837017,-245.49602
4837000000,-6.5086503,-245.29781
4838000000,-6.4518824,-245.5229
4839000000,-6.5043359,-245.52699
4840000000,-6.4610381,-245.53897
4841000000,-6.4564333,-245.79884
4842000000,-6.4633899,-245.68175
4843000000,-6.4833078,-245.68895
4844000000,-6.4378438,-245.70737
4845000000,-6.4717879,-245.91318
4846000000,-6.4550843,-246.1032
4847000000,-6.4813209,-245.98782
4848000000,-6.4686818,-246.20274
4849000000,-6.4539742,-245.94788
4850000000,-6.4685674,-246.02997
4851000000,-6.4512467,-246.20314
4852000000,-6.4482231,-246.3699
4853000000,-6.4561276,-246.44107
4854000000,-6.4175434,-246.2589
4855000000,-6.4087443,-246.2787
4856000000,-6.4162407,-246.55035
4857000000,-6.4083767,-246.47058
4858000000,-6.4163537,-246.68759
4859000000,-6.4344001,-246.68559
4860000000,-6.4190826,-246.66089
4861000000,-6.4344406,-246.76761
4862000000,-6.3879147,-246.95818
4863000000,-6.4343109,-246.89615
4864000000,-6.3911595,-246.76868
4865000000,-6.4341493,-247.17087
4866000000,-6.4079757,-247.04659
4867000000,-6.3941674,-247.11938
4868000000,-6.3999372,-247.07762
4869000000,-6.3843861,-247.06879
4870000000,-6.3875251,-247.41879
4871000000,-6.3926587,-247.44287
4872000000,-6.3871226,-247.36189
4873000000,-6.3768291,-247.545
4874000000,-6.3906407,-247.41104
4875000000,-6.3666368,-247.62402
4876000000,-6.3476744,-247.50706
4877000000,-6.3566318,-247.62692
4878000000,-6.3560562,-247.80135
4879000000,-6.3236094,-247.71716
4880000000,-6.3361835,-247.91817
4881000000,-6.3521624,-247.94492
4882000000,-6.3359184,-247.93379
4883000000,-6.3079281,-247.94937
4884000000,-6.3323421,-248.18411
4885000000,-6.339623,-248.11206
4886000000,-6.3165607,-248.22298
4887000000,-6.3318791,-248.36066
4888000000,-6.3104811,-248.43893
4889000000,-6.3445067,-248.54649
4890000000,-6.3028655,-248.59665
4891000000,-6.3073049,-248.48691
4892000000,-6.335701,-248.6485
4893000000,-6.2894101,-248.69203
4894000000,-6.3260627,-248.62564
4895000000,-6.299715,-248.76929
4896000000,-6.2985048,-248.88478
4897000000,-6.2874432,-248.80682
4898000000,-6.299757,-248.71135
4899000000,-6.2969413,-248.8924
4900000000,-6.297585,-249.01477
4901000000,-6.311934,-249.24893
4902000000,-6.2917833,-249.22063
4903000000,-6.2614479,-249.20418
4904000000,-6.282886,-249.2209
4905000000,-6.2657514,-249.20921
4906000000,-6.2776499,-249.31851
4907000000,-6.2697115,-249.49124
4908000000,-6.2541347,-249.34315
4909000000,-6.2640491,-249.65891
4910000000,-6.2548695,-249.81062
4911000000,-6.2538204,-249.71344
4912000000,-6.2509599,-249.90515
4913000000,-6.2754049,-250.02031
4914000000,-6.2649665,-249.96515
4915000000,-6.2390952,-250.07552
4916000000,-6.2667646,-250.16792
4917000000,-6.2409749,-249.91649
4918000000,-6.2129335,-250.12044
4919000000,-6.2179718,-250.18282
4920000000,-6.2399101,-250.27243
