"Freq [GHz]","cang_deg(S(2,1)) [deg]","cang_deg(S(3,1)) [deg]"
4.483,-513.886518036954,-642.05495683375
4.484,-514.004403096141,-642.190605664182
4.485,-514.122317589056,-642.326242458393
4.486,-514.240261592812,-642.46186717193
4.487,-514.358235185296,-642.597479760288
4.488,-514.476238445178,-642.733080178923
4.489,-514.594271451923,-642.868668383241
4.49,-514.712334285793,-643.004244328604
4.491,-514.830427027857,-643.139807970329
4.492,-514.948549759999,-643.275359263687
4.493,-515.066702564927,-643.410898163904
4.494,-515.184885526176,-643.546424626162
4.495,-515.303098728123,-643.681938605597
4.496,-515.421342255987,-643.817440057299
4.497,-515.539616195845,-643.952928936316
4.498,-515.657920634632,-644.088405197648
4.499,-515.776255660156,-644.223868796251
4.5,-515.894621361102,-644.359319687038
4.501,-516.013017827041,-644.494757824875
4.502,-516.131445148439,-644.630183164585
4.503,-516.249903416662,-644.765595660944
4.504,-516.368392723993,-644.900995268685
4.505,-516.486913163627,-645.036381942496
4.506,-516.605464829691,-645.171755637019
4.507,-516.724047817248,-645.307116306852
4.508,-516.842662222304,-645.442463906547
4.509,-516.961308141818,-645.577798390613
4.51,-517.079985673712,-645.713119713511
4.511,-517.198694916877,-645.848427829658
4.512,-517.317435971182,-645.983722693427
4.513,-517.436208937487,-646.119004259143
4.514,-517.555013917645,-646.254272481087
4.515,-517.673851014516,-646.389527313495
4.516,-517.792720331972,-646.524768710554
4.517,-517.91162197491,-646.659996626408
4.518,-518.030556049258,-646.795211015154
4.519,-518.149522661985,-646.930411830842
4.52,-518.268521921112,-647.065599027474
4.521,-518.387553935714,-647.200772559008
4.522,-518.506618815939,-647.335932379353
4.523,-518.625716673011,-647.471078442372
4.524,-518.744847619239,-647.606210701878
4.525,-518.864011768031,-647.741329111638
4.526,-518.983209233898,-647.876433625371
4.527,-519.102440132468,-648.011524196746
4.528,-519.22170458049,-648.146600779385
4.529,-519.34100269585,-648.28166332686
4.53,-519.460334597574,-648.416711792693
4.531,-519.579700405846,-648.551746130356
4.532,-519.699100242006,-648.686766293272
4.533,-519.818534228573,-648.821772234812
4.534,-519.938002489242,-648.956763908299
4.535,-520.057505148904,-649.091741266999
4.536,-520.177042333651,-649.226704264131
4.537,-520.296614170786,-649.36165285286
4.538,-520.416220788833,-649.496586986298
4.539,-520.535862317548,-649.631506617502
4.54,-520.655538887931,-649.766411699478
4.541,-520.775250632231,-649.901302185177
4.542,-520.894997683959,-650.036178027494
4.543,-521.014780177902,-650.171039179267
4.544,-521.134598250125,-650.305885593282
4.545,-521.254452037989,-650.440717222265
4.546,-521.374341680156,-650.575534018886
4.547,-521.494267316604,-650.710335935756
4.548,-521.614229088632,-650.845122925428
4.549,-521.734227138878,-650.979894940395
4.55,-521.854261611322,-651.114651933092
4.551,-521.974332651301,-651.24939385589
4.552,-522.094440405519,-651.384120661101
4.553,-522.214585022056,-651.518832300974
4.554,-522.334766650383,-651.653528727693
4.555,-522.454985441366,-651.788209893381
4.556,-522.575241547286,-651.922875750094
4.557,-522.69553512184,-652.057526249823
4.558,-522.815866320159,-652.192161344494
4.559,-522.936235298819,-652.326780985964
4.56,-523.056642215846,-652.46138512602
4.561,-523.177087230734,-652.595973716383
4.562,-523.297570504453,-652.730546708702
4.563,-523.41809219946,-652.865104054555
4.564,-523.538652479712,-652.999645705446
4.565,-523.659251510675,-653.134171612809
4.566,-523.779889459338,-653.268681728
4.567,-523.900566494223,-653.403176002302
4.568,-524.021282785397,-653.537654386919
4.569,-524.142038504482,-653.672116832979
4.57,-524.262833824669,-653.80656329153
4.571,-524.38366892073,-653.940993713539
4.572,-524.504543969025,-654.075408049893
4.573,-524.625459147521,-654.209806251396
4.574,-524.746414635796,-654.344188268766
4.575,-524.867410615059,-654.478554052637
4.576,-524.988447268154,-654.612903553556
4.577,-525.109524779578,-654.747236721981
4.578,-525.23064333549,-654.881553508281
4.579,-525.351803123725,-655.015853862734
4.58,-525.473004333802,-655.150137735525
4.581,-525.594247156941,-655.284405076745
4.582,-525.715531786075,-655.418655836388
4.583,-525.836858415858,-655.552889964353
4.584,-525.958227242681,-655.687107410438
4.585,-526.079638464684,-655.821308124342
4.586,-526.201092281764,-655.95549205566
4.587,-526.322588895597,-656.089659153885
4.588,-526.444128509641,-656.223809368402
4.589,-526.565711329152,-656.357942648491
4.59,-526.687337561198,-656.49205894332
4.591,-526.809007414671,-656.626158201946
4.592,-526.930721100298,-656.760240373316
4.593,-527.052478830656,-656.894305406258
4.594,-527.174280820182,-657.028353249484
4.595,-527.296127285189,-657.162383851588
4.596,-527.418018443878,-657.296397161041
4.597,-527.539954516348,-657.430393126193
4.598,-527.661935724614,-657.564371695265
4.599,-527.783962292616,-657.698332816354
4.6,-527.906034446234,-657.832276437424
4.601,-528.028152413299,-657.966202506309
4.602,-528.150316423609,-658.100110970708
4.603,-528.272526708941,-658.234001778182
4.604,-528.394783503063,-658.367874876153
4.605,-528.51708704175,-658.501730211904
4.606,-528.639437562794,-658.635567732569
4.607,-528.761835306019,-658.769387385138
4.608,-528.884280513297,-658.903189116452
4.609,-529.006773428554,-659.036972873199
4.61,-529.129314297793,-659.170738601911
4.611,-529.251903369102,-659.304486248966
4.612,-529.374540892664,-659.438215760579
4.613,-529.497227120781,-659.571927082801
4.614,-529.619962307877,-659.705620161521
4.615,-529.742746710519,-659.839294942454
4.616,-529.865580587425,-659.972951371148
4.617,-529.988464199485,-660.106589392971
4.618,-530.111397809766,-660.240208953117
4.619,-530.234381683531,-660.373809996597
4.62,-530.357416088255,-660.507392468238
4.621,-530.480501293632,-660.640956312677
4.622,-530.603637571596,-660.774501474363
4.623,-530.726825196328,-660.90802789755
4.624,-530.850064444277,-661.041535526291
4.625,-530.973355594168,-661.175024304441
4.626,-531.096698927019,-661.308494175649
4.627,-531.220094726158,-661.441945083354
4.628,-531.343543277228,-661.575376970783
4.629,-531.467044868211,-661.708789780949
4.63,-531.590599789435,-661.842183456642
4.631,-531.714208333594,-661.97555794043
4.632,-531.837870795755,-662.108913174652
4.633,-531.96158747338,-662.242249101416
4.634,-532.085358666334,-662.375565662594
4.635,-532.209184676902,-662.508862799817
4.636,-532.333065809805,-662.642140454473
4.637,-532.457002372209,-662.775398567699
4.638,-532.580994673744,-662.908637080381
4.639,-532.705043026517,-663.041855933147
4.64,-532.829147745124,-663.175055066363
4.641,-532.953309146667,-663.308234420127
4.642,-533.077527550769,-663.441393934268
4.643,-533.201803279585,-663.574533548337
4.644,-533.326136657818,-663.707653201604
4.645,-533.450528012735,-663.840752833054
4.646,-533.574977674178,-663.97383238138
4.647,-533.699485974581,-664.106891784982
4.648,-533.824053248984,-664.239930981955
4.649,-533.948679835046,-664.372949910089
4.65,-534.073366073059,-664.505948506864
4.651,-534.198112305965,-664.63892670944
4.652,-534.322918879369,-664.771884454657
4.653,-534.447786141552,-664.904821679023
4.654,-534.572714443486,-665.037738318716
4.655,-534.69770413885,-665.170634309574
4.656,-534.822755584044,-665.303509587085
4.657,-534.947869138198,-665.436364086389
4.658,-535.073045163196,-665.569197742269
4.659,-535.19828402368,-665.702010489142
4.66,-535.323586087073,-665.834802261055
4.661,-535.448951723586,-665.967572991679
4.662,-535.574381306237,-666.100322614302
4.663,-535.699875210865,-666.233051061822
4.664,-535.825433816139,-666.365758266741
4.665,-535.951057503581,-666.498444161159
4.666,-536.07674665757,-666.631108676764
4.667,-536.202501665363,-666.763751744827
4.668,-536.328322917108,-666.896373296197
4.669,-536.454210805857,-667.02897326129
4.67,-536.580165727578,-667.161551570084
4.671,-536.706188081172,-667.294108152109
4.672,-536.832278268487,-667.426642936445
4.673,-536.958436694327,-667.559155851705
4.674,-537.084663766474,-667.691646826039
4.675,-537.210959895694,-667.824115787115
4.676,-537.337325495753,-667.956562662117
4.677,-537.463760983434,-668.088987377736
4.678,-537.590266778546,-668.221389860161
4.679,-537.716843303938,-668.35377003507
4.68,-537.843490985517,-668.486127827622
4.681,-537.970210252256,-668.618463162449
4.682,-538.097001536208,-668.750775963646
4.683,-538.223865272524,-668.883066154763
4.684,-538.350801899459,-669.015333658794
4.685,-538.477811858391,-669.147578398171
4.686,-538.604895593831,-669.279800294749
4.687,-538.732053553436,-669.411999269804
4.688,-538.859286188022,-669.544175244016
4.689,-538.986593951578,-669.676328137465
4.69,-539.113977301276,-669.808457869616
4.691,-539.241436697488,-669.940564359313
4.692,-539.368972603791,-670.072647524764
4.693,-539.496585486988,-670.204707283535
4.694,-539.624275817112,-670.336743552539
4.695,-539.752044067444,-670.46875624802
4.696,-539.879890714524,-670.600745285549
4.697,-540.007816238158,-670.732710580008
4.698,-540.135821121436,-670.864652045578
4.699,-540.263905850741,-670.996569595734
4.7,-540.392070915757,-671.128463143226
4.701,-540.520316809489,-671.26033260007
4.702,-540.648644028264,-671.392177877535
4.703,-540.777053071747,-671.523998886135
4.704,-540.905544442954,-671.65579553561
4.705,-541.034118648259,-671.787567734917
4.706,-541.162776197404,-671.919315392218
4.707,-541.291517603513,-672.051038414864
4.708,-541.4203433831,-672.182736709383
4.709,-541.549254056077,-672.314410181469
4.71,-541.678250145769,-672.446058735965
4.711,-541.807332178919,-672.57768227685
4.712,-541.936500685699,-672.709280707226
4.713,-542.065756199719,-672.840853929303
4.714,-542.195099258036,-672.972401844383
4.715,-542.324530401166,-673.10392435285
4.716,-542.454050173086,-673.235421354148
4.717,-542.583659121248,-673.366892746772
4.718,-542.713357796586,-673.498338428249
4.719,-542.843146753521,-673.629758295125
4.72,-542.973026549973,-673.761152242945
4.721,-543.102997747366,-673.892520166243
4.722,-543.233060910635,-674.023861958518
4.723,-543.363216608235,-674.155177512224
4.724,-543.493465412145,-674.28646671875
4.725,-543.623807897877,-674.417729468403
4.726,-543.754244644479,-674.548965650392
4.727,-543.884776234545,-674.680175152807
4.728,-544.015403254217,-674.811357862605
4.729,-544.146126293194,-674.942513665589
4.73,-544.276945944732,-675.073642446391
4.731,-544.407862805652,-675.204744088452
4.732,-544.538877476346,-675.335818474006
4.733,-544.669990560778,-675.466865484054
4.734,-544.801202666486,-675.597884998351
4.735,-544.932514404591,-675.728876895384
4.736,-545.063926389797,-675.85984105235
4.737,-545.195439240394,-675.990777345136
4.738,-545.327053578257,-676.1216856483
4.739,-545.458770028856,-676.252565835048
4.74,-545.590589221248,-676.383417777212
4.741,-545.722511788087,-676.514241345231
4.742,-545.854538365619,-676.645036408124
4.743,-545.986669593683,-676.775802833472
4.744,-546.118906115714,-676.906540487393
4.745,-546.251248578741,-677.037249234517
4.746,-546.383697633384,-677.167928937967
4.747,-546.516253933857,-677.298579459331
4.748,-546.648918137963,-677.429200658637
4.749,-546.781690907091,-677.559792394334
4.75,-546.914572906219,-677.690354523261
4.751,-547.047564803903,-677.820886900622
4.752,-547.180667272282,-677.951389379964
4.753,-547.313880987064,-678.081861813147
4.754,-547.44720662753,-678.21230405032
4.755,-547.580644876526,-678.34271593989
4.756,-547.714196420456,-678.473097328499
4.757,-547.847861949277,-678.603448060994
4.758,-547.981642156491,-678.733767980397
4.759,-548.115537739141,-678.86405692788
4.76,-548.2495493978,-678.99431474273
4.761,-548.383677836563,-679.124541262327
4.762,-548.517923763039,-679.254736322106
4.763,-548.652287888341,-679.384899755533
4.764,-548.786770927076,-679.515031394068
4.765,-548.921373597333,-679.645131067138
4.766,-549.056096620674,-679.775198602103
4.767,-549.190940722118,-679.905233824222
4.768,-549.325906630133,-680.035236556624
4.769,-549.460995076618,-680.165206620269
4.77,-549.596206796891,-680.295143833919
4.771,-549.731542529676,-680.4250480141
4.772,-549.867003017082,-680.554918975068
4.773,-550.002589004593,-680.684756528773
4.774,-550.138301241046,-680.814560484823
4.775,-550.274140478617,-680.944330650448
4.776,-550.4101074728,-681.07406683046
4.777,-550.546202982388,-681.203768827217
4.778,-550.682427769454,-681.333436440585
4.779,-550.818782599329,-681.463069467897
4.78,-550.955268240581,-681.592667703913
4.781,-551.091885464991,-681.722230940784
4.782,-551.228635047531,-681.851758968002
4.783,-551.36551776634,-681.98125157237
4.784,-551.502534402699,-682.11070853795
4.785,-551.639685741,-682.240129646024
4.786,-551.776972568728,-682.369514675049
4.787,-551.914395676425,-682.498863400617
4.788,-552.051955857665,-682.628175595401
4.789,-552.189653909024,-682.757451029121
4.79,-552.327490630049,-682.886689468486
4.791,-552.465466823224,-683.015890677154
4.792,-552.603583293942,-683.145054415684
4.793,-552.741840850465,-683.274180441484
4.794,-552.880240303896,-683.403268508761
4.795,-553.018782468137,-683.532318368476
4.796,-553.157468159856,-683.661329768289
4.797,-553.296298198448,-683.790302452508
4.798,-553.435273405992,-683.919236162036
4.799,-553.574394607219,-684.048130634318
4.8,-553.713662629463,-684.176985603288
4.801,-553.85307830262,-684.305800799311
4.802,-553.992642459109,-684.434575949129
4.803,-554.13235593382,-684.563310775806
4.804,-554.272219564072,-684.692004998664
4.805,-554.412234189565,-684.820658333233
4.806,-554.55240065233,-684.949270491182
4.807,-554.692719796683,-685.077841180267
4.808,-554.833192469167,-685.206370104263
4.809,-554.973819518505,-685.334856962906
4.81,-555.114601795546,-685.463301451826
4.811,-555.255540153204,-685.591703262486
4.812,-555.39663544641,-685.720062082114
4.813,-555.537888532045,-685.848377593637
4.814,-555.679300268889,-685.976649475614
4.815,-555.820871517554,-686.104877402166
4.816,-555.962603140425,-686.233061042909
4.817,-556.104496001595,-686.361200062879
4.818,-556.246550966797,-686.489294122465
4.819,-556.388768903346,-686.617342877331
4.82,-556.531150680058,-686.745345978347
4.821,-556.673697167192,-686.873303071506
4.822,-556.816409236372,-687.001213797856
4.823,-556.959287760514,-687.129077793415
4.824,-557.102333613754,-687.256894689098
4.825,-557.245547671371,-687.384664110629
4.826,-557.388930809706,-687.512385678467
4.827,-557.532483906089,-687.640059007718
4.828,-557.676207838748,-687.767683708054
4.829,-557.820103486737,-687.895259383624
4.83,-557.964171729841,-688.022785632969
4.831,-558.108413448496,-688.150262048934
4.832,-558.252829523699,-688.277688218575
4.833,-558.397420836915,-688.405063723073
4.834,-558.542188269989,-688.532388137635
4.835,-558.68713270505,-688.659661031405
4.836,-558.832255024415,-688.786881967365
4.837,-558.977556110491,-688.91405050224
4.838,-559.123036845678,-689.041166186395
4.839,-559.268698112264,-689.16822856374
4.84,-559.414540792323,-689.295237171625
4.841,-559.560565767608,-689.422191540734
4.842,-559.706773919448,-689.549091194984
4.843,-559.853166128631,-689.675935651414
4.844,-559.999743275298,-689.802724420079
4.845,-560.146506238829,-689.929457003939
4.846,-560.293455897723,-690.056132898743
4.847,-560.440593129483,-690.18275159292
4.848,-560.587918810495,-690.309312567457
4.849,-560.735433815908,-690.435815295787
4.85,-560.883139019504,-690.562259243665
4.851,-561.031035293576,-690.688643869047
4.852,-561.179123508799,-690.814968621967
4.853,-561.327404534093,-690.941232944409
4.854,-561.475879236497,-691.067436270183
4.855,-561.624548481027,-691.193578024788
4.856,-561.773413130541,-691.31965762529
4.857,-561.922474045599,-691.445674480175
4.858,-562.071732084315,-691.571627989226
4.859,-562.221188102218,-691.697517543372
4.86,-562.3708429521,-691.823342524555
4.861,-562.520697483868,-691.949102305584
4.862,-562.670752544388,-692.074796249987
4.863,-562.821008977334,-692.200423711868
4.864,-562.971467623027,-692.325984035752
4.865,-563.122129318278,-692.451476556432
4.866,-563.272994896221,-692.576900598819
4.867,-563.424065186151,-692.702255477775
4.868,-563.575341013355,-692.827540497959
4.869,-563.72682319894,-692.952754953664
4.87,-563.878512559665,-693.077898128644
4.871,-564.030409907757,-693.202969295953
4.872,-564.182516050741,-693.32796771777
4.873,-564.334831791253,-693.452892645223
4.874,-564.487357926859,-693.577743318213
4.875,-564.640095249867,-693.702518965236
4.876,-564.79304454714,-693.827218803197
4.877,-564.946206599903,-693.951842037225
4.878,-565.099582183546,-694.076387860481
4.879,-565.253172067431,-694.200855453968
4.88,-565.406977014689,-694.325243986338
4.881,-565.560997782016,-694.449552613685
4.882,-565.715235119471,-694.573780479351
4.883,-565.869689770264,-694.697926713715
4.884,-566.024362470548,-694.821990433986
4.885,-566.179253949199,-694.945970743989
4.886,-566.334364927605,-695.069866733953
4.887,-566.489696119445,-695.193677480284
4.888,-566.645248230462,-695.317402045349
4.889,-566.801021958243,-695.441039477245
4.89,-566.957017991986,-695.564588809566
4.891,-567.113237012272,-695.688049061175
4.892,-567.26967969083,-695.811419235958
4.893,-567.426346690297,-695.934698322585
4.894,-567.583238663983,-696.057885294263
4.895,-567.740356255623,-696.180979108485
4.896,-567.897700099136,-696.303978706773
4.897,-568.055270818374,-696.426883014422
4.898,-568.213069026869,-696.549690940232
4.899,-568.371095327582,-696.672401376243
4.9,-568.529350312645,-696.795013197461
4.901,-568.687834563096,-696.917525261582
4.902,-568.846548648624,-697.039936408708
4.903,-569.005493127299,-697.162245461061
4.904,-569.164668545301,-697.284451222693
4.905,-569.324075436654,-697.406552479185
4.906,-569.483714322947,-697.528547997353
4.907,-569.643585713059,-697.650436524933
4.908,-569.803690102879,-697.772216790277
4.909,-569.964027975025,-697.893887502032
4.91,-570.124599798552,-698.015447348814
4.911,-570.285406028673,-698.13689499889
4.912,-570.446447106462,-698.258229099835
4.913,-570.60772345856,-698.3794482782
4.914,-570.769235496884,-698.500551139163
4.915,-570.930983618322,-698.62153626618
4.916,-571.092968204435,-698.742402220627
4.917,-571.255189621152,-698.863147541443
4.918,-571.417648218464,-698.983770744755
4.919,-571.580344330113,-699.104270323507
4.92,-571.74327827328,-699.224644747074
4.921,-571.906450348275,-699.344892460884
4.922,-572.069860838215,-699.465011886013
4.923,-572.233510008707,-699.585001418791
4.924,-572.39739810753,-699.704859430392
4.925,-572.561525364304,-699.82458426642
4.926,-572.725891990171,-699.944174246488
4.927,-572.890498177465,-700.063627663787
4.928,-573.055344099376,-700.182942784654
4.929,-573.220429909629,-700.302117848124
4.93,-573.385755742138,-700.421151065484
4.931,-573.551321710676,-700.540040619809
4.932,-573.717127908537,-700.658784665503
4.933,-573.88317440819,-700.777381327818
4.934,-574.049461260945,-700.895828702375
4.935,-574.215988496601,-701.014124854674
4.936,-574.382756123108,-701.132267819595
4.937,-574.549764126214,-701.25025560089
4.938,-574.71701246912,-701.368086170669
4.939,-574.884501092127,-701.485757468875
4.94,-575.052229912287,-701.603267402751
4.941,-575.22019882305,-701.720613846296
4.942,-575.388407693908,-701.837794639718
4.943,-575.556856370041,-701.954807588867
4.944,-575.725544671962,-702.071650464674
4.945,-575.894472395159,-702.18832100256
4.946,-576.063639309734,-702.304816901857
4.947,-576.233045160048,-702.421135825202
4.948,-576.402689664363,-702.53727539793
4.949,-576.572572514476,-702.653233207455
4.95,-576.742693375362,-702.769006802638
4.951,-576.913051884814,-702.884593693147
4.952,-577.083647653081,-702.999991348807
4.953,-577.254480262506,-703.115197198934
4.954,-577.425549267163,-703.230208631667
4.955,-577.596854192501,-703.345022993278
4.956,-577.768394534978,-703.45963758748
4.957,-577.940169761704,-703.574049674715
4.958,-578.112179310075,-703.68825647144
4.959,-578.28442258742,-703.80225514939
4.96,-578.45689897064,-703.916042834836
4.961,-578.629607805847,-704.029616607833
4.962,-578.80254840801,-704.142973501445
4.963,-578.975720060599,-704.256110500968
4.964,-579.149122015225,-704.369024543134
4.965,-579.322753491297,-704.481712515305
4.966,-579.496613675659,-704.594171254651
4.967,-579.670701722247,-704.706397547316
4.968,-579.845016751738,-704.818388127572
4.969,-580.019557851206,-704.930139676956
4.97,-580.194324073774,-705.041648823395
4.971,-580.369314438276,-705.152912140313
4.972,-580.544527928915,-705.263926145732
4.973,-580.71996349493,-705.374687301347
4.974,-580.895620050255,-705.485192011596
4.975,-581.071496473199,-705.595436622709
4.976,-581.247591606107,-705.705417421746
4.977,-581.423904255043,-705.815130635612
4.978,-581.600433189467,-705.924572430068
4.979,-581.777177141917,-706.033738908713
4.98,-581.954134807695,-706.142626111961
4.981,-582.131304844562,-706.251230015995
4.982,-582.308685872428,-706.35954653171
4.983,-582.486276473053,-706.467571503628
4.984,-582.66407518975,-706.575300708813
4.985,-582.842080527098,-706.682729855755
4.986,-583.020290950651,-706.789854583242
4.987,-583.198704886656,-706.896670459217
4.988,-583.377320721782,-707.003172979608
4.989,-583.556136802847,-707.109357567155
4.99,-583.735151436553,-707.215219570205
4.991,-583.914362889229,-707.320754261494
4.992,-584.093769386577,-707.425956836915
4.993,-584.273369113426,-707.530822414259
4.994,-584.453160213497,-707.635346031942
4.995,-584.633140789162,-707.739522647717
4.996,-584.813308901225,-707.843347137356
4.997,-584.993662568701,-707.946814293324
4.998,-585.174199768607,-708.049918823427
4.999,-585.354918435752,-708.152655349442
5,-585.535816462549,-708.255018405727
