!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:13:24
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1786000000,-115.14382,7.2503705
1787000000,-115.08773,7.0448475
1788000000,-114.8862,6.9407587
1789000000,-114.81987,6.7330227
1790000000,-115.16202,6.364532
1791000000,-115.19318,6.0831814
1792000000,-115.30592,5.751874
1793000000,-115.33611,5.5748925
1794000000,-115.25822,5.400754
1795000000,-115.21592,4.9155331
1796000000,-115.3054,4.8079891
1797000000,-115.50117,4.5404711
1798000000,-115.47575,4.5333567
1799000000,-115.60641,4.0726728
1800000000,-115.42448,3.8454251
1801000000,-115.67673,3.7322876
1802000000,-115.60381,3.3384521
1803000000,-115.72736,3.0851932
1804000000,-115.82877,2.8105218
1805000000,-116.00632,2.617723
1806000000,-116.01908,2.2171946
1807000000,-116.11771,2.0672035
1808000000,-116.16637,1.8028719
1809000000,-116.29046,1.4346867
1810000000,-116.03807,1.3348075
1811000000,-116.20354,1.0015906
1812000000,-116.35735,0.87448853
1813000000,-116.47733,0.5844717
1814000000,-116.78863,0.17284285
1815000000,-116.75371,0.19089182
1816000000,-116.76729,-0.1851102
1817000000,-116.63044,-0.12029374
1818000000,-116.95344,-0.7157889
1819000000,-116.99287,-1.0322728
1820000000,-117.0723,-1.2218921
1821000000,-117.1774,-1.5526212
1822000000,-117.24901,-1.6090115
1823000000,-117.07874,-1.9265594
