Freq(Hz),S11 Log Mag(dB),S11 Phase(°),S21 Log Mag(dB),S21 Phase(°),S31 Log Mag(dB),S31 Phase(°),S41 Log Mag(dB),S41 Phase(°),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS
1152000000,-4.0487852,106.73789,-6.7060146,-71.72818,-13.038939,-51.373909,-4.9484277,-131.94754,,-3.77791693,-7.121077582,-13.93068423,-5.162978612
1153000000,-4.0502844,106.7709,-6.722507,-71.752083,-13.036695,-51.212975,-4.946476,-132.01396,,-3.774750313,-7.127287451,-13.94576221,-5.162082485
1154000000,-4.0532446,106.56559,-6.7553201,-71.740013,-13.078793,-51.074566,-4.9579124,-132.17339,,-3.771588869,-7.133531613,-13.96070009,-5.161192822
1155000000,-4.0148349,106.49068,-6.7623043,-72.093155,-13.100924,-50.968445,-4.9559402,-132.54156,,-3.76843267,-7.13981025,-13.97549467,-5.160309686
1156000000,-4.0075536,106.36974,-6.7530808,-72.071281,-13.104805,-50.856937,-4.9514756,-132.70842,,-3.765281789,-7.146123544,-13.99014271,-5.159433144
1157000000,-4.0153189,106.25101,-6.7580857,-72.012047,-13.112258,-50.578438,-4.9486179,-132.6893,,-3.762136297,-7.152471678,-14.00464095,-5.15856326
1158000000,-4.0141749,106.14629,-6.754426,-72.138939,-13.126553,-50.386566,-4.9554806,-132.87552,,-3.758996268,-7.158854837,-14.01898611,-5.1577001
1159000000,-4.036943,106.0645,-6.7746205,-72.388664,-13.143438,-50.388527,-4.9517393,-133.17999,,-3.755861776,-7.165273204,-14.03317488,-5.156843731
1160000000,-3.9859405,105.84431,-6.7570724,-72.299423,-13.131624,-50.129623,-4.9221368,-133.19484,,-3.752732895,-7.171726965,-14.04720391,-5.155994219
1161000000,-4.0093269,105.86787,-6.7765083,-72.30986,-13.141769,-49.843239,-4.9349737,-133.20114,,-3.7496097,-7.178216306,-14.06106986,-5.155151632
1162000000,-4.013597,105.92534,-6.7960787,-72.510818,-13.1424,-49.853683,-4.9197006,-133.53288,,-3.746492266,-7.184741415,-14.07476933,-5.154316037
1163000000,-4.0202541,105.58842,-6.8231416,-72.607437,-13.204951,-49.64489,-4.9718504,-133.68573,,-3.743380669,-7.191302478,-14.08829894,-5.153487502
1164000000,-4.0234413,105.61607,-6.8167024,-72.688164,-13.199711,-49.633034,-4.9543324,-133.88287,,-3.740274986,-7.197899685,-14.10165524,-5.152666097
1165000000,-3.9899242,105.36547,-6.8228726,-72.608528,-13.189734,-49.303066,-4.9548283,-133.88507,,-3.737175293,-7.204533224,-14.1148348,-5.151851889
1166000000,-4.0118442,105.22251,-6.8181024,-72.836754,-13.19632,-49.044239,-4.9366078,-134.08824,,-3.734081667,-7.211203286,-14.12783416,-5.151044949
1167000000,-4.0050216,105.24071,-6.8335061,-72.920158,-13.175035,-49.170044,-4.9260125,-134.41982,,-3.730994187,-7.217910061,-14.14064983,-5.150245346
1168000000,-3.9846733,104.86255,-6.8478217,-73.04068,-13.213828,-49.108395,-4.9372234,-134.3968,,-3.727912932,-7.224653741,-14.15327832,-5.149453152
1169000000,-4.0202012,104.61614,-6.8372183,-72.913483,-13.243796,-48.951283,-4.941083,-134.44958,,-3.72483798,-7.231434518,-14.16571612,-5.148668437
1170000000,-3.9567447,104.83862,-6.8534789,-73.074661,-13.218577,-48.45863,-4.9069791,-134.74644,,-3.721769411,-7.238252586,-14.17795969,-5.147891272
1171000000,-3.9782965,104.83266,-6.8380218,-73.236031,-13.214361,-48.412968,-4.9301009,-135.01883,,-3.718707305,-7.245108137,-14.1900055,-5.14712173
1172000000,-3.9788127,104.51004,-6.8535905,-73.024872,-13.250739,-48.28339,-4.9480815,-135.09543,,-3.715651743,-7.252001367,-14.20185,-5.146359883
1173000000,-3.9918613,104.37273,-6.9022923,-73.093964,-13.295245,-47.920155,-4.9548922,-135.10628,,-3.712602807,-7.25893247,-14.21348962,-5.145605804
1174000000,-3.9988966,104.25265,-6.9077225,-73.267738,-13.286184,-47.73938,-4.9429312,-135.25102,,-3.709560577,-7.265901644,-14.2249208,-5.144859567
1175000000,-3.9629395,104.2286,-6.8709478,-73.378448,-13.274633,-47.764606,-4.9574227,-135.42918,,-3.706525137,-7.272909085,-14.23613996,-5.144121245
1176000000,-3.9750917,104.02331,-6.8358407,-73.366158,-13.295719,-47.669605,-4.9281254,-135.595,,-3.70349657,-7.27995499,-14.2471435,-5.143390913
1177000000,-3.9795368,103.88581,-6.9241467,-73.688492,-13.318336,-47.42305,-4.9658527,-135.85678,,-3.700474958,-7.287039557,-14.25792785,-5.142668645
1178000000,-3.9618971,103.9796,-6.9252729,-73.796074,-13.306139,-47.328537,-4.9364796,-135.95856,,-3.697460387,-7.294162987,-14.26848942,-5.141954518
1179000000,-3.9839549,103.89432,-6.905642,-73.804382,-13.300486,-47.068512,-4.9192824,-136.16238,,-3.694452941,-7.301325477,-14.2788246,-5.141248607
1180000000,-3.9677856,103.60856,-6.9044065,-73.74855,-13.293086,-46.903362,-4.9338641,-136.36943,,-3.691452706,-7.30852723,-14.28892981,-5.140550989
1181000000,-3.9678741,103.70497,-6.9253502,-73.922195,-13.319901,-46.651615,-4.9354143,-136.41293,,-3.688459766,-7.315768447,-14.29880145,-5.13986174
1182000000,-3.9465578,103.39778,-6.9279051,-74.173935,-13.326238,-46.61853,-4.9218879,-136.72565,,-3.685474209,-7.323049328,-14.30843594,-5.139180939
1183000000,-3.9479363,103.15382,-6.9530444,-74.102646,-13.289247,-46.438808,-4.9373999,-136.73798,,-3.682496122,-7.330370078,-14.31782969,-5.138508663
1184000000,-3.9816411,103.0294,-6.9799657,-74.075623,-13.380974,-46.116104,-4.9608879,-136.88,,-3.679525593,-7.337730899,-14.32697913,-5.137844991
1185000000,-3.9643626,103.13882,-6.9763937,-74.357368,-13.38018,-45.874344,-4.9367714,-137.06648,,-3.676562709,-7.345131996,-14.33588069,-5.137190001
1186000000,-3.9281647,102.97508,-6.9915996,-74.165764,-13.388533,-45.827724,-4.9379845,-137.16747,,-3.67360756,-7.352573573,-14.34453082,-5.136543774
1187000000,-3.9631732,102.72095,-6.990366,-74.481621,-13.372264,-45.790276,-4.9509459,-137.51117,,-3.670660235,-7.360055836,-14.35292597,-5.135906389
1188000000,-3.9079132,102.60812,-6.9993815,-74.485657,-13.370221,-45.605968,-4.9360008,-137.62189,,-3.667720824,-7.367578992,-14.36106261,-5.135277928
1189000000,-3.9375262,102.34506,-7.0274453,-74.557701,-13.389797,-45.487156,-4.9532094,-137.76747,,-3.664789417,-7.375143247,-14.36893723,-5.13465847
1190000000,-3.9190121,102.24595,-6.9949374,-74.710594,-13.350351,-45.136078,-4.9227009,-137.81161,,-3.661866107,-7.382748809,-14.37654634,-5.134048099
1191000000,-3.9171917,102.36227,-6.9950643,-74.683075,-13.351057,-45.090599,-4.9384084,-137.97308,,-3.658950985,-7.390395887,-14.38388646,-5.133446897
1192000000,-3.9062672,102.24646,-7.0114517,-74.75499,-13.372689,-44.829655,-4.9303875,-138.23869,,-3.656044143,-7.398084689,-14.39095414,-5.132854945
1193000000,-3.9283681,102.17197,-7.0485334,-74.838333,-13.355528,-44.758968,-4.9301219,-138.29523,,-3.653145675,-7.405815425,-14.39774595,-5.132272328
1194000000,-3.9179871,101.9101,-7.0206723,-74.839203,-13.401847,-44.704033,-4.9552174,-138.33051,,-3.650255675,-7.413588305,-14.40425849,-5.131699129
1195000000,-3.8925247,101.78413,-7.0567679,-75.095352,-13.387122,-44.242229,-4.945487,-138.60832,,-3.647374236,-7.421403542,-14.4104884,-5.131135433
1196000000,-3.8899019,101.628,-7.0676417,-74.991554,-13.391435,-43.975422,-4.9469609,-138.66447,,-3.644501454,-7.429261345,-14.41643232,-5.130581325
1197000000,-3.907294,101.55122,-7.0702362,-75.266914,-13.399961,-44.096504,-4.9290762,-138.95331,,-3.641637425,-7.437161928,-14.42208694,-5.130036891
1198000000,-3.9039838,101.40485,-7.0842633,-75.357262,-13.383564,-43.773914,-4.9384851,-139.09067,,-3.638782245,-7.445105505,-14.427449,-5.129502215
1199000000,-3.8737957,101.44094,-7.0664654,-75.299263,-13.411898,-43.248726,-4.9077477,-139.27621,,-3.63593601,-7.453092287,-14.43251526,-5.128977386
1200000000,-3.8938875,101.16022,-7.0755548,-75.529846,-13.417631,-43.344826,-4.9533257,-139.44466,,-3.633098819,-7.46112249,-14.43728251,-5.128462491
1201000000,-3.8862896,101.06976,-7.1090117,-75.434799,-13.370718,-43.281143,-4.9226437,-139.54861,,-3.630270769,-7.469196329,-14.4417476,-5.127957616
1202000000,-3.8777597,100.95554,-7.1182489,-75.627007,-13.400186,-43.036522,-4.9360232,-139.81502,,-3.627451959,-7.477314019,-14.44590742,-5.127462852
1203000000,-3.9081752,100.86871,-7.1330032,-75.439926,-13.418363,-42.591465,-4.9506626,-139.81787,,-3.62464249,-7.485475776,-14.4497589,-5.126978285
1204000000,-3.8827295,100.66735,-7.1383066,-75.59864,-13.418267,-42.607349,-4.956809,-139.96851,,-3.621842461,-7.493681818,-14.45329901,-5.126504007
1205000000,-3.8712747,100.60349,-7.138834,-75.812828,-13.386862,-42.207245,-4.9368339,-140.29428,,-3.619051972,-7.501932361,-14.45652479,-5.126040107
1206000000,-3.8870807,100.56383,-7.1629415,-75.739136,-13.398293,-42.027599,-4.9493055,-140.19373,,-3.616271126,-7.510227623,-14.45943331,-5.125586676
1207000000,-3.8848433,100.58292,-7.1552176,-75.747246,-13.435428,-41.770321,-4.9452696,-140.25052,,-3.613500025,-7.518567823,-14.46202171,-5.125143804
1208000000,-3.8642333,100.11481,-7.1745057,-75.967621,-13.374977,-41.688766,-4.9439411,-140.6804,,-3.610738771,-7.52695318,-14.46428719,-5.124711585
1209000000,-3.8626986,100.21907,-7.1804194,-75.827438,-13.390272,-41.43832,-4.9214334,-140.66112,,-3.607987468,-7.535383913,-14.46622699,-5.12429011
1210000000,-3.8841074,99.881462,-7.1957669,-76.176758,-13.43059,-41.771496,-4.9860702,-141.09201,,-3.60524622,-7.543860243,-14.46783842,-5.123879472
1211000000,-3.8703628,99.830414,-7.2045603,-76.072411,-13.396912,-41.177956,-4.9352617,-141.08231,,-3.602515133,-7.552382391,-14.46911886,-5.123479764
1212000000,-3.8596709,99.599297,-7.2044106,-76.200958,-13.385115,-41.104507,-4.9405475,-141.20271,,-3.59979431,-7.560950577,-14.47006574,-5.123091082
1213000000,-3.8572607,99.554001,-7.2138119,-76.22464,-13.399917,-40.676094,-4.9591451,-141.57582,,-3.597083859,-7.569565023,-14.47067656,-5.12271352
1214000000,-3.857435,99.216629,-7.2356448,-76.387115,-13.394025,-40.591721,-4.92169,-141.47964,,-3.594383887,-7.578225953,-14.47094889,-5.122347173
1215000000,-3.8505599,99.408493,-7.2249308,-76.386887,-13.388332,-40.400597,-4.922441,-141.86311,,-3.591694501,-7.586933587,-14.47088038,-5.121992137
1216000000,-3.8296194,99.285103,-7.2229991,-76.289795,-13.362575,-40.193737,-4.9110103,-141.86969,,-3.58901581,-7.59568815,-14.47046875,-5.121648509
1217000000,-3.852581,99.246376,-7.239912,-76.552742,-13.38399,-39.990685,-4.9170265,-141.91742,,-3.586347921,-7.604489865,-14.46971177,-5.121316385
1218000000,-3.8201928,99.032356,-7.2661214,-76.71347,-13.37944,-39.908684,-4.9204397,-142.18439,,-3.583690946,-7.613338957,-14.46860732,-5.120995865
1219000000,-3.8161643,98.817276,-7.2703562,-76.779846,-13.373928,-39.39497,-4.9396472,-142.18201,,-3.581044994,-7.622235649,-14.46715333,-5.120687045
1220000000,-3.846261,98.817123,-7.2584639,-76.757172,-13.390283,-39.436764,-4.9182453,-142.42261,,-3.578410176,-7.631180168,-14.46534783,-5.120390026
1221000000,-3.8577456,98.392487,-7.2695303,-76.818787,-13.336628,-39.194386,-4.9619379,-142.66141,,-3.575786605,-7.640172737,-14.46318892,-5.120104906
1222000000,-3.8450742,98.439285,-7.3027682,-76.789177,-13.354466,-39.029846,-4.9498734,-142.715,,-3.573174392,-7.649213584,-14.46067478,-5.119831787
1223000000,-3.8369982,98.266869,-7.3088603,-77.26564,-13.358545,-38.614872,-4.9490943,-143.02539,,-3.57057365,-7.658302934,-14.45780369,-5.119570768
1224000000,-3.8250549,98.228683,-7.3015237,-77.050545,-13.315265,-38.348122,-4.9118524,-142.94266,,-3.567984495,-7.667441014,-14.454574,-5.119321952
1225000000,-3.8378477,97.931076,-7.3494363,-76.96759,-13.351526,-38.422897,-4.9496984,-143.17926,,-3.56540704,-7.676628051,-14.45098415,-5.11908544
1226000000,-3.85182,97.840858,-7.3487949,-77.27623,-13.3606,-38.104591,-4.9596286,-143.47862,,-3.5628414,-7.685864272,-14.44703267,-5.118861335
1227000000,-3.8697028,97.62571,-7.3774219,-77.342041,-13.357895,-38.106136,-4.9611206,-143.74455,,-3.560287692,-7.695149904,-14.44271819,-5.118649741
1228000000,-3.8298249,97.566727,-7.3765869,-77.464615,-13.336719,-37.767662,-4.9643106,-143.87685,,-3.557746032,-7.704485176,-14.43803941,-5.118450761
1229000000,-3.8315227,97.610802,-7.3618464,-77.408287,-13.316751,-37.631023,-4.9173117,-144.09338,,-3.555216538,-7.713870316,-14.43299515,-5.118264501
1230000000,-3.800163,97.544899,-7.4003143,-77.622612,-13.303679,-37.32658,-4.9216051,-144.27356,,-3.552699329,-7.723305551,-14.4275843,-5.118091065
1231000000,-3.7995343,97.062851,-7.3846292,-77.751854,-13.307913,-37.528641,-4.9438677,-144.40446,,-3.550194522,-7.732791111,-14.42180585,-5.11793056
1232000000,-3.8664637,97.217812,-7.427887,-77.616997,-13.317906,-37.026936,-4.9758382,-144.36777,,-3.547702238,-7.742327225,-14.41565889,-5.117783091
1233000000,-3.8142729,97.03035,-7.4190254,-77.842346,-13.257287,-36.915058,-4.9159021,-144.50041,,-3.545222597,-7.751914122,-14.40914262,-5.117648766
1234000000,-3.8092718,97.017685,-7.4458947,-77.925079,-13.314653,-36.766758,-4.9776258,-144.74486,,-3.54275572,-7.76155203,-14.4022563,-5.117527694
1235000000,-3.7762263,96.494644,-7.421536,-77.889259,-13.236687,-36.238728,-4.9113488,-144.87151,,-3.54030173,-7.771241181,-14.39499932,-5.117419981
1236000000,-3.7815378,96.783821,-7.4531221,-77.919594,-13.274098,-36.173962,-4.9623404,-145.0488,,-3.537860749,-7.780981802,-14.38737115,-5.117325738
1237000000,-3.7720773,96.628525,-7.4487801,-78.101631,-13.254512,-36.108059,-4.9499488,-145.10913,,-3.5354329,-7.790774124,-14.37937138,-5.117245075
1238000000,-3.7747607,96.319885,-7.4513779,-78.082138,-13.219852,-35.795868,-4.9624634,-145.32382,,-3.533018307,-7.800618378,-14.37099969,-5.117178101
1239000000,-3.7629299,96.352119,-7.4851785,-78.109238,-13.244883,-35.512428,-4.9456086,-145.44261,,-3.530617095,-7.810514791,-14.36225584,-5.117124928
1240000000,-3.7762694,96.110565,-7.4946594,-78.286758,-13.231969,-35.62854,-4.961525,-145.69324,,-3.528229391,-7.820463596,-14.35313972,-5.117085667
1241000000,-3.7812412,96.140182,-7.4826908,-78.26976,-13.225069,-35.194111,-4.9361248,-145.92346,,-3.52585532,-7.830465022,-14.3436513,-5.117060431
1242000000,-3.7687066,95.836212,-7.5098124,-78.40654,-13.218558,-35.068062,-4.956943,-146.06154,,-3.523495009,-7.840519298,-14.33379066,-5.117049333
1243000000,-3.7608533,95.753647,-7.4961829,-78.400085,-13.185192,-34.86002,-4.9364285,-146.18947,,-3.521148588,-7.850626655,-14.32355798,-5.117052487
1244000000,-3.7731278,95.643158,-7.5321593,-78.437981,-13.204871,-34.597733,-4.9855151,-146.23802,,-3.518816183,-7.860787324,-14.31295354,-5.117070007
1245000000,-3.7515385,95.38047,-7.5654292,-78.551582,-13.170102,-34.414711,-4.9621081,-146.54198,,-3.516497925,-7.871001533,-14.30197772,-5.117102007
1246000000,-3.7629106,95.067612,-7.5547361,-78.767792,-13.138368,-34.291344,-4.9499702,-146.73381,,-3.514193944,-7.881269513,-14.29063099,-5.117148605
1247000000,-3.7600915,95.236809,-7.5612688,-78.870438,-13.148025,-34.125446,-4.964467,-147.02905,,-3.511904371,-7.891591494,-14.27891394,-5.117209915
1248000000,-3.7652805,95.018578,-7.5682797,-78.830833,-13.120962,-33.968433,-4.965529,-146.99161,,-3.509629338,-7.901967705,-14.26682725,-5.117286056
1249000000,-3.7829072,95.204994,-7.5692468,-78.76638,-13.090041,-33.573277,-4.9605656,-147.22644,,-3.507368977,-7.912398375,-14.25437169,-5.117377145
1250000000,-3.7576802,94.929283,-7.6361179,-78.876488,-13.10624,-33.442543,-4.9679523,-147.43892,,-3.505123421,-7.922883735,-14.24154813,-5.1174833
1251000000,-3.7656474,94.622307,-7.5849376,-79.024384,-13.060216,-33.477459,-4.9336982,-147.45326,,-3.502892806,-7.933424012,-14.22835756,-5.11760464
1252000000,-3.736737,94.32753,-7.6082978,-79.056557,-13.058765,-33.19775,-4.9515328,-147.61534,,-3.500677265,-7.944019436,-14.21480104,-5.117741285
1253000000,-3.7903814,94.276428,-7.6411309,-79.036453,-13.06129,-32.985538,-4.9837608,-147.8454,,-3.498476935,-7.954670235,-14.20087974,-5.117893356
1254000000,-3.7627394,94.246483,-7.6428113,-79.296646,-13.062617,-32.877464,-4.9769931,-148.04115,,-3.496291951,-7.965376636,-14.18659492,-5.118060973
1255000000,-3.7173939,94.104828,-7.6306171,-79.210434,-13.039901,-32.394474,-4.9429131,-148.25092,,-3.494122452,-7.976138869,-14.17194794,-5.118244259
1256000000,-3.7299411,94.04351,-7.6712289,-79.308929,-12.975328,-32.229263,-4.9409885,-148.39345,,-3.491968575,-7.98695716,-14.15694024,-5.118443335
1257000000,-3.7255712,93.735542,-7.6658344,-79.464401,-12.973048,-32.24622,-4.9584193,-148.47615,,-3.48983046,-7.997831736,-14.14157337,-5.118658326
1258000000,-3.7559595,93.595612,-7.6818976,-79.418671,-12.945561,-32.161491,-4.9353952,-148.73753,,-3.487708245,-8.008762823,-14.12584895,-5.118889354
1259000000,-3.7403831,93.752861,-7.672636,-79.694931,-12.945105,-31.983553,-4.9376483,-148.84926,,-3.485602071,-8.019750648,-14.10976872,-5.119136545
1260000000,-3.7228465,93.520935,-7.7354603,-79.358742,-12.957524,-31.555014,-4.9707365,-148.73711,,-3.48351208,-8.030795436,-14.09333447,-5.119400023
1261000000,-3.7563829,93.400627,-7.7202272,-79.453651,-12.9534,-31.370783,-4.9798093,-148.95419,,-3.481438413,-8.041897412,-14.07654811,-5.119679915
1262000000,-3.7364087,92.9561,-7.7427497,-79.757721,-12.919661,-31.586924,-4.9598584,-149.49449,,-3.479381214,-8.053056799,-14.05941162,-5.119976347
1263000000,-3.711565,92.892334,-7.7519259,-79.832581,-12.878374,-31.140326,-4.96387,-149.40652,,-3.477340626,-8.064273822,-14.04192706,-5.120289446
1264000000,-3.7515972,92.945984,-7.7528362,-79.707161,-12.849465,-30.891638,-4.9730649,-149.51421,,-3.475316793,-8.075548703,-14.02409658,-5.120619341
1265000000,-3.7288387,92.683258,-7.7650228,-79.779846,-12.82036,-30.575705,-4.9605517,-149.78841,,-3.473309862,-8.086881665,-14.00592242,-5.12096616
1266000000,-3.766377,92.701981,-7.7780981,-79.804802,-12.823453,-30.391293,-4.9483376,-149.87523,,-3.471319977,-8.098272928,-13.98740687,-5.121330032
1267000000,-3.7101083,92.508797,-7.7653799,-80.032043,-12.782069,-30.371338,-4.9393358,-150.03387,,-3.469347286,-8.109722713,-13.96855232,-5.121711088
1268000000,-3.7451472,92.386612,-7.7877035,-80.030258,-12.759422,-30.259575,-4.9604282,-150.45998,,-3.467391937,-8.12123124,-13.94936124,-5.122109458
1269000000,-3.7196019,91.922089,-7.8142271,-80.199577,-12.765507,-29.76008,-4.9633045,-150.49091,,-3.465454078,-8.132798727,-13.92983615,-5.122525273
1270000000,-3.7194612,92.040062,-7.8469043,-80.070099,-12.798616,-29.798988,-4.9973478,-150.54648,,-3.463533858,-8.144425393,-13.90997967,-5.122958667
1271000000,-3.7328539,92.088829,-7.8411069,-80.331696,-12.756492,-29.655682,-4.9743605,-150.71521,,-3.461631429,-8.156111453,-13.88979446,-5.123409771
1272000000,-3.7064972,91.77755,-7.8412566,-80.552055,-12.7026,-29.506277,-4.980689,-151.14459,,-3.459746939,-8.167857124,-13.86928327,-5.12387872
1273000000,-3.7340856,91.495285,-7.8517976,-80.446472,-12.687256,-29.215031,-4.9667873,-151.09976,,-3.457880543,-8.179662619,-13.8484489,-5.124365648
1274000000,-3.7227464,91.393898,-7.8801475,-80.5858,-12.646586,-29.274065,-4.9507742,-151.32368,,-3.456032391,-8.191528153,-13.82729424,-5.124870689
1275000000,-3.6874466,91.265961,-7.8703384,-80.604088,-12.628422,-29.115786,-4.9828353,-151.60817,,-3.454202638,-8.203453937,-13.80582221,-5.125393979
1276000000,-3.7189648,91.208855,-7.9144826,-80.582603,-12.660407,-28.934441,-4.9877706,-151.59009,,-3.452391438,-8.215440182,-13.78403582,-5.125935655
1277000000,-3.7011206,91.011887,-7.926939,-80.679619,-12.614886,-28.699154,-4.9776506,-151.77437,,-3.450598946,-8.227487098,-13.7619381,-5.126495854
1278000000,-3.7226555,90.970085,-7.9224443,-80.559753,-12.552471,-28.383869,-4.9644771,-151.82939,,-3.448825318,-8.239594893,-13.73953217,-5.127074714
1279000000,-3.7137449,90.707481,-7.9447908,-80.782402,-12.53691,-28.284475,-4.9757023,-152.16742,,-3.44707071,-8.251763773,-13.71682119,-5.127672372
1280000000,-3.7225738,90.534966,-7.9661798,-81.13121,-12.5619,-28.344397,-4.9733939,-152.41634,,-3.445335281,-8.263993943,-13.69380837,-5.128288969
1281000000,-3.7129631,90.469299,-7.9993911,-80.769409,-12.545825,-27.943304,-4.9999142,-152.4162,,-3.443619189,-8.276285608,-13.67049697,-5.128924645
1282000000,-3.7159896,90.350204,-7.998786,-81.08213,-12.517682,-27.627592,-5.0151644,-152.70764,,-3.441922592,-8.288638969,-13.6468903,-5.129579539
1283000000,-3.7023444,89.963425,-7.9949036,-80.985558,-12.471165,-27.764502,-4.9768229,-152.91989,,-3.440245652,-8.301054227,-13.62299171,-5.130253793
1284000000,-3.6718907,90.082031,-7.9809446,-81.098633,-12.452026,-27.555473,-4.9588075,-153.08263,,-3.438588528,-8.31353158,-13.59880461,-5.13094755
1285000000,-3.6840682,89.799034,-8.0205412,-81.229866,-12.424767,-27.23333,-4.987679,-153.1028,,-3.436951383,-8.326071224,-13.57433241,-5.131660951
1286000000,-3.6981142,89.774818,-8.0131035,-81.087105,-12.404382,-27.318018,-4.9860606,-153.1356,,-3.43533438,-8.338673355,-13.54957861,-5.132394141
1287000000,-3.7134545,89.72509,-8.0634098,-81.164886,-12.412266,-26.828978,-4.9768004,-153.42744,,-3.433737681,-8.351338165,-13.5245467,-5.133147264
1288000000,-3.6783633,89.47953,-8.0426817,-81.185287,-12.35985,-26.787502,-4.9860697,-153.606,,-3.432161452,-8.364065845,-13.49924025,-5.133920464
1289000000,-3.7214041,89.190384,-8.0970631,-81.378723,-12.345002,-26.865646,-5.0090923,-153.94888,,-3.430605856,-8.376856584,-13.47366281,-5.134713887
1290000000,-3.700846,89.053429,-8.0942039,-81.398605,-12.321804,-26.569279,-5.0027514,-154.04132,,-3.42907106,-8.389710569,-13.44781801,-5.135527679
1291000000,-3.6979051,89.044693,-8.1022654,-81.315735,-12.279791,-26.278854,-4.9976449,-154.09805,,-3.427557232,-8.402627984,-13.42170947,-5.136361988
1292000000,-3.6759193,88.735809,-8.1172009,-81.47699,-12.262955,-26.457891,-4.9813499,-154.40697,,-3.426064537,-8.41560901,-13.39534086,-5.137216961
1293000000,-3.686805,88.619507,-8.1339808,-81.518311,-12.236973,-26.085018,-4.9938664,-154.55197,,-3.424593146,-8.428653828,-13.36871586,-5.138092746
1294000000,-3.6647894,88.670578,-8.1071596,-81.506256,-12.229753,-26.1029,-5.0017853,-154.67628,,-3.423143226,-8.441762615,-13.34183818,-5.138989493
1295000000,-3.6677577,88.410088,-8.1383505,-81.6856,-12.176965,-25.905256,-4.9725151,-154.82597,,-3.421714949,-8.454935544,-13.31471154,-5.139907351
1296000000,-3.692873,88.299057,-8.1437931,-81.564888,-12.16518,-25.726448,-4.998219,-154.8557,,-3.420308485,-8.468172789,-13.2873397,-5.140846471
1297000000,-3.7014992,88.182236,-8.214179,-81.806564,-12.188716,-25.743919,-5.0270419,-155.21127,,-3.418924005,-8.481474518,-13.2597264,-5.141807004
1298000000,-3.6803594,87.870148,-8.1966076,-81.933075,-12.121593,-25.636202,-5.0132952,-155.51785,,-3.417561684,-8.494840898,-13.23187543,-5.142789103
1299000000,-3.6886122,88.074089,-8.2115269,-81.804085,-12.063371,-25.45306,-4.9862218,-155.4245,,-3.416221693,-8.508272091,-13.20379056,-5.143792918
