Freq(Hz),S11 Log Mag(dB),S11 Phase(deg),S21 Log Mag(dB),S21 Phase(deg),S31 Log Mag(dB),S31 Phase(deg),S41 Log Mag(dB),S41 Phase(deg),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS,,S21-S31,S21-S31_HFSS
2003000000,-8.4383307,101.57358,-5.6724248,-67.483459,-3.5718207,-150.76068,-10.940454,-135.66411,,-8.574889597,-5.811637834,-3.785940234,-10.50846975,,83.277221,80.06671441
2004000000,-8.4276619,101.45432,-5.5891104,-67.510559,-3.539643,-150.82951,-10.905842,-135.65102,,-8.589781791,-5.803956602,-3.784109897,-10.51963048,,83.318951,80.11502527
2005000000,-8.4256029,101.031,-5.6019945,-67.744064,-3.5198259,-151.01598,-10.928497,-135.7475,,-8.604721359,-5.796275636,-3.782287076,-10.53083577,,83.271916,80.16320543
2006000000,-8.4445906,101.08995,-5.5958824,-67.661819,-3.5172698,-151.07721,-10.937432,-135.90578,,-8.61970843,-5.788595035,-3.780471794,-10.54208579,,83.415391,80.21125474
2007000000,-8.4879475,101.17123,-5.6147351,-67.462646,-3.5460689,-150.99171,-10.970312,-135.79483,,-8.634743136,-5.780914896,-3.778664073,-10.55338074,,83.529064,80.25917305
2008000000,-8.4739637,101.17599,-5.5957222,-67.630966,-3.5359421,-151.1468,-10.977751,-135.94843,,-8.649825608,-5.773235319,-3.776863933,-10.56472081,,83.515834,80.30696022
2009000000,-8.4755363,100.96727,-5.5662084,-67.642838,-3.512496,-151.08231,-10.973155,-136.06641,,-8.66495598,-5.7655564,-3.775071397,-10.57610618,,83.439472,80.35461611
2010000000,-8.5000696,100.65379,-5.5296044,-67.80851,-3.5072684,-151.40297,-10.987075,-136.44388,,-8.680134382,-5.757878239,-3.773286486,-10.58753706,,83.59446,80.40214057
2011000000,-8.5344229,100.91089,-5.5591917,-67.738426,-3.5213349,-151.12193,-10.989697,-136.23212,,-8.695360948,-5.750200931,-3.771509221,-10.59901363,,83.383504,80.44953348
2012000000,-8.5806274,100.87344,-5.562645,-67.81086,-3.5289125,-151.27542,-10.987818,-136.34642,,-8.710635812,-5.742524576,-3.769739623,-10.61053608,,83.46456,80.49679469
2013000000,-8.5602036,100.78704,-5.55058,-67.989792,-3.5466609,-151.5815,-11.062376,-136.68277,,-8.725959108,-5.73484927,-3.767977714,-10.62210461,,83.591708,80.54392407
2014000000,-8.5895844,100.52775,-5.5351439,-67.91349,-3.522754,-151.60167,-11.032459,-136.65761,,-8.741330969,-5.727175111,-3.766223513,-10.63371942,,83.68818,80.59092149
2015000000,-8.599679,100.35652,-5.5317669,-67.98893,-3.5104556,-151.71265,-11.071528,-136.88736,,-8.756751531,-5.719502196,-3.764477042,-10.6453807,,83.72372,80.63778682
2016000000,-8.6169548,100.25701,-5.5490618,-68.38752,-3.540787,-151.96675,-11.088843,-137.24583,,-8.772220929,-5.711830622,-3.762738321,-10.65708865,,83.57923,80.68451993
2017000000,-8.6492329,100.37991,-5.5017252,-68.093193,-3.4787934,-152.00894,-11.069758,-137.18674,,-8.787739299,-5.704160485,-3.76100737,-10.66884346,,83.915747,80.7311207
2018000000,-8.6603899,100.10855,-5.4650488,-68.068481,-3.4604423,-152.04057,-11.058923,-137.12923,,-8.803306777,-5.696491883,-3.75928421,-10.68064535,,83.972089,80.77758901
2019000000,-8.6681089,100.05521,-5.4763422,-68.325546,-3.5258703,-152.25052,-11.113337,-137.43774,,-8.8189235,-5.688824913,-3.757568861,-10.69249449,,83.924974,80.82392473
2020000000,-8.6807337,100.14801,-5.5005398,-68.292694,-3.5144367,-152.35172,-11.136273,-137.44202,,-8.834589606,-5.681159669,-3.755861343,-10.70439111,,84.059026,80.87012775
2021000000,-8.7517176,100.09043,-5.4831657,-68.423843,-3.5177433,-152.31584,-11.164245,-137.68253,,-8.850305231,-5.67349625,-3.754161675,-10.71633539,,83.891997,80.91619795
2022000000,-8.7178011,99.827759,-5.492959,-68.351868,-3.5053654,-152.50375,-11.199588,-137.68681,,-8.866070515,-5.665834751,-3.752469877,-10.72832755,,84.151882,80.96213522
2023000000,-8.7342768,99.579033,-5.5040846,-68.450661,-3.5194612,-152.69272,-11.175817,-137.9084,,-8.881885596,-5.658175268,-3.750785969,-10.74036777,,84.242059,81.00793943
2024000000,-8.7438574,99.472694,-5.4485803,-68.561714,-3.4895065,-152.60405,-11.23033,-138.0688,,-8.897750614,-5.650517897,-3.74910997,-10.75245628,,84.042336,81.0536105
2025000000,-8.7732821,99.444824,-5.4472113,-68.819962,-3.5030246,-152.95964,-11.212841,-138.3425,,-8.913665708,-5.642862733,-3.747441899,-10.76459327,,84.139678,81.09914829
2026000000,-8.7835636,99.696533,-5.4261169,-68.488579,-3.5116034,-153.01311,-11.201002,-138.24277,,-8.929631019,-5.635209872,-3.745781775,-10.77677896,,84.524531,81.14455272
2027000000,-8.7909365,99.373634,-5.4289274,-68.754341,-3.4957502,-153.05377,-11.238932,-138.40169,,-8.945646688,-5.627559409,-3.744129618,-10.78901354,,84.299429,81.18982367
2028000000,-8.8521643,99.371452,-5.4346895,-68.646019,-3.5045087,-153.14127,-11.279004,-138.41685,,-8.961712856,-5.61991144,-3.742485444,-10.80129723,,84.495251,81.23496104
2029000000,-8.826889,99.278,-5.3961468,-68.625481,-3.4772093,-153.03571,-11.256143,-138.5146,,-8.977829665,-5.61226606,-3.740849274,-10.81363023,,84.410229,81.27996474
2030000000,-8.8674717,99.157341,-5.4154601,-68.808784,-3.4697032,-153.08936,-11.290088,-138.76709,,-8.993997258,-5.604623362,-3.739221126,-10.82601276,,84.280576,81.32483467
2031000000,-8.8936825,99.247078,-5.3658299,-68.767342,-3.4859684,-153.23196,-11.270003,-138.70863,,-9.010215778,-5.596983442,-3.737601017,-10.83844503,,84.464618,81.36957072
2032000000,-8.9239874,98.963257,-5.3684158,-68.999084,-3.4846082,-153.42622,-11.330132,-138.86328,,-9.026485368,-5.589346395,-3.735988966,-10.85092725,,84.427136,81.41417281
2033000000,-8.9021034,98.999886,-5.3618941,-68.985428,-3.5034065,-153.69176,-11.35655,-139.12616,,-9.042806173,-5.581712314,-3.734384991,-10.86345963,,84.706332,81.45864085
2034000000,-8.9589005,98.989281,-5.3825951,-68.920403,-3.4966195,-153.50739,-11.393348,-138.95135,,-9.059178338,-5.574081294,-3.732789109,-10.8760424,,84.586987,81.50297473
2035000000,-8.914238,98.854332,-5.3421159,-68.989319,-3.467696,-153.877,-11.380226,-139.41916,,-9.075602008,-5.566453428,-3.731201338,-10.88867575,,84.887681,81.54717439
2036000000,-8.9245014,98.784477,-5.3440094,-69.21917,-3.4664614,-153.8364,-11.394099,-139.52803,,-9.092077328,-5.55882881,-3.729621696,-10.90135992,,84.61723,81.59123973
2037000000,-9.0143404,98.660629,-5.3683915,-69.137375,-3.4942617,-153.96202,-11.436217,-139.66338,,-9.108604446,-5.551207534,-3.728050199,-10.91409511,,84.824645,81.63517066
2038000000,-9.010581,98.5793,-5.3079824,-69.307076,-3.4640853,-154.08356,-11.420998,-139.72292,,-9.125183508,-5.543589692,-3.726486864,-10.92688155,,84.776484,81.67896711
2039000000,-9.0032148,98.573669,-5.3287587,-69.304726,-3.4856639,-154.11374,-11.460373,-139.7988,,-9.141814662,-5.535975379,-3.724931709,-10.93971946,,84.809014,81.722629
2040000000,-9.0447865,98.413406,-5.334384,-69.33934,-3.5008185,-154.13579,-11.473454,-139.75308,,-9.158498057,-5.528364687,-3.72338475,-10.95260905,,84.79645,81.76615625
2041000000,-9.043664,98.245506,-5.2823277,-69.372681,-3.4628899,-154.34039,-11.450061,-139.92975,,-9.175233841,-5.520757708,-3.721846003,-10.96555056,,84.967709,81.80954877
2042000000,-9.0836334,98.513123,-5.2831106,-69.503906,-3.4655702,-154.57339,-11.48649,-140.40384,,-9.192022165,-5.513154535,-3.720315486,-10.97854419,,85.069484,81.85280651
2043000000,-9.1088037,98.120163,-5.3054314,-69.573387,-3.4967663,-154.62267,-11.540731,-140.33717,,-9.208863177,-5.50555526,-3.718793213,-10.99159018,,85.049283,81.89592938
2044000000,-9.0885477,98.20639,-5.2497473,-69.50695,-3.4621375,-154.61548,-11.54833,-140.50827,,-9.22575703,-5.497959976,-3.717279201,-11.00468876,,85.10853,81.93891732
2045000000,-9.156641,98.114838,-5.272706,-69.549973,-3.4509654,-154.71698,-11.553292,-140.34306,,-9.242703873,-5.490368774,-3.715773466,-11.01784013,,85.167007,81.98177026
2046000000,-9.1345606,97.875336,-5.2462387,-69.664055,-3.4724917,-154.89679,-11.555882,-140.47043,,-9.259703861,-5.482781746,-3.714276023,-11.03104455,,85.232735,82.02448813
2047000000,-9.1720953,97.703392,-5.2179837,-69.714012,-3.4643245,-154.88803,-11.56643,-140.85468,,-9.276757144,-5.475198983,-3.712786888,-11.04430223,,85.174018,82.06707086
2048000000,-9.1962137,97.980072,-5.2496362,-69.749626,-3.4735675,-155.04727,-11.614788,-140.7618,,-9.293863877,-5.467620577,-3.711306076,-11.05761339,,85.297644,82.1095184
2049000000,-9.1560459,97.615196,-5.246202,-69.96109,-3.4820156,-155.28833,-11.620277,-141.07866,,-9.311024213,-5.460046618,-3.709833602,-11.07097829,,85.32724,82.15183069
2050000000,-9.2264194,97.522163,-5.2672248,-69.982529,-3.4919508,-155.28589,-11.638284,-141.19133,,-9.328238308,-5.452477197,-3.708369481,-11.08439714,,85.303361,82.19400767
2051000000,-9.276619,97.403961,-5.2369895,-69.899857,-3.4705811,-155.27626,-11.679235,-141.44949,,-9.345506316,-5.444912405,-3.706913727,-11.09787018,,85.376403,82.23604927
2052000000,-9.2753191,97.444801,-5.2191153,-69.988632,-3.4760437,-155.57254,-11.668776,-141.5589,,-9.362828394,-5.437352333,-3.705466356,-11.11139764,,85.583908,82.27795545
2053000000,-9.2666836,97.646828,-5.1736617,-70.035789,-3.452426,-155.41734,-11.63983,-141.23798,,-9.380204698,-5.429797069,-3.70402738,-11.12497976,,85.381551,82.31972615
2054000000,-9.2947292,97.504219,-5.1918087,-70.182297,-3.4444101,-155.81339,-11.707867,-141.74689,,-9.397635387,-5.422246704,-3.702596815,-11.13861677,,85.631093,82.36136133
2055000000,-9.3337421,97.216347,-5.1778641,-70.084229,-3.4434392,-155.72336,-11.691846,-141.57451,,-9.415120617,-5.414701328,-3.701174674,-11.15230892,,85.639131,82.40286092
2056000000,-9.3496132,97.254822,-5.1888142,-70.100769,-3.4336979,-155.80077,-11.697943,-141.71848,,-9.432660548,-5.40716103,-3.699760972,-11.16605644,,85.700001,82.44422489
2057000000,-9.3511181,96.846588,-5.1943789,-70.408661,-3.4683492,-155.98462,-11.779464,-142.13751,,-9.450255339,-5.399625898,-3.69835572,-11.17985958,,85.575959,82.48545319
2058000000,-9.3592739,96.976974,-5.164341,-70.338135,-3.4575908,-156.15771,-11.778221,-142.11632,,-9.467905151,-5.392096023,-3.696958934,-11.19371857,,85.819575,82.52654577
2059000000,-9.3897219,96.742325,-5.1654329,-70.747932,-3.4548504,-156.35779,-11.796648,-142.51134,,-9.485610144,-5.384571492,-3.695570625,-11.20763366,,85.609858,82.5675026
2060000000,-9.4231501,96.708992,-5.155911,-70.521187,-3.4413152,-156.1757,-11.822162,-142.43539,,-9.503370481,-5.377052395,-3.694190807,-11.22160508,,85.654513,82.60832364
2061000000,-9.466259,96.702293,-5.1448598,-70.391922,-3.4461598,-156.25681,-11.832413,-142.45378,,-9.521186324,-5.369538818,-3.692819492,-11.2356331,,85.864888,82.64900883
2062000000,-9.4849215,96.605934,-5.151145,-70.608376,-3.4502773,-156.32903,-11.847449,-142.79579,,-9.539057836,-5.362030851,-3.691456694,-11.24971795,,85.720654,82.68955816
2063000000,-9.5075531,96.690262,-5.1339078,-70.425079,-3.4620199,-156.33003,-11.8758,-142.63837,,-9.556985181,-5.35452858,-3.690102423,-11.26385988,,85.904951,82.72997158
2064000000,-9.522234,96.472,-5.1205721,-70.705299,-3.4463692,-156.66577,-11.893542,-142.84251,,-9.574968524,-5.347032094,-3.688756693,-11.27805915,,85.960471,82.77024907
2065000000,-9.5145283,96.421974,-5.126235,-70.612007,-3.46878,-156.73145,-11.94606,-142.92517,,-9.593008031,-5.339541479,-3.687419515,-11.29231599,,86.119443,82.81039058
2066000000,-9.5236712,96.378563,-5.1175447,-70.808296,-3.4290135,-156.76651,-11.922486,-143.11769,,-9.611103867,-5.332056822,-3.686090901,-11.30663067,,85.958214,82.8503961
2067000000,-9.5621672,96.137794,-5.0853143,-70.780022,-3.4455693,-156.86565,-11.951179,-142.99731,,-9.629256201,-5.32457821,-3.684770863,-11.32100344,,86.085628,82.89026559
2068000000,-9.5561094,96.170586,-5.0623474,-71.084137,-3.4356976,-157.18254,-11.949533,-143.54462,,-9.647465199,-5.317105729,-3.683459411,-11.33543455,,86.098403,82.92999903
2069000000,-9.5779905,96.248009,-5.063323,-71.008369,-3.4127135,-157.05009,-11.987494,-143.37074,,-9.665731032,-5.309639465,-3.682156557,-11.34992426,,86.041721,82.96959639
2070000000,-9.5977697,96.239372,-5.0523162,-70.926964,-3.4339051,-157.19267,-12.015847,-143.35065,,-9.684053868,-5.302179505,-3.680862311,-11.36447282,,86.265706,83.00905766
2071000000,-9.6368303,95.94165,-5.0998998,-71.19101,-3.4600616,-157.17897,-12.042957,-143.87805,,-9.702433877,-5.294725934,-3.679576685,-11.37908049,,85.98796,83.04838281
2072000000,-9.6495056,96.034424,-5.060276,-70.947525,-3.4390695,-157.19095,-12.038711,-143.62077,,-9.720871232,-5.287278837,-3.678299688,-11.39374755,,86.243425,83.08757182
2073000000,-9.6944132,95.944221,-5.0548692,-71.272842,-3.4456553,-157.47031,-12.065355,-143.9597,,-9.739366103,-5.279838299,-3.67703133,-11.40847423,,86.197468,83.12662468
2074000000,-9.6787777,96.114243,-5.0039487,-71.137527,-3.4406688,-157.39417,-12.079406,-143.91125,,-9.757918665,-5.272404406,-3.675771623,-11.42326082,,86.256643,83.16554137
2075000000,-9.7224255,95.568535,-5.0367231,-71.279465,-3.451757,-157.70702,-12.14866,-144.29575,,-9.776529091,-5.26497724,-3.674520575,-11.43810757,,86.427555,83.20432187
2076000000,-9.7457724,95.454155,-5.0192833,-71.616203,-3.4412251,-157.81007,-12.154545,-144.16988,,-9.795197555,-5.257556888,-3.673278196,-11.45301476,,86.193867,83.24296619
2077000000,-9.7835054,95.411804,-5.007544,-71.543518,-3.4120359,-157.90509,-12.12829,-144.53023,,-9.813924234,-5.250143433,-3.672044495,-11.46798263,,86.361572,83.2814743
2078000000,-9.7785845,95.451393,-4.9939089,-71.464127,-3.3996944,-158.02196,-12.126119,-144.49471,,-9.832709304,-5.242736958,-3.670819482,-11.48301148,,86.557833,83.3198462
2079000000,-9.8114576,95.142441,-4.9996548,-71.572449,-3.4490318,-158.20004,-12.200864,-144.67493,,-9.851552942,-5.235337548,-3.669603166,-11.49810156,,86.627591,83.35808187
2080000000,-9.8197823,95.049278,-4.993309,-71.741341,-3.4370036,-158.22261,-12.231676,-144.98126,,-9.870455326,-5.227945284,-3.668395554,-11.51325315,,86.481269,83.39618133
2081000000,-9.8348465,95.425865,-4.9945765,-71.863098,-3.4419088,-158.26741,-12.235828,-144.96436,,-9.889416636,-5.220560251,-3.667196655,-11.52846653,,86.404312,83.43414456
2082000000,-9.8648434,94.98143,-4.953372,-71.653923,-3.4289396,-158.33492,-12.247458,-144.82245,,-9.908437052,-5.21318253,-3.666006479,-11.54374196,,86.680997,83.47197156
2083000000,-9.8858805,95.009254,-4.9535861,-71.947556,-3.4422264,-158.41431,-12.292876,-145.24849,,-9.927516755,-5.205812204,-3.664825032,-11.55907972,,86.466754,83.50966232
2084000000,-9.8986416,95.093071,-4.9376845,-71.956047,-3.4154117,-158.68646,-12.301211,-145.33029,,-9.946655927,-5.198449356,-3.663652322,-11.5744801,,86.730413,83.54721687
2085000000,-9.9475698,94.784904,-4.9598079,-71.934029,-3.4559605,-158.68954,-12.328192,-145.51488,,-9.965854751,-5.191094066,-3.662488357,-11.58994337,,86.755511,83.58463519
2086000000,-9.9563856,94.781174,-4.9532795,-72.004356,-3.4289837,-158.69948,-12.341482,-145.29111,,-9.985113411,-5.183746416,-3.661333145,-11.60546981,,86.695124,83.62191729
2087000000,-9.9620485,94.722221,-4.9146328,-72.201965,-3.3881817,-158.99542,-12.295618,-145.5972,,-10.00443209,-5.176406488,-3.660186692,-11.62105971,,86.793455,83.65906317
2088000000,-9.9883833,94.772095,-4.9240785,-72.107773,-3.4173391,-159.06976,-12.374432,-145.66927,,-10.02381098,-5.169074362,-3.659049005,-11.63671335,,86.961987,83.69607286
2089000000,-10.008348,94.583122,-4.9046688,-72.017349,-3.4221568,-159.0206,-12.412008,-145.9048,,-10.04325026,-5.16175012,-3.657920091,-11.65243101,,87.003251,83.73294635
2090000000,-10.028801,94.542641,-4.886868,-72.290619,-3.400708,-159.32442,-12.382537,-146.03581,,-10.06275013,-5.15443384,-3.656799955,-11.66821299,,87.033801,83.76968366
2091000000,-10.06475,94.500351,-4.9199066,-72.426224,-3.4260459,-159.33427,-12.419413,-146.13438,,-10.08231077,-5.147125604,-3.655688606,-11.68405958,,86.908046,83.8062848
2092000000,-10.111581,94.607605,-4.9044614,-72.372353,-3.4017887,-159.44427,-12.455517,-146.22382,,-10.10193236,-5.13982549,-3.654586047,-11.69997106,,87.071917,83.84274978
2093000000,-10.082896,94.347382,-4.8840861,-72.448814,-3.4457748,-159.27679,-12.510646,-146.3082,,-10.12161512,-5.132533579,-3.653492285,-11.71594772,,86.827976,83.87907863
2094000000,-10.124249,94.371078,-4.8582201,-72.526733,-3.4199536,-159.5502,-12.480671,-146.27472,,-10.14135921,-5.12524995,-3.652407326,-11.73198988,,87.023467,83.91527136
2095000000,-10.14759,94.18457,-4.8453307,-72.831642,-3.4018483,-159.70195,-12.55233,-146.74594,,-10.16116484,-5.117974681,-3.651331174,-11.74809781,,86.870308,83.95132799
2096000000,-10.157927,93.965004,-4.8671098,-72.647202,-3.37532,-159.81076,-12.52336,-146.73682,,-10.18103221,-5.110707851,-3.650263835,-11.76427182,,87.163558,83.98724853
2097000000,-10.199864,94.298347,-4.8468933,-72.70372,-3.391047,-160.00017,-12.559863,-146.67958,,-10.20096151,-5.103449538,-3.649205313,-11.78051221,,87.29645,84.02303303
2098000000,-10.187008,94.049339,-4.8388968,-72.7136,-3.4020588,-159.92432,-12.557137,-146.98254,,-10.22095293,-5.09619982,-3.648155612,-11.79681927,,87.21072,84.05868149
2099000000,-10.233008,93.88176,-4.823298,-72.887802,-3.3832386,-159.98715,-12.590094,-147.14601,,-10.24100667,-5.088958774,-3.647114738,-11.81319332,,87.099348,84.09419394
2100000000,-10.187327,93.912766,-4.8201776,-72.924591,-3.4174318,-160.20433,-12.599061,-147.03217,,-10.26112293,-5.081726479,-3.646082693,-11.82963466,,87.279739,84.12957042
2101000000,-10.277626,93.730598,-4.8129234,-73.059799,-3.3980422,-160.40717,-12.665209,-147.44405,,-10.28130192,-5.074503011,-3.645059483,-11.8461436,,87.347371,84.16481095
2102000000,-10.336408,93.672356,-4.8039775,-72.898621,-3.3823729,-160.32594,-12.648551,-147.5455,,-10.30154382,-5.067288447,-3.644045109,-11.86272044,,87.427319,84.19991556
2103000000,-10.34376,93.572502,-4.7906489,-73.179726,-3.4073968,-160.62074,-12.69208,-147.6418,,-10.32184886,-5.060082863,-3.643039576,-11.8793655,,87.441014,84.23488428
2104000000,-10.314619,93.560005,-4.7736592,-73.107437,-3.3839197,-160.59468,-12.712871,-147.67389,,-10.34221722,-5.052886335,-3.642042887,-11.89607908,,87.487243,84.26971715
2105000000,-10.360536,93.722565,-4.7788243,-73.213715,-3.3972936,-160.50882,-12.774197,-147.86421,,-10.36264911,-5.04569894,-3.641055044,-11.91286151,,87.295105,84.30441421
2106000000,-10.396625,93.448608,-4.7736726,-73.188377,-3.4287705,-160.60742,-12.792584,-147.99319,,-10.38314475,-5.038520752,-3.64007605,-11.92971311,,87.419043,84.33897548
2107000000,-10.469699,93.280838,-4.7772841,-73.516739,-3.446836,-160.58076,-12.816469,-148.03371,,-10.40370433,-5.031351847,-3.639105907,-11.94663418,,87.064021,84.37340101
2108000000,-10.44586,93.162849,-4.7687588,-73.413826,-3.4110634,-161.03152,-12.814178,-148.26547,,-10.42432807,-5.024192299,-3.638144617,-11.96362505,,87.617694,84.40769084
2109000000,-10.470732,92.900681,-4.7246175,-73.259674,-3.3991036,-160.94612,-12.80442,-148.21516,,-10.44501617,-5.017042184,-3.637192182,-11.98068604,,87.686446,84.44184501
2110000000,-10.480948,93.073586,-4.7622962,-73.646156,-3.398401,-161.12163,-12.876691,-148.36336,,-10.46576885,-5.009901576,-3.636248604,-11.99781748,,87.475474,84.47586357
2111000000,-10.499271,92.949791,-4.753139,-73.635406,-3.4206676,-161.25212,-12.902987,-148.59404,,-10.48658632,-5.002770547,-3.635313884,-12.0150197,,87.616714,84.50974655
2112000000,-10.508319,92.917999,-4.744606,-73.656715,-3.3918447,-161.31773,-12.924603,-148.85197,,-10.50746879,-4.995649173,-3.634388023,-12.03229302,,87.661015,84.543494
2113000000,-10.580636,92.547478,-4.7129836,-73.77562,-3.4429755,-161.39212,-12.944252,-148.94009,,-10.52841647,-4.988537526,-3.633471021,-12.04963778,,87.6165,84.57710598
2114000000,-10.574295,92.700951,-4.6933255,-73.930374,-3.3853929,-161.41299,-12.934817,-149.30806,,-10.54942959,-4.98143568,-3.63256288,-12.0670543,,87.482616,84.61058252
2115000000,-10.590181,92.443459,-4.7052684,-74.033516,-3.4134858,-161.73254,-12.997419,-149.31781,,-10.57050837,-4.974343707,-3.631663599,-12.08454293,,87.699024,84.64392369
2116000000,-10.627666,92.574333,-4.697567,-74.091187,-3.4123611,-161.6815,-13.003012,-149.37836,,-10.59165301,-4.967261679,-3.630773179,-12.102104,,87.590313,84.67712953
2117000000,-10.624742,92.401611,-4.6825833,-74.110512,-3.4000919,-161.75409,-13.024975,-149.35843,,-10.61286374,-4.960189668,-3.62989162,-12.11973785,,87.643578,84.71020009
2118000000,-10.654976,92.381721,-4.6918092,-74.137367,-3.3923917,-161.93839,-13.076219,-149.58636,,-10.63414079,-4.953127747,-3.62901892,-12.13744482,,87.801023,84.74313543
2119000000,-10.666482,92.571114,-4.6791053,-74.080597,-3.39744,-161.95218,-13.092215,-149.51683,,-10.65548437,-4.946075986,-3.62815508,-12.15522526,,87.871583,84.77593562
2120000000,-10.738581,92.490059,-4.6737504,-74.062317,-3.3870795,-161.93666,-13.094646,-149.55846,,-10.67689471,-4.939034457,-3.627300098,-12.17307951,,87.874343,84.8086007
