frequency,e',e'',u',u''
1546000000,3.2564,0.1101,1.0429,-0.1068
1547000000,3.2557,0.11,1.0428,-0.1067
1548000000,3.255,0.1098,1.0428,-0.1066
1549000000,3.2542,0.1096,1.0428,-0.1064
1550000000,3.2535,0.1094,1.0427,-0.1063
1551000000,3.2528,0.1092,1.0427,-0.1062
1552000000,3.2521,0.1091,1.0427,-0.1061
1553000000,3.2514,0.1089,1.0426,-0.106
1554000000,3.2507,0.1087,1.0426,-0.1059
1555000000,3.2499,0.1085,1.0426,-0.1057
1556000000,3.2492,0.1084,1.0425,-0.1056
1557000000,3.2485,0.1082,1.0425,-0.1055
1558000000,3.2478,0.108,1.0425,-0.1054
1559000000,3.2471,0.1078,1.0424,-0.1053
1560000000,3.2464,0.1077,1.0424,-0.1052
1561000000,3.2457,0.1075,1.0424,-0.1051
1562000000,3.245,0.1073,1.0424,-0.1049
1563000000,3.2443,0.1072,1.0423,-0.1048
1564000000,3.2436,0.107,1.0423,-0.1047
1565000000,3.2429,0.1068,1.0423,-0.1046
1566000000,3.2422,0.1066,1.0422,-0.1045
1567000000,3.2414,0.1065,1.0422,-0.1044
1568000000,3.2407,0.1063,1.0422,-0.1043
1569000000,3.24,0.1061,1.0421,-0.1041
1570000000,3.2393,0.106,1.0421,-0.104
1571000000,3.2386,0.1058,1.0421,-0.1039
1572000000,3.2379,0.1056,1.042,-0.1038
1573000000,3.2372,0.1054,1.042,-0.1037
1574000000,3.2365,0.1053,1.042,-0.1036
1575000000,3.2359,0.1051,1.0419,-0.1035
1576000000,3.2352,0.1049,1.0419,-0.1033
1577000000,3.2345,0.1048,1.0419,-0.1032
1578000000,3.2338,0.1046,1.0419,-0.1031
1579000000,3.2331,0.1044,1.0418,-0.103
1580000000,3.2324,0.1043,1.0418,-0.1029
1581000000,3.2317,0.1041,1.0418,-0.1028
1582000000,3.231,0.1039,1.0417,-0.1027
1583000000,3.2303,0.1038,1.0417,-0.1025
1584000000,3.2296,0.1036,1.0417,-0.1024
1585000000,3.2289,0.1034,1.0416,-0.1023
1586000000,3.2283,0.1033,1.0416,-0.1022
1587000000,3.2276,0.1031,1.0416,-0.1021
1588000000,3.2269,0.1029,1.0415,-0.102
1589000000,3.2262,0.1028,1.0415,-0.1019
1590000000,3.2255,0.1026,1.0415,-0.1017
1591000000,3.2248,0.1024,1.0415,-0.1016
1592000000,3.2242,0.1023,1.0414,-0.1015
1593000000,3.2235,0.1021,1.0414,-0.1014
1594000000,3.2228,0.102,1.0414,-0.1013
1595000000,3.2221,0.1018,1.0413,-0.1012
1596000000,3.2214,0.1016,1.0413,-0.1011
1597000000,3.2208,0.1015,1.0413,-0.101
1598000000,3.2201,0.1013,1.0412,-0.1008
1599000000,3.2194,0.1011,1.0412,-0.1007
1600000000,3.2187,0.101,1.0412,-0.1006
1601000000,3.2181,0.1008,1.0411,-0.1005
1602000000,3.2174,0.1007,1.0411,-0.1004
1603000000,3.2167,0.1005,1.0411,-0.1003
1604000000,3.2161,0.1003,1.0411,-0.1002
1605000000,3.2154,0.1002,1.041,-0.1001
1606000000,3.2147,0.1,1.041,-0.0999
1607000000,3.214,0.0999,1.041,-0.0998
1608000000,3.2134,0.0997,1.0409,-0.0997
1609000000,3.2127,0.0995,1.0409,-0.0996
1610000000,3.212,0.0994,1.0409,-0.0995
1611000000,3.2114,0.0992,1.0408,-0.0994
1612000000,3.2107,0.0991,1.0408,-0.0993
1613000000,3.2101,0.0989,1.0408,-0.0992
1614000000,3.2094,0.0988,1.0407,-0.099
1615000000,3.2087,0.0986,1.0407,-0.0989
1616000000,3.2081,0.0985,1.0407,-0.0988
1617000000,3.2074,0.0983,1.0407,-0.0987
1618000000,3.2067,0.0981,1.0406,-0.0986
1619000000,3.2061,0.098,1.0406,-0.0985
1620000000,3.2054,0.0978,1.0406,-0.0984
1621000000,3.2048,0.0977,1.0405,-0.0983
1622000000,3.2041,0.0975,1.0405,-0.0982
1623000000,3.2035,0.0974,1.0405,-0.098
1624000000,3.2028,0.0972,1.0404,-0.0979
1625000000,3.2021,0.0971,1.0404,-0.0978
1626000000,3.2015,0.0969,1.0404,-0.0977
1627000000,3.2008,0.0968,1.0403,-0.0976
1628000000,3.2002,0.0966,1.0403,-0.0975
1629000000,3.1995,0.0965,1.0403,-0.0974
1630000000,3.1989,0.0963,1.0403,-0.0973
1631000000,3.1982,0.0962,1.0402,-0.0972
1632000000,3.1976,0.096,1.0402,-0.0971
1633000000,3.1969,0.0958,1.0402,-0.0969
1634000000,3.1963,0.0957,1.0401,-0.0968
1635000000,3.1956,0.0955,1.0401,-0.0967
1636000000,3.195,0.0954,1.0401,-0.0966
1637000000,3.1943,0.0952,1.04,-0.0965
1638000000,3.1937,0.0951,1.04,-0.0964
1639000000,3.193,0.0949,1.04,-0.0963
1640000000,3.1924,0.0948,1.0399,-0.0962
1641000000,3.1918,0.0946,1.0399,-0.0961
1642000000,3.1911,0.0945,1.0399,-0.096
1643000000,3.1905,0.0943,1.0398,-0.0959
1644000000,3.1898,0.0942,1.0398,-0.0958
1645000000,3.1892,0.094,1.0398,-0.0956
1646000000,3.1886,0.0939,1.0398,-0.0955
1647000000,3.1879,0.0937,1.0397,-0.0954
1648000000,3.1873,0.0936,1.0397,-0.0953
1649000000,3.1866,0.0934,1.0397,-0.0952
1650000000,3.186,0.0933,1.0396,-0.0951
1651000000,3.1854,0.0932,1.0396,-0.095
1652000000,3.1847,0.093,1.0396,-0.0949
1653000000,3.1841,0.0929,1.0395,-0.0948
1654000000,3.1835,0.0927,1.0395,-0.0947
1655000000,3.1828,0.0926,1.0395,-0.0946
1656000000,3.1822,0.0924,1.0395,-0.0945
1657000000,3.1816,0.0923,1.0394,-0.0944
1658000000,3.1809,0.0921,1.0394,-0.0943
1659000000,3.1803,0.092,1.0394,-0.0942
1660000000,3.1797,0.0918,1.0393,-0.094
1661000000,3.1791,0.0917,1.0393,-0.0939
1662000000,3.1784,0.0916,1.0393,-0.0938
1663000000,3.1778,0.0914,1.0392,-0.0937
1664000000,3.1772,0.0913,1.0392,-0.0936
1665000000,3.1765,0.0911,1.0392,-0.0935
1666000000,3.1759,0.091,1.0392,-0.0934
1667000000,3.1753,0.0908,1.0391,-0.0933
1668000000,3.1747,0.0907,1.0391,-0.0932
1669000000,3.174,0.0905,1.0391,-0.0931
1670000000,3.1734,0.0904,1.039,-0.093
1671000000,3.1728,0.0903,1.039,-0.0929
1672000000,3.1722,0.0901,1.039,-0.0928
1673000000,3.1715,0.09,1.0389,-0.0927
1674000000,3.1709,0.0898,1.0389,-0.0926
1675000000,3.1703,0.0897,1.0389,-0.0925
1676000000,3.1697,0.0896,1.0389,-0.0924
1677000000,3.1691,0.0894,1.0388,-0.0923
1678000000,3.1684,0.0893,1.0388,-0.0922
1679000000,3.1678,0.0891,1.0388,-0.092
1680000000,3.1672,0.089,1.0387,-0.0919
1681000000,3.1666,0.0888,1.0387,-0.0918
1682000000,3.166,0.0887,1.0387,-0.0917
1683000000,3.1654,0.0886,1.0387,-0.0916
1684000000,3.1647,0.0884,1.0386,-0.0915
1685000000,3.1641,0.0883,1.0386,-0.0914
1686000000,3.1635,0.0881,1.0386,-0.0913
1687000000,3.1629,0.088,1.0385,-0.0912
1688000000,3.1623,0.0878,1.0385,-0.0911
1689000000,3.1617,0.0877,1.0385,-0.091
1690000000,3.1611,0.0876,1.0385,-0.0909
1691000000,3.1604,0.0874,1.0384,-0.0908
1692000000,3.1598,0.0873,1.0384,-0.0907
1693000000,3.1592,0.0871,1.0384,-0.0906
1694000000,3.1586,0.087,1.0383,-0.0905
1695000000,3.158,0.0869,1.0383,-0.0904
1696000000,3.1574,0.0867,1.0383,-0.0903
1697000000,3.1568,0.0866,1.0383,-0.0902
1698000000,3.1562,0.0864,1.0382,-0.0901
1699000000,3.1556,0.0863,1.0382,-0.09
1700000000,3.155,0.0861,1.0382,-0.0899
1701000000,3.1544,0.086,1.0381,-0.0898
1702000000,3.1538,0.0859,1.0381,-0.0897
1703000000,3.1532,0.0857,1.0381,-0.0896
1704000000,3.1526,0.0856,1.0381,-0.0895
1705000000,3.152,0.0854,1.038,-0.0894
1706000000,3.1514,0.0853,1.038,-0.0893
1707000000,3.1508,0.0852,1.038,-0.0892
1708000000,3.1502,0.085,1.0379,-0.0891
1709000000,3.1496,0.0849,1.0379,-0.089
1710000000,3.149,0.0847,1.0379,-0.0889
1711000000,3.1484,0.0846,1.0379,-0.0888
1712000000,3.1478,0.0844,1.0378,-0.0887
1713000000,3.1472,0.0843,1.0378,-0.0886
1714000000,3.1466,0.0842,1.0378,-0.0885
1715000000,3.146,0.084,1.0377,-0.0884
1716000000,3.1454,0.0839,1.0377,-0.0883
1717000000,3.1448,0.0837,1.0377,-0.0882
1718000000,3.1442,0.0836,1.0377,-0.0881
1719000000,3.1436,0.0835,1.0376,-0.088
1720000000,3.143,0.0833,1.0376,-0.0879
1721000000,3.1424,0.0832,1.0376,-0.0878
1722000000,3.1419,0.083,1.0375,-0.0877
1723000000,3.1413,0.0829,1.0375,-0.0876
1724000000,3.1407,0.0828,1.0375,-0.0875
1725000000,3.1401,0.0826,1.0375,-0.0874
1726000000,3.1395,0.0825,1.0374,-0.0873
1727000000,3.1389,0.0823,1.0374,-0.0872
1728000000,3.1384,0.0822,1.0374,-0.0871
1729000000,3.1378,0.0821,1.0373,-0.087
1730000000,3.1372,0.0819,1.0373,-0.0869
1731000000,3.1366,0.0818,1.0373,-0.0868
1732000000,3.136,0.0816,1.0373,-0.0867
1733000000,3.1354,0.0815,1.0372,-0.0866
1734000000,3.1349,0.0814,1.0372,-0.0865
1735000000,3.1343,0.0812,1.0372,-0.0864
1736000000,3.1337,0.0811,1.0372,-0.0863
1737000000,3.1331,0.081,1.0371,-0.0862
1738000000,3.1326,0.0808,1.0371,-0.0861
1739000000,3.132,0.0807,1.0371,-0.086
1740000000,3.1314,0.0805,1.037,-0.0859
1741000000,3.1308,0.0804,1.037,-0.0858
1742000000,3.1302,0.0803,1.037,-0.0857
1743000000,3.1297,0.0801,1.037,-0.0856
1744000000,3.1291,0.08,1.0369,-0.0855
1745000000,3.1285,0.0798,1.0369,-0.0854
1746000000,3.128,0.0797,1.0369,-0.0853
1747000000,3.1274,0.0796,1.0369,-0.0852
1748000000,3.1268,0.0794,1.0368,-0.0851
1749000000,3.1262,0.0793,1.0368,-0.085
1750000000,3.1257,0.0792,1.0368,-0.0849
1751000000,3.1251,0.079,1.0367,-0.0848
1752000000,3.1245,0.0789,1.0367,-0.0847
1753000000,3.124,0.0787,1.0367,-0.0846
1754000000,3.1234,0.0786,1.0367,-0.0845
1755000000,3.1229,0.0785,1.0366,-0.0844
1756000000,3.1223,0.0783,1.0366,-0.0843
1757000000,3.1217,0.0782,1.0366,-0.0842
1758000000,3.1212,0.078,1.0366,-0.0841
1759000000,3.1206,0.0779,1.0365,-0.084
1760000000,3.12,0.0778,1.0365,-0.0839
1761000000,3.1195,0.0776,1.0365,-0.0838
1762000000,3.1189,0.0775,1.0364,-0.0837
1763000000,3.1184,0.0774,1.0364,-0.0836
1764000000,3.1178,0.0772,1.0364,-0.0835
1765000000,3.1173,0.0771,1.0364,-0.0834
1766000000,3.1167,0.077,1.0363,-0.0833
1767000000,3.1162,0.0768,1.0363,-0.0832
1768000000,3.1156,0.0767,1.0363,-0.0831
1769000000,3.115,0.0765,1.0363,-0.083
1770000000,3.1145,0.0764,1.0362,-0.0829
1771000000,3.1139,0.0763,1.0362,-0.0828
1772000000,3.1134,0.0761,1.0362,-0.0827
1773000000,3.1128,0.076,1.0361,-0.0826
1774000000,3.1123,0.0759,1.0361,-0.0825
1775000000,3.1117,0.0757,1.0361,-0.0825
1776000000,3.1112,0.0756,1.0361,-0.0824
1777000000,3.1107,0.0755,1.036,-0.0823
1778000000,3.1101,0.0753,1.036,-0.0822
1779000000,3.1096,0.0752,1.036,-0.0821
1780000000,3.109,0.0751,1.036,-0.082
1781000000,3.1085,0.0749,1.0359,-0.0819
1782000000,3.1079,0.0748,1.0359,-0.0818
1783000000,3.1074,0.0747,1.0359,-0.0817
1784000000,3.1069,0.0745,1.0359,-0.0816
1785000000,3.1063,0.0744,1.0358,-0.0815
1786000000,3.1058,0.0743,1.0358,-0.0814
1787000000,3.1052,0.0741,1.0358,-0.0813
1788000000,3.1047,0.074,1.0358,-0.0812
1789000000,3.1042,0.0739,1.0357,-0.0811
1790000000,3.1036,0.0737,1.0357,-0.081
1791000000,3.1031,0.0736,1.0357,-0.0809
1792000000,3.1025,0.0735,1.0356,-0.0808
1793000000,3.102,0.0734,1.0356,-0.0807
1794000000,3.1015,0.0732,1.0356,-0.0807
1795000000,3.1009,0.0731,1.0356,-0.0806
1796000000,3.1004,0.073,1.0355,-0.0805
1797000000,3.0999,0.0728,1.0355,-0.0804
1798000000,3.0993,0.0727,1.0355,-0.0803
1799000000,3.0988,0.0726,1.0355,-0.0802
1800000000,3.0983,0.0724,1.0354,-0.0801
1801000000,3.0978,0.0723,1.0354,-0.08
1802000000,3.0972,0.0722,1.0354,-0.0799
1803000000,3.0967,0.0721,1.0354,-0.0798
1804000000,3.0962,0.0719,1.0353,-0.0797
1805000000,3.0956,0.0718,1.0353,-0.0796
1806000000,3.0951,0.0717,1.0353,-0.0795
1807000000,3.0946,0.0715,1.0353,-0.0794
1808000000,3.0941,0.0714,1.0352,-0.0793
1809000000,3.0935,0.0713,1.0352,-0.0792
1810000000,3.093,0.0712,1.0352,-0.0792
1811000000,3.0925,0.071,1.0352,-0.0791
1812000000,3.092,0.0709,1.0351,-0.079
1813000000,3.0914,0.0708,1.0351,-0.0789
1814000000,3.0909,0.0707,1.0351,-0.0788
1815000000,3.0904,0.0705,1.0351,-0.0787
1816000000,3.0899,0.0704,1.035,-0.0786
1817000000,3.0894,0.0703,1.035,-0.0785
1818000000,3.0888,0.0702,1.035,-0.0784
1819000000,3.0883,0.07,1.035,-0.0783
1820000000,3.0878,0.0699,1.0349,-0.0782
1821000000,3.0873,0.0698,1.0349,-0.0781
1822000000,3.0868,0.0696,1.0349,-0.078
1823000000,3.0863,0.0695,1.0349,-0.0779
1824000000,3.0858,0.0694,1.0348,-0.0779
1825000000,3.0852,0.0693,1.0348,-0.0778
1826000000,3.0847,0.0691,1.0348,-0.0777
1827000000,3.0842,0.069,1.0348,-0.0776
1828000000,3.0837,0.0689,1.0347,-0.0775
1829000000,3.0832,0.0688,1.0347,-0.0774
1830000000,3.0827,0.0687,1.0347,-0.0773
1831000000,3.0822,0.0685,1.0347,-0.0772
1832000000,3.0817,0.0684,1.0346,-0.0771
1833000000,3.0812,0.0683,1.0346,-0.077
1834000000,3.0807,0.0682,1.0346,-0.0769
1835000000,3.0801,0.068,1.0346,-0.0768
1836000000,3.0796,0.0679,1.0345,-0.0767
1837000000,3.0791,0.0678,1.0345,-0.0767
1838000000,3.0786,0.0677,1.0345,-0.0766
1839000000,3.0781,0.0676,1.0345,-0.0765
1840000000,3.0776,0.0674,1.0344,-0.0764
1841000000,3.0771,0.0673,1.0344,-0.0763
1842000000,3.0766,0.0672,1.0344,-0.0762
1843000000,3.0761,0.0671,1.0344,-0.0761
1844000000,3.0756,0.067,1.0343,-0.076
1845000000,3.0751,0.0668,1.0343,-0.0759
1846000000,3.0746,0.0667,1.0343,-0.0758
1847000000,3.0741,0.0666,1.0343,-0.0757
1848000000,3.0736,0.0665,1.0342,-0.0757
1849000000,3.0731,0.0664,1.0342,-0.0756
1850000000,3.0726,0.0663,1.0342,-0.0755
1851000000,3.0721,0.0661,1.0342,-0.0754
1852000000,3.0716,0.066,1.0341,-0.0753
1853000000,3.0711,0.0659,1.0341,-0.0752
1854000000,3.0706,0.0658,1.0341,-0.0751
1855000000,3.0701,0.0657,1.0341,-0.075
1856000000,3.0696,0.0656,1.034,-0.0749
1857000000,3.0691,0.0654,1.034,-0.0748
1858000000,3.0686,0.0653,1.034,-0.0747
1859000000,3.0682,0.0652,1.034,-0.0747
1860000000,3.0677,0.0651,1.0339,-0.0746
1861000000,3.0672,0.065,1.0339,-0.0745
1862000000,3.0667,0.0649,1.0339,-0.0744
1863000000,3.0662,0.0648,1.0339,-0.0743
1864000000,3.0657,0.0646,1.0338,-0.0742
1865000000,3.0652,0.0645,1.0338,-0.0741
1866000000,3.0647,0.0644,1.0338,-0.074
1867000000,3.0642,0.0643,1.0338,-0.0739
1868000000,3.0637,0.0642,1.0337,-0.0738
1869000000,3.0632,0.0641,1.0337,-0.0738
1870000000,3.0627,0.064,1.0337,-0.0737
1871000000,3.0623,0.0638,1.0337,-0.0736
1872000000,3.0618,0.0637,1.0336,-0.0735
1873000000,3.0613,0.0636,1.0336,-0.0734
1874000000,3.0608,0.0635,1.0336,-0.0733
1875000000,3.0603,0.0634,1.0336,-0.0732
1876000000,3.0598,0.0633,1.0335,-0.0731
1877000000,3.0593,0.0632,1.0335,-0.073
1878000000,3.0589,0.0631,1.0335,-0.0729
1879000000,3.0584,0.0629,1.0335,-0.0729
1880000000,3.0579,0.0628,1.0334,-0.0728
1881000000,3.0574,0.0627,1.0334,-0.0727
1882000000,3.0569,0.0626,1.0334,-0.0726
1883000000,3.0564,0.0625,1.0334,-0.0725
1884000000,3.056,0.0624,1.0333,-0.0724
1885000000,3.0555,0.0623,1.0333,-0.0723
1886000000,3.055,0.0622,1.0333,-0.0722
1887000000,3.0545,0.062,1.0333,-0.0721
1888000000,3.054,0.0619,1.0332,-0.0721
1889000000,3.0536,0.0618,1.0332,-0.072
1890000000,3.0531,0.0617,1.0332,-0.0719
1891000000,3.0526,0.0616,1.0332,-0.0718
1892000000,3.0521,0.0615,1.0331,-0.0717
1893000000,3.0516,0.0614,1.0331,-0.0716
1894000000,3.0512,0.0613,1.0331,-0.0715
1895000000,3.0507,0.0612,1.0331,-0.0714
1896000000,3.0502,0.0611,1.033,-0.0714
1897000000,3.0497,0.0609,1.033,-0.0713
1898000000,3.0493,0.0608,1.033,-0.0712
1899000000,3.0488,0.0607,1.033,-0.0711
1900000000,3.0483,0.0606,1.0329,-0.071
1901000000,3.0479,0.0605,1.0329,-0.0709
1902000000,3.0474,0.0604,1.0329,-0.0708
1903000000,3.0469,0.0603,1.0329,-0.0707
1904000000,3.0464,0.0602,1.0328,-0.0707
1905000000,3.046,0.0601,1.0328,-0.0706
1906000000,3.0455,0.06,1.0328,-0.0705
1907000000,3.045,0.0599,1.0328,-0.0704
1908000000,3.0446,0.0597,1.0327,-0.0703
1909000000,3.0441,0.0596,1.0327,-0.0702
1910000000,3.0436,0.0595,1.0327,-0.0701
1911000000,3.0431,0.0594,1.0327,-0.0701
1912000000,3.0427,0.0593,1.0326,-0.07
1913000000,3.0422,0.0592,1.0326,-0.0699
1914000000,3.0417,0.0591,1.0326,-0.0698
1915000000,3.0413,0.059,1.0326,-0.0697
1916000000,3.0408,0.0589,1.0325,-0.0696
1917000000,3.0403,0.0588,1.0325,-0.0695
1918000000,3.0399,0.0587,1.0325,-0.0694
1919000000,3.0394,0.0586,1.0325,-0.0694
1920000000,3.039,0.0585,1.0324,-0.0693
1921000000,3.0385,0.0584,1.0324,-0.0692
1922000000,3.038,0.0582,1.0324,-0.0691
1923000000,3.0376,0.0581,1.0324,-0.069
1924000000,3.0371,0.058,1.0323,-0.0689
1925000000,3.0366,0.0579,1.0323,-0.0688
1926000000,3.0362,0.0578,1.0323,-0.0688
1927000000,3.0357,0.0577,1.0323,-0.0687
1928000000,3.0353,0.0576,1.0322,-0.0686
1929000000,3.0348,0.0575,1.0322,-0.0685
1930000000,3.0343,0.0574,1.0322,-0.0684
1931000000,3.0339,0.0573,1.0322,-0.0683
1932000000,3.0334,0.0572,1.0321,-0.0682
1933000000,3.033,0.0571,1.0321,-0.0682
1934000000,3.0325,0.057,1.0321,-0.0681
1935000000,3.0321,0.0569,1.0321,-0.068
1936000000,3.0316,0.0568,1.032,-0.0679
1937000000,3.0311,0.0567,1.032,-0.0678
1938000000,3.0307,0.0566,1.032,-0.0677
1939000000,3.0302,0.0565,1.032,-0.0677
1940000000,3.0298,0.0563,1.0319,-0.0676
1941000000,3.0293,0.0562,1.0319,-0.0675
1942000000,3.0289,0.0561,1.0319,-0.0674
1943000000,3.0284,0.056,1.0319,-0.0673
1944000000,3.028,0.0559,1.0319,-0.0672
1945000000,3.0275,0.0558,1.0318,-0.0671
1946000000,3.0271,0.0557,1.0318,-0.0671
1947000000,3.0266,0.0556,1.0318,-0.067
1948000000,3.0262,0.0555,1.0318,-0.0669
1949000000,3.0257,0.0554,1.0317,-0.0668
1950000000,3.0253,0.0553,1.0317,-0.0667
1951000000,3.0248,0.0552,1.0317,-0.0666
1952000000,3.0244,0.0551,1.0317,-0.0666
1953000000,3.0239,0.055,1.0316,-0.0665
1954000000,3.0235,0.0549,1.0316,-0.0664
1955000000,3.023,0.0548,1.0316,-0.0663
1956000000,3.0226,0.0547,1.0316,-0.0662
1957000000,3.0221,0.0546,1.0315,-0.0661
1958000000,3.0217,0.0545,1.0315,-0.066
1959000000,3.0213,0.0544,1.0315,-0.066
1960000000,3.0208,0.0542,1.0315,-0.0659
1961000000,3.0204,0.0541,1.0314,-0.0658
1962000000,3.0199,0.054,1.0314,-0.0657
1963000000,3.0195,0.0539,1.0314,-0.0656
1964000000,3.019,0.0538,1.0314,-0.0655
1965000000,3.0186,0.0537,1.0313,-0.0655
1966000000,3.0182,0.0536,1.0313,-0.0654
1967000000,3.0177,0.0535,1.0313,-0.0653
1968000000,3.0173,0.0534,1.0313,-0.0652
1969000000,3.0169,0.0533,1.0312,-0.0651
1970000000,3.0164,0.0532,1.0312,-0.0651
1971000000,3.016,0.0531,1.0312,-0.065
1972000000,3.0155,0.053,1.0312,-0.0649
1973000000,3.0151,0.0529,1.0311,-0.0648
1974000000,3.0147,0.0528,1.0311,-0.0647
1975000000,3.0142,0.0527,1.0311,-0.0646
1976000000,3.0138,0.0526,1.0311,-0.0646
1977000000,3.0134,0.0525,1.031,-0.0645
1978000000,3.0129,0.0524,1.031,-0.0644
1979000000,3.0125,0.0523,1.031,-0.0643
1980000000,3.0121,0.0522,1.031,-0.0642
1981000000,3.0116,0.0521,1.0309,-0.0641
1982000000,3.0112,0.052,1.0309,-0.0641
1983000000,3.0108,0.0519,1.0309,-0.064
1984000000,3.0103,0.0518,1.0309,-0.0639
1985000000,3.0099,0.0517,1.0308,-0.0638
1986000000,3.0095,0.0516,1.0308,-0.0637
1987000000,3.009,0.0515,1.0308,-0.0637
1988000000,3.0086,0.0514,1.0308,-0.0636
1989000000,3.0082,0.0513,1.0307,-0.0635
1990000000,3.0078,0.0512,1.0307,-0.0634
1991000000,3.0073,0.0511,1.0307,-0.0633
1992000000,3.0069,0.051,1.0307,-0.0633
1993000000,3.0065,0.0509,1.0307,-0.0632
1994000000,3.006,0.0508,1.0306,-0.0631
1995000000,3.0056,0.0507,1.0306,-0.063
1996000000,3.0052,0.0506,1.0306,-0.0629
1997000000,3.0048,0.0505,1.0306,-0.0628
1998000000,3.0043,0.0505,1.0305,-0.0628
1999000000,3.0039,0.0504,1.0305,-0.0627
2000000000,3.0035,0.0503,1.0305,-0.0626
2001000000,3.0031,0.0502,1.0305,-0.0625
2002000000,3.0026,0.0501,1.0304,-0.0624
2003000000,3.0022,0.05,1.0304,-0.0624
2004000000,3.0018,0.0499,1.0304,-0.0623
2005000000,3.0014,0.0498,1.0304,-0.0622
2006000000,3.0009,0.0497,1.0303,-0.0621
2007000000,3.0005,0.0496,1.0303,-0.062
2008000000,3.0001,0.0495,1.0303,-0.062
2009000000,2.9997,0.0494,1.0303,-0.0619
2010000000,2.9993,0.0493,1.0303,-0.0618
2011000000,2.9988,0.0492,1.0302,-0.0617
2012000000,2.9984,0.0491,1.0302,-0.0616
2013000000,2.998,0.049,1.0302,-0.0616
2014000000,2.9976,0.0489,1.0302,-0.0615
2015000000,2.9972,0.0488,1.0301,-0.0614
2016000000,2.9967,0.0487,1.0301,-0.0613
2017000000,2.9963,0.0486,1.0301,-0.0612
2018000000,2.9959,0.0485,1.0301,-0.0612
2019000000,2.9955,0.0484,1.03,-0.0611
2020000000,2.9951,0.0483,1.03,-0.061
2021000000,2.9947,0.0482,1.03,-0.0609
2022000000,2.9942,0.0481,1.03,-0.0608
2023000000,2.9938,0.048,1.0299,-0.0608
2024000000,2.9934,0.0479,1.0299,-0.0607
2025000000,2.993,0.0478,1.0299,-0.0606
2026000000,2.9926,0.0478,1.0299,-0.0605
2027000000,2.9922,0.0477,1.0298,-0.0604
2028000000,2.9918,0.0476,1.0298,-0.0604
2029000000,2.9913,0.0475,1.0298,-0.0603
2030000000,2.9909,0.0474,1.0298,-0.0602
2031000000,2.9905,0.0473,1.0297,-0.0601
2032000000,2.9901,0.0472,1.0297,-0.06
2033000000,2.9897,0.0471,1.0297,-0.06
2034000000,2.9893,0.047,1.0297,-0.0599
2035000000,2.9889,0.0469,1.0297,-0.0598
2036000000,2.9885,0.0468,1.0296,-0.0597
2037000000,2.9881,0.0467,1.0296,-0.0597
2038000000,2.9876,0.0466,1.0296,-0.0596
2039000000,2.9872,0.0465,1.0296,-0.0595
2040000000,2.9868,0.0464,1.0295,-0.0594
2041000000,2.9864,0.0463,1.0295,-0.0593
2042000000,2.986,0.0463,1.0295,-0.0593
2043000000,2.9856,0.0462,1.0295,-0.0592
2044000000,2.9852,0.0461,1.0294,-0.0591
2045000000,2.9848,0.046,1.0294,-0.059
2046000000,2.9844,0.0459,1.0294,-0.059
2047000000,2.984,0.0458,1.0294,-0.0589
2048000000,2.9836,0.0457,1.0293,-0.0588
2049000000,2.9832,0.0456,1.0293,-0.0587
2050000000,2.9828,0.0455,1.0293,-0.0586
2051000000,2.9824,0.0454,1.0293,-0.0586
2052000000,2.982,0.0453,1.0292,-0.0585
2053000000,2.9816,0.0452,1.0292,-0.0584
2054000000,2.9812,0.0452,1.0292,-0.0583
2055000000,2.9808,0.0451,1.0292,-0.0583
2056000000,2.9804,0.045,1.0292,-0.0582
2057000000,2.98,0.0449,1.0291,-0.0581
2058000000,2.9796,0.0448,1.0291,-0.058
2059000000,2.9792,0.0447,1.0291,-0.058
2060000000,2.9788,0.0446,1.0291,-0.0579
2061000000,2.9784,0.0445,1.029,-0.0578
2062000000,2.978,0.0444,1.029,-0.0577
2063000000,2.9776,0.0443,1.029,-0.0576
2064000000,2.9772,0.0442,1.029,-0.0576
2065000000,2.9768,0.0442,1.029,-0.0575
2066000000,2.9764,0.0441,1.0289,-0.0574
2067000000,2.976,0.044,1.0289,-0.0573
2068000000,2.9756,0.0439,1.0289,-0.0573
2069000000,2.9752,0.0438,1.0289,-0.0572
2070000000,2.9748,0.0437,1.0288,-0.0571
2071000000,2.9744,0.0436,1.0288,-0.057
2072000000,2.974,0.0435,1.0288,-0.057
2073000000,2.9736,0.0434,1.0288,-0.0569
2074000000,2.9732,0.0433,1.0287,-0.0568
2075000000,2.9728,0.0433,1.0287,-0.0567
2076000000,2.9724,0.0432,1.0287,-0.0566
2077000000,2.972,0.0431,1.0287,-0.0566
2078000000,2.9716,0.043,1.0287,-0.0565
2079000000,2.9712,0.0429,1.0286,-0.0564
2080000000,2.9708,0.0428,1.0286,-0.0563
2081000000,2.9704,0.0427,1.0286,-0.0563
2082000000,2.9701,0.0426,1.0286,-0.0562
2083000000,2.9697,0.0425,1.0285,-0.0561
2084000000,2.9693,0.0425,1.0285,-0.056
2085000000,2.9689,0.0424,1.0285,-0.056
2086000000,2.9685,0.0423,1.0285,-0.0559
2087000000,2.9681,0.0422,1.0285,-0.0558
2088000000,2.9677,0.0421,1.0284,-0.0557
2089000000,2.9673,0.042,1.0284,-0.0557
2090000000,2.9669,0.0419,1.0284,-0.0556
2091000000,2.9666,0.0418,1.0284,-0.0555
