"Freq [GHz]","ang_deg(S(2,3)) [deg]","ang_deg(S(4,2)) [deg]","ang_deg(S(4,3)) [deg]"
3.379,-68.726093096491,83.8387002489742,-60.8098066337457
3.38,-68.9503178262347,83.6135418535987,-60.8879139923699
3.381,-69.1748257645507,83.3882993917321,-60.9650053614376
3.382,-69.3996165704856,83.162973427652,-61.0410718818478
3.383,-69.6246898925247,82.9375645328625,-61.1161046854711
3.384,-69.850045368539,82.7120732861007,-61.190094897361
3.385,-70.0756826257344,82.4865002733424,-61.2630336380397
3.386,-70.3016012806008,82.2608460878072,-61.3349120258568
3.387,-70.5278009388631,82.0351113299616,-61.4057211794256
3.388,-70.7542811954315,81.809296607522,-61.4754522201351
3.389,-70.9810416343527,81.5834025354578,-61.544096274741
3.39,-71.2080818287635,81.3574297359907,-61.6116444780361
3.391,-71.4354013408431,81.1313788385957,-61.678087975603
3.392,-71.662999721767,80.9052504800008,-61.7434179266464
3.393,-71.8908765116622,80.6790453041835,-61.8076255069122
3.394,-72.1190312395626,80.4527639623688,-61.8707019116884
3.395,-72.3474634233657,80.2264071130256,-61.9326383588938
3.396,-72.5761725697892,79.9999754218609,-61.9934260922533
3.397,-72.80515817433,79.7734695618144,-62.0530563845601
3.398,-73.0344197212223,79.5468902130518,-62.1115205410294
3.399,-73.2639566833985,79.3202380629559,-62.1688099027405
3.4,-73.4937685224493,79.0935138061183,-62.2249158501712
3.401,-73.7238546885865,78.8667181443285,-62.2798298068241
3.402,-73.954214620604,78.6398517865641,-62.3335432429456
3.403,-74.1848477458441,78.4129154489764,-62.3860476793404
3.404,-74.4157534801592,78.1859098548792,-62.4373346912787
3.405,-74.6469312278804,77.9588357347327,-62.4873959125005
3.406,-74.8783803817819,77.7316938261294,-62.5362230393156
3.407,-75.1101003230506,77.5044848737756,-62.5838078347998
3.408,-75.3420904212542,77.2772096294754,-62.6301421330891
3.409,-75.5743500343105,77.0498688521107,-62.6752178437712
3.41,-75.8068785084593,76.822463307622,-62.7190269563747
3.411,-76.0396751782342,76.5949937689863,-62.7615615449573
3.412,-76.2727393664358,76.3674610161956,-62.8028137727916
3.413,-76.5060703841065,76.1398658362328,-62.8427758971504
3.414,-76.7396675305044,75.912209023048,-62.8814402741885
3.415,-76.9735300930826,75.6844913775311,-62.9187993639245
3.416,-77.2076573474647,75.4567137074873,-62.9548457353203
3.417,-77.442048557425,75.2288768276062,-62.9895720714566
3.418,-77.6767029748684,75.0009815594354,-63.022971174807
3.419,-77.9116198398127,74.7730287313471,-63.0550359726079
3.42,-78.1467983803699,74.5450191785088,-63.0857595223228
3.421,-78.3822378127317,74.3169537428492,-63.1151350172023
3.422,-78.6179373411533,74.0888332730252,-63.1431557919376
3.423,-78.8538961579414,73.8606586243854,-63.169815328404
3.424,-79.0901134434413,73.6324306589345,-63.1951072614972
3.425,-79.3265883660263,73.4041502452952,-63.219025385058
3.426,-79.5633200820877,73.1758182586706,-63.2415636578826
3.427,-79.8003077360281,72.947435580802,-63.2627162098207
3.428,-80.0375504602526,72.7190030999297,-63.2824773479535
3.429,-80.2750473751655,72.4905217107493,-63.3008415628553
3.43,-80.5127975891643,72.2619923143689,-63.3178035349305
3.431,-80.7508001986394,72.0334158182629,-63.3333581408278
3.432,-80.9890542879707,71.8047931362276,-63.3475004599248
3.433,-81.2275589295294,71.5761251883321,-63.3602257808836
3.434,-81.4663131836785,71.3474129008717,-63.3715296082696
3.435,-81.7053160987771,71.1186572063162,-63.3814076692343
3.436,-81.9445667111846,70.8898590432604,-63.3898559202548
3.437,-82.1840640452666,70.6610193563708,-63.3968705539268
3.438,-82.4238071134024,70.4321390963332,-63.4024480058085
3.439,-82.6637949159949,70.2032192197971,-63.406584961307
3.44,-82.9040264414797,69.9742606893212,-63.4092783626075
3.441,-83.1445006663391,69.7452644733146,-63.4105254156332
3.442,-83.3852165551145,69.51623154598,-63.4103235970388
3.443,-83.626173060422,69.2871628872537,-63.4086706612241
3.444,-83.8673691229693,69.0580594827449,-63.4055646473672
3.445,-84.108803671574,68.8289223236739,-63.4010038864686
3.446,-84.3504756231829,68.5997524068093,-63.3949870083994
3.447,-84.5923838828947,68.3705507344037,-63.3875129489498
3.448,-84.8345273439824,68.1413183141275,-63.3785809568669
3.449,-85.076904887918,67.9120561590037,-63.368190600877
3.45,-85.3195153843988,67.6827652873391,-63.3563417766848
3.451,-85.5623576913758,67.4534467226555,-63.3430347139407
3.452,-85.8054306550824,67.2241014936203,-63.328269983169
3.453,-86.0487331100668,66.9947306339745,-63.3120485026481
3.454,-86.2922638792238,66.7653351824602,-63.2943715452347
3.455,-86.5360217738299,66.535916182748,-63.2752407451224
3.456,-86.7800055935793,66.3064746833611,-63.2546581045266
3.457,-87.0242141266216,66.0770117376004,-63.232626000286
3.458,-87.2686461496012,65.8475284034678,-63.2091471903706
3.459,-87.513300427699,65.618025743587,-63.1842248202875
3.46,-87.7581757146744,65.3885048251254,-63.1578624293736
3.461,-88.0032707529108,65.1589667197132,-63.1300639569664
3.462,-88.2485842734608,64.9294125033631,-63.1008337484404
3.463,-88.494114996095,64.6998432563865,-63.0701765611017
3.464,-88.7398616293504,64.4702600633118,-63.0380975699265
3.465,-88.9858228705831,64.2406640127982,-63.0046023731361
3.466,-89.2319974060202,64.0110561975513,-62.9696969975948
3.467,-89.4783839108149,63.7814377142363,-62.9333879040229
3.468,-89.7249810491027,63.5518096633904,-62.895681992008
3.469,-89.9717874740595,63.3221731493339,-62.8565866048118
3.47,-90.2188018279612,63.0925292800818,-62.8161095339523
3.471,-90.4660227422455,62.8628791672518,-62.774259023557
3.472,-90.7134488375749,62.6332239259739,-62.7310437744712
3.473,-90.9610787239015,62.4035646747975,-62.6864729481137
3.474,-91.2089110005332,62.1739025355982,-62.6405561700661
3.475,-91.456944256203,61.9442386334833,-62.5933035333852
3.476,-91.7051770691374,61.7145740966973,-62.5447256016288
3.477,-91.9536080071293,61.4849100565249,-62.4948334115811
3.478,-92.2022356276109,61.2552476471949,-62.4436384756712
3.479,-92.4510584777286,61.0255880057817,-62.3911527840688
3.48,-92.7000750944195,60.7959322721069,-62.3373888064508
3.481,-92.9492840044902,60.5662815886402,-62.2823594934277
3.482,-93.1986837246964,60.3366371003991,-62.2260782776173
3.483,-93.4482727618249,60.106999954847,-62.1685590743606
3.484,-93.6980496127764,59.8773713017925,-62.1098162820659
3.485,-93.9480127646513,59.6477522932859,-62.0498647821752
3.486,-94.1981606948356,59.4181440835164,-61.9887199387439
3.487,-94.4484918710897,59.188547828708,-61.9263975976237
3.488,-94.6990047516375,58.9589646870147,-61.8629140852434
3.489,-94.9496977852585,58.7293958184151,-61.798286206979
3.49,-95.2005694113812,58.4998423846062,-61.7325312451061
3.491,-95.4516180601772,58.2703055488968,-61.6656669563299
3.492,-95.7028421526576,58.0407864761001,-61.5977115688847
3.493,-95.9542401007712,57.8112863324256,-61.5286837792004
3.494,-96.2058103075032,57.5818062853715,-61.4586027481297
3.495,-96.4575511669771,57.3523475036141,-61.3874880967333
3.496,-96.7094610645571,57.1229111568993,-61.3153599016192
3.497,-96.9615383769515,56.8934984159319,-61.242238689833
3.498,-97.2137814723189,56.6641104522656,-61.1681454333012
3.499,-97.4661887103751,56.434748438191,-61.0931015428195
3.5,-97.7187584425014,56.2054135466249,-61.0171288615948
3.501,-97.9714890118553,55.9761069509977,-60.9402496583329
3.502,-98.2243787534815,55.7468298251412,-60.8624866198789
3.503,-98.4774259944254,55.5175833431759,-60.7838628434101
3.504,-98.7306290538465,55.2883686793977,-60.7044018281851
3.505,-98.9839862431352,55.0591870081644,-60.6241274668527
3.506,-99.2374958660296,54.8300395037821,-60.5430640363244
3.507,-99.4911562187338,54.600927340391,-60.4612361882175
3.508,-99.7449655900388,54.3718516918508,-60.3786689388747
3.509,-99.9989222614425,54.1428137316263,-60.2953876589657
3.51,-100.253024507273,53.9138146326724,-60.2114180626812
3.511,-100.507270594813,53.6848555673194,-60.1267861965267
3.512,-100.761658784424,53.4559377071571,-60.041518427726
3.513,-101.016187329673,53.2270622229204,-59.9556414322455
3.514,-101.270854477461,52.9982302843728,-59.8691821824492
3.515,-101.52565846815,52.7694430601916,-59.7821679343987
3.516,-101.780597535696,52.5407017178512,-59.6946262148083
3.517,-102.035669907779,52.3120074235087,-59.6065848076719
3.518,-102.290873805933,52.0833613418869,-59.518071740573
3.519,-102.546207445684,51.8547646361596,-59.4291152706957
3.52,-102.801669036681,51.6262184678348,-59.3397438705498
3.521,-103.057256782835,51.3977239966397,-59.2499862134287
3.522,-103.312968882453,51.1692823804045,-59.1598711586159
3.523,-103.568803528377,50.9408947749479,-59.0694277363573
3.524,-103.824758908123,50.7125623339598,-58.9786851326185
3.525,-104.080833204021,50.4842862088883,-58.8876726736457
3.526,-104.337024593357,50.2560675488226,-58.7964198103476
3.527,-104.593331248513,50.0279075003795,-58.7049561025202
3.528,-104.849751337108,49.7998072075874,-58.6133112029326
3.529,-105.106283022148,49.5717678117727,-58.5215148412953
3.53,-105.362924462163,49.3437904514455,-58.4295968081298
3.531,-105.619673811358,49.1158762621857,-58.3375869385621
3.532,-105.876529219755,48.8880263765288,-58.2455150960607
3.533,-106.133488833344,48.6602419238535,-58.1534111561373
3.534,-106.390550794227,48.4325240302678,-58.0613049900367
3.535,-106.647713240767,48.2048738184981,-57.9692264484322
3.536,-106.90497430774,47.9772924077748,-57.8772053451493
3.537,-107.16233212648,47.749780913723,-57.7852714409403
3.538,-107.419784825036,47.5223404482494,-57.6934544273277
3.539,-107.677330528314,47.2949721194333,-57.6017839105402
3.54,-107.934967358237,47.0676770314146,-57.51028939556
3.541,-108.192693433893,46.8404562842855,-57.4190002703024
3.542,-108.450506871689,46.6133109739808,-57.3279457899468
3.543,-108.7084057855,46.3862421921698,-57.2371550614411
3.544,-108.96638828683,46.1592510261479,-57.1466570281946
3.545,-109.22445248496,45.9323385587292,-57.0564804549831
3.546,-109.482596487106,45.7055058681403,-56.9666539130807
3.547,-109.74081839857,45.4787540279149,-56.8772057656373
3.548,-109.999116322899,45.2520841067861,-56.7881641533191
3.549,-110.257488362039,45.0254971685853,-56.6995569802292
3.55,-110.51593261649,44.7989942721352,-56.6114119001229
3.551,-110.774447185462,44.5725764711494,-56.5237563029341
3.552,-111.033030167032,44.3462448141276,-56.4366173016264
3.553,-111.291679658301,44.1200003442559,-56.3500217193843
3.554,-111.550393755548,43.8938440993056,-56.2639960771552
3.555,-111.809170554389,43.6677771115338,-56.1785665815576
3.556,-112.068008149934,43.4418004075833,-56.0937591131633
3.557,-112.32690463694,43.2159150083858,-56.0095992151683
3.558,-112.585858109973,42.9901219290641,-55.9261120824588
3.559,-112.844866663561,42.7644221788365,-55.8433225510845
3.56,-113.103928392353,42.5388167609203,-55.7612550881435
3.561,-113.363041391274,42.3133066724391,-55.6799337820921
3.562,-113.622203755682,42.0878929043283,-55.5993823334786
3.563,-113.881413581526,41.8625764412432,-55.5196240461145
3.564,-114.140668965501,41.6373582614677,-55.4406818186806
3.565,-114.399968005203,41.4122393368243,-55.3625781367783
3.566,-114.659308799288,41.1872206325842,-55.2853350654258
3.567,-114.918689447624,40.9623031073804,-55.2089742420022
3.568,-115.17810805145,40.7374877131193,-55.1335168696415
3.569,-115.437562713529,40.5127753948957,-55.0589837110768
3.57,-115.6970515383,40.2881670909076,-54.985395082935
3.571,-115.95657263204,40.063663732373,-54.9127708504821
3.572,-116.216124103009,39.8392662434469,-54.8411304228139
3.573,-116.47570406161,39.6149755411407,-54.7704927484968
3.574,-116.735310620539,39.390792535241,-54.7008763116475
3.575,-116.994941894937,39.1667181282318,-54.632299128454
3.576,-117.254596002546,38.9427532152161,-54.5647787441321
3.577,-117.514271063854,38.7188986838397,-54.4983322303102
3.578,-117.773965202252,38.495155414216,-54.432976182841
3.579,-118.033676544179,38.2715242788519,-54.3687267200292
3.58,-118.293403219277,38.0480061425753,-54.3055994812741
3.581,-118.553143360534,37.8246018624634,-54.243609626114
3.582,-118.812895104438,37.6013122877729,-54.1827718336708
3.583,-119.07265659112,37.378138259871,-54.1231003024809
3.584,-119.332425964502,37.1550806121678,-54.064608750709
3.585,-119.592201372444,36.9321401700508,-54.0073104167329
3.586,-119.851980966888,36.7093177508188,-53.9512180600911
3.587,-120.111762904002,36.4866141636198,-53.8963439627825
3.588,-120.371545344325,36.2640302093881,-53.8426999309105
3.589,-120.631326452908,36.0415666807834,-53.7902972966602
3.59,-120.891104399456,35.8192243621319,-53.739146920597
3.591,-121.150877358468,35.5970040293684,-53.6892591942787
3.592,-121.410643509377,35.3749064499792,-53.6406440431682
3.593,-121.67040103669,35.1529323829469,-53.5933109298368
3.594,-121.930148130123,34.9310825786971,-53.5472688574474
3.595,-122.189882984742,34.7093577790454,-53.5025263735052
3.596,-122.449603801092,34.4877587171469,-53.4590915738662
3.597,-122.709308785336,34.2662861174467,-53.4169721069917
3.598,-122.968996149388,34.0449406956312,-53.3761751784363
3.599,-123.228664111045,33.8237231585819,-53.3367075555606
3.6,-123.488310894116,33.6026342043298,-53.2985755724557
3.601,-123.747934728552,33.3816745220123,-53.2617851350675
3.602,-124.00753385058,33.1608447918296,-53.2263417265125
3.603,-124.267106502821,32.9401456850055,-53.1922504125717
3.604,-124.526650934425,32.7195778637461,-53.1595158473512
3.605,-124.78616540119,32.4991419812029,-53.1281422791017
3.606,-125.045648165689,32.2788386814361,-53.0981335561836
3.607,-125.305097497389,32.0586685993795,-53.0694931331673
3.608,-125.564511672776,31.8386323608062,-53.0422240770593
3.609,-125.82388897547,31.6187305822979,-53.0163290736451
3.61,-126.083227696348,31.3989638712126,-52.9918104339342
3.611,-126.342526133657,31.1793328256561,-52.9686701007045
3.612,-126.601782593129,30.9598380344543,-52.9469096551293
3.613,-126.860995388101,30.7404800771263,-52.9265303234837
3.614,-127.12016283962,30.5212595238602,-52.9075329839162
3.615,-127.379283276557,30.3021769354896,-52.8899181732806
3.616,-127.638355035719,30.0832328634709,-52.8736860940173
3.617,-127.897376461955,29.8644278498634,-52.8588366210766
3.618,-128.156345908262,29.6457624273101,-52.8453693088749
3.619,-128.415261735891,29.4272371190202,-52.8332833982777
3.62,-128.674122314452,29.2088524387523,-52.8225778235995
3.621,-128.932926022014,28.9906088908007,-52.8132512196154
3.622,-129.191671245205,28.7725069699813,-52.8053019285759
3.623,-129.450356379314,28.5545471616196,-52.7987280072187
3.624,-129.708979828388,28.3367299415408,-52.7935272337715
3.625,-129.967540005323,28.1190557760604,-52.7896971149371
3.626,-130.226035331964,27.9015251219766,-52.7872348928594
3.627,-130.484464239197,27.6841384265641,-52.7861375520591
3.628,-130.742825167036,27.4668961275695,-52.7864018263377
3.629,-131.001116564716,27.2497986532074,-52.788024205643
3.63,-131.25933689078,27.0328464221586,-52.7910009428909
3.631,-131.517484613164,26.8160398435694,-52.7953280607394
3.632,-131.775558209284,26.5993793170524,-52.8010013583111
3.633,-132.033556166116,26.3828652326882,-52.8080164178566
3.634,-132.291476980279,26.1664979710296,-52.8163686113602
3.635,-132.549319158114,25.9502779031053,-52.8260531070786
3.636,-132.807081215761,25.7342053904267,-52.8370648760136
3.637,-133.064761679237,25.5182807849954,-52.8493986983132
3.638,-133.32235908451,25.3025044293112,-52.8630491695976
3.639,-133.579871977571,25.086876656383,-52.8780107072089
3.64,-133.837298914504,24.8713977897399,-52.8942775563809
3.641,-134.094638461558,24.6560681434433,-52.9118437963273
3.642,-134.351889195215,24.4408880221017,-52.9307033462444
3.643,-134.609049702254,24.2258577208851,-52.9508499712289
3.644,-134.866118579814,24.0109775255419,-52.9722772881053
3.645,-135.123094435462,23.7962477124161,-52.9949787711663
3.646,-135.379975887248,23.5816685484673,-53.018947757819
3.647,-135.636761563769,23.3672402912892,-53.0441774541404
3.648,-135.893450104222,23.1529631891329,-53.0706609403376
3.649,-136.150040158467,22.938837480927,-53.0983911761139
3.65,-136.406530387071,22.7248633963035,-53.1273610059387
3.651,-136.662919461369,22.5110411556219,-53.157563164221
