"Freq [GHz]","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
1.023,-0.897048825626462,-5.02398635558639,-14.6513806098456,-2.45597323671948
1.024,-0.898127203628354,-5.03450107823834,-14.6336532634199,-2.45038219504241
1.025,-0.89920627778562,-5.04503068034271,-14.6159709106458,-2.44480355379972
1.026,-0.90028603440672,-5.05557516676422,-14.5983334787312,-2.4392372990909
1.027,-0.901366459794424,-5.06613454232126,-14.5807408951112,-2.43368341702201
1.028,-0.902447540246216,-5.07670881178578,-14.5631930874455,-2.4281418937055
1.029,-0.903529262054735,-5.08729797988297,-14.5456899836153,-2.42261271525991
1.03,-0.904611611508217,-5.09790205129123,-14.5282315117201,-2.4170958678096
1.031,-0.905694574890909,-5.10852103064184,-14.5108176000753,-2.41159133748454
1.032,-0.906778138483523,-5.11915492251888,-14.4934481772091,-2.40609911042001
1.033,-0.907862288563642,-5.12980373145901,-14.4761231718593,-2.40061917275639
1.034,-0.908947011406177,-5.14046746195124,-14.4588425129711,-2.39515151063892
1.035,-0.91003229328378,-5.1511461184368,-14.4416061296936,-2.38969611021738
1.036,-0.911118120467272,-5.16183970530896,-14.4244139513774,-2.38425295764597
1.037,-0.912204479226099,-5.17254822691279,-14.4072659075715,-2.37882203908293
1.038,-0.913291355828729,-5.18327168754501,-14.3901619280206,-2.37340334069046
1.039,-0.914378736543092,-5.19401009145381,-14.3731019426623,-2.3679968486343
1.04,-0.915466607637026,-5.2047634428386,-14.3560858816242,-2.36260254908368
1.041,-0.916554955378673,-5.21553174584993,-14.3391136752212,-2.35722042821094
1.042,-0.917643766036937,-5.22631500458918,-14.3221852539528,-2.35185047219139
1.043,-0.918733025881884,-5.23711322310849,-14.3053005485004,-2.34649266720306
1.044,-0.919822721185182,-5.24792640541047,-14.2884594897239,-2.34114699942642
1.045,-0.920912838220532,-5.25875455544808,-14.2716620086602,-2.33581345504426
1.046,-0.922003363264077,-5.2695976771244,-14.2549080365191,-2.33049202024137
1.047,-0.923094282594837,-5.28045577429245,-14.2381975046818,-2.32518268120438
1.048,-0.924185582495123,-5.29132885075502,-14.2215303446974,-2.31988542412151
1.049,-0.92527724925097,-5.30221691026447,-14.2049064882805,-2.31460023518236
1.05,-0.926369269152549,-5.31311995652252,-14.1883258673088,-2.30932710057771
1.051,-0.927461628494594,-5.32403799318007,-14.1717884138198,-2.3040660064993
1.052,-0.928554313576815,-5.33497102383705,-14.1552940600089,-2.29881693913961
1.053,-0.929647310704326,-5.34591905204214,-14.1388427382262,-2.29357988469168
1.054,-0.930740606188053,-5.35688208129267,-14.1224343809744,-2.28835482934885
1.055,-0.93183418634516,-5.36786011503438,-14.1060689209058,-2.28314175930462
1.056,-0.932928037499462,-5.37885315666123,-14.0897462908197,-2.2779406607524
1.057,-0.934022145981836,-5.38986120951521,-14.0734664236604,-2.27275151988534
1.058,-0.935116498130643,-5.40088427688619,-14.0572292525139,-2.2675743228961
1.059,-0.936211080292137,-5.41192236201164,-14.041034710606,-2.2624090559767
1.06,-0.937305878820871,-5.4229754680765,-14.0248827312994,-2.25725570531827
1.061,-0.938400880080132,-5.434043598213,-14.0087732480914,-2.25211425711089
1.062,-0.939496070442314,-5.4451267555004,-13.9927061946112,-2.24698469754342
1.063,-0.940591436289357,-5.45622494296488,-13.9766815046177,-2.24186701280325
1.064,-0.94168696401315,-5.46733816357924,-13.9606991119969,-2.23676118907618
1.065,-0.942782640015926,-5.47846642026282,-13.9447589507594,-2.23166721254619
1.066,-0.943878450710679,-5.48960971588124,-13.9288609550382,-2.22658506939528
1.067,-0.944974382521561,-5.50076805324618,-13.913005059086,-2.22151474580327
1.068,-0.946070421884299,-5.51194143511524,-13.8971911972732,-2.21645622794764
1.069,-0.947166555246578,-5.52312986419177,-13.881419304085,-2.21140950200333
1.07,-0.948262769068454,-5.53433334312456,-13.8656893141194,-2.20637455414262
1.071,-0.949359049822752,-5.54555187450773,-13.8500011620851,-2.20135137053488
1.072,-0.950455383995469,-5.55678546088053,-13.8343547827985,-2.19633993734643
1.073,-0.951551758086157,-5.5680341047271,-13.818750111182,-2.19134024074041
1.074,-0.952648158608336,-5.57929780847634,-13.8031870822612,-2.18635226687657
1.075,-0.953744572089876,-5.59057657450162,-13.7876656311632,-2.18137600191108
1.076,-0.954840985073398,-5.60187040512068,-13.7721856931139,-2.17641143199644
1.077,-0.955937384116662,-5.61317930259533,-13.756747203436,-2.17145854328126
1.078,-0.957033755792956,-5.62450326913137,-13.7413500975464,-2.16651732191012
1.079,-0.958130086691493,-5.63584230687827,-13.7259943109546,-2.1615877540234
1.08,-0.959226363417788,-5.64719641792905,-13.71067977926,-2.15666982575715
1.081,-0.960322572594052,-5.65856560432007,-13.6954064381499,-2.15176352324291
1.082,-0.961418700859571,-5.66994986803078,-13.6801742233974,-2.14686883260756
1.083,-0.962514734871097,-5.68134921098357,-13.6649830708592,-2.14198573997319
1.084,-0.963610661303225,-5.69276363504355,-13.6498329164734,-2.13711423145692
1.085,-0.964706466848767,-5.70419314201838,-13.6347236962576,-2.13225429317079
1.086,-0.965802138219144,-5.71563773365801,-13.6196553463066,-2.12740591122157
1.087,-0.966897662144755,-5.72709741165451,-13.6046278027905,-2.12256907171066
1.088,-0.96799302537535,-5.73857217764186,-13.5896410019525,-2.11774376073392
1.089,-0.969088214680414,-5.75006203319577,-13.5746948801069,-2.11292996438155
1.09,-0.970183216849531,-5.76156697983345,-13.5597893736372,-2.10812766873794
1.091,-0.971278018692753,-5.77308701901343,-13.5449244189941,-2.10333685988151
1.092,-0.97237260704098,-5.78462215213532,-13.5300999526931,-2.09855752388464
1.093,-0.973466968746314,-5.79617238053961,-13.5153159113132,-2.09378964681348
1.094,-0.974561090682436,-5.80773770550756,-13.5005722314945,-2.08903321472784
1.095,-0.975654959744967,-5.81931812826079,-13.4858688499364,-2.08428821368105
1.096,-0.976748562851822,-5.83091364996133,-13.4712057033955,-2.07955462971986
1.097,-0.977841886943583,-5.84252427171117,-13.4565827286842,-2.0748324488843
1.098,-0.978934918983853,-5.85414999455229,-13.4419998626683,-2.07012165720753
1.099,-0.980027645959608,-5.86579081946623,-13.4274570422653,-2.06542224071576
1.1,-0.981120054881565,-5.87744674737398,-13.4129542044427,-2.06073418542811
1.101,-0.982212132784517,-5.88911777913585,-13.3984912862161,-2.05605747735648
1.102,-0.983303866727703,-5.90080391555117,-13.3840682246473,-2.05139210250547
1.103,-0.984395243795147,-5.91250515735806,-13.3696849568427,-2.04673804687222
1.104,-0.985486251096012,-5.92422150523325,-13.3553414199513,-2.04209529644634
1.105,-0.986576875764939,-5.93595295979197,-13.341037551163,-2.03746383720976
1.106,-0.987667104962401,-5.94769952158753,-13.3267732877071,-2.03284365513664
1.107,-0.98875692587504,-5.95946119111129,-13.3125485668504,-2.02823473619328
1.108,-0.989846325716003,-5.9712379687924,-13.2983633258953,-2.02363706633797
1.109,-0.990935291725289,-5.9830298549976,-13.2842175021787,-2.01905063152092
1.11,-0.992023811170083,-5.9948368500309,-13.2701110330697,-2.01447541768416
1.111,-0.993111871345096,-6.00665895413352,-13.2560438559682,-2.00991141076141
1.112,-0.994199459572877,-6.0184961674836,-13.2420159083035,-2.00535859667799
1.113,-0.995286563204176,-6.03034849019596,-13.2280271275325,-2.00081696135075
1.114,-0.996373169618246,-6.04221592232201,-13.2140774511379,-1.99628649068795
1.115,-0.997459266223177,-6.05409846384935,-13.2001668166269,-1.99176717058915
1.116,-0.998544840456237,-6.06599611470172,-13.1862951615298,-1.98725898694517
1.117,-0.999629879784172,-6.0779088747387,-13.172462423398,-1.98276192563793
1.118,-1.00071437170354,-6.08983674375549,-13.1586685398028,-1.97827597254042
1.119,-1.00179830374102,-6.10177972148277,-13.1449134483339,-1.97380111351657
1.12,-1.00288166345374,-6.11373780758639,-13.1311970865978,-1.96933733442122
1.121,-1.0039644384296,-6.12571100166724,-13.1175193922164,-1.96488462109997
1.122,-1.00504661628754,-6.13769930326091,-13.1038803028254,-1.96044295938911
1.123,-1.00612818467792,-6.1497027118376,-13.0902797560732,-1.9560123351156
1.124,-1.00720913128276,-6.16172122680188,-13.0767176896193,-1.95159273409692
1.125,-1.0082894438161,-6.17375484749239,-13.0631940411328,-1.947184142141
1.126,-1.00936911002426,-6.18580357318169,-13.0497087482913,-1.94278654504622
1.127,-1.01044811768617,-6.19786740307602,-13.0362617487792,-1.9383999286012
1.128,-1.01152645461368,-6.20994633631507,-13.0228529802866,-1.93402427858488
1.129,-1.01260410865181,-6.22204037197178,-13.009482380508,-1.92965958076631
1.13,-1.0136810676791,-6.23414950905213,-12.9961498871408,-1.9253058209047
1.131,-1.01475731960788,-6.24627374649485,-12.9828554378844,-1.92096298474925
1.132,-1.01583285238455,-6.25841308317125,-12.9695989704384,-1.91663105803917
1.133,-1.01690765398988,-6.27056751788506,-12.9563804225017,-1.91231002650352
1.134,-1.0179817124393,-6.28273704937199,-12.9431997317713,-1.90799987586125
1.135,-1.01905501578319,-6.29492167629983,-12.9300568359409,-1.90370059182108
1.136,-1.02012755210715,-6.30712139726787,-12.9169516726999,-1.89941216008143
1.137,-1.02119930953226,-6.31933621080698,-12.9038841797319,-1.89513456633038
1.138,-1.02227027621541,-6.33156611537918,-12.8908542947139,-1.89086779624564
1.139,-1.02334044034955,-6.34381110937752,-12.8778619553151,-1.88661183549445
1.14,-1.02440979016395,-6.35607119112581,-12.8649070991955,-1.88236666973353
1.141,-1.02547831392447,-6.36834635887839,-12.8519896640052,-1.87813228460907
1.142,-1.02654599993386,-6.38063661081986,-12.8391095873829,-1.87390866575662
1.143,-1.02761283653199,-6.39294194506503,-12.8262668069552,-1.86969579880108
1.144,-1.02867881209616,-6.40526235965846,-12.8134612603352,-1.86549366935666
1.145,-1.02974391504132,-6.41759785257435,-12.8006928851219,-1.86130226302679
1.146,-1.03080813382031,-6.42994842171629,-12.7879616188985,-1.85712156540411
1.147,-1.03187145692421,-6.44231406491705,-12.7752673992323,-1.85295156207041
1.148,-1.03293387288249,-6.45469477993832,-12.762610163673,-1.84879223859661
1.149,-1.03399537026333,-6.46709056447044,-12.7499898497519,-1.84464358054269
1.15,-1.03505593767385,-6.47950141613225,-12.7374063949811,-1.84050557345768
1.151,-1.03611556376034,-6.49192733247077,-12.7248597368526,-1.83637820287959
1.152,-1.03717423720853,-6.50436831096108,-12.7123498128373,-1.83226145433539
1.153,-1.03823194674385,-6.51682434900594,-12.6998765603837,-1.828155313341
1.154,-1.03928868113161,-6.52929544393568,-12.6874399169179,-1.8240597654012
1.155,-1.04034442917729,-6.54178159300781,-12.6750398198419,-1.81997479600965
1.156,-1.04139917972678,-6.55428279340706,-12.6626762065333,-1.81590039064886
1.157,-1.04245292166657,-6.56679904224476,-12.6503490143441,-1.81183653479009
1.158,-1.04350564392402,-6.5793303365589,-12.6380581806002,-1.80778321389342
1.159,-1.04455733546757,-6.59187667331387,-12.6258036426004,-1.80374041340766
1.16,-1.04560798530699,-6.60443804939992,-12.6135853376156,-1.79970811877035
1.161,-1.04665758249357,-6.6170144616334,-12.6014032028882,-1.7956863154077
1.162,-1.04770611612037,-6.62960590675602,-12.5892571756314,-1.79167498873465
1.163,-1.04875357532241,-6.64221238143505,-12.577147193028,-1.78767412415475
1.164,-1.04979994927694,-6.65483388226273,-12.5650731922305,-1.78368370706021
1.165,-1.05084522720361,-6.66747040575624,-12.5530351103595,-1.77970372283185
1.166,-1.05188939836467,-6.68012194835729,-12.5410328845038,-1.77573415683911
1.167,-1.05293245206524,-6.69278850643207,-12.5290664517192,-1.77177499443999
1.168,-1.05397437765345,-6.70547007627085,-12.5171357490282,-1.7678262209811
1.169,-1.0550151645207,-6.71816665408777,-12.505240713419,-1.76388782179758
1.17,-1.05605480210183,-6.73087823602064,-12.4933812818454,-1.75995978221313
1.171,-1.05709327987533,-6.74360481813063,-12.4815573912257,-1.75604208754
1.172,-1.05813058736354,-6.75634639640203,-12.4697689784425,-1.75213472307896
1.173,-1.05916671413284,-6.769102966742,-12.4580159803418,-1.74823767411931
1.174,-1.06020164979386,-6.78187452498038,-12.4462983337328,-1.74435092593888
1.175,-1.06123538400163,-6.7946610668694,-12.4346159753871,-1.740474463804
1.176,-1.06226790645583,-6.8074625880833,-12.4229688420382,-1.73660827296951
1.177,-1.06329920690091,-6.82027908421838,-12.4113568703812,-1.73275233867878
1.178,-1.06432927512632,-6.83311055079231,-12.3997799970721,-1.72890664616366
1.179,-1.06535810096669,-6.84595698324437,-12.3882381587275,-1.72507118064453
1.18,-1.06638567430196,-6.85881837693482,-12.3767312919241,-1.72124592733028
1.181,-1.06741198505761,-6.87169472714474,-12.365259333198,-1.7174308714183
1.182,-1.06843702320483,-6.88458602907586,-12.3538222190448,-1.71362599809452
1.183,-1.06946077876065,-6.89749227785024,-12.3424198859186,-1.70983129253337
1.184,-1.07048324178814,-6.91041346850998,-12.3310522702321,-1.70604673989784
1.185,-1.07150440239657,-6.92334959601696,-12.319719308356,-1.70227232533943
1.186,-1.07252425074158,-6.9363006552527,-12.3084209366185,-1.69850803399822
1.187,-1.07354277702535,-6.94926664101795,-12.2971570913054,-1.6947538510028
1.188,-1.07455997149671,-6.96224754803248,-12.2859277086591,-1.6910097614704
1.189,-1.07557582445136,-6.97524337093482,-12.2747327248791,-1.68727575050678
1.19,-1.076590326232,-6.98825410428197,-12.2635720761209,-1.68355180320632
1.191,-1.07760346722844,-7.00127974254921,-12.2524456984962,-1.67983790465199
1.192,-1.07861523787783,-7.01432028012979,-12.2413535280726,-1.67613403991543
1.193,-1.07962562866474,-7.02737571133452,-12.230295500873,-1.6724401940569
1.194,-1.08063463012135,-7.04044603039177,-12.2192715528757,-1.66875635212533
1.195,-1.08164223282755,-7.05353123144702,-12.2082816200142,-1.66508249915834
1.196,-1.0826484274111,-7.0666313085626,-12.1973256381767,-1.66141862018225
1.197,-1.0836532045478,-7.07974625571748,-12.1864035432061,-1.65776470021214
1.198,-1.08465655496155,-7.09287606680696,-12.1755152708996,-1.6541207242518
1.199,-1.08565846942456,-7.10602073564238,-12.1646607570089,-1.65048667729382
1.2,-1.08665893875742,-7.11918025595096,-12.1538399372397,-1.64686254431961
1.201,-1.08765795382928,-7.13235462137523,-12.1430527472517,-1.64324831029938
1.202,-1.08865550555793,-7.14554382547316,-12.1322991226585,-1.63964396019223
1.203,-1.08965158490995,-7.15874786171761,-12.1215789990272,-1.63604947894611
1.204,-1.09064618290081,-7.17196672349606,-12.1108923118788,-1.63246485149792
1.205,-1.09163929059503,-7.18520040411042,-12.1002389966877,-1.6288900627735
1.206,-1.09263089910622,-7.19844889677673,-12.0896189888817,-1.62532509768767
1.207,-1.09362099959729,-7.21171219462492,-12.0790322238421,-1.62176994114427
1.208,-1.09460958328047,-7.22499029069829,-12.0684786369034,-1.61822457803618
1.209,-1.0955966414175,-7.23828317795363,-12.0579581633534,-1.61468899324538
1.21,-1.09658216531965,-7.25159084926056,-12.0474707384333,-1.61116317164296
1.211,-1.0975661463479,-7.26491329740145,-12.0370162973374,-1.60764709808917
1.212,-1.09854857591301,-7.27825051507105,-12.0265947752134,-1.60414075743346
1.213,-1.09952944547561,-7.29160249487624,-12.0162061071621,-1.60064413451453
1.214,-1.1005087465463,-7.30496922933574,-12.0058502282377,-1.59715721416034
1.215,-1.10148647068579,-7.31835071087985,-11.9955270734476,-1.59367998118819
1.216,-1.1024626095049,-7.33174693184998,-11.9852365777528,-1.59021242040472
1.217,-1.10343715466474,-7.34515788449861,-11.9749786760676,-1.586754516606
1.218,-1.10441009787676,-7.35858356098886,-11.9647533032596,-1.58330625457754
1.219,-1.10538143090283,-7.3720239533942,-11.9545603941505,-1.57986761909436
1.22,-1.10635114555532,-7.38547905369821,-11.9443998835152,-1.57643859492099
1.221,-1.10731923369719,-7.39894885379411,-11.9342717060827,-1.57301916681161
1.222,-1.1082856872421,-7.4124333454847,-11.9241757965358,-1.56960931951
1.223,-1.10925049815442,-7.42593252048199,-11.9141120895115,-1.56620903774963
1.224,-1.11021365844934,-7.4394463704067,-11.9040805196008,-1.56281830625373
1.225,-1.11117516019296,-7.45297488678826,-11.8940810213493,-1.55943710973532
1.226,-1.11213499550233,-7.46651806106437,-11.884113529257,-1.55606543289725
1.227,-1.11309315654552,-7.48007588458056,-11.8741779777786,-1.5527032604323
1.228,-1.11404963554168,-7.49364834859009,-11.8642743013238,-1.54935057702317
1.229,-1.11500442476114,-7.50723544425357,-11.8544024342573,-1.54600736734257
1.23,-1.11595751652543,-7.52083716263861,-11.8445623108992,-1.54267361605332
1.231,-1.11690890320733,-7.53445349471967,-11.8347538655251,-1.53934930780831
1.232,-1.11785857723098,-7.54808443137743,-11.8249770323664,-1.53603442725064
1.233,-1.11880653107187,-7.56172996339882,-11.8152317456107,-1.53272895901364
1.234,-1.11975275725694,-7.57539008147643,-11.8055179394015,-1.52943288772093
1.235,-1.12069724836461,-7.58906477620845,-11.7958355478391,-1.52614619798651
1.236,-1.12163999702481,-7.60275403809825,-11.7861845049807,-1.52286887441479
1.237,-1.12258099591905,-7.61645785755387,-11.7765647448405,-1.51960090160065
1.238,-1.12352023778044,-7.63017622488804,-11.76697620139,-1.51634226412955
1.239,-1.12445771539378,-7.64390913031758,-11.7574188085587,-1.51309294657754
1.24,-1.12539342159553,-7.65765656396326,-11.7478925002339,-1.50985293351133
1.241,-1.12632734927387,-7.67141851584937,-11.7383972102613,-1.50662220948842
1.242,-1.12725949136877,-7.68519497590349,-11.7289328724455,-1.50340075905705
1.243,-1.12818984087197,-7.69898593395593,-11.7194994205498,-1.5001885667564
1.244,-1.12911839082704,-7.71279137973988,-11.7100967882973,-1.49698561711656
1.245,-1.1300451343294,-7.72661130289051,-11.7007249093706,-1.49379189465864
1.246,-1.13097006452634,-7.74044569294508,-11.6913837174125,-1.49060738389484
1.247,-1.13189317461705,-7.75429453934235,-11.6820731460264,-1.48743206932849
1.248,-1.13281445785263,-7.76815783142231,-11.6727931287766,-1.48426593545417
1.249,-1.13373390753613,-7.78203555842604,-11.6635435991886,-1.48110896675775
1.25,-1.13465151702256,-7.79592770949507,-11.6543244907499,-1.47796114771646
1.251,-1.13556727971886,-7.80983427367119,-11.6451357369099,-1.47482246279899
1.252,-1.136481189084,-7.82375523989611,-11.6359772710808,-1.47169289646553
1.253,-1.13739323862891,-7.83769059701122,-11.6268490266376,-1.46857243316787
1.254,-1.13830342191653,-7.85164033375696,-11.617750936919,-1.46546105734947
1.255,-1.13921173256181,-7.86560443877286,-11.6086829352275,-1.46235875344555
1.256,-1.1401181642317,-7.8795829005968,-11.59964495483,-1.45926550588312
1.257,-1.14102271064517,-7.89357570766504,-11.5906369289583,-1.45618129908112
1.258,-1.14192536557321,-7.90758284831156,-11.5816587908095,-1.45310611745045
1.259,-1.14282612283882,-7.92160431076797,-11.5727104735466,-1.45003994539408
1.26,-1.143724976317,-7.93564008316292,-11.5637919102987,-1.44698276730712
1.261,-1.14462191993475,-7.94969015352189,-11.554903034162,-1.4439345675769
1.262,-1.1455169476711,-7.96375450976691,-11.5460437781999,-1.44089533058304
1.263,-1.14641005355702,-7.97783313971594,-11.5372140754437,-1.43786504069756
1.264,-1.14730123167548,-7.99192603108286,-11.5284138588929,-1.43484368228494
1.265,-1.14819047616141,-8.00603317147674,-11.5196430615162,-1.4318312397022
1.266,-1.14907778120169,-8.02015454840191,-11.5109016162516,-1.42882769729901
1.267,-1.14996314103512,-8.03429014925713,-11.5021894560069,-1.42583303941776
1.268,-1.15084654995241,-8.04843996133554,-11.4935065136608,-1.42284725039363
1.269,-1.15172800229616,-8.06260397182431,-11.4848527220629,-1.4198703145547
1.27,-1.15260749246086,-8.07678216780405,-11.4762280140345,-1.41690221622203
1.271,-1.1534850148928,-8.09097453624866,-11.4676323223691,-1.41394293970973
1.272,-1.15436056409012,-8.10518106402481,-11.4590655798332,-1.4109924693251
1.273,-1.15523413460273,-8.11940173789169,-11.4505277191665,-1.40805078936863
1.274,-1.15610572103229,-8.13363654450055,-11.4420186730829,-1.40511788413416
1.275,-1.15697531803221,-8.14788547039428,-11.4335383742707,-1.402193737909
1.276,-1.15784292030757,-8.16214850200724,-11.4250867553936,-1.39927833497388
1.277,-1.1587085226151,-8.17642562566475,-11.416663749091,-1.3963716596032
1.278,-1.15957211976318,-8.19071682758258,-11.4082692879788,-1.39347369606503
1.279,-1.16043370661172,-8.20502209386679,-11.3999033046499,-1.39058442862122
1.28,-1.1612932780722,-8.21934141051333,-11.3915657316751,-1.38770384152752
1.281,-1.1621508291076,-8.23367476340745,-11.3832565016032,-1.38483191903361
1.282,-1.16300635473232,-8.24802213832345,-11.3749755469623,-1.38196864538327
1.283,-1.16385985001219,-8.26238352092449,-11.3667228002597,-1.37911400481444
1.284,-1.16471131006438,-8.2767588967618,-11.3584981939835,-1.37626798155927
1.285,-1.16556073005737,-8.29114825127454,-11.3503016606022,-1.37343055984431
1.286,-1.1664081052109,-8.30555156978939,-11.3421331325662,-1.37060172389053
1.287,-1.16725343079591,-8.31996883752013,-11.333992542308,-1.36778145791343
1.288,-1.16809670213448,-8.33440003956715,-11.3258798222432,-1.36496974612318
1.289,-1.16893791459977,-8.34884516091733,-11.3177949047707,-1.36216657272464
1.29,-1.16977706361601,-8.36330418644323,-11.3097377222739,-1.35937192191754
1.291,-1.17061414465837,-8.37777710090298,-11.3017082071211,-1.35658577789652
1.292,-1.17144915325292,-8.39226388893988,-11.2937062916662,-1.35380812485125
1.293,-1.17228208497662,-8.4067645350819,-11.2857319082495,-1.35103894696655
1.294,-1.17311293545719,-8.42127902374114,-11.2777849891983,-1.34827822842242
1.295,-1.17394170037305,-8.43580733921379,-11.2698654668277,-1.34552595339424
1.296,-1.17476837545329,-8.45034946567936,-11.261973273441,-1.34278210605278
1.297,-1.1755929564776,-8.46490538720034,-11.2541083413311,-1.34004667056437
1.298,-1.17641543927612,-8.47947508772212,-11.2462706027804,-1.33731963109094
1.299,-1.1772358197295,-8.49405855107197,-11.2384599900621,-1.33460097179017
1.3,-1.17805409376869,-8.50865576095923,-11.2306764354405,-1.33189067681557
1.301,-1.17887025737497,-8.5232667009745,-11.222919871172,-1.32918873031658
1.302,-1.1796843065798,-8.53789135458922,-11.215190229506,-1.3264951164387
1.303,-1.18049623746481,-8.55252970515557,-11.2074874426851,-1.32380981932355
1.304,-1.18130604616163,-8.5671817359057,-11.1998114429463,-1.321132823109
1.305,-1.18211372885192,-8.5818474299515,-11.1921621625215,-1.31846411192929
1.306,-1.18291928176717,-8.59652677028397,-11.1845395336382,-1.31580366991509
1.307,-1.18372270118872,-8.61121973977308,-11.1769434885207,-1.31315148119366
1.308,-1.1845239834476,-8.6259263211672,-11.1693739593901,-1.31050752988889
1.309,-1.18532312492449,-8.64064649709244,-11.1618308784656,-1.30787180012147
1.31,-1.18612012204959,-8.65538025005243,-11.1543141779653,-1.30524427600896
1.311,-1.18691497130258,-8.6701275624281,-11.1468237901065,-1.3026249416659
1.312,-1.18770766921247,-8.68488841647681,-11.1393596471068,-1.30001378120392
1.313,-1.18849821235756,-8.69966279433204,-11.1319216811849,-1.29741077873184
1.314,-1.18928659736532,-8.71445067800312,-11.124509824561,-1.29481591835581
1.315,-1.1900728209123,-8.72925204937476,-11.1171240094581,-1.29222918417938
1.316,-1.19085687972403,-8.7440668902061,-11.1097641681022,-1.2896505603036
1.317,-1.19163877057492,-8.75889518213111,-11.1024302327235,-1.28708003082718
1.318,-1.19241849028816,-8.77373690665735,-11.0951221355571,-1.28451757984654
1.319,-1.19319603573563,-8.78859204516606,-11.0878398088434,-1.28196319145596
1.32,-1.19397140383781,-8.80346057891125,-11.0805831848295,-1.27941684974769
1.321,-1.19474459156364,-8.81834248901984,-11.0733521957694,-1.27687853881201
1.322,-1.19551559593042,-8.83323775649033,-11.0661467739251,-1.27434824273741
1.323,-1.19628441400375,-8.84814636219336,-11.0589668515673,-1.27182594561064
1.324,-1.19705104289737,-8.86306828687016,-11.0518123609764,-1.26931163151685
1.325,-1.19781547977309,-8.87800351113321,-11.0446832344426,-1.2668052845397
1.326,-1.19857772184064,-8.89295201546479,-11.0375794042674,-1.26430688876146
1.327,-1.19933776635761,-8.907913780217,-11.0305008027644,-1.26181642826314
1.328,-1.2000956106293,-8.92288878561135,-11.0234473622594,-1.25933388712458
1.329,-1.20085125200861,-8.93787701173783,-11.0164190150918,-1.25685924942455
1.33,-1.20160468789596,-8.95287843855505,-11.0094156936152,-1.25439249924092
1.331,-1.20235591573911,-8.96789304588924,-11.0024373301981,-1.25193362065071
1.332,-1.20310493303313,-8.98292081343394,-10.9954838572249,-1.24948259773022
1.333,-1.2038517373202,-8.99796172074953,-10.9885552070966,-1.24703941455516
1.334,-1.20459632618954,-9.01301574726292,-10.9816513122313,-1.24460405520076
1.335,-1.20533869727728,-9.02808287226675,-10.9747721050656,-1.24217650374184
1.336,-1.20607884826634,-9.04316307491892,-10.9679175180548,-1.23975674425298
1.337,-1.20681677688629,-9.05825633424234,-10.961087483674,-1.23734476080863
1.338,-1.20755248091326,-9.07336262912438,-10.9542819344189,-1.23494053748314
1.339,-1.20828595816979,-9.08848193831595,-10.9475008028065,-1.232544058351
1.34,-1.20901720652471,-9.10361424043156,-10.9407440213758,-1.23015530748685
1.341,-1.20974622389302,-9.11875951394867,-10.9340115226889,-1.22777426896567
1.342,-1.21047300823577,-9.1339177372068,-10.9273032393314,-1.22540092686281
1.343,-1.2111975575599,-9.14908888840775,-10.9206191039138,-1.22303526525418
1.344,-1.21191986991815,-9.16427294561402,-10.9139590490713,-1.22067726821635
1.345,-1.21263994340891,-9.17946988674944,-10.9073230074657,-1.21832691982661
1.346,-1.21335777617611,-9.19467968959816,-10.9007109117855,-1.21598420416317
1.347,-1.21407336640903,-9.20990233180363,-10.8941226947468,-1.21364910530519
1.348,-1.21478671234225,-9.22513779086905,-10.8875582890943,-1.21132160733295
1.349,-1.21549781225545,-9.24038604415607,-10.8810176276018,-1.20900169432797
1.35,-1.21620666447331,-9.25564706888472,-10.8745006430733,-1.20668935037306
1.351,-1.21691326736535,-9.27092084213256,-10.8680072683436,-1.20438455955252
1.352,-1.21761761934584,-9.28620734083433,-10.8615374362792,-1.2020873059522
1.353,-1.21831971887358,-9.30150654178148,-10.8550910797788,-1.19979757365963
1.354,-1.21901956445186,-9.31681842162155,-10.8486681317746,-1.19751534676412
1.355,-1.21971715462826,-9.33214295685731,-10.8422685252325,-1.19524060935692
1.356,-1.22041248799451,-9.34748012384703,-10.8358921931535,-1.19297334553129
1.357,-1.22110556318637,-9.36282989880299,-10.8295390685739,-1.19071353938262
1.358,-1.22179637888349,-9.37819225779162,-10.8232090845665,-1.1884611750086
1.359,-1.22248493380926,-9.39356717673258,-10.8169021742412,-1.18621623650924
1.36,-1.22317122673066,-9.40895463139846,-10.8106182707458,-1.18397870798707
1.361,-1.2238552564581,-9.42435459741413,-10.8043573072668,-1.18174857354724
1.362,-1.22453702184535,-9.43976705025592,-10.7981192170303,-1.17952581729758
1.363,-1.22521652178931,-9.4551919652516,-10.7919039333024,-1.1773104233488
1.364,-1.22589375522988,-9.47062931757937,-10.7857113893905,-1.17510237581452
1.365,-1.22656872114988,-9.48607908226739,-10.7795415186436,-1.17290165881148
1.366,-1.2272414185748,-9.5015412341934,-10.7733942544534,-1.17070825645955
1.367,-1.22791184657274,-9.51701574808413,-10.767269530255,-1.16852215288196
1.368,-1.22858000425422,-9.53250259851435,-10.7611672795275,-1.1663433322053
1.369,-1.22924589077201,-9.54800175990659,-10.7550874357949,-1.16417177855975
