"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.256,-61.9455319364858,-0.241562610893814
1.257,-62.0108452748145,-0.241575564969686
1.258,-62.0722010410061,-0.241588367041503
1.259,-62.129413147776,-0.241601017647219
1.26,-62.1823023880368,-0.24161351732436
1.261,-62.230698081548,-0.241625866610016
1.262,-62.2744397271644,-0.241638066040837
1.263,-62.3133786311334,-0.241650116153034
1.264,-62.3473794800021,-0.24166201748237
1.265,-62.3763218257109,-0.241673770564144
1.266,-62.4001014505088,-0.241685375933221
1.267,-62.4186315805074,-0.241696834123999
1.268,-62.4318439190453,-0.24170814567042
1.269,-62.4396894745146,-0.241719311105958
1.27,-62.4421391618342,-0.24173033096363
1.271,-62.4391841621603,-0.241741205775964
1.272,-62.4308360315121,-0.241751936075037
1.273,-62.4171265554767,-0.241762522392434
1.274,-62.3981073537846,-0.241772965259263
1.275,-62.3738492449888,-0.241783265206145
1.276,-62.3444413874882,-0.241793422763232
1.277,-62.309990218426,-0.241803438460159
1.278,-62.2706182163813,-0.241813312826087
1.279,-62.2264625170965,-0.241823046389679
1.28,-62.1776734136649,-0.241832639679083
1.281,-62.1244127736216,-0.241842093221968
1.282,-62.0668524052791,-0.241851407545479
1.283,-62.0051724045257,-0.241860583176264
1.284,-61.9395595112975,-0.241869620640445
1.285,-61.8702055022096,-0.241878520463648
1.286,-61.7973056425778,-0.241887283170952
1.287,-61.721057217462,-0.241895909286943
1.288,-61.6416581575938,-0.241904399335665
1.289,-61.5593057722805,-0.241912753840651
1.29,-61.4741955977367,-0.241920973324885
1.291,-61.3865203658973,-0.241929058310825
1.292,-61.2964690956954,-0.241937009320393
1.293,-61.2042263060961,-0.241944826874973
1.294,-61.1099713478984,-0.241952511495407
1.295,-61.0138778494467,-0.24196006370198
1.296,-60.9161132699413,-0.241967484014442
1.297,-60.8168385529586,-0.241974772951986
1.298,-60.7162078720592,-0.241981931033254
1.299,-60.6143684599467,-0.241988958776329
1.3,-60.5114605124761,-0.241995856698731
1.301,-60.4076171588718,-0.242002625317424
1.302,-60.3029644897548,-0.242009265148791
1.303,-60.1976216349473,-0.242015776708664
1.304,-60.0917008834982,-0.242022160512298
1.305,-59.9853078389144,-0.242028417074371
1.306,-59.8785416031673,-0.242034546908982
1.307,-59.7714949836436,-0.242040550529652
1.308,-59.6642547178156,-0.242046428449331
1.309,-59.5569017109968,-0.242052181180363
1.31,-59.4495112831109,-0.242057809234519
1.311,-59.3421534209414,-0.242063313122971
1.312,-59.234893032823,-0.242068693356301
1.313,-59.1277902031939,-0.242073950444502
1.314,-59.0209004448448,-0.24207908489696
1.315,-58.9142749470727,-0.242084097222452
1.316,-58.807960818284,-0.24208898792917
1.317,-58.7020013218836,-0.242093757524678
1.318,-58.596436104548,-0.242098406515947
1.319,-58.4913014162043,-0.242102935409336
1.32,-58.3866303212288,-0.242107344710572
1.321,-58.2824529005491,-0.242111634924786
1.322,-58.1787964444685,-0.242115806556481
1.323,-58.0756856361526,-0.24211986010953
1.324,-57.9731427258151,-0.242123796087194
1.325,-57.8711876957162,-0.242127614992093
1.326,-57.7698384161569,-0.242131317326236
1.327,-57.6691107926976,-0.242134903590982
1.328,-57.5690189048736,-0.242138374287065
1.329,-57.4695751367064,-0.242141729914582
1.33,-57.3707902993329,-0.242144970972978
1.331,-57.2726737460866,-0.242148097961073
1.332,-57.1752334803766,-0.242151111377034
1.333,-57.0784762567092,-0.242154011718383
1.334,-56.9824076751996,-0.242156799481985
1.335,-56.8870322699158,-0.242159475164069
1.336,-56.7923535913909,-0.242162039260197
1.337,-56.6983742836302,-0.24216449226528
1.338,-56.6050961559309,-0.242166834673563
1.339,-56.5125202498212,-0.242169066978653
1.34,-56.4206469014103,-0.24217118967346
1.341,-56.3294757994325,-0.242173203250249
1.342,-56.2390060392532,-0.242175108200618
1.343,-56.1492361730908,-0.242176905015485
1.344,-56.060164256698,-0.242178594185111
1.345,-55.9717878927316,-0.242180176199062
1.346,-55.8841042710253,-0.242181651546238
1.347,-55.7971102059738,-0.242183020714861
1.348,-55.7108021712163,-0.24218428419247
1.349,-55.6251763318038,-0.242185442465923
1.35,-55.5402285740181,-0.24218649602138
1.351,-55.4559545330036,-0.242187445344343
1.352,-55.3723496183599,-0.242188290919582
1.353,-55.2894090378367,-0.242189033231203
1.354,-55.2071278192609,-0.242189672762622
1.355,-55.1255008308195,-0.242190209996539
1.356,-55.0445227998115,-0.242190645414963
1.357,-54.9641883299771,-0.242190979499207
1.358,-54.884491917503,-0.242191212729878
1.359,-54.8054279657971,-0.242191345586878
1.36,-54.72699079912,-0.242191378549409
1.361,-54.6491746751531,-0.242191312095947
1.362,-54.5719737965798,-0.242191146704272
1.363,-54.4953823217493,-0.242190882851455
1.364,-54.4193943744886,-0.242190521013838
1.365,-54.3440040531238,-0.242190061667055
1.366,-54.2692054387669,-0.242189505286016
1.367,-54.1949926029209,-0.242188852344912
1.368,-54.1213596144531,-0.242188103317216
1.369,-54.0483005459807,-0.242187258675671
1.37,-53.9758094797128,-0.242186318892301
1.371,-53.9038805127863,-0.242185284438384
1.372,-53.8325077621349,-0.24218415578449
1.373,-53.7616853689232,-0.242182933400438
1.374,-53.691407502578,-0.242181617755324
1.375,-53.6216683644476,-0.242180209317507
1.376,-53.552462191115,-0.242178708554602
1.377,-53.4837832573913,-0.242177115933485
1.378,-53.4156258790121,-0.242175431920301
1.379,-53.3479844150606,-0.242173656980439
1.38,-53.2808532701361,-0.242171791578545
1.381,-53.2142268962876,-0.242169836178523
1.382,-53.1480997947303,-0.242167791243527
1.383,-53.0824665173614,-0.24216565723596
1.384,-53.01732166809,-0.242163434617465
1.385,-52.952659903996,-0.242161123848945
1.386,-52.8884759363301,-0.242158725390533
1.387,-52.8247645313687,-0.242156239701613
1.388,-52.761520511133,-0.242153667240813
1.389,-52.698738753985,-0.242151008465991
1.39,-52.6364141951087,-0.242148263834246
1.391,-52.5745418268858,-0.242145433801901
1.392,-52.5131166991754,-0.242142518824543
1.393,-52.4521339195042,-0.242139519356964
1.394,-52.391588653175,-0.242136435853192
1.395,-52.3314761233006,-0.242133268766493
1.396,-52.2717916107696,-0.242130018549351
1.397,-52.2125304541483,-0.242126685653475
1.398,-52.153688049526,-0.242123270529813
1.399,-52.0952598503084,-0.242119773628516
1.4,-52.0372413669621,-0.242116195398966
1.401,-51.9796281667171,-0.242112536289766
1.402,-51.922415873229,-0.24210879674873
1.403,-51.8656001662063,-0.242104977222891
1.404,-51.8091767810048,-0.242101078158499
1.405,-51.7531415081938,-0.242097100001018
1.406,-51.697490193096,-0.242093043195122
1.407,-51.6422187353036,-0.242088908184687
1.408,-51.5873230881747,-0.24208469541281
1.409,-51.5327992583103,-0.242080405321795
1.41,-51.478643305016,-0.242076038353138
1.411,-51.4248513397485,-0.242071594947543
1.412,-51.3714195255509,-0.242067075544936
1.413,-51.3183440764762,-0.242062480584421
1.414,-51.265621257003,-0.242057810504315
1.415,-51.2132473814422,-0.242053065742122
1.416,-51.1612188133389,-0.242048246734558
1.417,-51.1095319648681,-0.242043353917515
1.418,-51.0581832962275,-0.242038387726105
1.419,-51.007169315027,-0.24203334859461
1.42,-50.9564865756761,-0.24202823695651
1.421,-50.9061316787713,-0.242023053244483
1.422,-50.8561012704826,-0.242017797890381
1.423,-50.8063920419407,-0.242012471325263
1.424,-50.757000728626,-0.242007073979349
1.425,-50.7079241097587,-0.242001606282076
1.426,-50.6591590076925,-0.241996068662023
1.427,-50.6107022873105,-0.241990461546985
1.428,-50.5625508554245,-0.241984785363932
1.429,-50.5147016601794,-0.241979040539002
1.43,-50.46715169046,-0.241973227497519
1.431,-50.4198979753047,-0.241967346663977
1.432,-50.3729375833221,-0.241961398462053
1.433,-50.3262676221144,-0.241955383314602
1.434,-50.2798852377054,-0.241949301643642
1.435,-50.2337876139747,-0.241943153870361
1.436,-50.1879719720978,-0.241936940415132
1.437,-50.1424355699918,-0.241930661697488
1.438,-50.0971757017683,-0.241924318136133
1.439,-50.0521896971919,-0.241917910148933
1.44,-50.0074749211455,-0.241911438152924
1.441,-49.9630287731021,-0.24190490256431
1.442,-49.9188486866037,-0.241898303798453
1.443,-49.8749321287462,-0.241891642269881
1.444,-49.831276599672,-0.24188491839228
1.445,-49.7878796320683,-0.241878132578496
1.446,-49.7447387906737,-0.241871285240541
1.447,-49.7018516717903,-0.241864376789576
1.448,-49.6592159028036,-0.241857407635934
1.449,-49.6168291417089,-0.241850378189079
1.45,-49.5746890766445,-0.241843288857648
1.451,-49.5327934254321,-0.241836140049431
1.452,-49.4911399351236,-0.241828932171356
1.453,-49.4497263815552,-0.241821665629525
1.454,-49.4085505689074,-0.241814340829174
1.455,-49.367610329273,-0.241806958174687
1.456,-49.3269035222304,-0.241799518069611
1.457,-49.2864280344243,-0.241792020916629
1.458,-49.246181779153,-0.241784467117563
1.459,-49.2061626959616,-0.241776857073406
1.46,-49.1663687502423,-0.241769191184265
1.461,-49.1267979328406,-0.24176146984941
1.462,-49.087448259668,-0.24175369346725
1.463,-49.0483177713207,-0.241745862435341
1.464,-49.0094045327049,-0.241737977150351
1.465,-48.9707066326679,-0.241730038008119
1.466,-48.9322221836347,-0.241722045403615
1.467,-48.8939493212516,-0.24171399973094
1.468,-48.855886204035,-0.241705901383331
1.469,-48.8180310130254,-0.241697750753173
1.47,-48.7803819514487,-0.241689548231968
1.471,-48.7429372443814,-0.241681294210365
1.472,-48.7056951384223,-0.241672989078144
1.473,-48.6686539013694,-0.241664633224208
1.474,-48.6318118219023,-0.241656227036606
1.475,-48.5951672092695,-0.241647770902512
1.476,-48.5587183929816,-0.241639265208221
1.477,-48.5224637225086,-0.241630710339158
1.478,-48.4864015669834,-0.241622106679898
1.479,-48.4505303149096,-0.241613454614111
1.48,-48.414848373874,-0.241604754524616
1.481,-48.3793541702646,-0.241596006793347
1.482,-48.3440461489929,-0.24158721180136
1.483,-48.3089227732208,-0.241578369928852
1.484,-48.2739825240921,-0.241569481555118
