"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1))_1 []"
3.225,-1.4912858871053,-7.15078707217654
3.226,-1.49300183341182,-7.14504597757328
3.227,-1.49472444933521,-7.13929414001786
3.228,-1.49645376534201,-7.13353154315668
3.229,-1.49818981208742,-7.12775817059978
3.23,-1.49993262041669,-7.12197400592102
3.231,-1.5016822213665,-7.11617903265822
3.232,-1.50343864616632,-7.11037323431328
3.233,-1.5052019262398,-7.10455659435234
3.234,-1.50697209320617,-7.09872909620598
3.235,-1.50874917888164,-7.09289072326932
3.236,-1.51053321528084,-7.0870414589022
3.237,-1.51232423461827,-7.08118128642935
3.238,-1.51412226930968,-7.07531018914054
3.239,-1.51592735197364,-7.06942815029079
3.24,-1.51773951543287,-7.06353515310048
3.241,-1.51955879271588,-7.0576311807556
3.242,-1.52138521705832,-7.05171621640784
3.243,-1.52321882190458,-7.04579024317486
3.244,-1.5250596409093,-7.03985324414043
3.245,-1.52690770793887,-7.03390520235462
3.246,-1.52876305707302,-7.027946100834
3.247,-1.53062572260632,-7.02197592256184
3.248,-1.53249573904984,-7.0159946504883
3.249,-1.53437314113266,-7.01000226753067
3.25,-1.53625796380351,-7.00399875657347
3.251,-1.53815024223235,-6.99798410046883
3.252,-1.54005001181206,-6.99195828203653
3.253,-1.54195730816,-6.98592128406435
3.254,-1.54387216711974,-6.9798730893082
3.255,-1.54579462476267,-6.97381368049241
3.256,-1.54772471738975,-6.96774304030992
3.257,-1.54966248153311,-6.96166115142253
3.258,-1.55160795395787,-6.95556799646111
3.259,-1.55356117166378,-6.94946355802589
3.26,-1.55552217188703,-6.94334781868667
3.261,-1.55749099210197,-6.93722076098304
3.262,-1.55946767002287,-6.93108236742472
3.263,-1.56145224360574,-6.9249326204917
3.264,-1.56344475105013,-6.91877150263463
3.265,-1.5654452308009,-6.91259899627497
3.266,-1.56745372155011,-6.90641508380533
3.267,-1.56947026223886,-6.90021974758971
3.268,-1.57149489205915,-6.89401296996379
3.269,-1.57352765045569,-6.88779473323522
3.27,-1.57556857712794,-6.88156501968388
3.271,-1.57761771203192,-6.87532381156221
3.272,-1.57967509538215,-6.86907109109547
3.273,-1.58174076765363,-6.86280684048204
3.274,-1.58381476958381,-6.85653104189377
3.275,-1.58589714217451,-6.85024367747625
3.276,-1.58798792669399,-6.84394472934908
3.277,-1.59008716467891,-6.83763417960634
3.278,-1.59219489793641,-6.83131201031674
3.279,-1.59431116854614,-6.82497820352405
3.28,-1.59643601886233,-6.81863274124739
3.281,-1.59856949151586,-6.8122756054816
3.282,-1.60071162941636,-6.80590677819758
3.283,-1.60286247575445,-6.79952624134261
3.284,-1.6050220740037,-6.79313397684073
3.285,-1.60719046792288,-6.78672996659311
3.286,-1.6093677015582,-6.78031419247836
3.287,-1.61155381924541,-6.77388663635297
3.288,-1.61374886561206,-6.76744728005163
3.289,-1.61595288557974,-6.76099610538764
3.29,-1.61816592436636,-6.75453309415331
3.291,-1.62038802748836,-6.74805822812031
3.292,-1.6226192407631,-6.74157148904008
3.293,-1.62485961031107,-6.73507285864427
3.294,-1.62710918255836,-6.72856231864509
3.295,-1.62936800423888,-6.72203985073579
3.296,-1.63163612239687,-6.71550543659103
3.297,-1.63391358438921,-6.70895905786732
3.298,-1.63620043788788,-6.70240069620347
3.299,-1.63849673088241,-6.69583033322101
3.3,-1.64080251168232,-6.68924795052463
3.301,-1.64311782891965,-6.68265352970268
3.302,-1.64544273155139,-6.67604705232755
3.303,-1.64777726886215,-6.66942849995621
3.304,-1.65012149046659,-6.66279785413059
3.305,-1.65247544631204,-6.65615509637819
3.306,-1.65483918668114,-6.64950020821244
3.307,-1.65721276219438,-6.64283317113324
3.308,-1.65959622381284,-6.63615396662746
3.309,-1.66198962284082,-6.62946257616946
3.31,-1.66439301092852,-6.62275898122154
3.311,-1.66680644007481,-6.61604316323454
3.312,-1.66922996262993,-6.60931510364828
3.313,-1.67166363129827,-6.60257478389218
3.314,-1.67410749914119,-6.59582218538572
3.315,-1.6765616195798,-6.58905728953904
3.316,-1.67902604639786,-6.58228007775348
3.317,-1.68150083374459,-6.57549053142212
3.318,-1.68398603613763,-6.56868863193037
3.319,-1.68648170846593,-6.56187436065657
3.32,-1.68898790599268,-6.55504769897252
3.321,-1.69150468435833,-6.5482086282441
3.322,-1.69403209958359,-6.54135712983189
3.323,-1.69657020807243,-6.53449318509174
3.324,-1.69911906661517,-6.52761677537542
3.325,-1.70167873239158,-6.52072788203122
3.326,-1.70424926297395,-6.5138264864046
3.327,-1.70683071633026,-6.50691256983882
3.328,-1.70942315082738,-6.49998611367559
3.329,-1.71202662523423,-6.49304709925574
3.33,-1.71464119872502,-6.48609550791985
3.331,-1.71726693088254,-6.47913132100901
3.332,-1.71990388170146,-6.47215451986538
3.333,-1.72255211159157,-6.46516508583299
3.334,-1.72521168138124,-6.45816300025842
3.335,-1.72788265232074,-6.45114824449144
3.336,-1.73056508608565,-6.44412079988581
3.337,-1.73325904478036,-6.43708064780001
3.338,-1.73596459094149,-6.43002776959792
3.339,-1.73868178754147,-6.4229621466496
3.34,-1.74141069799199,-6.41588376033208
3.341,-1.74415138614766,-6.40879259203008
3.342,-1.74690391630962,-6.4016886231368
3.343,-1.74966835322909,-6.39457183505472
3.344,-1.75244476211114,-6.38744220919641
3.345,-1.75523320861839,-6.38029972698529
3.346,-1.75803375887473,-6.37314436985651
3.347,-1.76084647946913,-6.36597611925772
3.348,-1.7636714374594,-6.35879495664995
3.349,-1.7665087003761,-6.35160086350847
3.35,-1.76935833622643,-6.34439382132357
3.351,-1.77222041349815,-6.33717381160156
3.352,-1.77509500116351,-6.32994081586554
3.353,-1.77798216868326,-6.32269481565634
3.354,-1.78088198601073,-6.31543579253342
3.355,-1.78379452359589,-6.30816372807582
3.356,-1.7867198523894,-6.30087860388303
3.357,-1.78965804384685,-6.29358040157595
3.358,-1.7926091699329,-6.28626910279787
3.359,-1.79557330312558,-6.27894468921538
3.36,-1.79855051642045,-6.27160714251941
3.361,-1.801540883335,-6.26425644442616
3.362,-1.804544477913,-6.25689257667814
3.363,-1.80756137472885,-6.24951552104514
3.364,-1.81059164889207,-6.24212525932532
3.365,-1.81363537605171,-6.23472177334616
3.366,-1.81669263240098,-6.22730504496559
3.367,-1.81976349468172,-6.21987505607302
3.368,-1.82284804018903,-6.21243178859041
3.369,-1.82594634677597,-6.20497522447336
3.37,-1.8290584928582,-6.19750534571224
3.371,-1.83218455741877,-6.19002213433325
3.372,-1.83532462001284,-6.18252557239964
3.373,-1.83847876077264,-6.17501564201275
3.374,-1.84164706041223,-6.16749232531327
3.375,-1.84482960023249,-6.15995560448231
3.376,-1.84802646212605,-6.15240546174267
3.377,-1.8512377285824,-6.14484187936001
3.378,-1.85446348269285,-6.13726483964406
3.379,-1.85770380815576,-6.12967432494985
3.38,-1.86095878928165,-6.12207031767898
3.381,-1.8642285109984,-6.11445280028085
3.382,-1.86751305885664,-6.10682175525395
3.383,-1.87081251903493,-6.09917716514716
3.384,-1.87412697834522,-6.09151901256103
3.385,-1.87745652423823,-6.08384728014916
3.386,-1.880801244809,-6.07616195061945
3.387,-1.88416122880238,-6.06846300673555
3.388,-1.8875365656186,-6.06075043131817
3.389,-1.89092734531896,-6.05302420724648
3.39,-1.8943336586315,-6.04528431745953
3.391,-1.89775559695676,-6.03753074495766
3.392,-1.9011932523736,-6.02976347280396
3.393,-1.90464671764505,-6.02198248412567
3.394,-1.90811608622427,-6.01418776211573
3.395,-1.91160145226053,-6.00637929003422
3.396,-1.91510291060519,-5.99855705120987
3.397,-1.91862055681788,-5.99072102904161
3.398,-1.92215448717264,-5.98287120700011
3.399,-1.92570479866415,-5.97500756862934
3.4,-1.92927158901399,-5.96713009754814
3.401,-1.932854956677,-5.95923877745185
3.402,-1.93645500084777,-5.95133359211388
3.403,-1.94007182146695,-5.94341452538743
3.404,-1.94370551922798,-5.93548156120708
3.405,-1.94735619558351,-5.92753468359048
3.406,-1.95102395275223,-5.91957387664009
3.407,-1.95470889372553,-5.91159912454483
3.408,-1.95841112227433,-5.90361041158189
3.409,-1.96213074295593,-5.89560772211847
3.41,-1.96586786112094,-5.8875910406135
3.411,-1.96962258292038,-5.87956035161954
3.412,-1.97339501531264,-5.87151563978453
3.413,-1.97718526607072,-5.86345688985367
3.414,-1.98099344378941,-5.85538408667126
3.415,-1.98481965789268,-5.84729721518261
3.416,-1.98866401864088,-5.83919626043596
3.417,-1.99252663713837,-5.83108120758437
3.418,-1.9964076253409,-5.82295204188773
3.419,-2.00030709606336,-5.81480874871467
3.42,-2.0042251629872,-5.80665131354464
3.421,-2.00816194066854,-5.79847972196986
3.422,-2.01211754454566,-5.79029395969744
3.423,-2.01609209094717,-5.78209401255142
3.424,-2.02008569709978,-5.77387986647483
3.425,-2.02409848113657,-5.76565150753185
3.426,-2.02813056210504,-5.75740892190998
3.427,-2.03218205997537,-5.74915209592216
3.428,-2.03625309564873,-5.74088101600901
3.429,-2.04034379096571,-5.73259566874099
3.43,-2.04445426871482,-5.72429604082073
3.431,-2.04858465264104,-5.71598211908523
3.432,-2.05273506745453,-5.70765389050822
3.433,-2.05690563883933,-5.69931134220242
3.434,-2.06109649346226,-5.69095446142198
3.435,-2.0653077589819,-5.68258323556477
3.436,-2.06953956405749,-5.67419765217485
3.437,-2.07379203835819,-5.66579769894489
3.438,-2.07806531257222,-5.65738336371861
3.439,-2.08235951841623,-5.64895463449331
3.44,-2.08667478864462,-5.64051149942238
3.441,-2.09101125705922,-5.63205394681784
3.442,-2.09536905851866,-5.6235819651529
3.443,-2.09974832894836,-5.61509554306464
3.444,-2.10414920535006,-5.60659466935657
3.445,-2.10857182581195,-5.59807933300133
3.446,-2.11301632951857,-5.58954952314342
3.447,-2.11748285676092,-5.5810052291019
3.448,-2.1219715489468,-5.57244644037313
3.449,-2.126482548611,-5.56387314663361
3.45,-2.1310159994259,-5.55528533774278
3.451,-2.13557204621178,-5.54668300374591
3.452,-2.14015083494781,-5.53806613487694
3.453,-2.14475251278252,-5.52943472156142
3.454,-2.14937722804487,-5.52078875441951
3.455,-2.15402513025517,-5.51212822426891
3.456,-2.15869637013622,-5.50345312212793
3.457,-2.16339109962462,-5.49476343921851
3.458,-2.16810947188196,-5.48605916696937
3.459,-2.17285164130641,-5.47734029701907
3.46,-2.17761776354439,-5.46860682121922
3.461,-2.18240799550212,-5.45985873163767
3.462,-2.1872224953575,-5.45109602056175
3.463,-2.1920614225722,-5.44231868050154
3.464,-2.19692493790368,-5.43352670419317
3.465,-2.20181320341737,-5.42472008460217
3.466,-2.20672638249908,-5.41589881492687
3.467,-2.21166463986756,-5.40706288860182
3.468,-2.21662814158698,-5.39821229930124
3.469,-2.22161705507972,-5.38934704094251
3.47,-2.22663154913945,-5.38046710768975
3.471,-2.23167179394388,-5.37157249395738
3.472,-2.23673796106813,-5.3626631944137
3.473,-2.241830223498,-5.35373920398463
3.474,-2.24694875564336,-5.34480051785734
3.475,-2.25209373335193,-5.33584713148404
3.476,-2.25726533392279,-5.32687904058573
3.477,-2.26246373612051,-5.31789624115604
3.478,-2.26768912018906,-5.30889872946513
3.479,-2.27294166786606,-5.29988650206355
3.48,-2.2782215623971,-5.29085955578624
3.481,-2.28352898855037,-5.28181788775648
3.482,-2.2888641326312,-5.27276149539
3.483,-2.29422718249694,-5.26369037639904
3.484,-2.29961832757193,-5.25460452879646
3.485,-2.30503775886279,-5.24550395089996
3.486,-2.31048566897356,-5.23638864133627
3.487,-2.31596225212127,-5.22725859904547
3.488,-2.32146770415168,-5.21811382328527
3.489,-2.32700222255493,-5.2089543136354
3.49,-2.33256600648174,-5.19978007000203
3.491,-2.33815925675948,-5.19059109262221
3.492,-2.34378217590853,-5.18138738206843
3.493,-2.34943496815895,-5.17216893925312
3.494,-2.35511783946701,-5.16293576543336
3.495,-2.36083099753225,-5.15368786221542
3.496,-2.36657465181452,-5.14442523155959
3.497,-2.37234901355125,-5.1351478757849
3.498,-2.37815429577503,-5.12585579757393
3.499,-2.38399071333111,-5.11654899997768
3.5,-2.38985848289541,-5.10722748642057
3.501,-2.39575782299255,-5.09789126070531
3.502,-2.40168895401414,-5.088540327018
3.503,-2.4076520982372,-5.0791746899332
3.504,-2.41364747984284,-5.06979435441911
3.505,-2.41967532493523,-5.06039932584271
3.506,-2.42573586156067,-5.05098960997504
3.507,-2.43182931972683,-5.04156521299654
3.508,-2.43795593142243,-5.0321261415024
3.509,-2.44411593063677,-5.02267240250797
3.51,-2.45030955338002,-5.01320400345428
3.511,-2.45653703770307,-5.00372095221357
3.512,-2.46279862371826,-4.99422325709488
3.513,-2.46909455361985,-4.98471092684977
3.514,-2.47542507170501,-4.97518397067797
3.515,-2.48179042439495,-4.96564239823326
3.516,-2.48819086025614,-4.9560862196292
3.517,-2.49462663002217,-4.94651544544518
3.518,-2.50109798661545,-4.93693008673227
3.519,-2.50760518516933,-4.92733015501939
3.52,-2.51414848305052,-4.91771566231926
3.521,-2.5207281398816,-4.90808662113472
3.522,-2.52734441756411,-4.89844304446485
3.523,-2.53399758030143,-4.88878494581134
3.524,-2.54068789462234,-4.87911233918482
3.525,-2.54741562940461,-4.86942523911131
3.526,-2.55418105589907,-4.85972366063873
3.527,-2.56098444775372,-4.85000761934344
3.528,-2.5678260810382,-4.84027713133692
3.529,-2.57470623426869,-4.83053221327245
3.53,-2.58162518843291,-4.8207728823519
3.531,-2.58858322701552,-4.81099915633259
3.532,-2.59558063602365,-4.80121105353418
3.533,-2.60261770401299,-4.79140859284573
3.534,-2.60969472211407,-4.78159179373268
3.535,-2.61681198405866,-4.77176067624407
3.536,-2.62396978620673,-4.76191526101971
3.537,-2.63116842757361,-4.75205556929749
3.538,-2.63840820985759,-4.74218162292072
3.539,-2.64568943746753,-4.73229344434564
3.54,-2.65301241755127,-4.72239105664883
3.541,-2.66037746002383,-4.7124744835349
3.542,-2.66778487759644,-4.70254374934412
3.543,-2.67523498580561,-4.69259887906019
3.544,-2.68272810304266,-4.68263989831807
3.545,-2.69026455058341,-4.67266683341187
3.546,-2.69784465261861,-4.66267971130285
3.547,-2.70546873628431,-4.65267855962755
3.548,-2.7131371316929,-4.64266340670584
3.549,-2.72085017196429,-4.63263428154927
3.55,-2.72860819325765,-4.62259121386932
3.551,-2.73641153480334,-4.61253423408582
3.552,-2.74426053893541,-4.60246337333546
3.553,-2.75215555112438,-4.59237866348033
3.554,-2.76009692001042,-4.58228013711664
3.555,-2.76808499743689,-4.5721678275834
3.556,-2.77612013848445,-4.56204176897132
3.557,-2.78420270150529,-4.55190199613169
3.558,-2.79233304815815,-4.54174854468539
3.559,-2.8005115434434,-4.53158145103204
3.56,-2.8087385557387,-4.52140075235914
3.561,-2.81701445683507,-4.51120648665137
3.562,-2.82533962197364,-4.50099869269999
3.563,-2.83371442988232,-4.49077741011225
3.564,-2.84213926281329,-4.48054267932101
3.565,-2.85061450658106,-4.47029454159435
3.566,-2.85914055060051,-4.4600330390453
3.567,-2.86771778792588,-4.44975821464178
3.568,-2.87634661528998,-4.4394701122164
3.569,-2.88502743314396,-4.42916877647658
3.57,-2.89376064569751,-4.41885425301465
3.571,-2.9025466609596,-4.40852658831809
3.572,-2.91138589077976,-4.39818582977983
3.573,-2.92027875088974,-4.38783202570869
3.574,-2.92922566094575,-4.3774652253399
3.575,-2.93822704457136,-4.36708547884571
3.576,-2.94728332940062,-4.35669283734612
3.577,-2.95639494712204,-4.34628735291971
3.578,-2.96556233352295,-4.33586907861453
3.579,-2.97478592853431,-4.32543806845917
3.58,-2.98406617627633,-4.31499437747387
3.581,-2.99340352510447,-4.30453806168174
3.582,-3.00279842765601,-4.29406917812011
3.583,-3.01225134089744,-4.28358778485199
3.584,-3.02176272617203,-4.27309394097755
3.585,-3.03133304924843,-4.26258770664588
3.586,-3.04096278036956,-4.25206914306664
3.587,-3.05065239430234,-4.24153831252199
3.588,-3.0604023703877,-4.23099527837855
3.589,-3.07021319259177,-4.22044010509947
3.59,-3.08008534955728,-4.20987285825662
3.591,-3.09001933465564,-4.19929360454293
3.592,-3.10001564603996,-4.18870241178474
3.593,-3.11007478669845,-4.17809934895435
3.594,-3.12019726450861,-4.16748448618264
3.595,-3.13038359229216,-4.15685789477182
3.596,-3.14063428787061,-4.14621964720828
3.597,-3.15094987412156,-4.13556981717555
3.598,-3.16133087903574,-4.12490847956738
3.599,-3.17177783577467,-4.11423571050094
3.6,-3.18229128272927,-4.10355158733007
3.601,-3.19287176357906,-4.0928561886588
3.602,-3.20351982735211,-4.08214959435477
3.603,-3.21423602848591,-4.07143188556296
3.604,-3.22502092688894,-4.06070314471939
3.605,-3.23587508800301,-4.04996345556505
3.606,-3.2467990828664,-4.03921290315983
3.607,-3.25779348817798,-4.02845157389668
3.608,-3.26885888636198,-4.01767955551582
3.609,-3.27999586563373,-4.00689693711907
3.61,-3.29120502006609,-3.9961038091843
3.611,-3.30248694965696,-3.98530026358002
3.612,-3.3138422603977,-3.97448639358006
3.613,-3.32527156434217,-3.96366229387839
3.614,-3.33677547967688,-3.95282806060403
3.615,-3.34835463079212,-3.9419837913361
3.616,-3.36000964835392,-3.93112958511898
3.617,-3.37174116937689,-3.9202655424776
3.618,-3.38354983729838,-3.90939176543277
3.619,-3.39543630205316,-3.89850835751684
3.62,-3.40740122014943,-3.88761542378914
3.621,-3.41944525474569,-3.8767130708519
3.622,-3.43156907572876,-3.86580140686601
3.623,-3.44377335979268,-3.85488054156706
3.624,-3.45605879051889,-3.84395058628141
3.625,-3.46842605845729,-3.83301165394243
3.626,-3.48087586120854,-3.82206385910681
3.627,-3.49340890350731,-3.81110731797107
3.628,-3.50602589730688,-3.80014214838809
3.629,-3.51872756186479,-3.78916846988379
3.63,-3.53151462382945,-3.77818640367396
3.631,-3.54438781732837,-3.76719607268116
3.632,-3.55734788405722,-3.75619760155179
3.633,-3.57039557337022,-3.74519111667317
3.634,-3.583531642372,-3.73417674619091
3.635,-3.59675685601019,-3.7231546200262
3.636,-3.61007198716996,-3.71212486989334
3.637,-3.62347781676937,-3.70108762931735
3.638,-3.6369751338561,-3.69004303365166
3.639,-3.65056473570595,-3.67899122009599
3.64,-3.66424742792202,-3.66793232771425
3.641,-3.67802402453595,-3.65686649745259
3.642,-3.6918953481101,-3.64579387215761
3.643,-3.70586222984142,-3.63471459659455
3.644,-3.71992550966664,-3.62362881746575
3.645,-3.73408603636905,-3.61253668342906
3.646,-3.7483446676867,-3.60143834511649
3.647,-3.76270227042223,-3.59033395515288
3.648,-3.77715972055419,-3.57922366817466
3.649,-3.7917179033499,-3.56810764084881
3.65,-3.80637771347997,-3.55698603189182
3.651,-3.82114005513462,-3.54585900208878
3.652,-3.83600584214121,-3.53472671431263
3.653,-3.85097599808413,-3.5235893335434
3.654,-3.86605145642573,-3.51244702688761
3.655,-3.88123316062941,-3.50129996359777
3.656,-3.89652206428451,-3.49014831509191
3.657,-3.91191913123275,-3.47899225497331
3.658,-3.92742533569655,-3.46783195905021
3.659,-3.94304166240963,-3.45666760535563
3.66,-3.9587691067489,-3.44549937416733
3.661,-3.97460867486887,-3.43432744802779
3.662,-3.99056138383738,-3.42315201176431
3.663,-4.00662826177412,-3.41197325250915
3.664,-4.02281034799047,-3.40079135971982
3.665,-4.03910869313184,-3.38960652519933
3.666,-4.05552435932199,-3.37841894311659
3.667,-4.07205842030947,-3.36722881002689
3.668,-4.08871196161633,-3.35603632489238
3.669,-4.10548608068888,-3.34484168910268
3.67,-4.12238188705104,-3.33364510649551
3.671,-4.13940050245952,-3.32244678337739
3.672,-4.1565430610618,-3.31124692854436
3.673,-4.17381070955624,-3.30004575330284
3.674,-4.19120460735461,-3.28884347149045
3.675,-4.20872592674729,-3.2776402994969
3.676,-4.22637585307071,-3.26643645628496
3.677,-4.24415558487751,-3.25523216341142
3.678,-4.26206633410929,-3.24402764504808
3.679,-4.28010932627205,-3.23282312800282
3.68,-4.29828580061417,-3.22161884174066
3.681,-4.31659701030735,-3.21041501840487
3.682,-4.33504422263016,-3.19921189283805
3.683,-4.35362871915455,-3.18800970260328
3.684,-4.37235179593522,-3.17680868800525
3.685,-4.39121476370195,-3.1656090921114
3.686,-4.41021894805502,-3.15441116077307
3.687,-4.4293656896634,-3.14321514264664
3.688,-4.44865634446639,-3.13202128921469
3.689,-4.4680922838785,-3.12082985480708
3.69,-4.48767489499703,-3.10964109662206
3.691,-4.50740558081356,-3.09845527474741
3.692,-4.52728576042837,-3.08727265218143
3.693,-4.54731686926853,-3.07609349485398
3.694,-4.56750035930931,-3.06491807164749
3.695,-4.58783769929922,-3.05374665441787
3.696,-4.60833037498873,-3.04257951801541
3.697,-4.62897988936246,-3.0314169403056
3.698,-4.64978776287533,-3.02025920218993
3.699,-4.67075553369237,-3.00910658762655
3.7,-4.69188475793252,-2.99795938365095
3.701,-4.71317700991644,-2.98681788039647
3.702,-4.73463388241817,-2.97568237111474
3.703,-4.75625698692113,-2.9645531521961
3.704,-4.77804795387808,-2.95343052318982
3.705,-4.80000843297567,-2.94231478682425
3.706,-4.82214009340288,-2.9312062490269
3.707,-4.84444462412437,-2.92010521894429
3.708,-4.86692373415812,-2.90901200896178
3.709,-4.88957915285762,-2.89792693472319
3.71,-4.91241263019885,-2.88685031515031
3.711,-4.93542593707216,-2.87578247246222
3.712,-4.95862086557854,-2.86472373219448
3.713,-4.98199922933172,-2.85367442321815
3.714,-5.00556286376421,-2.84263487775859
3.715,-5.02931362643958,-2.83160543141407
3.716,-5.0532533973692,-2.82058642317429
3.717,-5.07738407933478,-2.80957819543853
3.718,-5.10170759821626,-2.79858109403371
3.719,-5.12622590332492,-2.78759546823217
3.72,-5.15094096774278,-2.77662167076921
3.721,-5.17585478866731,-2.76566005786037
3.722,-5.20096938776197,-2.75471098921855
3.723,-5.22628681151316,-2.74377482807076
3.724,-5.25180913159273,-2.73285194117461
3.725,-5.27753844522733,-2.72194269883457
3.726,-5.30347687557329,-2.71104747491787
3.727,-5.32962657209873,-2.70016664687014
3.728,-5.35598971097176,-2.68930059573069
3.729,-5.38256849545538,-2.67844970614748
3.73,-5.40936515630948,-2.66761436639178
3.731,-5.43638195219946,-2.65679496837241
3.732,-5.4636211701121,-2.64599190764965
3.733,-5.49108512577841,-2.63520558344879
3.734,-5.51877616410401,-2.62443639867329
3.735,-5.54669665960694,-2.61368475991745
3.736,-5.57484901686263,-2.60295107747885
3.737,-5.6032356709573,-2.59223576537015
3.738,-5.63185908794844,-2.58153924133059
3.739,-5.66072176533393,-2.57086192683703
3.74,-5.68982623252858,-2.56020424711443
3.741,-5.71917505134964,-2.549566631146
3.742,-5.74877081650992,-2.5389495116827
3.743,-5.77861615612023,-2.52835332525234
3.744,-5.80871373219971,-2.51777851216812
3.745,-5.83906624119552,-2.50722551653665
3.746,-5.86967641451112,-2.49669478626541
3.747,-5.90054701904372,-2.48618677306965
3.748,-5.93168085773085,-2.47570193247875
3.749,-5.96308077010643,-2.46524072384188
3.75,-5.99474963286605,-2.45480361033321
3.751,-6.02669036044216,-2.44439105895637
3.752,-6.05890590558847,-2.43400354054832
3.753,-6.0913992599748,-2.4236415297826
3.754,-6.12417345479141,-2.41330550517185
3.755,-6.15723156136349,-2.4029959490697
3.756,-6.19057669177621,-2.39271334767192
3.757,-6.22421199950945,-2.3824581910169
3.758,-6.25814068008356,-2.37223097298538
3.759,-6.292365971715,-2.3620321912994
3.76,-6.32689115598316,-2.35186234752053
3.761,-6.36171955850729,-2.34172194704738
3.762,-6.3968545496347,-2.33161149911212
3.763,-6.43229954513919,-2.32153151677644
3.764,-6.46805800693071,-2.31148251692649
3.765,-6.50413344377584,-2.30146502026705
3.766,-6.54052941202916,-2.29147955131489
3.767,-6.57724951637517,-2.28152663839114
3.768,-6.61429741058179,-2.27160681361284
3.769,-6.65167679826408,-2.26172061288361
3.77,-6.6893914336592,-2.25186857588327
3.771,-6.72744512241182,-2.24205124605668
3.772,-6.76584172237041,-2.23226917060146
3.773,-6.80458514439388,-2.22252290045486
3.774,-6.84367935316865,-2.21281299027956
3.775,-6.88312836803606,-2.20313999844847
3.776,-6.92293626382946,-2.19350448702853
3.777,-6.96310717172116,-2.18390702176344
3.778,-7.00364528007886,-2.17434817205533
3.779,-7.04455483533081,-2.16482851094539
3.78,-7.08584014284035,-2.15534861509329
3.781,-7.12750556778773,-2.14590906475567
3.782,-7.16955553606044,-2.13651044376332
3.783,-7.21199453515011,-2.12715333949735
3.784,-7.25482711505655,-2.11783834286408
3.785,-7.29805788919673,-2.10856604826891
3.786,-7.3416915353196,-2.09933705358881
3.787,-7.38573279642448,-2.09015196014374
3.788,-7.43018648168297,-2.08101137266679
3.789,-7.47505746736236,-2.07191589927309
3.79,-7.52035069775075,-2.06286615142745
3.791,-7.56607118608102,-2.05386274391073
3.792,-7.61222401545304,-2.04490629478496
3.793,-7.65881433975275,-2.0359974253571
3.794,-7.70584738456569,-2.02713676014152
3.795,-7.75332844808351,-2.01832492682117
3.796,-7.80126290200132,-2.00956255620732
3.797,-7.84965619240341,-2.00085028219807
3.798,-7.89851384063518,-1.99218874173535
3.799,-7.94784144415805,-1.98357857476066
3.8,-7.99764467738521,-1.9750204241693
3.801,-8.04792929249351,-1.9665149357633
3.802,-8.09870112021012,-1.95806275820283
3.803,-8.14996607056746,-1.94966454295625
3.804,-8.20173013362484,-1.94132094424866
3.805,-8.25399938015044,-1.93303261900905
3.806,-8.30677996225905,-1.92480022681589
3.807,-8.36007811400097,-1.91662442984139
3.808,-8.41390015189509,-1.90850589279411
3.809,-8.46825247540016,-1.90044528286024
3.81,-8.52314156731827,-1.89244326964321
3.811,-8.57857399412168,-1.88450052510192
3.812,-8.63455640619496,-1.8766177234874
3.813,-8.69109553798495,-1.86879554127796
3.814,-8.74819820804737,-1.86103465711275
3.815,-8.80587131898024,-1.85333575172392
3.816,-8.86412185723293,-1.84569950786705
3.817,-8.92295689277918,-1.83812661025021
3.818,-8.98238357863871,-1.83061774546139
3.819,-9.04240915023529,-1.82317360189435
3.82,-9.10304092457488,-1.81579486967297
3.821,-9.16428629922583,-1.80848224057404
3.822,-9.22615275108429,-1.80123640794846
3.823,-9.28864783490459,-1.79405806664093
3.824,-9.35177918157129,-1.786947912908
3.825,-9.41555449609282,-1.77990664433472
3.826,-9.47998155528687,-1.77293495974953
3.827,-9.54506820513586,-1.76603355913782
3.828,-9.61082235777533,-1.75920314355377
3.829,-9.67725198809147,-1.75244441503076
3.83,-9.74436512988392,-1.74575807649019
3.831,-9.81216987156447,-1.73914483164883
3.832,-9.88067435134354,-1.73260538492455
3.833,-9.94988675186475,-1.72614044134068
3.834,-10.0198152942361,-1.71975070642875
3.835,-10.0904682314099,-1.7134368861298
3.836,-10.1618538408476,-1.70719968669423
3.837,-10.2339804164179,-1.70103981458007
3.838,-10.3068562594527,-1.69495797635
3.839,-10.3804896688961,-1.68895487856671
3.84,-10.4548889304637,-1.68303122768703
3.841,-10.5300623047328,-1.67718772995449
3.842,-10.6060180140661,-1.67142509129064
3.843,-10.6827642282795,-1.66574401718491
3.844,-10.7603090489363,-1.66014521258312
3.845,-10.8386604921638,-1.65462938177475
3.846,-10.9178264698593,-1.64919722827879
3.847,-10.9978147691544,-1.64384945472837
3.848,-11.0786330299916,-1.63858676275416
3.849,-11.1602887206573,-1.63340985286646
3.85,-11.2427891110978,-1.62831942433616
3.851,-11.3261412438392,-1.62331617507444
3.852,-11.4103519023121,-1.61840080151144
3.853,-11.4954275763672,-1.61357399847367
3.854,-11.5813744247554,-1.60883645906043
3.855,-11.6681982343217,-1.60418887451914
3.856,-11.7559043756528,-1.59963193411965
3.857,-11.8444977548879,-1.59516632502756
3.858,-11.9339827613943,-1.59079273217657
3.859,-12.0243632109715,-1.58651183813996
