Freq(Hz),S11 ON,,S11 OFF,,S21 ON,,S21 OFF,,S11 Sim,S21 Sim
3424000000,-7.5547657,,-1.4196044,,-1.8767221,,-8.9909515,,-2.020085697,-5.773879866
3425000000,-7.5463638,,-1.4043713,,-1.899984,,-8.9442329,,-2.024098481,-5.765651508
3426000000,-7.5230756,,-1.3817325,,-1.8913196,,-8.9837008,,-2.028130562,-5.757408922
3427000000,-7.4971333,,-1.3981949,,-1.8766022,,-8.9579906,,-2.03218206,-5.749152096
3428000000,-7.5014009,,-1.3926165,,-1.8852211,,-8.9377823,,-2.036253096,-5.740881016
3429000000,-7.4721098,,-1.3642833,,-1.92391,,-9.0008488,,-2.040343791,-5.732595669
3430000000,-7.4818931,,-1.370942,,-1.8796763,,-8.9645081,,-2.044454269,-5.724296041
3431000000,-7.4591932,,-1.3871595,,-1.9135634,,-8.9523726,,-2.048584653,-5.715982119
3432000000,-7.4624882,,-1.3984052,,-1.9081692,,-8.965704,,-2.052735067,-5.707653891
3433000000,-7.4759474,,-1.404497,,-1.9196074,,-8.9830847,,-2.056905639,-5.699311342
3434000000,-7.4758859,,-1.4136497,,-1.9277533,,-8.9452229,,-2.061096493,-5.690954461
3435000000,-7.4540858,,-1.399928,,-1.9384749,,-8.9489222,,-2.065307759,-5.682583236
3436000000,-7.4274745,,-1.4018444,,-1.9094746,,-8.9403257,,-2.069539564,-5.674197652
3437000000,-7.4272676,,-1.4329772,,-1.9451964,,-8.9497337,,-2.073792038,-5.665797699
3438000000,-7.4338479,,-1.4390311,,-1.9336923,,-8.9254446,,-2.078065313,-5.657383364
3439000000,-7.4027672,,-1.4084927,,-1.9390246,,-8.9329557,,-2.082359518,-5.648954634
3440000000,-7.4114714,,-1.4300498,,-1.9566613,,-8.9072618,,-2.086674789,-5.640511499
3441000000,-7.3921676,,-1.4321941,,-1.9547764,,-8.9474115,,-2.091011257,-5.632053947
3442000000,-7.3896651,,-1.4295667,,-1.9406879,,-8.9115152,,-2.095369059,-5.623581965
3443000000,-7.3738942,,-1.421472,,-1.9677149,,-8.9004402,,-2.099748329,-5.615095543
3444000000,-7.3760967,,-1.4413346,,-1.9341111,,-8.8958941,,-2.104149205,-5.606594669
3445000000,-7.3427224,,-1.4273883,,-1.933463,,-8.8710632,,-2.108571826,-5.598079333
3446000000,-7.3499966,,-1.44807,,-1.9802783,,-8.9244671,,-2.11301633,-5.589549523
3447000000,-7.3496237,,-1.4339379,,-1.9633662,,-8.8862524,,-2.117482857,-5.581005229
3448000000,-7.3378477,,-1.4344155,,-1.9828945,,-8.9024591,,-2.121971549,-5.57244644
3449000000,-7.2970047,,-1.4187586,,-1.9682592,,-8.8718367,,-2.126482549,-5.563873147
3450000000,-7.3086858,,-1.452943,,-1.9597522,,-8.8662348,,-2.131015999,-5.555285338
3451000000,-7.3023982,,-1.4418433,,-2.008544,,-8.9141197,,-2.135572046,-5.546683004
3452000000,-7.3052316,,-1.4244667,,-1.9636855,,-8.8795309,,-2.140150835,-5.538066135
3453000000,-7.2683849,,-1.4496982,,-1.9721409,,-8.8824444,,-2.144752513,-5.529434722
3454000000,-7.2509079,,-1.4305514,,-1.9852377,,-8.8634129,,-2.149377228,-5.520788754
3455000000,-7.2515745,,-1.4101551,,-1.9905421,,-8.8538628,,-2.15402513,-5.512128224
3456000000,-7.2273197,,-1.4345118,,-2.0048494,,-8.8539543,,-2.15869637,-5.503453122
3457000000,-7.2342849,,-1.4354373,,-1.9462236,,-8.8179026,,-2.1633911,-5.494763439
3458000000,-7.2750258,,-1.4957376,,-2.0103631,,-8.9001865,,-2.168109472,-5.486059167
3459000000,-7.2053304,,-1.4107803,,-1.9877138,,-8.8571682,,-2.172851641,-5.477340297
3460000000,-7.2186012,,-1.4321673,,-1.9918685,,-8.8552561,,-2.177617764,-5.468606821
3461000000,-7.2360873,,-1.4912598,,-2.0015123,,-8.851388,,-2.182407996,-5.459858732
3462000000,-7.2168074,,-1.420224,,-1.9958465,,-8.8296604,,-2.187222495,-5.451096021
3463000000,-7.1760511,,-1.413805,,-1.9976237,,-8.8432207,,-2.192061423,-5.442318681
3464000000,-7.1824584,,-1.4476666,,-1.9942296,,-8.8290348,,-2.196924938,-5.433526704
3465000000,-7.1771975,,-1.4629288,,-2.0329702,,-8.8258753,,-2.201813203,-5.424720085
3466000000,-7.1946273,,-1.4506721,,-2.0051796,,-8.8000774,,-2.206726382,-5.415898815
3467000000,-7.1994214,,-1.4510125,,-2.0183899,,-8.8235636,,-2.21166464,-5.407062889
3468000000,-7.1445451,,-1.4311136,,-2.0038581,,-8.8067198,,-2.216628142,-5.398212299
3469000000,-7.1379471,,-1.4831674,,-2.0248518,,-8.842618,,-2.221617055,-5.389347041
3470000000,-7.1515417,,-1.4619809,,-2.0187726,,-8.8066645,,-2.226631549,-5.380467108
3471000000,-7.1426687,,-1.4507449,,-2.0310285,,-8.8252945,,-2.231671794,-5.371572494
3472000000,-7.152946,,-1.5190389,,-2.0603721,,-8.7990618,,-2.236737961,-5.362663194
3473000000,-7.110652,,-1.4694549,,-2.0289388,,-8.8135157,,-2.241830223,-5.353739204
3474000000,-7.1308317,,-1.4601736,,-2.0552435,,-8.8234119,,-2.246948756,-5.344800518
3475000000,-7.1064782,,-1.4843962,,-2.0586681,,-8.8039732,,-2.252093733,-5.335847131
3476000000,-7.1195312,,-1.4766923,,-2.0516739,,-8.7814236,,-2.257265334,-5.326879041
3477000000,-7.0762038,,-1.4574696,,-2.051739,,-8.7745123,,-2.262463736,-5.317896241
3478000000,-7.0798368,,-1.4984403,,-2.0654714,,-8.7764034,,-2.26768912,-5.308898729
3479000000,-7.0890908,,-1.5051361,,-2.0634656,,-8.8109856,,-2.272941668,-5.299886502
3480000000,-7.054667,,-1.4920752,,-2.0550454,,-8.7783966,,-2.278221562,-5.290859556
3481000000,-7.0574589,,-1.5008802,,-2.049253,,-8.7497463,,-2.283528989,-5.281817888
3482000000,-7.0323915,,-1.4849116,,-2.0559299,,-8.7738819,,-2.288864133,-5.272761495
3483000000,-6.9973555,,-1.4934195,,-2.0597439,,-8.7616453,,-2.294227182,-5.263690376
3484000000,-7.0151114,,-1.4931988,,-2.0381625,,-8.7666759,,-2.299618328,-5.254604529
3485000000,-7.045774,,-1.5006299,,-2.0787728,,-8.7674551,,-2.305037759,-5.245503951
3486000000,-6.9576082,,-1.4687901,,-2.0600979,,-8.7517033,,-2.310485669,-5.236388641
3487000000,-7.0043573,,-1.4861662,,-2.0863366,,-8.7457094,,-2.315962252,-5.227258599
3488000000,-6.9892626,,-1.5153409,,-2.0984669,,-8.7517967,,-2.321467704,-5.218113823
3489000000,-6.9701123,,-1.5073695,,-2.0990474,,-8.7256374,,-2.327002223,-5.208954314
3490000000,-6.9644365,,-1.4778848,,-2.0836108,,-8.722374,,-2.332566006,-5.19978007
3491000000,-6.9689636,,-1.4975257,,-2.1010213,,-8.7416668,,-2.338159257,-5.190591093
3492000000,-6.9487915,,-1.515584,,-2.1086133,,-8.7424726,,-2.343782176,-5.181387382
3493000000,-6.9519997,,-1.5126162,,-2.1244955,,-8.7442532,,-2.349434968,-5.172168939
3494000000,-6.9424543,,-1.5048511,,-2.0897202,,-8.6833076,,-2.355117839,-5.162935765
3495000000,-6.9376717,,-1.5069333,,-2.1082489,,-8.7177076,,-2.360830998,-5.153687862
3496000000,-6.9420662,,-1.5128279,,-2.107836,,-8.6924047,,-2.366574652,-5.144425232
3497000000,-6.9021997,,-1.4842013,,-2.1060426,,-8.6929665,,-2.372349014,-5.135147876
3498000000,-6.9127464,,-1.4939483,,-2.0864224,,-8.7006464,,-2.378154296,-5.125855798
3499000000,-6.9259968,,-1.5566713,,-2.142931,,-8.7245741,,-2.383990713,-5.116549
3500000000,-6.9079137,,-1.5279963,,-2.1465039,,-8.7273216,,-2.389858483,-5.107227486
3501000000,-6.8839836,,-1.5068272,,-2.1186571,,-8.6700315,,-2.395757823,-5.097891261
3502000000,-6.8694663,,-1.4998745,,-2.1292779,,-8.6787167,,-2.401688954,-5.088540327
3503000000,-6.8704882,,-1.5226163,,-2.122422,,-8.6780977,,-2.407652098,-5.07917469
3504000000,-6.8329945,,-1.4910319,,-2.0949152,,-8.61901,,-2.41364748,-5.069794354
3505000000,-6.8496418,,-1.5344518,,-2.1206281,,-8.7002649,,-2.419675325,-5.060399326
3506000000,-6.814857,,-1.5094811,,-2.1232581,,-8.6592941,,-2.425735862,-5.05098961
3507000000,-6.8128681,,-1.5203893,,-2.1542485,,-8.6927633,,-2.43182932,-5.041565213
3508000000,-6.8259726,,-1.5121328,,-2.134335,,-8.6430149,,-2.437955931,-5.032126142
3509000000,-6.8163157,,-1.5345666,,-2.1335721,,-8.6323843,,-2.444115931,-5.022672403
3510000000,-6.7950344,,-1.5069491,,-2.1308212,,-8.6416988,,-2.450309553,-5.013204003
3511000000,-6.7951064,,-1.5614396,,-2.1687169,,-8.6715889,,-2.456537038,-5.003720952
3512000000,-6.7967515,,-1.5548385,,-2.1706889,,-8.6281662,,-2.462798624,-4.994223257
3513000000,-6.8045535,,-1.5491365,,-2.179482,,-8.646616,,-2.469094554,-4.984710927
3514000000,-6.796464,,-1.5315859,,-2.1427412,,-8.585206,,-2.475425072,-4.975183971
3515000000,-6.7613111,,-1.5439684,,-2.154573,,-8.6181097,,-2.481790424,-4.965642398
3516000000,-6.7831297,,-1.5608279,,-2.1545002,,-8.6136274,,-2.48819086,-4.95608622
3517000000,-6.7394562,,-1.5276451,,-2.1457999,,-8.5848475,,-2.49462663,-4.946515445
3518000000,-6.7261729,,-1.5357269,,-2.1834579,,-8.6244135,,-2.501097987,-4.936930087
3519000000,-6.7554674,,-1.5631336,,-2.1928186,,-8.6069775,,-2.507605185,-4.927330155
3520000000,-6.7144709,,-1.5470778,,-2.176991,,-8.5684853,,-2.514148483,-4.917715662
3521000000,-6.720624,,-1.576123,,-2.2059875,,-8.6063251,,-2.52072814,-4.908086621
3522000000,-6.7457743,,-1.5530858,,-2.2072451,,-8.5998402,,-2.527344418,-4.898443044
3523000000,-6.6768141,,-1.5562534,,-2.1703286,,-8.5597782,,-2.53399758,-4.888784946
3524000000,-6.679316,,-1.5588524,,-2.1958346,,-8.5533485,,-2.540687895,-4.879112339
3525000000,-6.6567082,,-1.5284884,,-2.1705921,,-8.5734024,,-2.547415629,-4.869425239
3526000000,-6.6838984,,-1.5539597,,-2.191087,,-8.5811672,,-2.554181056,-4.859723661
3527000000,-6.6940026,,-1.5887783,,-2.2082491,,-8.5632563,,-2.560984448,-4.850007619
3528000000,-6.6537323,,-1.5491,,-2.2266195,,-8.5726147,,-2.567826081,-4.840277131
3529000000,-6.6491246,,-1.5559163,,-2.2390485,,-8.5843754,,-2.574706234,-4.830532213
3530000000,-6.6532183,,-1.5516381,,-2.237509,,-8.5545816,,-2.581625188,-4.820772882
3531000000,-6.619885,,-1.5615227,,-2.2195265,,-8.5639315,,-2.588583227,-4.810999156
3532000000,-6.6264396,,-1.5795852,,-2.222173,,-8.5465231,,-2.595580636,-4.801211054
3533000000,-6.6263065,,-1.5664918,,-2.223773,,-8.5590849,,-2.602617704,-4.791408593
3534000000,-6.5898628,,-1.5620228,,-2.2639003,,-8.5602808,,-2.609694722,-4.781591794
3535000000,-6.5825467,,-1.5569733,,-2.2225664,,-8.5107679,,-2.616811984,-4.771760676
3536000000,-6.5949192,,-1.6066426,,-2.2235119,,-8.5312948,,-2.623969786,-4.761915261
3537000000,-6.5688896,,-1.5771778,,-2.2499332,,-8.5612555,,-2.631168428,-4.752055569
3538000000,-6.5967078,,-1.5881813,,-2.2554064,,-8.5362396,,-2.63840821,-4.742181623
3539000000,-6.5605111,,-1.5609944,,-2.2367122,,-8.5118904,,-2.645689437,-4.732293444
3540000000,-6.5572133,,-1.5611168,,-2.2217255,,-8.5110703,,-2.653012418,-4.722391057
3541000000,-6.5748415,,-1.5970932,,-2.2440469,,-8.5456285,,-2.66037746,-4.712474484
3542000000,-6.5494223,,-1.5993061,,-2.2793295,,-8.4849348,,-2.667784878,-4.702543749
3543000000,-6.5229278,,-1.5481192,,-2.2482383,,-8.5118532,,-2.675234986,-4.692598879
3544000000,-6.5158763,,-1.5505583,,-2.2895143,,-8.5046787,,-2.682728103,-4.682639898
3545000000,-6.4975696,,-1.5191063,,-2.2563703,,-8.4973173,,-2.690264551,-4.672666833
3546000000,-6.5203753,,-1.5749997,,-2.2729297,,-8.4672499,,-2.697844653,-4.662679711
3547000000,-6.4699469,,-1.5588319,,-2.2842526,,-8.4818783,,-2.705468736,-4.65267856
3548000000,-6.5213814,,-1.6148757,,-2.2816014,,-8.484129,,-2.713137132,-4.642663407
3549000000,-6.4601221,,-1.5612192,,-2.2685633,,-8.4632168,,-2.720850172,-4.632634282
3550000000,-6.4879951,,-1.5876919,,-2.2918985,,-8.4407215,,-2.728608193,-4.622591214
3551000000,-6.4523797,,-1.5964847,,-2.2688277,,-8.4547491,,-2.736411535,-4.612534234
3552000000,-6.4765778,,-1.5942655,,-2.3032942,,-8.4572935,,-2.744260539,-4.602463373
3553000000,-6.4393277,,-1.5794896,,-2.280968,,-8.4814463,,-2.752155551,-4.592378663
3554000000,-6.4521565,,-1.5959713,,-2.339221,,-8.4939232,,-2.76009692,-4.582280137
3555000000,-6.4239039,,-1.6016227,,-2.2840793,,-8.4313011,,-2.768084997,-4.572167828
3556000000,-6.419817,,-1.6220753,,-2.3108406,,-8.4876499,,-2.776120138,-4.562041769
3557000000,-6.370616,,-1.5654634,,-2.3088715,,-8.4027452,,-2.784202702,-4.551901996
3558000000,-6.4021544,,-1.6204057,,-2.3217843,,-8.4569302,,-2.792333048,-4.541748545
3559000000,-6.4228997,,-1.6060877,,-2.3180821,,-8.4480076,,-2.800511543,-4.531581451
3560000000,-6.3954473,,-1.5881312,,-2.3227282,,-8.4474592,,-2.808738556,-4.521400752
3561000000,-6.363575,,-1.6139292,,-2.3407192,,-8.4409046,,-2.817014457,-4.511206487
3562000000,-6.4043121,,-1.5950717,,-2.3105898,,-8.4250021,,-2.825339622,-4.500998693
3563000000,-6.3535576,,-1.6123273,,-2.3278866,,-8.4051838,,-2.83371443,-4.49077741
3564000000,-6.3561249,,-1.6236655,,-2.3375628,,-8.3984327,,-2.842139263,-4.480542679
3565000000,-6.3487768,,-1.6321799,,-2.3510149,,-8.3940163,,-2.850614507,-4.470294542
3566000000,-6.3591814,,-1.6228923,,-2.3661008,,-8.4234495,,-2.859140551,-4.460033039
3567000000,-6.3301988,,-1.6321765,,-2.3258135,,-8.3918171,,-2.867717788,-4.449758215
3568000000,-6.3060479,,-1.6273535,,-2.3551853,,-8.3865175,,-2.876346615,-4.439470112
3569000000,-6.3411927,,-1.618715,,-2.3364985,,-8.3767328,,-2.885027433,-4.429168776
3570000000,-6.308527,,-1.6495157,,-2.3673632,,-8.3824682,,-2.893760646,-4.418854253
3571000000,-6.3293257,,-1.6406767,,-2.3735366,,-8.3669348,,-2.902546661,-4.408526588
3572000000,-6.3076186,,-1.6119965,,-2.3873034,,-8.406641,,-2.911385891,-4.39818583
3573000000,-6.2649431,,-1.6127917,,-2.3568776,,-8.3764639,,-2.920278751,-4.387832026
3574000000,-6.2682805,,-1.6318128,,-2.3714759,,-8.3683329,,-2.929225661,-4.377465225
3575000000,-6.2613182,,-1.6326659,,-2.3874109,,-8.3664904,,-2.938227045,-4.367085479
3576000000,-6.2593246,,-1.6422422,,-2.3592489,,-8.3712978,,-2.947283329,-4.356692837
3577000000,-6.236907,,-1.6182504,,-2.3675392,,-8.3264675,,-2.956394947,-4.346287353
3578000000,-6.2652159,,-1.6469877,,-2.3982313,,-8.361001,,-2.965562334,-4.335869079
3579000000,-6.2233868,,-1.6368949,,-2.3845634,,-8.3596535,,-2.974785929,-4.325438068
3580000000,-6.2466321,,-1.6801202,,-2.4061899,,-8.3771601,,-2.984066176,-4.314994377
3581000000,-6.2508087,,-1.6439286,,-2.4002736,,-8.3630247,,-2.993403525,-4.304538062
3582000000,-6.215023,,-1.6493142,,-2.3944073,,-8.2947855,,-3.002798428,-4.294069178
3583000000,-6.231235,,-1.6337932,,-2.4090919,,-8.320776,,-3.012251341,-4.283587785
3584000000,-6.2350531,,-1.6594341,,-2.4095719,,-8.3380938,,-3.021762726,-4.273093941
3585000000,-6.2130957,,-1.6579324,,-2.3932664,,-8.3039379,,-3.031333049,-4.262587707
3586000000,-6.1738381,,-1.6137369,,-2.4082208,,-8.3169498,,-3.04096278,-4.252069143
3587000000,-6.1879082,,-1.6262039,,-2.4186952,,-8.331562,,-3.050652394,-4.241538313
3588000000,-6.171885,,-1.6542013,,-2.4139442,,-8.3140039,,-3.06040237,-4.230995278
3589000000,-6.1280828,,-1.6406585,,-2.4456816,,-8.2914839,,-3.070213193,-4.220440105
3590000000,-6.1591573,,-1.6233447,,-2.4154651,,-8.2829456,,-3.08008535,-4.209872858
3591000000,-6.1341534,,-1.6596712,,-2.4272895,,-8.3032675,,-3.090019335,-4.199293605
3592000000,-6.1428008,,-1.6583611,,-2.4262867,,-8.2952242,,-3.100015646,-4.188702412
3593000000,-6.1051831,,-1.6503119,,-2.4420948,,-8.291337,,-3.110074787,-4.178099349
3594000000,-6.1136851,,-1.6342361,,-2.4360058,,-8.2816095,,-3.120197265,-4.167484486
3595000000,-6.1673927,,-1.7019616,,-2.4479072,,-8.3009596,,-3.130383592,-4.156857895
3596000000,-6.1107492,,-1.6880639,,-2.4555404,,-8.3001881,,-3.140634288,-4.146219647
3597000000,-6.1438265,,-1.6828781,,-2.4358828,,-8.2623062,,-3.150949874,-4.135569817
3598000000,-6.0922189,,-1.6772317,,-2.4764299,,-8.2671585,,-3.161330879,-4.12490848
3599000000,-6.078516,,-1.6567405,,-2.4808702,,-8.2553482,,-3.171777836,-4.114235711
3600000000,-6.067976,,-1.6674654,,-2.4837732,,-8.2691059,,-3.182291283,-4.103551587
3601000000,-6.066874,,-1.6930865,,-2.4734557,,-8.2618284,,-3.192871764,-4.092856189
3602000000,-6.0827379,,-1.6665078,,-2.4609296,,-8.2320061,,-3.203519827,-4.082149594
3603000000,-6.0302143,,-1.654968,,-2.4685316,,-8.240427,,-3.214236028,-4.071431886
3604000000,-6.0567021,,-1.7082232,,-2.4827807,,-8.2474689,,-3.225020927,-4.060703145
3605000000,-6.023665,,-1.6604304,,-2.4791965,,-8.2405519,,-3.235875088,-4.049963456
3606000000,-6.0082788,,-1.6574879,,-2.4978688,,-8.2096939,,-3.246799083,-4.039212903
3607000000,-6.0311427,,-1.6903015,,-2.4931817,,-8.219389,,-3.257793488,-4.028451574
3608000000,-6.0340734,,-1.7056301,,-2.5140011,,-8.2018557,,-3.268858886,-4.017679556
3609000000,-6.0275407,,-1.7046039,,-2.4920952,,-8.217288,,-3.279995866,-4.006896937
3610000000,-6.0375385,,-1.7203952,,-2.5078537,,-8.2408075,,-3.29120502,-3.996103809
3611000000,-5.9628859,,-1.6547804,,-2.4993458,,-8.1762724,,-3.30248695,-3.985300264
3612000000,-6.0107355,,-1.7068857,,-2.5183914,,-8.2204905,,-3.31384226,-3.974486394
3613000000,-5.9762387,,-1.6875876,,-2.4904153,,-8.1651859,,-3.325271564,-3.963662294
3614000000,-5.9715281,,-1.6628217,,-2.5138643,,-8.1787319,,-3.33677548,-3.952828061
3615000000,-5.983767,,-1.7331091,,-2.5322683,,-8.2093697,,-3.348354631,-3.941983791
3616000000,-5.9632139,,-1.6767644,,-2.5053122,,-8.1434565,,-3.360009648,-3.931129585
3617000000,-5.9437175,,-1.7037073,,-2.5189004,,-8.1555347,,-3.371741169,-3.920265542
3618000000,-5.9569645,,-1.7117708,,-2.5405931,,-8.1783133,,-3.383549837,-3.909391765
3619000000,-5.963695,,-1.7548441,,-2.5468092,,-8.1704397,,-3.395436302,-3.898508358
3620000000,-5.9487276,,-1.7119704,,-2.5483308,,-8.1486692,,-3.40740122,-3.887615424
3621000000,-5.8862681,,-1.6650816,,-2.5143142,,-8.0941105,,-3.419445255,-3.876713071
3622000000,-5.9220934,,-1.7026713,,-2.5528927,,-8.1326551,,-3.431569076,-3.865801407
3623000000,-5.8870091,,-1.7045578,,-2.5472009,,-8.1201982,,-3.44377336,-3.854880542
3624000000,-5.8879504,,-1.7043123,,-2.5701127,,-8.1473942,,-3.456058791,-3.843950586
3625000000,-5.9153934,,-1.7216588,,-2.543257,,-8.0940647,,-3.468426058,-3.833011654
3626000000,-5.8974152,,-1.7153201,,-2.5494869,,-8.1134892,,-3.480875861,-3.822063859
3627000000,-5.8746958,,-1.7441062,,-2.5789955,,-8.1512547,,-3.493408904,-3.811107318
3628000000,-5.8672605,,-1.7518375,,-2.5870795,,-8.1378632,,-3.506025897,-3.800142148
3629000000,-5.8405662,,-1.7032593,,-2.5475168,,-8.1123743,,-3.518727562,-3.78916847
3630000000,-5.8407435,,-1.7354946,,-2.5844815,,-8.1349659,,-3.531514624,-3.778186404
3631000000,-5.8407555,,-1.7306929,,-2.6255352,,-8.1049643,,-3.544387817,-3.767196073
3632000000,-5.8391829,,-1.7267838,,-2.5677216,,-8.0782719,,-3.557347884,-3.756197602
3633000000,-5.8504496,,-1.7478261,,-2.6137362,,-8.0956545,,-3.570395573,-3.745191117
3634000000,-5.8278475,,-1.7413372,,-2.6055839,,-8.0939903,,-3.583531642,-3.734176746
3635000000,-5.7875667,,-1.7302343,,-2.5808804,,-8.0788279,,-3.596756856,-3.72315462
3636000000,-5.8152804,,-1.7502316,,-2.6166134,,-8.0941048,,-3.610071987,-3.71212487
3637000000,-5.8289671,,-1.7597704,,-2.5452535,,-8.0458536,,-3.623477817,-3.701087629
3638000000,-5.7972822,,-1.7845613,,-2.6247375,,-8.0709763,,-3.636975134,-3.690043034
3639000000,-5.7855783,,-1.7414465,,-2.6075094,,-8.0411053,,-3.650564736,-3.67899122
3640000000,-5.8070855,,-1.7620839,,-2.6058741,,-8.0533991,,-3.664247428,-3.667932328
3641000000,-5.8045287,,-1.783632,,-2.6240511,,-8.0476561,,-3.678024025,-3.656866497
3642000000,-5.7709966,,-1.7577479,,-2.623935,,-8.0377502,,-3.691895348,-3.645793872
3643000000,-5.7593446,,-1.7350655,,-2.6345341,,-8.0216064,,-3.70586223,-3.634714597
3644000000,-5.7129421,,-1.6884857,,-2.6275795,,-8.0247755,,-3.71992551,-3.623628817
3645000000,-5.7226028,,-1.7120898,,-2.6229014,,-8.0294685,,-3.734086036,-3.612536683
3646000000,-5.6912193,,-1.7338194,,-2.6258299,,-7.9977574,,-3.748344668,-3.601438345
3647000000,-5.729403,,-1.7673932,,-2.6298497,,-8.0018892,,-3.76270227,-3.590333955
3648000000,-5.7319794,,-1.7743249,,-2.6449873,,-8.016571,,-3.777159721,-3.579223668
3649000000,-5.729043,,-1.7411213,,-2.6451643,,-7.9895043,,-3.791717903,-3.568107641
3650000000,-5.6784186,,-1.7719492,,-2.6463366,,-7.9858279,,-3.806377713,-3.556986032
3651000000,-5.7018557,,-1.8068143,,-2.6789131,,-8.0033121,,-3.821140055,-3.545859002
3652000000,-5.6848264,,-1.7950407,,-2.6502597,,-7.9883561,,-3.836005842,-3.534726714
3653000000,-5.6924572,,-1.790238,,-2.6606228,,-7.9785571,,-3.850975998,-3.523589334
3654000000,-5.6873541,,-1.8052262,,-2.6775997,,-7.9933734,,-3.866051456,-3.512447027
3655000000,-5.6779318,,-1.7637432,,-2.6799166,,-7.9605904,,-3.881233161,-3.501299964
3656000000,-5.658412,,-1.7792189,,-2.6771884,,-7.9762959,,-3.896522064,-3.490148315
3657000000,-5.6681905,,-1.7565515,,-2.6674125,,-7.9382372,,-3.911919131,-3.478992255
3658000000,-5.6169262,,-1.7999271,,-2.6720688,,-7.9452748,,-3.927425336,-3.467831959
3659000000,-5.6534925,,-1.7938313,,-2.6811483,,-7.9725981,,-3.943041662,-3.456667605
3660000000,-5.6303878,,-1.7579676,,-2.6654325,,-7.9278927,,-3.958769107,-3.445499374
3661000000,-5.6327786,,-1.783114,,-2.7113073,,-7.9504671,,-3.974608675,-3.434327448
3662000000,-5.6280336,,-1.7760377,,-2.7240074,,-7.9654126,,-3.990561384,-3.423152012
3663000000,-5.628263,,-1.7709514,,-2.7127347,,-7.9471097,,-4.006628262,-3.411973253
3664000000,-5.6025796,,-1.7982924,,-2.7239575,,-7.9145017,,-4.022810348,-3.40079136
3665000000,-5.6144552,,-1.7931445,,-2.6958015,,-7.924871,,-4.039108693,-3.389606525
3666000000,-5.6091094,,-1.8279568,,-2.7287159,,-7.9510622,,-4.055524359,-3.378418943
3667000000,-5.5828366,,-1.7832749,,-2.6731341,,-7.8884606,,-4.07205842,-3.36722881
3668000000,-5.6033616,,-1.8178214,,-2.6954284,,-7.8725696,,-4.088711962,-3.356036325
3669000000,-5.5471959,,-1.7953825,,-2.7398612,,-7.9111648,,-4.105486081,-3.344841689
3670000000,-5.5676136,,-1.831279,,-2.7286217,,-7.8579745,,-4.122381887,-3.333645106
3671000000,-5.5659308,,-1.8106871,,-2.7250102,,-7.8774505,,-4.139400502,-3.322446783
3672000000,-5.5539618,,-1.814213,,-2.7451649,,-7.8682303,,-4.156543061,-3.311246929
3673000000,-5.5473967,,-1.8121378,,-2.6937597,,-7.8149543,,-4.17381071,-3.300045753
3674000000,-5.5418205,,-1.8260539,,-2.7243207,,-7.8670988,,-4.191204607,-3.288843471
3675000000,-5.5691929,,-1.8448511,,-2.7299731,,-7.877141,,-4.208725927,-3.277640299
3676000000,-5.522079,,-1.8329376,,-2.7450943,,-7.8470421,,-4.226375853,-3.266436456
3677000000,-5.5184822,,-1.8393555,,-2.7205675,,-7.844892,,-4.244155585,-3.255232163
3678000000,-5.5163736,,-1.8652303,,-2.7788703,,-7.8551373,,-4.262066334,-3.244027645
3679000000,-5.5138969,,-1.8546878,,-2.757128,,-7.8224154,,-4.280109326,-3.232823128
3680000000,-5.4918351,,-1.8436222,,-2.7668788,,-7.8348217,,-4.298285801,-3.221618842
3681000000,-5.5283666,,-1.8972766,,-2.7809725,,-7.84692,,-4.31659701,-3.210415018
