x,y1
2856000000,-38.587521
2857000000,-38.587589
2858000000,-38.603271
2859000000,-38.662235
2860000000,-38.62674
2861000000,-38.724148
2862000000,-38.670078
2863000000,-38.691444
2864000000,-38.666267
2865000000,-38.739555
2866000000,-38.725693
2867000000,-38.816292
2868000000,-38.770813
2869000000,-38.714733
2870000000,-38.66806
2871000000,-38.736763
2872000000,-38.882942
2873000000,-38.855804
2874000000,-38.833763
2875000000,-38.821922
2876000000,-38.916122
2877000000,-38.89912
2878000000,-38.892673
2879000000,-38.94883
2880000000,-38.886097
2881000000,-38.875233
2882000000,-38.995811
2883000000,-39.022232
2884000000,-39.081802
2885000000,-39.082363
2886000000,-39.072662
2887000000,-39.049046
2888000000,-39.016335
2889000000,-38.989449
2890000000,-39.101505
2891000000,-39.094971
2892000000,-39.1283
2893000000,-39.28352
2894000000,-39.244965
2895000000,-39.242149
2896000000,-39.286583
2897000000,-39.194492
2898000000,-39.243366
2899000000,-39.243603
2900000000,-39.314133
2901000000,-39.346645
2902000000,-39.292007
2903000000,-39.334751
2904000000,-39.378666
2905000000,-39.386383
2906000000,-39.383572
2907000000,-39.36858
2908000000,-39.444992
2909000000,-39.430294
2910000000,-39.471329
2911000000,-39.449467
2912000000,-39.427795
2913000000,-39.588932
2914000000,-39.516006
2915000000,-39.480865
2916000000,-39.525032
2917000000,-39.60635
2918000000,-39.629387
2919000000,-39.577534
2920000000,-39.5509
2921000000,-39.638229
2922000000,-39.609741
2923000000,-39.69672
2924000000,-39.57378
2925000000,-39.731865
2926000000,-39.776398
2927000000,-39.733578
2928000000,-39.756535
2929000000,-39.810146
2930000000,-39.835724
2931000000,-39.8545
2932000000,-39.81934
2933000000,-39.838364
2934000000,-39.845028
2935000000,-39.888245
2936000000,-39.971718
2937000000,-39.936646
2938000000,-39.995892
2939000000,-40.00145
2940000000,-39.944431
2941000000,-39.976688
2942000000,-39.999294
2943000000,-40.014347
2944000000,-40.025444
2945000000,-40.008625
2946000000,-40.085609
2947000000,-40.100506
2948000000,-40.121727
2949000000,-40.171661
2950000000,-40.154438
2951000000,-40.190712
2952000000,-40.163548
2953000000,-40.223015
2954000000,-40.171112
2955000000,-40.151264
2956000000,-40.265381
2957000000,-40.293049
2958000000,-40.370708
2959000000,-40.301426
2960000000,-40.343548
2961000000,-40.354515
2962000000,-40.361542
2963000000,-40.368954
2964000000,-40.279285
2965000000,-40.3699
2966000000,-40.349445
2967000000,-40.459564
2968000000,-40.39045
2969000000,-40.470505
2970000000,-40.431458
2971000000,-40.425907
2972000000,-40.482811
2973000000,-40.550949
2974000000,-40.539654
2975000000,-40.579205
2976000000,-40.437759
2977000000,-40.470116
2978000000,-40.574543
2979000000,-40.585747
2980000000,-40.586441
2981000000,-40.598053
2982000000,-40.684914
2983000000,-40.642036
2984000000,-40.668335
2985000000,-40.601341
2986000000,-40.614445
2987000000,-40.624352
2988000000,-40.66264
2989000000,-40.641193
2990000000,-40.723106
2991000000,-40.690689
2992000000,-40.678062
2993000000,-40.775345
2994000000,-40.739014
2995000000,-40.797855
2996000000,-40.661148
2997000000,-40.759163
2998000000,-40.699078
2999000000,-40.839909
3000000000,-40.838772
3001000000,-40.838936
3002000000,-40.73011
3003000000,-40.813114
3004000000,-40.870075
3005000000,-40.874084
3006000000,-40.845169
3007000000,-40.839951
3008000000,-40.956608
3009000000,-40.980629
3010000000,-40.950035
3011000000,-41.002556
3012000000,-40.969379
3013000000,-40.96838
3014000000,-40.879604
3015000000,-40.996613
3016000000,-40.958065
3017000000,-41.032043
3018000000,-41.057877
3019000000,-41.023472
3020000000,-41.034187
3021000000,-41.096539
3022000000,-41.109344
3023000000,-41.0839
3024000000,-41.10347
3025000000,-41.119862
3026000000,-41.112072
3027000000,-41.123638
