Freq(Hz),S11 (dB)_copper strip,S11 (dB)_HFSS,S11 (dB)_milled, S11(dB)_z0lver
2425000000,-3.1006038,-29.55914109,-0.55636054,-6.776224536
2426000000,-3.1085861,-29.47243138,-0.56688726,-6.735596393
2427000000,-3.1039078,-29.24382389,-0.56316823,-6.698617853
2428000000,-3.0379415,-28.89660866,-0.54323101,-6.66535594
2429000000,-3.0741427,-28.45984686,-0.55256665,-6.635841238
2430000000,-3.062258,-27.96235065,-0.54519022,-6.610020186
2431000000,-3.0773268,-27.42888009,-0.56547487,-6.587971568
2432000000,-3.1165302,-26.8787123,-0.5746628,-6.569720055
2433000000,-3.1053896,-26.32580061,-0.52779162,-6.555310411
2434000000,-3.0997634,-25.77966572,-0.56631106,-6.544796047
2435000000,-3.1151471,-25.24645026,-0.5452264,-6.538251813
2436000000,-3.0641096,-24.72986295,-0.54757947,-6.535731797
2437000000,-3.0775912,-24.23192522,-0.53251809,-6.537301719
2438000000,-3.0774331,-23.7535228,-0.58155304,-6.543126333
2439000000,-3.098191,-23.29479708,-0.54408365,-6.553289987
2440000000,-3.1169057,-22.85541568,-0.54631537,-6.567841558
2441000000,-3.0607374,-22.43475624,-0.53653002,-6.586993704
2442000000,-3.1140497,-22.0320295,-0.58676171,-6.610851376
2443000000,-3.0688901,-21.64636079,-0.52027512,-6.639610335
2444000000,-3.0768993,-21.27684302,-0.5415864,-6.673444097
2445000000,-3.068917,-20.92257063,-0.51946068,-6.712552175
2446000000,-3.0894701,-20.58266067,-0.55162227,-6.757186008
2447000000,-3.1070659,-20.25626523,-0.50619018,-6.807526354
2448000000,-3.0699031,-19.9425783,-0.54856128,-6.863824553
2449000000,-3.0575252,-19.64083877,-0.49613324,-6.926485332
2450000000,-3.0910168,-19.35033117,-0.55906278,-6.995705569
2451000000,-3.0920858,-19.07038473,-0.53256589,-7.071899461
2452000000,-3.0707457,-18.80037165,-0.47783288,-7.155432903
2453000000,-3.0635877,-18.53970473,-0.51435363,-7.246658545
2454000000,-3.0555177,-18.28783487,-0.48776352,-7.346115817
2455000000,-3.1220524,-18.04424834,-0.53373444,-7.454231292
2456000000,-3.1086769,-17.80846418,-0.48008281,-7.571498803
2457000000,-3.0551791,-17.58003163,-0.45774192,-7.698603043
2458000000,-3.0957069,-17.35852773,-0.48144737,-7.836090235
2459000000,-3.1008327,-17.14355502,-0.52026272,-7.984610335
2460000000,-3.0843582,-16.93473949,-0.46783614,-8.144864955
2461000000,-3.0659902,-16.73172862,-0.44184357,-8.317703751
2462000000,-3.105083,-16.5341896,-0.51340556,-8.503920306
2463000000,-3.1181407,-16.34180773,-0.49347168,-8.70426354
2464000000,-3.1363504,-16.15428495,-0.53035921,-8.919775617
2465000000,-3.082139,-15.9713385,-0.46916914,-9.151232967
2466000000,-3.1047499,-15.79269974,-0.49506778,-9.399459963
2467000000,-3.1222415,-15.61811303,-0.48656511,-9.665610877
2468000000,-3.1235623,-15.44733478,-0.49912789,-9.950125892
2469000000,-3.1362188,-15.28013261,-0.46199644,-10.2536883
2470000000,-3.129267,-15.1162845,-0.45871836,-10.57657046
2471000000,-3.1288998,-14.95557817,-0.45656216,-10.91836759
2472000000,-3.139549,-14.79781044,-0.47615889,-11.27839485
2473000000,-3.1394799,-14.64278669,-0.47306249,-11.65447509
2474000000,-3.1324,-14.49032043,-0.49594089,-12.04299551
2475000000,-3.1500282,-14.34023283,-0.46760294,-12.43867261
2476000000,-3.1479316,-14.19235244,-0.46121734,-12.83294351
2477000000,-3.146503,-14.04651487,-0.4633716,-13.2141353
2478000000,-3.1628401,-13.90256251,-0.45532325,-13.566084
2479000000,-3.1888461,-13.76034441,-0.48883796,-13.86881639
2480000000,-3.1810341,-13.61971603,-0.45556292,-14.09890412
2481000000,-3.1934032,-13.4805392,-0.46323484,-14.23262055
2482000000,-3.1880322,-13.34268195,-0.45657268,-14.24810105
2483000000,-3.2082741,-13.20601851,-0.46263799,-14.13196621
2484000000,-3.2238145,-13.07042923,-0.49986589,-13.8813211
2485000000,-3.1827161,-12.93580061,-0.47288981,-13.50595752
2486000000,-3.2488172,-12.80202524,-0.48555166,-13.02456966
2487000000,-3.2256644,-12.66900188,-0.46179643,-12.46225134
2488000000,-3.2113101,-12.53663544,-0.43873146,-11.84416826
2489000000,-3.1959689,-12.40483702,-0.44375485,-11.19397721
2490000000,-3.237884,-12.27352399,-0.43052152,-10.530834
2491000000,-3.2339392,-12.14261998,-0.41752186,-9.870311954
2492000000,-3.2961414,-12.01205493,-0.44952658,-9.223225334
2493000000,-3.2586255,-11.88176511,-0.45204321,-8.597513026
2494000000,-3.2908609,-11.75169318,-0.39061794,-7.99812193
2495000000,-3.2608612,-11.62178815,-0.4418166,-7.428541923
2496000000,-3.2685785,-11.4920054,-0.42149258,-6.890414695
2497000000,-3.3194966,-11.36230664,-0.41864678,-6.38432461
2498000000,-3.3269165,-11.23265991,-0.42153999,-5.910317708
2499000000,-3.343873,-11.10303946,-0.43960264,-5.467712649
2500000000,-3.3508453,-10.97342574,-0.40476409,-5.055699712
2501000000,-3.3353219,-10.8438052,-0.41967288,-4.672912466
2502000000,-3.349143,-10.71417028,-0.4509832,-4.317942671
2503000000,-3.3544369,-10.58451916,-0.42054597,-3.989414561
2504000000,-3.4184558,-10.45485565,-0.44067132,-3.685759986
2505000000,-3.4085522,-10.32518894,-0.45035002,-3.405338639
2506000000,-3.3823445,-10.19553345,-0.39575669,-3.14687367
2507000000,-3.4143403,-10.06590852,-0.45483398,-2.908582372
2508000000,-3.443912,-9.936338222,-0.40480578,-2.689107273
2509000000,-3.4823825,-9.806851018,-0.45059562,-2.487154357
2510000000,-3.4710596,-9.677479515,-0.43126115,-2.301263291
2511000000,-3.4903028,-9.54826014,-0.43055788,-2.130300239
2512000000,-3.5364785,-9.419232825,-0.43976933,-1.973084269
2513000000,-3.5547254,-9.290440683,-0.45998877,-1.828432096
2514000000,-3.5425446,-9.161929672,-0.44127816,-1.695355763
2515000000,-3.5594473,-9.033748258,-0.44327372,-1.573000272
2516000000,-3.5549803,-8.905947073,-0.42539987,-1.460373464
2517000000,-3.5972223,-8.778578574,-0.42337316,-1.356695668
2518000000,-3.6156411,-8.651696709,-0.44088224,-1.26123509
2519000000,-3.6108313,-8.525356577,-0.41222104,-1.173333899
2520000000,-3.6316967,-8.399614107,-0.41588211,-1.09228274
2521000000,-3.6382914,-8.274525736,-0.41642535,-1.01756988
2522000000,-3.6714666,-8.150148103,-0.40440899,-0.94865062
2523000000,-3.7014384,-8.026537752,-0.42476606,-0.885032556
2524000000,-3.7000895,-7.903750849,-0.41078141,-0.826262577
2525000000,-3.7155097,-7.781842916,-0.37438491,-0.771962401
2526000000,-3.7577369,-7.660868576,-0.42599773,-0.721737842
2527000000,-3.7891119,-7.54088132,-0.40058482,-0.67525435
2528000000,-3.8110652,-7.421933285,-0.42054874,-0.632244588
2529000000,-3.8480182,-7.304075054,-0.39066789,-0.592389696
2530000000,-3.8803778,-7.187355476,-0.44187331,-0.555416517
2531000000,-3.8955233,-7.071821496,-0.42240712,-0.521128615
2532000000,-3.8732636,-6.957518012,-0.40837052,-0.489309871
2533000000,-3.9520564,-6.844487744,-0.44344398,-0.459738684
2534000000,-3.9674108,-6.732771124,-0.40979335,-0.432246709
2535000000,-4.0022583,-6.622406203,-0.41901559,-0.406681121
2536000000,-3.9959459,-6.513428571,-0.41867551,-0.382876874
2537000000,-4.0429664,-6.405871303,-0.39893258,-0.360701067
2538000000,-4.0209384,-6.299764906,-0.34857675,-0.340037563
2539000000,-4.0615835,-6.195137299,-0.422708,-0.320774316
2540000000,-4.129046,-6.092013788,-0.40385175,-0.302788441
2541000000,-4.127604,-5.990417071,-0.40244994,-0.286001362
2542000000,-4.1709037,-5.890367246,-0.43705228,-0.270296261
2543000000,-4.2040095,-5.791881834,-0.39602959,-0.255635071
2544000000,-4.2226295,-5.694975811,-0.38562497,-0.241914929
2545000000,-4.2857385,-5.599661653,-0.42384911,-0.229062471
2546000000,-4.3190994,-5.505949387,-0.37942681,-0.217032957
2547000000,-4.3846388,-5.413846651,-0.41232678,-0.205760164
2548000000,-4.3525772,-5.323358762,-0.38655362,-0.195175908
2549000000,-4.4170947,-5.234488789,-0.40529978,-0.18525616
2550000000,-4.4567852,-5.147237635,-0.40718889,-0.175946784
2551000000,-4.4575171,-5.061604117,-0.41455463,-0.167196387
2552000000,-4.5082359,-4.977585057,-0.39186129,-0.158981708
2553000000,-4.555469,-4.895175374,-0.38868594,-0.151245156
2554000000,-4.6138,-4.814368174,-0.41181505,-0.143978371
2555000000,-4.6582956,-4.735154848,-0.41507336,-0.137127763
2556000000,-4.6543961,-4.657525169,-0.39004949,-0.130685233
2557000000,-4.7362099,-4.581467388,-0.40936071,-0.124608957
2558000000,-4.7409735,-4.50696833,-0.36216009,-0.118884396
2559000000,-4.793056,-4.434013496,-0.38268548,-0.113484424
2560000000,-4.8231993,-4.362587152,-0.34419954,-0.108391043
2561000000,-4.9217796,-4.292672429,-0.41145805,-0.103576685
2562000000,-4.9683166,-4.224251411,-0.41314709,-0.099039142
2563000000,-4.9990149,-4.157305232,-0.40943852,-0.094739529
2564000000,-5.0328755,-4.091814157,-0.35839346,-0.09068596
2565000000,-5.0884719,-4.027757675,-0.40616098,-0.086845068
2566000000,-5.1306405,-3.965114575,-0.39577097,-0.083214807
2567000000,-5.2096691,-3.903863034,-0.40021062,-0.079776321
2568000000,-5.2368302,-3.843980685,-0.38622302,-0.07652701
2569000000,-5.3121009,-3.785444698,-0.38876122,-0.073437271
2570000000,-5.346282,-3.728231848,-0.39271122,-0.070518959
2571000000,-5.4260669,-3.672318579,-0.38156861,-0.067746721
2572000000,-5.4656863,-3.617681073,-0.34611207,-0.065113237
2573000000,-5.5530219,-3.564295306,-0.35339823,-0.062618997
2574000000,-5.6523042,-3.512137105,-0.41169581,-0.060254902
2575000000,-5.6841087,-3.461182203,-0.3676706,-0.058005273
2576000000,-5.7409391,-3.411406288,-0.35804605,-0.055871231
2577000000,-5.8388295,-3.36278505,-0.40427604,-0.053826935
2578000000,-5.9029536,-3.315294223,-0.40011021,-0.051897493
2579000000,-5.9599385,-3.268909629,-0.38798758,-0.050064268
2580000000,-5.9854245,-3.22360721,-0.35543695,-0.048316428
2581000000,-6.095428,-3.179363066,-0.34045789,-0.046655125
2582000000,-6.1776032,-3.136153485,-0.36168674,-0.045069539
2583000000,-6.2921467,-3.093954973,-0.40040436,-0.043559634
2584000000,-6.3341513,-3.052744279,-0.34094,-0.042121783
2585000000,-6.435699,-3.012498418,-0.35319695,-0.040746382
2586000000,-6.5335131,-2.973194694,-0.35215157,-0.039442977
2587000000,-6.6294703,-2.934810716,-0.36567083,-0.038195386
2588000000,-6.7096033,-2.897324421,-0.37544534,-0.037001794
2589000000,-6.7890935,-2.860714081,-0.37688303,-0.035869958
2590000000,-6.8777103,-2.824958319,-0.3403514,-0.034784305
2591000000,-6.9612513,-2.790036125,-0.34765446,-0.033746615
2592000000,-7.074482,-2.755926856,-0.35827139,-0.032760461
2593000000,-7.1867223,-2.722610253,-0.35631356,-0.031809084
2594000000,-7.2984838,-2.69006644,-0.3440049,-0.030899651
2595000000,-7.4176831,-2.658275935,-0.37459496,-0.030036931
2596000000,-7.5377202,-2.62721965,-0.33913749,-0.029208958
2597000000,-7.6774187,-2.596878894,-0.37404659,-0.028418113
2598000000,-7.7624869,-2.567235377,-0.34562442,-0.027660204
2599000000,-7.9066343,-2.538271207,-0.37364209,-0.026928649
2600000000,-8.046771,-2.509968892,-0.37648582,-0.026229418
2601000000,-8.1548862,-2.48231134,-0.36178756,-0.025565494
2602000000,-8.3085604,-2.455281854,-0.40920806,-0.024926709
2603000000,-8.4060917,-2.428864129,-0.3400411,-0.024310671
2604000000,-8.5979223,-2.403042252,-0.37554988,-0.023719763
2605000000,-8.7434721,-2.377800698,-0.37437028,-0.023153983
2606000000,-8.8880043,-2.353124322,-0.32628572,-0.022609143
2607000000,-9.0783119,-2.328998358,-0.35190189,-0.02209002
2608000000,-9.2264633,-2.305408412,-0.33760518,-0.021590636
2609000000,-9.3959389,-2.282340456,-0.33288908,-0.021108001
2610000000,-9.5912247,-2.259780824,-0.38225195,-0.020644502
2611000000,-9.7453079,-2.237716206,-0.32543007,-0.020198943
2612000000,-9.9817333,-2.216133641,-0.34950492,-0.019768931
2613000000,-10.181231,-2.195020507,-0.37301353,-0.019360437
2614000000,-10.366444,-2.174364523,-0.35408133,-0.018963305
2615000000,-10.564679,-2.154153733,-0.34285381,-0.018579925
2616000000,-10.740528,-2.134376505,-0.33069196,-0.018209695
2617000000,-11.028166,-2.115021523,-0.33552065,-0.017855602
2618000000,-11.25501,-2.096077778,-0.35120589,-0.017518239
2619000000,-11.510523,-2.077534565,-0.40024823,-0.017185665
2620000000,-11.749415,-2.05938147,-0.36318591,-0.016865043
2621000000,-12.008302,-2.041608371,-0.35323295,-0.016561745
2622000000,-12.270961,-2.024205423,-0.34659794,-0.01627159
2623000000,-12.569657,-2.007163057,-0.34566802,-0.01598622
2624000000,-12.853716,-1.99047197,-0.33608413,-0.015708619
2625000000,-13.171654,-1.97412312,-0.35537758,-0.015445353
2626000000,-13.486664,-1.95810772,-0.35986066,-0.015185675
2627000000,-13.831187,-1.942417226,-0.35152519,-0.014936749
2628000000,-14.192061,-1.92704334,-0.3515749,-0.014701558
2629000000,-14.550029,-1.911977992,-0.37157214,-0.014465776
2630000000,-14.902009,-1.897213346,-0.33272997,-0.014244325
2631000000,-15.292328,-1.882741783,-0.34279624,-0.014025267
2632000000,-15.726572,-1.868555902,-0.35525697,-0.013820538
2633000000,-16.149065,-1.85464851,-0.35993645,-0.013613426
2634000000,-16.554537,-1.841012618,-0.33506966,-0.013415868
2635000000,-17.017378,-1.827641438,-0.35143301,-0.01322846
2636000000,-17.436811,-1.81452837,-0.35369986,-0.013048217
2637000000,-17.894367,-1.801667003,-0.33471939,-0.0128638
2638000000,-18.323015,-1.789051108,-0.33707142,-0.012689532
2639000000,-18.80043,-1.776674632,-0.32844144,-0.012524219
2640000000,-19.220896,-1.764531693,-0.35769489,-0.012360102
2641000000,-19.612616,-1.752616575,-0.35952511,-0.012198972
2642000000,-19.893839,-1.740923724,-0.38752684,-0.012050376
2643000000,-20.128923,-1.729447743,-0.35750693,-0.01190238
2644000000,-20.345856,-1.718183386,-0.32615241,-0.011757369
2645000000,-20.424187,-1.707125555,-0.36023575,-0.011615941
2646000000,-20.355078,-1.696269297,-0.35672992,-0.011476305
2647000000,-20.266983,-1.685609795,-0.32033291,-0.011342041
2648000000,-20.053713,-1.675142369,-0.3376219,-0.01121852
2649000000,-19.776045,-1.664862469,-0.35225362,-0.01108963
2650000000,-19.338078,-1.654765673,-0.3182134,-0.010966709
2651000000,-18.954964,-1.644847681,-0.35156292,-0.010846773
2652000000,-18.497726,-1.635104314,-0.3542695,-0.010733999
2653000000,-17.996868,-1.625531506,-0.366162,-0.010619436
2654000000,-17.491287,-1.616125307,-0.33169949,-0.010510244
2655000000,-16.99839,-1.606881874,-0.30995378,-0.010401053
2656000000,-16.541361,-1.597797471,-0.36439133,-0.010295444
2657000000,-16.058565,-1.588868462,-0.36049217,-0.010195802
2658000000,-15.595588,-1.580091315,-0.34777868,-0.010097355
2659000000,-15.121036,-1.571462591,-0.32471898,-0.010000698
2660000000,-14.674741,-1.562978945,-0.33529159,-0.009907622
2661000000,-14.200055,-1.554637125,-0.3578169,-0.009815144
2662000000,-13.755206,-1.546433966,-0.31378093,-0.009729229
2663000000,-13.408956,-1.538366388,-0.35493523,-0.009637946
2664000000,-13.000977,-1.530431395,-0.33607838,-0.009552033
2665000000,-12.659551,-1.522626069,-0.3414652,-0.009472086
2666000000,-12.298674,-1.514947574,-0.36844376,-0.009390351
2667000000,-11.94506,-1.507393148,-0.3467429,-0.009309213
2668000000,-11.62972,-1.4999601,-0.34022149,-0.009235235
2669000000,-11.293459,-1.492645814,-0.35224834,-0.009156484
2670000000,-10.9605,-1.485447742,-0.37144494,-0.0090837
2671000000,-10.706485,-1.478363402,-0.3642033,-0.009012706
2672000000,-10.38235,-1.471390379,-0.3735157,-0.00893873
2673000000,-10.109247,-1.464526319,-0.34694177,-0.008870124
2674000000,-9.8464355,-1.457768932,-0.3557651,-0.008805694
2675000000,-9.5795603,-1.451115985,-0.33562395,-0.008734702
2676000000,-9.3051958,-1.444565304,-0.32960606,-0.008673256
2677000000,-9.0948353,-1.438114772,-0.3704876,-0.00861002
2678000000,-8.7976284,-1.431762325,-0.34351721,-0.008547382
2679000000,-8.6119223,-1.425505952,-0.35489812,-0.00848355
2680000000,-8.4183722,-1.419343694,-0.35140291,-0.008423895
2681000000,-8.1740856,-1.413273642,-0.35076854,-0.008367223
2682000000,-7.9387474,-1.407293934,-0.32242328,-0.008308166
2683000000,-7.7629414,-1.401402756,-0.33617139,-0.008251494
2684000000,-7.5629473,-1.39559834,-0.3704668,-0.008196613
2685000000,-7.4092894,-1.389878961,-0.3671988,-0.008139346
2686000000,-7.2540812,-1.384242938,-0.36657602,-0.008087447
2687000000,-7.0036364,-1.378688633,-0.31903067,-0.00803555
2688000000,-6.8832364,-1.373214445,-0.35200632,-0.007984249
2689000000,-6.6378679,-1.367818817,-0.31954205,-0.007935334
2690000000,-6.5375943,-1.362500226,-0.34127063,-0.007885823
2691000000,-6.3799214,-1.357257189,-0.38291726,-0.007836909
2692000000,-6.2088671,-1.352088259,-0.32872853,-0.007786205
2693000000,-6.0772619,-1.346992022,-0.33403301,-0.00774087
2694000000,-5.9077473,-1.341967101,-0.33722678,-0.007694343
2695000000,-5.7725019,-1.337012151,-0.31477731,-0.007647219
2696000000,-5.6596694,-1.332125859,-0.3419196,-0.007606657
2697000000,-5.4965611,-1.327306943,-0.35628086,-0.007563113
2698000000,-5.3960385,-1.322554152,-0.36261967,-0.007521358
2699000000,-5.2666421,-1.317866266,-0.35716665,-0.007477217
2700000000,-5.1165237,-1.313242092,-0.32683367,-0.007433673
2701000000,-5.0131874,-1.308680466,-0.34698325,-0.007396095
2702000000,-4.911242,-1.30418025,-0.32811555,-0.007354937
2703000000,-4.7744617,-1.299740334,-0.35439244,-0.007314376
2704000000,-4.7008634,-1.295359634,-0.36417326,-0.007275605
2705000000,-4.5735664,-1.29103709,-0.35222074,-0.007238623
2706000000,-4.4549403,-1.286771667,-0.32802716,-0.007202238
2707000000,-4.3592691,-1.282562354,-0.34853807,-0.00716466
2708000000,-4.2537808,-1.278408161,-0.34099695,-0.007128275
2709000000,-4.1247358,-1.274308124,-0.31612638,-0.007090101
2710000000,-4.0888052,-1.270261299,-0.34372863,-0.007051927
2711000000,-3.9708889,-1.266266764,-0.3611944,-0.007018525
2712000000,-3.914072,-1.262323616,-0.37075526,-0.006988106
2713000000,-3.8046834,-1.258430974,-0.38792548,-0.006954107
2714000000,-3.7720788,-1.254587976,-0.36994582,-0.006921302
2715000000,-3.6968157,-1.250793781,-0.36711577,-0.006886111
2716000000,-3.5967798,-1.247047563,-0.36151621,-0.006854499
2717000000,-3.5197282,-1.243348517,-0.36201012,-0.006822887
2718000000,-3.4285903,-1.239695855,-0.34671363,-0.006791275
2719000000,-3.3791456,-1.236088806,-0.35016218,-0.006759663
2720000000,-3.3183439,-1.232526617,-0.34365734,-0.006728647
2721000000,-3.2261562,-1.229008548,-0.35346377,-0.006698825
2722000000,-3.1689875,-1.22553388,-0.36578155,-0.006671389
2723000000,-3.1121073,-1.222101905,-0.35675946,-0.00664097
2724000000,-3.0520201,-1.218711933,-0.34695953,-0.006612937
2725000000,-2.9562845,-1.215363287,-0.36792782,-0.006583712
2726000000,-2.8838415,-1.212055305,-0.35194418,-0.006558661
2727000000,-2.885957,-1.208787341,-0.33491689,-0.006527647
2728000000,-2.8142004,-1.205558759,-0.37385038,-0.006497825
2729000000,-2.7675474,-1.202368938,-0.37133184,-0.006476353
2730000000,-2.71433,-1.199217272,-0.40011522,-0.006444742
2731000000,-2.6317556,-1.196103165,-0.34714693,-0.006421482
2732000000,-2.5829761,-1.193026034,-0.35007769,-0.006394046
2733000000,-2.5387337,-1.189985308,-0.38170856,-0.006365417
2734000000,-2.4995034,-1.18698043,-0.36467367,-0.006342753
2735000000,-2.4347558,-1.184010851,-0.37168562,-0.006315914
2736000000,-2.3889475,-1.181076035,-0.3777096,-0.006292654
2737000000,-2.3415742,-1.178175457,-0.34794647,-0.0062682
2738000000,-2.3378589,-1.175308602,-0.37276509,-0.00624494
2739000000,-2.2495134,-1.172474967,-0.38112277,-0.006219891
2740000000,-2.216512,-1.169674057,-0.36616743,-0.006197823
2741000000,-2.1140311,-1.166905389,-0.35918543,-0.006172774
2742000000,-2.1206918,-1.164168487,-0.34435067,-0.006152496
2743000000,-2.0931337,-1.161462888,-0.37651369,-0.006127446
2744000000,-2.0669425,-1.158788136,-0.40651605,-0.006104783
2745000000,-2.0047438,-1.156143783,-0.34179071,-0.006082119
2746000000,-2.0256569,-1.153529392,-0.34634215,-0.006059456
2747000000,-1.9550263,-1.150944535,-0.36884034,-0.006039774
2748000000,-1.8970922,-1.148388789,-0.39937401,-0.006019496
2749000000,-1.8732307,-1.145861744,-0.35814431,-0.005996833
2750000000,-1.8274524,-1.143362993,-0.37855393,-0.005977748
2751000000,-1.7776339,-1.140892141,-0.37628618,-0.005956278
2752000000,-1.7558694,-1.138448798,-0.3772808,-0.005933614
2753000000,-1.7255048,-1.136032583,-0.36887738,-0.005915722
