Freq [GHz],"dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
3.554,-2.413010841,-6.392414109,-5.365605181,-2.052889909
3.555,-2.415847398,-6.385615352,-5.360831988,-2.055454264
3.556,-2.418692145,-6.378823199,-5.356053896,-2.058021748
3.557,-2.421545115,-6.37203765,-5.351270901,-2.060592361
3.558,-2.424406341,-6.365258702,-5.346482998,-2.063166103
3.559,-2.427275858,-6.358486354,-5.341690183,-2.065742976
3.56,-2.4301537,-6.351720605,-5.336892451,-2.068322979
3.561,-2.4330399,-6.344961452,-5.332089797,-2.070906114
3.562,-2.435934493,-6.338208894,-5.327282217,-2.07349238
3.563,-2.438837513,-6.33146293,-5.322469707,-2.076081778
3.564,-2.441748995,-6.324723557,-5.317652262,-2.078674308
3.565,-2.444668974,-6.317990774,-5.312829878,-2.081269971
3.566,-2.447597485,-6.311264579,-5.308002549,-2.083868768
3.567,-2.450534563,-6.304544971,-5.303170273,-2.086470698
3.568,-2.453480243,-6.297831947,-5.298333044,-2.089075762
3.569,-2.456434561,-6.291125507,-5.293490857,-2.091683961
3.57,-2.459397553,-6.284425647,-5.288643709,-2.094295295
3.571,-2.462369254,-6.277732367,-5.283791596,-2.096909764
3.572,-2.465349701,-6.271045665,-5.278934512,-2.099527368
3.573,-2.468338931,-6.264365539,-5.274072453,-2.102148108
3.574,-2.471336978,-6.257691986,-5.269205416,-2.104771985
3.575,-2.474343882,-6.251025006,-5.264333395,-2.107398998
3.576,-2.477359677,-6.244364597,-5.259456386,-2.110029148
3.577,-2.480384402,-6.237710756,-5.254574386,-2.112662435
3.578,-2.483418093,-6.231063481,-5.24968739,-2.115298859
3.579,-2.486460789,-6.224422772,-5.244795393,-2.117938422
3.58,-2.489512526,-6.217788626,-5.239898392,-2.120581122
3.581,-2.492573343,-6.211161041,-5.234996382,-2.123226961
3.582,-2.495643278,-6.204540015,-5.230089358,-2.125875938
3.583,-2.49872237,-6.197925546,-5.225177318,-2.128528054
3.584,-2.501810655,-6.191317633,-5.220260256,-2.131183309
3.585,-2.504908175,-6.184716274,-5.215338168,-2.133841704
3.586,-2.508014966,-6.178121466,-5.210411051,-2.136503237
3.587,-2.511131069,-6.171533208,-5.205478899,-2.139167911
3.588,-2.514256523,-6.164951498,-5.20054171,-2.141835724
3.589,-2.517391366,-6.158376333,-5.195599478,-2.144506678
3.59,-2.520535641,-6.151807713,-5.190652201,-2.147180771
3.591,-2.523689385,-6.145245634,-5.185699873,-2.149858005
3.592,-2.526852639,-6.138690095,-5.18074249,-2.15253838
3.593,-2.530025444,-6.132141094,-5.17578005,-2.155221895
3.594,-2.53320784,-6.125598628,-5.170812547,-2.157908551
3.595,-2.536399869,-6.119062697,-5.165839978,-2.160598348
3.596,-2.539601571,-6.112533297,-5.160862338,-2.163291286
3.597,-2.542812987,-6.106010427,-5.155879624,-2.165987365
3.598,-2.546034159,-6.099494084,-5.150891832,-2.168686585
3.599,-2.549265129,-6.092984267,-5.145898958,-2.171388946
3.6,-2.552505939,-6.086480974,-5.140900998,-2.174094449
3.601,-2.555756631,-6.079984202,-5.135897948,-2.176803093
3.602,-2.559017247,-6.073493949,-5.130889805,-2.179514879
3.603,-2.56228783,-6.067010213,-5.125876563,-2.182229806
3.604,-2.565568423,-6.060532993,-5.120858221,-2.184947874
3.605,-2.568859069,-6.054062285,-5.115834773,-2.187669084
3.606,-2.572159812,-6.047598088,-5.110806216,-2.190393435
3.607,-2.575470694,-6.041140399,-5.105772547,-2.193120928
3.608,-2.578791761,-6.034689217,-5.100733761,-2.195851562
3.609,-2.582123055,-6.028244539,-5.095689855,-2.198585337
3.61,-2.585464622,-6.021806363,-5.090640825,-2.201322254
3.611,-2.588816505,-6.015374687,-5.085586668,-2.204062312
3.612,-2.59217875,-6.008949509,-5.08052738,-2.206805511
3.613,-2.595551402,-6.002530826,-5.075462957,-2.209551852
3.614,-2.598934505,-5.996118635,-5.070393395,-2.212301333
3.615,-2.602328106,-5.989712936,-5.065318692,-2.215053955
3.616,-2.605732251,-5.983313725,-5.060238843,-2.217809719
3.617,-2.609146985,-5.976921001,-5.055153845,-2.220568622
3.618,-2.612572354,-5.97053476,-5.050063695,-2.223330666
3.619,-2.616008406,-5.964155002,-5.044968388,-2.226095851
3.62,-2.619455187,-5.957781722,-5.039867923,-2.228864176
3.621,-2.622912744,-5.95141492,-5.034762294,-2.23163564
3.622,-2.626381124,-5.945054592,-5.029651499,-2.234410245
3.623,-2.629860376,-5.938700736,-5.024535534,-2.237187989
3.624,-2.633350546,-5.932353351,-5.019414397,-2.239968873
3.625,-2.636851684,-5.926012433,-5.014288083,-2.242752896
3.626,-2.640363838,-5.91967798,-5.009156589,-2.245540057
3.627,-2.643887055,-5.91334999,-5.004019913,-2.248330358
3.628,-2.647421386,-5.907028461,-4.99887805,-2.251123797
3.629,-2.650966879,-5.900713389,-4.993730998,-2.253920374
3.63,-2.654523584,-5.894404773,-4.988578753,-2.256720089
3.631,-2.658091551,-5.888102611,-4.983421313,-2.259522942
3.632,-2.66167083,-5.881806898,-4.978258673,-2.262328932
3.633,-2.66526147,-5.875517634,-4.973090832,-2.265138059
3.634,-2.668863524,-5.869234816,-4.967917785,-2.267950322
3.635,-2.672477041,-5.862958441,-4.96273953,-2.270765722
3.636,-2.676102072,-5.856688506,-4.957556065,-2.273584258
3.637,-2.679738671,-5.850425009,-4.952367384,-2.276405929
3.638,-2.683386887,-5.844167949,-4.947173487,-2.279230736
3.639,-2.687046773,-5.837917321,-4.941974369,-2.282058677
3.64,-2.690718382,-5.831673124,-4.936770029,-2.284889753
3.641,-2.694401766,-5.825435354,-4.931560462,-2.287723963
3.642,-2.698096978,-5.81920401,-4.926345667,-2.290561307
3.643,-2.701804072,-5.812979089,-4.92112564,-2.293401783
3.644,-2.705523101,-5.806760588,-4.915900379,-2.296245392
3.645,-2.709254118,-5.800548505,-4.910669881,-2.299092134
3.646,-2.712997178,-5.794342836,-4.905434142,-2.301942007
3.647,-2.716752336,-5.78814358,-4.900193162,-2.304795012
3.648,-2.720519646,-5.781950733,-4.894946936,-2.307651147
3.649,-2.724299164,-5.775764294,-4.889695462,-2.310510412
3.65,-2.728090944,-5.769584258,-4.884438737,-2.313372807
3.651,-2.731895043,-5.763410624,-4.87917676,-2.316238332
3.652,-2.735711516,-5.75724339,-4.873909527,-2.319106985
3.653,-2.73954042,-5.751082551,-4.868637037,-2.321978766
3.654,-2.743381812,-5.744928106,-4.863359285,-2.324853674
3.655,-2.747235749,-5.738780051,-4.858076271,-2.32773171
3.656,-2.751102288,-5.732638384,-4.852787992,-2.330612871
3.657,-2.754981486,-5.726503103,-4.847494445,-2.333497159
3.658,-2.758873402,-5.720374204,-4.842195628,-2.336384571
3.659,-2.762778094,-5.714251685,-4.836891539,-2.339275108
3.66,-2.766695621,-5.708135542,-4.831582175,-2.342168768
3.661,-2.770626042,-5.702025774,-4.826267535,-2.345065552
3.662,-2.774569416,-5.695922376,-4.820947616,-2.347965458
3.663,-2.778525803,-5.689825347,-4.815622416,-2.350868486
3.664,-2.782495263,-5.683734684,-4.810291933,-2.353774635
3.665,-2.786477856,-5.677650383,-4.804956165,-2.356683904
3.666,-2.790473644,-5.671572442,-4.799615109,-2.359596292
3.667,-2.794482686,-5.665500858,-4.794268765,-2.3625118
3.668,-2.798505046,-5.659435628,-4.78891713,-2.365430425
3.669,-2.802540784,-5.653376749,-4.783560202,-2.368352168
3.67,-2.806589962,-5.647324218,-4.77819798,-2.371277027
3.671,-2.810652644,-5.641278033,-4.77283046,-2.374205002
3.672,-2.814728892,-5.635238189,-4.767457643,-2.377136092
3.673,-2.81881877,-5.629204685,-4.762079526,-2.380070296
3.674,-2.822922341,-5.623177518,-4.756696107,-2.383007613
3.675,-2.827039669,-5.617156684,-4.751307384,-2.385948043
3.676,-2.831170818,-5.61114218,-4.745913357,-2.388891584
3.677,-2.835315854,-5.605134003,-4.740514024,-2.391838236
3.678,-2.839474842,-5.599132151,-4.735109382,-2.394787997
3.679,-2.843647847,-5.593136621,-4.729699431,-2.397740868
3.68,-2.847834934,-5.587147408,-4.72428417,-2.400696846
3.681,-2.852036172,-5.581164511,-4.718863596,-2.403655931
3.682,-2.856251625,-5.575187926,-4.713437709,-2.406618123
3.683,-2.860481361,-5.56921765,-4.708006507,-2.409583419
3.684,-2.864725449,-5.56325368,-4.70256999,-2.41255182
3.685,-2.868983955,-5.557296013,-4.697128155,-2.415523324
3.686,-2.873256947,-5.551344646,-4.691681002,-2.41849793
3.687,-2.877544496,-5.545399576,-4.68622853,-2.421475637
3.688,-2.881846669,-5.539460798,-4.680770737,-2.424456444
3.689,-2.886163537,-5.533528312,-4.675307623,-2.427440351
3.69,-2.890495169,-5.527602112,-4.669839187,-2.430427355
3.691,-2.894841636,-5.521682197,-4.664365428,-2.433417457
3.692,-2.899203009,-5.515768562,-4.658886345,-2.436410654
3.693,-2.903579358,-5.509861206,-4.653401938,-2.439406946
3.694,-2.907970756,-5.503960123,-4.647912205,-2.442406332
3.695,-2.912377274,-5.498065312,-4.642417146,-2.445408811
3.696,-2.916798985,-5.492176769,-4.63691676,-2.448414381
3.697,-2.921235962,-5.48629449,-4.631411048,-2.451423041
3.698,-2.925688278,-5.480418473,-4.625900007,-2.45443479
3.699,-2.930156008,-5.474548714,-4.620383639,-2.457449628
3.7,-2.934639225,-5.468685211,-4.614861942,-2.460467552
3.701,-2.939138004,-5.462827958,-4.609334916,-2.463488562
3.702,-2.94365242,-5.456976955,-4.603802561,-2.466512656
3.703,-2.94818255,-5.451132196,-4.598264877,-2.469539833
3.704,-2.952728468,-5.445293679,-4.592721864,-2.472570092
3.705,-2.957290252,-5.4394614,-4.587173521,-2.475603432
3.706,-2.961867979,-5.433635356,-4.581619848,-2.478639851
3.707,-2.966461725,-5.427815544,-4.576060846,-2.481679348
3.708,-2.97107157,-5.42200196,-4.570496515,-2.484721921
3.709,-2.975697591,-5.416194602,-4.564926854,-2.487767571
3.71,-2.980339868,-5.410393464,-4.559351864,-2.490816294
3.711,-2.984998479,-5.404598545,-4.553771546,-2.49386809
3.712,-2.989673505,-5.39880984,-4.548185898,-2.496922958
3.713,-2.994365026,-5.393027347,-4.542594923,-2.499980895
3.714,-2.999073123,-5.387251062,-4.536998621,-2.503041902
3.715,-3.003797877,-5.38148098,-4.531396991,-2.506105975
3.716,-3.00853937,-5.3757171,-4.525790035,-2.509173115
3.717,-3.013297684,-5.369959417,-4.520177753,-2.512243318
3.718,-3.018072903,-5.364207929,-4.514560146,-2.515316585
3.719,-3.022865109,-5.35846263,-4.508937215,-2.518392913
3.72,-3.027674386,-5.352723519,-4.503308961,-2.521472301
3.721,-3.03250082,-5.34699059,-4.497675384,-2.524554748
3.722,-3.037344494,-5.341263842,-4.492036486,-2.527640252
3.723,-3.042205494,-5.33554327,-4.486392267,-2.530728811
3.724,-3.047083907,-5.329828871,-4.48074273,-2.533820424
3.725,-3.051979818,-5.324120641,-4.475087874,-2.53691509
3.726,-3.056893315,-5.318418577,-4.469427702,-2.540012806
3.727,-3.061824485,-5.312722675,-4.463762215,-2.543113572
3.728,-3.066773417,-5.307032931,-4.458091414,-2.546217385
3.729,-3.071740199,-5.301349342,-4.452415301,-2.549324245
3.73,-3.07672492,-5.295671905,-4.446733877,-2.552434149
3.731,-3.08172767,-5.290000615,-4.441047144,-2.555547096
3.732,-3.086748539,-5.284335469,-4.435355104,-2.558663084
3.733,-3.091787619,-5.278676463,-4.429657758,-2.561782111
3.734,-3.096845001,-5.273023594,-4.42395511,-2.564904177
3.735,-3.101920777,-5.267376858,-4.41824716,-2.568029278
3.736,-3.107015039,-5.261736252,-4.41253391,-2.571157414
3.737,-3.112127881,-5.256101771,-4.406815363,-2.574288583
3.738,-3.117259396,-5.250473412,-4.401091522,-2.577422783
3.739,-3.122409679,-5.244851171,-4.395362388,-2.580560012
3.74,-3.127578825,-5.239235045,-4.389627963,-2.583700268
3.741,-3.13276693,-5.233625029,-4.383888251,-2.58684355
3.742,-3.137974089,-5.22802112,-4.378143254,-2.589989856
3.743,-3.143200399,-5.222423315,-4.372392975,-2.593139184
3.744,-3.148445958,-5.216831609,-4.366637415,-2.596291532
3.745,-3.153710864,-5.211245999,-4.360876579,-2.599446898
3.746,-3.158995216,-5.205666481,-4.355110469,-2.602605282
3.747,-3.164299112,-5.200093052,-4.349339089,-2.605766679
3.748,-3.169622653,-5.194525706,-4.34356244,-2.60893109
3.749,-3.174965939,-5.188964441,-4.337780527,-2.612098511
3.75,-3.180329071,-5.183409253,-4.331993353,-2.615268941
3.751,-3.185712152,-5.177860138,-4.326200921,-2.618442378
3.752,-3.191115283,-5.172317091,-4.320403235,-2.62161882
3.753,-3.196538567,-5.166780111,-4.314600298,-2.624798266
3.754,-3.20198211,-5.161249191,-4.308792114,-2.627980712
3.755,-3.207446014,-5.155724329,-4.302978686,-2.631166157
3.756,-3.212930385,-5.15020552,-4.29716002,-2.6343546
3.757,-3.218435329,-5.144692761,-4.291336118,-2.637546038
3.758,-3.223960953,-5.139186048,-4.285506984,-2.640740468
3.759,-3.229507363,-5.133685377,-4.279672624,-2.64393789
3.76,-3.235074667,-5.128190744,-4.273833041,-2.6471383
3.761,-3.240662974,-5.122702145,-4.267988239,-2.650341697
3.762,-3.246272393,-5.117219576,-4.262138224,-2.653548079
3.763,-3.251903035,-5.111743034,-4.256282999,-2.656757443
3.764,-3.257555009,-5.106272514,-4.250422569,-2.659969788
3.765,-3.263228427,-5.100808011,-4.24455694,-2.663185111
3.766,-3.268923401,-5.095349524,-4.238686116,-2.66640341
3.767,-3.274640045,-5.089897046,-4.232810103,-2.669624683
3.768,-3.280378471,-5.084450575,-4.226928904,-2.672848928
3.769,-3.286138794,-5.079010107,-4.221042526,-2.676076143
3.77,-3.291921129,-5.073575636,-4.215150974,-2.679306324
3.771,-3.297725592,-5.068147161,-4.209254254,-2.682539471
3.772,-3.303552299,-5.062724675,-4.203352371,-2.68577558
3.773,-3.309401367,-5.057308176,-4.19744533,-2.68901465
3.774,-3.315272916,-5.051897659,-4.191533139,-2.692256678
3.775,-3.321167063,-5.04649312,-4.185615801,-2.695501662
3.776,-3.327083928,-5.041094556,-4.179693325,-2.698749599
3.777,-3.333023632,-5.035701961,-4.173765715,-2.702000488
3.778,-3.338986296,-5.030315333,-4.167832979,-2.705254325
3.779,-3.344972041,-5.024934666,-4.161895123,-2.708511109
3.78,-3.350980991,-5.019559958,-4.155952152,-2.711770837
3.781,-3.35701327,-5.014191203,-4.150004075,-2.715033507
3.782,-3.363069001,-5.008828398,-4.144050897,-2.718299116
3.783,-3.369148311,-5.003471539,-4.138092626,-2.721567661
3.784,-3.375251325,-4.998120621,-4.132129269,-2.724839141
3.785,-3.381378169,-4.99277564,-4.126160833,-2.728113554
3.786,-3.387528973,-4.987436593,-4.120187325,-2.731390895
3.787,-3.393703864,-4.982103475,-4.114208753,-2.734671163
3.788,-3.399902972,-4.976776282,-4.108225125,-2.737954356
3.789,-3.406126427,-4.971455009,-4.102236448,-2.741240471
3.79,-3.412374361,-4.966139653,-4.09624273,-2.744529505
3.791,-3.418646906,-4.96083021,-4.090243979,-2.747821455
3.792,-3.424944194,-4.955526675,-4.084240204,-2.75111632
3.793,-3.43126636,-4.950229044,-4.078231412,-2.754414097
3.794,-3.437613538,-4.944937313,-4.072217612,-2.757714782
3.795,-3.443985864,-4.939651478,-4.066198813,-2.761018374
3.796,-3.450383474,-4.934371535,-4.060175023,-2.764324869
3.797,-3.456806507,-4.929097479,-4.054146252,-2.767634265
3.798,-3.463255099,-4.923829306,-4.048112508,-2.77094656
3.799,-3.469729392,-4.918567012,-4.042073801,-2.77426175
3.8,-3.476229525,-4.913310592,-4.036030139,-2.777579833
3.801,-3.482755639,-4.908060044,-4.029981533,-2.780900807
3.802,-3.489307876,-4.902815361,-4.023927992,-2.784224668
3.803,-3.495886381,-4.89757654,-4.017869526,-2.787551413
3.804,-3.502491296,-4.892343578,-4.011806144,-2.790881041
3.805,-3.509122767,-4.887116468,-4.005737857,-2.794213547
3.806,-3.51578094,-4.881895208,-3.999664676,-2.79754893
3.807,-3.522465962,-4.876679793,-3.99358661,-2.800887186
3.808,-3.529177982,-4.871470219,-3.98750367,-2.804228313
3.809,-3.535917148,-4.866266481,-3.981415868,-2.807572308
3.81,-3.54268361,-4.861068576,-3.975323213,-2.810919167
3.811,-3.54947752,-4.855876498,-3.969225717,-2.814268889
3.812,-3.55629903,-4.850690244,-3.963123392,-2.81762147
3.813,-3.563148293,-4.84550981,-3.957016248,-2.820976906
3.814,-3.570025463,-4.84033519,-3.950904298,-2.824335196
3.815,-3.576930696,-4.835166381,-3.944787552,-2.827696337
3.816,-3.583864148,-4.830003378,-3.938666024,-2.831060324
3.817,-3.590825977,-4.824846178,-3.932539725,-2.834427156
3.818,-3.597816341,-4.819694775,-3.926408667,-2.837796829
3.819,-3.604835399,-4.814549166,-3.920272864,-2.84116934
3.82,-3.611883314,-4.809409346,-3.914132327,-2.844544686
3.821,-3.618960245,-4.804275311,-3.907987069,-2.847922865
3.822,-3.626066358,-4.799147056,-3.901837105,-2.851303873
3.823,-3.633201815,-4.794024578,-3.895682446,-2.854687706
3.824,-3.640366782,-4.788907871,-3.889523106,-2.858074363
3.825,-3.647561425,-4.783796932,-3.883359099,-2.861463839
3.826,-3.654785913,-4.778691756,-3.877190439,-2.864856131
3.827,-3.662040413,-4.773592339,-3.871017139,-2.868251237
3.828,-3.669325096,-4.768498676,-3.864839215,-2.871649154
3.829,-3.676640133,-4.763410763,-3.858656679,-2.875049877
3.83,-3.683985696,-4.758328596,-3.852469548,-2.878453404
3.831,-3.691361958,-4.75325217,-3.846277835,-2.881859732
3.832,-3.698769095,-4.748181481,-3.840081556,-2.885268857
3.833,-3.706207282,-4.743116525,-3.833880725,-2.888680776
3.834,-3.713676697,-4.738057297,-3.827675359,-2.892095486
3.835,-3.721177519,-4.733003793,-3.821465473,-2.895512983
3.836,-3.728709926,-4.727956008,-3.815251082,-2.898933264
3.837,-3.736274099,-4.722913938,-3.809032203,-2.902356327
3.838,-3.743870222,-4.71787758,-3.802808852,-2.905782167
3.839,-3.751498478,-4.712846927,-3.796581046,-2.909210781
3.84,-3.759159051,-4.707821976,-3.790348801,-2.912642165
3.841,-3.766852128,-4.702802723,-3.784112134,-2.916076317
3.842,-3.774577896,-4.697789164,-3.777871062,-2.919513233
3.843,-3.782336544,-4.692781292,-3.771625602,-2.922952909
3.844,-3.790128262,-4.687779106,-3.765375773,-2.926395343
3.845,-3.797953242,-4.682782599,-3.759121592,-2.92984053
3.846,-3.805811677,-4.677791768,-3.752863076,-2.933288467
3.847,-3.813703761,-4.672806608,-3.746600245,-2.93673915
3.848,-3.821629689,-4.667827115,-3.740333117,-2.940192577
3.849,-3.829589659,-4.662853284,-3.73406171,-2.943648743
3.85,-3.83758387,-4.657885111,-3.727786044,-2.947107645
3.851,-3.84561252,-4.652922592,-3.721506138,-2.950569279
3.852,-3.853675812,-4.647965722,-3.715222011,-2.954033642
3.853,-3.861773948,-4.643014497,-3.708933683,-2.95750073
3.854,-3.869907133,-4.638068912,-3.702641173,-2.96097054
3.855,-3.878075572,-4.633128964,-3.696344503,-2.964443067
3.856,-3.886279473,-4.628194646,-3.690043693,-2.967918309
3.857,-3.894519044,-4.623265956,-3.683738762,-2.971396261
3.858,-3.902794496,-4.618342889,-3.677429733,-2.974876921
3.859,-3.91110604,-4.61342544,-3.671116627,-2.978360283
3.86,-3.919453889,-4.608513605,-3.664799464,-2.981846344
3.861,-3.92783826,-4.60360738,-3.658478268,-2.985335102
3.862,-3.936259367,-4.59870676,-3.652153059,-2.988826551
3.863,-3.944717429,-4.59381174,-3.64582386,-2.992320688
3.864,-3.953212666,-4.588922317,-3.639490694,-2.995817509
3.865,-3.961745298,-4.584038486,-3.633153583,-2.999317011
3.866,-3.97031555,-4.579160243,-3.626812552,-3.00281919
3.867,-3.978923645,-4.574287582,-3.620467622,-3.006324041
3.868,-3.987569808,-4.569420501,-3.614118817,-3.009831561
3.869,-3.99625427,-4.564558994,-3.607766163,-3.013341746
3.87,-4.004977257,-4.559703057,-3.601409682,-3.016854592
3.871,-4.013739003,-4.554852685,-3.595049399,-3.020370096
3.872,-4.022539739,-4.550007875,-3.58868534,-3.023888252
3.873,-4.0313797,-4.545168621,-3.582317529,-3.027409058
3.874,-4.040259123,-4.54033492,-3.575945992,-3.030932509
3.875,-4.049178246,-4.535506767,-3.569570754,-3.034458601
3.876,-4.058137308,-4.530684158,-3.563191842,-3.03798733
3.877,-4.067136551,-4.525867088,-3.556809281,-3.041518693
3.878,-4.076176219,-4.521055553,-3.550423099,-3.045052685
3.879,-4.085256557,-4.516249548,-3.544033322,-3.048589301
3.88,-4.094377812,-4.51144907,-3.537639977,-3.052128539
3.881,-4.103540233,-4.506654113,-3.531243093,-3.055670394
3.882,-4.11274407,-4.501864674,-3.524842696,-3.059214861
3.883,-4.121989577,-4.497080748,-3.518438815,-3.062761937
3.884,-4.131277008,-4.492302331,-3.512031478,-3.066311617
3.885,-4.14060662,-4.487529418,-3.505620715,-3.069863898
3.886,-4.149978671,-4.482762005,-3.499206555,-3.073418775
3.887,-4.15939342,-4.478000088,-3.492789026,-3.076976243
3.888,-4.168851132,-4.473243663,-3.486368159,-3.080536299
3.889,-4.178352069,-4.468492724,-3.479943984,-3.084098938
3.89,-4.187896499,-4.463747268,-3.473516532,-3.087664157
3.891,-4.19748469,-4.45900729,-3.467085832,-3.09123195
3.892,-4.207116912,-4.454272787,-3.460651917,-3.094802314
3.893,-4.216793437,-4.449543753,-3.454214818,-3.098375243
3.894,-4.22651454,-4.444820185,-3.447774566,-3.101950735
3.895,-4.236280498,-4.440102078,-3.441331195,-3.105528784
3.896,-4.24609159,-4.435389427,-3.434884735,-3.109109386
3.897,-4.255948096,-4.430682229,-3.428435221,-3.112692537
3.898,-4.265850299,-4.425980479,-3.421982686,-3.116278232
3.899,-4.275798484,-4.421284174,-3.415527164,-3.119866466
3.9,-4.28579294,-4.416593308,-3.409068687,-3.123457236
3.901,-4.295833955,-4.411907877,-3.402607291,-3.127050537
3.902,-4.305921821,-4.407227877,-3.396143011,-3.130646364
3.903,-4.316056832,-4.402553305,-3.389675881,-3.134244714
3.904,-4.326239286,-4.397884155,-3.383205938,-3.13784558
