!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 14:32:04
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB)
3287000000,-1.0417609,-301.78714,-20.976063
3288000000,-1.0327539,-302.22083,-20.932178
3289000000,-0.99147975,-302.27136,-20.768194
3290000000,-1.0069277,-302.52661,-20.793255
3291000000,-1.0166868,-302.86536,-20.678543
3292000000,-0.97786415,-302.94257,-20.580614
3293000000,-0.97804111,-303.30453,-20.495935
3294000000,-0.98873258,-303.24667,-20.347685
3295000000,-0.99176389,-303.47171,-20.429976
3296000000,-1.0234696,-303.67776,-20.303974
3297000000,-0.98811567,-304.08609,-20.155058
3298000000,-1.0307049,-304.36829,-20.198023
3299000000,-1.0131298,-304.4364,-20.22327
3300000000,-0.99838442,-304.67609,-20.022331
3301000000,-0.97246587,-304.87466,-19.92527
3302000000,-0.96998411,-304.86346,-19.924643
3303000000,-0.9675073,-305.2926,-19.704117
3304000000,-0.99835378,-305.41058,-19.736662
3305000000,-0.99207032,-305.55746,-19.764322
3306000000,-1.0280322,-305.76959,-19.733068
3307000000,-1.0219194,-306.03986,-19.577765
3308000000,-0.99851692,-306.3866,-19.578518
3309000000,-0.99593651,-306.62796,-19.43619
3310000000,-0.99999249,-306.86816,-19.381382
3311000000,-0.97690696,-306.7366,-19.491655
3312000000,-1.0091547,-307.11804,-19.35932
3313000000,-0.97830296,-307.42249,-19.272228
3314000000,-0.97155303,-307.43948,-19.213478
3315000000,-0.97242737,-307.86606,-19.109632
3316000000,-0.98775852,-308.17941,-19.127436
3317000000,-0.97938979,-308.18781,-19.087156
3318000000,-0.95385754,-308.61728,-19.026672
3319000000,-1.0015829,-308.41266,-19.024864
3320000000,-0.97695744,-308.86447,-18.893959
3321000000,-0.96837866,-309.25204,-18.979933
3322000000,-0.96333528,-309.3342,-18.852415
3323000000,-0.99564922,-309.2901,-18.920517
3324000000,-0.95526153,-309.87631,-18.749517
3325000000,-0.96363282,-310.05084,-18.68973
3326000000,-0.96702212,-310.32413,-18.705103
3327000000,-0.99201953,-310.71497,-18.633261
3328000000,-0.99632221,-310.71072,-18.645515
3329000000,-1.023351,-310.78519,-18.588186
3330000000,-0.97318727,-311.3074,-18.510798
3331000000,-0.98175907,-311.09161,-18.528379
3332000000,-0.97500622,-311.52194,-18.4734
3333000000,-0.96782732,-311.91104,-18.355621
3334000000,-0.98929697,-311.78439,-18.37159
3335000000,-0.98210895,-312.13098,-18.368368
3336000000,-0.99848229,-312.42978,-18.304544
3337000000,-0.97404736,-312.82156,-18.219959
3338000000,-0.99924326,-313.01486,-18.185709
3339000000,-0.99571621,-313.15079,-18.124327
3340000000,-0.93349904,-313.20267,-18.114704
3341000000,-0.99376225,-313.51712,-18.106855
3342000000,-0.95960706,-313.86893,-17.963362
3343000000,-0.98145932,-313.92322,-17.905153
3344000000,-0.98556715,-314.13239,-17.837553
3345000000,-0.98410577,-314.4382,-17.832748
3346000000,-0.97846133,-314.62671,-17.886759
3347000000,-0.97807693,-314.99957,-17.815563
3348000000,-0.9480474,-315.02722,-17.803556
3349000000,-0.96411794,-315.30319,-17.678833
3350000000,-0.96811146,-315.44388,-17.74477
3351000000,-0.98058796,-315.42542,-17.694302
3352000000,-0.96330154,-315.94006,-17.653742
3353000000,-0.94842416,-315.97037,-17.619539
3354000000,-1.0113895,-316.29996,-17.565889
3355000000,-0.97121346,-316.27191,-17.583397
3356000000,-0.99578702,-316.76416,-17.56078
3357000000,-1.0395195,-317.29016,-17.395212
3358000000,-1.0255564,-317.27704,-17.411802
3359000000,-0.98661691,-317.35461,-17.412149
3360000000,-1.0240806,-317.74326,-17.387894
3361000000,-0.98463356,-317.90323,-17.418575
3362000000,-1.0103317,-318.02527,-17.303022
3363000000,-1.0137508,-318.45743,-17.231831
3364000000,-0.98525631,-318.45081,-17.287066
3365000000,-0.9966808,-318.5853,-17.178097
3366000000,-0.96274859,-318.97867,-17.162748
3367000000,-1.000476,-319.14368,-17.083109
3368000000,-0.97854507,-319.52826,-17.053957
3369000000,-0.9783867,-319.4975,-17.069527
3370000000,-0.97611624,-319.7002,-17.058771
3371000000,-1.0180697,-320.17551,-17.031847
3372000000,-1.0083003,-320.40076,-16.976198
3373000000,-0.98468256,-320.54935,-16.976837
3374000000,-0.97466707,-320.67975,-16.760954
3375000000,-1.0016782,-321.03033,-16.792068
3376000000,-0.98945731,-321.18329,-16.862713
3377000000,-1.008737,-321.37262,-16.82349
3378000000,-0.99213374,-321.59668,-16.738337
3379000000,-1.0256945,-321.74261,-16.771868
3380000000,-1.0046769,-321.89767,-16.667612
3381000000,-1.0265396,-322.1311,-16.720301
3382000000,-1.0184717,-322.25919,-16.647268
3383000000,-1.02595,-322.62827,-16.665142
3384000000,-1.0070845,-322.82394,-16.581045
3385000000,-0.99616379,-322.996,-16.545816
3386000000,-0.97051942,-323.34341,-16.574739
3387000000,-1.0043663,-323.6463,-16.504446
3388000000,-1.0322034,-323.50589,-16.504303
3389000000,-1.0082659,-323.99408,-16.415247
3390000000,-1.0283707,-324.25699,-16.383766
3391000000,-1.0272675,-324.39804,-16.430508
3392000000,-1.0064943,-324.4537,-16.334969
3393000000,-1.0027303,-324.95599,-16.258547
3394000000,-1.021073,-324.92966,-16.357214
3395000000,-1.0191606,-325.11768,-16.295509
3396000000,-1.0405684,-325.35281,-16.252207
3397000000,-1.0175353,-325.74237,-16.175659
3398000000,-1.0171326,-325.80405,-16.201525
3399000000,-1.0326141,-326.06506,-16.194212
3400000000,-1.0660864,-326.19208,-16.178625
3401000000,-1.0156268,-326.42859,-16.148623
3402000000,-1.0099845,-326.8208,-16.101234
3403000000,-1.0304227,-326.94958,-16.055063
3404000000,-1.0236888,-327.32614,-16.055328
3405000000,-1.0096663,-327.43442,-16.02367
3406000000,-1.0346888,-327.68576,-15.935642
3407000000,-1.0242162,-327.71317,-15.976078
3408000000,-0.98843867,-327.98978,-15.884695
3409000000,-1.0266877,-328.10864,-15.980448
3410000000,-1.0407896,-328.42151,-15.968979
3411000000,-1.0109344,-328.47385,-15.903752
3412000000,-1.0282396,-328.83328,-15.878986
3413000000,-1.0413972,-329.13165,-15.882641
3414000000,-1.0319321,-329.40637,-15.840806
3415000000,-1.0368819,-329.74063,-15.787155
3416000000,-1.0274234,-329.72711,-15.801648
3417000000,-1.0343987,-329.9234,-15.741688
3418000000,-1.0416768,-330.26489,-15.700821
3419000000,-1.0545497,-330.32672,-15.70495
3420000000,-1.0458795,-330.5426,-15.754826
3421000000,-1.0475814,-330.69147,-15.610261
3422000000,-1.0596169,-331.19577,-15.664023
3423000000,-1.0479076,-331.18481,-15.636651
3424000000,-1.0415165,-331.39258,-15.590778
3425000000,-1.0688357,-331.66696,-15.570232
3426000000,-1.0699624,-331.9285,-15.590315
3427000000,-1.0674113,-332.00412,-15.547252
3428000000,-1.0145839,-332.27795,-15.512743
3429000000,-1.0717167,-332.41211,-15.435436
3430000000,-1.0717932,-332.8367,-15.497712
3431000000,-1.0755239,-332.90402,-15.481982
3432000000,-1.0527087,-333.34604,-15.446603
3433000000,-1.029781,-333.38568,-15.448697
3434000000,-1.0770469,-333.67865,-15.396666
3435000000,-1.0136825,-333.95096,-15.370708
3436000000,-1.0802687,-333.95953,-15.3951
3437000000,-1.0911574,-334.07834,-15.401356
3438000000,-1.0695385,-334.41492,-15.362535
3439000000,-1.0554709,-334.68246,-15.346914
3440000000,-1.0662136,-334.87851,-15.320195
3441000000,-1.0946399,-335.02744,-15.309357
3442000000,-1.0563847,-335.26328,-15.300411
3443000000,-1.0768089,-335.64633,-15.261782
3444000000,-1.0950336,-335.89523,-15.241638
3445000000,-1.0482135,-335.98566,-15.172278
3446000000,-1.076821,-336.27917,-15.194346
3447000000,-1.0671415,-336.46533,-15.138531
3448000000,-1.0929484,-336.50174,-15.177193
3449000000,-1.0918936,-336.59247,-15.205942
3450000000,-1.0511111,-337.02368,-15.159798
3451000000,-1.0921643,-337.26154,-15.182666
3452000000,-1.0812554,-337.3678,-15.172693
3453000000,-1.109082,-337.69281,-15.093046
3454000000,-1.0635498,-337.90591,-15.071938
3455000000,-1.078705,-338.13608,-15.068806
3456000000,-1.0901183,-338.2886,-15.098285
3457000000,-1.0588673,-338.57755,-15.075645
3458000000,-1.083805,-338.69351,-15.076853
3459000000,-1.0780816,-339.04944,-15.004061
3460000000,-1.0710202,-339.1936,-14.954232
3461000000,-1.1074131,-339.38217,-15.013299
3462000000,-1.0754181,-339.73709,-14.964748
3463000000,-1.0866138,-339.67004,-15.00725
3464000000,-1.0949042,-339.98038,-14.973208
3465000000,-1.0900364,-340.11292,-14.948699
3466000000,-1.0831376,-340.6051,-14.925403
3467000000,-1.0966991,-340.57034,-14.951951
3468000000,-1.0955307,-340.80066,-14.908937
3469000000,-1.0649736,-341.11346,-14.890512
3470000000,-1.0929898,-341.41318,-14.831356
3471000000,-1.106468,-341.5928,-14.867426
3472000000,-1.081951,-341.72366,-14.866664
3473000000,-1.1197081,-342.13187,-14.850355
3474000000,-1.1061704,-342.03857,-14.868728
3475000000,-1.1018624,-342.31259,-14.814597
3476000000,-1.1058663,-342.62036,-14.824631
3477000000,-1.0920967,-342.88531,-14.83576
3478000000,-1.1209606,-343.08182,-14.782141
3479000000,-1.1134728,-343.01993,-14.779943
3480000000,-1.0835366,-343.55768,-14.816399
3481000000,-1.0860906,-343.44257,-14.776586
3482000000,-1.1104072,-343.8299,-14.763705
3483000000,-1.1018027,-344.12967,-14.764618
3484000000,-1.0758085,-344.18369,-14.702079
3485000000,-1.1005955,-344.61667,-14.712334
3486000000,-1.1110851,-344.70343,-14.736453
3487000000,-1.1112568,-344.8905,-14.693286
3488000000,-1.1072053,-345.06622,-14.691589
3489000000,-1.1114296,-345.43234,-14.712522
3490000000,-1.0937817,-345.52203,-14.669131
3491000000,-1.0852064,-345.79144,-14.672323
3492000000,-1.1108836,-345.9921,-14.646893
3493000000,-1.134766,-346.34927,-14.67859
3494000000,-1.1038415,-346.59259,-14.64433
3495000000,-1.1137242,-346.4668,-14.660166
3496000000,-1.1185868,-346.76984,-14.62059
3497000000,-1.1262469,-346.92871,-14.633912
3498000000,-1.1271733,-347.25873,-14.609375
3499000000,-1.1346213,-347.3941,-14.636463
3500000000,-1.1318139,-347.66464,-14.585048
3501000000,-1.1302764,-347.79904,-14.597185
3502000000,-1.1167965,-348.00006,-14.578963
3503000000,-1.1268508,-348.33191,-14.62376
3504000000,-1.1108431,-348.5545,-14.625109
3505000000,-1.1258265,-348.66483,-14.544374
3506000000,-1.125477,-349.05304,-14.549572
3507000000,-1.1374732,-349.19806,-14.556312
3508000000,-1.1188271,-349.18066,-14.56392
3509000000,-1.141807,-349.70978,-14.518247
3510000000,-1.1296778,-349.88574,-14.544376
3511000000,-1.1351441,-350.05307,-14.521356
3512000000,-1.1273658,-350.3074,-14.554871
3513000000,-1.1287491,-350.44162,-14.503688
3514000000,-1.131391,-350.7869,-14.53782
3515000000,-1.1201622,-350.84149,-14.506776
3516000000,-1.1340524,-351.13147,-14.499568
3517000000,-1.1189578,-351.19788,-14.534554
3518000000,-1.1565967,-351.39319,-14.485594
3519000000,-1.1302515,-351.76755,-14.514597
3520000000,-1.1522716,-351.8963,-14.512092
3521000000,-1.1352643,-351.88879,-14.516853
3522000000,-1.1659695,-352.36133,-14.506927
3523000000,-1.1482548,-352.4231,-14.520378
3524000000,-1.1353583,-352.62234,-14.519053
3525000000,-1.1423267,-352.9043,-14.513981
3526000000,-1.1243699,-353.42245,-14.458793
3527000000,-1.1379696,-353.26746,-14.481843
3528000000,-1.1574794,-353.69263,-14.460635
3529000000,-1.1495918,-353.71417,-14.505754
3530000000,-1.1791193,-354.15353,-14.50148
3531000000,-1.1611432,-354.25226,-14.47774
3532000000,-1.1504054,-354.47736,-14.522401
3533000000,-1.1386026,-354.76901,-14.518586
3534000000,-1.1471268,-354.94147,-14.474995
3535000000,-1.1617187,-355.11417,-14.493928
3536000000,-1.1409874,-355.35803,-14.474413
3537000000,-1.1501372,-355.29611,-14.477611
3538000000,-1.1379973,-355.87671,-14.455144
3539000000,-1.1561331,-356.03891,-14.466338
3540000000,-1.158389,-356.06192,-14.529601
3541000000,-1.1797302,-356.32278,-14.480294
3542000000,-1.1400199,-356.58173,-14.498209
3543000000,-1.1828654,-356.5239,-14.46964
3544000000,-1.1897234,-356.90027,-14.478591
3545000000,-1.1605318,-357.24426,-14.536952
3546000000,-1.1411884,-357.38052,-14.496592
3547000000,-1.1782372,-357.64325,-14.488182
3548000000,-1.1544256,-357.77356,-14.495701
3549000000,-1.1339135,-358.00943,-14.490607
3550000000,-1.1543602,-358.30142,-14.466512
3551000000,-1.1606621,-358.53516,-14.527798
3552000000,-1.1599394,-358.69113,-14.499103
3553000000,-1.1687554,-358.88718,-14.50451
3554000000,-1.1718582,-359.14996,-14.524642
3555000000,-1.1289333,-359.2854,-14.511997
3556000000,-1.1599733,-359.43094,-14.514293
3557000000,-1.1541872,-359.59213,-14.542002
3558000000,-1.154596,-359.87534,-14.541366
3559000000,-1.1705548,-360.15305,-14.545522
3560000000,-1.154631,-360.16183,-14.5691
3561000000,-1.1640788,-360.60126,-14.538051
3562000000,-1.1537902,-360.79706,-14.541542
3563000000,-1.1868074,-361.15186,-14.551881
3564000000,-1.1891873,-361.16068,-14.586192
3565000000,-1.1998445,-361.51883,-14.56974
3566000000,-1.1820347,-361.7063,-14.574323
3567000000,-1.1628106,-361.82654,-14.592879
3568000000,-1.1987836,-361.92783,-14.607616
3569000000,-1.1544368,-362.20544,-14.599301
3570000000,-1.1769518,-362.59756,-14.607942
3571000000,-1.1670529,-362.66644,-14.601184
3572000000,-1.1818283,-362.85168,-14.600662
3573000000,-1.1825442,-363.10977,-14.601678
3574000000,-1.1719605,-363.12625,-14.609813
3575000000,-1.1985433,-363.60114,-14.653178
3576000000,-1.1830237,-363.82489,-14.609573
3577000000,-1.188087,-364.08646,-14.648785
3578000000,-1.1585641,-364.08716,-14.665963
3579000000,-1.1584816,-364.39908,-14.6712
3580000000,-1.1659824,-364.7254,-14.681391
3581000000,-1.1722904,-364.77826,-14.675065
3582000000,-1.1692729,-365.1687,-14.671405
3583000000,-1.1861581,-365.16837,-14.695929
3584000000,-1.1899145,-365.42868,-14.713801
3585000000,-1.2029797,-365.4841,-14.750277
3586000000,-1.182058,-365.81915,-14.743104
3587000000,-1.1659656,-366.00403,-14.74544
3588000000,-1.1843666,-366.37537,-14.75451
3589000000,-1.1519991,-366.46753,-14.741621
3590000000,-1.2069123,-366.63913,-14.757736
3591000000,-1.2163479,-367.0307,-14.743034
3592000000,-1.1723812,-367.11234,-14.771194
3593000000,-1.1659821,-367.36398,-14.770206
3594000000,-1.1753056,-367.56821,-14.775
3595000000,-1.1753964,-367.78769,-14.773932
3596000000,-1.1892066,-368.00867,-14.808066
3597000000,-1.165805,-368.39786,-14.830092
3598000000,-1.155933,-368.36166,-14.84189
3599000000,-1.1790192,-368.5506,-14.828402
3600000000,-1.1769714,-368.89822,-14.880156
3601000000,-1.1914053,-369.17624,-14.847939
3602000000,-1.1837797,-369.19617,-14.850252
3603000000,-1.1826974,-369.59418,-14.904387
3604000000,-1.2089103,-369.81409,-14.927871
3605000000,-1.1831721,-369.96542,-14.908176
3606000000,-1.2091327,-370.26849,-14.931673
3607000000,-1.2075891,-370.3544,-14.943566
3608000000,-1.2007563,-370.46497,-14.994699
3609000000,-1.189692,-370.85898,-15.006198
3610000000,-1.1794442,-370.90005,-14.99339
3611000000,-1.1783148,-371.45941,-14.973531
3612000000,-1.1869009,-371.45688,-15.030003
3613000000,-1.2106529,-371.63403,-14.992878
3614000000,-1.1721921,-371.82513,-15.09019
3615000000,-1.1787734,-371.99863,-15.040013
3616000000,-1.1839904,-372.28989,-15.05932
3617000000,-1.2042613,-372.48993,-15.080007
3618000000,-1.1989708,-372.66077,-15.089959
3619000000,-1.1840905,-372.71426,-15.151772
3620000000,-1.1889347,-373.08249,-15.129238
3621000000,-1.2062074,-373.31207,-15.14936
3622000000,-1.207327,-373.56863,-15.153745
3623000000,-1.1718137,-373.62994,-15.164225
3624000000,-1.1923064,-373.93115,-15.229666
3625000000,-1.2136329,-374.34406,-15.241767
3626000000,-1.1661022,-374.37302,-15.221219
3627000000,-1.2027502,-374.52029,-15.272568
3628000000,-1.1946576,-374.9086,-15.251332
3629000000,-1.1690886,-375.00308,-15.314465
3630000000,-1.1804731,-375.38684,-15.313666
3631000000,-1.1794242,-375.55798,-15.318065
3632000000,-1.1770107,-375.68048,-15.373266
3633000000,-1.1826142,-376.01794,-15.37621
3634000000,-1.2141138,-376.14709,-15.395486
3635000000,-1.1618156,-376.4133,-15.427541
3636000000,-1.1789668,-376.49753,-15.453354
3637000000,-1.1595376,-376.85876,-15.443636
3638000000,-1.1859223,-376.93118,-15.465786
3639000000,-1.1735957,-377.35785,-15.487821
3640000000,-1.1999955,-377.67633,-15.522725
3641000000,-1.1724504,-377.69525,-15.540818
3642000000,-1.1865138,-377.8262,-15.555552
3643000000,-1.2232338,-378.06317,-15.559333
3644000000,-1.2052828,-378.35339,-15.596896
3645000000,-1.2304149,-378.38135,-15.594322
3646000000,-1.2046303,-378.6524,-15.638616
3647000000,-1.2398539,-379.09366,-15.642603
3648000000,-1.17295,-379.20685,-15.697656
3649000000,-1.1797568,-379.341,-15.661218
3650000000,-1.1763971,-379.52426,-15.74652
3651000000,-1.2269727,-379.87692,-15.740291
3652000000,-1.2142547,-380.27087,-15.792944
3653000000,-1.1795902,-380.23184,-15.786073
3654000000,-1.2134328,-380.50494,-15.800161
3655000000,-1.2009517,-380.6553,-15.794333
3656000000,-1.1910732,-381.02472,-15.85684
3657000000,-1.2057502,-381.17081,-15.852661
3658000000,-1.2219108,-381.06671,-15.84648
3659000000,-1.2290243,-381.59482,-15.903185
3660000000,-1.2065538,-381.76382,-15.92907
3661000000,-1.1862602,-382.15927,-15.941466
3662000000,-1.1768286,-382.18262,-15.997631
3663000000,-1.2193167,-382.26846,-16.028046
3664000000,-1.212226,-382.68222,-16.011879
3665000000,-1.1897446,-382.90005,-16.072174
3666000000,-1.1979047,-382.93442,-16.053093
3667000000,-1.1897329,-383.24106,-16.084427
3668000000,-1.2032702,-383.55798,-16.07213
3669000000,-1.1811761,-383.60065,-16.128777
3670000000,-1.1997622,-383.91345,-16.147152
3671000000,-1.1908202,-384.2041,-16.198727
3672000000,-1.2198478,-384.24973,-16.212799
3673000000,-1.2099876,-384.51645,-16.216656
3674000000,-1.2007289,-384.8793,-16.244802
3675000000,-1.2050232,-385.11249,-16.251259
3676000000,-1.1999327,-385.19586,-16.305246
3677000000,-1.2379069,-385.34091,-16.332319
3678000000,-1.1866033,-385.77856,-16.378801
3679000000,-1.2245907,-385.90894,-16.356377
3680000000,-1.2313304,-386.11115,-16.405724
3681000000,-1.2066644,-386.40848,-16.411924
3682000000,-1.2456373,-386.55237,-16.428415
3683000000,-1.217326,-386.67786,-16.489815
3684000000,-1.2185494,-386.99039,-16.501366
3685000000,-1.2080036,-387.27936,-16.525045
3686000000,-1.2009645,-387.3519,-16.542747
3687000000,-1.2305979,-387.61456,-16.562616
3688000000,-1.2337133,-387.61377,-16.573244
3689000000,-1.1964825,-388.04111,-16.603844
3690000000,-1.2345864,-388.29095,-16.650728
3691000000,-1.2112284,-388.45859,-16.715376
3692000000,-1.216019,-388.70938,-16.668648
3693000000,-1.2339648,-389.06253,-16.805407
3694000000,-1.212238,-389.0834,-16.814857
3695000000,-1.2316331,-389.26788,-16.821075
3696000000,-1.2079344,-389.74463,-16.802868
3697000000,-1.254854,-389.83774,-16.770454
3698000000,-1.1917913,-389.99744,-16.911179
3699000000,-1.2338468,-390.44415,-16.940887
3700000000,-1.2291409,-390.70486,-16.931772
3701000000,-1.2157927,-390.77588,-16.946501
3702000000,-1.1885309,-390.83762,-16.984289
3703000000,-1.1949971,-391.05981,-16.978231
3704000000,-1.2147737,-391.45319,-17.06625
3705000000,-1.2127618,-391.358,-17.043364
3706000000,-1.2362643,-391.87894,-17.079315
3707000000,-1.2151231,-391.93176,-17.139959
3708000000,-1.228708,-392.14252,-17.112377
3709000000,-1.2078446,-392.57452,-17.159088
3710000000,-1.2111595,-392.72604,-17.229805
3711000000,-1.2330344,-393.04483,-17.302309
3712000000,-1.2130662,-393.09021,-17.268229
3713000000,-1.2476206,-393.54697,-17.316206
3714000000,-1.2010444,-393.61945,-17.368521
3715000000,-1.2513585,-393.75354,-17.347233
3716000000,-1.2331983,-394.0105,-17.42428
3717000000,-1.2296282,-394.2991,-17.411152
3718000000,-1.2174354,-394.57272,-17.439749
3719000000,-1.2432159,-394.75775,-17.492435
3720000000,-1.2507085,-394.91714,-17.488636
3721000000,-1.2240133,-395.02087,-17.498795
3722000000,-1.2220839,-395.15094,-17.52973
3723000000,-1.2342755,-395.6438,-17.617741
3724000000,-1.2572974,-395.7439,-17.614716
3725000000,-1.2505925,-395.85699,-17.630486
3726000000,-1.1962228,-396.1387,-17.626677
3727000000,-1.2261142,-396.328,-17.703512
3728000000,-1.2502003,-396.55365,-17.727743
3729000000,-1.2138227,-396.79422,-17.773861
3730000000,-1.2316457,-397.06741,-17.782928
3731000000,-1.2126346,-397.26685,-17.855686
3732000000,-1.2320119,-397.49329,-17.873194
3733000000,-1.2419571,-397.75137,-17.864069
3734000000,-1.2371262,-397.89676,-17.914944
3735000000,-1.246295,-398.09341,-17.950191
3736000000,-1.2177061,-398.41058,-17.985256
3737000000,-1.2320844,-398.49847,-18.035341
3738000000,-1.2402521,-398.85025,-18.011976
3739000000,-1.2425796,-398.93127,-18.061974
3740000000,-1.2219074,-399.2348,-18.040436
3741000000,-1.2604148,-399.57755,-18.106689
3742000000,-1.2556678,-399.75693,-18.075211
3743000000,-1.2381575,-399.87921,-18.08157
3744000000,-1.2435982,-400.15292,-18.20491
3745000000,-1.225199,-400.36011,-18.237816
3746000000,-1.2508786,-400.77466,-18.322893
3747000000,-1.272817,-400.72919,-18.224995
3748000000,-1.2365273,-400.97855,-18.305981
3749000000,-1.2343833,-401.39819,-18.414392
3750000000,-1.2596942,-401.39169,-18.364862
3751000000,-1.2386779,-401.67224,-18.383257
3752000000,-1.265781,-401.93945,-18.299419
3753000000,-1.2406437,-402.24976,-18.437683
3754000000,-1.2387984,-402.35757,-18.441633
3755000000,-1.2386895,-402.31253,-18.43745
3756000000,-1.2399639,-402.84998,-18.498915
3757000000,-1.2622106,-403.03979,-18.450991
3758000000,-1.2484536,-403.21588,-18.500822
3759000000,-1.253009,-403.48862,-18.563643
3760000000,-1.2569733,-403.52155,-18.477396
3761000000,-1.2413229,-403.83124,-18.556765
3762000000,-1.2331192,-404.06757,-18.510061
3763000000,-1.2706066,-404.38571,-18.693016
3764000000,-1.2381818,-404.58112,-18.637129
3765000000,-1.2566704,-404.90979,-18.645128
3766000000,-1.2369969,-404.92911,-18.588228
3767000000,-1.2715778,-405.22095,-18.713371
3768000000,-1.2459419,-405.62875,-18.71217
3769000000,-1.273533,-405.83795,-18.724585
3770000000,-1.2768396,-405.86707,-18.724094
3771000000,-1.2518121,-406.27527,-18.786598
3772000000,-1.2527785,-406.18781,-18.69437
3773000000,-1.2855277,-406.53793,-18.723553
3774000000,-1.2896208,-406.76331,-18.813549
3775000000,-1.2821286,-406.95938,-18.830854
3776000000,-1.2903856,-407.17276,-18.825274
3777000000,-1.2962428,-407.24423,-18.88212
3778000000,-1.2725769,-407.7272,-18.845907
3779000000,-1.2881029,-407.97083,-18.773642
3780000000,-1.2906513,-408.06149,-18.893305
3781000000,-1.2500411,-408.42068,-18.923309
3782000000,-1.2659322,-408.38855,-18.762745
3783000000,-1.2703598,-408.73547,-18.879221
3784000000,-1.2966436,-409.02692,-18.834814
3785000000,-1.2965971,-409.36938,-18.925121
3786000000,-1.2745615,-409.36459,-18.934622
3787000000,-1.2873664,-409.40265,-18.936201
3788000000,-1.2836658,-409.9259,-18.880987
3789000000,-1.282789,-410.25375,-18.869854
3790000000,-1.2680883,-410.39346,-18.905628
3791000000,-1.2856847,-410.40811,-18.907463
3792000000,-1.2641701,-410.75101,-18.926981
3793000000,-1.2809546,-411.24826,-19.04048
3794000000,-1.2929993,-411.15314,-18.925676
3795000000,-1.3050239,-411.51813,-18.94644
3796000000,-1.2947339,-411.64984,-18.860741
3797000000,-1.2896813,-412.06094,-18.903772
3798000000,-1.2947102,-412.12396,-18.867191
3799000000,-1.2928826,-412.46173,-18.944929
3800000000,-1.3086927,-412.46805,-18.986887
3801000000,-1.3157139,-413.11353,-18.988638
3802000000,-1.3083748,-412.97336,-18.869106
3803000000,-1.3264786,-413.0773,-18.874056
3804000000,-1.3162098,-413.49326,-18.910612
3805000000,-1.2835946,-413.86566,-18.90506
3806000000,-1.3087326,-413.83951,-18.822512
3807000000,-1.3179767,-414.07175,-18.961813
3808000000,-1.2929479,-414.42477,-18.948643
3809000000,-1.3167447,-414.78949,-18.821671
3810000000,-1.3115255,-414.78912,-18.710436
3811000000,-1.3071938,-414.88318,-18.726561
3812000000,-1.3381089,-415.14029,-18.731953
3813000000,-1.3275914,-415.58652,-18.864655
3814000000,-1.3472942,-415.73853,-18.727831
3815000000,-1.3280123,-415.99457,-18.671782
3816000000,-1.3399937,-416.08786,-18.616316
3817000000,-1.3345517,-416.43356,-18.638353
3818000000,-1.314404,-416.62048,-18.648575
3819000000,-1.3387618,-416.93356,-18.616476
3820000000,-1.3391825,-416.97037,-18.459291
3821000000,-1.3546935,-417.18588,-18.563091
3822000000,-1.3396493,-417.41422,-18.533426
3823000000,-1.358462,-417.59042,-18.596254
3824000000,-1.3406553,-417.90628,-18.569098
3825000000,-1.3397106,-418.07111,-18.482754
3826000000,-1.3613597,-418.46841,-18.500238
3827000000,-1.3472427,-418.59003,-18.448267
3828000000,-1.3502797,-418.90512,-18.430864
3829000000,-1.373904,-419.03339,-18.345154
3830000000,-1.377709,-419.2529,-18.440617
3831000000,-1.322674,-419.52692,-18.291815
3832000000,-1.3591042,-419.75592,-18.27614
3833000000,-1.362203,-420.01477,-18.333334
3834000000,-1.3853346,-420.27249,-18.230381
3835000000,-1.3590757,-420.32816,-18.228083
3836000000,-1.3510369,-420.565,-18.164305
3837000000,-1.3697644,-420.8638,-18.186729
3838000000,-1.362166,-421.01263,-18.042309
3839000000,-1.364988,-421.09952,-17.98366
3840000000,-1.3339118,-421.58115,-17.977922
3841000000,-1.3518153,-421.80048,-17.939857
3842000000,-1.3571513,-422.01245,-17.973295
3843000000,-1.3812381,-422.39975,-17.9527
3844000000,-1.3803194,-422.53839,-17.873348
3845000000,-1.3793091,-422.66342,-17.765072
3846000000,-1.404981,-422.87421,-17.801825
3847000000,-1.3879371,-423.12839,-17.740303
3848000000,-1.4022009,-423.37387,-17.688734
3849000000,-1.3703184,-423.51273,-17.579552
3850000000,-1.3957502,-423.71295,-17.600433
3851000000,-1.3813921,-423.99033,-17.480764
3852000000,-1.4118321,-424.29416,-17.606548
3853000000,-1.3991861,-424.47604,-17.474913
3854000000,-1.3862664,-424.76364,-17.490509
3855000000,-1.3970596,-424.94153,-17.320295
3856000000,-1.4082601,-424.91302,-17.28019
3857000000,-1.3845022,-425.06427,-17.199278
3858000000,-1.4370099,-425.62015,-17.257734
3859000000,-1.4083446,-425.59821,-17.232029
3860000000,-1.3952515,-426.00027,-17.177992
3861000000,-1.412362,-426.43427,-17.183315
3862000000,-1.3831583,-426.55225,-17.047768
3863000000,-1.4363379,-426.68774,-17.076828
3864000000,-1.4203154,-427.28833,-17.153048
3865000000,-1.4030346,-427.10333,-16.987215
