"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
2.999,-22.8053026024508,-0.122806627310665
3,-22.7862194343335,-0.122910668373976
3.001,-22.7671719917972,-0.123014982172071
3.002,-22.748160110434,-0.123119569060992
3.003,-22.7291836268426,-0.123224429398166
3.004,-22.7102423786196,-0.123329563542421
3.005,-22.6913362043518,-0.123434971853997
3.006,-22.6724649436073,-0.123540654694536
3.007,-22.6536284369284,-0.123646612427089
3.008,-22.6348265258229,-0.123752845416127
3.009,-22.6160590527564,-0.123859354027535
3.01,-22.5973258611447,-0.123966138628627
3.011,-22.5786267953459,-0.124073199588138
3.012,-22.5599617006527,-0.124180537276242
3.013,-22.5413304232851,-0.124288152064534
3.014,-22.5227328103825,-0.12439604432607
3.015,-22.5041687099966,-0.124504214435331
3.016,-22.4856379710839,-0.124612662768251
3.017,-22.4671404434984,-0.124721389702209
3.018,-22.4486759779847,-0.124830395616055
3.019,-22.4302444261704,-0.124939680890076
3.02,-22.4118456405593,-0.125049245906049
3.021,-22.3934794745244,-0.125159091047197
3.022,-22.375145782301,-0.125269216698221
3.023,-22.3568444189796,-0.125379623245299
3.024,-22.3385752404998,-0.125490311076093
3.025,-22.3203381036424,-0.125601280579745
3.026,-22.302132866024,-0.125712532146883
3.027,-22.2839593860897,-0.125824066169625
3.028,-22.2658175231063,-0.125935883041608
3.029,-22.2477071371571,-0.126047983157942
